TRIFID,PRIMARY NAICS CODE,TRI_CHEM_ID,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
02184CLNHR385QU,562211,000127184,89976.0,Pounds,66.9708,NO,61.6698,73.3762,79.9844,81.1805,92.8869,99.9989,YES,7.8043,81.7434,0.1406,NO,R12
46060FRSTN1700F,326291,N590,1.0,Pounds,0.2427,NO,0.0,0.2442,0.2457,18.3333,45.467,50.0,YES,18.0891,12.5205,1.377,YES,R99
31763WDGRN471US,321918,000108883,6908.0,Pounds,7.6883,NO,0.0,9.3781,11.9576,26.1052,51.196,94.7729,YES,16.7272,22.0311,0.9793,NO,R11
44870CHRYS3130W,336360,000108883,280.0,Pounds,0.2953,NO,0.0,0.2993,0.3034,15.69,38.7761,37.3333,NO,15.3907,9.2336,1.2276,YES,R11
44870CHRYS3130W,336360,000078933,25000.0,Pounds,2.4841,NO,0.0,2.5108,2.5381,62.1718,100.0,90.9091,NO,59.6609,33.796,1.0253,YES,R11
44870CHRYS3130W,336360,N982,3300.0,Pounds,11.8598,NO,0.0,12.2753,12.6923,64.6615,100.0,99.7883,NO,52.3862,43.6594,0.8148,NO,R99
43302WHRLP1300M,335224,001330207,5500.0,Pounds,14.5869,NO,0.0,15.1021,15.6228,69.1851,100.0,98.2143,NO,54.083,42.4284,0.7731,NO,R11
97062DRMTL9560S,331513,007440473,596320.0,Pounds,97.4529,NO,94.9029,97.7148,97.9781,99.5894,100.0,99.7257,NO,1.8746,98.5378,0.0098,NO,R29
33870LSCSB722WE,325314,001912249,2000.0,Pounds,3.2421,NO,0.0,3.2422,3.2423,51.4965,100.0,99.7506,NO,48.2543,35.4117,1.2847,YES,R99
89803BRRCK27MIL,212221,N740,170.0,Pounds,0.2043,NO,0.0,0.262,0.3197,0.5635,1.0157,99.4152,YES,0.3015,18.7541,1.965,YES,R99
44111PPGND3800W,325510,000071363,1.0,Pounds,0.0044,NO,0.0,0.0051,0.0061,0.0215,0.0461,16.6667,YES,0.0164,0.3394,6.1548,YES,R12
23297DFNSG8000J,425120,000075718,256910.0,Pounds,99.6938,NO,99.6938,99.6938,99.6938,99.6938,99.6938,99.6938,NO,0.0,99.6938,0.0,NO,R99
46167QLTCH8000N,331111,007440393,9200.0,Pounds,80.1254,NO,76.9739,84.8939,88.0383,90.174,98.094,99.9457,YES,5.28,89.0651,0.0686,NO,R99
29606MCMPNPERIM,326113,000108883,29498.0,Pounds,31.3842,NO,0.0,34.985,39.5177,74.4499,100.0,98.0,NO,39.4649,55.1146,0.3875,NO,R19
89803BRRCK27MIL,212221,N760,0.5,Pounds,0.0,NO,0.0,0.0,0.0,0.0001,0.0002,4.3478,YES,0.0001,0.5046,2.3125,YES,R99
77507CMRCS5757U,325320,007664417,1476150.0,Pounds,96.5393,NO,95.5195,97.2885,98.0392,98.4678,100.0,99.9427,NO,1.1793,98.0048,0.0111,NO,R13
46167QLTCH8000N,331111,007439921,800.0,Pounds,1.5293,NO,1.0659,2.2583,3.0008,3.0533,4.2457,99.6264,YES,0.7949,18.9479,1.6327,YES,R99
23150WHTKS6000T,334413,000107211,2575.0,Pounds,0.4134,NO,0.0,0.4145,0.4156,22.2691,55.0511,44.1227,NO,21.8546,14.9839,1.3751,YES,R99
29116THYLCCANNO,325199,000075092,0.5,Pounds,0.0001,NO,0.0,0.0001,0.0001,0.0003,0.0005,3.7037,YES,0.0001,0.1228,4.1757,YES,R13
45404BPXPL621BR,424710,000108883,502.0,Pounds,59.5492,NO,39.2658,64.5628,69.8192,81.4275,100.0,99.8012,NO,16.8647,75.7625,0.1821,NO,R19
44805FMYRS1101M,333911,007439965,10286.0,Pounds,93.8076,NO,93.8076,93.8076,93.8076,93.8076,93.8076,93.8076,NO,0.0,93.8076,0.0,NO,R30
71753THYLCROUTE,325188,000071432,480000.0,Pounds,89.9815,NO,79.5537,90.741,91.5009,98.1993,100.0,99.9992,NO,7.4582,94.7536,0.0446,NO,R11
48131DNDCM6211N,327310,007440666,47761.0,Pounds,31.0989,NO,0.0,31.1288,31.1587,65.2724,100.0,99.3861,NO,34.1436,53.8812,0.5972,NO,R30
44111PPGND3800W,325510,001330207,1.0,Pounds,0.0002,NO,0.0,0.0002,0.0003,0.0005,0.0008,0.5181,YES,0.0002,0.0202,4.1777,YES,R12
45801SPRRM625VI,332813,007440020,13260.0,Pounds,27.3256,NO,0.0,27.327,27.3284,63.6453,100.0,99.9623,NO,36.3184,51.5387,0.6644,NO,R22
92055MRNCRPOBOX,928110,000107211,9818.0,Pounds,67.5055,NO,43.4527,67.5799,67.6544,83.6647,100.0,99.6751,NO,16.0848,78.2783,0.1933,NO,R99
04073CYRNDINDUS,326113,000080626,643000.0,Pounds,68.8621,NO,63.7951,75.3099,81.4852,82.9865,94.5013,99.9611,YES,7.6765,82.5226,0.1225,NO,R12
44109CHMCL1010D,562211,000079016,269705.0,Pounds,69.41,NO,24.3691,69.5123,69.6148,99.6078,100.0,99.94,NO,30.0955,82.4578,0.1813,NO,R12
48131DNDCM6211N,327310,N450,23184.0,Pounds,31.0578,NO,0.0,31.108,31.1584,99.0792,100.0,99.7805,NO,67.9712,60.3387,0.5594,NO,R30
71753THYLCHIGHW,325188,007782505,3381.0,Pounds,40.8679,NO,0.0,42.1541,43.452,87.5119,100.0,99.4412,NO,45.3578,63.299,0.3903,NO,R99
75460FLXLT1601N,327215,N040,58716.0,Pounds,86.858,NO,82.4387,89.4129,91.9867,94.0623,100.0,99.7876,NO,4.6494,92.2261,0.0449,NO,R99
63701BKYWN975NA,311119,007664417,900000.0,Pounds,69.8162,NO,26.9093,70.1729,70.5329,99.0154,100.0,99.9667,NO,28.8424,83.7088,0.1729,NO,R99
43015PPGND760PI,325510,001330207,1.0,Pounds,0.0001,NO,0.0,0.0001,0.0001,0.0006,0.0014,16.6667,YES,0.0005,0.272,7.6564,YES,R11
60411RVRDL220EA,325320,N150,0.0001,Grams,20.6612,NO,20.6612,20.6612,20.6612,20.6612,20.6612,20.6612,NO,0.0,20.6612,0.0,NO,R19
70047TRNSM14902,324110,000095636,16622.0,Pounds,24.4057,NO,0.0,27.5183,31.0048,57.0468,100.0,99.9699,NO,29.5285,51.0205,0.5366,NO,R99
44312FRRTN2685M,326199,000078933,1400.0,Pounds,11.4754,NO,0.0,11.8247,12.1739,39.4203,80.8137,66.6667,NO,27.5956,30.1053,0.8588,NO,R11
93514STNGSROUTE,212299,007664417,32963.0,Pounds,28.6468,NO,11.5017,36.7046,43.3581,53.5065,78.7094,71.5731,NO,16.8019,45.7561,0.2583,NO,R99
43015PPGND760PI,325510,000071363,1.0,Pounds,0.0004,NO,0.0,0.0005,0.0005,0.005,0.0119,16.6667,YES,0.0046,0.4673,4.9911,YES,R11
44256PLSTK1000L,325510,N100,3.0,Pounds,0.9772,NO,0.9772,0.9772,0.9772,0.9772,0.9772,0.9772,NO,0.0,0.9772,0.0,NO,R99
35207SLSSN35003,331111,000108952,1606.0,Pounds,0.3853,NO,0.0,0.3874,0.3896,28.8295,71.4925,57.153,NO,28.442,16.6231,1.2483,YES,R99
43015PPGND760PI,325510,000108101,1.0,Pounds,0.0022,NO,0.0,0.0024,0.0026,0.0304,0.0726,16.6667,YES,0.0281,0.3519,5.9541,YES,R11
44306FRRTN1000A,326199,000078933,300.0,Pounds,3.7037,NO,0.0,4.0258,4.3478,12.1739,24.3961,20.0,NO,8.1481,9.3505,0.8058,NO,R11
48184MRCNJ34136,325998,000127184,351.0,Pounds,1.0157,NO,0.0,1.0231,1.0306,49.8241,100.0,58.4027,NO,48.8011,23.1633,1.1271,YES,R99
29116THYLCCANNO,325199,000108952,330900.0,Pounds,56.7898,NO,17.1308,59.6468,62.6705,87.9907,100.0,99.9924,NO,28.3439,75.452,0.2236,NO,R19
37331MNVLLHWY41,313230,N090,1013.0,Pounds,0.4363,NO,0.0,0.4369,0.4374,65.2918,100.0,99.5088,NO,64.855,39.4124,1.0645,YES,R99
19720CMRCS213CH,325910,000108883,55200.0,Pounds,99.1646,NO,98.409,99.2654,99.3664,99.8363,100.0,99.9185,NO,0.5709,99.5219,0.003,NO,R11
29116THYLCCANNO,325199,000108883,1246150.0,Pounds,61.2891,NO,42.8758,66.9185,73.3194,82.9469,100.0,99.9221,NO,16.0285,77.6764,0.1625,NO,R13
77532KMCNC16503,325199,001330207,80000.0,Pounds,63.6588,NO,27.8259,66.0598,68.5753,91.5491,100.0,99.6885,NO,25.4893,79.837,0.1822,NO,R11
00662TDRFTRD112,316213,000108883,0.5,Pounds,0.0046,NO,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,NO,0.0,0.0046,0.0,NO,R11
44202MMLLR1300D,339991,N982,100.0,Pounds,16.3934,NO,12.6984,22.2222,28.169,28.5714,38.0952,95.2381,YES,6.3492,38.1918,0.7396,NO,R99
70143TNNCL500WE,324110,000098828,230.0,Pounds,10.0877,NO,0.0,11.1976,12.5683,39.9118,82.983,56.0976,NO,28.7142,25.8532,0.6918,NO,R99
67209CHNCP4219I,332999,000108883,9110.0,Pounds,66.1775,NO,61.3959,72.356,78.5345,79.6628,90.6229,80.7911,NO,7.3068,75.1677,0.0855,NO,R11
71753THYLCROUTE,325188,007782505,11700.0,Pounds,30.3683,NO,0.0,30.8481,31.3278,61.0832,100.0,90.8385,NO,30.2351,50.8449,0.5563,NO,R99
71753THYLCROUTE,325188,000067561,22000.0,Pounds,10.6152,NO,0.0,13.6396,18.9378,29.0374,52.134,99.6873,YES,15.3978,26.086,0.742,NO,R99
56007STRTR411SO,337215,000078933,16495.0,Pounds,28.5381,NO,0.0,30.2692,32.0005,72.5103,100.0,99.9939,NO,42.241,52.2988,0.5133,NO,R11
22601SLLVN181BA,326121,N090,1240.0,Pounds,83.2215,NO,83.2215,83.2215,83.2215,83.2215,83.2215,83.2215,NO,0.0,83.2215,0.0,NO,R99
08079MNNNGMANNI,326192,N982,217.0,Pounds,4.5058,NO,0.0,4.5539,4.6023,69.2328,100.0,96.0177,NO,64.6789,36.0999,1.0348,YES,R99
01077WSTFL34HUD,332710,000079016,79689.0,Pounds,86.9123,NO,77.0756,88.5174,90.1337,96.1453,100.0,99.7946,NO,7.6279,92.3094,0.0505,NO,R11
46167QLTCH8000N,331111,007440439,80.0,Pounds,11.8694,NO,6.0889,15.3687,18.8679,21.5552,30.8349,24.2424,NO,6.1865,18.3266,0.2764,NO,R99
50438ZNPRC880EA,311119,N450,2851.0,Pounds,90.2215,NO,90.2215,90.2215,90.2215,90.2215,90.2215,90.2215,NO,0.0,90.2215,0.0,NO,R99
63401CNTNNHIGHW,327310,N090,40000.0,Pounds,93.5673,NO,87.4675,94.1768,94.7867,98.6497,100.0,99.9875,NO,4.4729,96.2849,0.0261,NO,R99
72315NCRST7301E,331111,N090,10833.0,Pounds,6.7153,NO,0.0,7.5731,8.4372,24.9049,50.9025,99.9539,YES,17.3317,32.5958,1.1167,YES,R99
70047TRNSM14902,324110,001330207,22163.0,Pounds,9.5091,NO,0.0,10.3811,11.4104,46.7411,100.0,99.9774,NO,36.36,35.2927,0.8397,NO,R99
46167QLTCH8000N,331111,007440360,280.0,Pounds,50.0,NO,21.1732,51.4151,52.8302,71.5764,100.0,90.3226,NO,20.1613,64.3843,0.2854,NO,R99
70047TRNSM14902,324110,000108883,16622.0,Pounds,10.4156,NO,0.0,11.274,12.2864,57.0389,100.0,99.9699,NO,45.7649,36.8781,0.7982,NO,R99
60525PNCXX8400J,325411,000100016,9570.0,Pounds,87.9919,NO,77.9961,89.4177,90.8832,97.0321,100.0,98.9045,NO,7.6144,92.9542,0.0452,NO,R99
97321SYNTH1290I,325412,000108883,13631.0,Pounds,39.8941,NO,0.0,39.9426,39.9912,99.5945,100.0,99.9633,NO,59.6519,69.7014,0.4286,NO,R11
97321SYNTH1290I,325412,000067561,2035.0,Pounds,81.3349,NO,65.012,83.3154,85.3607,95.5176,100.0,99.7549,NO,12.2023,90.1264,0.0795,NO,R11
19612RDNGTROUTE,331421,007440508,47500000.0,Pounds,99.9307,NO,99.8292,99.9312,99.9317,99.9992,100.0,99.9995,NO,0.068,99.9604,0.0003,NO,R30
70047TRNSM14902,324110,000100414,22163.0,Pounds,32.3774,NO,0.0,33.6206,34.9596,88.1355,100.0,99.9955,NO,54.5149,61.7519,0.4622,NO,R99
15025SSCLR400ST,331210,000108883,4500.0,Pounds,37.1993,NO,0.0,41.2476,45.9184,71.4229,100.0,99.9778,NO,30.1753,61.0364,0.3636,NO,R99
15025SSCLR400ST,331210,000108952,14000.0,Pounds,31.5131,NO,0.0,31.6649,31.8182,98.3768,100.0,99.7435,NO,66.7119,63.961,0.5216,NO,R99
46219NVSTR5565B,333618,007439965,0.5,Pounds,0.0617,NO,0.0,0.0651,0.0684,0.3448,0.7644,0.6211,NO,0.2797,0.2504,1.0468,YES,R99
78410CCPCC1501M,325110,000100425,936.0,Pounds,64.8649,NO,61.1673,71.8194,78.4577,78.9207,89.5728,99.2577,YES,7.1014,77.7229,0.1367,NO,R13
48131DNDCM6211N,327310,007440020,6.0,Pounds,8.5714,NO,0.0,10.0446,12.0,26.5385,51.2792,50.0,NO,16.4938,20.5339,0.689,NO,R30
75006THGLD1900J,325510,004080313,7061.0,Pounds,84.4112,NO,72.9498,86.4139,88.4837,95.39,100.0,98.7829,NO,8.9761,90.7551,0.058,NO,R99
97062DRMTL9560S,331513,007440020,40907.0,Pounds,98.1972,NO,97.8882,98.7901,98.7925,99.3914,100.0,99.9976,NO,0.6013,99.0327,0.0048,NO,R29
43935LSCMR100PI,325314,000082688,2000.0,Pounds,28.7109,NO,0.0,28.7212,28.7315,64.2411,100.0,99.7506,NO,35.5199,52.3977,0.639,NO,R99
43935LSCMR100PI,325314,000094757,2000.0,Pounds,25.641,NO,0.0,25.6492,25.6575,62.704,100.0,99.7506,NO,37.0548,50.3497,0.6938,NO,R99
47660SMRVLCR110,212111,007664417,2780.0,Pounds,50.0,NO,50.0,50.0,50.0,50.0,50.0,50.0,NO,0.0,50.0,0.0,NO,R99
47394MCCST900NM,331511,007440020,8480.0,Pounds,94.39,NO,93.7004,95.7619,97.1029,97.1363,99.1979,99.9882,YES,1.3744,96.9642,0.0194,NO,R30
21226VSTCH3441F,325192,000071432,266000.0,Pounds,29.3222,NO,0.0,33.2676,38.4393,70.8944,100.0,99.9992,NO,37.6268,53.4055,0.4179,NO,R13
70047TRNSM14902,324110,000110543,11082.0,Pounds,8.3211,NO,0.0,9.8232,11.4463,24.5669,46.6825,99.9549,YES,14.7437,33.11,1.006,YES,R99
89803BRRCK27MIL,212221,N020,80000.0,Pounds,0.0465,NO,0.0,0.054,0.0615,0.1901,0.3943,99.9988,YES,0.1361,22.3276,1.8435,YES,R99
35207SLSSN35003,331111,001330207,250.0,Pounds,0.7963,NO,0.0,0.9992,1.202,1.7535,2.885,2.305,NO,0.7543,1.4345,0.4444,NO,R99
44870CHRYS3130W,336360,N040,1200.0,Pounds,13.719,NO,0.0,14.1758,14.6341,68.9259,100.0,99.8336,NO,54.7501,45.8371,0.7726,NO,R99
46167QLTCH8000N,331111,007440224,150.0,Pounds,27.6753,NO,3.4865,32.485,37.5,51.8173,80.8158,96.7742,YES,19.3323,47.222,0.4702,NO,R99
48131DNDCM6211N,327310,N100,1251.0,Pounds,31.0345,NO,0.0,31.0962,31.1582,98.9328,100.0,99.6019,NO,67.8366,60.2646,0.5589,NO,R30
39568NSTHNPOBOX,325312,007664417,2750000.0,Pounds,88.0206,NO,73.913,88.7106,89.4084,98.5756,100.0,99.8098,NO,9.8651,93.5163,0.0553,NO,R99
47394MCCST900NM,331511,007439965,25000.0,Pounds,66.7521,NO,16.949,66.7628,66.7735,99.972,100.0,99.992,NO,33.2092,82.2607,0.2014,NO,R30
00661PCRPRHUMAC,325411,000051218,1271.0,Pounds,71.7674,NO,68.8183,77.6654,83.5634,83.5634,92.4105,83.5634,NO,5.898,79.6314,0.0698,NO,R14
73106WWSTL1730W,332312,000078933,930.0,Pounds,6.9186,NO,6.9186,6.9186,6.9186,6.9186,6.9186,6.9186,NO,0.0,6.9186,0.0,NO,R11
97321SYNTH1290I,325412,000075092,34553.0,Pounds,99.0455,NO,97.8699,99.1037,99.162,99.9263,100.0,99.9855,NO,0.8226,99.5068,0.0042,NO,R11
16101LLWDD700MO,331111,007440666,24960.0,Pounds,3.6159,NO,0.0,4.3878,5.3156,11.5838,22.3779,99.98,YES,7.196,21.8653,1.3232,YES,R30
73106WWSTL1730W,332312,007440666,0.5,Pounds,0.0008,NO,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,NO,0.0,0.0008,0.0,NO,R11
43402GRNMN1032S,332323,000108883,7760.0,Pounds,28.7301,NO,2.3007,33.38,38.2266,54.0996,85.179,96.8789,YES,20.7196,48.3993,0.4551,NO,R11
00626QLTYLSTATE,332813,007697372,0.5,Pounds,0.1406,NO,0.0,0.1692,0.1996,0.4857,0.9605,9.0909,YES,0.3165,1.5344,2.0125,YES,R40
14304NCTCR40047,325188,000067561,3120000.0,Pounds,96.5347,NO,92.3236,96.7292,96.9245,99.6662,100.0,99.8368,NO,2.937,98.0124,0.0152,NO,R11
22601SLLVN181BA,326121,N010,942.0,Pounds,79.0268,NO,79.0268,79.0268,79.0268,79.0268,79.0268,79.0268,NO,0.0,79.0268,0.0,NO,R99
66762TKNSN1801E,333131,000078933,10.0,Pounds,0.0338,NO,0.0,0.0416,0.0494,0.0783,0.1333,0.1072,NO,0.0367,0.0635,0.497,NO,R11
97321SYNTH1290I,325412,000110543,0.5,Pounds,0.0033,NO,0.0,0.0035,0.0037,0.0368,0.0867,9.0909,YES,0.0333,1.0348,2.0473,YES,R11
43015GNRLC550LI,331511,N090,21766.0,Pounds,4.2746,NO,0.0,4.2767,4.2788,98.8532,100.0,99.977,NO,94.5765,48.3512,0.9745,NO,R30
84104NGLHR2580A,325188,007697372,500.0,Pounds,18.9394,NO,0.0,19.9841,21.0526,66.4459,100.0,99.0099,NO,46.4619,49.553,0.6566,NO,R99
47905LLLLYLILLY,325412,000075058,1900000.0,Pounds,51.669,NO,3.0894,53.7673,55.8824,87.5526,100.0,99.9868,NO,33.7853,71.9373,0.2769,NO,R11
93307KRNLRRR677,324110,000071432,253.0,Pounds,0.9484,NO,0.0,0.9667,0.9855,25.1618,61.4544,98.062,YES,24.1951,19.7683,1.3605,YES,R19
85235SRCNC64ASA,331411,N458,4380.0,Pounds,79.7233,NO,69.3006,82.8499,86.0511,91.8829,100.0,99.2297,NO,9.0329,87.7814,0.074,NO,R30
