TRIFID,PRIMARY NAICS CODE,CAS NUMBER,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
50314WPNTM97IND,325510.0,000100414,19000.0,Pounds,63.7156,NO,50.101,70.6397,77.7732,84.3322,100.0,99.6852,NO,13.6925,78.839,0.1293,NO,R11
17405BMYXX1WOLF,336992.0,000071556,680.0,Pounds,3.7396,NO,1.2551,5.1831,7.0154,7.8018,11.7297,43.956,YES,2.6187,11.5258,1.1568,YES,R14
16428LCTRC50SWA,331421.0,N100,2155441.0,Pounds,99.3593,NO,98.6465,99.4169,99.4746,99.9305,100.0,99.9998,NO,0.5136,99.678,0.0026,NO,R99
19560NGKMTTUCKE,331421.0,N050,12000.0,Pounds,19.7326,NO,0.0,19.8654,20.0,96.4436,100.0,99.9584,NO,76.5782,57.6467,0.6661,NO,R30
54467DLMNTCOUNT,332431.0,000071363,2173.0,Pounds,1.9271,NO,0.0,2.0338,2.1415,16.2988,37.6963,89.4975,YES,14.265,18.6045,1.5912,YES,R19
49631VRTPR601WS,326199.0,000108883,20000.0,Pounds,15.7176,NO,0.0,18.6608,21.7391,36.9517,64.388,98.7654,YES,18.2909,38.9456,0.7607,NO,R12
32202BNJMN1436E,325510.0,000107211,441.0,Pounds,77.3684,NO,62.9812,78.1296,78.8909,88.2286,100.0,97.5664,NO,10.099,84.6086,0.1085,NO,R19
32955NTRTL47547,321114.0,N100,305.0,Pounds,53.9823,NO,0.0,54.4643,54.955,97.6062,100.0,98.3871,NO,43.142,73.0665,0.294,NO,R99
76657SNVLW1101J,336415.0,000071556,126000.0,Pounds,52.5552,NO,33.8552,59.566,68.3905,76.7066,100.0,99.0387,NO,17.1406,70.7732,0.1973,NO,R11
07981CMMNC9WHIP,334290.0,000067561,78.0,Pounds,48.4472,NO,15.0771,49.2236,50.0,71.988,100.0,93.9759,NO,22.7643,64.141,0.3291,NO,R99
47591KWCKK1202B,325188.0,000078933,30.0,Pounds,3.8462,NO,0.0,5.6604,5.6604,10.7143,18.2951,10.7143,NO,5.0539,7.5672,0.3686,NO,R19
33180CGRTT3131N,336612.0,000067641,83785.0,Pounds,39.3939,NO,39.3939,39.3939,39.3939,39.3939,39.3939,39.3939,NO,0.0,39.3939,0.0,NO,R11
28352MNVLLPOBOX,336510.0,N982,16000.0,Pounds,98.0693,NO,95.525,98.1445,98.2198,99.8907,100.0,99.9688,NO,1.7463,98.9688,0.0089,NO,R99
52057HNDRS1085S,336211.0,001330207,0.5,Pounds,0.0032,NO,0.0,0.0032,0.0032,0.3613,0.8985,0.7194,NO,0.3581,0.2419,1.3955,YES,R99
56303MNTRN711AN,331511.0,007439965,8700.0,Pounds,48.7422,NO,0.0,49.3705,50.0,95.1392,100.0,99.8967,NO,45.7687,69.6655,0.3371,NO,R30
75702LGLRL1702E,324110.0,000100414,5100.0,Pounds,33.1169,NO,10.5184,41.2983,49.0385,61.8182,92.5981,95.3271,YES,20.5199,53.1661,0.2909,NO,R19
98671LLWTH725S3,321114.0,N100,5346.0,Pounds,86.1702,NO,75.8188,86.1772,86.1841,93.0827,100.0,99.9813,NO,6.9055,90.7785,0.0717,NO,R99
37072GBSNF308CH,336612.0,000067641,0.5,Pounds,0.0013,NO,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,NO,0.0,0.0013,0.0,NO,R11
19446MRCNL1000C,327122.0,N420,1.0,Pounds,0.0434,NO,0.0,0.0498,0.0567,0.1949,0.4126,33.3333,YES,0.1451,2.7599,2.9892,YES,R99
54304PNRNR486GL,332813.0,007664939,2200000.0,Pounds,80.2539,NO,65.5076,80.2729,80.292,90.1165,100.0,99.9409,NO,9.8435,86.8289,0.1068,NO,R40
21226CRTNY1920B,325131.0,007647010,14000.0,Pounds,92.9985,NO,87.7877,93.9512,94.9153,98.0602,100.0,99.6158,NO,4.109,95.936,0.0252,NO,R99
19030CMMNW400RO,321114.0,N100,14.0,Pounds,11.0236,NO,0.0,11.7065,12.3894,31.1947,60.427,50.0,NO,19.4882,24.471,0.738,NO,R99
24333VGHNBOLDTO,337122.0,000078933,1320.0,Pounds,1.992,NO,0.0,1.9945,1.997,45.3534,100.0,88.7097,NO,43.3589,30.8996,1.3229,YES,R99
77507LPSPR9802F,325211.0,000095636,5960.0,Pounds,60.5753,NO,55.2056,68.2778,74.5839,76.9926,90.0649,98.8883,YES,8.7148,75.9913,0.1569,NO,R19
61846CLNDSMAPLE,325211.0,000071556,16500.0,Pounds,92.603,NO,87.1409,92.6342,92.6654,96.2964,100.0,99.9273,NO,3.6622,95.0652,0.0362,NO,R11
48228MCHLN8951S,325510.0,001330207,125.0,Pounds,20.0,NO,16.6667,26.6667,33.3333,33.3333,43.3333,33.3333,NO,6.6667,28.8889,0.2176,NO,R99
70037LLNCRHIGHW,324110.0,000108883,6800000.0,Pounds,94.2884,NO,89.1358,94.8962,95.5056,98.7365,100.0,99.9996,NO,3.8403,97.0689,0.0236,NO,R99
55369SCMDL6655W,339111.0,000076131,3500.0,Pounds,21.0716,NO,1.8676,23.8337,26.5957,38.4777,60.4438,50.3597,NO,14.644,32.6757,0.3889,NO,R11
46896RMGNT3600E,335929.0,001330207,32000.0,Pounds,27.3292,NO,0.0,32.5123,40.0,59.2587,99.3784,99.9969,YES,26.7464,48.9199,0.398,NO,R12
84057GNVST1600W,331111.0,001330207,1362.0,Pounds,45.7661,NO,45.7661,45.7661,45.7661,45.7661,45.7661,45.7661,NO,0.0,45.7661,0.0,NO,R11
74066LBRTY1000N,327213.0,N090,22100.0,Pounds,99.9774,NO,99.9774,99.9774,99.9774,99.9774,99.9774,99.9774,NO,0.0,99.9774,0.0,NO,R99
39746KRRMCUSHWY,325188.0,007664417,140000.0,Pounds,9.9263,NO,0.0,11.0397,12.2807,37.4179,76.9851,94.3396,YES,26.3782,34.4452,0.8685,NO,R99
67501LWNCR1501N,323119.0,000067641,19900.0,Pounds,47.8711,NO,7.5114,51.2683,54.9724,80.4395,100.0,95.0334,NO,29.1712,65.8989,0.2665,NO,R11
44510YNGST51DIV,331111.0,N090,2000.0,Pounds,86.5801,NO,86.5801,86.5801,86.5801,86.5801,86.5801,86.5801,NO,0.0,86.5801,0.0,NO,R30
30084HNKLD2532C,325520.0,000071556,300.0,Pounds,54.5455,NO,54.5455,54.5455,54.5455,54.5455,54.5455,54.5455,NO,0.0,54.5455,0.0,NO,R99
08077NTNLCBROAD,325520.0,000108054,2000.0,Pounds,88.6918,NO,80.4962,88.7903,88.8889,94.3198,100.0,99.7506,NO,5.5294,92.4438,0.0559,NO,R99
86403MCCLL900LA,333999.0,N230,22800.0,Pounds,20.2418,NO,0.0,23.9196,27.7497,43.5117,72.8999,98.9154,YES,19.5921,43.7338,0.6416,NO,R99
14009RTCHN294SA,334416.0,000076131,5033000.0,Pounds,99.7402,NO,99.5949,99.7599,99.7797,99.87,100.0,99.9603,NO,0.1101,99.8267,0.001,NO,R11
19551RDNGLPOBOX,331314.0,007440020,4400.0,Pounds,28.9474,NO,24.9597,36.9227,44.898,44.898,56.8609,44.898,NO,7.9753,39.5811,0.19,NO,R29
70057CCDNTLAHWY,325181.0,000075694,8000.0,Pounds,38.0952,NO,38.0952,38.0952,38.0952,38.0952,38.0952,38.0952,NO,0.0,38.0952,0.0,NO,R99
08902WHTTK14301,325510.0,000095636,3000.0,Pounds,29.8507,NO,24.3438,37.8625,45.1128,46.875,60.3937,92.3077,YES,9.0125,48.1066,0.4017,NO,R11
53188RTCRP1900E,335311.0,000071556,600.0,Pounds,1.8512,NO,0.0,2.0633,2.2755,5.6531,11.0377,9.0307,NO,3.5898,4.3858,0.7499,NO,R11
02862RYLLC95GRA,335929.0,N982,377.0,Pounds,1.4384,NO,0.0,1.4499,1.4614,49.9669,100.0,99.7354,NO,48.517,35.8208,1.0763,YES,R99
62454MRTHNMARAT,324110.0,000108883,1600.0,Pounds,2.6143,NO,0.0,3.0004,3.5088,14.032,30.5794,99.6885,YES,11.0316,15.1538,1.3099,YES,R99
29369MNSNTHIGHW,334413.0,007697372,22000.0,Pounds,0.9079,NO,0.0,0.9081,0.9083,95.7201,100.0,98.434,NO,94.812,41.9295,1.1299,YES,R99
68524KWSKM6600N,336999.0,000078933,7227.0,Pounds,3.0869,NO,0.0,3.6318,4.2214,10.9538,21.9368,98.9864,YES,7.322,22.3266,1.4082,YES,R11
28603HKRSR908LE,325211.0,000067641,89000.0,Pounds,48.8651,NO,21.2604,50.6098,52.3545,70.1761,99.5255,87.9977,NO,19.5663,63.0724,0.2803,NO,R11
53704BRNTS2334P,331524.0,007439921,83400.0,Pounds,97.7726,NO,97.2129,98.2097,98.6469,98.8743,99.8711,99.1017,NO,0.6646,98.507,0.0056,NO,R30
92335MRCNS11925,332999.0,000071556,3000.0,Pounds,17.1429,NO,0.3968,19.6825,22.2222,32.5397,51.8254,42.8571,NO,12.8571,27.4074,0.4057,NO,R11
43031TCHNC200EC,326211.0,000127184,16.0,Pounds,6.015,NO,6.015,6.015,6.015,6.015,6.015,6.015,NO,0.0,6.015,0.0,NO,R99
84103MCLCM474WE,324110.0,000108883,180000.0,Pounds,85.7249,NO,77.8282,88.0625,90.4523,94.8854,100.0,99.9972,NO,6.8229,92.5337,0.0547,NO,R99
61559HCPRD917NS,325211.0,N982,79.0,Pounds,84.0426,NO,80.8387,88.764,88.764,94.0476,100.0,94.0476,NO,5.2836,90.3539,0.0393,NO,R99
15650TLDYNROUTE,331111.0,001313275,14000.0,Pounds,28.8928,NO,0.0,30.9557,33.3333,79.9886,100.0,99.9643,NO,49.0328,56.4099,0.4708,NO,R99
05819HVWDMUSROU,322130.0,000067641,0.5,Pounds,0.0008,NO,0.0,0.0009,0.0011,0.0021,0.0039,0.0032,NO,0.0012,0.0017,0.6396,NO,R11
94710PCFCS1333S,331513.0,007440020,49000.0,Pounds,94.5617,NO,90.5417,94.5836,94.6056,97.2783,100.0,99.951,NO,2.6947,96.3728,0.0263,NO,R29
06430RGRSCMILLA,325991.0,000108952,2990.0,Pounds,92.284,NO,92.284,92.284,92.284,92.284,92.284,92.284,NO,0.0,92.284,0.0,NO,R99
77571QNTMC11603,325110.0,000074851,47800000.0,Pounds,85.9976,NO,80.1019,89.1057,92.4448,95.1083,100.0,97.8603,NO,6.0026,92.1605,0.0404,NO,R99
36310GRTSTHWY43,321114.0,N100,382.0,Pounds,43.3107,NO,43.3107,43.3107,43.3107,43.3107,43.3107,43.3107,NO,0.0,43.3107,0.0,NO,R99
19603MPRST1501F,331513.0,001313275,1000.0,Pounds,57.1429,NO,46.6667,66.6667,66.6667,80.0,100.0,80.0,NO,13.3333,71.0204,0.118,NO,R99
53932FLLRV670SO,331528.0,007439921,5000.0,Pounds,21.5582,NO,0.0,21.6487,21.7391,59.0113,100.0,96.2835,NO,37.3626,46.5269,0.7562,NO,R30
85226HRSNC301NR,332116.0,000071556,4000.0,Pounds,21.692,NO,6.2044,27.098,35.6506,41.0272,61.9209,60.6061,NO,13.9291,36.3142,0.3426,NO,R11
87113HNYWL9201S,334516.0,000076131,69870.0,Pounds,54.3879,NO,33.8386,57.1564,59.9249,72.7016,96.0194,85.4783,NO,15.5452,66.597,0.2033,NO,R11
23501NRFLKFOOTO,336611.0,001330207,6700.0,Pounds,2.3439,NO,0.0,2.3826,2.4214,22.3463,52.2919,42.2713,NO,19.9637,15.6789,1.1993,YES,R11
07020CTGNP596RI,325998.0,000067561,0.5,Pounds,0.1427,NO,0.0,0.1711,0.1996,0.3486,0.6147,0.4975,NO,0.1774,0.2799,0.5559,NO,R99
60013GNRLP201JA,325510.0,000107211,3300.0,Pounds,38.8007,NO,0.0,39.9879,41.25,92.827,100.0,99.8487,NO,52.8391,64.3359,0.4068,NO,R99
15902JHNST545CE,331513.0,007439965,138000.0,Pounds,99.9964,NO,99.9964,99.9964,99.9964,99.9964,99.9964,99.9964,NO,0.0,99.9964,0.0,NO,R99
50595WHTCN600ST,335224.0,000067641,1000.0,Pounds,6.6225,NO,0.0,7.4779,8.3333,16.3618,29.6876,24.3902,NO,8.8839,13.1154,0.6102,NO,R11
15601HMPFL1025S,331511.0,007439965,9890.0,Pounds,91.1353,NO,78.8003,91.2995,91.464,99.6323,100.0,99.9495,NO,8.3328,94.916,0.044,NO,R30
23002NDRSNPOBOX,321114.0,N020,7.0,Pounds,25.0,NO,25.0,25.0,25.0,25.0,25.0,25.0,NO,0.0,25.0,0.0,NO,R99
27536STRNMUS1SO,311119.0,N982,1700.0,Pounds,87.1795,NO,87.1795,87.1795,87.1795,87.1795,87.1795,87.1795,NO,0.0,87.1795,0.0,NO,R99
35640CPLNDTHOMP,333415.0,000076131,17267.0,Pounds,33.334,NO,0.0,34.3112,35.2885,60.5202,99.8336,85.7519,NO,26.209,51.4581,0.4715,NO,R11
86403MCCLL900LA,333999.0,007697372,88500.0,Pounds,99.4382,NO,99.3682,99.5783,99.7183,99.7183,99.9284,99.7183,NO,0.1401,99.6249,0.0013,NO,R99
45403THDVN107SE,331511.0,007439965,190000.0,Pounds,99.8182,NO,99.6839,99.8434,99.8686,99.9498,100.0,99.9995,NO,0.1064,99.8961,0.0007,NO,R30
39401RSNLL103DI,325211.0,001330207,0.5,Pounds,0.0001,NO,0.0,0.0001,0.0001,0.0218,0.0544,0.1996,YES,0.0217,0.0216,2.2538,YES,R11
48174FDRLS34846,332722.0,007664939,163884.0,Pounds,27.7113,NO,0.0,28.4736,29.2455,84.8661,100.0,99.8477,NO,56.3925,57.5658,0.5472,NO,R40
53204KZMRN114EP,331513.0,007439921,11200.0,Pounds,81.7518,NO,63.0211,83.2714,84.8485,96.7715,100.0,97.8166,NO,13.5002,89.2147,0.0776,NO,R99
41042PHLPS8015D,326130.0,000075092,49366.0,Pounds,26.8205,NO,4.6108,29.7002,32.5799,46.4264,71.5158,60.273,NO,16.7263,39.8911,0.3661,NO,R11
95354BFGDR2331H,326113.0,000117817,1762.0,Pounds,46.1136,NO,16.632,47.7278,49.3419,68.4582,99.554,87.5746,NO,20.7305,61.01,0.3086,NO,R99
35207SLSSN35003,331111.0,000091203,60000.0,Pounds,97.5737,NO,96.5626,98.0476,98.5222,99.0377,100.0,99.97,NO,0.99,98.6052,0.008,NO,R99
75090KSRLMHWY75,331314.0,007440508,3000.0,Pounds,56.1903,NO,23.5143,56.2219,56.2535,78.027,100.0,99.8004,NO,21.8051,70.7481,0.2904,NO,R29
97210SCCRP2141N,331513.0,001313275,1400.0,Pounds,73.2984,NO,70.2542,79.0108,84.5921,84.8485,93.605,99.6441,YES,5.8377,84.6189,0.104,NO,R27
14468MNRFL36DRA,324191.0,000071556,30.0,Pounds,5.6604,NO,4.3969,8.1873,10.7143,10.7143,14.5047,10.7143,NO,2.527,9.0296,0.2638,NO,R99
36527VRWDT11349,321114.0,N090,30.0,Pounds,10.1695,NO,0.0,10.4356,10.7143,75.0,100.0,85.7143,NO,64.5644,42.1538,0.8121,NO,R99
62959PRMTRNCARB,321114.0,007440508,4.0,Pounds,1.8265,NO,1.8265,1.8265,1.8265,1.8265,1.8265,1.8265,NO,0.0,1.8265,0.0,NO,R99
67801RFFNN2201E,325312.0,N450,570.0,Pounds,31.3187,NO,0.0,36.3057,43.1818,61.3916,99.0204,69.5122,NO,25.0859,48.4868,0.3046,NO,R99
48838FDRLM510EG,336350.0,007439921,323624.0,Pounds,67.5051,NO,32.2403,69.1722,70.8564,93.7935,100.0,99.9957,NO,24.6213,82.6747,0.1685,NO,R30
97734SSWRL7THCS,336612.0,000067641,5614.0,Pounds,12.2804,NO,0.0,12.8708,13.4612,35.8973,70.4369,58.3333,NO,23.0265,28.025,0.7649,NO,R11
33166TLSCH4801N,325510.0,001330207,0.5,Pounds,0.0062,NO,0.0,0.0072,0.0083,0.0309,0.0666,0.1996,YES,0.0238,0.0448,1.4493,YES,R99
63147PDGRG5200N,325510.0,001319773,43000.0,Pounds,43.2813,NO,18.4874,48.7579,54.5339,68.9382,99.2086,99.422,YES,20.1803,65.8895,0.3119,NO,R11
26836MRCNWROUTE,337110.0,000078933,22190.0,Pounds,12.8454,NO,0.0,14.7622,16.7042,35.88,67.5568,97.805,YES,21.1178,32.6627,0.8628,NO,R11
16003RMCDVROUTE,331111.0,000071556,0.5,Pounds,0.0006,NO,0.0,0.0006,0.0007,0.0099,0.0239,0.0192,NO,0.0093,0.0068,1.2804,YES,R19
36505KZCHMUSHIG,325188.0,000075150,0.5,Pounds,0.0002,NO,0.0,0.0003,0.0004,0.0007,0.0013,1.2987,YES,0.0004,0.0874,3.7044,YES,R11
49437DPNTMWILKE,325199.0,000067641,0.5,Pounds,0.0517,NO,0.0,0.0701,0.0983,0.1784,0.3408,0.8696,YES,0.1083,0.1652,1.1925,YES,R19
67042TXCRF1401S,324110.0,000095636,310000.0,Pounds,96.4281,NO,94.1372,97.0605,97.6993,99.0094,100.0,99.999,NO,1.9489,98.1391,0.0124,NO,R13
02762NGLHRROUTE,331491.0,007440224,147000.0,Pounds,96.1004,NO,92.9701,96.581,97.0617,98.9882,100.0,99.9966,NO,2.4073,97.9721,0.0155,NO,R27
24333WBBFRRAILR,337122.0,000067561,250.0,Pounds,0.3115,NO,0.0,0.3632,0.4149,1.2344,2.5412,98.0392,YES,0.8712,14.5658,2.3397,YES,R19
94565CRTRN2850W,325188.0,007440020,0.5,Pounds,0.0989,NO,0.0701,0.1478,0.1957,0.1996,0.2773,9.0909,YES,0.0518,1.44,2.1692,YES,R99
44707MKMRS11011,332213.0,000078933,1500.0,Pounds,10.989,NO,0.0,14.0135,19.2308,28.5805,50.4309,66.6667,YES,14.567,24.5049,0.6131,NO,R11
37409CHTTM1715W,325411.0,000067561,16171650.0,Pounds,92.9451,NO,89.5801,94.2801,95.6441,97.4134,100.0,99.2467,NO,3.1333,95.889,0.0219,NO,R11
53201MBSPR300NO,323110.0,N230,0.5,Pounds,0.003,NO,0.0,0.0031,0.0031,0.0879,0.2152,0.1727,NO,0.0848,0.0596,1.3415,YES,R11
43931CNSLDSTATE,331315.0,007440508,78000.0,Pounds,81.0348,NO,53.3399,81.1424,81.25,99.6773,100.0,99.9936,NO,18.535,89.1311,0.1035,NO,R27
17404GTPRD1128R,332116.0,000079016,3000.0,Pounds,2.6681,NO,0.0,3.0559,3.5725,12.6034,26.9246,19.5784,NO,9.5475,8.1625,0.7913,NO,R11
48034NTDPN24671,325510.0,N230,0.5,Pounds,0.0058,NO,0.0,0.0066,0.0074,0.0287,0.0618,0.274,YES,0.0221,0.0511,1.7896,YES,R99
03431MRKMC150CO,333999.0,000067641,20600.0,Pounds,48.5849,NO,26.5995,54.6294,62.2356,73.3161,100.0,85.8333,NO,18.6867,64.6493,0.1947,NO,R11
42351MRCNLMELAN,327122.0,N090,5631.0,Pounds,55.044,NO,23.2651,55.3789,55.7139,76.7881,100.0,97.8624,NO,21.4092,69.5401,0.288,NO,R99
24333VGHNBOLDTO,337122.0,N230,550.0,Pounds,4.6141,NO,0.0,4.6147,4.6153,52.0364,100.0,99.4575,NO,47.4217,36.229,1.2341,YES,R99
38769CVSSTPOBOX,332312.0,000078933,17136.0,Pounds,49.6379,NO,13.1258,49.819,50.0,74.281,100.0,98.5621,NO,24.4621,66.0667,0.3478,NO,R11
72104CMBRCUSHIG,327121.0,N450,52400.0,Pounds,98.5889,NO,98.5889,98.5889,98.5889,98.5889,98.5889,98.5889,NO,0.0,98.5889,0.0,NO,R99
49512LSCNC3075B,336399.0,000108883,7477.0,Pounds,99.9465,NO,99.9465,99.9465,99.9465,99.9465,99.9465,99.9465,NO,0.0,99.9465,0.0,NO,R11
35640CRRWR201TH,331422.0,N982,707.0,Pounds,30.8464,NO,0.0,31.0856,31.3248,63.3039,100.0,95.283,NO,32.2183,52.4847,0.5766,NO,R99
53224MYRNC8440N,326199.0,N420,1800.0,Pounds,87.8049,NO,87.8049,87.8049,87.8049,87.8049,87.8049,87.8049,NO,0.0,87.8049,0.0,NO,R99
28655BRCKTRT146,321114.0,N020,0.5,Pounds,0.1996,NO,0.1996,0.1996,0.1996,0.1996,0.1996,0.1996,NO,0.0,0.1996,0.0,NO,R99
37311LLDSG20THS,336211.0,001332214,300000.0,Pounds,52.5585,NO,9.3408,55.1208,57.6923,85.6408,100.0,99.9997,NO,30.52,73.0954,0.2641,NO,R99
72712BNTNV1019S,331511.0,007440508,0.5,Pounds,0.1996,NO,0.1996,0.1996,0.1996,0.1996,0.1996,0.1996,NO,0.0,0.1996,0.0,NO,R30
42445THMPSRTE3H,332996.0,001330207,8500.0,Pounds,15.5963,NO,0.0,18.1364,21.519,41.0581,75.4406,62.963,NO,22.9217,31.2096,0.5322,NO,R11
00623CBRJWROAD3,321114.0,N090,53.0,Pounds,84.127,NO,82.3139,87.7531,91.3793,91.3793,96.8186,91.3793,NO,3.6262,88.9619,0.0384,NO,R99
54616SSCTD220EA,311513.0,007664382,14000.0,Pounds,16.2791,NO,0.0,18.5873,20.8955,31.6599,51.2688,42.4242,NO,13.0726,26.5329,0.4294,NO,R40
01040DLCTR218RA,322222.0,000108883,80.0,Pounds,0.0744,NO,0.0,0.0794,0.085,0.6912,1.609,2.2309,YES,0.6118,0.5617,1.3067,YES,R11
72143MTTHW501LI,331525.0,007440508,4100000.0,Pounds,93.1122,NO,83.1913,93.1828,93.2534,99.8438,100.0,99.9999,NO,6.661,96.3209,0.0348,NO,R99
01757BNJMN49SUM,325510.0,001330207,211.0,Pounds,60.114,NO,31.0759,60.2862,60.4585,79.7597,100.0,99.061,NO,19.4735,73.2111,0.2497,NO,R19
19148NLXCHJACKS,325199.0,000071363,11250.0,Pounds,80.976,NO,69.0804,81.718,82.4599,90.143,100.0,97.8261,NO,8.425,87.0873,0.0875,NO,R19
05301CBRDLQUINN,325510.0,000100414,3690.0,Pounds,73.287,NO,56.4987,77.116,81.3671,90.8608,100.0,93.6548,NO,13.7448,83.4661,0.0925,NO,R11
18083CHSPKRT191,321114.0,N100,381.0,Pounds,59.4384,NO,2.6538,59.9057,60.3803,98.0736,100.0,98.7047,NO,38.1679,76.3545,0.2488,NO,R99
15857KYSTN1935S,332117.0,000079016,134000.0,Pounds,50.1206,NO,24.0658,55.5685,61.7512,76.5703,100.0,99.9963,NO,21.0018,69.7691,0.2403,NO,R11
67042TXCRF1401S,324110.0,001319773,0.5,Pounds,0.0454,NO,0.0454,0.0454,0.0454,0.0454,0.0454,0.0454,NO,0.0,0.0454,0.0,NO,R99
37148MPRLFPOBOX,332313.0,000108883,1800.0,Pounds,2.8647,NO,2.8647,2.8647,2.8647,2.8647,2.8647,2.8647,NO,0.0,2.8647,0.0,NO,R11
10940TSTCKCROTT,322222.0,000108883,11180239.0,Pounds,86.801,NO,82.4538,89.4603,92.165,94.1312,100.0,99.9151,NO,4.671,92.7014,0.047,NO,R13
97045PDMNF13963,331512.0,000076131,3783.0,Pounds,75.0,NO,75.0,75.0,75.0,75.0,75.0,75.0,NO,0.0,75.0,0.0,NO,R11
24141NWRVR1701F,331511.0,007440020,35000.0,Pounds,97.8337,NO,94.7554,97.8679,97.9021,99.9429,100.0,99.9714,NO,2.075,98.7613,0.0104,NO,R99
78227STNDR8189N,335911.0,007664939,0.5,Pounds,0.0192,NO,0.0,0.0192,0.0192,10.0096,24.9952,20.0,NO,9.9904,6.6795,1.4101,YES,R40
60050MDNMNRINGW,332410.0,N982,85.0,Pounds,15.9176,NO,5.0615,21.0993,25.1479,31.7912,47.8291,50.5952,YES,10.6919,28.206,0.3798,NO,R30
19428FNNRN901WA,325510.0,000108101,203.0,Pounds,10.4855,NO,0.0,10.5154,10.5455,95.7632,100.0,98.0676,NO,85.2478,47.3794,0.8986,NO,R11
61108THVLS200SA,325510.0,N420,50.0,Pounds,4.6948,NO,0.0,6.1728,8.9286,16.3934,31.7243,90.9091,YES,10.2206,17.3007,1.3687,YES,R99
26105MNVLL29053,327993.0,007664417,13377.0,Pounds,7.4066,NO,0.0,7.7213,8.0422,49.9785,100.0,99.8284,NO,42.2572,38.4391,0.9292,NO,R99
