TRIFID,PRIMARY NAICS CODE,TRI_CHEM_ID,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
62040RLLYT19THE,424690,000100425,55.0,Pounds,20.7547,NO,0.0,24.7994,30.7263,50.9653,90.214,90.1639,NO,26.1658,41.4195,0.4949,NO,R99
49443STSHR1221B,325132,000067561,3700000.0,Pounds,61.1117,NO,15.6212,62.4504,63.7931,93.6699,100.0,99.9977,NO,31.2195,78.9574,0.218,NO,R11
35207SLSSN35003,331111,001330207,450.0,Pounds,50.9626,NO,14.5266,54.7285,58.9777,81.5298,100.0,92.7835,NO,26.8013,67.8915,0.2311,NO,R99
93552SRVCR37790,327310,N420,60.0,Pounds,86.3309,NO,84.2657,89.7374,92.0245,93.3853,98.857,98.3607,NO,3.6478,91.8516,0.0403,NO,R99
23692MCLCM2201G,324110,000098828,23.0,Pounds,29.8701,NO,0.0,33.0952,37.0968,70.9203,100.0,85.1852,NO,37.8251,52.1946,0.4055,NO,R99
43724JPTRNRTE4X,336312,007440508,1159209.0,Pounds,99.2774,NO,98.4826,99.3442,99.4111,99.9186,100.0,99.9999,NO,0.5744,99.6354,0.003,NO,R30
60185BLKML1600P,325991,N982,1605.0,Pounds,57.5269,NO,25.7291,57.5372,57.5475,78.7426,100.0,99.9377,NO,21.2054,71.6707,0.2789,NO,R99
46562SPXCR5ARNO,331521,007439921,3905.0,Pounds,84.5879,NO,73.0997,84.6108,84.6337,92.2849,100.0,99.936,NO,7.6741,89.7192,0.0805,NO,R30
55071SHLND100WT,324110,000191242,58.435,Pounds,53.7284,NO,21.3784,58.1237,63.0618,82.6205,100.0,99.8804,NO,24.4969,73.0509,0.2237,NO,R19
48180TLSLC24501,424710,000095636,600.0,Pounds,71.9424,NO,41.3592,73.461,75.0,94.8622,100.0,99.5025,NO,21.4012,83.2988,0.138,NO,R19
46176KNFFB240EL,327993,N090,10.0,Pounds,0.0122,NO,0.0,0.0139,0.0156,0.0555,0.118,90.9091,YES,0.0416,8.4429,2.7047,YES,R99
74401DLTLX381DA,327122,N982,906.0,Pounds,7.1406,NO,0.0,7.2818,7.4287,76.5575,100.0,97.9459,NO,69.2757,40.1039,0.8924,NO,R99
44706THTMK1835D,331111,007429905,4232.0,Pounds,2.1462,NO,0.0,2.1719,2.1976,48.1117,100.0,97.624,NO,45.9398,28.9336,1.1915,YES,R30
48060MLLRB1925L,331421,N450,30.0,Pounds,0.1869,NO,0.0,0.1896,0.1924,7.0176,17.2594,96.7742,YES,6.8279,13.2443,1.704,YES,R30
72342CYPRSHWY20,325311,N150,0.87,Grams,89.8111,NO,79.698,90.6928,91.5789,98.0226,100.0,99.9655,NO,7.3299,94.4748,0.0438,NO,R99
17404JBKRC320NO,327125,007429905,20111.0,Pounds,98.564,NO,98.564,98.564,98.564,98.564,98.564,98.564,NO,0.0,98.564,0.0,NO,R99
19148NLXCHJACKS,325199,000107211,0.5,Pounds,0.0005,NO,0.0,0.0005,0.0005,2.2739,5.684,33.3333,YES,2.2734,5.4119,2.1142,YES,R99
53051MLSLV14765,424690,000095636,1077.0,Pounds,0.9224,NO,0.0,0.9226,0.9227,97.5572,100.0,98.8981,NO,96.6347,42.529,1.1297,YES,R12
39208BSCSTFOURT,331111,N982,421353.0,Pounds,12.884,NO,0.0,12.9006,12.9172,55.4809,100.0,98.0447,NO,42.5804,41.2819,0.9723,NO,R30
43612PRSTR600MA,325199,000067561,650000.0,Pounds,33.6805,NO,0.0,36.5066,39.3939,70.6368,100.0,99.9385,NO,34.1302,60.3311,0.4334,NO,R99
38002DLTND5700C,325510,001330207,2878.0,Pounds,9.836,NO,0.0,10.2547,10.6782,55.9469,100.0,97.1969,NO,45.6922,35.7306,0.8971,NO,R11
26187THFNT700EL,327212,007439921,2552.0,Pounds,20.1915,NO,0.0,21.6964,23.2613,61.3893,100.0,95.3662,NO,39.6929,43.5701,0.6279,NO,R99
35055MRCNL1725O,331513,007440473,20300.86,Pounds,90.5838,NO,83.5502,90.5939,90.604,95.2897,100.0,99.9754,NO,4.6958,93.7211,0.0472,NO,R30
55808MNTRN200EA,331513,N090,1000.0,Pounds,26.2123,NO,0.0,26.264,26.3158,99.0099,100.0,99.5025,NO,72.7459,60.2781,0.6033,NO,R99
46402SSGRYONENO,331111,001313275,160000.0,Pounds,81.1927,NO,57.2592,82.0384,82.9016,98.558,100.0,99.9988,NO,16.5195,90.3216,0.0927,NO,R99
60450KZCHMTABLE,325613,000074873,1700000.0,Pounds,97.2427,NO,95.4489,97.7242,98.2091,99.241,100.0,99.9998,NO,1.5169,98.519,0.0094,NO,R19
35061KPPRS1835K,325192,000191242,172.0,Pounds,80.4867,NO,76.7382,84.8972,89.1654,90.3365,98.4955,99.537,YES,5.4393,89.2953,0.0687,NO,R99
90058NGNRD2882E,325510,000108883,10000.0,Pounds,64.5161,NO,11.4548,64.5369,64.5578,99.9251,100.0,99.95,NO,35.3881,79.7069,0.2198,NO,R11
28120FRGHT1800N,336112,000071363,21935.0,Pounds,27.4857,NO,0.0,31.2068,35.7242,61.1208,100.0,99.6095,NO,29.9139,49.8814,0.457,NO,R11
45804SHLCM1150S,324110,000108883,20389.0,Pounds,27.3715,NO,0.0,32.8149,40.8131,54.9745,88.214,82.2867,NO,22.1596,46.7134,0.3697,NO,R19
54143SPCLT2STAN,325998,000100414,643526.0,Pounds,89.5738,NO,74.6829,89.7013,89.8289,99.7135,100.0,99.9972,NO,10.0122,94.603,0.0535,NO,R11
89822NWMNT6MAIL,212221,007664417,230000.0,Pounds,57.8966,NO,8.4216,59.2097,60.5263,93.0685,100.0,99.8871,NO,33.8587,74.6952,0.2414,NO,R99
33310JNSCH1800N,325181,007782505,1040.0,Pounds,99.8081,NO,99.8081,99.8081,99.8081,99.8081,99.8081,99.8081,NO,0.0,99.8081,0.0,NO,R99
71753MTCHC1760H,326150,000067561,44859.0,Pounds,10.7614,NO,0.0,11.3125,11.923,60.5001,100.0,69.1639,NO,49.1876,33.6391,0.7805,NO,R19
47240DLTFCHIGHW,332913,N495,3336.0,Pounds,20.3117,NO,0.0,20.7846,21.266,83.4106,100.0,99.6118,NO,62.626,52.8326,0.6563,NO,R22
43935LSCMR100PI,325314,000063252,838.0,Pounds,23.2255,NO,0.0,23.2291,23.2326,61.5508,100.0,99.8689,NO,38.3217,48.7757,0.7407,NO,R99
45404BPXPL621BR,424710,000095636,1.0,Pounds,0.8065,NO,0.0,0.9321,1.0753,3.5099,7.3764,50.0,YES,2.5777,7.7241,1.7312,YES,R19
99707FRTKN1FORA,212221,N450,2000.0,Pounds,0.5581,NO,0.0,0.5584,0.5587,84.1752,100.0,99.7009,NO,83.6168,38.6122,1.1447,YES,R99
38663BLTRT16310,326299,N982,8054.0,Pounds,35.5121,NO,0.0,35.522,35.5318,67.6879,100.0,99.844,NO,32.166,56.9627,0.5323,NO,R99
63147PDGRG5200N,325510,000078933,100.0,Pounds,1.0638,NO,0.0,1.2739,1.5873,5.5053,11.8523,28.5714,YES,4.2313,4.7138,1.2262,YES,R11
79604BNDGNFARMR,326211,N590,7.0,Pounds,21.6853,NO,11.1706,27.482,33.3333,38.3563,54.6677,99.1501,YES,10.8743,40.835,0.604,NO,R99
62301JMHBR3150G,311119,N450,500.0,Pounds,66.6667,NO,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,NO,0.0,66.6667,0.0,NO,R99
37311THLNG3730O,325910,000078933,1762.0,Pounds,41.2646,NO,2.8621,45.4653,50.5595,73.8675,100.0,85.2856,NO,28.4021,59.3965,0.2796,NO,R11
97302RLNCN1660C,325510,000078933,78385.0,Pounds,73.8471,NO,49.8396,76.2503,78.7646,93.8574,100.0,99.9847,NO,17.6071,85.2399,0.1161,NO,R11
53901SPRTC1325A,326113,000100425,38000.0,Pounds,79.3319,NO,66.8598,82.3619,85.5856,92.6967,100.0,97.4359,NO,10.3348,87.4958,0.0725,NO,R99
42276LGNLMPOBOX,331315,007439921,20097.0,Pounds,95.2772,NO,88.7046,95.3659,95.4545,99.8067,100.0,99.9999,NO,4.4409,97.558,0.0232,NO,R27
46312STCHC400EC,424710,000110827,0.5,Pounds,0.0088,NO,0.0,0.0099,0.0114,0.0664,0.1511,9.0909,YES,0.0565,0.4131,4.0642,YES,R99
60617HRSHD2701E,331492,N420,65000.0,Pounds,99.3352,NO,98.8462,99.339,99.3428,99.6676,100.0,99.9923,NO,0.3285,99.5568,0.0031,NO,R27
78343CLNSNONEMI,325199,000050000,53441249.0,Pounds,83.6795,NO,60.9608,84.0046,84.332,99.3672,100.0,100.0,NO,15.3625,91.7408,0.0847,NO,R13
89506GNRLP7970S,325910,000100414,3.0,Pounds,17.6471,NO,0.0,18.8235,20.0,40.0,71.7647,60.0,NO,21.1765,32.549,0.5971,NO,R11
06473NTDST195MC,339112,000075218,250.0,Pounds,0.6635,NO,0.0,0.6673,0.6711,37.0391,91.5967,96.1538,YES,36.3718,24.7002,1.3445,YES,R99
07033SYNRY209NM,325211,001330207,3566.0,Pounds,44.4029,NO,25.8087,50.9481,59.2753,67.7078,92.8473,85.7006,NO,16.7597,60.9558,0.2173,NO,R19
46312SGYPS3501C,327420,000108054,257.0,Pounds,52.9897,NO,52.9897,52.9897,52.9897,52.9897,52.9897,52.9897,NO,0.0,52.9897,0.0,NO,R99
77028JTLBN4849H,324191,007440666,625.0,Pounds,99.2063,NO,99.2063,99.2063,99.2063,99.2063,99.2063,99.2063,NO,0.0,99.2063,0.0,NO,R30
18848DPNTTRD1BO,325992,N420,45.9,Pounds,1.3088,NO,0.0,1.3113,1.3137,39.6212,97.0861,77.9287,NO,38.3099,26.8504,1.3451,YES,R99
46802SSXGR1601W,331422,000105679,158.0,Pounds,1.2931,NO,0.0,1.4013,1.5294,12.275,28.5855,28.6751,YES,10.8737,7.9459,1.0705,YES,R11
51054TRRNTPORTN,325311,N511,1100000.0,Pounds,92.5926,NO,92.5926,92.5926,92.5926,92.5926,92.5926,92.5926,NO,0.0,92.5926,0.0,NO,R99
50313BRTNS1970N,424690,000100414,246.0,Pounds,28.6713,NO,0.0,31.8874,35.2941,61.3604,100.0,95.3488,NO,29.473,49.4014,0.4627,NO,R19
75702LGLRL1702E,324110,000110543,6900.0,Pounds,42.5926,NO,34.0424,49.575,56.5574,59.9301,75.4627,63.3028,NO,10.3551,54.1509,0.1593,NO,R19
30903THNTR1750L,325199,000064186,768000.0,Pounds,39.8307,NO,0.0,39.9361,40.0417,98.7921,100.0,99.9505,NO,58.856,67.6174,0.4377,NO,R19
32226BPXPL2101H,424710,000108883,51.0,Pounds,5.1777,NO,0.0,6.5942,8.8388,15.3384,28.4547,98.0769,YES,8.7442,17.5246,1.2985,YES,R19
25303CWSTV437MA,325199,000100425,600000.0,Pounds,47.2069,NO,0.0,48.9632,50.8475,91.3938,100.0,99.8336,NO,42.4306,70.6158,0.3143,NO,R19
57248LKNRD408DA,311513,007697372,417152.0,Pounds,47.3684,NO,47.3684,47.3684,47.3684,47.3684,47.3684,47.3684,NO,0.0,47.3684,0.0,NO,R40
55369CRMTR325HW,325510,000078933,16017.0,Pounds,96.1116,NO,95.0798,96.8435,97.5754,98.0193,99.7829,98.4631,NO,1.1758,97.3834,0.01,NO,R11
19404SCHRM750WW,332813,N420,120.0,Pounds,26.6406,NO,0.0,26.6536,26.6667,99.6512,100.0,99.9667,NO,72.9976,57.9834,0.6239,NO,R30
15062MNSSN345DO,324199,N590,46516.3,Pounds,96.6868,NO,95.3099,97.3412,97.9973,98.6954,100.0,99.9852,NO,1.3542,98.2182,0.0115,NO,R99
90810CRSNT2365E,424710,007664417,0.5,Pounds,9.0909,NO,9.0909,9.0909,9.0909,9.0909,9.0909,9.0909,NO,0.0,9.0909,0.0,NO,R99
47320LTTLR500WW,331521,007440508,51145.0,Pounds,91.7136,NO,91.7136,91.7136,91.7136,91.7136,91.7136,91.7136,NO,0.0,91.7136,0.0,NO,R99
76040MCKLN10950,325520,000110543,2100.0,Pounds,45.7218,NO,45.7218,45.7218,45.7218,45.7218,45.7218,45.7218,NO,0.0,45.7218,0.0,NO,R99
89821CRTZGSTARA,212221,N458,0.1,Pounds,0.0001,NO,0.0,0.0001,0.0001,0.0005,0.0012,3.7037,YES,0.0004,0.2481,3.7231,YES,R99
72342CYPRSHWY20,325311,007439976,2.9,Pounds,89.8389,NO,84.5106,90.6608,91.4826,94.7609,100.0,98.0392,NO,4.1002,93.1203,0.038,NO,R99
01085WSTFL68NOR,332813,000108883,29206.2,Pounds,87.3381,NO,68.6452,87.3909,87.4437,99.888,100.0,99.9476,NO,12.4971,92.7553,0.0668,NO,R11
27203LVRRB408TE,326211,000137268,700.0,Pounds,9.1205,NO,0.0,9.8206,10.6061,46.5891,100.0,99.2908,NO,36.7685,36.5479,0.8591,NO,R99
62040GRNTC20THS,331111,000071432,11.0,Pounds,0.0003,NO,0.0,0.0003,0.0003,0.0017,0.0039,84.6154,YES,0.0014,0.7612,9.8348,YES,R99
47446LHGHP121NO,327310,007439976,3641.64,Pounds,95.8315,NO,90.0622,95.9162,96.0009,99.8189,100.0,99.9992,NO,3.9027,97.773,0.0203,NO,R99
67147NTNLP2600W,326199,007440473,0.02,Pounds,10.0,NO,10.0,10.0,10.0,10.0,10.0,10.0,NO,0.0,10.0,0.0,NO,R99
71945HTFLD20MAR,321114,N100,15.0,Pounds,5.6604,NO,5.6604,5.6604,5.6604,5.6604,5.6604,5.6604,NO,0.0,5.6604,0.0,NO,R99
76065CHPRR300WA,331111,N458,9.0,Pounds,1.0937,NO,0.0,1.196,1.3056,7.02,15.7561,95.6429,YES,5.8241,16.1093,1.6812,YES,R30
15025SSCLR400ST,331210,000132649,13477.0,Pounds,97.9077,NO,96.3841,97.9255,97.9433,98.9531,100.0,99.9629,NO,1.0276,98.6047,0.0097,NO,R99
27536STRNMUS1SO,311119,N100,500.0,Pounds,66.6667,NO,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,NO,0.0,66.6667,0.0,NO,R99
74501MCLSTHWY69,928110,N420,0.1,Pounds,0.0007,NO,0.0,0.001,0.0013,0.0018,0.003,0.0145,YES,0.0008,0.0031,1.4823,YES,R30
77592TXSCTLOOP1,324110,000108952,524.0,Pounds,32.648,NO,11.8168,39.5252,49.1557,57.9975,85.706,98.6817,YES,18.4723,54.9238,0.3571,NO,R99
77507CRPNT11002,325199,000067561,0.5,Pounds,0.0015,NO,0.0,0.0016,0.0016,0.1396,0.3467,0.6211,YES,0.1381,0.0993,1.5932,YES,R99
71109TLSPR3333M,324110,000108883,8900.0,Pounds,1.9693,NO,0.0,2.3153,2.706,7.4851,15.2398,99.9439,YES,5.1698,17.9364,1.6455,YES,R19
07072PNTCH117MO,325510,000108101,5037.0,Pounds,43.1361,NO,9.0081,44.2123,45.2886,67.6819,100.0,90.0751,NO,23.4695,59.4999,0.3637,NO,R11
89803BRRCK27MIL,212221,N420,75.9,Pounds,0.0012,NO,0.0,0.0013,0.0015,0.007,0.0155,84.1463,YES,0.0057,2.6996,4.3517,YES,R99
17921GLDSPEASTC,333911,007440473,646009.0,Pounds,82.5715,NO,56.8581,82.658,82.7447,99.8579,100.0,99.979,NO,17.2,90.6835,0.0946,NO,R27
37818CHRKWSPRIN,321114,N020,66.0,Pounds,10.4265,NO,10.4265,10.4265,10.4265,10.4265,10.4265,10.4265,NO,0.0,10.4265,0.0,NO,R99
75235JNSBL2728E,325510,000078933,1724.0,Pounds,14.5916,NO,0.0,17.6978,21.0732,32.8487,55.5751,88.9118,YES,15.1509,32.2385,0.7497,NO,R11
42029WSTLK2468I,325199,000079345,4600.0,Pounds,25.9608,NO,0.0,26.0483,26.1364,97.8844,100.0,99.1593,NO,71.8361,57.0174,0.6272,NO,R19
95965RCBSX605OR,332999,007439921,109.7,Pounds,9.9241,NO,0.0,10.0304,10.1368,82.7013,100.0,99.9162,NO,72.671,47.3512,0.8515,NO,R99
21223LNMRN150SC,325510,007440666,674.0,Pounds,24.7249,NO,0.0,24.8903,25.0558,59.9927,100.0,94.9296,NO,35.1024,48.2367,0.6845,NO,R99
90040SNCLR6100S,325510,N982,9838.0,Pounds,55.6772,NO,0.0,55.9206,56.1658,98.9349,100.0,99.9929,NO,43.0144,77.2186,0.2803,NO,R99
90638RDRXN16961,325612,N511,5.0,Pounds,0.339,NO,0.0,0.4116,0.5236,1.8182,3.9281,20.0,YES,1.4066,2.191,2.1908,YES,R99
44430DNMNT400DI,326211,007439921,0.0796,Pounds,0.0186,NO,0.0,0.0225,0.0286,0.1046,0.2277,72.5615,YES,0.082,3.6248,3.7064,YES,R99
46517LRMDW58288,336214,000108101,200.69,Pounds,2.2733,NO,0.0,2.4758,2.7172,16.1519,36.6662,23.763,NO,13.6762,9.4298,0.9138,NO,R11
17013THFRG600EH,331513,007440473,33677.0,Pounds,89.6094,NO,81.8404,89.6177,89.6261,94.8026,100.0,99.9792,NO,5.1849,93.0716,0.0525,NO,R30
42420GBBSDUS60W,336399,007440473,16093.0,Pounds,59.4715,NO,30.2663,63.0996,66.7981,84.9885,100.0,99.9689,NO,21.8889,76.1477,0.1972,NO,R99
44839THGLD300SP,325510,000080626,0.5,Pounds,0.1261,NO,0.0,0.1757,0.2342,0.346,0.6016,20.0,YES,0.1704,1.6041,3.0669,YES,R99
77592STRLN201BA,325199,000085449,40000.0,Pounds,2.0027,NO,0.0,2.0299,2.0578,54.0362,100.0,99.9775,NO,52.0062,32.4042,1.0271,YES,R19
84660CRSSN1550N,331316,007440508,481796.0,Pounds,79.1078,NO,50.6285,79.5106,79.9137,98.7653,100.0,99.9999,NO,19.2547,89.0999,0.1113,NO,R30
29442GRGTWSOUTH,331111,007429905,108702.0,Pounds,50.8657,NO,14.4589,50.9314,50.9972,75.2464,100.0,99.4957,NO,24.315,67.1195,0.3411,NO,R30
01331DLLPL764SA,326121,000117817,32509.0,Pounds,96.226,NO,93.4105,96.2317,96.2374,98.1126,100.0,99.9877,NO,1.8808,97.4837,0.0182,NO,R99
46302XDCRP2601W,331492,N010,131279.0,Pounds,68.776,NO,54.0246,74.7209,81.487,88.5184,100.0,99.9924,NO,13.7975,82.4064,0.113,NO,R29
13057GNRLS22CEL,332813,N495,7000.0,Pounds,20.2134,NO,0.0,20.5122,20.82,92.9924,100.0,99.9286,NO,72.4801,55.5889,0.6532,NO,R30
53948STRHC1011V,331521,N982,406616.0,Pounds,61.1767,NO,2.9574,61.1789,61.1811,99.9932,100.0,99.9998,NO,38.8143,80.2784,0.2417,NO,R27
86434CHMCL25MIL,327410,N495,45.65,Pounds,0.5827,NO,0.0,0.5833,0.584,72.2927,100.0,97.8564,NO,71.7094,34.9679,1.1577,YES,R99
85235SRCNC64ASA,331411,007440622,42564.0,Pounds,49.4074,NO,0.0,49.719,50.0306,97.5467,100.0,99.9883,NO,47.8277,70.5654,0.3413,NO,R30
47303MNCNT2100E,424710,000108883,110624.0,Pounds,99.2669,NO,99.0056,99.3816,99.4963,99.6323,100.0,99.7682,NO,0.2507,99.5105,0.0021,NO,R19
44125BPXPL4800E,424710,000108883,1042.0,Pounds,72.6132,NO,52.3183,76.6742,81.2159,92.9114,100.0,99.3327,NO,16.2373,84.5834,0.1025,NO,R19
30027KPPRS1579K,325320,N090,545.0,Pounds,7.5152,NO,0.0,7.5308,7.5464,95.6981,100.0,99.8168,NO,88.1673,49.2794,0.9061,NO,R30
98620CLMBL85JOH,331312,007664393,130600.0,Pounds,63.9751,NO,38.003,64.2026,64.4302,81.6691,100.0,98.9079,NO,17.4664,75.7711,0.2159,NO,R99
16433LRDCRSOUTH,325510,000100414,3043.0,Pounds,1.7761,NO,0.0,1.8238,1.8728,28.0734,67.4479,83.3014,YES,26.2496,23.7593,1.2265,YES,R11
72315NCRST7301E,331111,N100,21072.0,Pounds,15.2693,NO,0.0,17.0133,18.8816,46.683,91.1875,99.9763,YES,29.6697,42.7492,0.734,NO,R99
62095BPMCW335SO,424710,000110543,69.0,Pounds,3.7912,NO,0.0,4.5849,5.7886,16.2928,33.8547,98.5714,YES,11.7079,13.9102,1.2572,YES,R19
75041SHRWN2802W,325510,000108101,667.0,Pounds,1.0804,NO,0.0,1.0855,1.0906,54.6948,100.0,99.256,NO,53.6093,34.5375,1.1188,YES,R99
15059JLSPC12THS,331111,N450,1980000.0,Pounds,77.4753,NO,48.5672,78.1631,78.853,97.8937,100.0,99.9998,NO,19.7306,88.4396,0.1175,NO,R27
40219CLDWL4000T,332313,000108101,1156.0,Pounds,8.7616,NO,0.0,10.3196,12.5516,29.4786,58.217,36.9802,NO,19.1589,19.6985,0.5865,NO,R11
45204MRTHN4015R,424710,000091203,0.5,Pounds,0.3774,NO,0.0,0.3817,0.3861,17.1429,42.2846,33.3333,NO,16.7612,9.878,1.2296,YES,R19
44141BRCKS10439,424710,000108883,127078.0,Pounds,98.7581,NO,98.2695,98.9333,99.1086,99.3759,100.0,99.6432,NO,0.4426,99.17,0.0037,NO,R19
54401MXXXX144RO,212313,N090,5300.0,Pounds,40.6473,NO,35.3154,49.0674,57.6087,58.2354,71.9873,99.9623,YES,9.168,63.415,0.3378,NO,R99
01720THHRT87HAY,313320,000078933,263400.0,Pounds,43.1917,NO,22.8065,50.8326,59.9596,69.5168,97.5429,99.1702,YES,18.6841,63.0492,0.2322,NO,R19
68352NDCTTE6MIH,327121,N090,12449.0,Pounds,97.9928,NO,96.5367,98.012,98.0313,98.9956,100.0,99.9599,NO,0.9835,98.6613,0.0093,NO,R99
60510WHTTK1500L,325510,000095636,14550.0,Pounds,65.573,NO,42.6112,66.2348,66.8966,81.9839,100.0,97.0712,NO,15.7491,76.5136,0.1901,NO,R11
65802WBCNC711NO,333415,000108883,5000.0,Pounds,36.5684,NO,10.9627,39.224,41.8796,58.0648,86.3261,74.2501,NO,18.8408,50.8993,0.3272,NO,R11
01605CSTMC717PL,326112,000108883,131.0,Pounds,0.3926,NO,0.0,0.4646,0.5669,2.0094,4.3266,27.2349,YES,1.5448,2.6369,1.9083,YES,R11
27260THVLS1647E,325510,000095636,520.0,Pounds,17.8633,NO,0.0,19.5415,21.5678,59.2564,100.0,67.5325,NO,39.7149,37.7942,0.5718,NO,R99
45107MRCNS3343S,336330,007440020,86761.0,Pounds,74.0695,NO,37.6246,74.4133,74.7585,98.9391,100.0,99.9992,NO,24.5258,86.6912,0.144,NO,R30
61802GRDNW601GU,336399,N090,103100.0,Pounds,84.4383,NO,68.4362,85.7316,87.0512,97.2619,100.0,99.9952,NO,11.5302,91.9739,0.0693,NO,R27
14094BBPLS230SO,332812,000078933,8000.0,Pounds,42.1053,NO,29.2147,51.358,54.0541,66.1202,88.2635,74.0741,NO,14.7622,57.8843,0.1794,NO,R11
30120TLNTCPEEPL,331111,N100,6669.0,Pounds,18.2054,NO,0.0,18.3267,18.4497,94.6025,100.0,97.0036,NO,76.2758,51.3596,0.7429,NO,R30
14760CNPNC1405B,325520,000872504,165000.0,Pounds,98.0177,NO,97.37,98.348,98.6783,99.0,99.9779,99.3216,NO,0.652,98.6725,0.0054,NO,R11
45229BPXPL930TE,424710,000108883,110.0,Pounds,13.6139,NO,0.0,18.5399,23.5043,32.4529,53.3224,93.2203,YES,13.913,28.768,0.5705,NO,R19
27893GNCCR2600W,326291,N982,4729.0,Pounds,41.7202,NO,0.0,42.0906,42.4621,96.1313,100.0,99.9698,NO,54.0407,68.0415,0.4082,NO,R99
72543SKLCR2BOLT,333991,N982,1399.61,Pounds,49.8575,NO,12.7481,49.9288,50.0,74.7158,100.0,99.4317,NO,24.7871,66.4297,0.3513,NO,R99
27013FRGHTHWY70,336120,000071363,71968.0,Pounds,29.198,NO,0.0,31.0765,32.9559,71.9238,100.0,99.9653,NO,40.8473,52.5885,0.5009,NO,R11
07036DCKRS1512W,325211,000108883,33777.0,Pounds,38.339,NO,0.0,38.4522,38.5661,98.9644,100.0,99.7608,NO,60.5122,66.7693,0.4534,NO,R99
75601MRTHN2400S,333120,007440020,22931.0,Pounds,98.3319,NO,96.5667,98.4987,98.6662,99.7868,100.0,99.9216,NO,1.288,99.1077,0.0066,NO,R30
37209BPXPL14095,424710,000071432,41.0,Pounds,14.0411,NO,1.9299,19.0622,22.1622,30.4837,47.6159,97.619,YES,11.4215,31.3515,0.673,NO,R19
