TRIFID,PRIMARY NAICS CODE,CAS NUMBER,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
38025WRLDCPOBOX,323110,000108883,9389609.0,Pounds,44.7411,NO,0.0,47.1248,49.6085,83.6999,100.0,99.9999,NO,36.5752,68.4956,0.3278,NO,H20
46302XDCRP2601W,331492,N010,708298.0,Pounds,84.417,NO,72.0916,86.209,88.0164,95.6206,100.0,99.9999,NO,9.4116,91.885,0.0658,NO,H10
15857KYSTN1935S,332117,007440508,984.0,Pounds,2.5833,NO,0.0,2.8077,3.0331,14.9311,33.1162,99.9431,YES,12.1234,28.4889,1.3712,YES,H10
35756DRCTP26655,325510,N230,2000.0,Pounds,11.2784,NO,0.0,12.175,13.0727,45.1315,94.5661,99.7506,YES,32.9564,34.1021,0.8921,NO,H20
35756DRCTP26655,325510,000091203,1000.0,Pounds,19.2474,NO,0.0,21.1255,23.0044,54.1052,100.0,99.95,NO,32.9797,41.809,0.6648,NO,H20
46402SSGRYONENO,331111,N010,68000.0,Pounds,76.0975,NO,43.3132,76.6807,77.2727,98.9256,100.0,99.9868,NO,22.245,87.7999,0.1272,NO,H39
72756SPRRN1301N,336399,007439921,156.0,Pounds,91.1109,NO,83.316,92.1481,93.2011,98.0362,100.0,99.8784,NO,5.8881,95.171,0.0351,NO,H10
70767PLCDR1940L,324110,000106990,725.0,Pounds,0.1184,NO,0.0,0.119,0.1197,13.873,34.504,97.3154,YES,13.754,13.5294,1.6064,YES,H39
44871SNDSK615WE,331528,N090,681416.0,Pounds,96.9066,NO,95.0007,97.4002,97.8943,98.9998,100.0,99.9993,NO,1.5996,98.4177,0.0116,NO,H10
46706CNTCH1200P,331521,007440020,14543.0,Pounds,87.2861,NO,77.7919,87.3,87.3139,93.6387,100.0,99.9636,NO,6.3387,91.5212,0.0652,NO,H10
9212WMRMRP5692E,327320,N420,40.653,Pounds,83.6774,NO,80.719,87.1969,90.717,91.5154,97.9933,99.995,YES,4.3186,90.2592,0.0569,NO,H39
07068MRCNS565EA,325510,001330207,959.0,Pounds,52.6923,NO,0.0,52.7793,52.8666,99.5332,100.0,99.6881,NO,46.7539,72.8389,0.318,NO,H20
25428GRDNFI81TA,327993,N090,2352.0,Pounds,99.1987,NO,98.9143,99.3245,99.4503,99.5979,100.0,99.7455,NO,0.2734,99.4648,0.0022,NO,H10
13209CRCBLSTATE,331111,007440508,5122.0,Pounds,74.0173,NO,44.8886,75.8258,77.7238,96.4506,100.0,99.7468,NO,20.6248,86.1618,0.1229,NO,H10
13209CRCBLSTATE,331111,007440020,40196.0,Pounds,88.2536,NO,72.9985,88.7888,89.3304,99.3156,100.0,99.9876,NO,10.5268,94.0094,0.0561,NO,H10
75034GNBNCSOUTH,331492,N420,260000.0,Pounds,46.3364,NO,0.0,46.4683,46.601,99.3385,100.0,99.9997,NO,52.8702,72.501,0.3648,NO,H10
75182MRCNM359CL,327122,N982,12085.0,Pounds,97.5462,NO,94.6291,97.6882,97.8305,99.7277,100.0,99.9504,NO,2.0395,98.5941,0.0107,NO,H39
44706THTMK1835D,331111,007439921,4937.0,Pounds,8.1031,NO,0.0,8.2575,8.4124,69.3057,100.0,99.8174,NO,61.0482,42.6673,0.8947,NO,H10
89820BTTLMCOPPE,212221,N106,1091.0,Pounds,0.0384,NO,0.0,0.0479,0.0574,0.0867,0.1448,0.1159,NO,0.0388,0.0706,0.4675,NO,H39
20166RBPXXBUILD,424710,000091203,7725.0,Pounds,69.5946,NO,29.2768,70.2409,70.8911,97.5503,100.0,99.7675,NO,27.3094,82.2622,0.169,NO,H39
56098CRNPL7116T,325193,000075070,31554.3,Pounds,64.4967,NO,31.8574,67.2632,70.2693,90.8671,100.0,95.0142,NO,23.6039,78.0058,0.1609,NO,H39
44111PPGND3800W,325510,N230,54917.0,Pounds,58.3274,NO,19.4621,61.2754,64.4551,89.151,100.0,99.9964,NO,27.8756,76.6846,0.2102,NO,H20
44111PPGND3800W,325510,001330207,3063409.0,Pounds,85.4786,NO,82.0996,88.7362,92.104,93.1606,99.7972,99.9989,YES,4.4244,92.3026,0.0518,NO,H20
7217WPPLDN1392S,332813,N090,798.0,Pounds,99.7001,NO,99.7001,99.7001,99.7001,99.7001,99.7001,99.7001,NO,0.0,99.7001,0.0,NO,H39
43348BLLMR6964S,336350,007440508,43276.0,Pounds,25.7215,NO,0.0,25.7286,25.7356,99.801,100.0,99.9987,NO,74.0724,61.6115,0.6015,NO,H10
77028JTLBN4849H,324191,007440666,815.0,Pounds,99.3902,NO,99.3902,99.3902,99.3902,99.3902,99.3902,99.3902,NO,0.0,99.3902,0.0,NO,H10
44883WBSTR325HA,333922,007439965,2559.0,Pounds,8.7252,NO,0.0,8.7286,8.732,99.2435,100.0,99.7465,NO,90.5149,47.5926,0.9429,NO,H10
66748MNRCHRR2BO,327310,N420,153.0,Pounds,75.0515,NO,57.5598,75.3895,75.7276,87.276,100.0,98.8244,NO,11.8865,83.2012,0.1328,NO,H39
10990JNSCHRIVER,424690,007782505,1040.0,Pounds,99.8081,NO,99.7841,99.856,99.9039,99.9039,99.9758,99.9039,NO,0.0479,99.872,0.0005,NO,H39
64024GLMRH140CO,326220,007439921,25.0,Pounds,67.5676,NO,67.5676,67.5676,67.5676,67.5676,67.5676,67.5676,NO,0.0,67.5676,0.0,NO,H39
92509DRCTP5361V,325510,000071363,119.0,Pounds,5.4214,NO,0.0,6.3768,7.3321,12.2768,21.1268,17.2214,NO,5.9,9.9916,0.5176,NO,H20
48390FNSHT4205M,325510,000071363,562.0,Pounds,24.2241,NO,0.0,26.3287,28.6735,63.536,100.0,88.6435,NO,37.2073,45.8958,0.5208,NO,H20
08701PRMCL1990R,322221,N982,1119.0,Pounds,8.917,NO,0.0,9.8514,10.7897,34.0536,70.3568,99.8216,YES,24.2022,34.1801,0.9982,NO,H39
9271WRVNPL1681C,327320,N420,43.092,Pounds,83.6768,NO,80.7171,87.1962,90.7162,91.5156,97.9946,99.995,YES,4.3194,90.2588,0.057,NO,H39
46953CBLCN440EA,335929,N420,24891840.0,Pounds,99.4188,NO,98.5479,99.419,99.4192,99.9997,100.0,100.0,NO,0.5807,99.69,0.0029,NO,H10
60434LCNTYROUTE,325131,000095636,179700.0,Pounds,89.6917,NO,82.176,91.5312,93.4477,97.768,100.0,99.9155,NO,6.2368,94.6,0.035,NO,H20
66002MDWST1300M,312140,000107028,100000.0,Pounds,24.2189,NO,0.0,24.3046,24.3902,60.786,100.0,97.1817,NO,36.4814,48.597,0.7069,NO,H39
72209MRNNM11605,325510,000108883,10491.0,Pounds,57.2997,NO,0.0,57.7853,58.2769,97.4784,100.0,99.3278,NO,39.6931,75.0617,0.2659,NO,H20
62960LLDSGUSHWY,325188,007439976,1.99,Pounds,7.3868,NO,0.0,7.4481,7.5094,44.7012,100.0,81.893,NO,37.2531,32.2631,1.0877,YES,H39
23692MCLCM2201G,324110,000098828,134.0,Pounds,43.3657,NO,0.0,44.4446,45.5782,94.0362,100.0,98.5294,NO,49.5917,67.6056,0.3671,NO,H39
95050WNSCR960CE,327993,N450,15976.0,Pounds,82.833,NO,60.4585,83.341,83.8503,98.596,100.0,99.9187,NO,15.255,90.068,0.0865,NO,H39
67460NTNLC2000M,324110,N420,3731.0,Pounds,69.8127,NO,26.1764,70.0704,70.3299,99.3331,100.0,99.9973,NO,29.2627,84.5325,0.1738,NO,H39
08846MRSLN125FA,325998,000110543,563264.0,Pounds,58.2552,NO,10.3858,59.7523,61.2682,92.6633,100.0,99.9326,NO,32.911,77.2102,0.2361,NO,H20
08846MRSLN125FA,325998,000075092,0.5,Pounds,0.0,NO,0.0,0.0,0.0,0.0003,0.0006,24.5098,YES,0.0002,0.3951,7.7521,YES,H20
40475THSHRBOGGS,325510,000071363,12865.0,Pounds,61.2736,NO,54.8479,68.7139,75.4811,77.9579,91.8239,99.8835,YES,9.244,77.5916,0.1604,NO,H20
97210WLLBR5501N,324121,000191242,0.1,Pounds,50.0,NO,50.0,50.0,50.0,50.0,50.0,50.0,NO,0.0,50.0,0.0,NO,H39
49646CDNGP111WP,339944,000108883,311249.0,Pounds,73.3369,NO,45.9104,75.6646,78.144,95.5007,100.0,99.5994,NO,19.8361,84.9314,0.1185,NO,H20
40216BRDNN6200C,325211,001319773,81421.0,Pounds,39.225,NO,0.0,39.2433,39.2616,99.851,100.0,99.9939,NO,60.6077,68.5806,0.4418,NO,H20
07036SFTYK1200S,562211,000127184,1816.0,Pounds,2.0157,NO,0.0,2.3158,2.6935,9.9215,21.3302,99.8241,YES,7.6058,17.7368,1.6852,YES,H20
31015HLNCHFENNR,325320,000094757,0.5,Pounds,0.6289,NO,0.0,0.7999,0.9709,1.3626,2.2067,1.7544,NO,0.5627,1.1181,0.4214,NO,H39
49423GRDSM636E4,325998,001330207,1405.0,Pounds,4.1828,NO,0.0,4.2181,4.254,79.4791,100.0,92.6781,NO,75.2611,40.5382,0.9657,NO,H20
66002MDWST1300M,312140,000075070,1210000.0,Pounds,79.868,NO,66.0867,80.2673,80.6667,89.7211,100.0,98.7755,NO,9.4538,86.4367,0.101,NO,H39
72455MGCMPHWY67,339999,000108883,2693.0,Pounds,10.0007,NO,0.0,10.0867,10.1726,85.6144,100.0,99.8147,NO,75.5278,44.4843,0.8983,NO,H39
33619TRDMR1216O,325311,007664417,846764.0,Pounds,99.2987,NO,98.8048,99.3997,99.5006,99.7962,100.0,99.9998,NO,0.3966,99.5987,0.0025,NO,H39
79120SRCNCHWY13,331411,007664939,30440.0,Pounds,85.7344,NO,80.363,87.5938,89.4531,92.4142,99.645,95.3754,NO,4.8205,90.1876,0.044,NO,H39
07823BSFCRJAMES,325510,N230,43000.0,Pounds,74.5273,NO,48.3316,76.589,78.7546,95.4273,100.0,99.9977,NO,18.8383,86.491,0.1173,NO,H20
46205THBRL2920D,325612,N230,1690.43,Pounds,31.0205,NO,0.0,31.0921,31.164,98.7132,100.0,99.6415,NO,67.6211,60.2052,0.5584,NO,H39
08030KCHPTKINGW,324121,N590,3.7,Pounds,60.6557,NO,42.3547,65.739,71.1538,81.3285,100.0,97.3684,NO,15.5895,74.759,0.1604,NO,H39
53563XXNCH1012T,325613,000075218,12676.0,Pounds,88.4701,NO,82.6864,90.917,93.5015,96.4041,100.0,99.2484,NO,5.4871,93.6161,0.0351,NO,H20
44706THTMK1835D,331111,007439965,27081.0,Pounds,8.9552,NO,0.0,9.7136,10.4743,38.2342,81.0151,99.2051,YES,28.5206,30.6471,0.9997,NO,H10
89821CRTZGSTARA,212221,N450,19.0,Pounds,0.0429,NO,0.0,0.043,0.043,33.631,84.0129,95.0,YES,33.588,23.2048,1.4123,YES,H39
00619CRBBNLUCHE,424710,000071432,1234.0,Pounds,0.719,NO,0.0,0.7445,0.7701,9.893,23.6156,99.7575,YES,9.1484,21.6593,1.6635,YES,H39
16146SHRNT134MI,331210,007440666,436400.0,Pounds,99.9851,NO,99.9851,99.9851,99.9851,99.9851,99.9851,99.9851,NO,0.0,99.9851,0.0,NO,H10
59414MNTNR19001,324110,000095636,11413.0,Pounds,43.0826,NO,0.4019,43.0834,43.0842,71.5377,100.0,99.9912,NO,28.4543,62.0527,0.4323,NO,H20
77511MCCHM2MISO,325199,000100414,84500.0,Pounds,95.5544,NO,89.7277,95.7337,95.9137,99.7378,100.0,99.9712,NO,4.004,97.6205,0.0207,NO,H20
53027SGNCS1800I,331512,007440473,11454.0,Pounds,99.9857,NO,99.9752,99.9858,99.9859,99.9928,100.0,99.9998,NO,0.0071,99.9905,0.0001,NO,H10
56501TMNDS1551R,331521,007439921,662.0,Pounds,90.9341,NO,90.9341,90.9341,90.9341,90.9341,90.9341,90.9341,NO,0.0,90.9341,0.0,NO,H10
89822NWMNT6MAIL,212221,N770,2300.0,Pounds,0.352,NO,0.0,0.3523,0.3526,67.5974,100.0,99.7831,NO,67.2451,38.1261,1.0968,YES,H39
26537SHDWBSISLE,331525,007440508,221334.0,Pounds,78.6837,NO,47.3186,78.7915,78.8996,99.7735,100.0,99.9977,NO,20.982,89.2248,0.1179,NO,H39
64120MBYCR8400H,325320,000071363,5464582.0,Pounds,73.4377,NO,56.9891,76.7445,80.0554,89.9147,100.0,99.9982,NO,13.1702,85.3857,0.1156,NO,H20
44109CHMCL1010D,562211,000127184,37800.0,Pounds,33.6329,NO,1.7197,38.9166,45.6522,63.7146,100.0,99.9997,NO,24.798,56.7371,0.3793,NO,H20
27292PDMNTRTE14,323111,000067561,679.0,Pounds,2.8904,NO,0.0,2.9153,2.9401,33.0221,78.1823,63.1041,NO,30.1068,22.9782,1.2348,YES,H20
31907CLLWY6603C,325199,000067561,44789.5,Pounds,90.8231,NO,83.0097,92.0073,93.2167,98.0057,100.0,99.9991,NO,5.9984,95.1644,0.0357,NO,H20
63353RCNCRHIGHW,325311,007697372,185000.0,Pounds,49.0716,NO,0.0,49.5582,50.0541,96.9154,100.0,98.4043,NO,47.3572,70.0681,0.3381,NO,H39
31092GRGPCSOUTA,325211,001319773,0.5,Pounds,0.5917,NO,0.0,0.6256,0.6623,5.9649,13.9739,20.0,YES,5.3393,4.9193,1.3403,YES,H39
26155PPGNDSTATE,325181,007439976,89293.0,Pounds,98.7197,NO,97.4348,98.8542,98.989,99.8005,100.0,99.9989,NO,0.9463,99.3482,0.0052,NO,H10
37303PNCXX2008D,326199,000100425,687.0,Pounds,91.6,NO,91.6,91.6,91.6,91.6,91.6,91.6,NO,0.0,91.6,0.0,NO,H39
15025SSCLR400ST,331210,000095636,540.0,Pounds,99.8152,NO,99.8152,99.8152,99.8152,99.8152,99.8152,99.8152,NO,0.0,99.8152,0.0,NO,H39
15025SSCLR400ST,331210,000120127,42000.0,Pounds,97.704,NO,95.8302,98.0314,98.3607,99.499,100.0,99.9929,NO,1.4675,98.8088,0.0085,NO,H39
32032CRNDP308OL,325510,000108883,46.0,Pounds,8.0844,NO,0.0,8.9048,9.7252,21.0598,39.2923,32.3944,NO,12.155,16.7346,0.6629,NO,H39
21226DLTCH2601C,325188,000079061,14.0,Pounds,73.6842,NO,73.6842,73.6842,73.6842,73.6842,73.6842,73.6842,NO,0.0,73.6842,0.0,NO,H39
28402KCHSLHWY42,325188,007664939,1266454.0,Pounds,97.863,NO,96.4357,97.9315,98.0,98.9287,100.0,99.8574,NO,0.9972,98.5735,0.0092,NO,H39
15025SSCLR400ST,331210,000100425,1000.0,Pounds,10.8873,NO,0.0,10.9984,11.1111,87.6425,100.0,99.8004,NO,76.6441,49.8985,0.8093,NO,H39
62040GRNTC20THS,331111,000091203,22000.0,Pounds,27.3472,NO,0.0,29.4585,31.8841,74.575,100.0,99.9955,NO,45.1165,55.2336,0.4899,NO,H39
46377PRDGN23326,323111,000108883,29071.0,Pounds,77.122,NO,74.1174,81.8982,86.6744,87.0854,94.8663,87.4965,NO,5.1872,83.7643,0.0562,NO,H20
54401HYDRT7400H,424690,007664417,69.0,Pounds,38.3333,NO,0.0,43.949,51.4925,75.0,100.0,98.5714,NO,31.051,59.5715,0.3071,NO,H39
89803BRRCK27MIL,212221,N096,35311.0,Pounds,11.9556,NO,0.0,11.9568,11.9581,99.8629,100.0,99.9236,NO,87.906,49.6395,0.8766,NO,H39
59044CNXRF803HI,324110,000110543,14500.0,Pounds,28.9415,NO,0.0,33.2415,38.9785,65.6094,100.0,99.9931,NO,32.3679,52.4992,0.4308,NO,H39
41042SMTHC8160H,325510,N100,189.0,Pounds,41.6667,NO,0.0,44.7711,48.2759,78.1749,100.0,91.3043,NO,33.4038,61.0199,0.3153,NO,H39
59759GLDNS453MO,212221,N511,136832.0,Pounds,75.0678,NO,56.3693,75.068,75.0682,87.5337,100.0,99.9993,NO,12.4658,83.3784,0.141,NO,H39
89803BRRCK27MIL,212221,N458,6615.7,Pounds,0.3949,NO,0.0,0.4096,0.4243,5.4147,12.9224,99.9804,YES,5.0051,24.1014,1.6386,YES,H39
35756DRCTP26655,325510,000095636,2000.0,Pounds,12.7144,NO,0.0,14.0782,15.4991,42.1245,84.194,92.8436,YES,28.0463,33.3518,0.816,NO,H20
35094SQRDC940MO,331528,007439921,105492.0,Pounds,78.3501,NO,71.0941,82.2435,86.1412,89.6765,100.0,99.9978,NO,7.433,87.7698,0.0846,NO,H10
50613VKNGL7THBL,331513,007440020,126310.0,Pounds,86.2809,NO,84.5273,89.4292,92.5782,92.6971,97.599,99.9984,YES,3.2679,92.4135,0.0502,NO,H10
41008MTCHM2316H,325199,001330207,16121.0,Pounds,39.9777,NO,3.8848,46.228,54.7942,74.4567,100.0,99.0355,NO,28.2288,60.5101,0.2778,NO,H20
31703CPRTR3300S,326211,000137268,2364.0,Pounds,49.005,NO,25.5242,56.707,65.2138,77.4955,100.0,99.7889,NO,20.7886,68.1116,0.2076,NO,H39
29620PRLLCPOBOX,335929,007440508,0.5,Pounds,0.0,NO,0.0,0.0,0.0,0.1753,0.4382,25.0,YES,0.1753,1.1215,3.424,YES,H10
