TRIFID,PRIMARY NAICS CODE,TRI_CHEM_ID,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
43201CLMBS1280N,313320,N982,5077.0,Pounds,97.936,NO,96.9686,98.1637,98.3915,98.9605,100.0,99.5295,NO,0.7968,98.619,0.0068,NO,R99
27214BNSTM6107C,326112,000117817,182667.0,Pounds,76.3773,NO,67.8132,81.7213,86.3335,90.9934,100.0,99.9973,NO,9.2721,86.9946,0.0709,NO,R99
54302NTHRN1731C,332812,007697372,44453.0,Pounds,27.1658,NO,0.0,27.462,27.7583,60.2365,100.0,92.7147,NO,32.7745,49.2129,0.6251,NO,R40
45404BPXPL621BR,424710,000110543,277.0,Pounds,20.9057,NO,4.7536,26.2439,34.1975,40.5707,62.0609,56.8789,NO,14.3268,35.0873,0.3337,NO,R19
44706THTMK1835D,331111,007440020,640000.0,Pounds,99.4152,NO,98.6075,99.4279,99.4406,99.9749,100.0,99.9997,NO,0.5469,99.688,0.0028,NO,R30
50677KHRNG10612,333120,000078933,0.5,Pounds,0.0031,NO,0.0,0.0035,0.004,0.0092,0.0177,0.0145,NO,0.0057,0.0072,0.7171,NO,R11
07036DCKRS1512W,325211,000078933,11784.0,Pounds,72.069,NO,33.0135,72.4686,72.8712,98.7721,100.0,99.9406,NO,26.3034,85.4013,0.1565,NO,R99
06430RGRSCMILLA,325991,N982,13581.0,Pounds,96.4491,NO,96.0133,97.3208,98.1925,98.1925,99.5,98.1925,NO,0.8717,97.6113,0.0084,NO,R99
44141BRCKS10439,424710,000108883,261059.0,Pounds,98.964,NO,97.8537,99.0457,99.1274,99.8403,100.0,99.9981,NO,0.7947,99.4645,0.0044,NO,R99
75042DSTNC701SH,325510,N096,1801.0,Pounds,87.8108,NO,87.8108,87.8108,87.8108,87.8108,87.8108,87.8108,NO,0.0,87.8108,0.0,NO,R99
43537THNDR507IL,339999,019666309,6000.0,Pounds,94.7119,NO,90.8457,94.7493,94.7867,97.3517,100.0,99.9167,NO,2.6024,96.4718,0.0253,NO,R99
51502BRTNS21359,424690,001330207,1344.0,Pounds,12.6745,NO,0.0,13.5763,14.4953,50.6829,100.0,96.5517,NO,37.1065,36.0343,0.82,NO,R19
03874KJQNN135FO,325510,001330207,0.5,Pounds,0.0019,NO,0.0,0.002,0.0022,0.0137,0.0312,0.0863,YES,0.0117,0.0174,1.6408,YES,R99
80217RBNSN1845W,327121,N040,5074.0,Pounds,95.2149,NO,91.7446,95.2596,95.3043,97.6029,100.0,99.9016,NO,2.3433,96.8069,0.0226,NO,R99
49464HXCLC215CE,325199,000078933,93292.0,Pounds,70.603,NO,52.6724,75.7309,81.6617,91.1032,100.0,99.9946,NO,15.3723,83.5396,0.1035,NO,R11
50317GSTFS3124E,325320,000133062,1536.0,Pounds,91.2114,NO,84.7717,91.2656,91.3199,95.5949,100.0,99.87,NO,4.3293,94.1337,0.0431,NO,R99
92507DVMRN2625D,325510,000108101,0.5,Pounds,0.0206,NO,0.0,0.0233,0.0267,0.1444,0.3261,0.4739,YES,0.1211,0.1128,1.1607,YES,R11
67202KNSSP132NO,325510,000108883,475.0,Pounds,12.5595,NO,0.0,13.8386,15.1178,28.8593,51.3904,42.6009,NO,15.0207,23.426,0.5805,NO,R99
62201GNRLC2500K,325188,007664939,9060.0,Pounds,20.2277,NO,20.2277,20.2277,20.2277,20.2277,20.2277,20.2277,NO,0.0,20.2277,0.0,NO,R99
76208SFTYK1722C,562920,000067561,12110.0,Pounds,1.7835,NO,0.0,2.0438,2.3245,7.6615,16.088,99.9505,YES,5.6177,20.0538,1.4659,YES,R11
60628SHRWN11541,325510,000107211,24984.0,Pounds,89.6255,NO,76.0608,90.0342,90.4464,99.3498,100.0,99.996,NO,9.3156,94.5975,0.0499,NO,R99
53094SPNCSPOBOX,331513,007440020,175024.0,Pounds,99.8574,NO,99.8574,99.8574,99.8574,99.8574,99.8574,99.8574,NO,0.0,99.8574,0.0,NO,R30
08818CNLXC226TA,325510,000098828,661.0,Pounds,47.1806,NO,24.0731,49.967,52.7534,67.2296,93.1235,81.7058,NO,17.2626,60.5466,0.25,NO,R99
75041SHRWN2802W,325510,N040,168.0,Pounds,7.3012,NO,0.0,7.3075,7.3139,52.4942,100.0,97.6744,NO,45.1866,37.4298,1.1381,YES,R99
35601WHTTKDECAT,325510,000108883,200000.0,Pounds,62.2956,NO,23.9221,64.3571,66.4452,91.3138,100.0,99.975,NO,26.9567,78.5527,0.1974,NO,R11
77541THDWCBUILD,325181,000106467,1.0,Pounds,0.1044,NO,0.0,0.1077,0.111,1.7549,4.2258,33.3333,YES,1.6473,5.3248,2.1516,YES,R40
21226VSTCH3441F,325192,001330207,9100.0,Pounds,53.4194,NO,27.3233,60.1962,68.9394,82.1114,100.0,99.9451,NO,21.9153,71.5393,0.181,NO,R13
60921NCHLSRT24E,332999,000095636,10.0,Pounds,0.0888,NO,0.0,0.094,0.0999,1.1529,2.7413,3.8462,YES,1.0589,0.9664,1.3038,YES,R11
18071ZNCCRFOURT,331492,N982,5800.0,Pounds,0.6796,NO,0.0,0.6826,0.6857,48.7833,100.0,96.99,NO,48.1006,29.5764,1.1425,YES,R27
60402MCLC04811S,424710,000095636,1365.0,Pounds,96.2623,NO,94.4939,97.0167,97.7794,98.6985,100.0,99.8537,NO,1.6818,97.9857,0.0122,NO,R19
39180CDRCHPOBOX,325188,007664417,9240.0,Pounds,13.3559,NO,0.0,14.5086,15.7989,49.3341,100.0,80.2153,NO,34.8255,33.8651,0.7183,NO,R99
44125BPXPL4800E,424710,000095636,168.0,Pounds,28.6201,NO,0.0,30.4818,32.3699,71.6421,100.0,99.4083,NO,41.1603,55.1671,0.5081,NO,R19
40383GTPRD900TY,335110,000100414,165370.0,Pounds,83.3753,NO,67.4627,85.0254,86.7278,96.7339,100.0,99.997,NO,11.7085,90.8284,0.07,NO,R14
44102LCNND7990B,331513,007440020,664144.0,Pounds,99.9863,NO,99.9863,99.9863,99.9863,99.9863,99.9863,99.9863,NO,0.0,99.9863,0.0,NO,R27
60402MCLC04811S,424710,000108883,3831.0,Pounds,78.8758,NO,57.184,80.3458,81.824,95.787,100.0,99.9739,NO,15.4412,88.9066,0.0998,NO,R19
98221SHLLLWESTM,324110,000100414,13000.0,Pounds,65.5308,NO,49.4989,71.6561,78.9793,86.4276,100.0,99.9769,NO,14.7715,80.3237,0.128,NO,R19
30824NTDTC1884W,336360,000108952,2800.0,Pounds,1.9648,NO,0.0,2.1653,2.3973,12.3649,27.6643,78.8732,YES,10.1996,13.7147,1.464,YES,R99
49503GRFND538BO,331511,007440473,28056.0,Pounds,92.0231,NO,80.8876,92.1653,92.3077,99.6838,100.0,99.9644,NO,7.5185,95.4276,0.0395,NO,R99
77501MBLMN2001J,325312,007664417,25000000.0,Pounds,99.0158,NO,97.6504,99.0383,99.0609,99.9636,100.0,99.9808,NO,0.9253,99.4373,0.0046,NO,R99
29205NCHRC2000S,322222,000108883,13665125.0,Pounds,77.2431,NO,56.4719,79.6455,82.1907,95.0946,100.0,99.5488,NO,15.4491,87.1977,0.095,NO,R99
91702THVLS1004W,325510,000100414,95.0,Pounds,11.1765,NO,0.0,15.8333,15.9664,27.3395,44.5989,95.0,YES,11.5062,25.1237,0.7834,NO,R99
19428FNNRN901WA,325510,000100414,7000.0,Pounds,84.3882,NO,69.2295,85.8896,87.4453,96.9963,100.0,97.9706,NO,11.1067,90.7965,0.0632,NO,R11
98124TDDPC18011,336611,000071363,7564.0,Pounds,29.0198,NO,0.0,29.2874,29.555,61.8407,100.0,94.1264,NO,32.5533,50.9004,0.6005,NO,R11
83318SNDNC480S2,325320,000137428,100.0,Pounds,10.4167,NO,0.0,11.0771,11.7647,48.8095,100.0,90.9091,NO,37.7324,33.2662,0.8637,NO,R99
47558VKNGMCR100,212111,007664417,3086.0,Pounds,50.0,NO,50.0,50.0,50.0,50.0,50.0,50.0,NO,0.0,50.0,0.0,NO,R99
24112PRLLM825FI,424690,000108101,24357.0,Pounds,25.5162,NO,0.0,25.6038,25.692,98.3724,100.0,99.3758,NO,72.7686,59.6198,0.61,NO,R12
00775BXTRHBOFUL,339112,000117817,50000.0,Pounds,98.5028,NO,96.3037,98.5125,98.5222,99.985,100.0,99.99,NO,1.4725,99.1443,0.0074,NO,R99
60419SFTYK633E1,562211,000067561,165844.0,Pounds,34.0092,NO,0.0,36.875,40.268,81.2075,100.0,99.997,NO,44.3326,59.7289,0.4035,NO,R12
99707FRTKN1FORA,212221,N511,170000.0,Pounds,47.7528,NO,19.9862,49.5562,51.3595,69.2695,98.8395,87.1795,NO,19.7133,62.0973,0.2866,NO,R99
48215CHRYL2101C,336112,000108883,3100.0,Pounds,39.9227,NO,0.0,41.4344,43.0556,89.5824,100.0,99.9678,NO,48.148,65.6321,0.3843,NO,R19
07110TCHNC27EAS,325510,000078933,18492.0,Pounds,48.4896,NO,0.0,49.612,50.7604,92.1273,100.0,98.6661,NO,42.5153,68.7707,0.3231,NO,R19
99707FRTKN1FORA,212221,N100,8300.0,Pounds,1.2768,NO,0.0,1.4449,1.6138,5.792,12.3127,99.9759,YES,4.3471,21.2033,1.7316,YES,R99
79999SRCNCPOBOX,331411,007440382,272096.0,Pounds,32.9815,NO,0.0,33.2776,33.5739,94.9564,100.0,99.9996,NO,61.6788,64.8191,0.4952,NO,R27
77501PHLLP100JE,424710,000108883,1763.0,Pounds,2.0543,NO,0.0,2.1507,2.2555,26.0587,61.9207,99.7172,YES,23.908,20.8135,1.1721,YES,R99
74127MPRFN2729W,331511,007439965,24624.0,Pounds,98.5788,NO,97.598,98.7868,98.9949,99.5794,100.0,99.9919,NO,0.7926,99.1854,0.0051,NO,R30
52204MNRFRFIRST,335222,001330207,302.0,Pounds,0.2786,NO,0.0,0.3238,0.3713,1.1498,2.3887,54.7101,YES,0.826,8.2532,1.8951,YES,R19
76051FRSSN500IN,333415,000079016,28808.0,Pounds,48.2473,NO,43.2657,56.364,64.4806,65.0961,78.1944,65.7117,NO,8.7322,59.4799,0.1338,NO,R11
52404BLSTC82427,332813,000078933,10295.0,Pounds,87.9388,NO,87.9388,87.9388,87.9388,87.9388,87.9388,87.9388,NO,0.0,87.9388,0.0,NO,R11
62040MRCNS1700W,331513,N090,11000000.0,Pounds,92.6629,NO,83.0292,92.902,93.1414,99.4839,100.0,99.9988,NO,6.5819,96.2547,0.0355,NO,R99
20851MCCRM2355L,325510,N982,22.0,Pounds,68.75,NO,65.5671,75.1157,81.4815,81.4815,91.0301,81.4815,NO,6.3657,77.2377,0.0777,NO,R99
46167QLTCH8000N,331111,007440484,20.0,Pounds,5.1282,NO,0.0,6.2338,7.4074,14.5503,27.025,80.0,YES,8.3165,19.1577,1.311,YES,R99
07823BSFCRJAMES,325510,000071363,360.0,Pounds,1.5539,NO,0.0,2.0533,2.5995,3.8774,6.6137,91.1392,YES,1.8242,16.8004,1.6463,YES,R11
25143CTLYS1580F,339991,007440224,600.0,Pounds,95.2381,NO,93.6642,96.0061,96.7742,97.5674,99.9093,98.3607,NO,1.5613,96.791,0.0132,NO,R30
42101MRCNS200TO,336399,000108883,1427.0,Pounds,6.7232,NO,0.0,8.2049,9.8912,18.0543,32.8284,69.78,YES,9.8494,19.8447,1.0512,YES,R11
32501RCHHL407SO,325211,000108101,73.0,Pounds,1.2836,NO,0.0,1.4928,1.7831,7.9913,17.7391,93.5897,YES,6.4985,7.3582,1.7228,YES,R19
84103MCLCM474WE,324110,N590,390.0,Pounds,28.8889,NO,3.8175,34.2527,41.9355,54.5428,84.978,69.6429,NO,20.2901,45.4369,0.3082,NO,R99
97055MDNBR16600,332323,007440508,250.0,Pounds,98.0392,NO,98.0392,98.0392,98.0392,98.0392,98.0392,98.0392,NO,0.0,98.0392,0.0,NO,R27
43130NCHRH1115W,327212,N010,8900.0,Pounds,70.6349,NO,51.1685,75.1055,80.1802,91.0635,100.0,97.2678,NO,15.958,83.2879,0.1077,NO,R99
38109NTDPN404EM,325510,001330207,5522.0,Pounds,55.6597,NO,27.2952,59.8929,64.4867,81.6247,100.0,96.0682,NO,21.7318,71.3214,0.1982,NO,R99
50702BRTCH4747C,337110,000100414,4020.0,Pounds,17.4631,NO,0.0,17.8596,18.2561,49.1679,96.1304,80.0797,NO,31.3083,38.5996,0.7599,NO,R11
78403CSTLR1300C,324110,001330207,7851.0,Pounds,8.6723,NO,0.0,9.4541,10.348,41.764,90.2289,99.7079,YES,32.3099,34.8255,0.8752,NO,R19
47394MCCST900NM,331511,007439965,24640.0,Pounds,66.6901,NO,16.7776,66.6964,66.7028,99.9757,100.0,99.9919,NO,33.2792,80.9613,0.2035,NO,R30
64116RLCMP400RE,325510,000108101,900.0,Pounds,52.3865,NO,46.381,59.8255,67.2646,68.7885,82.233,70.3125,NO,8.963,63.3212,0.1237,NO,R99
07304DNLPR400CL,325510,N230,42700.0,Pounds,22.9786,NO,0.0,23.784,24.6251,80.4562,100.0,98.2739,NO,56.6722,54.5972,0.5937,NO,R99
76307PGGNDI44EA,327211,N725,3182.0,Pounds,8.3218,NO,1.2243,11.087,14.2934,17.6621,27.5247,99.9372,YES,6.5751,30.9142,1.0309,YES,R99
45229BPXPL930TE,424710,000110543,63.0,Pounds,2.7511,NO,0.0,3.3,3.8603,8.7993,17.0483,86.3014,YES,5.4993,16.7302,1.7039,YES,R19
35404MPRCKENDOF,324199,000091203,34812.0,Pounds,82.8916,NO,72.2957,85.5116,88.2501,94.3222,100.0,99.2587,NO,8.8106,90.4431,0.0633,NO,R99
60638PCKGN5001S,325910,000108883,31780.0,Pounds,12.4409,NO,0.0,12.4538,12.4668,98.3749,100.0,99.9685,NO,85.921,49.5048,0.8643,NO,R11
46231QMTCN7870W,331492,N100,0.5,Pounds,0.0008,NO,0.0,0.0008,0.0008,0.4986,1.2452,2.8571,YES,0.4977,0.5511,1.7537,YES,R29
76011BRRYM3800E,325998,000067561,150.0,Pounds,96.7742,NO,96.7742,96.7742,96.7742,96.7742,96.7742,96.7742,NO,0.0,96.7742,0.0,NO,R19
63111RHNPL133EK,325320,059669260,84500.0,Pounds,99.4246,NO,99.3448,99.5648,99.705,99.7115,99.9315,99.718,NO,0.1467,99.6159,0.0014,NO,R99
44839THGLD300SP,325211,000071363,122066.0,Pounds,79.7171,NO,64.3155,82.9292,86.4111,95.3384,100.0,99.9959,NO,12.4091,89.1772,0.0737,NO,R11
42240FRDNBPEMBR,313230,000075092,460000.0,Pounds,88.6386,NO,74.2565,89.0663,89.4942,98.9395,100.0,99.9867,NO,9.8732,93.4473,0.0544,NO,R19
16740KYSTNCONGR,334415,000079016,23000.0,Pounds,67.1925,NO,45.0064,70.7469,74.4337,87.9072,100.0,98.5855,NO,17.1603,79.6457,0.1386,NO,R11
60014GMMFG400SM,332116,000075092,0.5,Pounds,0.0027,NO,0.0,0.0028,0.0029,0.0583,0.1415,0.1996,YES,0.0555,0.0468,1.4339,YES,R12
90040SNCLR6100S,325510,N230,2129.0,Pounds,3.4046,NO,0.0,3.9212,4.4746,13.1371,26.9609,89.4914,YES,9.2159,23.307,1.322,YES,R99
88310SCTTM1501L,339999,007440508,1913.0,Pounds,49.611,NO,13.1717,49.8055,50.0,74.228,100.0,98.456,NO,24.4225,66.0223,0.3474,NO,R30
70075MRPHY2500E,324110,000095636,3605.0,Pounds,92.3648,NO,90.7604,94.5827,95.4967,97.1308,100.0,99.6407,NO,2.5482,95.8178,0.0205,NO,R19
44711SHLND2408G,324110,000100414,2816.0,Pounds,30.5158,NO,1.0324,37.3119,46.0131,61.4982,97.7777,99.0155,YES,24.1863,51.5251,0.3416,NO,R19
45638LLDSG3330S,325192,001319773,5450.0,Pounds,5.2555,NO,0.0,5.6777,6.1735,40.7919,93.4632,99.9817,YES,35.1142,25.9186,0.9071,NO,R99
23692MCLCM2201G,324110,000110543,14.0,Pounds,0.0273,NO,0.0,0.0294,0.0318,0.2646,0.6173,8.1395,YES,0.2351,0.7134,2.7996,YES,R99
56379XCLPT806SB,339115,000079016,6000.0,Pounds,29.2398,NO,9.4849,32.7358,36.2319,48.2364,71.4873,60.241,NO,15.5006,41.9042,0.3168,NO,R11
19348NVFCMLAFAY,326130,000108883,23179.0,Pounds,10.9808,NO,0.0,11.5561,12.1951,67.5233,100.0,94.6971,NO,55.9672,37.9424,0.7786,NO,R12
27403MRFLX2110H,325412,000108883,0.5,Pounds,0.0037,NO,0.0,0.005,0.0072,0.0107,0.0193,33.3333,YES,0.0057,2.2311,3.7257,YES,R19
83605WSTRN200NK,336214,001330207,2080.0,Pounds,6.8081,NO,0.0,7.8582,8.9474,22.4663,44.3784,89.2704,YES,14.6081,23.6678,1.1636,YES,R11
01534CZDVFPROVI,325991,001163195,8.0,Pounds,1.5152,NO,0.9145,2.2263,2.9851,3.1008,4.4126,61.5385,YES,0.8745,12.711,1.4967,YES,R99
35061KPPRS1835K,325192,000120127,16000.0,Pounds,92.4749,NO,89.3847,94.3067,95.9693,97.588,100.0,99.6947,NO,3.2813,96.0157,0.022,NO,R99
83705PNDRS4631A,325510,001330207,4975.0,Pounds,76.0122,NO,58.9154,76.2636,76.5149,87.829,100.0,99.1431,NO,11.5654,83.8901,0.1286,NO,R11
49509BSFCR836CH,325510,000108883,2600.0,Pounds,44.4444,NO,10.3488,45.4365,46.4286,68.8283,100.0,91.2281,NO,23.3918,60.7004,0.3559,NO,R11
01532PXCNC170BA,326199,000117817,16560.0,Pounds,99.8914,NO,99.8914,99.8914,99.8914,99.8914,99.8914,99.8914,NO,0.0,99.8914,0.0,NO,R99
64106LYNSD24HIG,321114,N090,55.0,Pounds,9.7345,NO,0.0,9.8214,9.9099,88.141,100.0,91.6667,NO,78.3196,43.8909,0.8977,NO,R99
40216MRCNS4500C,325212,000108883,410000.0,Pounds,31.9029,NO,0.0,35.6341,39.6135,64.025,100.0,99.8174,NO,28.391,56.6704,0.4385,NO,R19
29611STHRN2806W,325188,000124403,0.5,Pounds,0.1957,NO,0.0,0.1976,0.1996,4.6453,11.3167,9.0909,NO,4.4476,3.1621,1.3258,YES,R99
61201LLNSL32124,324191,000107211,150.0,Pounds,50.1672,NO,33.3671,58.123,64.9351,74.6269,99.3827,87.7193,NO,16.5039,67.2125,0.1681,NO,R99
06489LGHTM270SP,332813,007664939,0.5,Pounds,0.0033,NO,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,NO,0.0,0.0033,0.0,NO,R40
36633GLFLMPOBOX,321114,N100,18.0,Pounds,2.9605,NO,2.9605,2.9605,2.9605,2.9605,2.9605,2.9605,NO,0.0,2.9605,0.0,NO,R99
38676DRXLCTUNIC,325320,000834128,25.0,Pounds,4.717,NO,3.4767,6.8452,8.9286,9.0909,12.4594,83.3333,YES,2.2457,18.4073,1.4435,YES,R99
29812FCCRP1230F,331316,000131113,4413.0,Pounds,23.431,NO,0.0,25.2208,27.1052,64.5297,100.0,94.6386,NO,39.3089,46.3822,0.5639,NO,R11
54748MPNRTMAINS,311513,007697372,102781.0,Pounds,50.0,NO,50.0,50.0,50.0,50.0,50.0,50.0,NO,0.0,50.0,0.0,NO,R40
49002GLPCH4252E,331525,007440508,3000.0,Pounds,33.6587,NO,33.6587,33.6587,33.6587,33.6587,33.6587,33.6587,NO,0.0,33.6587,0.0,NO,R30
78219KCHPT498PO,424710,001330207,13412.0,Pounds,88.733,NO,78.4001,90.2405,91.8001,98.1342,100.0,99.9627,NO,7.8937,93.825,0.0424,NO,R19
51502BPMCC829ES,424710,000095636,870.0,Pounds,79.8165,NO,67.1102,80.5625,81.3084,89.5306,100.0,97.7528,NO,8.9681,86.2926,0.0942,NO,R19
15233THVLS2000W,325510,000095636,16708.0,Pounds,33.0851,NO,0.0,37.1565,42.2421,69.0579,100.0,95.704,NO,31.9014,54.7485,0.3731,NO,R99
07036SFTYK1200S,325998,000127184,67340.0,Pounds,10.6145,NO,0.0,13.9265,19.1419,30.6633,55.7686,99.997,YES,16.7368,25.0261,0.6438,NO,R11
89822NWMNT6MAIL,212221,N511,457600.0,Pounds,69.4923,NO,24.0954,69.5393,69.5864,99.8353,100.0,99.941,NO,30.296,82.5384,0.1819,NO,R99
98109WSCRG500DE,323122,000127184,142889.0,Pounds,75.4513,NO,68.7735,79.186,82.9207,86.1277,96.5402,89.3347,NO,6.9417,82.5689,0.0687,NO,R11
55113SFLTR2430R,562211,007440020,16000.0,Pounds,15.2395,NO,0.0,15.3415,15.4443,92.6672,100.0,98.4615,NO,77.3256,49.309,0.7963,NO,R21
04092SDWRR89CUM,322121,007782505,6700.0,Pounds,4.2584,NO,0.0,4.2671,4.2757,91.5618,100.0,99.4803,NO,87.2948,42.8103,1.0412,YES,R99
59414MNTNR19001,324110,000110543,17000.0,Pounds,59.2334,NO,37.8212,61.2152,63.197,76.8113,100.0,90.4255,NO,15.596,70.952,0.1954,NO,R19
19148SHLND2801S,325211,000085449,300.0,Pounds,66.3717,NO,45.2482,67.3544,68.3371,82.0919,100.0,95.8466,NO,14.7375,76.8518,0.1751,NO,R99
35631MCFRTCORNE,325314,N982,60005.0,Pounds,98.7655,NO,98.5564,99.1736,99.1736,99.5851,100.0,99.5851,NO,0.4115,99.2917,0.0029,NO,R99
23834BNJMNWESTR,325510,N982,604.0,Pounds,37.6559,NO,16.3296,41.1322,44.6086,57.6673,82.4699,70.726,NO,16.5351,50.9968,0.2792,NO,R30
51502BRTNS21359,424690,000078922,14.0,Pounds,15.2174,NO,0.0,15.3865,15.5556,51.5278,100.0,87.5,NO,36.1413,39.4243,0.8623,NO,R19
36571LLPTRINDUS,324110,000071432,23678.0,Pounds,44.6949,NO,35.8568,53.2649,59.8731,64.8703,82.2784,99.9958,YES,11.6054,65.7081,0.2673,NO,R99
60411RVRDL220EA,325320,001928434,10000.0,Pounds,92.3873,NO,86.7954,92.43,92.4727,96.1864,100.0,99.9001,NO,3.7564,94.92,0.0371,NO,R19
75235LNGML6820F,326291,000117817,7100.0,Pounds,95.2381,NO,91.7514,95.2701,95.302,97.6158,100.0,99.9296,NO,2.3458,96.8232,0.0227,NO,R99
42029WSTLK2468I,325199,000077736,240000.0,Pounds,80.8048,NO,52.8855,80.9428,81.0811,99.6477,100.0,99.9929,NO,18.7049,90.0556,0.1045,NO,R19
77501GRGGL3503P,325192,000071432,325423.0,Pounds,11.0664,NO,0.0,12.9767,14.9464,30.4401,56.6352,99.9997,YES,17.4634,37.3353,0.9132,NO,R19
78407NCYCL5500R,562211,N982,337117.0,Pounds,23.3481,NO,0.0,23.4954,23.6429,95.0425,100.0,99.9956,NO,71.547,60.1673,0.615,NO,R30
37874LNGDL555SO,321114,N100,10.0,Pounds,1.2531,NO,0.0,1.2839,1.3158,24.7858,60.0387,66.6667,YES,23.5019,19.1511,1.2141,YES,R99
32321PLCHPHIGHW,321114,N020,6.0,Pounds,0.5742,NO,0.0,0.5769,0.5797,46.0227,100.0,54.5455,NO,45.4458,21.2712,1.1503,YES,R99
31703CPRTR3300S,326211,N096,1541.0,Pounds,50.508,NO,46.1614,58.8225,67.1167,67.2632,79.9243,99.6766,YES,8.4407,69.2005,0.2414,NO,R99
71921CRTBNSOUTH,321912,N100,95.0,Pounds,15.7025,NO,0.0,15.8333,15.9664,92.7381,100.0,95.0,NO,76.9048,49.116,0.783,NO,R99
94565DWCHMFOOTO,325199,007647010,4100000.0,Pounds,99.9325,NO,99.8967,99.9468,99.961,99.9802,100.0,99.9998,NO,0.0334,99.964,0.0002,NO,R99
