TRIFID,PRIMARY NAICS CODE,TRI_CHEM_ID,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
35207SLSSN35003,331111.0,000071432,85.0,Pounds,0.1518,NO,0.0,0.1823,0.2175,0.532,1.0565,4.2821,YES,0.3497,0.8686,1.6143,YES,H39
90023CRTFD3342E,332812.0,N230,9500.0,Pounds,8.8975,NO,0.0,8.9985,9.0996,44.5599,97.902,80.0202,NO,35.5614,32.6724,1.0247,YES,H20
50514GKNRM24207,333924.0,000108883,40000.0,Pounds,77.1501,NO,77.1501,77.1501,77.1501,77.1501,77.1501,77.1501,NO,0.0,77.1501,0.0,NO,H20
97203RDDPN6123N,325510.0,000071363,68.0,Pounds,7.1279,NO,0.0,8.542,9.9561,15.0075,24.7059,20.059,NO,6.4656,12.381,0.4483,NO,H20
68352NDCTTE6MIH,327121.0,N040,14161.0,Pounds,99.9294,NO,99.9206,99.9471,99.9647,99.9647,99.9912,99.9647,NO,0.0176,99.9529,0.0002,NO,H39
63111LMXFL6100S,331315.0,007439921,135.07,Pounds,22.1321,NO,0.0,25.298,29.4868,60.2842,100.0,98.5409,NO,34.9862,43.6056,0.5116,NO,H10
65109JFFRS2116I,424710.0,000071432,2.0,Pounds,0.0424,NO,0.0,0.0476,0.0539,0.2651,0.5913,28.5714,YES,0.2175,2.097,3.3762,YES,H39
77340GRDNRHWY75,327215.0,001330207,6081.0,Pounds,35.4102,NO,29.4967,43.1998,50.9894,52.3353,66.0385,53.6811,NO,9.1355,46.6936,0.1725,NO,H20
68501GDYRT4021N,326220.0,000137268,63.0,Pounds,2.8494,NO,0.0,3.3007,3.9179,15.5748,33.986,98.4375,YES,12.2741,14.2724,1.6325,YES,H39
03060NRCRS13TEM,316211.0,N511,15667.0,Pounds,99.0892,NO,99.0892,99.0892,99.0892,99.0892,99.0892,99.0892,NO,0.0,99.0892,0.0,NO,H39
46808FRTWY4910L,331524.0,007439921,13243.0,Pounds,71.5142,NO,29.2913,71.5877,71.6613,99.7853,100.0,99.9774,NO,28.1976,85.2617,0.1656,NO,H39
14150TNWND3875R,324199.0,000085018,9313.0,Pounds,99.7787,NO,99.6364,99.7881,99.7976,99.8893,100.0,99.981,NO,0.1012,99.8524,0.0009,NO,H39
46312STCHC400EC,424710.0,000110827,0.5,Pounds,0.0138,NO,0.0,0.0162,0.0192,0.0664,0.1417,9.0909,YES,0.0502,0.679,2.7916,YES,H39
53083PLSTC2732N,325211.0,000067561,242172.0,Pounds,54.6713,NO,0.0,55.0551,55.4403,97.6799,100.0,99.9917,NO,42.6248,76.1633,0.2864,NO,H20
94303RMCNV2081B,562211.0,000071556,17078.0,Pounds,40.9505,NO,0.2832,44.4717,48.0421,73.9307,100.0,99.9766,NO,29.459,64.4628,0.3511,NO,H20
30240LGRNG1560L,326121.0,000095636,0.5,Pounds,0.0033,NO,0.0,0.0041,0.0048,0.011,0.0213,3.7037,YES,0.0069,0.3189,2.885,YES,H39
9562WBSLTX65IND,327331.0,007439921,1140.0,Pounds,99.9953,NO,99.9944,99.9964,99.9974,99.9977,99.9996,99.9979,NO,0.0013,99.9969,0.0,NO,H39
27105RCLFL22EPL,322221.0,000872504,59061.0,Pounds,87.4952,NO,74.2766,88.4225,89.3604,97.8531,100.0,99.6188,NO,9.4306,92.718,0.0542,NO,H20
63147PDGRG5200N,325510.0,000100414,0.5,Pounds,0.0011,NO,0.0,0.0012,0.0014,0.0092,0.0211,0.1996,YES,0.0079,0.0104,2.392,YES,H20
44146HKLLC7013K,424690.0,000108101,1354856.0,Pounds,98.1249,NO,96.7581,98.4133,98.7027,99.5167,100.0,99.9996,NO,1.1034,99.028,0.0068,NO,H20
15853RCMTLRIVER,332999.0,007439965,23374.0,Pounds,97.5828,NO,96.8975,98.1178,98.6536,98.9313,100.0,99.9786,NO,0.8135,98.7028,0.0082,NO,H10
14150GNRLM305SA,325211.0,000075150,1111000.0,Pounds,73.9334,NO,55.8153,76.9654,80.0432,91.0654,100.0,99.9996,NO,14.1001,85.6907,0.1136,NO,H20
44146HKLLC7013K,424690.0,000127184,1381.0,Pounds,2.6546,NO,0.0,2.69,2.7264,61.4188,100.0,99.6392,NO,58.7288,34.578,1.001,YES,H20
94710PCFCS1333S,331513.0,007440020,93022.0,Pounds,83.362,NO,59.0801,83.4661,83.5702,99.7234,100.0,99.9957,NO,16.2573,91.1024,0.0896,NO,H10
99202CLMBPN112H,325510.0,000107211,158.0,Pounds,2.0933,NO,1.3556,3.0538,4.0286,4.186,5.8843,89.2655,YES,1.1322,15.6953,1.9144,YES,H39
84056SRFRC7274W,928110.0,000091203,425.0,Pounds,91.5948,NO,87.2189,93.3069,95.0783,97.3655,100.0,99.7653,NO,4.0587,95.4021,0.0267,NO,H20
15853STMRY2BARK,332117.0,007440508,2700.0,Pounds,41.0646,NO,0.0,41.0803,41.0959,70.4555,100.0,99.8152,NO,29.3753,60.6586,0.4565,NO,H10
13323NDMCR23ROB,332999.0,007439921,23443.0,Pounds,43.9015,NO,0.0,44.3268,44.7531,95.9628,100.0,99.9893,NO,51.636,70.8962,0.3783,NO,H10
45802RCDNH1900F,325311.0,007697372,155000.0,Pounds,93.1322,NO,83.4601,93.2527,93.3735,99.7812,100.0,99.884,NO,6.5284,96.0654,0.0338,NO,H39
12095BMCJHUNION,325510.0,000107211,1509.0,Pounds,3.5188,NO,0.0,3.5293,3.5398,85.6658,100.0,99.6697,NO,82.1365,40.7312,1.06,YES,H20
45801SPRRM625VI,332813.0,N090,22776.0,Pounds,38.2928,NO,14.8899,43.8806,49.5953,63.2077,92.1983,99.9946,YES,19.3271,61.9369,0.3658,NO,H39
44301BFGDR240WE,325199.0,000062533,24.0,Pounds,0.0289,NO,0.0,0.0295,0.0301,0.7299,1.7806,63.1579,YES,0.7005,9.248,2.3801,YES,H20
19067PRFNS1295N,332812.0,000108101,816.0,Pounds,56.0055,NO,0.0,56.8669,57.7495,95.5551,100.0,98.5507,NO,38.6882,73.8785,0.2662,NO,H20
36048STHST99PLA,321114.0,N100,21.0,Pounds,7.7491,NO,7.7491,7.7491,7.7491,7.7491,7.7491,7.7491,NO,0.0,7.7491,0.0,NO,H39
64080NTRNTWALKE,321114.0,N100,36.5,Pounds,4.6408,NO,4.6408,4.6408,4.6408,4.6408,4.6408,4.6408,NO,0.0,4.6408,0.0,NO,H39
47715WNDSR601NO,326199.0,N090,2790376.0,Pounds,98.2811,NO,95.739,98.2891,98.2971,99.9892,100.0,99.9999,NO,1.7001,99.0831,0.0086,NO,H10
46205THBRL2920D,325612.0,000084742,0.5,Pounds,0.5246,NO,0.0,0.5259,0.5271,26.7074,65.9797,52.8877,NO,26.1815,17.9798,1.3729,YES,H39
19605KCHMT3847P,324121.0,N590,0.9,Pounds,34.6154,NO,10.0446,40.1786,47.3684,60.2679,90.4018,81.8182,NO,20.0893,52.0993,0.297,NO,H39
70874SCHYLWESTE,331492.0,N420,21832200.0,Pounds,96.2481,NO,95.1749,97.0648,97.8825,98.3247,100.0,99.9996,NO,1.26,97.9798,0.013,NO,H10
47802WSTRN2525P,321114.0,N590,486.0,Pounds,28.3217,NO,0.0,31.6466,35.0144,59.8897,100.0,98.9817,NO,28.2431,49.3415,0.4833,NO,H20
42029WSTLK2468I,325199.0,000079345,2412.0,Pounds,15.0571,NO,0.0,15.1057,15.1546,96.386,100.0,98.9741,NO,81.2803,50.3099,0.8082,NO,H20
45005CHNYP1000A,322110.0,010049044,250.0,Pounds,4.7565,NO,0.0,5.2297,5.8072,29.8107,66.6822,50.0,NO,24.581,18.9585,0.8644,NO,H39
78343CLNSNONEMI,325199.0,000050000,47426230.0,Pounds,89.2193,NO,75.8155,89.6809,90.1435,98.9245,100.0,100.0,NO,9.2436,94.5135,0.0518,NO,H20
20794LTSPC7151M,311942.0,000075569,1000.0,Pounds,0.7417,NO,0.0,0.7454,0.7491,21.8799,53.5817,43.0108,NO,21.1345,14.8339,1.3431,YES,H39
91730MSTRB9060H,325998.0,N511,2700.0,Pounds,37.2928,NO,37.2928,37.2928,37.2928,37.2928,37.2928,37.2928,NO,0.0,37.2928,0.0,NO,H39
49071RXNRDCONCO,325520.0,001330207,700.0,Pounds,10.9119,NO,0.0,11.3694,11.8644,68.4601,100.0,99.2908,NO,57.0906,41.3382,0.7699,NO,H39
60473MCWHR192W1,325510.0,000100414,30213.0,Pounds,89.6182,NO,85.3942,92.1203,94.3125,96.6043,100.0,99.9735,NO,4.484,94.4448,0.0303,NO,H20
29445LMXFSHIGHW,331312.0,000191242,30.0,Pounds,1.4313,NO,0.0,1.6325,1.8405,6.2114,13.0799,83.3333,YES,4.579,17.4145,1.6541,YES,H39
75662BKRPT806PA,424690.0,000100414,58.0,Pounds,59.6352,NO,47.1605,64.0654,68.4956,75.3353,92.2403,82.1751,NO,11.2699,70.102,0.1323,NO,H20
89820BTTLMCOPPE,212221.0,N725,8379.0,Pounds,70.5362,NO,70.5362,70.5362,70.5362,70.5362,70.5362,70.5362,NO,0.0,70.5362,0.0,NO,H39
01373PLNTC1GREE,326113.0,N420,87.0,Pounds,3.4374,NO,3.4374,3.4374,3.4374,3.4374,3.4374,3.4374,NO,0.0,3.4374,0.0,NO,H39
60650KPPRS3900S,325192.0,000108952,389.0,Pounds,0.2903,NO,0.0,0.2917,0.2931,27.5304,68.3885,97.4937,YES,27.2387,23.9995,1.2905,YES,H39
54614WBSTRCOUNT,321114.0,000091203,2542.0,Pounds,51.5964,NO,37.6748,56.4247,61.253,68.9246,87.6745,76.5963,NO,12.4999,63.1486,0.163,NO,H39
29526HNYWL440AL,332999.0,N096,81100.0,Pounds,98.615,NO,97.5778,98.6156,98.6162,99.3075,100.0,99.9988,NO,0.6919,99.0767,0.0066,NO,H10
73117CNCPH46NE1,424710.0,000191242,4.64,Pounds,94.501,NO,92.9414,95.4834,96.4657,97.178,99.72,97.8903,NO,1.6946,96.2857,0.0144,NO,H39
55164KCHRFPOBOX,324110.0,000107062,1.0,Pounds,4.2918,NO,0.0,5.252,6.6667,15.0384,29.718,90.9091,YES,9.7864,17.1479,1.1235,YES,H20
77640CLRKR1801S,324110.0,000085018,386453.0,Pounds,89.3955,NO,73.5582,89.4067,89.418,99.9724,100.0,99.9997,NO,10.5657,94.3427,0.0559,NO,H39
27260THVLS1647E,325510.0,N096,177.0,Pounds,44.3609,NO,4.9735,44.6424,44.9239,71.0883,100.0,97.2527,NO,26.4459,62.1792,0.3989,NO,H39
41114CTLTTPOBOX,324110.0,000075650,0.5,Pounds,0.0416,NO,0.0416,0.0416,0.0416,0.0416,0.0416,0.0416,NO,0.0,0.0416,0.0,NO,H20
47630LMNMCHIGHW,331312.0,N420,7.0,Pounds,0.0083,NO,0.0,0.0099,0.0118,0.0332,0.0683,89.9743,YES,0.0234,0.8122,7.5046,YES,H10
43302MRNST912CH,331111.0,N450,274.0,Pounds,0.0716,NO,0.0,0.0724,0.0732,5.9533,14.7747,94.8097,YES,5.8809,6.1611,2.7034,YES,H39
00851HSSLVLIMET,324110.0,000110827,70786.0,Pounds,94.3436,NO,91.018,95.2435,96.144,98.0606,100.0,99.9859,NO,2.817,96.726,0.02,NO,H20
02865CRLCB1CARO,335929.0,N590,0.8,Pounds,24.2424,NO,19.3506,31.1688,38.0952,39.0476,50.8658,40.0,NO,7.8788,34.1126,0.2059,NO,H39
99357LDRDS33971,327390.0,007439921,15.87,Pounds,99.9521,NO,99.9328,99.9587,99.9654,99.9761,100.0,99.9868,NO,0.0173,99.9681,0.0001,NO,H39
23709SDDSNINTER,928110.0,000107211,1100.0,Pounds,4.6868,NO,0.0,5.0838,5.4808,14.9626,29.7808,24.4444,NO,9.8788,11.5374,0.7916,NO,H39
50616SLSBR1900R,325411.0,000079005,2700000.0,Pounds,99.9547,NO,99.9108,99.9605,99.9663,99.9937,100.0,100.0,NO,0.0332,99.9772,0.0002,NO,H20
27292PDMNTRTE14,323111.0,001330207,1374.0,Pounds,35.276,NO,0.0,36.266,37.256,62.0815,100.0,86.907,NO,25.8155,53.1463,0.4494,NO,H20
27893GNCCR2600W,326291.0,000085449,628.0,Pounds,20.6824,NO,0.0,24.921,29.2093,41.6349,66.7058,99.5719,YES,16.7139,44.2275,0.6454,NO,H39
14450FRRNC45OCO,334419.0,N982,10130.0,Pounds,74.5401,NO,43.597,75.9655,77.4465,97.5445,100.0,99.9507,NO,21.579,86.3493,0.125,NO,H39
77511SLTNCFM291,325188.0,000107131,193212076.0,Pounds,97.5763,NO,94.2607,97.6332,97.6901,99.8815,100.0,100.0,NO,2.2483,98.7059,0.0116,NO,H20
44870THRWR252SC,325510.0,N590,274.0,Pounds,51.1194,NO,51.1194,51.1194,51.1194,51.1194,51.1194,51.1194,NO,0.0,51.1194,0.0,NO,H39
60411CTDFL500ST,325510.0,N230,10.0,Pounds,0.0857,NO,0.0,0.1004,0.1212,0.5439,1.2093,24.3309,YES,0.4436,1.371,3.1923,YES,H20
76011BRRYM3800E,325998.0,001330207,3100.0,Pounds,33.3333,NO,33.3333,33.3333,33.3333,33.3333,33.3333,33.3333,NO,0.0,33.3333,0.0,NO,H39
50616SLSBR1900R,325411.0,000108952,120000.0,Pounds,34.2396,NO,26.9761,42.0939,50.0,52.1724,67.2903,99.9892,YES,10.0785,58.3844,0.4139,NO,H39
47320LTTLR500WW,331521.0,007440417,29.0,Pounds,58.0,NO,58.0,58.0,58.0,58.0,58.0,58.0,NO,0.0,58.0,0.0,NO,H39
74037CNCNC10600,424710.0,000110543,5.56,Pounds,0.026,NO,0.0,0.0263,0.0266,2.1339,5.2952,99.9838,YES,2.1076,8.3559,2.697,YES,H39
23297DFNSG8000J,425120.0,000076142,74135.0,Pounds,99.4527,NO,99.4527,99.4527,99.4527,99.4527,99.4527,99.4527,NO,0.0,99.4527,0.0,NO,H39
95826NGNRD5683R,325510.0,055406536,143.0,Pounds,34.1289,NO,34.1289,34.1289,34.1289,34.1289,34.1289,34.1289,NO,0.0,34.1289,0.0,NO,H39
37409CHTTM3801S,325412.0,000067561,272370.0,Pounds,93.3078,NO,88.4063,94.2029,95.0999,98.0672,100.0,99.9794,NO,3.8644,96.3802,0.0259,NO,H20
23692MCLCM2201G,324110.0,000071432,1699.0,Pounds,7.4622,NO,0.0,7.9604,8.5295,52.7149,100.0,99.8824,NO,44.7544,33.7598,0.8662,NO,H39
50438ZNPRC880EA,311119.0,N096,328.5,Pounds,94.0722,NO,94.0722,94.0722,94.0722,94.0722,94.0722,94.0722,NO,0.0,94.0722,0.0,NO,H39
77640TXCRFNORTH,324110.0,001330207,14991.0,Pounds,8.191,NO,1.5312,11.0227,14.611,17.3504,26.8419,99.714,YES,6.3277,29.466,1.0179,YES,H39
19013WTCCR3300W,325613.0,000067561,189714.0,Pounds,97.1318,NO,94.9839,97.1331,97.1343,98.5658,100.0,99.9974,NO,1.4328,98.0878,0.0138,NO,H20
28677THVLS1931S,325510.0,000095636,125.0,Pounds,27.0563,NO,6.2653,30.1948,33.3333,46.1478,70.0773,58.9623,NO,15.953,39.784,0.3469,NO,H39
60090NTRPR1991W,325510.0,055406536,286.0,Pounds,20.8,NO,0.0,21.1096,21.4232,88.4133,100.0,98.2818,NO,67.3037,51.3644,0.6828,NO,H39
36582MBLPN4775H,325510.0,000108883,122500.0,Pounds,43.2099,NO,1.301,43.2864,43.3628,71.2766,100.0,99.1903,NO,27.9902,61.921,0.4256,NO,H20
55987BDGRF1058E,331511.0,007439921,94.55,Pounds,49.2294,NO,0.0,51.4376,53.6637,85.7755,100.0,99.5997,NO,34.3379,68.1313,0.2907,NO,H39
42101LLLYN347CE,325510.0,001330207,98702.0,Pounds,73.5117,NO,63.2754,78.0935,82.9185,87.9722,100.0,99.7474,NO,9.8787,84.7274,0.1013,NO,H39
72206GSRFN2701E,324122.0,007439921,0.1,Pounds,0.134,NO,0.0,0.161,0.1996,0.6211,1.3113,16.6667,YES,0.4602,0.9984,2.8925,YES,H39
15025SSCLR400ST,331210.0,000132649,8145.0,Pounds,96.9527,NO,96.9527,96.9527,96.9527,96.9527,96.9527,96.9527,NO,0.0,96.9527,0.0,NO,H39
55041JPTRN520N8,331511.0,007439965,32113.0,Pounds,33.8898,NO,0.0,34.0848,34.2813,97.3874,100.0,99.972,NO,63.3025,63.9714,0.4996,NO,H10
55164KCHRFPOBOX,324110.0,007664417,14000.0,Pounds,0.0411,NO,0.0,0.0411,0.0412,21.1403,52.7891,96.8858,YES,21.0992,19.9044,1.6453,YES,H39
22630TRYPL500TO,326150.0,N511,120805.0,Pounds,89.2459,NO,84.3825,91.159,93.0859,95.6766,100.0,99.7935,NO,4.5177,93.6852,0.037,NO,H39
43015PPGND760PI,325510.0,000071363,96191.0,Pounds,81.7006,NO,61.8827,83.0365,84.4055,97.1391,100.0,99.9979,NO,14.1025,90.2678,0.0838,NO,H20
45365STLLC2633C,332322.0,N010,500.0,Pounds,11.9904,NO,0.0,15.1151,20.2429,30.4147,53.3642,71.4286,YES,15.2997,26.6963,0.6167,NO,H39
48661GTVLN510GR,333512.0,N096,76600.0,Pounds,88.6253,NO,71.8221,88.6814,88.7375,99.9209,100.0,99.9843,NO,11.2395,93.9254,0.0597,NO,H39
63048HRCLN881MA,331419.0,N495,20000.0,Pounds,49.6598,NO,0.0,49.7773,49.8952,99.3912,100.0,99.995,NO,49.614,73.8352,0.3365,NO,H10
38663BLTRT16310,326299.0,N982,1370.15,Pounds,9.7079,NO,0.0,9.7093,9.7108,54.7004,100.0,99.69,NO,44.9911,39.7029,1.0684,YES,H10
15074THVLS372CL,325510.0,000140885,737.0,Pounds,21.4244,NO,8.7367,27.4893,33.8695,39.9911,58.7438,79.1622,YES,12.5018,39.5275,0.4453,NO,H39
35215MDLND90CAR,325510.0,000108101,3018.0,Pounds,2.6661,NO,0.0,2.6923,2.719,66.9922,100.0,99.8676,NO,64.2999,37.5076,0.996,NO,H39
27260THLLL1717E,325510.0,000095636,1150.0,Pounds,50.9075,NO,8.0585,53.9401,57.1571,84.5278,100.0,99.9131,NO,30.5877,70.6267,0.263,NO,H39
14150NCNRG700GR,424710.0,000095636,21276.0,Pounds,96.5949,NO,96.0018,97.7039,97.7039,98.8386,100.0,98.8386,NO,1.1347,98.0318,0.008,NO,H39
47201DMTCR1751A,332117.0,007440020,5862.9,Pounds,4.9957,NO,0.0,4.9957,4.9957,52.4978,100.0,99.9998,NO,47.5021,36.6637,1.2215,YES,H39
60152THVLS1400N,325510.0,000100425,23732.0,Pounds,72.7663,NO,34.7353,73.2662,73.7729,98.9534,100.0,99.9916,NO,25.6872,85.7251,0.1502,NO,H39
18071HRSHDDELAW,325188.0,N458,22.0,Pounds,9.0909,NO,9.0909,9.0909,9.0909,9.0909,9.0909,9.0909,NO,0.0,9.0909,0.0,NO,H10
37311PLYCR4285O,339999.0,001330207,1200.0,Pounds,10.1859,NO,0.0,12.1739,14.4543,27.8908,51.4661,99.5851,YES,15.7169,30.4599,0.9165,NO,H39
61265MLNPN54002,325510.0,N495,9.0,Pounds,56.25,NO,41.0917,60.2679,64.2857,73.0519,92.2281,81.8182,NO,12.7841,67.4513,0.1583,NO,H39
75050SRGRD23501,325510.0,N230,1150.0,Pounds,59.6473,NO,25.2066,62.5781,65.6393,87.4924,100.0,98.0392,NO,24.9143,74.781,0.1948,NO,H39
90040THMCC5501E,325510.0,000091203,324.0,Pounds,35.5653,NO,21.5259,42.4485,49.6172,56.3969,77.3195,99.6923,YES,13.9484,58.6793,0.3889,NO,H39
49460NRTHR13370,336360.0,N982,8637.0,Pounds,60.0,NO,60.0,60.0,60.0,60.0,60.0,60.0,NO,0.0,60.0,0.0,NO,H39
98221SHLLLWESTM,324110.0,000120127,0.5,Pounds,0.6369,NO,0.6369,0.6369,0.6369,0.6369,0.6369,0.6369,NO,0.0,0.6369,0.0,NO,H20
15088HRCLSSTATE,325211.0,007664417,380000.0,Pounds,55.4445,NO,0.0,55.68,55.917,98.855,100.0,99.9992,NO,43.175,75.9615,0.2855,NO,H20
30906NTRNT3005I,325199.0,000067561,1093162.0,Pounds,86.9641,NO,68.5448,87.1773,87.3914,99.599,100.0,99.991,NO,12.4217,93.3448,0.0672,NO,H20
78410CCPCC1501M,325110.0,000071432,2023.0,Pounds,0.4871,NO,0.0,0.4965,0.5063,19.867,48.9228,99.9308,YES,19.3705,15.9461,1.5293,YES,H20
19601THGLD3RDAN,325510.0,N982,2063.0,Pounds,92.7191,NO,88.5092,93.9288,95.1568,97.5419,100.0,99.5176,NO,3.6131,95.7621,0.0244,NO,H39
63088NLCHM3RDST,325211.0,N230,336.59,Pounds,1.6569,NO,0.1333,2.3664,3.2494,3.8551,6.0883,99.9997,YES,1.4888,10.1732,2.047,YES,H20
59044CNXRF803HI,324110.0,000106990,2.0,Pounds,0.5208,NO,0.0,0.5707,0.6211,3.1498,7.0185,66.6667,YES,2.5791,10.7499,2.1261,YES,H39
43113PPGNDPITTS,325211.0,000067561,18668.0,Pounds,18.4364,NO,0.0,18.644,18.8547,91.2593,100.0,99.9251,NO,72.6153,55.1844,0.6859,NO,H20
55106KCHMT2209C,324110.0,N590,2.78,Pounds,7.606,NO,0.0,7.6102,7.6144,98.757,100.0,99.6416,NO,91.1468,46.7995,0.967,NO,H39
43612PRSTR600MA,325199.0,000050000,1900.0,Pounds,1.1743,NO,0.0,1.3118,1.4855,9.0149,20.5697,43.1818,YES,7.7032,7.4202,1.3108,YES,H39
50648BRTCH12301,337110.0,000071363,8000.0,Pounds,29.5181,NO,0.0,31.131,32.7439,53.8603,87.9541,74.9766,NO,22.7292,45.7462,0.4527,NO,H20
30223BNDGN801GR,326211.0,N590,4.86,Pounds,4.049,NO,0.0,4.0765,4.104,75.998,100.0,98.9817,NO,71.9216,42.0915,0.983,NO,H39
73801TRRNT1000T,325311.0,007664417,18000.0,Pounds,2.4168,NO,0.0,3.3874,4.5455,7.5551,13.8067,56.6038,YES,4.1677,8.2621,1.336,YES,H39
01453CMCMN165PI,325998.0,000067561,68.0,Pounds,9.9125,NO,3.4555,12.5796,15.2466,18.6623,27.7863,22.0779,NO,6.0827,15.7457,0.3162,NO,H39
53027HLGSN7261H,332439.0,001330207,1929.0,Pounds,33.4257,NO,26.4609,40.7054,47.9851,50.2018,64.4463,52.4185,NO,9.4964,44.6098,0.1819,NO,H20
64120MBYCR8400H,325320.0,000071363,4645378.0,Pounds,76.789,NO,41.9858,76.7915,76.7939,99.9953,100.0,99.9996,NO,23.2038,88.0192,0.1317,NO,H20
63701RCTCL450NA,326299.0,N982,664.0,Pounds,28.9451,NO,28.9451,28.9451,28.9451,28.9451,28.9451,28.9451,NO,0.0,28.9451,0.0,NO,H39
50501VRSNF193HA,325193.0,000050000,1628.0,Pounds,2.3004,NO,0.0,2.3189,2.3374,60.5957,100.0,93.135,NO,58.2768,31.9431,1.1163,YES,H39
52004KCHMT12THS,324110.0,000191242,0.01,Pounds,1.2195,NO,1.2195,1.2195,1.2195,1.2195,1.2195,1.2195,NO,0.0,1.2195,0.0,NO,H39
97217CMCMF6840N,325998.0,000107211,4.0,Pounds,80.0,NO,80.0,80.0,80.0,80.0,80.0,80.0,NO,0.0,80.0,0.0,NO,H39
07801HWMTCROYST,336412.0,007440473,67262.0,Pounds,27.7529,NO,0.0,27.8383,27.9239,97.919,100.0,99.8382,NO,70.0807,58.1471,0.602,NO,H10
98248RCCHR4519G,324110.0,000091203,28120.0,Pounds,69.2585,NO,24.9743,69.4998,69.7421,99.1835,100.0,99.9893,NO,29.6837,84.2558,0.178,NO,H20
76011SPRTC840NG,326113.0,N420,578.9,Pounds,95.4965,NO,94.1219,96.4751,97.4579,98.0439,100.0,99.9827,NO,1.5688,97.648,0.0157,NO,H39
30566THGLD4261W,325510.0,007439921,10.0,Pounds,99.7009,NO,99.7009,99.7009,99.7009,99.7009,99.7009,99.7009,NO,0.0,99.7009,0.0,NO,H39
45846FRTRC2440S,332913.0,007440508,568.8,Pounds,7.2335,NO,0.0,7.5534,7.8882,50.7789,100.0,99.9473,NO,43.2255,37.0792,0.9191,NO,H10
46312PLLTN4343K,562112.0,000111422,780.0,Pounds,0.5893,NO,0.0,0.7308,0.9197,2.0135,3.9374,99.4898,YES,1.2826,8.1713,2.5727,YES,H20
46312PLLTN4343K,562112.0,000051796,2352.0,Pounds,8.1297,NO,0.0,9.275,10.7811,34.6379,72.6822,80.9639,YES,25.3629,26.2698,0.8183,NO,H20
80120NRGRN5400S,332912.0,007439921,28.0,Pounds,25.9019,NO,0.0,29.0491,32.9412,63.6446,100.0,96.5517,NO,34.5954,48.5265,0.4714,NO,H10
77507PHYTS12502,325199.0,000067561,91084.0,Pounds,82.5732,NO,67.0081,84.3388,86.1461,95.8926,100.0,99.8214,NO,11.5538,90.6787,0.0746,NO,H20
