TRIFID,PRIMARY NAICS CODE,TRI_CHEM_ID,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
75503KRRMC155BU,321114,008001589,1000800.0,Pounds,60.4128,NO,4.3569,60.7914,61.1732,98.4144,100.0,99.9976,NO,37.623,79.7319,0.2395,NO,R99
44278CHMNC390MU,326199,000117817,1250.0,Pounds,71.2251,NO,68.1063,77.2425,83.0565,83.3333,92.4695,99.6016,YES,6.0908,82.1478,0.1072,NO,R99
14807CRWLY25HUR,311513,007697372,0.5,Pounds,0.0029,NO,0.0,0.0029,0.0029,4.5469,11.3629,9.0909,NO,4.544,3.0322,1.4129,YES,R99
71006BNTNCHWY3N,321114,000120127,11570.0,Pounds,99.9482,NO,99.9482,99.9482,99.9482,99.9482,99.9482,99.9482,NO,0.0,99.9482,0.0,NO,R99
44260DVRST165SC,325212,000100425,550.0,Pounds,0.5241,NO,0.0,0.5744,0.6355,5.5424,12.9945,68.75,YES,4.968,6.2205,1.937,YES,R19
48229GRTLKNO1QU,331111,000108952,4.0,Pounds,0.0118,NO,0.0,0.013,0.0143,0.0677,0.1498,80.0,YES,0.0547,6.8198,2.9186,YES,R19
19382WYTHY611EN,325412,000075092,810000.0,Pounds,90.2165,NO,87.6997,93.0056,94.7368,96.5429,100.0,99.9988,NO,3.5373,94.9113,0.0279,NO,R11
84066PNNZLWESTH,324110,000071432,360.0,Pounds,7.5997,NO,0.0,9.2567,11.0429,20.4487,37.2368,99.723,YES,11.192,30.258,1.0832,YES,R99
29151KRNNDPOSTO,337122,000071363,0.5,Pounds,0.0017,NO,0.0,0.002,0.0024,0.0056,0.0111,9.0909,YES,0.0036,0.7784,3.0041,YES,R14
10965LDRLLNORTH,325411,000071363,1191700.0,Pounds,90.8343,NO,89.4612,93.2643,94.9789,95.7997,99.6027,99.8032,YES,2.5354,95.1299,0.0291,NO,R11
29151KRNNDPOSTO,337122,000067561,0.5,Pounds,0.0028,NO,0.0,0.0034,0.0041,0.0099,0.0196,9.0909,YES,0.0065,0.7719,3.0308,YES,R14
29151KRNNDPOSTO,337122,000108883,0.5,Pounds,0.0003,NO,0.0,0.0003,0.0004,0.001,0.002,9.0909,YES,0.0007,0.7426,3.1617,YES,R14
28601SHFRDLIGHL,322222,000108883,19500000.0,Pounds,91.8764,NO,82.2163,92.3263,92.7779,99.0663,100.0,99.9987,NO,6.74,95.7693,0.0374,NO,R19
62040RLLYT19THE,424690,000108952,158551.0,Pounds,77.0121,NO,65.022,80.7037,84.593,91.1582,100.0,99.9968,NO,10.4545,87.3343,0.0892,NO,R99
21230SHRWN2325H,325510,000107211,17015.0,Pounds,19.7541,NO,0.0,20.2939,20.864,87.9988,100.0,99.9119,NO,67.7049,54.0934,0.6351,NO,R99
23228MXWLL7400I,323111,001330207,569365.0,Pounds,94.4354,NO,87.3574,94.7342,95.035,99.6521,100.0,99.9991,NO,4.9179,97.0146,0.0252,NO,R19
62040RLLYT19THE,424690,000120127,11097.0,Pounds,87.1378,NO,81.6026,90.3003,92.5985,96.0987,100.0,99.955,NO,5.7985,93.0496,0.0372,NO,R99
10965LDRLLNORTH,325411,000108101,2520000.0,Pounds,97.1847,NO,96.2079,97.982,98.4221,99.1648,100.0,99.9901,NO,1.1827,98.5564,0.0081,NO,R11
32809DSTNC2150W,325510,N230,11422.0,Pounds,87.1509,NO,82.4105,90.2033,93.0282,95.3985,100.0,99.4948,NO,5.1952,92.8434,0.0379,NO,R99
27877RSNLLWATER,325211,001330207,0.5,Pounds,0.0006,NO,0.0,0.0007,0.0007,0.1957,0.4883,9.0909,YES,0.195,0.6724,3.3486,YES,R11
29687MRTNC1116T,325520,000141322,0.5,Pounds,0.0078,NO,0.0,0.0103,0.0149,0.0258,0.049,1.0526,YES,0.0155,0.0875,2.9509,YES,R99
94565DWCHMFOOTO,325199,000075092,160000.0,Pounds,62.6709,NO,47.6657,70.13,75.9013,85.1062,100.0,99.9994,NO,14.9762,78.1592,0.1285,NO,R99
37203TXTRNVULTE,336411,000071556,0.5,Pounds,0.0003,NO,0.0,0.0004,0.0004,0.0043,0.0103,0.1996,YES,0.004,0.0069,3.6626,YES,R11
60013GNRLP201JA,325510,000107211,3980.0,Pounds,39.4646,NO,0.0,40.478,41.5449,93.9787,100.0,99.8745,NO,53.5007,65.168,0.4066,NO,R99
29687MRTNC1116T,325520,000079061,0.5,Pounds,0.1789,NO,0.0,0.2072,0.2398,0.8002,1.6897,20.0,YES,0.593,2.3553,2.1277,YES,R99
29687MRTNC1116T,325520,000079107,0.5,Pounds,0.0153,NO,0.0,0.0207,0.0304,0.0444,0.0799,2.3256,YES,0.0237,0.1894,3.0174,YES,R99
21230SHRWN2325H,325510,000067561,5098.0,Pounds,29.9301,NO,0.0,33.747,38.6739,71.3556,100.0,99.9804,NO,37.6086,54.0473,0.4258,NO,R99
24506MRDTH4201M,323111,000108883,78000.0,Pounds,5.2449,NO,0.0,5.2611,5.2774,90.6715,100.0,99.6805,NO,85.4104,46.6353,0.9506,NO,R19
95150RCTGR696ET,323111,000108883,7800000.0,Pounds,95.6333,NO,94.4682,96.6517,97.6793,98.1074,100.0,99.9999,NO,1.4557,97.7186,0.0147,NO,R19
95150RCTGR696ET,323111,001330207,251000.0,Pounds,95.6205,NO,94.4535,96.6425,97.6737,98.1019,100.0,99.998,NO,1.4594,97.7118,0.0147,NO,R19
79604RDRFNNORTH,424710,000108883,2570.0,Pounds,5.4259,NO,0.0,6.7293,8.4456,15.7838,29.3655,99.8058,YES,9.0545,22.633,1.2355,YES,R19
75006THGLD1900J,325510,N230,960.0,Pounds,53.068,NO,30.7139,60.5877,69.0151,80.5035,100.0,99.4819,NO,19.9158,71.3222,0.1786,NO,R99
79604RDRFNNORTH,324110,001634044,1550.0,Pounds,8.8193,NO,0.0,11.1615,14.2332,21.785,37.7202,99.359,YES,10.6235,25.83,0.9658,NO,R19
39702DVRSTYORKV,313320,000078933,2276499.0,Pounds,48.5573,NO,1.1483,52.4087,56.9232,86.5822,100.0,99.9999,NO,34.1736,69.9099,0.2621,NO,R11
01701SPRRP4TRIP,332812,001330207,5413.0,Pounds,22.9432,NO,0.0,23.7549,24.5666,51.1029,92.1248,77.6391,NO,27.3479,41.7163,0.6091,NO,R11
21230SHRWN2325H,325510,N230,16492.0,Pounds,72.6072,NO,54.781,77.0942,82.1683,91.9697,100.0,99.3733,NO,14.8755,84.711,0.0972,NO,R99
63123MSSRL10958,325188,007664382,3.0,Pounds,37.5,NO,37.5,37.5,37.5,37.5,37.5,37.5,NO,0.0,37.5,0.0,NO,R99
63123MSSRL10958,325188,007697372,37.0,Pounds,12.4579,NO,0.0,12.6712,12.892,83.4093,100.0,88.0952,NO,70.7381,43.658,0.8222,NO,R99
29150CPCHMHWY15,325188,007664417,98574.0,Pounds,97.6348,NO,97.244,98.3344,98.5641,99.0614,100.0,99.4752,NO,0.7269,98.638,0.0059,NO,R99
79604RDRFNNORTH,424710,000100414,180.0,Pounds,3.7775,NO,0.0,4.2925,4.8518,15.755,32.9487,97.2973,YES,11.4625,23.996,1.2832,YES,R19
27877RSNLLWATER,325211,000100425,0.5,Pounds,0.0005,NO,0.0,0.0005,0.0005,0.1957,0.4884,9.0909,YES,0.1952,0.6723,3.349,YES,R11
23228MXWLL7400I,323111,000108883,12721891.0,Pounds,91.5947,NO,84.5476,92.5941,93.6019,97.9584,100.0,100.0,NO,5.3643,95.4399,0.0334,NO,R19
60013GNRLP201JA,325510,N230,850.0,Pounds,36.1702,NO,13.5832,43.2111,53.125,62.963,92.5908,77.2727,NO,19.7519,54.8262,0.2544,NO,R99
38109MPCPT543WE,324110,000105679,0.5,Pounds,0.0088,NO,0.0,0.0094,0.01,0.0794,0.1845,1.2658,YES,0.07,0.2089,2.0707,YES,R19
38109MPCPT543WE,324110,007664417,50.0,Pounds,0.0271,NO,0.0271,0.0271,0.0271,0.0271,0.0271,0.0271,NO,0.0,0.0271,0.0,NO,R99
76503RLPHW10501,326130,000050000,60.0,Pounds,0.2725,NO,0.0,0.2903,0.3105,3.4834,8.273,77.9221,YES,3.1931,5.3209,2.6195,YES,R99
97402RGNRB3595W,325212,N982,50.0,Pounds,33.3333,NO,33.3333,33.3333,33.3333,33.3333,33.3333,33.3333,NO,0.0,33.3333,0.0,NO,R99
21230SHRWN2325H,325510,007664417,715.0,Pounds,50.246,NO,37.3539,57.8872,66.4498,71.5762,92.1095,97.8112,YES,13.6889,69.1116,0.2156,NO,R99
27877RSNLLWATER,325211,000095636,0.5,Pounds,0.0007,NO,0.0,0.0007,0.0007,0.1957,0.4882,9.0909,YES,0.195,0.6724,3.3485,YES,R11
19154KRZHSDUTTO,339999,000108883,51000.0,Pounds,3.5528,NO,0.0,4.8763,6.8594,8.3123,13.4663,97.8887,YES,3.436,17.5432,1.5403,YES,R11
07304DNLPR400CL,325510,000071363,3500.0,Pounds,53.8462,NO,32.0759,60.8696,70.0,80.0654,100.0,93.3333,NO,19.1958,71.3254,0.1709,NO,R99
19154KRZHSDUTTO,339999,000108101,17000.0,Pounds,2.6844,NO,0.0,3.407,4.5093,8.4181,15.9348,89.9471,YES,5.0111,14.5156,1.6495,YES,R11
90255HNRYC2911S,324122,001330207,370.0,Pounds,59.6774,NO,59.6774,59.6774,59.6774,59.6774,59.6774,59.6774,NO,0.0,59.6774,0.0,NO,R19
36081SNDRSHENDE,331492,007439921,456400.0,Pounds,42.8802,NO,0.0,43.0848,43.2912,98.6805,100.0,99.9989,NO,55.5958,70.5375,0.3955,NO,R29
90040THMCC5501E,325510,000100414,18000.0,Pounds,67.0766,NO,31.6911,69.5185,72.1443,94.7368,100.0,99.9722,NO,25.2183,82.2402,0.1566,NO,R99
60638NLCCH6216W,325998,N982,460.0,Pounds,41.4414,NO,41.4414,41.4414,41.4414,41.4414,41.4414,41.4414,NO,0.0,41.4414,0.0,NO,R30
29687MRTNC1116T,325211,000096333,0.5,Pounds,0.0345,NO,0.0,0.0393,0.0454,0.2025,0.4472,6.6667,YES,0.1631,0.578,2.8272,YES,R99
15074THVLS372CL,325510,N230,32000.0,Pounds,50.673,NO,0.0,52.8628,55.1724,88.2161,100.0,99.2248,NO,35.3533,72.4607,0.2802,NO,R99
45404CSTRN1600W,336391,000076131,1400000.0,Pounds,92.1526,NO,83.8769,92.7428,93.3333,98.6534,100.0,99.9843,NO,5.9106,95.4661,0.0335,NO,R11
25704HNTNG625MO,332813,007440020,0.5,Pounds,0.0666,NO,0.0666,0.0666,0.0666,0.0666,0.0666,0.0666,NO,0.0,0.0666,0.0,NO,R30
32501RCHHL407SO,325211,000078922,128.0,Pounds,4.3881,NO,0.0,5.7768,8.3715,15.0147,28.8715,99.2248,YES,9.2379,14.8642,1.2117,YES,R19
49508STLCS11203,337214,001330207,328790.0,Pounds,16.1982,NO,0.0,20.664,27.6125,37.789,63.4764,99.924,YES,17.125,34.5776,0.5829,NO,R11
86403MCCLL900LA,333999,N982,90032.0,Pounds,70.9187,NO,38.5453,72.4035,73.91,94.9756,100.0,99.7231,NO,22.5721,83.8378,0.1475,NO,R30
15144PPGND151CO,325211,000078933,0.5,Pounds,0.0082,NO,0.0,0.0083,0.0084,0.4857,1.2019,9.0909,YES,0.4775,1.0098,2.2453,YES,R11
38109MPCPT543WE,324110,007440393,0.5,Pounds,0.006,NO,0.0,0.0082,0.0115,0.0197,0.0371,20.0,YES,0.0116,0.4375,4.4146,YES,R99
90745NCLCR1520E,324110,000071432,27.0,Pounds,0.116,NO,0.0,0.1207,0.1258,2.1643,5.2297,96.4286,YES,2.0436,8.0508,2.6811,YES,R19
36081SNDRSHENDE,331492,007440382,6846.0,Pounds,41.9408,NO,0.0,42.6064,43.2935,96.409,100.0,99.927,NO,53.8025,68.5576,0.3916,NO,R29
23860LLDSGPOBOX,325211,007664939,71000.0,Pounds,60.2716,NO,21.1885,62.4507,64.6336,89.9588,100.0,99.9296,NO,27.5081,75.6649,0.2068,NO,R99
30260SHRWN6795S,325510,007664417,354.0,Pounds,5.452,NO,0.0,5.8274,6.2456,35.7546,80.6454,82.5175,YES,29.9272,26.2795,0.9768,NO,R99
61108THVLS200SA,325510,N040,7800.0,Pounds,39.8549,NO,0.0,40.1341,40.4145,96.8884,100.0,99.9872,NO,56.7543,68.7372,0.4231,NO,R99
01853RLNMF239IN,326113,N100,730.0,Pounds,76.0417,NO,76.0417,76.0417,76.0417,76.0417,76.0417,76.0417,NO,0.0,76.0417,0.0,NO,R99
60617NLCCH9165S,324191,N982,8.0,Pounds,88.8889,NO,88.8889,88.8889,88.8889,88.8889,88.8889,88.8889,NO,0.0,88.8889,0.0,NO,R99
73401TTLPTHIGHW,324110,000108952,28274.0,Pounds,64.1789,NO,37.3975,64.1971,64.2153,82.0635,100.0,99.9117,NO,17.8664,76.1019,0.2212,NO,R99
29415SBNRT4090A,326299,000108101,0.5,Pounds,0.0013,NO,0.0,0.0019,0.0024,0.0036,0.0063,0.7407,YES,0.0018,0.0266,4.2084,YES,R19
85226PMLCX6833W,331316,007440473,54000.0,Pounds,96.7395,NO,91.967,96.7629,96.7863,99.9602,100.0,99.9981,NO,3.1973,98.3164,0.0163,NO,R99
90745NCLCR1520E,324110,000108952,38.0,Pounds,0.0201,NO,0.0,0.0201,0.0201,45.5237,100.0,92.6829,NO,45.5035,29.3848,1.1824,YES,R99
47302GMCDL4500S,335911,007664939,10920272.0,Pounds,80.5276,NO,65.9626,80.5394,80.5513,90.2574,100.0,99.9634,NO,9.7179,87.0141,0.1052,NO,R99
60628SHRWN11541,325510,001330207,93412.0,Pounds,5.1546,NO,0.0,5.5916,6.088,31.1558,69.502,99.9925,YES,25.5641,27.8895,1.0183,YES,R99
85226PMLCX6833W,331316,007440508,802000.0,Pounds,96.13,NO,90.3438,96.1343,96.1386,99.9946,100.0,99.9998,NO,3.8603,98.0341,0.0197,NO,R99
64772MNVDPHIGHW,326113,000078933,2800000.0,Pounds,71.906,NO,44.4441,74.3397,76.9231,94.2701,100.0,99.9864,NO,19.9304,85.006,0.1289,NO,R12
66105PQCRP17THS,325188,000067561,5100000.0,Pounds,98.1158,NO,95.9711,98.2476,98.3796,99.7652,100.0,99.9951,NO,1.5176,99.0252,0.0082,NO,R13
11205TWLQN76GRA,325611,N230,0.5,Pounds,0.0666,NO,0.0,0.0999,0.0999,0.1996,0.3492,0.1996,NO,0.0997,0.1379,0.3957,NO,R99
85226PMLCX6833W,331316,007439965,103000.0,Pounds,96.8819,NO,92.2335,96.8887,96.8956,99.9922,100.0,99.999,NO,3.1035,98.416,0.0158,NO,R99
31901GNBNCJOYRO,335911,007440360,57000.0,Pounds,83.4272,NO,71.1268,85.4199,87.4233,94.9486,100.0,99.9912,NO,9.5287,91.1336,0.0692,NO,R29
54401HFFRC310BE,325510,001330207,3995.0,Pounds,51.1066,NO,8.8578,54.7015,58.7759,85.264,100.0,99.23,NO,30.5625,71.1403,0.2482,NO,R19
73401TTLPTHIGHW,324110,000100414,10810.0,Pounds,85.4681,NO,81.8307,89.5797,90.3317,94.7456,100.0,99.9908,NO,5.1659,92.108,0.0438,NO,R99
46302XDCRP2601W,331492,N420,10450000.0,Pounds,69.1086,NO,32.3511,70.4433,71.8114,95.8381,100.0,99.9998,NO,25.3948,83.7967,0.1618,NO,R29
30260SHRWN6795S,325510,000107211,8000.0,Pounds,59.6125,NO,38.1331,64.664,70.1754,82.3513,100.0,99.6388,NO,17.6873,76.4554,0.1803,NO,R99
77033DVRYN6767K,325510,001330207,13811.0,Pounds,80.1521,NO,75.2462,84.0899,88.0411,89.9857,98.8294,99.8987,YES,5.8958,88.0347,0.0708,NO,R99
43302TRCPRSTATE,325612,000108883,24495.0,Pounds,91.3481,NO,88.3405,93.5479,95.1447,97.0195,100.0,99.9796,NO,3.4716,95.4735,0.0258,NO,R99
46302XDCRP2601W,331492,N020,20900.0,Pounds,62.5468,NO,29.0679,66.3094,70.5509,91.137,100.0,99.9761,NO,24.8277,78.8614,0.1681,NO,R29
38802CPRTR1689S,326211,N982,500.0,Pounds,0.4235,NO,0.0,0.5058,0.5921,1.5196,3.0404,99.0099,YES,1.0138,12.8527,1.8671,YES,R99
60131SCNDS2350N,332813,N495,600.0,Pounds,7.0696,NO,0.0198,9.3563,12.3533,15.5806,24.9171,70.5882,YES,6.2243,22.1563,0.9928,NO,R30
22980WYNTS901SD,313210,N090,0.5,Pounds,0.7092,NO,0.0,0.7634,0.8264,6.9264,16.171,9.0909,NO,6.163,3.7152,0.9848,NO,R99
12303SCHNC10THA,325510,001319773,500000.0,Pounds,88.9672,NO,74.5427,89.3734,89.7827,99.2605,100.0,99.95,NO,9.8871,94.3454,0.0536,NO,R19
64772MNVDPHIGHW,326113,000108101,57000.0,Pounds,32.9668,NO,0.0,35.4161,38.255,81.4007,100.0,99.9159,NO,45.9846,59.487,0.4215,NO,R12
98541MRTNTROUTE,325188,000067561,40500000.0,Pounds,99.7522,NO,99.4959,99.7744,99.7966,99.9601,100.0,99.9907,NO,0.1857,99.8583,0.001,NO,R13
90058GNBNC2717S,331492,N420,1500000.0,Pounds,64.7408,NO,12.5149,64.8378,64.9351,99.7198,100.0,99.9847,NO,34.882,81.1241,0.2146,NO,R29
31907MTSSH1MASB,335911,N420,3584926.0,Pounds,50.6836,NO,0.0,50.6922,50.7008,99.9559,100.0,99.9999,NO,49.2637,75.1351,0.3279,NO,R27
30260SHRWN6795S,325510,000108101,360.0,Pounds,9.5567,NO,0.0,11.0336,13.0435,39.4089,81.9717,99.723,YES,28.3752,29.1155,0.7876,NO,R99
29687MRTNC1116T,325520,000108054,0.5,Pounds,0.0062,NO,0.0,0.0079,0.0105,0.0226,0.0446,4.0,YES,0.0147,0.282,3.5235,YES,R99
64744MDMRCHIGHW,311514,007664382,23740.0,Pounds,42.8481,NO,0.0374,42.8539,42.8597,71.3983,100.0,99.9369,NO,28.5444,61.8816,0.4348,NO,R99
46041XDCRP555HO,335911,N420,25000000.0,Pounds,79.7113,NO,49.3243,79.7191,79.727,99.9824,100.0,100.0,NO,20.2632,89.7735,0.1129,NO,R27
75034GNBNCSOUTH,331492,007440360,5200.0,Pounds,42.9255,NO,0.0,43.3084,43.6975,97.1424,100.0,99.5025,NO,53.834,68.7004,0.3953,NO,R29
39702DVRSTYORKV,313320,000108883,613221.0,Pounds,52.9865,NO,12.4448,57.3418,62.4769,87.273,100.0,99.9998,NO,29.9313,72.6413,0.2217,NO,R11
30240DRCLL1567F,335912,N450,34390.0,Pounds,45.8601,NO,0.0,45.9901,46.1202,98.8062,100.0,99.9971,NO,52.8161,71.8103,0.3714,NO,R99
94501SDDNV250MA,928110,000076131,500.0,Pounds,1.2392,NO,0.0,1.3339,1.4286,4.9878,10.4687,8.547,NO,3.6539,3.7382,0.9098,NO,R11
77507HNTSM12222,325110,000100414,1900.0,Pounds,2.2365,NO,0.0,2.4904,2.7982,13.9169,31.0565,99.7375,YES,11.4264,15.3702,1.2651,YES,R19
44839THGLD300SP,325510,N230,148000.0,Pounds,10.9533,NO,0.0,13.026,15.242,29.1252,53.2741,99.9993,YES,16.0992,37.0931,0.8993,NO,R99
77507HNTSM12222,325110,000108883,2300.0,Pounds,34.5345,NO,18.1287,43.9781,51.0544,61.2109,87.0603,99.7831,YES,17.2329,54.0458,0.2594,NO,R19
14210BFFLC100LE,325192,000106990,4100.0,Pounds,17.6686,NO,0.0,19.5664,21.466,49.9848,95.6123,99.8782,YES,30.4184,39.7307,0.7035,NO,R19
27107MPNCX3600G,334417,N010,11073.0,Pounds,78.5653,NO,78.5653,78.5653,78.5653,78.5653,78.5653,78.5653,NO,0.0,78.5653,0.0,NO,R99
97116TKTRN1521P,334412,N230,22000.0,Pounds,10.0388,NO,0.0,12.0152,14.4737,28.5252,53.2902,98.8764,YES,16.51,30.8086,0.8831,NO,R99
28213NCLCH6101O,325211,000141322,0.5,Pounds,0.0272,NO,0.0,0.0316,0.0376,0.1598,0.352,9.0909,YES,0.1281,0.8241,2.8195,YES,R99
23860PPRCH229HU,325110,000108054,120.0,Pounds,31.5789,NO,0.0,32.0,32.4324,94.1538,100.0,96.0,NO,62.1538,58.9027,0.5277,NO,R99
15074THVLS372CL,325510,000108101,18000.0,Pounds,27.5229,NO,0.0,30.7394,34.6154,64.9247,100.0,98.6301,NO,34.1853,52.707,0.4683,NO,R99
49508STLCS11203,337214,000108883,108332.0,Pounds,12.3688,NO,0.0,16.4761,21.9233,27.619,44.3334,99.7698,YES,11.143,29.2347,0.7094,NO,R11
07901CBGGY556MO,325411,000075092,0.5,Pounds,0.0003,NO,0.0,0.0003,0.0003,0.0056,0.0136,0.0159,YES,0.0053,0.004,1.3357,YES,R19
23320MTSBS401VO,325992,000079016,10610.0,Pounds,18.5538,NO,0.0,18.6764,18.8004,95.4995,100.0,97.698,NO,76.8232,54.8269,0.7051,NO,R19
31024TPNTCPOBOX,321114,007440382,36.0,Pounds,12.1622,NO,0.0,12.3711,12.5874,83.0329,100.0,87.8049,NO,70.6617,43.3375,0.8278,NO,R99
40209RLNCN4730C,325211,001330207,2316070.0,Pounds,66.2374,NO,20.0584,66.8255,67.421,98.0035,100.0,99.9998,NO,31.178,82.4913,0.1932,NO,R11
38109MPCPT543WE,324110,000108883,186000.0,Pounds,88.4291,NO,86.1132,91.76,93.8072,95.5245,100.0,99.9909,NO,3.7645,93.9332,0.0321,NO,R19
40209RLNCN4730C,325211,000078933,724.0,Pounds,5.0573,NO,0.0,5.2747,5.5112,51.6037,100.0,74.3326,NO,46.329,29.7112,0.8905,NO,R11
90224CRNND19201,326150,000071556,11000.0,Pounds,2.0657,NO,0.0,2.7069,3.4268,5.091,8.6671,46.8085,YES,2.3841,9.6995,1.5663,YES,R11
61125PRCSN1111S,332722,000079016,10000.0,Pounds,6.3191,NO,0.0,8.2145,10.3734,14.7656,24.5924,97.561,YES,6.5512,24.1881,1.1776,YES,R11
38109MPCPT543WE,324110,000095476,41000.0,Pounds,89.1304,NO,86.8656,92.4007,93.5624,96.0907,100.0,99.9805,NO,3.6901,94.32,0.0306,NO,R19
46628BRNCR2001W,325520,001330207,1751.0,Pounds,33.7185,NO,0.0,35.3411,37.0112,80.2486,100.0,99.0945,NO,44.9075,59.8507,0.4506,NO,R11
26164KSRLMPOBOX,331312,007664393,1800000.0,Pounds,88.7137,NO,81.4516,89.1329,89.5522,94.2539,100.0,98.9555,NO,5.1209,92.4071,0.0502,NO,R99
43302WHRLP1300M,335224,001330207,28174.0,Pounds,14.8585,NO,0.0,17.4571,20.0718,36.4482,64.9348,99.1205,YES,18.9911,34.5516,0.8017,NO,R11
50317GSTFS3124E,325320,000107211,50.0,Pounds,61.7284,NO,47.4004,67.3599,73.5294,80.6661,100.0,96.1538,NO,13.3063,75.352,0.1456,NO,R99
07304DNLPR400CL,325510,000095636,4800.0,Pounds,61.5385,NO,43.2789,68.0851,76.1905,84.6226,100.0,95.0495,NO,16.5374,76.9614,0.1343,NO,R99
