TRIFID,PRIMARY NAICS CODE,CAS NUMBER,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
54221JNCTN2267H,424710,000100414,577.0,Pounds,70.1094,NO,58.8064,76.5801,82.0768,88.4292,100.0,99.827,NO,11.8491,83.1078,0.0987,NO,H20
78380TXSCLPETRO,562211,000107211,0.5,Pounds,0.0003,NO,0.0,0.0003,0.0003,0.0015,0.0033,5.123,YES,0.0012,0.4176,3.046,YES,H39
97210WLLBR5501N,324110,N420,0.1,Pounds,2.9412,NO,0.3504,4.0152,5.2632,6.4583,10.1231,50.0,YES,2.4432,11.3073,1.4019,YES,H39
31297YKKSN4234O,339993,007440508,60669.0,Pounds,49.4293,NO,0.0,50.1567,50.9041,96.2178,100.0,99.6714,NO,46.0611,73.2567,0.3208,NO,H10
53558MCFRL4505T,424710,000100414,300.0,Pounds,33.0033,NO,0.0,39.2462,48.3871,66.1522,100.0,99.6678,NO,26.906,54.8499,0.3544,NO,H20
78410CCPCC1501M,325110,000098828,0.5,Pounds,0.0681,NO,0.0357,0.0996,0.1325,0.1422,0.2061,96.1538,YES,0.0426,6.088,2.9047,YES,H39
78410CCPCC1501M,325110,000100414,0.5,Pounds,0.0115,NO,0.0,0.0143,0.0191,0.0576,0.1224,96.1538,YES,0.0432,0.6378,11.3718,YES,H39
53224MLWKF9343N,424710,N590,0.6,Pounds,5.8149,NO,0.0,6.0572,6.3158,50.0,100.0,99.9998,NO,43.9428,35.8867,0.9391,NO,H20
18252RPRDCPOBOX,325120,007664393,263445.0,Pounds,7.6424,NO,0.0,7.8141,7.9937,76.794,100.0,99.9947,NO,68.9799,43.6133,0.8457,NO,H39
21222TNMCC2300E,325510,000071363,1360.0,Pounds,30.3098,NO,23.5925,37.4062,44.5026,46.6153,60.429,48.7281,NO,9.2091,41.1802,0.1913,NO,H20
60638DBRTC4700S,324191,000067561,169491.0,Pounds,99.3395,NO,99.2081,99.5154,99.6652,99.7202,100.0,99.9803,NO,0.2049,99.647,0.002,NO,H39
77630LLDSGFM100,325211,000108054,591676.0,Pounds,97.3542,NO,95.7105,97.4866,97.6189,98.6706,100.0,99.7222,NO,1.184,98.2318,0.0108,NO,H20
62040GRNTC20THS,331110,000071432,2300.0,Pounds,0.0754,NO,0.0,0.0818,0.0884,0.532,1.2074,99.481,YES,0.4502,7.768,2.4132,YES,H39
35234BRMNG4301F,331110,N495,12649.86,Pounds,66.034,NO,20.8074,66.679,67.3255,97.2601,100.0,99.9985,NO,30.5811,82.0731,0.1941,NO,H10
12068KYMRKRTE33,331314,001330207,278549.0,Pounds,50.735,NO,0.0,52.4858,54.3608,92.3686,100.0,96.7103,NO,39.8828,71.4494,0.2849,NO,H20
75601MRTHN2400S,333120,007439965,157129.0,Pounds,67.3974,NO,30.4424,69.1768,71.0377,94.9997,100.0,99.9994,NO,25.8229,82.5308,0.1661,NO,H10
77541THDWCBUILD,325199,000108601,660118.0,Pounds,20.9099,NO,0.0,20.9301,20.9503,99.0984,100.0,99.9997,NO,78.1682,57.5858,0.6805,NO,H39
3651WTHYSS1THYS,331110,007697372,1558604.0,Pounds,11.2941,NO,0.0,11.2952,11.2964,99.8344,100.0,99.9824,NO,88.5392,49.2618,0.8899,NO,H39
59901PLMCR75SUN,321212,N420,70.0,Pounds,88.4956,NO,88.4956,88.4956,88.4956,88.4956,88.4956,88.4956,NO,0.0,88.4956,0.0,NO,H39
73701FRMLN1MILE,325311,N511,2200000.0,Pounds,80.4432,NO,52.5458,80.6625,80.8824,99.4069,100.0,99.9886,NO,18.7444,89.5078,0.1057,NO,H39
60914BRMNGRR1BO,331110,N450,56001.0,Pounds,9.0615,NO,0.0,9.0721,9.0826,98.3349,100.0,99.9968,NO,89.2629,53.1761,0.8427,NO,H10
00851HSSLVLIMET,324110,000108883,11809.0,Pounds,64.7798,NO,20.4415,66.1931,67.6695,96.6942,100.0,99.9021,NO,30.5011,81.3766,0.1887,NO,H20
15025SSCLR400ST,324199,000120127,62000.0,Pounds,96.3466,NO,92.8225,96.7611,97.1787,99.3868,100.0,99.9919,NO,2.6257,98.1009,0.0144,NO,H39
89414KNSNY60MIL,212221,N982,37.0,Pounds,0.0542,NO,0.0,0.0543,0.0544,12.2454,30.532,53.6232,YES,12.1911,11.1901,1.6197,YES,H39
98421CSCDP1640E,321114,000087865,1253.0,Pounds,49.7222,NO,0.0,49.8013,49.8806,99.6422,100.0,99.9203,NO,49.8409,73.9269,0.3371,NO,H39
15025SSCLR400ST,324199,000085018,220000.0,Pounds,94.4571,NO,93.3792,95.8076,97.1354,97.4266,99.8551,99.99,YES,1.619,97.0943,0.0187,NO,H39
62206CCDNT500MO,325199,007782505,2630000.0,Pounds,88.2467,NO,70.9064,88.2953,88.344,99.888,100.0,99.9749,NO,11.5926,93.276,0.0617,NO,H39
38868HNTRDRTE2L,332510,001330207,1881.0,Pounds,14.7541,NO,0.0,16.2043,17.8395,48.7636,97.6025,81.2878,NO,32.5593,34.831,0.6819,NO,H20
30059CLCTR2030R,332812,000095636,0.5,Pounds,0.0015,NO,0.0,0.0015,0.0015,0.0358,0.0871,0.2558,YES,0.0342,0.0476,1.8121,YES,H20
63702MWPCK14591,323111,000872504,646380.0,Pounds,95.8424,NO,94.8017,96.648,97.4537,97.8789,99.7252,98.3041,NO,1.2309,97.2,0.0105,NO,H20
80640NYXNV9131E,562211,000872504,867155.0,Pounds,47.7023,NO,0.0,47.7351,47.7679,99.8203,100.0,99.9995,NO,52.0852,72.9504,0.357,NO,H20
72370CYRNDOFFHI,326113,000080626,4000.0,Pounds,0.4117,NO,0.0,0.4963,0.6106,1.6698,3.4301,95.9693,YES,1.1736,9.917,2.6379,YES,H39
89429NVDWD1680S,321114,N590,26.2,Pounds,96.3235,NO,95.8726,97.2254,98.1273,98.1273,99.4802,98.1273,NO,0.9019,97.5261,0.0087,NO,H39
46402SSGRYONENO,331110,N078,13000.0,Pounds,38.0908,NO,0.0,39.3181,40.625,91.3435,100.0,99.9846,NO,52.0254,65.9345,0.4074,NO,H39
46402SSGRYONENO,331110,N495,45000.0,Pounds,54.2502,NO,8.0312,56.9941,60.0,89.6361,100.0,99.9867,NO,32.6419,74.579,0.2408,NO,H39
62901TSTPN2200N,322220,000108883,1292560.0,Pounds,62.3947,NO,45.668,68.1043,74.5573,83.0619,100.0,99.9998,NO,14.9576,78.3936,0.156,NO,H20
73446MDMRC1327S,331110,N982,35745.0,Pounds,3.8227,NO,0.0,3.8282,3.8336,93.6817,100.0,99.9955,NO,89.8535,46.849,0.9827,NO,H10
42420GBBSDUS60W,331523,001344281,6641121.0,Pounds,72.8649,NO,32.1625,72.8649,72.865,99.9999,100.0,99.9999,NO,27.135,84.4942,0.1589,NO,H10
42420GBBSDUS60W,331523,007439921,4317.0,Pounds,54.5696,NO,21.324,54.7082,54.8469,76.9644,100.0,99.0819,NO,22.2562,69.4995,0.301,NO,H39
98221SHLLLWESTM,324110,N590,13079.0,Pounds,91.9864,NO,81.3601,92.3124,92.6406,99.6139,100.0,99.9924,NO,7.3015,95.9014,0.0381,NO,H20
50313BRTNS1970N,424690,000100414,577.0,Pounds,59.2402,NO,45.1113,65.1467,71.2346,78.5035,98.5389,99.6546,YES,13.3569,75.4722,0.182,NO,H20
43207DSTNC2121N,325510,000108883,415868.0,Pounds,74.3647,NO,39.828,75.0749,75.7987,98.5729,100.0,99.9567,NO,23.4979,86.8621,0.1364,NO,H20
50313BRTNS1970N,424690,000110543,101.0,Pounds,36.2007,NO,19.7852,43.9538,50.7538,60.0662,84.2348,70.6294,NO,16.1124,52.232,0.2168,NO,H20
50313BRTNS1970N,424690,N230,3217.0,Pounds,70.1789,NO,29.2751,70.7196,71.2672,98.3493,100.0,99.7519,NO,27.6297,83.814,0.1671,NO,H20
52722BRTNS20436,424690,000091203,144.0,Pounds,72.0,NO,37.7729,73.0983,74.2268,96.6486,100.0,98.6301,NO,23.5503,83.4787,0.1439,NO,H20
92113RCSND2295E,424710,001330207,2900.0,Pounds,96.6667,NO,93.3612,96.9744,97.2828,99.3832,100.0,99.9311,NO,2.4088,98.0851,0.0134,NO,H39
92113RCSND2295E,424710,000091203,2.0,Pounds,66.6667,NO,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,NO,0.0,66.6667,0.0,NO,H39
01056CPCRX203WE,325612,000067561,252.0,Pounds,14.5161,NO,0.0,16.2671,18.1425,43.1403,83.4501,89.6797,YES,26.8732,34.4505,0.7386,NO,H20
98421SLRFN3001M,324110,000110827,24.0,Pounds,0.1487,NO,0.0,0.1641,0.1829,1.2603,2.9045,97.166,YES,1.0962,7.1137,3.3846,YES,H20
70079SHLLL1205R,324110,000100414,2385926.0,Pounds,96.612,NO,93.2161,97.0198,97.431,99.5556,100.0,99.9948,NO,2.5358,98.2667,0.0131,NO,H39
14901KNNDY1021E,331511,N100,138731.0,Pounds,27.056,NO,0.0,27.297,27.541,95.1762,100.0,100.0,NO,67.8792,62.0302,0.5617,NO,H39
44657SMMTV1310A,327120,N450,3820.0,Pounds,85.6886,NO,64.732,85.7752,85.862,99.8041,100.0,99.9215,NO,14.0288,91.8044,0.0758,NO,H39
39208BSCSTFOURT,331110,N495,3.03,Pounds,0.0218,NO,0.0,0.0219,0.022,3.0057,7.4813,93.808,YES,2.9837,6.9446,2.3268,YES,H10
6049WSRTGF771WC,311942,007632000,6715.0,Pounds,48.5539,NO,14.9088,49.2769,50.0,72.189,100.0,94.3781,NO,22.9121,64.3106,0.3307,NO,H39
29440VCHMCPENNY,325998,000075092,58678746.0,Pounds,99.1227,NO,98.1624,99.187,99.2513,99.87,100.0,99.9999,NO,0.683,99.5316,0.0038,NO,H20
2814WKZNBL485CE,325199,000107062,3794232.0,Pounds,99.8582,NO,99.8153,99.8898,99.9213,99.9394,100.0,100.0,NO,0.0496,99.9268,0.0005,NO,H20
7861WFLNTH1165E,424710,000110543,9279.0,Pounds,27.7706,NO,0.0,28.0912,28.4135,92.8875,100.0,99.9246,NO,64.7964,59.6303,0.5668,NO,H20
9818WCSTCP441CS,333314,007439921,140.9,Pounds,25.581,NO,25.581,25.581,25.581,25.581,25.581,25.581,NO,0.0,25.581,0.0,NO,H10
45804SHLCM1150S,324110,000110827,41.45,Pounds,2.5985,NO,1.2006,3.563,4.5274,5.1378,7.5002,5.7482,NO,1.5749,4.2914,0.3022,NO,H20
16365NTDRFPOBOX,324110,001330207,16050.0,Pounds,85.0106,NO,82.702,89.6248,91.8823,94.2399,100.0,99.9875,NO,4.6151,91.98,0.0348,NO,H39
60609SFTYK1445W,562920,000108883,104727.0286,Pounds,44.0242,NO,27.0867,51.3768,60.6492,67.5702,91.8603,77.6083,NO,16.1934,60.0251,0.1891,NO,H20
85235SRCNC64ASA,331410,N020,29326.0,Pounds,10.7339,NO,0.0,14.0048,18.3713,23.4428,37.5997,99.9988,YES,9.4379,32.253,0.8919,NO,H10
70721FNLCHLAHWY,325211,000100425,7500.0,Pounds,6.9188,NO,0.0,7.7362,8.7719,34.5996,74.8948,60.4839,NO,26.8634,22.8206,0.7984,NO,H39
49441CWCCS2672H,331511,007440473,114886.0,Pounds,97.8175,NO,96.7175,98.2069,98.5963,99.1998,100.0,99.9998,NO,0.9929,98.8301,0.0078,NO,H10
00920TXCDPRD28P,424710,000071432,7933.0,Pounds,89.3356,NO,74.0153,89.4515,89.5676,99.7423,100.0,99.937,NO,10.2908,93.8897,0.0546,NO,H20
67801FRMLN3MILE,325311,000067561,280000.0,Pounds,84.2726,NO,70.0408,85.7478,87.2274,96.2191,100.0,99.9982,NO,10.4713,91.368,0.0682,NO,H39
53209RWGNR4611N,332510,007439965,14428.0,Pounds,99.9654,NO,99.9654,99.9654,99.9654,99.9654,99.9654,99.9654,NO,0.0,99.9654,0.0,NO,H10
01842KYPLYLAWRE,325520,000075092,1375.0,Pounds,96.0196,NO,96.0196,96.0196,96.0196,96.0196,96.0196,96.0196,NO,0.0,96.0196,0.0,NO,H39
28655STRND114IN,325211,000067561,1829104.0,Pounds,99.4882,NO,99.0348,99.5652,99.6422,99.9187,100.0,99.9993,NO,0.3536,99.7355,0.0018,NO,H20
60901THVLS901NO,325510,000098828,688.0,Pounds,26.1696,NO,4.9151,32.515,41.4458,50.9149,78.5148,95.1591,YES,18.3999,46.7301,0.4126,NO,H39
28677THVLS1931S,325510,000107211,3958.0,Pounds,89.2044,NO,89.2044,89.2044,89.2044,89.2044,89.2044,89.2044,NO,0.0,89.2044,0.0,NO,H39
62040GRNTC20THS,331110,N450,12.0,Pounds,0.0012,NO,0.0,0.0012,0.0012,0.0545,0.1344,80.0,YES,0.0533,0.1731,15.9277,YES,H39
18640CTNTC100TH,326113,N230,167815.0,Pounds,99.1984,NO,98.4145,99.2748,99.3511,99.8483,100.0,99.994,NO,0.5735,99.5414,0.0032,NO,H20
72209MRNNM11605,325510,000108101,0.5,Pounds,0.0007,NO,0.0,0.0008,0.0009,0.0031,0.0065,2.3256,YES,0.0023,0.0561,4.0123,YES,H20
00661PCRPRHUMAC,325411,000051218,587.0,Pounds,18.8807,NO,18.8807,18.8807,18.8807,18.8807,18.8807,18.8807,NO,0.0,18.8807,0.0,NO,H20
77541THDWCBUILD,325199,000075003,3520952.0,Pounds,54.6055,NO,0.0,54.6108,54.616,99.9688,100.0,99.9999,NO,45.358,76.5641,0.2961,NO,H39
59759GLDNS453MO,212221,N982,47.0,Pounds,0.0227,NO,0.0,0.0227,0.0228,8.0618,20.1203,95.9184,YES,8.039,18.4791,1.738,YES,H39
59759GLDNS453MO,212221,N096,2418.0,Pounds,3.176,NO,3.176,3.176,3.176,3.176,3.176,3.176,NO,0.0,3.176,0.0,NO,H39
37040SVGZN1800Z,212231,N100,270299.0,Pounds,22.2248,NO,0.0,23.0339,23.8436,76.645,100.0,99.9996,NO,53.6111,54.2331,0.6127,NO,H10
49201TCMNF4111C,336320,000108883,9600.0,Pounds,49.13,NO,34.154,56.731,65.1156,71.7823,94.3592,93.7225,NO,15.0513,66.9188,0.2008,NO,H20
3946WCPPLL1912R,321114,N590,31115.4,Pounds,95.7812,NO,89.4922,95.7888,95.7963,99.9865,100.0,99.9942,NO,4.1977,97.5889,0.0213,NO,H39
27403MRFLX2110H,325199,000071363,5389300.0,Pounds,99.8223,NO,99.6929,99.8549,99.8875,99.9628,100.0,99.9951,NO,0.108,99.9082,0.0006,NO,H20
70750HLLPTHWY10,324110,007664417,735285.0,Pounds,73.5978,NO,58.3832,77.118,80.6719,89.6079,100.0,99.9999,NO,12.4899,85.6699,0.1135,NO,H39
50438ZNPRC880EA,311119,N090,591.0,Pounds,96.3011,NO,96.3011,96.3011,96.3011,96.3011,96.3011,96.3011,NO,0.0,96.3011,0.0,NO,H39
78380TXSCLPETRO,562211,000108883,0.5,Pounds,0.0011,NO,0.0,0.0013,0.0014,0.0091,0.0209,98.0392,YES,0.0078,0.8254,10.4991,YES,H39
83605WSTRN223RD,311119,N450,149.0,Pounds,91.9753,NO,86.7424,92.2609,92.5466,95.94,100.0,99.3333,NO,3.679,94.6184,0.0353,NO,H39
90280HGHSB11010,331492,007439921,120000.0,Pounds,91.22,NO,84.6351,91.2201,91.2201,95.61,100.0,100.0,NO,4.39,94.1467,0.044,NO,H10
16365NTDRFPOBOX,324110,000071432,13046.0,Pounds,70.687,NO,50.106,74.7522,79.2781,91.183,100.0,99.8699,NO,16.4308,83.8491,0.1172,NO,H39
80026LFRGW1160R,327320,N420,5.083,Pounds,91.434,NO,91.434,91.434,91.434,91.434,91.434,91.434,NO,0.0,91.434,0.0,NO,H39
75235JNSBL2728E,325510,001330207,204271.0,Pounds,70.5219,NO,28.7663,70.8149,71.1079,98.8473,100.0,99.9998,NO,28.0324,84.1265,0.1692,NO,H20
31408NTRCT115EL,325180,N100,612.0,Pounds,38.1546,NO,0.0,42.0357,46.6108,74.5437,100.0,99.3506,NO,32.508,61.1637,0.3486,NO,H39
5424WRNWDP2818T,326199,N010,480.0,Pounds,90.0563,NO,83.7981,90.4827,90.9091,94.9391,100.0,98.9691,NO,4.4564,93.3115,0.043,NO,H39
51041DMNDVINDUS,325510,000095636,20784.0,Pounds,94.8305,NO,88.5466,95.087,95.3438,99.4474,100.0,99.9759,NO,4.3603,97.0313,0.0233,NO,H20
72801THMPSRT1BO,321114,000191242,558.8,Pounds,96.4779,NO,93.8581,96.4862,96.4946,98.2383,100.0,99.9821,NO,1.7521,97.6515,0.0169,NO,H39
43113PPGNDPITTS,325211,000108883,14848.0,Pounds,5.7568,NO,0.0,6.5668,7.5079,22.889,47.3724,99.3377,YES,16.3222,26.1475,1.1184,YES,H20
19804MDLLP305WA,326199,000110543,2506103.0,Pounds,99.9232,NO,99.8659,99.9233,99.9234,99.9616,100.0,99.9998,NO,0.0383,99.9488,0.0004,NO,H20
42437DWSNM3564U,332812,001330207,1335.0,Pounds,3.5871,NO,0.0,3.6277,3.6684,61.8773,100.0,99.6269,NO,58.2495,33.9846,1.0869,YES,H39
