TRIFID,PRIMARY NAICS CODE,CAS NUMBER,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
98421CSCDP1640E,321114,N090,1050.0,Pounds,77.7202,NO,67.8214,79.8437,81.9672,87.8586,99.881,93.75,NO,8.0149,84.4791,0.0803,NO,R30
75652HNDRS1309K,327123,N040,1315.0,Pounds,50.1908,NO,38.3609,58.8154,63.6804,72.4518,92.9063,99.6212,YES,13.6364,68.112,0.1759,NO,R99
53224THLBR7855N,325612,71556,0.5,Pounds,0.0666,NO,0.0,0.0999,0.0999,0.1996,0.3492,0.1996,NO,0.0997,0.1379,0.3957,NO,R99
70807HCHST11911,325199,100414,108.0,Pounds,0.6697,NO,0.0,0.7309,0.7979,4.6916,10.6327,93.1034,YES,3.9607,10.6389,1.6662,YES,R19
15021NNLCTPOBOX,332111,7439965,0.5,Pounds,0.0333,NO,0.025,0.05,0.0666,0.0666,0.0916,0.0666,NO,0.0167,0.0555,0.2827,NO,R27
61641KYSTN7000S,331111,7664939,6000000.0,Pounds,90.9091,NO,90.9091,90.9091,90.9091,90.9091,90.9091,90.9091,NO,0.0,90.9091,0.0,NO,R40
07072MNHTT333ST,325611,7664417,0.5,Pounds,0.0059,NO,0.0,0.0067,0.0077,0.0408,0.0921,0.2331,YES,0.0342,0.0371,1.5248,YES,R99
62521KDMNF625SO,333415,76131,109000.0,Pounds,46.7226,NO,0.0,48.3751,50.1133,88.6956,100.0,96.6921,NO,40.3205,66.8099,0.3209,NO,R11
46550VTCNC900EW,332116,N450,389.0,Pounds,43.2222,NO,34.7146,52.0231,57.8869,63.5621,80.8706,98.731,YES,11.539,62.3029,0.2547,NO,R99
37931VNYLX2636B,326121,117840,206.0,Pounds,95.3704,NO,94.8054,96.5004,97.6303,97.6303,99.3253,97.6303,NO,1.13,96.877,0.011,NO,R19
71483CHMBNHIGHW,325211,50000,101710.0,Pounds,0.2654,NO,0.0,0.2655,0.2656,82.8672,100.0,99.9951,NO,82.6017,42.65,1.0352,YES,R99
44711SHLND2408G,324110,100414,1600.0,Pounds,0.2518,NO,0.0,0.2526,0.2533,30.7663,76.5368,99.9375,YES,30.5137,30.642,1.2411,YES,R99
75160TJSRS105TE,331419,N420,0.1,Pounds,0.0004,NO,0.0,0.0004,0.0004,0.0199,0.0492,1.9608,YES,0.0195,0.0757,4.5484,YES,R29
06492BYKCH524SO,325510,95636,5532.0,Pounds,90.2006,NO,75.9291,90.2742,90.3479,99.8376,100.0,99.9639,NO,9.5634,94.3908,0.0504,NO,R99
30650WLLNG1251L,326199,1330207,1955.0,Pounds,0.4408,NO,0.0,0.6018,0.7632,1.0335,1.6811,88.6621,YES,0.4317,13.3053,2.3123,YES,R11
84087PHLLP393SO,324110,71432,3.0,Pounds,0.0149,NO,0.0,0.0199,0.0297,0.0498,0.0947,8.8235,YES,0.0299,0.34,4.5623,YES,R99
14052MGNCXSENEC,332912,76131,37125.0,Pounds,23.0769,NO,0.0,23.5652,24.0534,54.5466,100.0,85.0399,NO,30.9815,44.0567,0.6578,NO,R11
01468LLLYNATHOL,325510,108883,5600.0,Pounds,17.8799,NO,0.0,21.261,24.8933,39.8636,67.7675,95.7265,YES,18.6026,40.7933,0.6865,NO,R11
07110TCHNC27EAS,325510,108883,150.0,Pounds,7.1565,NO,0.0,8.0824,9.0909,26.1708,53.3036,77.3196,YES,18.0885,23.1533,1.0147,YES,R19
29605DXTRC315EC,325510,71556,0.5,Pounds,0.1996,NO,0.1996,0.1996,0.1996,0.1996,0.1996,0.1996,NO,0.0,0.1996,0.0,NO,R11
63048HRCLN881MA,331419,N100,0.5,Pounds,0.0003,NO,0.0,0.0003,0.0003,0.0285,0.0707,0.1996,YES,0.0282,0.0339,1.6155,YES,R27
07110TCHNC27EAS,325510,91203,58.0,Pounds,8.0893,NO,0.0,9.3512,10.7807,25.7247,50.2848,72.5,YES,16.3734,23.0745,0.9287,NO,R19
43212LNNXN1711O,333415,71556,54000.0,Pounds,47.3634,NO,15.3281,48.4496,49.5358,70.5306,100.0,91.5254,NO,22.081,62.8082,0.3236,NO,R11
29442GRGTWSOUTH,331111,7440666,0.5,Pounds,0.0,NO,0.0,0.0,0.0,0.0014,0.0035,0.004,YES,0.0014,0.001,1.4173,YES,R30
76011BRRYM3800E,325998,107211,0.5,Pounds,0.1996,NO,0.1996,0.1996,0.1996,0.1996,0.1996,0.1996,NO,0.0,0.1996,0.0,NO,R11
02863GTPRD1193B,327212,N020,57900.0,Pounds,84.4516,NO,66.4443,85.4566,86.4824,98.1314,100.0,99.9914,NO,12.6749,91.9235,0.072,NO,R99
55071SHLND100WT,324110,98828,230.0,Pounds,25.3025,NO,1.1715,30.192,37.0968,49.5389,78.5594,69.9088,NO,19.347,41.6814,0.3552,NO,R13
29502STNCNOLDGE,322130,7664939,2200000.0,Pounds,95.6397,NO,95.6397,95.6397,95.6397,95.6397,95.6397,95.6397,NO,0.0,95.6397,0.0,NO,R99
52404KLNGR5555H,325510,1330207,0.5,Pounds,0.0022,NO,0.0,0.0029,0.0037,0.0061,0.011,9.0909,YES,0.0032,0.3143,5.0998,YES,R19
46225LLLYN546AB,325510,71363,15371.0,Pounds,43.7148,NO,24.0062,49.747,55.7972,66.9075,92.6483,99.8506,YES,17.1605,61.8102,0.2885,NO,R12
98126WYCKF2801S,321114,7440508,38.0,Pounds,6.7736,NO,4.3106,9.6409,12.6246,13.1944,18.5247,92.6829,YES,3.5535,26.9156,1.0685,YES,R99
49423PWRPL23851,336612,67641,7800.0,Pounds,23.2489,NO,0.0,23.5147,23.7805,57.5043,100.0,91.2281,NO,33.9896,46.0858,0.6926,NO,R11
59639BMPSTPOBOX,321114,N090,30.0,Pounds,5.6604,NO,5.6604,5.6604,5.6604,5.6604,5.6604,5.6604,NO,0.0,5.6604,0.0,NO,R99
79604RDRFNNORTH,424710,108883,2900.0,Pounds,10.1754,NO,0.0,11.3377,12.5,23.9329,42.8257,35.3659,NO,12.5952,19.3471,0.5875,NO,R19
21620HLSMRMDRTE,325199,84742,2079.0,Pounds,47.6835,NO,0.0,50.4676,53.5963,89.2466,100.0,99.9519,NO,38.7791,68.3577,0.2855,NO,R19
28352MNVLLPOBOX,331511,N040,10000.0,Pounds,97.4659,NO,93.8959,97.5134,97.561,99.9251,100.0,99.95,NO,2.4117,98.5505,0.0122,NO,R99
32798WRGRC6445W,326150,50000,0.5,Pounds,0.0352,NO,0.0227,0.0514,0.0675,0.0705,0.0992,0.0735,NO,0.0191,0.0587,0.2863,NO,R99
24301PLSKF2065T,113310,71363,0.5,Pounds,0.0039,NO,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,NO,0.0,0.0039,0.0,NO,R11
38008HRMNTTATER,336399,N100,450000.0,Pounds,97.517,NO,94.2242,97.6094,97.702,99.8663,100.0,99.9989,NO,2.2568,98.7465,0.0116,NO,R27
53044KHLRC444HI,332998,N420,40.0,Pounds,0.014,NO,0.0,0.0165,0.02,0.0926,0.2069,50.0,YES,0.0762,0.5649,5.0401,YES,R30
55056CHNKGCORD3,311119,N090,690.0,Pounds,82.3389,NO,82.3389,82.3389,82.3389,82.3389,82.3389,82.3389,NO,0.0,82.3389,0.0,NO,R99
90040WRGRC7237E,327993,67561,280.0,Pounds,53.3333,NO,9.5111,56.3065,59.5745,87.5034,100.0,98.5915,NO,31.1969,72.1737,0.2407,NO,R99
39204NGLHR600EA,327992,7664939,43054.0,Pounds,0.5804,NO,0.0,0.5807,0.5809,87.2339,100.0,99.4227,NO,86.6532,39.459,1.1417,YES,R99
46406CNSMR5300W,325510,95636,0.5,Pounds,0.1757,NO,0.0,0.1869,0.1996,2.1532,5.1026,2.8571,NO,1.9663,1.1304,1.0372,YES,R99
18071HRSHDDELAW,325188,N078,257845.0,Pounds,99.7887,NO,99.7024,99.838,99.8873,99.9283,100.0,99.9992,NO,0.0903,99.8909,0.0007,NO,R27
46725SSXWRPOBOX,331422,N420,13000.0,Pounds,20.3529,NO,0.0,20.4369,20.5209,96.2143,100.0,99.9769,NO,75.7775,56.534,0.683,NO,R99
48083HLBLC1855S,326140,71556,18000.0,Pounds,25.4784,NO,0.0,25.6126,25.7481,96.7006,100.0,98.6301,NO,71.0879,56.3547,0.63,NO,R11
35954MMCHMRT3BO,562211,108883,221745.0,Pounds,1.9634,NO,0.0,1.9787,1.9943,69.2798,100.0,99.9283,NO,67.3011,37.1301,0.9955,NO,R11
44041HDLCK110NO,326199,67641,0.5,Pounds,0.0013,NO,0.0,0.0016,0.0019,0.0031,0.0052,0.0042,NO,0.0014,0.0025,0.4948,NO,R11
82334SNCLREASTL,324110,108883,289370.0,Pounds,66.1154,NO,23.2905,67.2797,68.4807,96.6059,100.0,99.9983,NO,29.3262,81.8212,0.1842,NO,R99
64116FRMLN115W2,325510,108883,17953.0,Pounds,69.9322,NO,56.8287,75.8169,82.1535,88.4758,100.0,99.5729,NO,12.6588,82.159,0.1005,NO,R11
37821VRCMFRTE7R,337127,N982,0.5,Pounds,0.1957,NO,0.0,0.1976,0.1996,4.6453,11.3167,9.0909,NO,4.4476,3.1621,1.3258,YES,R99
43302TRCPRSTATE,325612,108952,140.0,Pounds,16.3743,NO,0.0,20.0926,25.9259,42.1649,75.2732,84.8485,YES,22.0723,34.9338,0.5441,NO,R99
12095PCKSPJOHNS,325611,N230,100.0,Pounds,28.5714,NO,28.5714,28.5714,28.5714,28.5714,28.5714,28.5714,NO,0.0,28.5714,0.0,NO,R99
03060TRDYN44SIM,334417,71556,0.5,Pounds,0.0035,NO,0.0023,0.0052,0.0068,0.0071,0.0099,0.0074,NO,0.0019,0.0059,0.286,NO,R11
14845TSHBWWESTI,334411,N982,92000.0,Pounds,65.142,NO,54.96,71.2304,77.8197,82.0773,98.3476,99.9902,YES,10.8469,79.924,0.1431,NO,R99
78042NZNNCMINES,331419,7440360,340000.0,Pounds,23.4279,NO,0.0,23.5195,23.6111,96.8654,100.0,99.9985,NO,73.3459,59.6983,0.6262,NO,R27
07110TCHNC27EAS,325510,100414,8.0,Pounds,2.0997,NO,0.0,2.2253,2.3669,21.1765,49.6032,27.5862,NO,18.9512,11.2652,0.978,NO,R19
15147RBRYNRIVER,335932,108101,0.5,Pounds,0.0022,NO,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,NO,0.0,0.0022,0.0,NO,R11
08865WTCCR2555R,325188,127184,0.5,Pounds,0.0025,NO,0.0,0.0027,0.003,0.0172,0.0388,9.0909,YES,0.0144,0.6542,3.4504,YES,R11
84070DSRTM9450S,339112,76131,110032.0,Pounds,32.7929,NO,0.0,33.6127,34.4325,60.8766,100.0,87.3207,NO,27.2639,51.5154,0.4916,NO,R11
37321PLYLM1615N,325222,N495,1100.0,Pounds,96.6608,NO,95.7332,97.4333,98.2143,98.5666,100.0,99.6377,NO,1.1334,98.0732,0.0096,NO,R99
58554MCLCMNORTH,324110,95636,1.0,Pounds,0.0022,NO,0.0008,0.0031,0.0042,0.0047,0.007,0.1553,YES,0.0016,0.0253,2.0949,YES,R19
45014PLSTN5011F,326199,67641,0.5,Pounds,0.001,NO,0.0,0.0011,0.0013,0.0053,0.0116,0.0666,YES,0.0042,0.0117,1.9224,YES,R11
60901PLTBTRR6BO,335912,N420,77000.0,Pounds,20.5097,NO,0.0,20.5166,20.5236,99.6731,100.0,99.9935,NO,79.1565,54.4866,0.7199,NO,R99
63103STLCT3418G,325510,1330207,39000.0,Pounds,62.8019,NO,46.5966,65.6716,68.5413,78.3883,97.4633,88.2353,NO,12.7167,73.1928,0.1488,NO,R11
95340GDYRT386NT,326113,N982,5295861.0,Pounds,99.9989,NO,99.9981,99.9989,99.9989,99.9995,100.0,100.0,NO,0.0005,99.9993,0.0,NO,R99
47610QLTYC1700N,325510,108101,0.5,Pounds,2.0408,NO,0.0,2.5356,3.0303,4.4563,7.3375,5.8824,NO,1.9208,3.6512,0.446,NO,R12
63701RCTCL450NA,326299,N982,101.0,Pounds,28.7749,NO,28.7749,28.7749,28.7749,28.7749,28.7749,28.7749,NO,0.0,28.7749,0.0,NO,R99
19137RHMND5000R,325211,100425,17400.0,Pounds,34.9243,NO,0.0,38.7683,43.5141,73.9216,100.0,97.5391,NO,35.1533,57.9828,0.3645,NO,R11
40211ZNCHM4100B,325212,107131,1087064.0,Pounds,86.6854,NO,81.4601,89.3097,92.0186,94.5427,100.0,99.7193,NO,5.233,92.6233,0.046,NO,R19
60016LTTLF800EA,332813,N100,0.5,Pounds,2.439,NO,0.0,3.2258,4.7619,6.9264,12.4773,9.0909,NO,3.7006,5.3518,0.4437,NO,R27
28752MRCNTHIGHW,313312,75092,26000.0,Pounds,45.7521,NO,15.7538,47.3025,48.8529,68.335,99.8837,87.8171,NO,21.0325,60.8074,0.3148,NO,R11
46516LPCCT28867,325510,108883,3800.0,Pounds,21.0994,NO,0.0,27.1262,33.7358,45.3636,72.7197,75.337,YES,18.2374,38.483,0.3719,NO,R19
84054BGWST333WE,324110,108883,796.0,Pounds,6.5867,NO,0.0,7.7364,9.3724,30.586,64.8603,99.8745,YES,22.8496,23.9368,1.1055,YES,R19
23228MXWLL7400I,323111,108883,16503072.0,Pounds,93.0948,NO,88.4528,94.3295,95.595,98.2474,100.0,100.0,NO,3.9178,96.2465,0.0232,NO,R19
08810RPRDCDAYTO,325211,108054,200.0,Pounds,1.1259,NO,0.0,1.2514,1.4085,9.7329,22.4551,68.0272,YES,8.4815,7.9172,1.4634,YES,R99
27526RYCHMROUTE,334417,76131,74941.0,Pounds,77.0372,NO,62.8915,77.9425,78.8479,87.9766,100.0,97.1053,NO,10.034,84.3301,0.1075,NO,R11
32117FMPLS1845H,325991,N090,3985.0,Pounds,54.0119,NO,49.3384,62.1064,69.9491,70.6185,83.3866,99.8497,YES,8.512,72.5492,0.2162,NO,R27
23834BNJMNWESTR,325510,107211,791.0,Pounds,71.0692,NO,30.6018,71.4549,71.8438,98.6903,100.0,99.6222,NO,27.2354,83.2608,0.1638,NO,R19
07670PNTNC74HUD,325612,127184,0.5,Pounds,0.0497,NO,0.0,0.0581,0.0666,0.1976,0.407,9.0909,YES,0.1396,1.3884,2.2653,YES,R99
32798WRGRC6445W,326150,50000,0.5,Pounds,0.0352,NO,0.0227,0.0514,0.0675,0.0705,0.0992,0.0735,NO,0.0191,0.0587,0.2863,NO,R99
47542STNKMNCHES,321114,N020,65.0,Pounds,43.9189,NO,43.9189,43.9189,43.9189,43.9189,43.9189,43.9189,NO,0.0,43.9189,0.0,NO,R99
19551RDNGLPOBOX,331112,7440473,40000.0,Pounds,91.3242,NO,90.2889,93.3948,95.4654,95.4654,98.5713,95.4654,NO,2.0706,94.085,0.0207,NO,R29
29180STNDRPOBOX,326199,N040,960.0,Pounds,65.529,NO,61.9489,72.3829,79.0123,79.3388,89.7728,99.4819,YES,6.956,78.2095,0.1343,NO,R99
27701LGGTTWESTM,312221,108883,8972.0,Pounds,11.7706,NO,0.0,12.1039,12.4518,73.5366,100.0,97.2891,NO,61.4328,44.0097,0.7937,NO,R11
61201LLNSL32124,324191,107211,350.0,Pounds,25.3623,NO,0.0,28.4497,31.8182,56.9444,99.6866,92.1053,NO,28.4948,45.7249,0.4976,NO,R99
68902DNCRP1900S,336311,127184,71000.0,Pounds,49.9153,NO,30.4729,56.1745,63.964,73.3088,99.0104,87.3943,NO,17.1344,65.7486,0.1873,NO,R11
19605MSCPRSTINS,325611,67561,60.0,Pounds,7.4074,NO,0.0,10.7143,10.7143,19.3548,32.3157,19.3548,NO,8.6406,13.945,0.3448,NO,R99
16514MRCNS2424W,339113,71556,0.5,Pounds,0.0019,NO,0.0,0.002,0.0021,0.0094,0.0205,0.0167,NO,0.0074,0.0069,1.0012,YES,R11
02809CRRLL97BRO,336612,67641,13000.0,Pounds,49.9385,NO,20.2308,51.198,52.4574,71.8427,100.0,91.2281,NO,20.6448,64.5413,0.2928,NO,R11
55082PRSSN1987I,323110,78933,0.5,Pounds,0.0009,NO,0.0,0.0012,0.0017,0.0026,0.0047,0.0057,YES,0.0014,0.0023,0.6875,NO,R11
35983CHVTCEWING,325510,N096,9.0,Pounds,26.4706,NO,10.69,30.543,34.6154,43.7783,63.6312,52.9412,NO,13.2353,38.009,0.2912,NO,R99
94802CHVRN576ST,541710,78933,49000.0,Pounds,97.4155,NO,97.4155,97.4155,97.4155,97.4155,97.4155,97.4155,NO,0.0,97.4155,0.0,NO,R11
62525CTRPL27THP,333120,108101,244.0,Pounds,1.1357,NO,0.0,1.1657,1.1967,21.5834,52.21,98.7854,YES,20.4177,19.7075,1.3962,YES,R11
92669FBRTX645NC,313320,1330207,3700.0,Pounds,10.6896,NO,0.0,12.3021,14.3969,36.4781,72.7421,80.4348,YES,24.176,28.971,0.746,NO,R12
46896RMGNT3600E,335929,1319773,36000.0,Pounds,22.4523,NO,2.0837,29.2433,35.964,47.3497,74.5093,99.8336,YES,18.1064,42.2597,0.438,NO,R12
45631FDRLM2160E,332117,7440020,6600.0,Pounds,44.84,NO,24.7833,51.1059,58.2576,68.6543,94.977,96.3504,YES,17.5484,64.4889,0.2698,NO,R99
59101TRNSB1525L,325320,95636,66.0,Pounds,2.7038,NO,0.0,3.0296,3.4447,19.9396,45.3045,92.9577,YES,16.91,17.3144,1.4077,YES,R99
36544GRTST201PA,321114,N020,540.0,Pounds,51.9231,NO,51.9231,51.9231,51.9231,51.9231,51.9231,51.9231,NO,0.0,51.9231,0.0,NO,R99
27889FNTNPPOBOX,336612,67641,175000.0,Pounds,40.1606,NO,35.7672,48.7331,57.2363,57.377,70.343,99.5733,YES,8.644,58.4558,0.3143,NO,R11
94710PCFCS1333S,331513,7439965,260000.0,Pounds,98.414,NO,97.4096,98.4868,98.5595,99.2049,100.0,99.8502,NO,0.7181,98.9413,0.0065,NO,R29
16146SWHLL200CL,331210,7664939,760000.0,Pounds,45.7827,NO,5.1216,45.7829,45.7831,72.8904,100.0,99.9978,NO,27.1075,63.8545,0.4002,NO,R40
92634JHNSN1550E,335911,7440360,25666.0,Pounds,29.9878,NO,0.0,29.9905,29.9931,99.9611,100.0,99.9805,NO,69.9706,62.646,0.5573,NO,R99
66110TRCND5400K,332420,78933,5400.0,Pounds,16.3636,NO,0.0,19.5652,24.3243,41.6667,74.8188,50.0,NO,22.1014,30.4502,0.4381,NO,R11
22906CMDLC1180S,334210,108883,4200.0,Pounds,34.1463,NO,17.5507,40.9155,50.6024,56.4921,79.857,75.0,NO,15.5766,50.652,0.2574,NO,R11
48061WRTZM2005P,333298,N420,12400.0,Pounds,37.3821,NO,0.0,37.3826,37.3832,68.6876,100.0,99.9919,NO,31.3049,58.2524,0.5067,NO,R30
18634RLLYP130AL,332813,75092,36000.0,Pounds,93.5065,NO,93.5065,93.5065,93.5065,93.5065,93.5065,93.5065,NO,0.0,93.5065,0.0,NO,R14
97203RDDPN6123N,325510,67641,6.0,Pounds,0.3612,NO,0.1505,0.4994,0.6376,0.732,1.0809,0.8264,NO,0.2326,0.6084,0.314,NO,R11
54501DNLSP114WK,323110,67561,3341.0,Pounds,20.6196,NO,0.0,21.815,23.1467,72.9811,100.0,92.8571,NO,51.1661,48.0449,0.5998,NO,R11
07036CNVRT1301S,325910,N230,3200.0,Pounds,49.574,NO,35.3697,57.4034,64.5812,72.0925,94.1262,81.0127,NO,14.6891,66.2467,0.1465,NO,R99
90045MPCPL5400W,332813,N495,18000.0,Pounds,65.9051,NO,17.9381,66.3452,66.7904,98.6166,100.0,99.9722,NO,32.2714,81.5234,0.1991,NO,R22
48726GNRLC6285G,331422,78933,28223.0,Pounds,26.0579,NO,14.0611,32.3243,38.7838,44.4998,62.7631,97.6642,YES,12.1755,45.1649,0.4998,NO,R11
12601CDTTN1HOFF,321114,N100,274.0,Pounds,52.2901,NO,52.2901,52.2901,52.2901,52.2901,52.2901,52.2901,NO,0.0,52.2901,0.0,NO,R99
35601WLVRN2100M,331421,7440020,1200000.0,Pounds,95.1807,NO,88.0859,95.2094,95.2381,99.9584,100.0,99.9996,NO,4.749,97.5506,0.0244,NO,R99
31501PRKND2851I,325510,107211,0.5,Pounds,0.0989,NO,0.0718,0.1473,0.1957,0.1976,0.2732,0.1996,NO,0.0503,0.1647,0.2827,NO,R99
39577NTRNTOLDHI,321114,N020,156.0,Pounds,41.4894,NO,41.4894,41.4894,41.4894,41.4894,41.4894,41.4894,NO,0.0,41.4894,0.0,NO,R99
90221MRTNP18414,325510,N982,10.0,Pounds,40.0,NO,25.0,45.0,50.0,58.3333,78.3333,66.6667,NO,13.3333,52.2222,0.2106,NO,R99
44060XCLCR7373P,325510,N420,190.0,Pounds,12.9076,NO,0.0,12.9518,12.9959,53.9979,100.0,95.0,NO,41.0462,40.3012,0.9597,NO,R99
29520CRWNC100EV,332431,108883,33000.0,Pounds,40.7911,NO,5.3443,41.8241,42.8571,66.144,100.0,89.4309,NO,24.3199,57.693,0.3893,NO,R11
49510STTPLPOBOX,332813,7440020,0.5,Pounds,0.0031,NO,0.0,0.0031,0.0031,1.4359,3.5851,9.0909,YES,1.4328,1.7107,1.799,YES,R99
55108TKRMT2492D,325510,108101,200.0,Pounds,5.1282,NO,0.0,6.6229,9.3023,13.4615,23.7195,21.0526,NO,6.8387,10.8074,0.5059,NO,R19
12498GGRTR7HASB,333412,76131,5900.0,Pounds,34.104,NO,0.0,38.0433,42.9403,67.6037,100.0,81.2672,NO,29.5604,52.8008,0.3348,NO,R11
31015HLNCHFENNR,325320,7440382,109.0,Pounds,30.3621,NO,30.3621,30.3621,30.3621,30.3621,30.3621,30.3621,NO,0.0,30.3621,0.0,NO,R99
45502NVSTR6125U,336211,100414,200.0,Pounds,0.5921,NO,0.0,0.6669,0.7634,4.6844,10.7106,92.1659,YES,4.0175,5.0213,2.3334,YES,R11
61615NTRNT8401N,322222,127184,5200.0,Pounds,32.0988,NO,0.0,35.6231,40.0,68.0952,100.0,78.7879,NO,32.4721,51.1891,0.3606,NO,R11
29303HKNCX899SI,332919,71556,3100.0,Pounds,14.2391,NO,11.4292,19.5717,24.8577,25.0,33.1425,97.761,YES,5.4283,32.2859,0.8404,NO,R11
77358LSNPCHWY75,321219,50000,150.0,Pounds,0.6662,NO,0.0,0.6799,0.6941,19.8626,48.6366,45.1807,NO,19.1827,12.8488,1.1881,YES,R99
24920JDYFNBOX97,321114,N100,2.0,Pounds,7.4074,NO,7.4074,7.4074,7.4074,7.4074,7.4074,7.4074,NO,0.0,7.4074,0.0,NO,R99
77028JTLBN4849H,324191,7440508,400.0,Pounds,22.2222,NO,10.2564,30.7692,34.7826,44.4444,64.9573,61.5385,NO,13.6752,38.4828,0.2911,NO,R30
97459CNRDW3998W,321114,N982,242.0,Pounds,63.0208,NO,63.0208,63.0208,63.0208,63.0208,63.0208,63.0208,NO,0.0,63.0208,0.0,NO,R99
89403BRCND101EV,336321,71556,3800.0,Pounds,14.5149,NO,0.0,16.2707,18.0266,30.3616,51.4979,42.6966,NO,14.0909,25.0794,0.5,NO,R11
95678NCLCT7501F,334413,7647010,6300.0,Pounds,11.5153,NO,0.0,11.6121,11.71,89.9679,100.0,99.9207,NO,78.3558,51.0444,0.8007,NO,R99
42029STRNCHIGHW,325510,140885,0.5,Pounds,0.0666,NO,0.0,0.0999,0.0999,0.1996,0.3492,0.1996,NO,0.0997,0.1379,0.3957,NO,R99
97058NRTHW3313W,331312,7664393,89910.0,Pounds,41.9161,NO,0.0,43.3443,44.7982,87.1157,100.0,98.9,NO,43.7714,63.7906,0.3747,NO,R99
59101TRNSB1525L,325320,107211,270.0,Pounds,26.3415,NO,9.583,34.8387,35.0649,51.6758,76.9315,98.1818,YES,16.8371,44.7173,0.3827,NO,R99
70094VNDLN536MO,331513,7440473,48.0,Pounds,61.5385,NO,36.502,62.3482,63.1579,79.5789,100.0,96.0,NO,17.2308,73.5655,0.2158,NO,R29
15218KPPGL2108P,327212,N982,175.0,Pounds,41.1765,NO,41.1765,41.1765,41.1765,41.1765,41.1765,41.1765,NO,0.0,41.1765,0.0,NO,R99
99352DVNCD2101H,325188,7664417,2850000.0,Pounds,98.4218,NO,98.1765,98.8899,99.0478,99.3655,100.0,99.6747,NO,0.4756,99.0936,0.0039,NO,R99
62040GRNTC20THS,331111,7440020,15000.0,Pounds,58.7774,NO,49.8814,66.2491,73.3855,77.1608,93.5284,99.4695,YES,10.9118,75.4125,0.1674,NO,R29
47903SBRSZ5500S,336111,1330207,30700.0,Pounds,3.8337,NO,0.0,4.723,5.6778,10.7863,19.8811,71.729,YES,6.0632,16.037,1.4279,YES,R11
43416BRSHWSOUTH,331411,127184,225000.0,Pounds,48.667,NO,13.5929,52.5025,56.391,78.4422,100.0,99.9862,NO,25.9397,70.2703,0.2806,NO,R11
27105THLNG1100F,325910,N100,0.5,Pounds,0.0163,NO,0.0,0.0167,0.0171,0.5039,1.2348,0.6711,NO,0.4872,0.2494,1.1541,YES,R11
24333VGHNBOLDTO,337122,108883,3410.0,Pounds,2.239,NO,0.0,2.2448,2.2507,41.7302,100.0,81.2098,NO,39.4854,28.5665,1.3031,YES,R99
21224BRNNG601SO,325510,N040,0.5,Pounds,0.1996,NO,0.1996,0.1996,0.1996,0.1996,0.1996,0.1996,NO,0.0,0.1996,0.0,NO,R99
77507KZCHM13000,325199,95636,1400.0,Pounds,58.2121,NO,27.0427,61.6493,65.1163,84.7203,100.0,99.6441,NO,23.071,73.6731,0.2015,NO,R99
54467DLMNTCOUNT,332431,71363,1919.0,Pounds,1.8388,NO,0.0,1.9447,2.0537,15.4086,35.6045,71.7651,YES,13.4639,15.7663,1.4972,YES,R19
23607NWPRT4101W,336611,110805,1400.0,Pounds,8.3832,NO,0.0,8.994,9.6886,43.316,94.7991,65.1163,NO,34.322,26.8297,0.8128,NO,R11
08066MBLLCBILLI,324110,108883,0.5,Pounds,0.0005,NO,0.0,0.0007,0.0008,0.0015,0.0027,0.1996,YES,0.0008,0.0155,3.1886,YES,R99
49505MCDNL2555O,332813,N090,5600.0,Pounds,19.2341,NO,0.0,23.1522,27.2307,39.9319,65.1014,95.7265,YES,16.7797,38.3371,0.6447,NO,R40
46711NTDTC917LI,337127,108883,3600.0,Pounds,12.2867,NO,2.9375,16.2799,20.8092,25.1748,38.5172,46.7532,YES,8.8949,23.2512,0.4597,NO,R11
00775BXTRHBOFUL,339112,117817,20000.0,Pounds,69.2042,NO,61.6183,73.8178,78.4314,81.9507,94.1502,85.4701,NO,8.133,77.7019,0.0857,NO,R99
72476FRTNDINDUS,325314,N450,200.0,Pounds,16.5975,NO,0.0,18.8045,21.0526,44.2002,82.2938,97.561,YES,25.3957,37.3172,0.7242,NO,R30
30209WLLMS7250W,321114,N020,20.0,Pounds,7.4074,NO,7.4074,7.4074,7.4074,7.4074,7.4074,7.4074,NO,0.0,7.4074,0.0,NO,R99
19482CMRCS850RI,332995,71556,30000.0,Pounds,57.971,NO,44.5726,62.3188,66.6667,74.1497,91.8959,81.6327,NO,11.8308,68.7568,0.1421,NO,R11
45371DPNCX875NO,325510,78933,6556.0,Pounds,37.986,NO,0.0,40.4508,43.214,79.1446,100.0,90.4525,NO,38.6938,58.6919,0.3644,NO,R11
29033WNLCT310NE,331111,7440508,92000.0,Pounds,85.5496,NO,66.0485,85.9198,86.2918,99.1673,100.0,99.9946,NO,13.2475,92.4758,0.0733,NO,R99
46550VTCNC900EW,332116,N096,52.0,Pounds,41.6,NO,31.3348,50.5827,57.7778,63.4146,82.6625,91.2281,YES,12.8319,60.34,0.2427,NO,R99
