TRIFID,PRIMARY NAICS CODE,CAS NUMBER,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
19603MPRST1501F,331513,007440020,820.0,Pounds,45.0549,NO,26.5057,52.2293,62.1212,69.3784,95.102,76.6355,NO,17.1491,62.2161,0.1621,NO,R99
46225LLLYN546AB,325510,000100414,21372.0,Pounds,57.8403,NO,19.5505,60.5197,63.3244,87.8325,100.0,97.8303,NO,27.3128,73.6713,0.2114,NO,R11
73432SNDWNHC61B,336214,000078933,2000.0,Pounds,9.3318,NO,9.3318,9.3318,9.3318,9.3318,9.3318,9.3318,NO,0.0,9.3318,0.0,NO,R11
70807HCHST11911,325199,000071432,31000.0,Pounds,11.6738,NO,0.0,12.004,12.3506,75.5996,100.0,99.9645,NO,63.5956,45.6534,0.7811,NO,R19
66736LFRGCSOUTH,327310,000107211,100.0,Pounds,95.2381,NO,95.2381,95.2381,95.2381,95.2381,95.2381,95.2381,NO,0.0,95.2381,0.0,NO,R19
01824MLCTR279BI,326199,001163195,4300.0,Pounds,11.2272,NO,11.2272,11.2272,11.2272,11.2272,11.2272,11.2272,NO,0.0,11.2272,0.0,NO,R99
53213GRDFN6432W,331511,007439965,110622.0,Pounds,99.0997,NO,98.3744,99.2131,99.3266,99.7723,100.0,99.9955,NO,0.5591,99.4846,0.0033,NO,R30
27260THLLL1717E,325510,N230,32881.0,Pounds,56.2328,NO,5.8546,57.7564,59.337,92.3576,100.0,98.003,NO,34.6012,73.4001,0.2474,NO,R11
98020PGTSN92208,332812,000078933,9000.0,Pounds,32.7225,NO,0.0,33.0255,33.3284,64.0326,100.0,94.7368,NO,31.0072,53.5959,0.5428,NO,R11
16801RTGRS201ST,325192,000100414,10631.0,Pounds,7.3072,NO,0.0,7.5075,7.7099,59.5258,100.0,99.7092,NO,52.0183,41.2102,0.9064,NO,R19
08052CVCSP2980R,325211,000095476,331550.0,Pounds,99.6978,NO,99.4543,99.736,99.7743,99.9239,100.0,99.9985,NO,0.1879,99.8272,0.0011,NO,R11
79008PHLLP2MILE,325199,000108883,760000.0,Pounds,93.1028,NO,89.2271,94.4536,95.8386,97.938,100.0,99.9997,NO,3.4844,96.3684,0.0231,NO,R19
10461MSTRD1546S,325510,N230,725.0,Pounds,31.7287,NO,18.3601,36.8788,42.029,49.2246,67.7433,56.4202,NO,12.3458,43.3926,0.2334,NO,R11
30209THVLS9308I,325510,000078933,7381.0,Pounds,37.6486,NO,0.0,39.4091,41.3386,88.0682,100.0,96.7239,NO,48.6591,62.2589,0.3957,NO,R99
43015PPGND760PI,325510,000071363,1.0,Pounds,0.0006,NO,0.0,0.0006,0.0008,0.0027,0.0059,16.6667,YES,0.0021,0.544,5.4107,YES,R11
44904NRMNF265MI,335932,007440666,3724183.0,Pounds,83.0914,NO,58.9533,83.2793,83.4674,99.4967,100.0,99.9997,NO,16.2174,91.37,0.09,NO,R30
19934CMDLMRTE10,331210,000079016,13100000.0,Pounds,99.838,NO,99.6514,99.8485,99.8591,99.98,100.0,99.9976,NO,0.1314,99.9074,0.0007,NO,R19
76504CNTRF3320P,331513,N450,7055.0,Pounds,68.883,NO,23.9482,69.0859,69.2889,99.1776,100.0,99.9575,NO,30.0918,82.0938,0.183,NO,R30
21795PSNCH16414,325510,000085449,68205.0,Pounds,99.6348,NO,99.6348,99.6348,99.6348,99.6348,99.6348,99.6348,NO,0.0,99.6348,0.0,NO,R99
73117DLPNT3105E,325510,001330207,4201.0,Pounds,71.1913,NO,48.0416,74.3408,77.7819,91.8736,100.0,94.3833,NO,17.5328,82.2551,0.1137,NO,R99
44839THGLD300SP,325510,055406536,859.0,Pounds,96.5169,NO,93.8331,97.117,97.7247,99.3064,100.0,99.8837,NO,2.1893,98.1851,0.0118,NO,R99
79760CHMPN115PR,325110,000067561,5858.0,Pounds,21.9508,NO,7.0612,28.9579,33.4494,43.5556,65.4523,99.2377,YES,14.5978,41.9791,0.4743,NO,R19
47610QLTYC1700N,325510,000078933,0.5,Pounds,0.0015,NO,0.0,0.0016,0.0016,0.0238,0.0571,0.0779,YES,0.0222,0.0188,1.3853,YES,R12
17055FRYCM15PLE,323110,000067561,500.0,Pounds,2.9591,NO,0.0,3.061,3.169,38.6244,91.9697,90.9091,NO,35.5635,25.1253,1.088,YES,R12
15059JLSPC12THS,331111,007440508,0.5,Pounds,0.0052,NO,0.0,0.0067,0.0091,0.0178,0.0345,4.7619,YES,0.0111,0.2665,3.3761,YES,R27
88260LRFNNSOUTH,324110,000100414,4332.0,Pounds,80.7004,NO,73.4718,83.089,85.4775,89.5004,99.1176,93.5233,NO,6.4114,86.5671,0.0611,NO,R19
61032MDRNP701SH,332813,N100,5000.0,Pounds,22.8258,NO,5.4007,28.0168,33.7838,43.0942,65.7102,99.9001,YES,15.0774,46.7898,0.5721,NO,R30
29730HRRLL2495C,325998,000079345,8000.0,Pounds,87.9121,NO,87.9121,87.9121,87.9121,87.9121,87.9121,87.9121,NO,0.0,87.9121,0.0,NO,R11
45891VNWRT1180K,336399,N450,402.0,Pounds,65.7938,NO,16.1348,66.0099,66.2273,99.2599,100.0,99.505,NO,33.25,80.2951,0.2054,NO,R99
75670MRSHL707EV,311119,N450,3600.0,Pounds,93.5065,NO,93.5065,93.5065,93.5065,93.5065,93.5065,93.5065,NO,0.0,93.5065,0.0,NO,R99
17601RRDNN216GR,323111,N982,260.0,Pounds,74.2857,NO,74.2857,74.2857,74.2857,74.2857,74.2857,74.2857,NO,0.0,74.2857,0.0,NO,R99
49509BSFCR836CH,325510,N230,86235.0,Pounds,61.3681,NO,33.984,61.6942,62.0204,80.1677,100.0,98.315,NO,18.4735,73.9011,0.2336,NO,R11
53222STRHD11123,331521,007440020,5363.0,Pounds,58.4523,NO,5.0991,59.3826,60.3262,95.5716,100.0,99.9814,NO,36.189,78.2539,0.2439,NO,R27
70634WSTVCPOBOX,325191,000050000,390.0,Pounds,0.2534,NO,0.0,0.2563,0.2593,15.0804,37.3165,66.1017,YES,14.8241,11.631,1.3614,YES,R19
60548MPCTN1212E,331521,N100,652000.0,Pounds,93.2014,NO,83.9534,93.3858,93.5706,99.674,100.0,99.9998,NO,6.2882,96.5606,0.0332,NO,R29
63145MCDNNLINDB,336411,N420,45000.0,Pounds,69.0735,NO,23.148,69.152,69.2308,99.8214,100.0,99.9844,NO,30.6694,83.9938,0.1825,NO,R29
25720NCLLYRIVER,331491,N450,1200.0,Pounds,2.1493,NO,0.0,2.9284,3.8095,4.9563,7.9982,98.1194,YES,2.0279,18.9109,1.4757,YES,R30
39046VNLRC100IN,332431,000108883,1672.0,Pounds,8.35,NO,4.2033,11.4596,14.7834,16.2971,23.5534,86.9927,YES,4.8375,23.6628,1.1007,YES,R11
60090SNNYS225CA,325510,000108883,650.0,Pounds,66.3943,NO,66.3943,66.3943,66.3943,66.3943,66.3943,66.3943,NO,0.0,66.3943,0.0,NO,R99
17921GLDSPEASTC,333911,007440473,742855.0,Pounds,87.3145,NO,69.1353,87.458,87.6019,99.6732,100.0,99.9797,NO,12.2152,93.2111,0.066,NO,R27
17921GLDSPEASTC,333911,007440508,22341.0,Pounds,66.4021,NO,23.0946,67.2012,68.0009,96.6056,100.0,99.991,NO,29.4044,81.5952,0.1892,NO,R27
55369CRMTR325HW,325510,000108101,6800.0,Pounds,80.9524,NO,60.8483,82.4242,83.9506,96.8082,100.0,97.8417,NO,14.3839,88.7442,0.0829,NO,R11
48192DTRTT1213G,332722,000075092,0.5,Pounds,0.0022,NO,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,NO,0.0,0.0022,0.0,NO,R11
44301BFGDR240WE,325199,000107131,7500.0,Pounds,4.9734,NO,0.0,5.8712,7.164,24.096,51.4333,99.3246,YES,18.2249,20.1046,1.1617,YES,R19
99016NTDPNE1901,325510,001330207,13100.0,Pounds,70.3356,NO,60.0279,75.6925,81.875,86.1356,100.0,92.9078,NO,10.4431,81.2535,0.0912,NO,R11
35079BRMNG1641S,321114,008001589,4800.0,Pounds,33.55,NO,0.0,38.3987,44.8598,70.5519,100.0,99.8544,NO,32.1532,54.3678,0.353,NO,R99
53527HYDRT150WD,325612,000078933,2500.0,Pounds,0.1384,NO,0.0,0.1385,0.1385,72.7592,100.0,99.5223,NO,72.6208,35.9677,1.0885,YES,R99
42276RCKWLHWY68,331521,007439965,100800.0,Pounds,95.6529,NO,90.0778,95.8173,95.9817,99.6436,100.0,99.999,NO,3.8263,97.5079,0.0201,NO,R27
48116CMRNP7250W,331492,007440473,52312.0,Pounds,60.7467,NO,34.5643,61.4198,62.0929,79.3234,100.0,96.554,NO,17.9037,73.1312,0.2266,NO,R27
63873PLSTN101ME,332813,N090,610000.0,Pounds,82.0996,NO,80.0774,86.1369,90.1649,90.1765,96.236,99.9992,YES,4.0396,90.3063,0.0687,NO,R27
43537THNDR507IL,339999,000063252,3900.0,Pounds,91.442,NO,85.1731,91.4956,91.5493,95.7106,100.0,99.872,NO,4.215,94.2877,0.0419,NO,R99
50219PRCSN300SE,333922,007439965,0.5,Pounds,0.0032,NO,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,NO,0.0,0.0032,0.0,NO,R99
77351WLKRWHWY14,321114,N020,250.0,Pounds,24.7525,NO,0.0,24.8756,25.0,97.0965,100.0,98.0392,NO,72.2209,55.9623,0.6415,NO,R99
46320JPTRL17451,331315,007440439,2660.0,Pounds,36.8013,NO,36.8013,36.8013,36.8013,36.8013,36.8013,36.8013,NO,0.0,36.8013,0.0,NO,R29
75702LGLRL1702E,324110,000108883,77000.0,Pounds,56.4702,NO,43.2914,63.982,71.2303,77.7758,98.4665,99.9935,YES,13.7938,73.6393,0.1747,NO,R19
98221SHLLLWESTM,324110,N590,100000.0,Pounds,99.5372,NO,99.0157,99.5793,99.6214,99.955,100.0,99.98,NO,0.3757,99.7609,0.0019,NO,R19
38901HTCRFHIGHW,333415,007440508,8082254.0,Pounds,95.3579,NO,88.4159,95.3625,95.3671,99.9935,100.0,99.9999,NO,4.631,97.6038,0.0237,NO,R30
80120NRGRN5400S,332912,N100,239700.0,Pounds,86.7162,NO,67.0625,86.7619,86.8076,99.8948,100.0,99.9979,NO,13.1329,93.2983,0.0706,NO,R30
84087CRYSN2355S,324110,000100414,9300.0,Pounds,90.9091,NO,85.0716,92.4,93.9394,97.2856,100.0,98.5169,NO,4.8856,94.6766,0.0295,NO,R19
31404STHRN1600E,325188,N511,180000.0,Pounds,95.2381,NO,95.2381,95.2381,95.2381,95.2381,95.2381,95.2381,NO,0.0,95.2381,0.0,NO,R99
85235SRCNC64ASA,331411,N740,50999.0,Pounds,96.5214,NO,92.7488,96.8716,97.2243,99.6201,100.0,99.9902,NO,2.7485,98.1932,0.0141,NO,R30
37854HRSHDENDOF,331492,N982,990000.0,Pounds,99.5366,NO,99.1902,99.5371,99.5375,99.7683,100.0,99.9991,NO,0.2312,99.6911,0.0022,NO,R27
44460LJRPL921SE,332998,N010,206000.0,Pounds,94.9287,NO,88.9463,95.3031,95.6804,99.541,100.0,99.9976,NO,4.2378,97.3637,0.022,NO,R99
33310JNSCH1800N,325181,007782505,1040.0,Pounds,99.2366,NO,98.9029,99.3315,99.4264,99.6172,100.0,99.8081,NO,0.2857,99.4904,0.0024,NO,R99
01089FNTNP492PR,332813,000079016,15000.0,Pounds,50.7305,NO,24.9669,52.6777,54.6249,71.1516,98.8624,87.6783,NO,18.4739,64.3446,0.2576,NO,R11
00753DGTLQPRROA,334412,007664417,5993.0,Pounds,8.0174,NO,0.0,8.381,8.7783,54.8223,100.0,68.609,NO,46.4413,30.2588,0.8548,NO,R99
49443STSHR1221B,325132,000074873,18000.0,Pounds,90.9091,NO,86.0197,91.6084,92.3077,95.3342,100.0,98.3607,NO,3.7258,93.8591,0.0345,NO,R19
55071SHLND100WT,324110,000110827,19616.0,Pounds,79.4846,NO,69.6682,83.8317,88.5119,93.2741,100.0,99.9389,NO,9.4423,88.7566,0.0627,NO,R19
44111PPGND3800W,325510,000078933,1.0,Pounds,0.0001,NO,0.0,0.0001,0.0002,0.0007,0.0016,0.1332,YES,0.0006,0.0048,4.8825,YES,R12
44706THTMK1835D,331111,007440666,160000.0,Pounds,3.6707,NO,0.0,3.7131,3.7559,64.4875,100.0,96.2117,NO,60.7745,37.8443,1.0036,YES,R30
44084RCKCR2639E,331314,007429905,151175.0,Pounds,60.3137,NO,2.4453,60.5254,60.7385,99.2454,100.0,99.8751,NO,38.72,78.6404,0.2463,NO,R30
48686DWCRN3901S,325199,001330207,111447.0,Pounds,5.9057,NO,0.0,8.2844,9.4852,15.1301,25.3986,99.9928,YES,6.8457,20.9057,1.286,YES,R11
36582KYFRSRANGE,325199,000108101,15139350.0,Pounds,99.6796,NO,99.2913,99.6969,99.7141,99.9673,100.0,100.0,NO,0.2704,99.8346,0.0014,NO,R13
