TRIFID,PRIMARY NAICS CODE,CAS NUMBER,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
90301RHCHM425IS,562211,000127184,98311.0,Pounds,98.4972,NO,98.3107,98.87,99.2429,99.2429,99.8022,99.2429,NO,0.3729,98.9943,0.0036,NO,H20
28086CYPRSJCT18,325188,000554132,300.0,Pounds,79.7872,NO,64.9832,79.8936,80.0,89.8339,100.0,99.6678,NO,9.9403,86.485,0.1078,NO,H39
17331RHSHP247EM,331511,007440473,72845.0,Pounds,70.5384,NO,64.246,76.5238,82.1344,84.7089,96.9867,94.6961,NO,8.1852,81.4049,0.0914,NO,H10
75502CPRTRRT12P,326211,N096,256.0,Pounds,11.6863,NO,0.0,13.7337,16.0602,32.4835,60.6082,98.0843,YES,18.7498,36.4851,0.8431,NO,H39
44706THTMK1835D,331111,007440508,17322.0,Pounds,24.3886,NO,0.0,24.7236,25.0622,91.0628,100.0,99.9765,NO,66.3392,57.1785,0.609,NO,H10
92135SNVYNSTAFF,928110,000100414,21.0,Pounds,7.2917,NO,3.1271,10.1245,13.4615,14.7895,21.7869,91.3043,YES,4.6649,22.9394,1.045,YES,H39
49437HYSLM5353W,332710,007439921,2.8,Pounds,0.4569,NO,0.0,0.4569,0.4569,49.1795,100.0,97.9021,NO,48.7226,32.9386,1.3946,YES,H10
14214WLLMS2978M,331492,007440224,10491.0,Pounds,99.9999,NO,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,NO,0.0,99.9999,0.0,NO,H10
89041SRVCR291CH,327310,N420,7.6,Pounds,86.3636,NO,83.3673,88.965,91.5663,92.6967,98.2944,93.8272,NO,3.7318,90.5857,0.0345,NO,H39
77701BMNTREASTE,324110,000091203,26.0,Pounds,0.1479,NO,0.0,0.1707,0.1974,0.645,1.3564,3.4392,YES,0.4743,0.7737,1.4323,YES,H39
47331RCLMD1500W,562211,000100414,66135.0,Pounds,64.3524,NO,11.9749,64.5235,64.6955,99.5559,100.0,99.932,NO,35.0324,80.8608,0.216,NO,H20
50306RMSTR2345E,326211,007439921,10.0,Pounds,41.9287,NO,32.6609,50.1017,58.7544,61.729,79.1699,99.0099,YES,11.6272,62.9719,0.2946,NO,H39
62048CNCNC2150S,424710,000095636,0.5,Pounds,0.0655,NO,0.0,0.0983,0.0999,0.1957,0.3417,14.2857,YES,0.0974,0.9566,2.6944,YES,H39
70601CRBLN900OP,325510,001330207,5775.0,Pounds,17.102,NO,0.0,18.6928,20.6037,57.1259,100.0,69.7548,NO,38.433,37.014,0.588,NO,H20
14150GNRLM305SA,325211,000075150,956000.0,Pounds,71.357,NO,49.143,74.2336,77.159,90.9607,100.0,99.9993,NO,16.7271,84.2339,0.13,NO,H20
47711HRTLN2504L,324191,000107211,91735.0,Pounds,76.7182,NO,41.9522,76.7394,76.7606,99.9308,100.0,99.9945,NO,23.1915,86.6877,0.1325,NO,H20
54401MXXXX144RO,212313,N420,282.0,Pounds,6.0239,NO,0.0,6.2112,6.3989,50.954,100.0,99.9929,NO,44.7429,40.2142,0.9528,NO,H39
36507CTTNB43575,331524,007440508,239400.0,Pounds,92.0861,NO,92.0861,92.0861,92.0861,92.0861,92.0861,92.0861,NO,0.0,92.0861,0.0,NO,H39
33801TSTMK4705U,311930,000067561,590041.0,Pounds,92.9531,NO,84.2213,93.3649,93.7804,99.4606,100.0,99.8646,NO,6.0957,96.2102,0.0317,NO,H20
50501FRMLNPOBOX,325311,N511,2700000.0,Pounds,98.1087,NO,97.184,98.5394,98.9736,99.4429,100.0,99.9907,NO,0.9036,98.9855,0.0057,NO,H39
35125BNJMN109BA,325510,N230,126.0,Pounds,0.3309,NO,0.0,0.3365,0.3421,10.1735,24.9291,33.5106,YES,9.837,7.8862,1.4355,YES,H20
60628MPRLS10316,331492,007439921,1493.0,Pounds,91.2592,NO,84.9378,91.343,91.4268,95.6131,100.0,99.7995,NO,4.2701,94.1618,0.0423,NO,H10
44301BFGDR240WE,325199,000062533,29.0,Pounds,0.0272,NO,0.0,0.0276,0.0281,0.882,2.1635,61.7021,YES,0.8544,9.0824,2.3656,YES,H20
19137LLDSGMARGA,325110,000108952,10453773.0,Pounds,75.5091,NO,41.4218,75.9344,76.3636,98.9429,100.0,99.9987,NO,23.0084,87.5037,0.1333,NO,H20
39568NSTHNPOBOX,325312,007664393,387000.0,Pounds,60.4765,NO,21.3907,62.7814,65.1515,90.3752,100.0,99.9483,NO,27.5938,78.0317,0.2069,NO,H39
77303HMPLC600CO,325510,000071363,37000.0,Pounds,55.7909,NO,5.0229,57.2898,58.831,92.1344,100.0,98.5799,NO,34.8446,73.15,0.2521,NO,H20
62201GNRLC2500K,325188,007647010,177050.07,Pounds,98.3612,NO,98.3612,98.3612,98.3612,98.3612,98.3612,98.3612,NO,0.0,98.3612,0.0,NO,H39
06422PRMTRAIRLI,321114,N590,386.0,Pounds,89.8092,NO,84.7647,90.7435,91.6778,94.7293,100.0,97.7809,NO,3.9859,93.0893,0.0366,NO,R99
44883BPXPL197WA,424710,000095636,10.0,Pounds,0.5896,NO,0.0,0.6117,0.6349,9.3466,22.4489,83.3333,YES,8.7349,12.0788,1.761,YES,H20
74501MCLSTHWY69,928110,007429905,659690.0,Pounds,99.3172,NO,98.8542,99.4505,99.5841,99.848,100.0,99.9958,NO,0.3975,99.6352,0.0022,NO,H39
37086BRDGSPOBOX,326211,N590,95.7,Pounds,9.8518,NO,0.0,11.088,12.6337,39.7609,82.7703,92.5532,YES,28.6729,31.3161,0.8184,NO,H39
72370CYRNDOFFHI,326113,000080626,4000.0,Pounds,0.4286,NO,0.0,0.4625,0.4977,3.2071,7.324,95.6251,YES,2.7446,11.5992,2.124,YES,H39
42420GBBSDUS60W,336399,007439921,5625.0,Pounds,31.2761,NO,0.0,32.0616,32.8659,88.2007,100.0,99.9112,NO,56.1391,60.1352,0.5031,NO,H39
37331MNVLLHWY41,313230,N090,1205.0,Pounds,49.6702,NO,0.0,49.8243,49.9793,99.177,100.0,99.5868,NO,49.3526,72.9105,0.3385,NO,H39
28610NRNDX402PE,326199,N090,66555.0,Pounds,99.6258,NO,99.6258,99.6258,99.6258,99.6258,99.6258,99.6258,NO,0.0,99.6258,0.0,NO,H39
07015SWPCT1CLIF,331210,007697372,178135.0,Pounds,86.402,NO,69.2689,86.9503,87.5038,98.7379,100.0,99.6437,NO,11.7876,92.1323,0.0651,NO,H39
44622ZMMRP200WE,339112,002837890,77039.0,Pounds,83.2,NO,70.6554,83.2175,83.235,91.5922,100.0,99.9494,NO,8.3747,88.7948,0.0888,NO,H39
46383RSCHL2503C,333294,N100,58076.0,Pounds,52.2033,NO,4.1353,54.2702,56.3384,87.6935,100.0,100.0,NO,33.4233,73.6409,0.2743,NO,H39
95050WNSCR960CE,327993,000050000,28459.0,Pounds,35.9458,NO,0.0,36.0449,36.1444,98.7252,100.0,99.8631,NO,62.6803,65.4882,0.4807,NO,H39
32226TLNTC8500A,336611,000071363,1831.82,Pounds,8.6843,NO,0.0,10.8439,14.325,22.3367,39.5759,36.0308,NO,11.4928,17.9145,0.5179,NO,H20
46312PLLTN4343K,562112,000100425,40556.0,Pounds,15.925,NO,0.0,16.5026,17.0813,70.2458,100.0,99.7025,NO,53.7432,43.7437,0.7486,NO,H20
89438NWMNTSTONE,212221,N770,0.5,Pounds,0.0003,NO,0.0,0.0003,0.0003,16.6668,41.6666,33.3333,NO,16.6665,11.1113,1.4142,YES,H39
21230SHRWN2325H,325510,N090,246.0,Pounds,27.033,NO,0.0,27.0478,27.0627,63.3289,100.0,99.5951,NO,36.2811,51.2303,0.6676,NO,H39
77015MRCHM1914H,325192,000106445,10603.0,Pounds,2.6904,NO,0.0,3.8781,4.887,8.0605,14.3342,99.9717,YES,4.1825,11.2786,1.6662,YES,H20
44432LBCFN230WM,331525,007429905,47764.0,Pounds,82.4043,NO,56.5817,82.4905,82.5767,99.7629,100.0,99.9979,NO,17.2725,90.8976,0.0955,NO,H10
99202CLMBPN112H,325510,000108883,46012.68,Pounds,73.0953,NO,52.1599,75.7634,78.4352,91.4991,100.0,99.9537,NO,15.7356,83.7156,0.1165,NO,H20
44839THGLD300SP,325510,001330207,129219.0,Pounds,44.2069,NO,0.0,45.2564,46.3569,95.0045,100.0,99.9961,NO,49.7481,70.0586,0.3563,NO,H39
70578BKRPT135IN,424690,000067561,120.0,Pounds,1.5339,NO,0.0,1.8833,2.4356,6.989,14.6474,95.2381,YES,5.1056,9.0554,2.0669,YES,H39
89438NWMNTSTONE,212221,N090,0.5,Pounds,0.0002,NO,0.0,0.0002,0.0002,0.0172,0.0428,20.0,YES,0.017,1.2145,3.2503,YES,H39
64080NTRNTWALKE,321114,N100,33.0,Pounds,4.2146,NO,4.2146,4.2146,4.2146,4.2146,4.2146,4.2146,NO,0.0,4.2146,0.0,NO,H39
75702LGLRL1702E,324110,000100414,76000.0,Pounds,94.239,NO,91.1338,95.3922,96.5693,98.2312,100.0,99.9934,NO,2.839,97.0485,0.0195,NO,H20
37015TRTNB15BLU,336612,000100425,0.5,Pounds,0.0002,NO,0.0,0.0002,0.0002,0.0051,0.0124,0.025,YES,0.0049,0.0051,1.6437,YES,H20
46312PLLTN4343K,562112,N120,209.0,Pounds,0.1169,NO,0.0,0.1295,0.1422,0.6532,1.4387,97.2093,YES,0.5237,14.1477,2.3969,YES,H20
47446LHGHP121NO,327310,007439976,4044.69,Pounds,95.9952,NO,90.0013,95.9979,96.0007,99.9957,100.0,99.9998,NO,3.9978,97.864,0.0204,NO,H39
77978FRMSPPOBOX,325211,000115071,40302234.0,Pounds,83.1128,NO,59.5166,83.439,83.7676,99.3872,100.0,99.972,NO,15.9482,90.9187,0.088,NO,H20
77303HMPLC600CO,325510,N420,200.0,Pounds,40.3388,NO,0.0,40.494,40.6504,98.9854,100.0,99.9001,NO,58.4914,68.8032,0.425,NO,H39
26187THFNT700EL,327212,007439921,1136.0,Pounds,14.5521,NO,0.0,15.7676,17.1033,54.2492,100.0,99.993,NO,38.4816,42.1214,0.7283,NO,H39
78410KCHRFSUNTI,324110,000098828,55.0,Pounds,0.0817,NO,0.0,0.0944,0.1106,0.4355,0.9472,90.0164,YES,0.3411,3.9467,4.044,YES,H20
30613LVRRB215ON,326211,N982,89828.0,Pounds,67.5074,NO,51.2413,72.0352,76.7341,85.8977,100.0,99.9944,NO,13.8626,82.0722,0.1414,NO,H39
50313BRTNS1970N,424690,001330207,1399.0,Pounds,40.2358,NO,4.0206,44.2554,48.4922,71.0786,100.0,96.8837,NO,26.8232,59.4685,0.3271,NO,H20
42420GBBSDUS60W,336399,007440020,62171.0,Pounds,77.011,NO,43.8453,77.2143,77.4186,99.4603,100.0,99.7193,NO,22.246,86.7854,0.1274,NO,H39
54701WRRNV5200S,562112,000075092,246060.0,Pounds,99.9259,NO,99.899,99.9374,99.9488,99.9629,100.0,99.977,NO,0.0256,99.9506,0.0002,NO,H20
90723WSTRN14066,324191,000110827,38.0,Pounds,88.3721,NO,88.3721,88.3721,88.3721,88.3721,88.3721,88.3721,NO,0.0,88.3721,0.0,NO,H20
70126SGYPS5701L,327390,007439921,2.04,Pounds,1.644,NO,0.0,1.6452,1.6464,92.7349,100.0,98.0769,NO,91.0898,41.4468,1.1096,YES,H39
52162NRPLXNECOU,326130,000068122,75.0,Pounds,0.0717,NO,0.0,0.0732,0.0747,2.6017,6.3945,3.6496,NO,2.5285,1.3065,1.1656,YES,H20
90638SPRTC14263,326113,000100425,330.0,Pounds,29.4643,NO,0.0,31.6667,34.0206,70.2446,100.0,94.2857,NO,38.5779,51.6562,0.4697,NO,H39
22601SLLVN1944V,326113,000108101,73157.0,Pounds,7.419,NO,0.0,7.7023,8.0067,60.9695,100.0,94.7605,NO,53.2672,35.2451,0.8811,NO,H20
60438BCHMC2700E,325510,000100414,15500.0,Pounds,5.4012,NO,1.3884,7.5522,10.2486,11.6614,17.8252,99.7747,YES,4.1092,20.7281,1.0763,YES,H20
63147PDGRG5200N,325510,000107211,0.5,Pounds,0.0037,NO,0.0,0.0043,0.0052,0.0227,0.0502,9.0909,YES,0.0183,0.1719,6.5973,YES,H20
67801FRMLN3MILE,325311,N511,8300000.0,Pounds,89.5941,NO,75.0098,89.7591,89.9242,99.592,100.0,99.9999,NO,9.8329,94.0315,0.0525,NO,H39
29415LBRGH2151K,325199,000067561,1310074.0,Pounds,37.3943,NO,6.9679,42.0749,46.8582,65.4796,100.0,99.9385,NO,23.4047,59.6694,0.3731,NO,H20
38343WLSNS2330E,339920,N982,17832.0,Pounds,91.8654,NO,87.5767,92.5304,93.1954,95.8329,100.0,98.4704,NO,3.3025,94.5104,0.0302,NO,H39
47331RCLMD1500W,562211,000108101,175690.0,Pounds,78.1174,NO,45.7691,78.2105,78.3037,99.838,100.0,99.9801,NO,21.6276,88.2979,0.1221,NO,H20
48220GGPRD625WA,325510,000091203,37390.0,Pounds,74.5222,NO,45.1203,75.6939,76.8661,96.0763,100.0,99.984,NO,20.3824,84.9875,0.1275,NO,H20
45331SPRTC6012J,326122,N420,220.0,Pounds,75.0853,NO,60.9868,76.4119,77.7385,86.6953,100.0,95.6522,NO,10.2834,82.8253,0.1103,NO,H39
29304KHLRC4000S,327111,N420,2.0,Pounds,0.0854,NO,0.0,0.0982,0.111,0.24,0.4527,0.369,NO,0.1418,0.1885,0.6796,NO,H10
60013GNRLP201JA,325510,N230,420.0,Pounds,20.979,NO,0.0,24.4798,28.8264,48.7934,85.2637,93.75,YES,24.3136,42.5029,0.5496,NO,H39
14760HYSLL211FR,325991,000108101,9306.0,Pounds,26.1986,NO,0.0,26.2966,26.3948,97.3584,100.0,99.9463,NO,71.0618,59.9549,0.6003,NO,H20
42101TRD00350SC,332813,N090,120000.0,Pounds,82.6322,NO,56.6927,82.6497,82.6671,99.9543,100.0,99.9999,NO,17.3046,91.0318,0.0951,NO,H10
70807HCHST11911,325199,000071432,35000.0,Pounds,25.3245,NO,0.0,26.2193,27.1318,80.4441,100.0,99.9515,NO,54.2247,57.1473,0.5623,NO,H20
60084HNRST1250H,327999,000100414,2995.0,Pounds,20.7324,NO,0.0,24.4061,28.3028,44.2873,74.109,94.0345,YES,19.8811,40.0652,0.5948,NO,H20
46506BRMNC500NB,331511,N450,242631.0,Pounds,95.7207,NO,90.1703,95.8756,96.0306,99.6791,100.0,99.9695,NO,3.8035,97.5472,0.0198,NO,H10
74403MRCNL612SO,331513,007440020,304946.0,Pounds,96.5869,NO,91.5592,96.6039,96.621,99.9671,100.0,99.9927,NO,3.3632,98.0489,0.017,NO,H10
79760CHMPN115PR,325110,001330207,4916.0,Pounds,12.8449,NO,0.0,13.1555,13.4714,74.4252,100.0,96.4868,NO,61.2698,42.5664,0.8138,NO,H20
15074THVLS372CL,325510,001319773,151.0,Pounds,13.7648,NO,4.9023,18.7546,23.2308,27.9895,41.8418,87.7907,YES,9.2349,30.9788,0.6393,NO,H39
40210THVLS1630W,325510,000095636,167.0,Pounds,8.8453,NO,0.0,10.3675,12.5,28.7591,56.3466,41.8546,NO,18.3916,20.2076,0.6085,NO,H39
85235SRCNC64ASA,331411,N740,1316.0,Pounds,25.673,NO,0.0,27.1841,28.8344,75.5681,100.0,99.0218,NO,48.384,54.1598,0.5334,NO,H10
85235SRCNC64ASA,331411,N090,19342.0,Pounds,21.3457,NO,0.0,21.3941,21.4425,98.265,100.0,99.9845,NO,76.871,58.8932,0.6577,NO,H10
48220GGPRD625WA,325510,000110543,96390.0,Pounds,64.8816,NO,44.5094,66.2999,67.7181,80.8268,100.0,93.9355,NO,14.527,75.5117,0.1732,NO,H20
46360WLMCLBLAIN,331511,000108952,55.0,Pounds,9.1973,NO,0.0,10.6934,12.7021,33.8465,68.5761,98.2143,YES,23.1531,29.1137,0.8463,NO,H39
29677MCHLNHIGHW,326211,N096,1500.0,Pounds,35.0304,NO,0.0,37.4718,40.107,76.494,100.0,98.5545,NO,39.0222,59.2778,0.4114,NO,H39
43207CRNPL2141F,326121,N010,4879.0,Pounds,68.1765,NO,62.1119,74.1186,80.0624,82.1231,94.1298,99.9967,YES,8.0045,81.428,0.1325,NO,H39
53186GCWST521BI,326150,001330207,5800.0,Pounds,96.5058,NO,95.6399,97.1898,97.8738,98.2231,99.773,98.5724,NO,1.0333,97.6507,0.0088,NO,H39
39208BSCSTFOURT,331111,N450,30492.0,Pounds,14.7709,NO,0.0,14.7752,14.7796,57.1922,100.0,99.6047,NO,42.4169,43.0517,0.9289,NO,H10
49441CWCCS2672H,331511,007440473,115444.0,Pounds,98.5768,NO,96.5083,98.5889,98.601,99.9759,100.0,99.9983,NO,1.3871,99.1865,0.007,NO,H10
67042TXCRF1401S,324110,000110543,390.0,Pounds,1.4745,NO,0.0,2.0011,2.5341,3.4239,5.5582,99.7442,YES,1.4229,22.7596,1.6556,YES,H20
45750LKMMTROUTE,331112,N450,123300.0,Pounds,3.1,NO,0.0,3.2769,3.4747,32.4085,76.1059,58.7703,NO,29.1316,18.8382,0.9741,NO,H10
82931XBWHYI80EX,324110,000071432,750.0,Pounds,18.9655,NO,0.0,25.174,31.1422,43.3559,70.6287,99.8748,YES,18.1819,37.6395,0.5093,NO,H39
34641NVLPN1255S,325510,001330207,525.0,Pounds,5.1944,NO,0.0,6.1823,7.1702,11.5156,19.5156,15.861,NO,5.3333,9.4085,0.4925,NO,R99
44510NRTHS2669W,332996,N100,0.5,Pounds,0.0013,NO,0.0,0.0013,0.0013,0.0561,0.1383,7.6923,YES,0.0548,0.4688,3.0658,YES,H39
67460CSNCX210NE,332813,N420,1150.0,Pounds,49.2505,NO,13.7784,49.6253,50.0,73.5232,100.0,97.0464,NO,23.8979,65.4323,0.3417,NO,H10
18848GTPRDHAWES,331419,007632000,3200.0,Pounds,9.6284,NO,9.6284,9.6284,9.6284,9.6284,9.6284,9.6284,NO,0.0,9.6284,0.0,NO,H39
46562SPXCR5ARNO,331521,007439965,209391.0,Pounds,89.0056,NO,80.8315,89.0304,89.0552,94.4963,100.0,99.9375,NO,5.4659,92.6661,0.0555,NO,H39
48879FDRLMSTEEL,336399,007440508,53900.0,Pounds,4.5131,NO,0.0,4.5142,4.5152,99.204,100.0,99.9981,NO,94.6898,51.623,0.9198,NO,H10
66115PHLLP2029F,424710,000191242,39.08,Pounds,99.5035,NO,99.3783,99.6494,99.7346,99.8301,100.0,99.9872,NO,0.1807,99.7433,0.0013,NO,H20
07036DCKRS1512W,325211,000100414,2463.0,Pounds,48.5033,NO,0.0,48.5991,48.6951,99.5353,100.0,99.8783,NO,50.9362,72.3709,0.3512,NO,H39
31794HNDRXGOLDE,325320,000074839,1000.0,Pounds,94.7867,NO,92.0729,95.2403,95.6938,97.3518,100.0,99.0099,NO,2.1116,96.4968,0.0188,NO,H39
60020PRCSN105PR,332813,N090,7500.0,Pounds,99.1277,NO,98.8043,99.259,99.3904,99.5622,100.0,99.734,NO,0.3032,99.4174,0.0025,NO,H39
57445JMSVL44251,325193,000075070,44119.0,Pounds,41.4641,NO,22.933,45.5425,49.621,60.6156,83.2251,71.6101,NO,15.073,54.2317,0.2348,NO,H39
61821HDSNT342NM,325120,000075718,154416.0,Pounds,99.3284,NO,99.3284,99.3284,99.3284,99.3284,99.3284,99.3284,NO,0.0,99.3284,0.0,NO,H20
07823BSFCRJAMES,325510,000108883,548000.0,Pounds,84.662,NO,70.4516,86.3198,88.0321,96.8985,100.0,99.9854,NO,10.5788,91.8178,0.0635,NO,H20
00753WLLCNBSTRE,339912,007440224,93221.0,Pounds,98.3251,NO,98.3251,98.3251,98.3251,98.3251,98.3251,98.3251,NO,0.0,98.3251,0.0,NO,H39
43204BPXPL303WI,424710,001330207,118.0,Pounds,19.281,NO,0.0,21.4881,24.0816,55.151,100.0,95.1613,NO,33.6629,42.777,0.5992,NO,H20
76065CHPRR300WA,331111,N450,589269.0,Pounds,41.265,NO,0.0,41.2933,41.3216,99.8064,100.0,99.9435,NO,58.5131,68.6016,0.4256,NO,H10
60402MCLC04811S,424710,000100414,112.0,Pounds,61.5385,NO,48.9021,68.0813,75.6757,80.8675,100.0,99.115,NO,12.7861,77.3297,0.1527,NO,H20
49646CDNGP111WP,322222,000067561,35534.0,Pounds,61.8973,NO,25.9759,64.9357,68.2519,90.9089,100.0,99.9072,NO,25.9732,77.7388,0.1807,NO,H20
35476BRWNWCOUNT,321114,000087865,16.0,Pounds,11.6788,NO,0.0,12.5061,13.3333,30.9091,58.5136,48.4848,NO,18.403,24.499,0.6928,NO,H39
01842KYPLYLAWRE,325520,000075092,1144.0,Pounds,95.9732,NO,95.9732,95.9732,95.9732,95.9732,95.9732,95.9732,NO,0.0,95.9732,0.0,NO,H39
