TRIFID,PRIMARY NAICS CODE,TRI_CHEM_ID,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
07036SFTYK1200S,562211,N230,244700.0,Pounds,93.894,NO,84.776,93.9016,93.9091,99.9853,100.0,100.0,NO,6.0837,96.848,0.0314,NO,H20
26155PPGNDSTATE,325180,007782505,18578965.0,Pounds,92.1723,NO,82.8962,92.5859,92.9996,99.0458,100.0,99.9993,NO,6.4599,95.7909,0.0361,NO,H39
78380TXSCLPETRO,562211,000091203,11703.48,Pounds,26.7675,NO,0.0,27.7781,28.8377,82.2911,100.0,99.9965,NO,54.513,58.0685,0.5358,NO,H39
76118DVNCC7101B,424690,N230,2562.0,Pounds,99.5145,NO,99.4413,99.6597,99.7081,99.8052,100.0,99.9025,NO,0.1456,99.7221,0.0012,NO,H39
28677THVLS1931S,325510,000107211,24.0,Pounds,4.1451,NO,0.0,4.445,4.7904,29.156,66.2225,42.1053,NO,24.711,16.8918,0.9002,NO,H39
7211WMMLLR7CLLB,327320,N420,0.701,Pounds,98.7324,NO,98.7324,98.7324,98.7324,98.7324,98.7324,98.7324,NO,0.0,98.7324,0.0,NO,H39
77703TRNST2525D,327320,N420,3.492,Pounds,95.7499,NO,93.6672,96.1737,96.5975,97.8447,100.0,99.0919,NO,1.671,97.1465,0.0146,NO,H39
07036SFTYK1200S,562211,000108101,64657.0,Pounds,79.4732,NO,56.3087,80.7311,82.0156,97.0127,100.0,99.9969,NO,16.2816,89.2563,0.098,NO,H20
89803BRRCK27MIL,212221,N770,421.0,Pounds,0.0363,NO,0.0,0.0373,0.0383,0.687,1.6615,97.2286,YES,0.6497,14.1074,2.4055,YES,H39
31015HLNCHFENNR,325320,000091203,3239.0,Pounds,87.568,NO,70.4323,87.8276,88.0881,99.4245,100.0,99.9383,NO,11.5969,93.3294,0.0631,NO,H39
66548TTNTR2306H,336212,001330207,250.0,Pounds,29.4118,NO,10.9749,37.037,41.6667,54.4118,80.4739,58.8235,NO,17.3747,44.6857,0.2373,NO,H20
22122NWNGT8413T,327320,N511,0.5,Pounds,0.179,NO,0.179,0.179,0.179,0.179,0.179,0.179,NO,0.0,0.179,0.0,NO,H39
35125BNJMN109BA,325510,N982,3914.86,Pounds,68.2571,NO,43.8045,71.3382,74.5547,89.694,100.0,98.2742,NO,18.3558,80.4501,0.1369,NO,H39
76040KCHPT12550,424710,001330207,18624.0,Pounds,56.9037,NO,35.2729,63.5633,71.9323,82.4235,100.0,99.8981,NO,18.8602,74.4531,0.1712,NO,H20
62901TSTPN2200N,322220,001330207,25680.0,Pounds,56.615,NO,47.3803,65.0694,69.3604,76.8621,94.5511,99.9727,YES,11.7927,73.9966,0.1706,NO,H20
38802CPRTR1689S,326211,N590,99.39,Pounds,40.8979,NO,0.0,45.2845,50.7247,80.5103,100.0,99.9397,NO,35.2258,63.5555,0.3036,NO,H39
15857KYSTN1935S,332117,007440020,1544.0,Pounds,3.6995,NO,0.0,3.7005,3.7016,99.0801,100.0,99.6901,NO,95.3796,48.2323,0.987,NO,H10
7207WJCKSN2214S,327320,N420,1.345,Pounds,98.7518,NO,98.7518,98.7518,98.7518,98.7518,98.7518,98.7518,NO,0.0,98.7518,0.0,NO,H39
98226BRKSM2120P,321999,000087865,766.0,Pounds,97.4555,NO,96.5048,97.8303,98.2051,98.714,100.0,99.2228,NO,0.8837,98.2945,0.0074,NO,H20
70051MRTHNHWY61,324110,N458,0.1,Pounds,0.6329,NO,0.0,0.7383,0.885,3.7749,8.3299,50.0,YES,3.0367,4.89,2.0044,YES,H39
76040KCHPT12550,424710,000110827,15770.0,Pounds,78.3408,NO,56.7123,80.3502,82.4575,96.1087,100.0,99.9683,NO,15.7586,88.4828,0.0951,NO,H20
76040KCHPT12550,424710,000100414,2629.0,Pounds,52.381,NO,22.4542,58.3759,65.9062,82.3237,100.0,99.5833,NO,23.9478,71.3652,0.2027,NO,H20
60622MLNDN1424N,331492,N982,687900.0,Pounds,74.8938,NO,56.4082,74.9879,75.0819,87.3743,100.0,99.6668,NO,12.3865,83.2142,0.1398,NO,H10
60160NCHRP2755W,332813,N090,45000.0,Pounds,61.6768,NO,48.6592,67.9028,74.8192,80.732,99.9757,99.9956,YES,12.8291,77.9624,0.1622,NO,H10
15857KYSTN1935S,332117,007440508,7458.0,Pounds,7.6627,NO,0.0,7.6641,7.6654,99.7013,100.0,99.9961,NO,92.0372,52.2254,0.8812,NO,H10
7564WTXGLM32WAL,327320,N420,0.61,Pounds,77.3131,NO,61.6647,77.709,78.105,88.4052,100.0,98.7055,NO,10.6962,84.7078,0.1169,NO,H39
7545WTXMTP92EAS,327320,N420,1.746,Pounds,78.8262,NO,64.2144,79.2034,79.5807,89.1961,100.0,98.8115,NO,9.9927,85.7395,0.1079,NO,H39
7522WTXSPN161SP,327320,N420,15.124,Pounds,98.0613,NO,96.8514,98.1569,98.2525,99.0272,100.0,99.802,NO,0.8703,98.7053,0.0079,NO,H39
00920TXCDPRD28P,424710,000100414,74.328,Pounds,33.8956,NO,0.0,33.9291,33.9627,66.6917,100.0,99.4208,NO,32.7626,55.7597,0.5537,NO,H20
00920TXCDPRD28P,424710,000108883,1017.94,Pounds,54.4434,NO,27.0739,55.6836,56.9238,74.7567,100.0,92.5897,NO,19.0731,67.9856,0.2563,NO,H20
95688CRTGL4937A,332812,N982,112706.0,Pounds,86.6626,NO,67.7377,86.8304,86.9981,99.5588,100.0,99.9991,NO,12.7284,92.8581,0.0694,NO,H10
42303WRGRC5525U,326113,000110827,5287192.19,Pounds,97.9929,NO,96.8956,98.3367,98.6807,99.2974,100.0,99.9926,NO,0.9607,98.8478,0.0069,NO,H20
38802CPRTR1689S,326211,N096,1906.0,Pounds,52.2135,NO,29.6837,59.6579,68.3399,79.6407,100.0,99.9738,NO,19.9828,71.1065,0.1984,NO,H39
89822NWMNT6MAIL,212221,N420,29.6,Pounds,0.0025,NO,0.0013,0.0037,0.0049,0.0053,0.0076,63.6559,YES,0.0016,2.7856,4.0142,YES,H39
89822NWMNT6MAIL,212221,N511,240000.0,Pounds,84.507,NO,84.507,84.507,84.507,84.507,84.507,84.507,NO,0.0,84.507,0.0,NO,H39
42303WRGRC5525U,326113,000110543,13825939.11,Pounds,97.9921,NO,97.1746,98.3868,98.7817,99.195,100.0,99.9918,NO,0.8081,98.847,0.0066,NO,H20
89803BRRCK27MIL,212221,N100,932.0,Pounds,0.1918,NO,0.0,0.1951,0.1984,5.6155,13.746,99.1489,YES,5.4203,16.8555,1.8215,YES,H39
89822NWMNT6MAIL,212221,N100,38000.0,Pounds,2.1736,NO,0.0,2.18,2.1864,79.165,100.0,99.9947,NO,76.985,43.9783,0.995,NO,H39
74403MRCNL612SO,331513,007440473,30003.0,Pounds,98.2644,NO,95.9782,98.3244,98.3844,99.8885,100.0,99.9752,NO,1.5641,99.0071,0.008,NO,H39
53224MLWKF9343N,424710,000095636,289.0,Pounds,52.7372,NO,29.3677,59.2896,67.6815,79.2376,100.0,93.5275,NO,19.948,69.8052,0.1794,NO,H20
00920TXCDPRD28P,424710,000110543,747.564,Pounds,80.8935,NO,66.7676,80.9556,81.0177,90.4142,100.0,99.8108,NO,9.4587,87.2407,0.1019,NO,H20
00701DPNTGHIGHW,325320,000067561,466550.0,Pounds,32.6587,NO,0.0,38.1793,45.8564,65.9847,100.0,99.966,NO,27.8054,55.5309,0.371,NO,H20
98327GLCRN4301P,327320,N420,15.4,Pounds,25.3707,NO,25.3707,25.3707,25.3707,25.3707,25.3707,25.3707,NO,0.0,25.3707,0.0,NO,H39
54481KCHMT741MA,324121,000191242,0.004,Pounds,6.1143,NO,0.0,7.5138,9.0293,16.6597,30.3787,99.5025,YES,9.146,27.7877,1.1737,YES,H39
54481KCHMT741MA,324121,N590,1.3,Pounds,7.3654,NO,0.0,7.6852,8.0296,56.2781,100.0,98.4848,NO,48.5929,36.4019,0.886,NO,H39
42240MFNCH6805J,325199,000067561,202800.0,Pounds,89.2608,NO,74.1277,89.4358,89.6112,99.6412,100.0,99.9734,NO,10.2054,94.2494,0.0546,NO,H20
89803BRRCK27MIL,212221,N982,297.0,Pounds,0.0097,NO,0.0,0.0099,0.0101,0.2314,0.5638,71.5663,YES,0.2216,3.902,2.748,YES,H39
76040KCHPT12550,424710,000108883,59723.0,Pounds,79.6976,NO,55.8413,81.054,82.4573,97.8624,100.0,99.9582,NO,16.8084,89.3432,0.0948,NO,H20
76040KCHPT12550,424710,000091203,32.0,Pounds,3.2454,NO,0.0,3.7817,4.4944,14.4823,30.5332,84.2105,YES,10.7006,16.6111,1.2019,YES,H20
89822NWMNT6MAIL,212221,N495,38000.0,Pounds,2.8396,NO,0.0,2.8398,2.8401,99.629,100.0,99.9921,NO,96.7892,48.0324,1.0058,YES,H39
77078GLCRD10538,327331,N420,1.66,Pounds,99.8967,NO,99.8967,99.8967,99.8967,99.8967,99.8967,99.8967,NO,0.0,99.8967,0.0,NO,H39
70669PPGNDCOLUM,325180,000079005,39900000.0,Pounds,87.4736,NO,68.7475,87.4868,87.5,99.9797,100.0,100.0,NO,12.4929,93.6353,0.0667,NO,H20
19612CRPNT101WB,331110,007664393,59040.0,Pounds,24.3312,NO,0.0,24.3574,24.3835,61.7552,100.0,99.1269,NO,37.3978,49.2806,0.7152,NO,H39
