TRIFID,PRIMARY NAICS CODE,TRI_CHEM_ID,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
38930BLDWNOLDAI,339992,N230,580.0,Pounds,2.8511,NO,0.0,3.2885,3.8662,13.891,29.7946,67.5991,YES,10.6024,12.8121,1.282,YES,R11
61537BFGDRRR1BO,325199,000075092,4544470.0,Pounds,98.772,NO,97.4379,98.883,98.9942,99.8464,100.0,99.9989,NO,0.9634,99.365,0.0051,NO,R19
01520LSNMN56IND,335999,000075092,10260.0,Pounds,24.0011,NO,0.0,24.0039,24.0067,61.9547,100.0,99.9026,NO,37.9508,49.3035,0.7257,NO,R11
93307KRNLRRR677,324110,001330207,280.0,Pounds,0.8755,NO,0.0,0.9293,0.9901,12.4861,29.8213,98.2456,YES,11.5568,11.4979,2.0669,YES,R19
07029DRVRH308MI,331491,007440508,226490.0,Pounds,92.5507,NO,86.9663,92.5516,92.5526,96.2752,100.0,99.9978,NO,3.7236,95.0337,0.0369,NO,R99
93307KRNLRRR677,324110,000100414,85.0,Pounds,0.9455,NO,0.0,0.9673,0.9901,25.1866,61.5155,94.4444,YES,24.2193,17.2678,1.4102,YES,R19
93307KRNLRRR677,324110,000108883,430.0,Pounds,0.9293,NO,0.0,0.9588,0.9901,18.4668,44.7289,98.8506,YES,17.508,15.4917,1.5958,YES,R19
53048QDGRP952BA,323110,007440508,30000.0,Pounds,99.7473,NO,99.7473,99.7473,99.7473,99.7473,99.7473,99.7473,NO,0.0,99.7473,0.0,NO,R30
48209MGNNC2771H,325510,001330207,492.0,Pounds,4.1983,NO,0.0,4.4137,4.6498,38.5854,89.8429,87.8571,NO,34.1717,25.2372,1.0232,YES,R99
52808NCHLS1725R,331315,N230,125.0,Pounds,0.5779,NO,0.0,0.6481,0.7342,3.5553,7.916,23.5849,YES,2.9072,4.0482,1.4886,YES,R19
52808NCHLS1725R,331315,001330207,75.0,Pounds,0.129,NO,0.0,0.1458,0.1664,0.762,1.6863,12.0,YES,0.6162,1.3582,2.1555,YES,R19
73106CRWNP1801W,325510,001330207,11400.0,Pounds,87.7598,NO,87.7598,87.7598,87.7598,87.7598,87.7598,87.7598,NO,0.0,87.7598,0.0,NO,R99
00617BBTTCROADN,325412,000075092,8590500.0,Pounds,82.5499,NO,72.1792,85.4344,88.4732,94.2712,100.0,99.9996,NO,8.8368,90.5375,0.0646,NO,R19
44062JHNSN16025,326291,000079016,6700.0,Pounds,22.1202,NO,0.0,22.8341,23.5915,84.6868,100.0,99.9851,NO,61.8527,54.1779,0.6056,NO,R11
37857PCDNN530WM,323111,000110543,9751.0,Pounds,3.4324,NO,0.0,3.7228,4.0669,29.4422,68.0212,75.7889,YES,25.7193,18.6423,1.0249,YES,R11
07072MNHTT333ST,325611,007664417,2269.0,Pounds,23.3316,NO,0.0,26.5718,30.8246,60.4447,100.0,90.0754,NO,33.8729,44.706,0.4757,NO,R99
36582KYFRSRANGE,325199,007664417,110693259.0,Pounds,99.0716,NO,97.7298,99.0837,99.0959,99.9864,100.0,99.9966,NO,0.9027,99.5207,0.0045,NO,R13
29644NCCSN5000N,325613,007664417,427051.0,Pounds,93.2118,NO,84.1149,93.4464,93.6821,99.6674,100.0,99.9415,NO,6.221,96.3618,0.0324,NO,R99
30176HVRHN500PE,326192,000050000,5.0,Pounds,16.6667,NO,12.5,25.0,25.0,33.3333,45.8333,50.0,YES,8.3333,30.6452,0.3224,NO,R99
94608SHRWN1450S,325510,000108054,1483.0,Pounds,95.1861,NO,93.6469,96.2697,97.3736,98.0183,100.0,99.3302,NO,1.7485,97.2094,0.0137,NO,R99
29644BCCRP145SO,325998,N230,16000.0,Pounds,77.4931,NO,65.7388,80.8363,84.2105,90.9013,100.0,99.9813,NO,10.065,87.6979,0.0923,NO,R99
50314WPNTM97IND,325510,N040,6.0,Pounds,5.5046,NO,0.0,7.7968,9.2308,13.4848,22.017,85.7143,YES,5.6881,17.889,1.1404,YES,R99
44105RLLYT3201I,325110,N590,3258.0,Pounds,33.3948,NO,0.0,33.543,33.6918,97.633,100.0,99.5721,NO,64.0901,61.2873,0.5228,NO,R99
66104PRSCN1040P,325998,007664393,100.0,Pounds,2.0747,NO,0.0,2.1655,2.2624,22.5,53.0017,50.0,NO,20.3345,14.8097,1.1438,YES,R99
00791TNKFTSTATE,316219,000108883,2.0,Pounds,1.5038,NO,1.5038,1.5038,1.5038,1.5038,1.5038,1.5038,NO,0.0,1.5038,0.0,NO,R99
94025RYCHM300CO,326199,001163195,14200.0,Pounds,25.1012,NO,0.0,25.5672,26.0383,87.9034,100.0,98.8651,NO,62.3362,53.8494,0.6097,NO,R99
48342FRBRN15SIL,325510,N511,10.0,Pounds,22.2222,NO,3.9286,28.5714,33.3333,45.0,69.6429,66.6667,NO,16.4286,38.807,0.2924,NO,R99
47546RSTKR1ARIS,337110,000095636,296.0,Pounds,2.3716,NO,0.0,2.4234,2.4774,43.4141,100.0,54.2125,NO,40.9908,21.5338,1.0539,YES,R11
47374JMHTT1501S,339995,000108883,797.0,Pounds,1.4571,NO,1.4571,1.4571,1.4571,1.4571,1.4571,1.4571,NO,0.0,1.4571,0.0,NO,R11
36611BLCHRVIADU,324110,000110827,0.5,Pounds,0.1919,NO,0.0,0.1957,0.1996,6.9264,17.0225,9.0909,NO,6.7307,3.3895,1.1572,YES,R13
60608NTRPR2841S,325510,000100414,1642.0,Pounds,34.9883,NO,18.8142,44.4625,48.408,61.5614,87.2097,86.7865,NO,17.0989,53.1315,0.2482,NO,R99
15857PWDRM879WA,331221,000079016,130000.0,Pounds,87.8675,NO,76.2115,89.1202,90.4033,97.7261,100.0,99.8081,NO,8.6058,93.3705,0.0497,NO,R11
53177SCJHN2512W,325211,000098828,160000.0,Pounds,76.9194,NO,57.7872,79.2544,81.6327,93.5659,100.0,99.9969,NO,14.3115,87.4863,0.1019,NO,R12
28405FDRLP2221J,322212,000110543,36889.0,Pounds,19.0763,NO,9.3712,24.4601,31.5121,34.5194,49.6083,75.45,YES,10.0593,34.8568,0.5046,NO,R11
44839THGLD300SP,325510,000071363,14800.0,Pounds,3.6893,NO,0.0,3.9007,4.1168,27.2768,62.341,99.9797,YES,23.3761,31.7003,1.1524,YES,R19
64468KWSKMHWY71,333618,007440508,24000.0,Pounds,44.7111,NO,0.0,44.9318,45.1527,97.8693,100.0,99.9792,NO,52.9375,67.9207,0.391,NO,R29
44839THGLD300SP,325510,004080313,4500.0,Pounds,87.007,NO,80.6068,89.4159,91.9118,95.2885,100.0,99.889,NO,5.8727,93.041,0.0461,NO,R99
21225KNSCL6118R,325412,000075092,70000.0,Pounds,58.7988,NO,43.9224,64.6939,70.8502,78.5415,99.313,99.6441,YES,13.8476,75.1315,0.1831,NO,R11
60050CHRMC3900D,325991,N420,6000.0,Pounds,82.7586,NO,73.0549,85.7143,88.8889,94.1538,100.0,96.0,NO,8.4396,89.6263,0.0545,NO,R99
18640NGTVPRD4PO,327212,N420,1704204.0,Pounds,97.1921,NO,94.8855,97.5684,97.9464,99.3569,100.0,99.9994,NO,1.7886,98.5421,0.0107,NO,R99
30176HVRHN500PE,326192,000137268,1.0,Pounds,3.8462,NO,1.9886,6.25,6.25,9.0909,13.3523,16.6667,YES,2.8409,8.529,0.4609,NO,R99
43962SMMTVSTATE,327122,N450,19000.0,Pounds,99.4296,NO,99.1327,99.4817,99.5338,99.7143,100.0,99.8948,NO,0.2326,99.6194,0.002,NO,R99
37303DVDSN2110C,336370,000078933,3600.0,Pounds,10.3806,NO,0.0,13.0247,17.4757,32.5234,61.7715,80.3571,YES,19.4987,24.3502,0.7146,NO,R11
23851NNCMPHIGHW,322121,007664939,190000.0,Pounds,0.6007,NO,0.0,0.6049,0.6092,15.3839,37.5525,30.1587,NO,14.779,10.4562,1.3324,YES,R99
42029BFGDRPOBOX,325181,000106990,11000.0,Pounds,16.7555,NO,0.0,16.9701,17.1875,87.8331,100.0,97.7778,NO,70.863,48.761,0.7555,NO,R19
42029BFGDRPOBOX,325181,000100425,630000.0,Pounds,97.8253,NO,94.8744,97.9017,97.9782,99.9199,100.0,99.9992,NO,2.0182,98.8937,0.0102,NO,R19
28602SYNTH51523,313320,000079016,150978.0,Pounds,97.9461,NO,95.1541,97.9979,98.0498,99.8938,100.0,99.9967,NO,1.8959,98.8251,0.0097,NO,R19
84606RLLYN2555S,325110,000071432,21.0,Pounds,0.4809,NO,0.0,0.5642,0.6825,3.0695,6.8274,36.2069,YES,2.5053,3.7777,2.3125,YES,R99
28602SYNTH569HW,313312,000079016,106238.0,Pounds,97.665,NO,95.0057,97.8291,97.9938,99.7114,100.0,99.8919,NO,1.8823,98.6617,0.0098,NO,R19
84606RLLYN2555S,325110,000100425,14.0,Pounds,2.1148,NO,0.0,2.4036,2.7613,10.3175,22.1883,40.0,YES,7.9139,10.7454,1.1779,YES,R99
00753DGTLQPRROA,334412,007664417,5993.0,Pounds,57.3548,NO,47.447,65.107,71.2265,76.8804,94.5404,93.4362,NO,11.7734,73.2064,0.1512,NO,R99
84606RLLYN2555S,325110,000091203,1950.0,Pounds,29.4695,NO,0.0,34.3241,40.5996,57.7297,92.8379,89.1225,NO,23.4055,50.4345,0.3978,NO,R99
44103TRWNC2196C,336311,007440508,4200.0,Pounds,21.635,NO,0.0,21.6853,21.7358,98.0624,100.0,99.6678,NO,76.3771,54.6477,0.6966,NO,R30
70363GLFSL583TH,332312,007439965,2090.0,Pounds,50.0,NO,50.0,50.0,50.0,50.0,50.0,50.0,NO,0.0,50.0,0.0,NO,R99
53214BRGGS1501S,331511,007440508,55435.0,Pounds,96.8179,NO,94.831,96.9722,97.1266,98.3997,100.0,99.6728,NO,1.4275,97.8724,0.0131,NO,R99
29356LNDRMLANDR,314110,001163195,4000.0,Pounds,99.8752,NO,99.8752,99.8752,99.8752,99.8752,99.8752,99.8752,NO,0.0,99.8752,0.0,NO,R99
60008LNHNT900CA,325992,007664417,2105.0,Pounds,37.697,NO,0.0,38.0017,38.3076,96.075,100.0,99.7158,NO,58.0734,63.4105,0.463,NO,R99
44105RLLYT3201I,325110,000091203,30777.0,Pounds,38.3825,NO,0.0,40.3763,42.5885,88.5249,100.0,99.9968,NO,48.1486,63.619,0.3829,NO,R99
23860CMRCSBERMU,325211,000107211,29900000.0,Pounds,95.2371,NO,88.137,95.2452,95.2533,99.9839,100.0,99.9965,NO,4.7388,97.2779,0.0241,NO,R11
46802SSXGR1601W,331422,000105679,130.0,Pounds,0.6317,NO,0.0,0.7391,0.8826,3.0087,6.4132,24.5283,YES,2.2697,3.7215,1.6086,YES,R11
98409TLSFN3021S,331513,007440508,63000.0,Pounds,97.8793,NO,95.8026,98.0815,98.2839,99.6008,100.0,99.9921,NO,1.5193,98.9017,0.0088,NO,R29
62301MDWST4901N,332997,N120,12583.0,Pounds,49.5179,NO,13.3635,49.7639,50.0099,74.0309,100.0,98.0519,NO,24.267,65.8599,0.3456,NO,R99
38464MDNMN2009R,333414,000079016,5060600.0,Pounds,99.2481,NO,98.2365,99.27,99.2919,99.959,100.0,99.993,NO,0.689,99.5701,0.0035,NO,R12
28734BLDNCHWY44,335931,007439921,2544.0,Pounds,32.9065,NO,1.4305,34.6741,36.4418,56.8366,90.0802,77.2313,NO,22.1624,48.8599,0.4117,NO,R99
45891VNWRT1180K,336399,N100,16922.0,Pounds,37.9843,NO,0.0,38.4775,38.9836,96.4656,100.0,99.9646,NO,57.9881,67.373,0.4327,NO,R99
77507CRPNT11002,325199,N120,51000.0,Pounds,99.9765,NO,99.9765,99.9765,99.9765,99.9765,99.9765,99.9765,NO,0.0,99.9765,0.0,NO,R99
49509BSFCR836CH,325510,000100414,51000.0,Pounds,42.5177,NO,0.0,43.8102,45.1327,88.5839,100.0,98.5507,NO,44.7737,64.427,0.3727,NO,R11
27105THLNG1100F,325910,000078933,350.0,Pounds,12.672,NO,0.0,15.3769,19.1466,34.0635,62.0934,98.5915,YES,18.6866,32.4451,0.7385,NO,R11
46733DCTRC822DA,331511,N450,9000.0,Pounds,45.4545,NO,24.7913,48.8901,52.3256,64.9559,89.0546,77.5862,NO,16.0658,58.4554,0.2363,NO,R99
45005CHNYP1000A,322110,007782505,20000.0,Pounds,85.1064,NO,67.809,86.0215,86.9565,98.1632,100.0,98.7654,NO,12.1417,91.314,0.0672,NO,R99
41008MTCHM2316H,325199,N010,33310.0,Pounds,49.6897,NO,28.9962,52.8496,56.0096,68.7519,92.6054,81.4943,NO,15.9023,62.3979,0.2203,NO,R99
92627HRTLY1987P,339941,000071556,12298.0,Pounds,24.2679,NO,0.0,24.7802,25.2926,55.4935,100.0,85.6944,NO,30.7132,45.0849,0.637,NO,R11
98221PGTSN600ST,324110,001330207,620000.0,Pounds,97.6615,NO,96.9913,98.3157,98.7036,99.1987,100.0,99.9998,NO,0.8829,98.8124,0.0069,NO,R19
32032CRNDP308OL,325510,N982,20.0,Pounds,7.4074,NO,7.4074,7.4074,7.4074,7.4074,7.4074,7.4074,NO,0.0,7.4074,0.0,NO,R99
49242CNTRT29SUP,326121,000108101,28000.0,Pounds,53.9832,NO,2.5686,56.0783,58.3333,91.7513,100.0,95.9956,NO,35.6731,73.2128,0.2515,NO,R11
77641QNTMCWESTH,325211,000110543,908500.0,Pounds,27.3135,NO,0.0,28.3235,29.4013,84.1132,100.0,97.2074,NO,55.7897,55.9674,0.5338,NO,R11
63080RFLTC225IN,325998,000110543,27600.0,Pounds,65.9498,NO,62.2752,72.7714,79.1966,79.7688,90.2649,99.1023,YES,6.9974,78.4756,0.1305,NO,R11
73108TRNTY2033S,336510,001330207,3724.0,Pounds,10.0011,NO,0.0,11.8071,14.2879,29.1667,55.2061,50.0,NO,17.3596,22.3195,0.6183,NO,R11
46060NBLSV1600S,331511,007439965,206000.0,Pounds,98.1841,NO,97.3461,98.5623,98.9433,99.3731,100.0,99.6999,NO,0.8108,98.9569,0.0052,NO,R29
92138NTNLSHARBO,336611,001330207,979.0,Pounds,3.7625,NO,0.0,4.7502,6.4408,15.0587,30.5215,81.3123,YES,10.3085,13.2486,1.4134,YES,R11
40510CLRKQ172TR,333924,000078933,2064.0,Pounds,11.7446,NO,0.0,12.6959,13.6472,29.6858,55.1706,45.7244,NO,16.9899,23.7054,0.6576,NO,R11
40510CLRKQ172TR,333924,000108883,2294.0,Pounds,11.6749,NO,0.0,12.6142,13.5539,45.7245,95.39,99.9129,YES,33.1103,34.5456,0.8787,NO,R11
47630LMNMCHIGHW,331312,N090,9500.0,Pounds,6.0669,NO,0.0,6.1075,6.1483,84.7647,100.0,99.9895,NO,78.6572,48.0297,0.8864,NO,R29
46516LPCCT28867,325510,000108101,335.0,Pounds,16.9449,NO,1.8213,22.9717,28.5836,37.072,58.2224,55.3719,NO,14.1003,30.8603,0.3495,NO,R19
46516LPCCT28867,325510,000108883,13835.0,Pounds,35.1883,NO,24.2335,43.0694,51.3892,55.6267,74.4626,92.3072,YES,12.5573,55.0708,0.3199,NO,R19
60901HNKLCSKENS,325211,000079107,44.0,Pounds,14.4262,NO,5.484,18.765,23.913,27.619,40.9001,80.0,YES,8.854,30.1582,0.6948,NO,R12
49442GLLLY5142E,331513,007440473,158900.0,Pounds,99.8366,NO,99.6065,99.8398,99.8429,99.9953,100.0,99.9969,NO,0.1555,99.9066,0.0008,NO,R29
49442GLLLY5142E,331513,007440020,210750.0,Pounds,99.8768,NO,99.7032,99.8791,99.8815,99.9964,100.0,99.9976,NO,0.1173,99.9296,0.0006,NO,R29
17901WRLDRWALNU,327999,N495,0.5,Pounds,0.4292,NO,0.0,0.4618,0.4975,3.367,7.7248,14.2857,YES,2.9052,3.2671,1.4315,YES,R99
06490SPRRPLACEY,332813,N090,7000.0,Pounds,34.9005,NO,5.2814,39.5775,44.3038,62.4415,96.7375,99.9857,YES,22.864,59.6595,0.4099,NO,R21
40217KNTCK2601S,336212,000108883,3220.0,Pounds,20.6954,NO,0.0,21.8249,23.0313,69.3493,100.0,91.4773,NO,47.5245,45.3646,0.6181,NO,R11
44077VRYSP205CH,322222,000108883,0.5,Pounds,0.0,NO,0.0,0.0,0.0,0.0003,0.0007,0.025,YES,0.0003,0.0016,3.0078,YES,R11
01013SPLDN425ME,339920,N982,117486.0,Pounds,83.5153,NO,71.2247,83.5385,83.5616,91.7476,100.0,99.9337,NO,8.2092,89.0035,0.0868,NO,R99
60548MPCTN1212E,331521,N495,101060.0,Pounds,93.0365,NO,83.4974,93.1963,93.3562,99.6622,100.0,99.999,NO,6.4659,96.479,0.0343,NO,R29
44111TTPNC3317W,332710,000127184,100000.0,Pounds,45.8705,NO,0.0,49.5092,53.7634,84.744,100.0,99.995,NO,35.2348,66.2489,0.2808,NO,R11
98221SHLLLWESTM,324110,000110827,15000.0,Pounds,36.5854,NO,19.3942,43.1743,51.7241,59.0278,82.8079,83.3333,YES,15.8534,53.721,0.2729,NO,R19
27709SCMMT2601W,331423,N100,3200000.0,Pounds,96.9678,NO,93.9324,97.3374,97.7099,99.6075,100.0,99.9997,NO,2.27,98.4621,0.0117,NO,R99
02863GTPRD1193B,327212,N420,1133845.0,Pounds,91.5107,NO,87.8341,93.2474,95.026,96.8562,100.0,99.9996,NO,3.6089,95.6172,0.0296,NO,R99
84056SRFRC7274W,928110,000107211,9100.0,Pounds,30.1824,NO,0.0,30.7199,31.2715,90.7872,100.0,97.3262,NO,60.0672,57.3992,0.5379,NO,R19
47630LMNMCHIGHW,331312,007664393,15000000.0,Pounds,94.8167,NO,92.3907,95.8775,96.9619,98.202,100.0,99.0099,NO,2.3245,96.9925,0.015,NO,R99
17545BGBSTRD8BO,331221,001330207,3.0,Pounds,0.0072,NO,0.0,0.0073,0.0073,0.4582,1.1346,0.9091,NO,0.4509,0.3079,1.3809,YES,R11
16136BBCCKMOUNT,331111,N450,623495.0,Pounds,62.6079,NO,39.4653,66.6252,70.6624,84.7318,100.0,99.9998,NO,18.1066,78.7953,0.1768,NO,R30
80120NRGRN5400S,332912,N982,2964500.0,Pounds,94.8866,NO,87.305,94.9068,94.927,99.9746,100.0,99.9998,NO,5.0678,97.422,0.026,NO,R30
72104PRCSN1012E,331521,007440020,19000.0,Pounds,94.9288,NO,87.4899,94.9644,95.0,99.9474,100.0,99.9737,NO,4.983,97.2933,0.0256,NO,R30
72104PRCSN1012E,331521,007440508,124981.0,Pounds,94.0499,NO,85.8777,94.2289,94.4086,99.7964,100.0,99.996,NO,5.5675,96.8148,0.0286,NO,R30
54901BNNRPOSHKO,326113,000067561,999.0,Pounds,7.2423,NO,0.0,8.1104,9.215,39.992,87.8143,82.9734,NO,31.8816,25.6082,0.8542,NO,R11
14215TMPTC1200N,326299,000078933,2400.0,Pounds,14.2433,NO,0.0,17.33,21.0526,32.188,54.4751,76.1905,YES,14.8581,30.0746,0.6661,NO,R11
43207LSLCT1800W,332813,N495,20000.0,Pounds,44.6758,NO,0.0,44.6977,44.7197,99.8328,100.0,99.8951,NO,55.1351,68.336,0.3994,NO,R30
49442GLLLY5142E,331513,007439965,686850.0,Pounds,99.9622,NO,99.9089,99.9629,99.9636,99.9989,100.0,99.9993,NO,0.036,99.9784,0.0002,NO,R29
67460NTNLC2000M,324110,000100414,9400.0,Pounds,15.3327,NO,5.1097,20.0051,25.8242,29.9354,44.8307,99.9787,YES,9.9302,39.1689,0.734,NO,R99
77631DPNTSFARMR,325110,000108952,315.0,Pounds,0.0228,NO,0.0,0.0264,0.0305,0.1047,0.2222,77.2059,YES,0.0783,1.163,5.3241,YES,R13
67460NTNLC2000M,324110,000110827,30000.0,Pounds,19.8106,NO,0.0,20.6057,21.4286,74.9991,100.0,99.9967,NO,54.3934,53.0581,0.6334,NO,R99
55164KCHRFPOBOX,324110,N450,140000.0,Pounds,99.6441,NO,99.5107,99.6974,99.7506,99.8218,100.0,99.893,NO,0.1244,99.7626,0.001,NO,R99
37711GRTNR700NM,321114,N090,1731.0,Pounds,82.8626,NO,70.5139,83.0219,83.1812,91.3606,100.0,99.54,NO,8.3387,88.5279,0.088,NO,R99
60901HNKLCSKENS,325211,N230,28.0,Pounds,0.0192,NO,0.0,0.0192,0.0192,37.5738,93.9058,70.0,NO,37.5546,20.7463,1.2528,YES,R19
98409TLSFN3021S,331513,007440020,430000.0,Pounds,98.1825,NO,95.6171,98.2116,98.2408,99.9413,100.0,99.9988,NO,1.7297,99.0301,0.0088,NO,R29
71280NGSCHLAHWY,325199,007697372,2717291.0,Pounds,48.2154,NO,0.0,48.2205,48.2255,99.9645,100.0,99.9985,NO,51.744,72.3727,0.3568,NO,R99
31601SFTMR711IN,335911,N495,84200.0,Pounds,21.0391,NO,0.0,22.3924,23.7613,65.2961,100.0,99.9929,NO,42.9037,51.9156,0.6188,NO,R99
29127NNDSTHWY76,332116,007440020,23.0,Pounds,0.0149,NO,0.0,0.0149,0.015,3.1703,7.9032,82.1429,YES,3.1553,15.9372,1.7106,YES,R30
68801GRNDS916NS,337125,000108883,1.0,Pounds,0.0025,NO,0.0,0.0034,0.0042,0.0063,0.0107,2.8571,YES,0.0029,0.4119,2.4237,YES,R11
53204KZMRN114EP,331513,007440508,210000.0,Pounds,73.6842,NO,35.1568,73.8138,73.9437,99.5851,100.0,99.8811,NO,25.7713,84.901,0.1508,NO,R99
98409TLSFN3021S,331513,001313275,85000.0,Pounds,97.9771,NO,95.7479,98.1215,98.2659,99.7038,100.0,99.9941,NO,1.5824,98.8411,0.0085,NO,R29
31533FFNCC1415W,325199,000108883,12000.0,Pounds,86.145,NO,73.8289,87.7193,89.3522,96.9796,100.0,97.9592,NO,9.2603,91.8363,0.0528,NO,R99
08110DVMRN9155R,325510,001330207,4080.0,Pounds,1.5055,NO,0.0,1.5515,1.5983,21.3815,51.1265,74.1144,YES,19.83,17.5834,1.402,YES,R99
01040DLCTR218RA,322222,001330207,1400.0,Pounds,1.6417,NO,0.0,1.7515,1.8717,13.9983,32.3684,60.2669,YES,12.2467,14.3129,1.3025,YES,R11
07509FBRCL2412V,325110,N090,82.0,Pounds,3.0978,NO,0.0,3.099,3.1002,98.2071,100.0,98.7952,NO,95.1081,43.9436,1.0733,YES,R99
70767PLCDR1940L,324110,001330207,3100.0,Pounds,26.7795,NO,0.0,29.8546,33.6957,68.1694,100.0,96.9962,NO,38.3149,49.4522,0.457,NO,R99
37406SGNLL3440L,331492,007440508,560.0,Pounds,31.1978,NO,0.0,31.2413,31.2849,65.2,100.0,99.115,NO,33.9586,53.8659,0.594,NO,R29
07509FBRCL2412V,325110,N100,447.0,Pounds,11.3193,NO,0.0,11.3337,11.3481,98.3528,100.0,98.8938,NO,87.0191,48.7049,0.886,NO,R99
37406SGNLL3440L,331492,N982,29600.0,Pounds,35.1941,NO,0.0,35.8641,36.5342,63.5478,100.0,90.5614,NO,27.6837,54.0966,0.4767,NO,R29
84043RCNCRPELIC,325920,007664417,8250.0,Pounds,90.6593,NO,88.3091,93.2203,94.8276,96.4945,100.0,98.8024,NO,3.2742,94.8477,0.0244,NO,R99
95206SLGNC1815N,332431,N230,27200.0,Pounds,18.3288,NO,3.1131,23.7991,30.6306,37.5897,58.2756,84.2105,YES,13.7906,35.2462,0.4896,NO,R11
37055MXWLLOLDCO,323111,000108883,14538806.0,Pounds,86.6792,NO,72.9037,87.6667,88.6553,97.5087,100.0,99.9667,NO,9.842,92.236,0.0583,NO,R19
29151BCTNDAIRPO,339112,001717006,2500.0,Pounds,6.25,NO,0.0,6.4681,6.6863,27.805,59.8102,48.9237,NO,21.3368,20.62,0.9706,NO,R11
55071SHLND100WT,324110,000106990,1.0,Pounds,0.0266,NO,0.0,0.0298,0.0338,0.1876,0.4243,33.3333,YES,0.1578,2.1193,3.1785,YES,R19
32571RPRDCEHIGH,325211,000075014,218077.0,Pounds,40.3364,NO,0.0,40.945,41.564,94.2618,100.0,99.9977,NO,53.3167,68.2545,0.4076,NO,R13
28144NTNLSCEDAR,325188,000106898,471953.0,Pounds,99.4029,NO,99.0374,99.5138,99.6249,99.8313,100.0,99.8897,NO,0.3176,99.6582,0.0018,NO,R11
66542FLXLN6000S,326112,000075150,1627000.0,Pounds,86.917,NO,80.7711,88.1956,89.4743,93.1453,100.0,96.8164,NO,4.9497,91.0692,0.0461,NO,R19
41031MCMPNNEWLA,322222,000110827,510000.0,Pounds,69.8128,NO,27.3952,70.3194,70.8333,98.9355,100.0,99.9971,NO,28.6161,84.5308,0.1695,NO,R14
77041QSTCH12255,325611,000075092,8900.0,Pounds,90.8163,NO,90.8163,90.8163,90.8163,90.8163,90.8163,90.8163,NO,0.0,90.8163,0.0,NO,R19
60152RNLDN300WE,331221,007440484,130605.0,Pounds,44.2631,NO,3.9283,47.7638,51.3784,76.9875,100.0,99.2402,NO,29.2237,65.7057,0.3152,NO,R27
77541THDWCBUILD,325181,000108907,140000.0,Pounds,99.7151,NO,99.3846,99.7329,99.7506,99.965,100.0,99.9986,NO,0.2322,99.8371,0.0012,NO,R40
70602CTGPTHIGHW,324110,000091203,66.0,Pounds,0.0215,NO,0.0,0.0221,0.0228,0.4381,1.062,98.5075,YES,0.4159,5.3226,3.4205,YES,R99
