TRIFID,PRIMARY NAICS CODE,CAS NUMBER,ON-SITE - RECYCLED,UNIT OF MEASURE,LOWER EFFICIENCY,LOWER EFFICIENCY OUTLIER?,Q1 - 1.5xIQR,Q1,Q2,Q3,Q3 + 1.5xIQR,UPPER EFFICIENCY,UPPER EFFICIENCY OUTLIER?,IQR,MEAN OF EFFICIENCY,CV,HIGH VARIANCE?,METHOD
28105CNBRC701MA,332911,007440666,1494.0,Pounds,85.1767,NO,64.2994,85.4202,85.6651,99.5008,100.0,99.6664,NO,14.0805,91.4786,0.0765,NO,R30
35555MRCNLFAYET,327122,N090,19200.0,Pounds,51.352,NO,14.8936,51.3561,51.3602,75.6645,100.0,99.9688,NO,24.3084,67.5603,0.3392,NO,R99
35044SPLPNALABA,322122,010049044,65700.0,Pounds,58.002,NO,46.5023,64.3777,70.7547,76.2947,94.1701,99.9924,YES,11.9169,72.8705,0.1804,NO,R99
49443STSHR1221B,325132,000085449,30000.0,Pounds,28.9503,NO,0.0,28.9517,28.9531,99.975,100.0,99.9833,NO,71.0233,59.3914,0.5918,NO,R19
63048HRCLN881MA,331419,N078,39783.0,Pounds,69.6384,NO,47.1424,72.7787,75.987,89.8696,100.0,99.877,NO,17.0909,83.4417,0.1386,NO,R27
29418RBRTB8101D,336312,000067641,2500.0,Pounds,27.8583,NO,16.1632,35.1927,41.8831,47.879,66.9084,99.8004,YES,12.6863,48.0268,0.4163,NO,R14
72756CLYTN1203N,332710,001330207,653.0,Pounds,2.4611,NO,1.0128,3.5,4.6553,5.1581,7.6452,26.2988,YES,1.6581,7.2473,1.0826,YES,R11
44280VLLYC804ST,332813,007647010,6500000.0,Pounds,97.1716,NO,94.8954,97.5311,97.8916,99.2882,100.0,99.9201,NO,1.7571,98.3745,0.0104,NO,R40
29605DXTRC315EC,325510,000108883,48000.0,Pounds,39.2317,NO,2.0015,40.1199,41.0081,65.5322,100.0,90.0563,NO,25.4123,56.7654,0.4149,NO,R11
78071DMNDS301LE,324110,001330207,1767.0,Pounds,60.1225,NO,27.061,64.397,69.3213,89.2876,100.0,99.7741,NO,24.8906,76.7216,0.1724,NO,R13
70507LCNTRPONTD,324191,007439921,36.0,Pounds,42.3529,NO,24.2933,46.5286,50.7042,61.3521,83.5874,72.0,NO,14.8235,55.0191,0.2269,NO,R30
63384WLLSVWESTH,327124,N090,4100.0,Pounds,73.149,NO,62.4905,78.4745,84.449,89.1304,100.0,99.8782,NO,10.656,84.6972,0.0864,NO,R99
45404DRRNC450NO,331513,007440508,72281.0,Pounds,95.3915,NO,88.9974,95.5144,95.6376,99.8591,100.0,99.9876,NO,4.3447,97.6154,0.0222,NO,R99
77487NLCCH7701U,325998,007664417,180000.0,Pounds,92.4475,NO,88.7208,94.2151,96.0512,97.878,100.0,99.9972,NO,3.6629,96.0679,0.0233,NO,R99
37317TNNSSHIGHW,325199,N100,10000.0,Pounds,19.7316,NO,0.0,20.9382,22.2222,67.0064,100.0,97.561,NO,46.0682,49.2628,0.6296,NO,R30
57201TLLCT2813P,326199,000067641,7800.0,Pounds,29.1643,NO,0.0,29.3541,29.5455,96.4869,100.0,99.8975,NO,67.1328,61.1852,0.5565,NO,R11
29440VCHMCPENNY,325998,000067641,3590000.0,Pounds,95.5859,NO,94.5284,96.687,97.6924,98.1261,100.0,99.9985,NO,1.4391,97.6916,0.0142,NO,R13
53044KHLRC444HI,332998,N420,1200000.0,Pounds,86.2754,NO,65.8821,86.3087,86.3421,99.9265,100.0,99.9979,NO,13.6178,92.6741,0.0734,NO,R99
02865CRLCB1CARO,335929,N420,794.0,Pounds,16.1218,NO,0.0,17.3878,18.6648,54.477,100.0,99.3742,NO,37.0892,43.611,0.7308,NO,R99
47802SHNNG1200C,331511,N982,16320.0,Pounds,95.5448,NO,95.5448,95.5448,95.5448,95.5448,95.5448,95.5448,NO,0.0,95.5448,0.0,NO,R99
24141RDFRDPOBOX,325920,007697372,12000000.0,Pounds,99.909,NO,99.8147,99.9174,99.9259,99.986,100.0,99.9943,NO,0.0685,99.948,0.0004,NO,R40
14220NGRFB88KEL,326199,000067641,11219.0,Pounds,31.7738,NO,0.0,32.1543,32.5349,62.8386,100.0,93.1424,NO,30.6843,52.4837,0.5478,NO,R11
47842LLLLYSTATE,325411,000075058,1500000.0,Pounds,47.397,NO,0.0,47.887,48.3871,97.6561,100.0,99.9997,NO,49.7691,72.6843,0.3441,NO,R11
18016BTHLH2400C,331111,007664417,1800000.0,Pounds,97.0,NO,93.8074,97.2798,97.561,99.5947,100.0,99.9861,NO,2.3149,98.4806,0.0125,NO,R99
19446CRYST601WE,325998,N982,236.0,Pounds,48.0652,NO,10.9173,48.3124,48.5597,73.2425,100.0,97.9253,NO,24.9301,64.8501,0.3607,NO,R99
44657PCCRF3860U,336412,007440020,1153596.0,Pounds,94.3685,NO,86.7485,94.522,94.6758,99.7043,100.0,99.9988,NO,5.1823,97.1305,0.0273,NO,R30
46514CTSLC1142W,334419,000071556,8392.0,Pounds,57.5267,NO,4.6515,58.9102,60.3567,95.0827,100.0,97.8545,NO,36.1725,76.0286,0.2412,NO,R11
53406CMDCS56262,331521,007440508,10684.0,Pounds,45.0232,NO,17.5958,50.2715,55.9841,72.0553,100.0,99.9532,NO,21.7838,66.2851,0.2892,NO,R29
38654THMPS10136,325510,000067561,1900.0,Pounds,0.4055,NO,0.0,0.4911,0.5777,1.3495,2.6371,83.3333,YES,0.8584,15.6061,1.9118,YES,R99
84057GNVST1600W,331111,000132649,4072.0,Pounds,99.9264,NO,99.9264,99.9264,99.9264,99.9264,99.9264,99.9264,NO,0.0,99.9264,0.0,NO,R99
40065LSSSF6700M,322221,000108883,314.0,Pounds,2.1872,NO,0.0,2.4375,2.7271,12.2156,26.8828,95.4407,YES,9.7781,17.754,1.5252,YES,R11
45344HGHTC12170,331521,007440666,13000.0,Pounds,98.4923,NO,97.9879,98.7398,98.9873,99.2411,99.993,99.4949,NO,0.5013,98.9915,0.0041,NO,R29
19809LLYSR100LO,332995,000071556,4580.0,Pounds,79.2388,NO,79.2388,79.2388,79.2388,79.2388,79.2388,79.2388,NO,0.0,79.2388,0.0,NO,R11
02703MNTRSROBER,325510,N040,50.0,Pounds,16.3934,NO,0.0,16.5301,16.6667,53.7879,100.0,90.9091,NO,37.2578,41.3231,0.8485,NO,R99
00654PHLPSPHILI,324110,001330207,2698.0,Pounds,6.0932,NO,0.0,6.8407,7.5882,15.6047,28.7506,23.6211,NO,8.764,12.4342,0.6381,NO,R99
54616SSCTD220EA,311513,007697372,64000.0,Pounds,36.9942,NO,5.7364,38.7503,40.5063,60.7595,93.7733,81.0127,NO,22.0092,52.8377,0.378,NO,R99
53545QLTYW305BU,321114,N020,28.0,Pounds,8.9457,NO,8.9457,8.9457,8.9457,8.9457,8.9457,8.9457,NO,0.0,8.9457,0.0,NO,R99
15857KYSTN1935S,332117,000079016,143750.0,Pounds,49.1028,NO,34.6841,56.5239,65.4599,71.0837,92.9234,99.8937,YES,14.5598,67.4227,0.2239,NO,R11
65803KRRMC2800W,321114,008001589,618684.0,Pounds,97.7223,NO,97.2149,98.4151,98.8297,99.2152,100.0,99.9961,NO,0.8001,98.8333,0.0058,NO,R99
40383RNDMCUSBYP,323117,N040,3300.0,Pounds,73.4149,NO,49.7054,75.6176,77.8302,92.8924,100.0,99.8487,NO,17.2748,84.0162,0.1198,NO,R99
16433LRDCRSOUTH,325510,000108883,12000.0,Pounds,12.7653,NO,0.0,13.6453,14.6341,59.106,100.0,99.9584,NO,45.4607,41.292,0.7369,NO,R11
33538GRTSTRTE1B,321114,N100,153.0,Pounds,75.0,NO,75.0,75.0,75.0,75.0,75.0,75.0,NO,0.0,75.0,0.0,NO,R99
46580DLTSC3100S,334310,000108883,193.0,Pounds,1.1012,NO,0.1812,1.5966,1.9067,2.5401,3.9555,7.1034,YES,0.9436,2.6264,0.7227,NO,R11
79762PNTKN6830E,331513,007439965,1657.0,Pounds,36.29,NO,27.371,43.9509,51.6199,55.0042,71.584,99.9397,YES,11.0533,55.1085,0.3592,NO,R29
64503CSTCS3800S,337127,000108883,3940.0,Pounds,28.4888,NO,0.0,29.1236,29.7583,58.367,100.0,86.9757,NO,29.2435,48.4076,0.5635,NO,R11
39503TRTDM13334,321114,007440382,8.0,Pounds,1.5444,NO,0.0,1.5595,1.5748,52.9915,100.0,61.5385,NO,51.432,24.8228,1.1028,YES,R99
76504RTCBL1302I,337127,007440020,0.5,Pounds,0.0114,NO,0.0,0.0126,0.0138,0.0402,0.0816,0.0666,NO,0.0276,0.0306,0.8327,NO,R29
27573THLXC1658O,331316,007440020,100.0,Pounds,4.7506,NO,0.0,6.3927,9.0498,11.7303,19.7367,95.2381,YES,5.3376,16.4544,1.3531,YES,R30
01468LLLYNATHOL,325510,001330207,2900.0,Pounds,12.8603,NO,0.0,14.5533,16.4773,40.1504,78.5461,92.0635,YES,25.5971,37.2862,0.7766,NO,R11
18042STNFM50HIL,326140,000075092,15000.0,Pounds,3.4884,NO,3.4884,3.4884,3.4884,3.4884,3.4884,3.4884,NO,0.0,3.4884,0.0,NO,R19
27962WYRHSMAINA,322121,N100,14.0,Pounds,9.6552,NO,9.6552,9.6552,9.6552,9.6552,9.6552,9.6552,NO,0.0,9.6552,0.0,NO,R99
93313PCFCW5601D,321114,N090,130.0,Pounds,43.3333,NO,43.3333,43.3333,43.3333,43.3333,43.3333,43.3333,NO,0.0,43.3333,0.0,NO,R99
60434MBLJLINTER,324110,000071432,41.0,Pounds,0.0862,NO,0.0,0.0995,0.117,0.5036,1.1097,95.3488,YES,0.4041,3.011,3.6813,YES,R99
23834BNJMNWESTR,325510,N230,1270.0,Pounds,99.686,NO,99.5487,99.7252,99.7643,99.8428,100.0,99.9213,NO,0.1176,99.7906,0.001,NO,R19
63106CNNCT2110H,335931,N100,493017.0,Pounds,75.0643,NO,41.7943,75.7948,76.5389,98.4617,100.0,99.999,NO,22.6669,86.8585,0.1318,NO,R99
17815KWNRC500E1,332321,001330207,4635.0,Pounds,22.1294,NO,0.0,25.0798,28.5829,54.6285,98.9516,94.7853,NO,29.5487,44.9575,0.5441,NO,R11
54936MRCRYW6250,333618,000078933,133000.0,Pounds,60.3103,NO,19.8513,63.0801,66.1034,91.8994,100.0,99.9962,NO,28.8192,76.8505,0.1952,NO,R11
08066MBLLCBILLI,324110,000100414,0.5,Pounds,0.0019,NO,0.0,0.002,0.0021,0.0381,0.0921,0.1996,YES,0.036,0.0437,1.5192,YES,R99
38652MHSCPHWY78,337121,000078933,0.5,Pounds,0.0042,NO,0.0,0.0046,0.005,0.0255,0.0569,0.3922,YES,0.0209,0.0659,2.0253,YES,R19
63736BRWNSROUTE,314129,000108883,48083.0,Pounds,96.9865,NO,93.9603,97.2577,97.5295,99.456,100.0,99.946,NO,2.1983,98.2699,0.0121,NO,R19
12601CDTTN1HOFF,321114,N100,249.0,Pounds,49.8998,NO,49.8998,49.8998,49.8998,49.8998,49.8998,49.8998,NO,0.0,49.8998,0.0,NO,R99
46402KSTLCUSSTE,325188,007647010,3.0,Pounds,0.0005,NO,0.0,0.0005,0.0005,0.3851,0.9619,1.4085,YES,0.3846,0.3115,1.5377,YES,R99
27834CSTLCEVANS,333111,000074839,1500.0,Pounds,75.0,NO,72.3214,80.3571,85.7143,85.7143,93.75,85.7143,NO,5.3571,82.1429,0.0615,NO,R99
74003TRWNC509WH,333911,007440508,21080.0,Pounds,16.466,NO,0.0,18.1422,19.8316,49.5132,96.5698,99.9953,YES,31.371,46.0705,0.7197,NO,R27
90255HNRYC2911S,324122,001330207,500.0,Pounds,66.6667,NO,66.6667,66.6667,66.6667,66.6667,66.6667,66.6667,NO,0.0,66.6667,0.0,NO,R19
12888MRCNS430HU,324122,001332214,4000.0,Pounds,95.057,NO,95.057,95.057,95.057,95.057,95.057,95.057,NO,0.0,95.057,0.0,NO,R99
35207SLSSN4200F,324199,000071432,5480.0,Pounds,34.0584,NO,23.8787,42.2466,49.1083,54.4919,72.8598,96.5299,YES,12.2453,53.9157,0.3301,NO,R11
70075MRPHY2500E,324110,000091203,634.0,Pounds,93.787,NO,89.5022,93.9261,94.0653,96.8754,100.0,99.6855,NO,2.9493,95.8459,0.0284,NO,R19
72901CPLSN5106W,325211,000100425,140432.0,Pounds,78.5673,NO,59.6498,80.753,83.0212,94.8218,100.0,99.8223,NO,14.0688,88.4074,0.0925,NO,R99
54449WYRHS1401E,321911,000078933,1515.0,Pounds,9.9403,NO,0.0,10.129,10.3181,73.1886,100.0,99.6055,NO,63.0595,40.9284,0.8915,NO,R11
77092MNRCH3530L,325510,000078933,8081.0,Pounds,64.0282,NO,19.9261,65.3221,66.6694,95.5862,100.0,96.9992,NO,30.264,78.5019,0.1942,NO,R19
72104CMBRCUSHIG,327121,N450,69000.0,Pounds,98.9247,NO,98.9247,98.9247,98.9247,98.9247,98.9247,98.9247,NO,0.0,98.9247,0.0,NO,R99
45804SPRRF1820M,331513,N450,12600.0,Pounds,22.7519,NO,0.0,28.8269,35.6133,49.3646,80.1711,98.0545,YES,20.5377,42.8691,0.4808,NO,R27
06468VTRMNROUTE,334414,000071556,56050.0,Pounds,34.1727,NO,0.0,35.4737,36.8556,84.5279,100.0,94.4716,NO,49.0542,57.929,0.4509,NO,R11
44087THGBS1755E,324122,000108101,1000.0,Pounds,93.8967,NO,92.4199,95.648,96.7118,97.8001,100.0,99.5025,NO,2.1521,96.6739,0.0159,NO,R99
28352MNVLLPOBOX,336510,N982,19000.0,Pounds,98.3081,NO,96.0958,98.3768,98.4456,99.8975,100.0,99.9737,NO,1.5207,99.0964,0.0078,NO,R99
77541GLFCH302MI,331492,001313275,0.5,Pounds,0.0003,NO,0.0,0.0003,0.0003,0.003,0.007,0.1996,YES,0.0027,0.0053,4.6466,YES,R26
43537GGSNC6421M,325120,007782505,1100.0,Pounds,98.832,NO,98.832,98.832,98.832,98.832,98.832,98.832,NO,0.0,98.832,0.0,NO,R99
54469VLCNMSTATE,325181,007664939,120.0,Pounds,0.1843,NO,0.0,0.1843,0.1843,47.7112,100.0,95.2381,NO,47.5269,31.8689,1.406,YES,R99
19137TLNTC3100E,339999,007429905,22000.0,Pounds,98.8764,NO,98.8764,98.8764,98.8764,98.8764,98.8764,98.8764,NO,0.0,98.8764,0.0,NO,R99
06902TGSSR49LIB,322222,000108883,4600.0,Pounds,2.3083,NO,0.0,2.3357,2.3638,63.1098,100.0,96.2343,NO,60.774,32.0594,1.0382,YES,R11
93308BTZLB3050P,325998,N230,44.0,Pounds,25.0,NO,0.0,25.3621,25.731,90.7313,100.0,97.7778,NO,65.3692,54.3851,0.6176,NO,R99
37311MNFCT4325O,325611,007664382,70.0,Pounds,19.1781,NO,0.0,20.4652,21.875,65.1515,100.0,93.3333,NO,44.6863,46.195,0.6296,NO,R99
77656KRBYFPOBOX,321219,N100,6.0,Pounds,2.3438,NO,2.3438,2.3438,2.3438,2.3438,2.3438,2.3438,NO,0.0,2.3438,0.0,NO,R99
40258NTRPL7501D,325211,000140885,760.0,Pounds,74.8768,NO,56.71,75.0622,75.2475,87.297,100.0,99.3464,NO,12.2348,83.1569,0.1377,NO,R99
91734GRGGN10460,331511,007440020,1106.0,Pounds,61.3082,NO,61.3082,61.3082,61.3082,61.3082,61.3082,61.3082,NO,0.0,61.3082,0.0,NO,R27
37854HRSHDENDOF,331492,N078,15000.0,Pounds,99.8934,NO,99.8219,99.8968,99.9001,99.9467,100.0,99.9933,NO,0.0499,99.929,0.0005,NO,R27
90023BRGLC3150E,562112,001330207,2100.0,Pounds,2.2147,NO,0.0,2.2206,2.2265,85.0655,100.0,89.3617,NO,82.8449,38.3393,1.09,YES,R12
35541QLTYDWILSO,337122,001330207,500.0,Pounds,0.5717,NO,0.0,0.6398,0.7079,1.797,3.5327,2.886,NO,1.1571,1.3885,0.7636,NO,R99
73108TRNTY2033S,336510,000078933,5912.0,Pounds,9.8744,NO,0.0,11.0586,12.4995,35.9905,73.3883,61.4681,NO,24.9319,25.42,0.7249,NO,R11
40210HTKPL1515S,325211,000108883,28417.0,Pounds,11.4234,NO,0.0,11.5203,11.6176,88.1175,100.0,99.993,NO,76.5972,49.3733,0.8234,NO,R11
48229GRTLKNO1QU,331111,N982,8000.0,Pounds,0.0805,NO,0.0,0.0809,0.0813,11.0842,27.5891,98.1595,YES,11.0033,11.9411,1.5683,YES,R27
39194MSSSSHIGHW,325311,007697372,0.5,Pounds,0.0004,NO,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,NO,0.0,0.0004,0.0,NO,R99
43616SHLCM4001C,324110,000074851,41000.0,Pounds,22.7449,NO,0.0,23.3515,23.9766,82.917,100.0,96.2441,NO,59.5655,50.7861,0.6291,NO,R14
77592TXSCTLOOP1,324110,000067561,0.5,Pounds,0.0003,NO,0.0,0.0004,0.0004,0.0019,0.0043,5.2632,YES,0.0016,0.0471,9.8899,YES,R99
45373MRCNM1400W,334412,000108883,28600.0,Pounds,15.5308,NO,0.0,17.1454,19.0413,53.4333,100.0,99.1334,NO,36.2879,39.1586,0.6813,NO,R19
94002GTWSG477HA,327125,000071556,35246.0,Pounds,75.5833,NO,65.4,79.8965,84.6812,89.5609,100.0,95.2337,NO,9.6643,84.9161,0.0769,NO,R11
72211FMNND14309,326130,000067641,10900.0,Pounds,37.0748,NO,0.0,37.3955,37.7163,66.6651,100.0,95.614,NO,29.2696,56.8017,0.4832,NO,R11
07670PNTNC74HUD,325612,000071556,0.5,Pounds,0.0999,NO,0.075,0.1498,0.1996,0.1996,0.2744,0.1996,NO,0.0499,0.1664,0.2825,NO,R99
15226MTTHW1315W,331525,007439921,13000.0,Pounds,79.2635,NO,62.7101,81.801,84.4649,94.5283,100.0,99.9616,NO,12.7273,88.7357,0.0848,NO,R99
26037KPPRSKOPPE,325110,000091203,24435.0,Pounds,42.5319,NO,16.0825,48.2776,55.7431,69.7411,100.0,81.393,NO,21.4634,59.3865,0.2301,NO,R11
84020CTTNW12757,337110,000067630,68.0,Pounds,4.3618,NO,0.0,5.0316,5.807,15.9989,32.4497,53.9683,YES,10.9672,15.1711,1.0915,YES,R11
98248MBLLC3901U,324110,000091203,125418.0,Pounds,96.0638,NO,93.7752,96.703,97.3425,98.6549,100.0,99.992,NO,1.9519,97.7306,0.0138,NO,R99
31516CPLCNHIGHW,321114,007440382,348.0,Pounds,31.4079,NO,0.0,31.5503,31.694,97.8951,100.0,98.5836,NO,66.3448,60.0823,0.5484,NO,R99
53188RTCRP1900E,335311,000071556,250.0,Pounds,2.3866,NO,0.0026,3.024,3.6614,5.0383,8.0597,6.4152,NO,2.0143,4.1544,0.4047,NO,R11
63019LRCHNHIGHW,325311,006484522,186759.0,Pounds,59.5553,NO,59.5553,59.5553,59.5553,59.5553,59.5553,59.5553,NO,0.0,59.5553,0.0,NO,R99
31706CLLFL1801O,323111,N040,0.5,Pounds,9.0909,NO,9.0909,9.0909,9.0909,9.0909,9.0909,9.0909,NO,0.0,9.0909,0.0,NO,R11
63019LRCHNHIGHW,325311,007664417,161000.0,Pounds,64.5291,NO,59.4047,71.7858,76.9598,80.0398,92.4209,95.1537,YES,8.254,77.1848,0.1208,NO,R99
41042SMTHC8160H,325510,N040,3924.0,Pounds,73.8566,NO,64.5476,78.8838,84.6419,88.4412,100.0,92.5253,NO,9.5574,83.6677,0.0766,NO,R99
46511HBNCX16235,325412,000067641,0.5,Pounds,0.0001,NO,0.0,0.0001,0.0001,0.0078,0.0192,0.0192,YES,0.0076,0.005,1.3389,YES,R13
93232RMSTR10700,326211,N982,2400.0,Pounds,3.8434,NO,0.0,5.2462,6.819,11.7036,21.3897,99.7921,YES,6.4574,16.899,1.5361,YES,R30
47302GMCDL4500S,335911,007664939,9437000.0,Pounds,82.614,NO,69.6208,82.6285,82.643,91.3003,100.0,99.9576,NO,8.6718,88.4049,0.0924,NO,R99
28602SYNTH569HW,313312,000079016,103039.0,Pounds,97.3177,NO,93.3166,97.3223,97.3269,99.9927,100.0,99.9951,NO,2.6704,98.4671,0.0134,NO,R19
90255HNRYC2911S,324122,001332214,18400.0,Pounds,99.4756,NO,98.8173,99.5025,99.5294,99.9593,100.0,99.9728,NO,0.4568,99.7002,0.0023,NO,R19
90058LQDCR5700S,325120,000075718,4972.0,Pounds,95.7627,NO,92.7062,95.8089,95.855,97.8773,100.0,99.8995,NO,2.0684,97.1724,0.0198,NO,R99
71901CHMFB115NE,325188,007664393,12000.0,Pounds,97.9592,NO,97.9592,97.9592,97.9592,97.9592,97.9592,97.9592,NO,0.0,97.9592,0.0,NO,R99
98660MRCKT2001K,334310,000071363,450.0,Pounds,2.0733,NO,0.0,2.0856,2.0979,32.9638,79.2812,63.8298,NO,30.8783,22.667,1.2841,YES,R11
47549JSPRC2704N,337129,000078933,5000.0,Pounds,12.0919,NO,0.0,12.6187,13.1579,60.8043,100.0,95.2381,NO,48.1856,38.1906,0.8218,NO,R11
58282DMCRNCOUNT,325193,007782505,0.5,Pounds,9.0909,NO,9.0909,9.0909,9.0909,9.0909,9.0909,9.0909,NO,0.0,9.0909,0.0,NO,R99
45403THDVN107SE,331511,000108952,0.5,Pounds,0.0074,NO,0.0,0.0074,0.0075,2.3306,5.8154,20.0,YES,2.3232,3.5273,1.9282,YES,R30
30341PRCSN5275P,325510,000107211,730.0,Pounds,57.3449,NO,29.3603,58.1079,58.871,77.273,100.0,95.675,NO,19.1651,70.6303,0.2509,NO,R99
24501SLCMC1409B,325520,000108883,10612.0,Pounds,97.6984,NO,97.6984,97.6984,97.6984,97.6984,97.6984,97.6984,NO,0.0,97.6984,0.0,NO,R99
54449WYRHS1401E,321911,001330207,7363.0,Pounds,31.0505,NO,0.0,33.4383,36.0401,71.1256,100.0,92.7914,NO,37.6874,52.7157,0.4413,NO,R11
77590MCLCM24015,324110,N495,1100.0,Pounds,0.4196,NO,0.0,0.4372,0.4562,8.9989,21.8415,81.4815,YES,8.5617,10.387,2.0164,YES,R99
53590HLLMN501SB,325510,007440666,350.0,Pounds,47.619,NO,47.619,47.619,47.619,47.619,47.619,47.619,NO,0.0,47.619,0.0,NO,R99
