TRIFID,TRI_CHEM_ID,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
60084HNRST1250H,1330207,0.74,,,,,2000
08014SFTYKRTE32,64186,0.97,,,,,2000
15767BFGLC705CH,N100,0.94,,,,,2000
89820CHBYM1MCCO,N511,1.3,,,,,2000
82334SNCLREASTL,115071,1.01,,,,,2000
98107BLLRD943NW,N100,1.13,,,,,2000
37405RPRCR100MA,7439965,1.28,,,,,2000
62048CNCNC2150S,110543,1.83,,,,,2000
55109MDNNR2055W,7440508,0.8,,,,,2000
53224MCLC09101N,71432,2.21,,,,,2000
41114CTLTTPOBOX,N982,0.01,,,,,2000
49601CMCST23010,N120,0.7,,,,,2000
79721FNLNDIS20E,100414,1.02,,,,,2000
91311HFFMN20701,N450,0.57,,,,,2000
37311SPCLT2018K,N230,1.66,,,,,2000
94621HGHTC86081,78933,0.0,,,,,2000
60153KLMSS2424S,7440508,0.93,,,,,2000
32501RCHHL407SO,100414,0.9,,,,,2000
60185CLRTL530IN,108054,0.09,,,,,2000
62206MNSNT500MO,1336363,0.8,,,,,2000
08104MCNDR3RDST,N590,0.84,,,,,2000
49601PLSTR6007T,108883,1.2,,,,,2000
90023MVCCH4100E,82688,0.9,,,,,2000
45715MRCNLCOUNT,N450,1.41,,,,,2000
77541FRPRT6220H,N010,3.6,,,,,2000
77303CRWNC2501N,N450,0.97,,,,,2000
93239CHMCL35251,1336363,0.02,,,,,2000
67201BCHRC9709E,7697372,1.24,,,,,2000
93308MTPSC36157,7439976,1.19,,,,,2000
84054ZRNCL200NO,110543,0.0,,,,,2000
60510WHTTK1500L,71363,0.8,,,,,2000
52627CHVRN1800S,333415,1.4,,,,,2000
39452TRSTTEVANS,7440508,50.0,,,,,2000
67460NTNLC2000M,67561,4.47,,,,,2000
54610DRYLN500OL,7647010,1.11,,,,,2000
75034GNBNCSOUTH,N420,1.04,,,,,2000
06852KNGNDSCIEN,N040,1.15,,,,,2000
00654PHLPSPHILI,7440020,1.04,,,,,2000
44224MRGND4560D,78933,0.65,,,,,2000
90221MNCXX431OA,7697372,1.2,,,,,2000
92806DTLSN1231S,7697372,1.04,,,,,2000
29440WNYHG661ST,7782492,1.05,,,,,2000
42420CSTMRHWY13,92524,1.85,,,,,2000
37167NSSNMNISSA,N450,1.16,,,,,2000
24539JMHBRRT3HW,67561,1.01,,,,,2000
02128MBLLS427CH,191242,0.85,,,,,2000
84603PTTDS700SO,7439965,0.2,,,,,2000
01151HTBTH107FR,7697372,1.05,,,,,2000
22031FRFXT3800P,100414,1.01,,,,,2000
94510XXNCS3400E,67561,1.11,,,,,2000
60099RLNCN1915I,71363,0.81,,,,,2000
42420LCNNGKENTU,85018,1.0,,,,,2000
38960KPPRSHIGHW,8001589,1.02,,,,,2000
36512LBMPWUSHWY,N420,1.0,,,,,2000
02155BSTNR400RI,7439965,1.16,,,,,2000
43962SMMTVSTATE,N090,0.78,,,,,2000
31520MCMNS1CRIS,7782505,0.88,,,,,2000
97478WYRHS785N4,7664417,0.71,,,,,2000
89438GLMSD33MIL,115071,1.26,,,,,2000
50441MPRLN1280I,91203,2.8,,,,,2000
25303NNCRB32003,584849,0.88,,,,,2000
79007JMHBRHIGHW,74908,1.02,,,,,2000
30901SRLMN1750L,67561,1.03,,,,,2000
46312SFTYK601RI,N495,1.09,,,,,2000
43811MRCNL47201,N040,1.19,,,,,2000
26041KMMRPRTE2X,N982,1.03,,,,,2000
94572NCLSNOLDHI,91203,0.94,,,,,2000
59638MNTNT5MILE,N982,0.0,,,,,2000
55021CRWNCPOBOX,N230,0.83,,,,,2000
13142SCHLLCENTE,107211,0.0,,,,,2000
18014KYSTNRT329,7440393,1.3,,,,,2000
94804VRFLC250CA,7440020,1.34,,,,,2000
19320GCRLS135WL,7440020,1.04,,,,,2000
62521WGNRC1275E,95476,1.03,,,,,2000
62521WGNRC1275E,100425,1.03,,,,,2000
53207MLPRT2829S,64186,1.11,,,,,2000
03906PRTTWROUTE,191242,0.8,,,,,2000
25303NNCRB437MA,60355,0.8,,,,,2000
55303LNDND911LU,100425,0.58,,,,,2000
97478WYRHS785N4,N590,0.71,,,,,2000
89438GLMSD33MIL,N511,1.26,,,,,2000
92377MNRLF3511N,N090,0.87,,,,,2000
68810LNPLSARGOI,N120,1.25,,,,,2000
19602HPPRP450RI,191242,0.0,,,,,2000
84107TTNST4315S,7439965,1.71,,,,,2000
29150DBLDN1485D,7440473,0.0,,,,,2000
02370VNTRT30COM,108883,1.17,,,,,2000
32920CSTLF8954N,75650,1.26,,,,,2000
36601CSTLFHWY98,71432,0.9,,,,,2000
47546RSTKR1ARIS,1330207,1.11,,,,,2000
47546RSTKR1ARIS,95636,1.11,,,,,2000
32920CSTLF8954N,N590,0.0,,,,,2000
42420CCRDC2315A,1330207,0.76,,,,,2000
26180DPNTWDUPON,7664417,1.01,,,,,2000
74116MRSTR1555N,7440473,1.06,,,,,2000
30344PPGND1377O,100414,0.66,,,,,2000
24340PPLCHPOBOX,80626,0.0,,,,,2000
28213FLRDSHWY11,N495,1.01,,,,,2000
22314PTMCR1400N,7664939,0.75,,,,,2000
78403CSTLR1300C,N230,1.1,,,,,2000
02134HSTNC52CAM,108883,0.53,,,,,2000
16125SHRNS175RE,N450,0.57,,,,,2000
27559CPFRS500CP,N450,1.06,,,,,2000
70070MNSNTRIVER,7723140,1.09,,,,,2000
30170WNSLYGEORG,N020,0.94,,,,,2000
30129HMMND5963A,N450,1.23,,,,,2000
02911SRNGT1GREY,7697372,1.0,,,,,2000
41031GRDFNNEWLA,7439965,1.02,,,,,2000
77571LNDGS11603,N100,0.0,,,,,2000
14416CMSTCCHURC,7782505,0.96,,,,,2000
10993LVTTGSAMSO,191242,1.14,,,,,2000
72734FLNTC21797,N458,1.04,,,,,2000
51501CNCLB2115N,N420,1.11,,,,,2000
18104SFTYK5540M,N590,1.0,,,,,2000
77541THDWCBUILD,N590,1.0,,,,,2000
45715MRCNLCOUNT,N982,1.41,,,,,2000
45715MRCNLCOUNT,N150,1.41,,,,,2000
29560NNYPLHWY52,92524,1.02,,,,,2000
43612TLDPL5201E,108883,1.11,,,,,2000
40324TYTMT1001C,N120,1.04,,,,,2000
19061SNRFNGREEN,N010,0.93,,,,,2000
35630STHST3116K,7664417,1.35,,,,,2000
15225CLRWT5605G,107197,2.43,,,,,2000
35806TLDYN7300H,7440020,0.8,,,,,2000
32402RZNCHEVERE,92524,0.2,,,,,2000
40213FRDMTFERNV,N982,0.89,,,,,2000
08619MRCNS240PR,N040,1.08,,,,,2000
93308BTZLB3050P,71363,0.0,,,,,2000
70051MRTHNHWY61,1330207,1.05,,,,,2000
29461JFFRSPOWER,N040,1.01,,,,,2000
60434MCCHM12MIL,7664417,1.29,,,,,2000
91702PTCLR1300O,7440020,0.98,,,,,2000
47265RVNNR505IN,N420,1.0,,,,,2000
48111WYNDS49350,1336363,0.08,,,,,2000
43206TRRRS1379S,7439965,0.96,,,,,2000
11590JHNHS6091C,7440473,1.4,,,,,2000
85706RNDLL5901S,7440020,0.9,,,,,2000
92704RLNXX2811S,1330207,0.7,,,,,2000
40216MRCNS4500C,79107,0.39,,,,,2000
14612RSSLL1101B,N590,0.0,,,,,2000
53022GHLSGN116W,N511,0.0,,,,,2000
24225MRCNLJUNCT,N495,1.12,,,,,2000
45715MRCNLCOUNT,N495,1.41,,,,,2000
55350MMGMDHIGHW,7440484,1.2,,,,,2000
90748NNPCF2402E,71432,1.03,,,,,2000
29020KMTSX29BAT,N982,0.84,,,,,2000
60510WHTTK1500L,100414,0.8,,,,,2000
60007LDNPR2000A,N230,1.06,,,,,2000
82334SNCLREASTL,1319773,1.01,,,,,2000
82334SNCLREASTL,100414,1.01,,,,,2000
06852KNGNDSCIEN,N230,1.06,,,,,2000
36582PHNLC7770R,67561,0.0,,,,,2000
44224MRGND4560D,1330207,0.65,,,,,2000
14240DNLPT10SHE,N982,1.15,,,,,2000
89434DSNCX2080B,7439921,1.52,,,,,2000
92718MLTKN16HAM,N230,1.14,,,,,2000
07080CSMDF3459S,107211,0.99,,,,,2000
85706RNDLL5901S,7440508,0.9,,,,,2000
77511HNTSMFM291,71432,1.03,,,,,2000
76258DCCMP1116F,100425,0.0,,,,,2000
77590SLNCH5700J,534521,0.94,,,,,2000
63111LMXFL6100S,7647010,1.0,,,,,2000
54130TMNDS1200M,7440020,0.5,,,,,2000
37087PRMPP1310Q,N090,0.64,,,,,2000
06335DWCHMROUTE,75683,1.11,,,,,2000
08865JTBKR600NO,64186,0.75,,,,,2000
33316MTVPR12SE2,95636,0.05,,,,,2000
63110NLCHM5548M,108883,1.15,,,,,2000
98625KLMCH1296N,92524,0.84,,,,,2000
74063DVNCC206EM,67561,0.76,,,,,2000
53148RSTLM8105F,108101,1.09,,,,,2000
48116CRMTN12500,7440508,0.82,,,,,2000
77053WTCRG15200,N230,1.12,,,,,2000
89822NWMNT25MIL,7440484,0.74,,,,,2000
49443SNCHM4925E,1336363,1.1,,,,,2000
88210KCHSP2411N,N590,1.0,,,,,2000
28502DPNTKNCHIG,92524,1.0,,,,,2000
87301GNTRFROUTE,108883,1.0,,,,,2000
63556PRMMSRURAL,7782505,0.99,,,,,2000
48071RDTRT29333,75092,1.14,,,,,2000
45144DYTNP745US,7664417,1.03,,,,,2000
99216FBRGLN3808,100425,1.11,,,,,2000
29116THYLCCANNO,67561,1.09,,,,,2000
77522XXNBY2800D,75150,1.0,,,,,2000
57006MCMPN60122,1330207,1.05,,,,,2000
14211MRCNX2799W,7440020,0.0,,,,,2000
86032CHLLPOLDUS,N040,0.0,,,,,2000
95363PTTRS100WE,7664417,0.96,,,,,2000
39521BRGWRPORTB,7440508,0.0,,,,,2000
28451DPNTXSTATE,191242,0.99,,,,,2000
19933PRDNCCHURC,N590,0.99,,,,,2000
19443PNNFS40FOO,7440508,0.82,,,,,2000
77701BMNTREASTE,1330207,0.98,,,,,2000
36548CHRLSCARSO,N040,1.08,,,,,2000
21226CHMTL711PI,7647010,0.86,,,,,2000
71822NKSPPHIGHW,7664417,0.97,,,,,2000
60632NTNLS3641S,107211,0.99,,,,,2000
98055KNWRT1601N,78933,0.6,,,,,2000
26181BRGWRSTATE,7439976,0.0,,,,,2000
36732LBMPWHWY43,107211,1.1,,,,,2000
77705CLNLT15651,100414,0.0,,,,,2000
38901RNDLLHIGHW,N090,0.7,,,,,2000
29323WTTSC815PI,7440666,1.1,,,,,2000
75607TXSSTOFFHI,7647010,1.21,,,,,2000
25213JHNMS1530W,N458,0.87,,,,,2000
75686WLSHPFM173,N420,1.14,,,,,2000
77541THDWCBUILD,75718,1.0,,,,,2000
33870LPHSP1578A,100425,1.4,,,,,2000
75686WLSHPFM173,N458,1.14,,,,,2000
15944CNMGHRTE20,N150,1.0,,,,,2000
45715MRCNLCOUNT,7664393,1.41,,,,,2000
77522XXNBY2800D,85018,1.01,,,,,2000
07036SFTYK1200S,7439976,1.95,,,,,2000
77507KNKTX6161U,80626,0.99,,,,,2000
08865JTBKR600NO,7647010,1.26,,,,,2000
70663CCDNTHIGHW,77736,0.69,,,,,2000
75455MNTCLOFFFM,N725,0.94,,,,,2000
25276BRKPRROUTE,7440382,0.91,,,,,2000
12803BRDNC64FAR,50000,1.11,,,,,2000
46236MPRMF10920,7439921,1.3,,,,,2000
01151MSSPW750WO,7664417,0.96,,,,,2000
77541THDWCBUILD,75003,1.0,,,,,2000
18104SFTYK5540M,107211,0.74,,,,,2000
15944CNMGHRTE20,N096,1.0,,,,,2000
77541THDWCBUILD,88857,1.0,,,,,2000
02905MTVNT520AL,108883,1.09,,,,,2000
77520HSTNM85SLY,95636,1.09,,,,,2000
47421GMCCNNORTH,67721,0.86,,,,,2000
31064GRGPCHIGHW,50000,0.98,,,,,2000
32037SRYBT100SE,108883,1.02,,,,,2000
21741RSTLMINTER,N982,1.04,,,,,2000
36301SHWLL808RO,N511,0.97,,,,,2000
77053WTCRG15200,1319773,1.03,,,,,2000
74074BRNSW3003N,107211,1.1,,,,,2000
00661SQBBMSTATE,68122,1.05,,,,,2000
90670GLDNW13539,1332214,0.0,,,,,2000
87301GNTRFROUTE,N982,1.0,,,,,2000
40211LSVLL4510A,1330207,0.81,,,,,2000
97058SDBNN3920C,7439976,4.07,,,,,2000
85609NRDCP3048S,N450,0.0,,,,,2000
84074PPMNCI80XX,N090,0.0,,,,,2000
48121FRDM33001M,100414,1.03,,,,,2000
83501MRKND2299S,N511,1.15,,,,,2000
17325DLTLX2938Y,N090,1.01,,,,,2000
49423QLTYL630OT,110543,1.3,,,,,2000
49423QLTYL630OT,100414,1.3,,,,,2000
35221BRMNG2601W,100414,1.24,,,,,2000
33686PRTTM6500C,108883,0.87,,,,,2000
12502SCHWT2424R,191242,1.06,,,,,2000
08818MBLCHRT27A,N982,0.0,,,,,2000
58571LLNDL3901H,N420,0.0,,,,,2000
35224LLDSG1327E,100425,1.01,,,,,2000
55374GRCNC20500,7440020,1.12,,,,,2000
82201LRMRV347GR,N050,0.0,,,,,2000
44114HRSBR5114H,7440508,0.92,,,,,2000
46515THSLM500IN,79016,0.95,,,,,2000
49401LPRNF4700R,7697372,1.09,,,,,2000
90058SFLTR5375S,7664417,0.0,,,,,2000
00764CRBGPSTRD6,7440508,0.94,,,,,2000
92301RCHMN8801E,7647010,1.0,,,,,2000
15238CPNTC540AL,N420,0.84,,,,,2000
08829CSTML3WASH,7664393,0.0,,,,,2000
70723CSMTL7591H,N590,0.0,,,,,2000
23501NRFLKFOOTO,N458,1.11,,,,,2000
08052CVCSP2980R,95476,0.55,,,,,2000
70346GRCCHLAHIG,7782505,1.0,,,,,2000
77017LYNDL12000,106990,1.0,,,,,2000
35217BCCKDRAILR,N458,1.01,,,,,2000
08079MNNNGMANNI,191242,0.0,,,,,2000
19936RCHHLCOUNT,141322,0.9,,,,,2000
45144DYTNP745US,N150,0.0,,,,,2000
71731GRTLKHIGHW,79947,0.0,,,,,2000
35217BCCKDRAILR,95636,1.01,,,,,2000
45418MNSNT1515N,107211,1.0,,,,,2000
44090LSCNC621ST,94757,0.65,,,,,2000
46947CPLYCSTATE,78933,1.62,,,,,2000
26180DPNTWDUPON,108883,1.17,,,,,2000
01561BSTWYSTERL,N020,1.06,,,,,2000
78042NZNNCMINES,N010,1.07,,,,,2000
35405STHRN6100O,7440473,0.95,,,,,2000
30162NLNDR238MA,7664939,0.93,,,,,2000
64150WDBRD555NW,26471625,1.03,,,,,2000
86032CHLLPOLDUS,7664939,0.0,,,,,2000
33069SNGRP1820N,117817,0.92,,,,,2000
