TRIFID,TRI_CHEM_ID,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
43920VNRLL1250S,126727,0.66,,,,,2010
98248MBLLC3901U,100425,0.94,,,,,2010
62526DMCRN4666F,10049044,1.05,,,,,2010
71429FLRNPHWY17,67561,1.0,,,,,2010
95050DVNCD339MA,7439921,2.12,,,,,2010
29501DPNTFUSHIG,67561,0.91,,,,,2010
23234RCRPN2400J,26471625,0.78,,,,,2010
37050STVCM815CU,N420,0.89,,,,,2010
46217NDNPL3700S,N150,0.87,,,,,2010
57226TCHNCRR2BO,N420,0.91,,,,,2010
39601GRDNRINDUS,N590,1.03,,,,,2010
78408CHMPL1801N,100414,0.97,,,,,2010
54494CNSLD950FO,7782505,1.07,,,,,2010
54494CNSLD950FO,N458,1.04,,,,,2010
71836SHGRVPOBOX,N458,0.98,,,,,2010
80022PHLLP3960E,67561,1.13,,,,,2010
24441RYNLDCAVER,N982,1.1,,,,,2010
88008FMXPR2500A,26471625,1.94,,,,,2010
72015RNC001007V,8001352,2.4,,,,,2010
06601SKRSK6900M,91203,1.04,,,,,2010
18237NRTHSRTE30,7647010,0.99,,,,,2010
37210PRTYD360MU,7697372,1.1,,,,,2010
19145TLNTC3144P,110827,1.11,,,,,2010
29433CNDYSHWY61,N458,1.24,,,,,2010
18252RPRDCPOBOX,7664417,1.36,,,,,2010
29038STHCR405TE,N420,1.08,,,,,2010
78216GDNVT8803W,71432,0.98,,,,,2010
98607JMSRVNE4TH,108952,1.04,,,,,2010
06040DYNMC967PA,7440473,1.03,,,,,2010
12801FNCHP1GLEN,N511,0.5,,,,,2010
77640TXCRFNORTH,191242,0.97,,,,,2010
40033CRTSM665ME,7440020,1.77,,,,,2010
47567NDNPLRRTE1,N096,1.07,,,,,2010
47546RSTKRMERID,100414,1.14,,,,,2010
39110NRTHM210IN,N420,1.06,,,,,2010
13021GLDSP1GOUL,7440020,1.06,,,,,2010
48847PLSTR1300S,108883,1.6,,,,,2010
85231WSTRN1875B,N420,0.67,,,,,2010
47567NDNPLRRTE1,N495,1.07,,,,,2010
47567NDNPLRRTE1,N982,1.07,,,,,2010
38108WTCCR1231P,107211,2.14,,,,,2010
70079SHLLL265RI,111422,1.0,,,,,2010
54143KSGND1731I,7439921,1.3,,,,,2010
72702PCFRK3265H,7439921,0.05,,,,,2010
77522XXNBY2800D,120127,0.96,,,,,2010
23234PHLLP3601C,N503,1.4,,,,,2010
16136HRSCC6THMO,N420,1.5,,,,,2010
15034SSRVNPOBOX,N420,1.11,,,,,2010
49441CWCCS2672H,7440508,1.36,,,,,2010
49441CWCCS2672H,N420,1.36,,,,,2010
44482LTVST2234M,7439976,1.99,,,,,2010
14094VNDMR1NORT,68122,1.22,,,,,2010
14901KNNDY1021E,N420,1.43,,,,,2010
96950MBLLCPORTO,71432,1.0,,,,,2010
27288DKNRG900SE,N420,1.6,,,,,2010
52732QNTMCUSHWY,74851,1.02,,,,,2010
5513WMTRMN465KE,7439921,0.87,,,,,2010
28120HCHSTPOBOX,67561,1.52,,,,,2010
63137CMMRC9100R,7439921,2.34,,,,,2010
57104LCTRN600E5,7439921,0.7,,,,,2010
15931BNSBR2840N,7440622,0.99,,,,,2010
9264WFXHLL7431B,7440508,0.98,,,,,2010
04072SCDFN291NO,191242,0.99,,,,,2010
80549RWHDN2700E,N458,1.09,,,,,2010
53051RBNDCN92W1,7439921,1.92,,,,,2010
77507LBRZL12801,100414,1.02,,,,,2010
5371WSFCNC645SC,75058,1.0,,,,,2010
56232SSCTDHWY21,7782505,0.98,,,,,2010
14870DRSSR100CH,7440473,1.1,,,,,2010
19137LLDSGMARGA,50000,1.13,,,,,2010
28451DPNTXSTATE,N420,0.54,,,,,2010
60426LLDTB16100,100414,0.99,,,,,2010
53215HRNSC4107W,7439965,1.25,,,,,2010
70068DPNTD560HW,86306,1.79,,,,,2010
77580DYNGY1319H,71432,1.15,,,,,2010
77580DYNGY1319H,1330207,1.15,,,,,2010
90245CHVRN324WE,105679,1.02,,,,,2010
77592NNCRB33015,108101,1.1,,,,,2010
90740SNVYN8SEAL,7439921,1.87,,,,,2010
29450NCRST1455H,N495,1.12,,,,,2010
00937SSLMMLUISM,1330207,1.08,,,,,2010
28120HCHSTPOBOX,75218,1.05,,,,,2010
15061ZNCCR300FR,N090,1.17,,,,,2010
25276MNRCH388MA,N982,1.5,,,,,2010
74362TCHMN6THHU,7439976,1.03,,,,,2010
29501GNRLL3001W,7440473,1.34,,,,,2010
04903HHTMK242CO,191242,0.91,,,,,2010
52722BRTNS20436,75650,1.13,,,,,2010
71635GRGPCPAPER,120809,1.0,,,,,2010
71836SHGRVPOBOX,N090,0.98,,,,,2010
28054WLSHC207TE,1163195,0.6,,,,,2010
77029MVRCK32NMC,7439921,1.5,,,,,2010
30279LTMRBONEUL,N420,1.01,,,,,2010
72015RNC001007V,108383,0.74,,,,,2010
80011NVRSL14002,7440020,0.65,,,,,2010
77041NTNLL11919,7440473,0.36,,,,,2010
34428FLRDP15760,N150,0.94,,,,,2010
62040GRNTC20THS,115071,4.57,,,,,2010
95131HLLBR410CH,7664417,0.26,,,,,2010
94063RYCHMOAKSI,7439921,0.8,,,,,2010
63103DNNSC2700P,N458,1.19,,,,,2010
32669FLRDR4000N,N420,0.08,,,,,2010
53051RBCRPN92W1,71363,0.97,,,,,2010
89408SHRWN1891D,7439921,1.11,,,,,2010
5321WQDGRP555SU,N230,1.33,,,,,2010
14094VNDMR1NORT,75445,1.27,,,,,2010
88330SRFRCHWY70,N420,1.19,,,,,2010
78114TXLYF100TE,N120,1.39,,,,,2010
72901BLDRL5711S,108883,1.4,,,,,2010
63147MLLNC3600N,108101,0.97,,,,,2010
78112VPRCN7124R,108883,1.1,,,,,2010
70069BYSTLRIVER,N495,1.15,,,,,2010
54729CRYRS234CA,7664417,1.4,,,,,2010
77592STRLN201BA,74884,1.0,,,,,2010
85609NRDCP3048S,N420,0.91,,,,,2010
43130XDCHM2161C,N420,1.25,,,,,2010
77536TXSLK730BA,7429905,1.08,,,,,2010
77536TXSLK730BA,74873,1.75,,,,,2010
54880MRPHY24THA,100414,1.07,,,,,2010
08859HRCLSSOUTH,N511,1.12,,,,,2010
78216GDNVT8803W,92524,0.98,,,,,2010
96707CHVRN91480,N150,1.17,,,,,2010
77536SFTYK2027B,1582098,1.25,,,,,2010
46563GLCRF904MA,100425,0.55,,,,,2010
77640TXCRFNORTH,N150,0.97,,,,,2010
99163PSPHL5991S,N590,1.8,,,,,2010
07603STRNC35WFR,N511,0.65,,,,,2010
48184FRDMT38303,100414,0.0,,,,,2010
01890RWNCX21EST,N420,0.93,,,,,2010
59270LWSCLSOFSI,191242,1.07,,,,,2010
44105FRRCR4150E,N982,1.1,,,,,2010
44704LTVST26338,7439965,1.53,,,,,2010
93308TXCRF6451R,110543,0.5,,,,,2010
02861TRXNC300AR,7440508,1.44,,,,,2010
53224MLWKF9343N,71432,1.07,,,,,2010
26164PCHNYROUTE,N090,1.01,,,,,2010
26164PCHNYROUTE,N982,1.01,,,,,2010
37311MGCCH740KI,N096,0.99,,,,,2010
96707CHVRN91480,N590,1.17,,,,,2010
54130THLMNTHILM,108952,1.13,,,,,2010
2703WTTNWL41TEC,N450,5.65,,,,,2010
77541THDWCBUILD,75569,1.0,,,,,2010
48184FRDMT37500,7440020,1.2,,,,,2010
77501PHLLP100JE,98828,1.1,,,,,2010
24150CHMCL2093B,N458,0.99,,,,,2010
43207CPTLR324DE,50000,1.2,,,,,2010
24534CLVRPRTE92,N450,1.11,,,,,2010
37209NSHVL17176,91203,1.12,,,,,2010
81625TRPPR65MIL,N495,0.99,,,,,2010
31206MCNKR4891M,120809,0.99,,,,,2010
46360THNDR402RO,7440473,1.14,,,,,2010
55816SPRWD14THA,7439921,1.25,,,,,2010
77506CRWNC111RE,98828,1.11,,,,,2010
77507HNTSM12222,107211,1.03,,,,,2010
97128CSCDS3200N,N982,1.12,,,,,2010
70721CSMRPLAHWY,88857,0.9,,,,,2010
78219KCHPT498PO,71432,0.88,,,,,2010
00936SNJNCKM267,N150,1.0,,,,,2010
40225GPPLNAPPLI,7439921,1.03,,,,,2010
70721CSMRPLAHWY,N982,0.9,,,,,2010
47905LLLLYLILLY,110543,4.35,,,,,2010
28716CHMPNMAINS,7782505,0.85,,,,,2010
66105PRCTR1900K,N230,2.2,,,,,2010
78724KCHPT9011J,N420,1.01,,,,,2010
77051FRMNC2434H,140885,1.45,,,,,2010
00731PRLSSFIRMD,110543,0.85,,,,,2010
48667THDWCMICHI,630206,1.22,,,,,2010
48667THDWCMICHI,302012,2.21,,,,,2010
47802CSNLL455WI,7647010,1.41,,,,,2010
77631DPNTSFARMR,100425,1.16,,,,,2010
48184FRDMT37625,95636,1.2,,,,,2010
24534CLVRPRTE92,74908,1.11,,,,,2010
36078NPTNWHWY22,N982,0.98,,,,,2010
29526GRNGR1605M,N458,0.92,,,,,2010
45302HNDFM12500,108883,1.2,,,,,2010
93275LSRCH10800,N511,1.0,,,,,2010
48043DPNTM400GR,108316,1.39,,,,,2010
44053BRSHW7375I,N982,5.23,,,,,2010
46783GMCTR12200,100414,1.7,,,,,2010
55106KCHMT2209C,N590,1.1,,,,,2010
97016JMSRVWAUNA,7664417,0.98,,,,,2010
97016JMSRVWAUNA,7782505,0.98,,,,,2010
70776CBGGYRIVER,872504,0.82,,,,,2010
77960CLTCRFMRD2,N495,0.97,,,,,2010
46394MCLCX2815I,67561,1.7,,,,,2010
7502WDNSNN22FIE,7440508,1.0,,,,,2010
41129CLGNCUSROU,606202,0.99,,,,,2010
43545NVRSL1253I,95636,1.1,,,,,2010
92009JCSCH1969P,540590,1.31,,,,,2010
46135LNSTRPUTNA,N040,1.14,,,,,2010
76705KCHPT2017K,N420,1.02,,,,,2010
2812WCLRNT337TI,N982,1.07,,,,,2010
47905LLLLYLILLY,75650,0.94,,,,,2010
55116FRDMT966SM,191242,0.97,,,,,2010
02038GRLCK1199W,N590,0.87,,,,,2010
30642LCNNGWILLO,7439921,0.96,,,,,2010
7730WFLWCR11133,N120,2.0,,,,,2010
90248PSCRP17109,106887,1.11,,,,,2010
06018QGLYCDAISE,7440360,1.04,,,,,2010
73701FRMLN1MILE,67561,0.99,,,,,2010
08103STTMT941SO,1336363,1.35,,,,,2010
39746KRRMCUSHWY,N090,1.12,,,,,2010
40225GPPLNAPPLI,7440508,0.76,,,,,2010
08002MYCND616HO,94360,1.12,,,,,2010
35096HNDMF1800H,107211,1.5,,,,,2010
76040KCHPT12550,71432,1.04,,,,,2010
94952CLVRS91LAK,7697372,1.0,,,,,2010
75941DBLLF600AS,50000,0.92,,,,,2010
28213FLRDSHWY11,N100,1.18,,,,,2010
45876PRGRS2PRGR,7439965,0.7,,,,,2010
60013GNRLP201JA,107211,1.03,,,,,2010
45750MRTTNOHIOS,7439921,2.8,,,,,2010
45153CNCNN1781U,N100,1.33,,,,,2010
55379CRTNT3303E,N590,1.16,,,,,2010
89801PHMNP519EI,7439965,0.56,,,,,2010
4361WRKRPR491ST,95476,1.14,,,,,2010
56118THNLLHWY60,67561,1.0,,,,,2010
47274SNSMF1700E,7440473,1.11,,,,,2010
75941DBLLF600AS,N590,0.92,,,,,2010
43612CHRYS4000S,95636,1.0,,,,,2010
30240SFLLC1621L,7440508,1.17,,,,,2010
31524STRSRFLETC,N420,0.34,,,,,2010
35660RYNLDEAST2,71363,3.37,,,,,2010
5801WTHRLD35491,75070,3.13,,,,,2010
71923RYNLD500ER,N590,0.65,,,,,2010
62451LNCLN146N1,50000,1.04,,,,,2010
14302STLLB4111W,7429905,1.64,,,,,2010
04694GRGPCMILLA,7782505,1.25,,,,,2010
16433LRDCRSOUTH,N420,1.17,,,,,2010
54307FRTHW1919S,1336363,1.2,,,,,2010
46783GMCTR12200,71432,1.7,,,,,2010
46783GMCTR12200,108101,1.7,,,,,2010
61068SLGNC400N1,100414,1.09,,,,,2010
49423BHNLM365W2,7439921,1.45,,,,,2010
36732GLFSTHIGHW,120809,1.02,,,,,2010
42234KPPRSMERRI,N590,1.1,,,,,2010
77262GDYRT2000G,7664417,1.07,,,,,2010
45242STRNS8959B,7440020,1.05,,,,,2010
94565GWFPW895E3,7664417,0.93,,,,,2010
37303MLLSP2530N,7440020,1.1,,,,,2010
51301TNCRP32NDA,7664417,1.93,,,,,2010
32809DSTNC2150W,N230,1.13,,,,,2010
47150HTCHC5300G,7439921,1.33,,,,,2010
78724KCHPT9011J,71432,0.99,,,,,2010
46320DVSMP1275S,67561,0.92,,,,,2010
97818PCFCT71335,64186,1.1,,,,,2010
61081STRLN101AV,N450,1.17,,,,,2010
45385LNCRP2060H,7440020,1.04,,,,,2010
77640CHVRN2001S,7782505,1.23,,,,,2010
77640CHVRN2001S,110543,0.92,,,,,2010
76804MCMPNCAMPB,108101,1.24,,,,,2010
43207DSTNC2121N,108101,1.11,,,,,2010
07032WNSCRNEWAR,N590,0.81,,,,,2010
19809DPNTD104HA,N020,1.25,,,,,2010
19809DPNTD104HA,N090,1.25,,,,,2010
50616SLSBR1900R,1634044,2.15,,,,,2010
40211BFGDR4100B,7647010,1.33,,,,,2010
77643WSTMNHWY73,1912249,0.83,,,,,2010
77643WSTMNHWY73,95487,0.83,,,,,2010
00701DPNTGHIGHW,N511,0.28,,,,,2010
50536VYGRT47243,7664417,0.66,,,,,2010
18064HPRCH731EN,7647010,0.74,,,,,2010
49601CMCST23010,7439921,1.69,,,,,2010
04694GRGPCMILLA,50000,1.25,,,,,2010
39401RSNLL103DI,108883,1.07,,,,,2010
4104WHMMRS188AX,7439965,0.9,,,,,2010
1740WCPCNV15GRU,N230,1.1,,,,,2010
06513RTKNC30LEN,108883,1.08,,,,,2010
16201RMSTRRD1ST,N420,2.86,,,,,2010
20850LFRGM14824,7439921,1.2,,,,,2010
27524MYCRF96HIL,100425,1.63,,,,,2010
47374HLLND535N1,N495,0.07,,,,,2010
21226CHMTL711PI,N450,1.22,,,,,2010
44102MRCNG11555,108883,0.85,,,,,2010
77474STWRT5000I,872504,0.25,,,,,2010
52402CRGLL4116T,110543,1.05,,,,,2010
21222TNMCC2300E,1330207,0.96,,,,,2010
74134DVNCD5350S,75092,0.86,,,,,2010
49868LSNPC461MI,N982,0.89,,,,,2010
37701LMNMCPOBOX,7440473,0.77,,,,,2010
77520LNXSS85WBA,108316,1.0,,,,,2010
60426MTLLB17050,7632000,1.58,,,,,2010
01472HLLNGTOWNS,N040,1.35,,,,,2010
56721MRCNCHIGHW,N150,0.93,,,,,2010
43935WHLNG1134M,N420,1.16,,,,,2010
78550NDRSN5801E,7440473,0.75,,,,,2010
4361WRKRPR491ST,7440508,1.21,,,,,2010
50616SLSBR1900R,7632000,0.82,,,,,2010
75265BLDNG2600S,N100,0.95,,,,,2010
40211BFGDR4100B,96333,1.32,,,,,2010
77643WSTMNHWY73,2837890,0.83,,,,,2010
77643WSTMNHWY73,75718,0.83,,,,,2010
85235SRCNC64ASA,N495,1.12,,,,,2010
24517LGWST104WO,N420,1.24,,,,,2010
21048MRYLN2914I,N590,1.16,,,,,2010
75247MFCNC16REG,7439965,1.17,,,,,2010
64836RCNCRROUTE,7664417,1.36,,,,,2010
78469VLRRF5900U,74851,1.09,,,,,2010
90670BRWNP13639,7440508,1.74,,,,,2010
7780WCSTLC1613G,67561,0.73,,,,,2010
37406SYNRC4001N,108952,0.85,,,,,2010
92113RCSND2295E,100414,0.92,,,,,2010
28451MRCND1690N,95476,0.01,,,,,2010
71611NTRNTFAIRF,50000,1.03,,,,,2010
69150MDMRC768RD,110543,1.05,,,,,2010
94553RPRDS110WA,7664417,1.33,,,,,2010
48071FRNDL31600,7439965,2.8,,,,,2010
53082DGWTR3739L,N150,0.95,,,,,2010
23703CGNTR1WILD,N150,2.36,,,,,2010
93420NCLSN2555W,115071,1.1,,,,,2010
16407CRRYR601WM,N982,1.06,,,,,2010
43616NVRSF876OT,7439976,0.47,,,,,2010
77571BYSHR13MCC,N010,1.14,,,,,2010
4839WDPTPL354BE,N420,1.83,,,,,2010
50501VRSNF193HA,75070,1.06,,,,,2010
04861DRGNPUSROU,N495,1.34,,,,,2010
42086STVSH7900M,7664393,1.04,,,,,2010
54308KRGRN1330B,7440484,0.99,,,,,2010
25143CSNCXWEST1,7632000,1.0,,,,,2010
60064BBTTL1400N,7664417,0.79,,,,,2010
15207GLVTC300MI,N420,0.98,,,,,2010
49971BHPCPPOBOX,N020,0.4,,,,,2010
97045MLSFB1516M,100425,1.6,,,,,2010
90245CRSTK251EM,7439921,1.2,,,,,2010
82240HLLYSUSHIG,N040,0.89,,,,,2010
4814WPRTCS2699J,7439921,1.0,,,,,2010
14760LCSCT1116E,7440473,2.37,,,,,2010
27302CLLNC100MA,N503,1.2,,,,,2010
83706MCRNT2805E,7664393,0.2,,,,,2010
83687MCMSN16399,N420,1.44,,,,,2010
92010RHRNDFOOTO,7439921,1.0,,,,,2010
92010RHRNDFOOTO,7697372,1.0,,,,,2010
78469VLRRF5900U,N010,1.12,,,,,2010
45157CGBCK757OL,N040,0.75,,,,,2010
43207GRGPC1975W,1313275,1.1,,,,,2010
77704MBLCHGULFS,74851,1.49,,,,,2010
73402THNRY1101U,N096,1.22,,,,,2010
71611NTRNTFAIRF,64186,1.03,,,,,2010
77643WSTMNHWY73,119904,0.83,,,,,2010
70094HYDRL21KLE,7439965,1.62,,,,,2010
70427GYLRD4THST,100414,0.67,,,,,2010
90723PRMNT14700,191242,0.63,,,,,2010
55317RBRTS880LA,7439921,1.0,,,,,2010
15801TRNGLMALON,7440020,0.89,,,,,2010
67801FRMLNEASTH,7440484,0.85,,,,,2010
84532MGBLN132SH,MIXTURE,1.0,,,,,2010
92064HLLMR13500,N100,0.94,,,,,2010
57034SXRVR29619,75070,0.91,,,,,2010
46996PLYMT700W1,N511,2.0,,,,,2010
5631WCLMBG53CUN,7440020,1.0,,,,,2010
33860TMPLC9995S,N770,1.0,,,,,2010
03867TLDYN20IND,7440473,0.43,,,,,2010
7500WRHNLN171VA,7439921,1.0,,,,,2010
77041RRWMR5855C,80626,0.88,,,,,2010
44117RLNCL24703,7440508,1.07,,,,,2010
43608MGNST38STI,1330207,1.83,,,,,2010
48551GMCTRG3100,7440508,1.23,,,,,2010
20110DMNNS9600G,7782414,1.11,,,,,2010
20110DMNNS9600G,7664393,1.11,,,,,2010
33880VLDFR10006,N511,1.06,,,,,2010
16354CYTMP710EA,N495,1.26,,,,,2010
8440WBRNSR125SU,7697372,1.27,,,,,2010
4428WMTDPR593GB,1330207,0.94,,,,,2010
36470LBMRVOFFHI,N511,0.93,,,,,2010
40741FLVRCJCTI7,7697372,1.29,,,,,2010
38563SVGZN120ZI,N982,1.02,,,,,2010
48551GMCTRG3100,N982,1.23,,,,,2010
77541THDWCBUILD,98828,1.0,,,,,2010
40511CRSTP2001B,7439965,2.02,,,,,2010
77643WSTMNHWY73,76142,0.83,,,,,2010
67147NTNLP2600W,N010,0.84,,,,,2010
44125MRCNS4300E,7440020,1.23,,,,,2010
17111LCTRN5885G,7439921,1.12,,,,,2010
89408FLDMR375IN,7440473,0.65,,,,,2010
33860TMPLC9995S,N495,1.0,,,,,2010
4884WPRCSN1244G,7440473,1.54,,,,,2010
54701WRRNV5200S,95636,8.0,,,,,2010
00642CNGRNROUTE,N503,1.11,,,,,2010
94510XXNCS3400E,110543,0.95,,,,,2010
77643WSTMNHWY73,79447,0.83,,,,,2010
77643WSTMNHWY73,108952,0.83,,,,,2010
83276MNSNTHIGHW,N020,1.36,,,,,2010
84330NCRST7285W,N450,1.32,,,,,2010
34219FPLMN19050,N495,0.89,,,,,2010
70069DPNTPHIGHW,100016,1.09,,,,,2010
65704MNSSTHWYAX,7440473,2.9,,,,,2010
62274GSMTL3764L,7440473,1.13,,,,,2010
3293WTRMCM2575N,7439921,0.57,,,,,2010
71457TRSJS234IN,108952,1.44,,,,,2010
97210WLLBR5501N,191242,1.03,,,,,2010
55119NRTHS1678R,N150,1.42,,,,,2010
99801KNNCT13401,N982,1.12,,,,,2010
00785SPRTRKM142,N450,0.94,,,,,2010
55126SNTPL3737N,7439921,1.81,,,,,2010
67042TXCRF1401S,463581,1.11,,,,,2010
35616SCTSS1834H,50000,1.15,,,,,2010
90723PRMNT14700,110543,0.63,,,,,2010
2958WHSFRF1344B,7664417,1.0,,,,,2010
76504CNTRF3320P,N090,1.21,,,,,2010
49512LCKSW49BAR,50000,1.0,,,,,2010
49512LCKSW49BAR,67561,1.0,,,,,2010
96799STRKSMAINS,7782505,1.0,,,,,2010
6013WWSMRQ1144W,1330207,1.6,,,,,2010
84330NCRST7285W,1336363,1.32,,,,,2010
5470WCLRCP497KA,1582098,0.78,,,,,2010
59759GLDNS453MO,N511,0.0,,,,,2010
97030FJTSM21015,N511,1.86,,,,,2010
86324PHNXCENDOF,107211,0.82,,,,,2010
29349HBBRD1101C,7632000,0.66,,,,,2010
54602TRRNC3131C,7439921,1.36,,,,,2010
53158KKSCR179GR,75092,0.01,,,,,2010
7316WMRBTC51IND,N420,1.0,,,,,2010
82930SGLCR1375U,7664417,1.1,,,,,2010
84401GSCFN2738C,7440473,1.19,,,,,2010
46721STLDY4500C,108101,1.24,,,,,2010
5531WWCDRC11PAR,7439921,1.0,,,,,2010
2370WTTNVR11CHA,N420,1.71,,,,,2010
53115STRTN293SW,7440508,1.08,,,,,2010
29116THYLCCANNO,115071,1.37,,,,,2010
7516WTRRLL13MET,7439921,1.32,,,,,2010
48184FRDMT38303,7439921,0.0,,,,,2010
46151NDNPL4040B,N458,1.15,,,,,2010
46721STLDY4500C,108883,1.24,,,,,2010
2844WSWHLLHWY5E,7439921,0.91,,,,,2010
3356WTRMCM24DRM,7439921,0.97,,,,,2010
3340WTRMCM14535,7439921,0.99,,,,,2010
95824CMPBL6200F,71363,1.04,,,,,2010
08619THTRN2231E,7440473,1.27,,,,,2010
71762CRSSLPOBOX,100414,1.07,,,,,2010
80640THNLM851E9,1330207,1.19,,,,,2010
78410KCHRFSUNTI,108883,1.13,,,,,2010
97217CSCDG5555N,N982,1.0,,,,,2010
6280WCHMPN2SUTH,7439965,0.94,,,,,2010
92310SDDNTDIREC,84742,1.0,,,,,2010
3381WSPCLT415DR,7440020,1.14,,,,,2010
43302WHRLP1300M,7439965,1.0,,,,,2010
64051SRMYLINTER,N100,1.08,,,,,2010
74107SNRFN1700S,100425,1.41,,,,,2010
79086DMNDSSTARR,N106,1.05,,,,,2010
6280WCHMPN31IND,7440020,0.95,,,,,2010
97222PCCDR13350,7429905,0.9,,,,,2010
75604LPHMG315WH,N495,1.76,,,,,2010
77008BRGHR8881H,7440020,1.0,,,,,2010
70079SHLLL1205R,95636,1.1,,,,,2010
70079SHLLL1205R,111422,1.1,,,,,2010
87301GNTRFROUTE,85018,1.57,,,,,2010
96020CLLNS500MA,N150,1.15,,,,,2010
75119NNSPN2800O,108883,0.69,,,,,2010
23185BRNSC9393M,191242,1.56,,,,,2010
48218SCKBT14ZUG,N450,1.5,,,,,2010
48218SCKBT14ZUG,7664939,1.5,,,,,2010
74131PRCSS5800W,108883,2.11,,,,,2010
30642LCNNGWILLO,N982,0.96,,,,,2010
06018QGLYCDAISE,115071,1.6,,,,,2010
70776CMRCS4990B,N090,1.43,,,,,2010
29116THYLCCANNO,7647010,1.26,,,,,2010
06787QLTYR135SO,N982,1.39,,,,,2010
30501KBTMN2715R,7440020,1.11,,,,,2010
12550DNSKM594RI,N420,0.86,,,,,2010
46755LMNMR2170P,7440508,1.58,,,,,2010
46721STLDY4500C,7439976,1.15,,,,,2010
82007FRNTR2700E,100425,0.98,,,,,2010
80640THNLM851E9,110827,1.1,,,,,2010
67042TXCRF1401S,71432,1.15,,,,,2010
79086DMNDSSTARR,100414,1.05,,,,,2010
79086DMNDSSTARR,7647010,1.05,,,,,2010
49444WBBCH2708J,67561,0.95,,,,,2010
46996PLYMT700W1,N982,2.0,,,,,2010
90723CRLTN7743E,7440473,1.26,,,,,2010
1422WBFFLC8615W,91203,0.83,,,,,2010
77580DYNGY1319H,7664417,1.4,,,,,2010
24505GRFFNADAMS,N420,1.26,,,,,2010
77536DSPSL2525B,121448,0.9,,,,,2010
32208SCMGL601CR,67561,1.0,,,,,2010
54401WSCHM2001N,107211,3.2,,,,,2010
0700WGPRCM22DAN,75092,2.22,,,,,2010
74501MCLSTHWY69,7440508,1.35,,,,,2010
77048SBSVN5819A,115071,1.0,,,,,2010
0602WPRDGM134CM,7440473,1.0,,,,,2010
70079SHLLL1205R,100414,1.06,,,,,2010
9254WTYCLC5733W,N010,3.23,,,,,2010
74937KFDSN1000O,79210,1.05,,,,,2010
1630WWBCND363SE,7439965,1.8,,,,,2010
49022GSTMN2300H,7439921,1.79,,,,,2010
4443WSTRLL1445S,7439921,1.4,,,,,2010
4275WLTCHF2555B,7439965,1.13,,,,,2010
44111GRNTD3200W,7697372,1.0,,,,,2010
98531CNTRL913BI,N096,1.14,,,,,2010
77536DSPSL2525B,100425,4.71,,,,,2010
29116THYLCCANNO,98828,0.93,,,,,2010
44125MRCNS4300E,7439965,1.23,,,,,2010
60466MCNTY1000G,111422,0.98,,,,,2010
