TRIFID,TRI_CHEM_ID,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
38375GNRLLSFOUR,7440508,0.98,,,,,2003
19355NRWDN57MOR,110543,1.19,,,,,2003
01923DVCNC30END,N120,1.11,,,,,2003
78359CCDNTHWY36,79016,0.93,,,,,2003
14240PRCST710OH,78933,1.02,,,,,2003
48854DRTCN432HO,7440508,1.0,,,,,2003
48879SLDPW916WE,7440020,0.99,,,,,2003
12801MSGLD21ROG,N511,1.1,,,,,2003
77041CHMPN7403W,108883,1.15,,,,,2003
66442SDDSRAFZNE,78933,1.01,,,,,2003
83873SLVRVLAKEG,N450,1.2,,,,,2003
46224NNCRB1555M,7440484,1.02,,,,,2003
07036CTGPT4801S,110543,1.1,,,,,2003
25143CTLYS1580F,N511,1.1,,,,,2003
33316MRDHS1501S,100414,1.03,,,,,2003
40403LCNRC302MA,7439965,1.03,,,,,2003
70721CSMRPLAHWY,1330207,1.04,,,,,2003
97203RDDPN6123N,N230,1.01,,,,,2003
13021BRNSTQUARR,N040,1.14,,,,,2003
08014MNSNTROUTE,100447,1.02,,,,,2003
12801FNCHP1GLEN,N590,7.3,,,,,2003
24701RGSMD1620C,115071,0.0,,,,,2003
02021PLYMT104RE,191242,1.0,,,,,2003
22122CRWNC8211T,95636,1.3,,,,,2003
60434CTRPLROUTE,7664417,0.97,,,,,2003
37748BYSTL2404S,N495,1.1,,,,,2003
70069BYSTLRIVER,N100,1.04,,,,,2003
53913SNCFD801SA,95636,0.0,,,,,2003
54220MNTWC2110S,7440473,0.98,,,,,2003
22601SLLVN1944V,117817,0.94,,,,,2003
53081PLSTC1607G,N420,1.0,,,,,2003
54436LYNNDW1929,N511,1.0,,,,,2003
30120TLNTCPEEPL,N100,1.24,,,,,2003
49418TCSTN4565S,7439921,1.16,,,,,2003
75460SLGNC500NW,N230,0.95,,,,,2003
83873SLVRVLAKEG,N010,1.2,,,,,2003
14733TRCKL310EE,N420,0.0,,,,,2003
68521MLXNC700KI,7439921,1.08,,,,,2003
07036CTGPT4801S,108883,1.18,,,,,2003
11742PRDSL6LONG,108883,0.97,,,,,2003
22314PTMCR1400N,N040,1.08,,,,,2003
45331VNLRC526MA,N230,0.73,,,,,2003
35803CYNCY521GR,N982,97.6,,,,,2003
50158LLNTN3001E,N420,0.77,,,,,2003
31750LPPRT160OR,7440020,1.3,,,,,2003
63043MRCHM2500A,N120,1.06,,,,,2003
48813WNSBR500PA,N420,0.95,,,,,2003
74735WSTRNHWY70,7647010,0.88,,,,,2003
30062FLXBL1881W,1717006,1.1,,,,,2003
78219TRNTY647NO,N982,0.0,,,,,2003
43723RRWML110N8,71363,1.01,,,,,2003
94565SSPSCPOBOX,1717006,1.02,,,,,2003
56716PHNXN1200B,80626,0.77,,,,,2003
46628BRNCR2001W,95476,0.92,,,,,2003
46737FRMNTLORD5,7439921,0.0,,,,,2003
30125HNKLC701WI,78922,1.28,,,,,2003
95054GGMRP2175M,872504,0.0,,,,,2003
77049SSCHC9393S,N982,1.35,,,,,2003
45742DPNTPTOWNS,N982,1.09,,,,,2003
20842DCKRS21200,N420,0.81,,,,,2003
55350HTCHNHWY22,7439921,1.11,,,,,2003
64504GLMRC4900P,1582098,1.3,,,,,2003
37701LMNMCPOBOX,N150,0.99,,,,,2003
30253TPPNN11313,N230,0.91,,,,,2003
16415PRKRW7900W,N420,1.1,,,,,2003
36701HNRYB3409W,7664393,0.96,,,,,2003
66111CNSPC636S6,1330207,1.89,,,,,2003
36512CMRCSUSHIG,N511,1.0,,,,,2003
90023GNSPL3656E,N090,1.0,,,,,2003
02742CSHNT200RI,N420,0.87,,,,,2003
77501GRGGL3503P,N511,0.0,,,,,2003
94804BRDLB3300R,N120,1.0,,,,,2003
27105SDLNP3950N,95636,1.1,,,,,2003
02056CMGRC364MA,110543,0.5,,,,,2003
14304CHRSR5300F,7647010,1.95,,,,,2003
48854SFTYK700ZI,7439921,1.11,,,,,2003
46392NRTHR2723E,N090,1.14,,,,,2003
79762VNWTR311LB,7697372,1.0,,,,,2003
67211KCNDS2040S,7440020,1.1,,,,,2003
48184MRCNJ34136,110543,0.96,,,,,2003
94565SSPSCPOBOX,7632000,1.0,,,,,2003
74008GRNCN15255,100425,1.0,,,,,2003
45865DNNNC216SO,7697372,0.93,,,,,2003
20842DCKRS21200,N458,0.81,,,,,2003
35217BCCKDRAILR,N106,0.97,,,,,2003
44870NWDPR2509H,7440508,0.96,,,,,2003
82718WYDKP48WYO,N040,0.96,,,,,2003
70734LLDSGHWY31,7782505,2.69,,,,,2003
70734LLDSGHWY31,75456,0.73,,,,,2003
35580LBMPW460GO,N100,1.1,,,,,2003
23692MCLCM2201G,110543,1.01,,,,,2003
12144MRDHS367AM,108883,1.09,,,,,2003
89003SCLGYHWY95,1336363,360.0,,,,,2003
26241WSTVC525CE,N420,0.0,,,,,2003
76040DRCTF12625,110543,0.93,,,,,2003
29602JPSTMCOMME,N120,0.5,,,,,2003
46383TTNDV5103E,7440020,0.25,,,,,2003
70427GYLRD4THST,67561,1.02,,,,,2003
30725YTSBLFLINS,191242,0.0,,,,,2003
89410RVPCF1198S,1330207,1.12,,,,,2003
24175RNKCM5555C,N450,0.93,,,,,2003
92101JNKVC1150H,N590,5.4,,,,,2003
10990JNSCHRIVER,7782505,0.74,,,,,2003
20842DCKRS21200,N450,0.81,,,,,2003
64150WDBRD555NW,26471625,1.31,,,,,2003
75507SDDRDSDSRR,N090,0.96,,,,,2003
53806RPDDM203EF,67561,1.08,,,,,2003
52404PMXND5300W,7664939,0.92,,,,,2003
36512LBMPWUSHWY,N420,1.04,,,,,2003
35580LBMPW460GO,N020,1.1,,,,,2003
23692MCLCM2201G,108952,1.01,,,,,2003
50158LNNXN200S1,7440020,1.3,,,,,2003
22601QRLSP779SM,1634044,0.0,,,,,2003
32533MNSNT3000O,7664417,0.97,,,,,2003
89003SCLGYHWY95,N740,3.0,,,,,2003
89003SCLGYHWY95,1582098,3.89,,,,,2003
97478WYRHS785N4,75070,1.03,,,,,2003
14012SSMRS7725L,N040,1.0,,,,,2003
79927TXSMG9541P,7440508,0.75,,,,,2003
85606RZNLCHWY19,N770,0.0,,,,,2003
01550RSSLH44RIV,N590,0.0,,,,,2003
70520VNWTR220HE,108883,0.7,,,,,2003
67213RCPTL1702S,7697372,0.88,,,,,2003
60131SMTHN9400K,79016,1.21,,,,,2003
54130THLMNTHILM,N150,1.07,,,,,2003
97478WYRHS785N4,67561,1.03,,,,,2003
90723WSTRN14066,N982,1.4,,,,,2003
28771STNLYATOAH,108883,0.93,,,,,2003
76106VLKSW4401B,N120,1.25,,,,,2003
14304BTLSP5000P,121448,0.94,,,,,2003
01040CTYFH102CA,191242,0.9,,,,,2003
65035QKRWNHIGHW,1330207,0.72,,,,,2003
29355NRBRD564WO,7439976,1.4,,,,,2003
28012DKNRG253PL,N096,1.3,,,,,2003
85208TRWVS11202,N090,1.15,,,,,2003
29506RCHCRBUILD,1634044,1.16,,,,,2003
70776CMRCS4990B,7664393,1.05,,,,,2003
60436PLLCL1550M,N230,0.85,,,,,2003
23692YRKTW1600W,N590,1.19,,,,,2003
49738WYRHS4111E,75070,1.1,,,,,2003
78336SHLNDHWY35,463581,1.09,,,,,2003
47620SGCBB8511W,7664939,0.95,,,,,2003
38012HYWDC751DU,N590,1.4,,,,,2003
52404PRRCR3300C,7664393,1.08,,,,,2003
52577NDNWDBOX31,N090,0.0,,,,,2003
13203CLDWL124BU,7440508,0.67,,,,,2003
16101LLWDD700MO,N096,1.19,,,,,2003
60180TCHLLOLSON,7440473,1.04,,,,,2003
36732LBMPWHWY43,7664939,1.02,,,,,2003
60436PLLCL1550M,7632000,1.07,,,,,2003
93308RBRVJ11258,7664417,0.99,,,,,2003
23323CHSPK2701V,N100,0.87,,,,,2003
29488DYCPRPOBOX,191242,0.85,,,,,2003
54935WLLSM26SBR,7440508,0.78,,,,,2003
30176SSCTDSTOFF,137268,0.0,,,,,2003
53186BBLCT400SP,7439965,0.79,,,,,2003
45439DMXLT3100D,N420,1.02,,,,,2003
24426WSTVCRIVER,N040,1.09,,,,,2003
41056SPRLCRTE8X,N020,0.84,,,,,2003
23234DPNTSUSHIG,124403,1.21,,,,,2003
80913FRTCRCOMMA,55630,0.0,,,,,2003
47903SBRSZ5500S,N230,0.92,,,,,2003
53212RTSTC428WV,N100,1.51,,,,,2003
83619WDGRN300NW,108883,0.0,,,,,2003
77592NNCRB33015,74851,0.6,,,,,2003
83101NGHTN5MISO,N040,0.95,,,,,2003
60064MCCHM2100C,117817,1.08,,,,,2003
85043TSCPH10S51,108883,1.15,,,,,2003
90723WSTRN14066,191242,1.4,,,,,2003
28645BRYHLMILLE,78933,1.02,,,,,2003
64501HLLYR402NO,N230,1.08,,,,,2003
36748KNGFSHWY28,7439921,0.0,,,,,2003
36732LBMPWHWY43,N770,1.02,,,,,2003
07105GTTYT86DOR,191242,1.05,,,,,2003
76118TCRBB7101G,1163195,1.0,,,,,2003
28024DKNRGDUKEP,N458,1.59,,,,,2003
60614HRWNL2015N,N450,0.95,,,,,2003
57059BRNNT851WA,71432,1.02,,,,,2003
74603CNCPN1000S,106934,0.98,,,,,2003
74603CNCPN1000S,N150,0.98,,,,,2003
79721FNLNDIS20E,95636,0.0,,,,,2003
43616MRTHN4131S,1330207,0.86,,,,,2003
06050THSTN600MY,71363,1.45,,,,,2003
57216BGSTN48450,N150,1.07,,,,,2003
93308BKRPT5135B,95636,0.79,,,,,2003
90501NTDST401VA,7439921,0.0,,,,,2003
36608LLPLS8201Z,100425,1.25,,,,,2003
31750DLCRMPERRY,7440360,0.82,,,,,2003
46161RNDLLUS52W,108101,0.93,,,,,2003
48071HWRDP32565,7697372,1.0,,,,,2003
42303MDRNW1450E,7440473,0.85,,,,,2003
28352LBBYWHWY74,7664939,0.93,,,,,2003
14012SSMRS7725L,N511,1.0,,,,,2003
18067NRTHM1HORW,N770,1.1,,,,,2003
49120MRTHN2216S,1330207,0.97,,,,,2003
48174RMLSR28000,71432,0.83,,,,,2003
48174RMLSR28000,1330207,0.83,,,,,2003
49829MDPBLCOUNT,75070,1.0,,,,,2003
60607RLBLP1538W,N511,0.91,,,,,2003
77592NNCRB33015,108101,0.89,,,,,2003
16057MRCRL560BR,7439976,1.0,,,,,2003
37303PNCXX2008D,78933,0.91,,,,,2003
77041HSTNS11235,67561,0.76,,,,,2003
55379CNKLN551VA,67561,0.96,,,,,2003
65704MNSSTHWYAX,108883,1.04,,,,,2003
49508LLDFN4100B,N106,0.98,,,,,2003
06704MRCNL1358T,N511,1.5,,,,,2003
48071HWRDP32565,N230,0.73,,,,,2003
51360PLRSN1900H,78933,0.92,,,,,2003
38012HYWDC751DU,N982,1.6,,,,,2003
59808CNCMS3330R,92524,0.93,,,,,2003
45408PXDVS762WE,N511,0.91,,,,,2003
67277BNGML3801S,N450,0.89,,,,,2003
25143MNSNT1MONS,137268,0.0,,,,,2003
39401YRKNT77ACA,7440020,0.9,,,,,2003
71360SFTYK518RY,N590,1.15,,,,,2003
92101JNKVC1150H,110827,5.4,,,,,2003
23860LQDCR221HO,7664417,1.02,,,,,2003
90250DTSNS12525,N420,0.0,,,,,2003
76017NTNLS1111W,7697372,1.1,,,,,2003
53536STGHT101CO,N982,1.8,,,,,2003
42501STHRN607EB,7697372,1.39,,,,,2003
65201MCLMB5400R,N100,1.06,,,,,2003
18976MRTMT242VA,7440508,0.0,,,,,2003
46018DLCRM2401C,N230,0.56,,,,,2003
77041HSTNS11235,71363,1.11,,,,,2003
64120CHMCN910NP,67561,0.43,,,,,2003
45879LFRGCCOUNT,N150,0.99,,,,,2003
49333BRDFR200LA,N230,1.1,,,,,2003
45879LFRGCCOUNT,N458,0.99,,,,,2003
60120HNKLD1345G,872504,0.0,,,,,2003
52101GMNNC7700F,84742,0.67,,,,,2003
04216NDVRW4WENT,7439921,2.09,,,,,2003
98106HLNMN5400W,N420,1.0,,,,,2003
70723CSMTL7591H,108883,1.04,,,,,2003
80018GNCLB3100S,N590,0.87,,,,,2003
76567LMNMCSANDO,7440508,0.83,,,,,2003
76108SDDSF1500L,7697372,1.36,,,,,2003
17331CRWNC1650B,N230,1.0,,,,,2003
27103TRDYN3936W,7440508,1.32,,,,,2003
67277BNGML3801S,7697372,0.89,,,,,2003
90670DPNCX8707S,N230,0.0,,,,,2003
28603HKRSR908LE,N120,1.15,,,,,2003
17512TTNGN615FL,7440473,0.69,,,,,2003
22801QRLSP1006W,1634044,0.0,,,,,2003
70051MRTHNHWY61,108883,1.07,,,,,2003
29435WSTVCEDIST,N420,0.0,,,,,2003
60559PRCST245EK,108883,1.02,,,,,2003
46706BRNFN63563,121448,1.2,,,,,2003
76567LMNMCSANDO,N106,1.01,,,,,2003
03247VDNGNONEKO,7439921,1.09,,,,,2003
67218CSSNR5800E,N100,0.94,,,,,2003
29115DCLMNFIVEC,108883,0.6,,,,,2003
19426SPRRT3900G,7440473,0.91,,,,,2003
30720DWCHM1468P,79107,1.0,,,,,2003
46202PRLSS2005D,7440508,0.88,,,,,2003
53085BMSMF300MI,N982,1.15,,,,,2003
77478CNTNN12910,N450,1.03,,,,,2003
78753STNCN11108,100425,1.03,,,,,2003
32206FMCCR1200T,91203,105.0,,,,,2003
48005RMDRB24586,N982,0.9,,,,,2003
66701NDZNG2401S,N120,1.3,,,,,2003
28711CPRND1000C,7439921,0.72,,,,,2003
72301RNKDS20312,7726956,1.27,,,,,2003
27835BRRGHINTER,110861,1.0,,,,,2003
52172WSCNSNORTH,7697372,0.9,,,,,2003
97478KNGSF3315M,67561,1.08,,,,,2003
71280NGSCHLAHWY,7782505,1.02,,,,,2003
02722HVTXC106FE,1163195,0.97,,,,,2003
90670DPNCX8707S,N511,0.0,,,,,2003
45801TRNTY425EO,7439921,0.99,,,,,2003
90501NTDST401VA,108054,0.0,,,,,2003
96913STHPC816NM,95636,1.18,,,,,2003
77536SHLLLHIGHW,108883,0.9,,,,,2003
94804TSCRC1300C,1330207,1.22,,,,,2003
45036MRTHN999WS,100414,0.99,,,,,2003
60131SCTFR9384B,7440020,1.1,,,,,2003
77536SHLLLHIGHW,75058,0.9,,,,,2003
70765THDWCHIGHW,7440439,0.88,,,,,2003
76110NSHMN315WE,1717006,1.1,,,,,2003
43962SMMTVSTATE,N420,0.54,,,,,2003
76567LMNMCSANDO,7664939,1.07,,,,,2003
27105LCNCN2941I,7440508,0.0,,,,,2003
60504MDWST3737E,1330207,1.12,,,,,2003
82423WYMNG30HWY,7439965,1.08,,,,,2003
32234FLRDSHWY21,N078,0.72,,,,,2003
16134JMSTW108MA,100414,0.93,,,,,2003
71611CNTRL2400W,7440666,1.13,,,,,2003
14107CWMCH1550B,1332214,188.0,,,,,2003
79404DDNSW5002S,110827,0.0,,,,,2003
33616GLDBN6110C,N420,1.07,,,,,2003
48150PPLDP12238,7697372,1.25,,,,,2003
42141MKBRK1765C,108883,1.06,,,,,2003
79008CMNCMFMROA,N100,0.75,,,,,2003
13460HMLTN16WST,7440508,0.98,,,,,2003
70121CHMCN333RI,78933,0.0,,,,,2003
88130HGHPL1827S,1330207,1.0,,,,,2003
84720MRCNZ10622,7664417,0.92,,,,,2003
49461HWMTC555BE,7440484,0.86,,,,,2003
60542RRPMP800AI,7440020,0.0,,,,,2003
44875SHLBY34MAN,7647010,1.79,,,,,2003
77803SNDRS2000S,7664417,0.98,,,,,2003
37064SSXGR120SE,108394,0.96,,,,,2003
19966NDNRVRTE33,N100,1.18,,,,,2003
39168GRGPCHIGHW,108952,0.6,,,,,2003
70765THDWCHIGHW,100425,0.88,,,,,2003
70765THDWCHIGHW,7664939,0.88,,,,,2003
03051TLDYN110LO,7439921,1.0,,,,,2003
51101GRGNL11512,N040,1.07,,,,,2003
96019KNFFB3100A,N420,1.28,,,,,2003
38113MTLPR1836D,N230,1.04,,,,,2003
29611RLLTC4412W,N090,1.07,,,,,2003
37066BCFBR400OD,100425,1.29,,,,,2003
91739MRNCN12455,7439965,0.49,,,,,2003
78945LCRFY6549P,N090,1.02,,,,,2003
81626TRSTT2201R,N458,0.96,,,,,2003
44483LCNRL390GR,71363,1.08,,,,,2003
92368RVRSD19409,50000,1.02,,,,,2003
43616SPHLT940NW,N590,0.83,,,,,2003
31803BBYSDHWY41,1330207,0.0,,,,,2003
27263SFTYK6182O,107211,1.55,,,,,2003
41045NRTHMUS42E,N090,1.04,,,,,2003
41045NRTHMUS42E,7697372,1.04,,,,,2003
49254DCPRD4401P,108883,1.2,,,,,2003
45843NTDRCNORTH,79016,0.0,,,,,2003
33054RPBLC12900,N420,1.16,,,,,2003
54656FRMST427EW,7697372,0.9,,,,,2003
30001WRMDW100RI,1330207,1.1,,,,,2003
65244CSTMCRTE1B,100425,1.27,,,,,2003
07033SCHRN2000G,75718,0.99,,,,,2003
40391LGGTT130EC,N230,0.85,,,,,2003
77541NLCCHPODRA,75569,1.2,,,,,2003
43162FSHRC12TOW,N090,1.34,,,,,2003
88008GRFFT2400A,75218,1.3,,,,,2003
73145TNKRR8745E,N420,1.0,,,,,2003
71411WLLMTHIGHW,N770,1.02,,,,,2003
51101GRGNL2761P,N982,0.88,,,,,2003
31634BRCKWHIGHW,1330207,1.15,,,,,2003
42701MSRCS2112N,1330207,0.98,,,,,2003
45891THBDD1276I,N982,0.83,,,,,2003
44875SHLBY34MAN,N150,1.1,,,,,2003
44256BRPLT777WS,100425,0.89,,,,,2003
97230HCKRY3900N,26471625,1.03,,,,,2003
52565BRKRC703FR,7440473,1.09,,,,,2003
01730MLLPR80ASH,67561,0.88,,,,,2003
42029RPRDCHIGHW,68122,0.91,,,,,2003
19966NDNRVRTE33,N090,1.18,,,,,2003
24505GRFFNADAMS,N982,1.04,,,,,2003
00986WYTHXRD3KM,107211,0.56,,,,,2003
28456WRGHTACMES,107211,100.0,,,,,2003
62739MRNCR134CI,N982,1.04,,,,,2003
45420DLCPR2000F,7440508,0.78,,,,,2003
74523JLNLMHC67B,8001589,1.0,,,,,2003
76086PWRSR513PE,78922,0.77,,,,,2003
60499CHMCN7050W,100414,0.64,,,,,2003
43464WSTMN3956S,78933,0.88,,,,,2003
16115NVRTR118PA,127184,1.0,,,,,2003
31298BRWNW2600W,7664417,0.87,,,,,2003
32837NWNGC1650C,N420,1.07,,,,,2003
40258NTRPL7501D,141322,1.05,,,,,2003
78945LCRFY6549P,N770,1.02,,,,,2003
63129MRMCP8200F,N450,1.12,,,,,2003
01462GTTGL140LE,N010,1.02,,,,,2003
04239NDRSCGATE1,7664417,0.9,,,,,2003
61109DYNBR1310S,N511,0.75,,,,,2003
75209TXSNS6000L,7697372,0.95,,,,,2003
67209SHRPL1520S,7697372,0.72,,,,,2003
75972DWDPRHWY96,N100,0.0,,,,,2003
95482CSTWD3150T,N090,1.04,,,,,2003
21643HRLCK37DEL,N590,1.06,,,,,2003
33430SGRCNAIRPO,67561,1.0,,,,,2003
87109GLTND6600G,7439921,1.17,,,,,2003
02895TCHND85FAI,N590,96.0,,,,,2003
70517RYLFB1407A,100425,1.1,,,,,2003
42701MBRKC300RI,N495,1.0,,,,,2003
73145TNKRR8745E,N495,1.0,,,,,2003
44720SSCRC5340M,67561,0.93,,,,,2003
08518GRFFN1100W,N090,0.86,,,,,2003
49404RCHST999RA,7440473,0.98,,,,,2003
46350HWMTC1110E,7440020,0.75,,,,,2003
00762WNSLLKM11R,N420,0.91,,,,,2003
54610DRYLN500OL,N458,1.14,,,,,2003
57702STHDK501NO,7439965,0.97,,,,,2003
53142MTTHW82011,1330207,1.01,,,,,2003
19106NTDST151NI,7440224,1.0,,,,,2003
99212CNCPR6317E,N590,1.07,,,,,2003
14009PRSTL400WE,7439921,1.0,,,,,2003
75482SSCTD1101M,N511,0.84,,,,,2003
41017SCCRP3792L,7440508,1.32,,,,,2003
19601MRTNP150CO,80057,1.47,,,,,2003
36545BSCSC307WE,N150,0.99,,,,,2003
94804CLFRN1145H,7440020,1.2,,,,,2003
79360DDNSW2800S,71432,0.0,,,,,2003
79360DDNSW2800S,110827,0.0,,,,,2003
67201BCHRC9709E,7440508,1.08,,,,,2003
30903THNTR1750L,64186,0.95,,,,,2003
71052CLCCR963PO,N450,1.03,,,,,2003
37409CHTTM3801S,67561,1.15,,,,,2003
43971WHLNG219PU,N420,0.92,,,,,2003
27030NRTHC511CA,26471625,1.14,,,,,2003
47586WPCFN9856S,7440020,1.1,,,,,2003
06484SMRVT510RI,N982,3.12,,,,,2003
62239DCRTV1610D,N230,0.99,,,,,2003
84321CMPBL815W1,N420,1.1,,,,,2003
65205CLMBM1501B,N420,0.98,,,,,2003
31601SFTMR711IN,7697372,0.95,,,,,2003
02150GLFLL281EA,N590,1.0,,,,,2003
28273WRTHC11750,67561,0.0,,,,,2003
80907LFRGW3390D,N420,0.92,,,,,2003
97214STSDP1300S,N495,0.97,,,,,2003
15683BLWKNBRIDG,7440020,1.06,,,,,2003
49505SPCTR522PL,108883,1.18,,,,,2003
54981WPCFN406ND,7440360,1.02,,,,,2003
31068BCKYCOLDST,75070,0.0,,,,,2003
23860STNHP910IN,N590,0.95,,,,,2003
36545BSCSC307WE,64186,0.99,,,,,2003
36545BSCSC307WE,N590,0.99,,,,,2003
64507LTCND2106S,100425,1.07,,,,,2003
91706LQDCR16125,75718,0.0,,,,,2003
06604BRDGP1ATLA,N590,1.5,,,,,2003
70734NNTXSLAHWY,106990,0.93,,,,,2003
00851HSSLVLIMET,N150,1.2,,,,,2003
55396HRTLNHWY19,71432,1.0,,,,,2003
27343RXBRS1700D,N770,1.04,,,,,2003
20664MRGNT12620,7664393,1.04,,,,,2003
02809DXNND386ME,1330207,1.6,,,,,2003
54304PNRNR486GL,7697372,1.0,,,,,2003
65205CLMBM1501B,7647010,0.98,,,,,2003
44092THLBR29400,108883,0.5,,,,,2003
27702STHCH2000E,N230,0.0,,,,,2003
52406CHRRY24006,7440473,1.0,,,,,2003
51054TRRNTPORTN,N511,1.2,,,,,2003
92121SFFLT4116S,872504,1.15,,,,,2003
20664MRGNT12620,N590,1.04,,,,,2003
48183DTRTD4695W,191242,0.81,,,,,2003
34610SHDYH14240,N590,1.09,,,,,2003
93725SNGRB3316E,100425,0.97,,,,,2003
48763THMSN905CE,N120,90.0,,,,,2003
97210TSCPR5528N,71432,1.0,,,,,2003
48867SNCNC4004W,100414,0.31,,,,,2003
