TRIFID,CAS NUMBER,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
39462LFRVRHWY29,N420,1.0,,,,,2004
78624BHRND3599R,N511,1.0,,,,,2004
16365RXNRD304MA,7440473,1.0,,,,,2004
19148SHLND2801S,108316,1.23,,,,,2004
46515SCLMN23841,7439921,1.17,,,,,2004
92054DTSCHMUNIC,7439921,1.55,,,,,2004
52501TTMWG20775,N150,1.07,,,,,2004
22170TMTNC1200S,7664939,1.07,,,,,2004
53051BRDLYW142N,7440473,1.13,,,,,2004
53051BRDLYW142N,7439965,0.9,,,,,2004
53527HYDRT150WD,127184,1.6,,,,,2004
39730VSTPLPOBOX,N511,1.08,,,,,2004
02861TKNRP505CE,N420,1.0,,,,,2004
37766STNPWRTE25,7664417,0.87,,,,,2004
08030PRDCT410JE,N583,0.15,,,,,2004
48134MZDMT1MAZD,80057,1.45,,,,,2004
61242MXXXX22614,80626,1.16,,,,,2004
49071RXNRDCONCO,95636,1.33,,,,,2004
32920CSTLF8954N,1330207,0.99,,,,,2004
85226NTLCR5000W,872504,1.0,,,,,2004
60007CHMPL1990E,N511,4.63,,,,,2004
08846MRSLN125FA,79016,0.0,,,,,2004
35186LBMPWHWY25,N100,0.95,,,,,2004
14225GBRLT2555W,78922,1.19,,,,,2004
31402NNCMPWESTL,N458,1.13,,,,,2004
70734LLDSGHWY31,354234,1.12,,,,,2004
71730NVRNM309AM,91598,0.63,,,,,2004
46507KWNRR1151B,N511,0.6,,,,,2004
54610DRYLN500OL,N150,0.95,,,,,2004
53550GRNDCN2607,7697372,1.0,,,,,2004
29448GNTCMPOBOX,131113,0.99,,,,,2004
66025RCNCX1201C,N120,1.2,,,,,2004
01040MTTMSRTE5S,191242,0.84,,,,,2004
14225GBRLT2555W,7439965,1.0,,,,,2004
16823CRRMTBOX38,7439921,1.0,,,,,2004
76567LMNMCSANDO,N725,0.0,,,,,2004
19143MRDHS1630S,N590,1.04,,,,,2004
77536WRGRC739BA,7664417,1.0,,,,,2004
63386SXPWR8501N,7664393,1.02,,,,,2004
93627JRSMP12688,N511,1.12,,,,,2004
46320STFFR2000M,56235,0.96,,,,,2004
46721NVRSLBOX10,1332214,0.0,,,,,2004
97231RCPRD9930N,110543,1.0,,,,,2004
07036XXNXX1400P,108883,0.94,,,,,2004
44883BPXPL197WA,1330207,1.01,,,,,2004
41006DRVLMRTE1B,7439976,0.0,,,,,2004
43515WRTHN6303C,7439965,0.99,,,,,2004
27877RSNLLWATER,95636,0.84,,,,,2004
72301TMPLN540EA,N420,0.95,,,,,2004
27377DNCRP6491F,7440020,0.55,,,,,2004
43612CHRYS4000S,67561,1.16,,,,,2004
70791GRGPCZACHA,N040,1.0,,,,,2004
38868HNTRDRTE2L,1330207,0.81,,,,,2004
61132PFTRM1351W,7440473,1.65,,,,,2004
53044KHLRC444HI,7664393,0.96,,,,,2004
54110BRLLN200PA,N120,1.33,,,,,2004
32703FSKRS3WRAN,N120,0.49,,,,,2004
00762WNSLLKM11R,7664417,1.08,,,,,2004
23324MRDHS4030B,7439921,0.9,,,,,2004
23324MRDHS4030B,110543,0.9,,,,,2004
60007CHMPL1990E,N495,2.14,,,,,2004
29448GNTCMPOBOX,79016,0.99,,,,,2004
36590KRRMCRANGE,N450,0.02,,,,,2004
27330CTYXX1400B,N982,1.1,,,,,2004
35130LBMPW4250P,7647010,1.0,,,,,2004
35186LBMPWHWY25,7664393,0.95,,,,,2004
07020MRDHS615RI,110543,0.92,,,,,2004
90813CNCCR191W1,7440508,0.0,,,,,2004
79118CRSHN1901F,N120,0.92,,,,,2004
70734LLDSGHWY31,76131,0.68,,,,,2004
00731PRLSSFIRMD,95476,0.0,,,,,2004
71753THYLCROUTE,N420,0.0,,,,,2004
07002MRDHS420HO,N590,0.97,,,,,2004
48212FTZGR17450,N982,1.01,,,,,2004
42051SBRDFUS45N,N511,1.0,,,,,2004
70710SHWSS7012L,7439921,0.77,,,,,2004
98409TLSFN3021S,91203,1.89,,,,,2004
71730NVRNM309AM,33089611,15.01,,,,,2004
37086RSRCH133BA,N230,1.14,,,,,2004
71356MRTCP116RO,67561,0.58,,,,,2004
77008GDMNM33W11,7439965,1.11,,,,,2004
28412KCHPT3325R,106423,1.2,,,,,2004
07036XXNXX1400P,107211,0.94,,,,,2004
30340MCLDR4064W,91203,1.01,,,,,2004
46222MCLC02500N,100414,1.1,,,,,2004
43616SHLCM4001C,110827,1.2,,,,,2004
75846LMSTNFM39A,N090,1.05,,,,,2004
18252RPRDCPOBOX,7647010,1.05,,,,,2004
04239NTRNTRILEY,1336363,1.01,,,,,2004
04239NTRNTRILEY,N590,1.01,,,,,2004
43607BPXPL2450H,7439976,1.23,,,,,2004
38108VLSCL1100W,77474,1.16,,,,,2004
68352NDCTTE6MIH,7664393,0.96,,,,,2004
85224NRPLX165SP,68122,0.65,,,,,2004
29720RXHMCHIGHW,131113,0.91,,,,,2004
60446NNPHS1319M,N982,1.19,,,,,2004
43056QNTMC1855J,N040,0.75,,,,,2004
16136BBCCKMOUNT,N150,1.3,,,,,2004
93308RBRVJ11258,7664939,0.93,,,,,2004
45242FBRGL6600C,94360,1.06,,,,,2004
43612CHRYS1000J,95636,1.12,,,,,2004
40383GTPRD1000T,7439921,1.12,,,,,2004
77049GRLCK1977K,N090,1.9,,,,,2004
32905FRRSR2210W,7726956,0.85,,,,,2004
38108VLSCL1100W,118741,1.16,,,,,2004
63801SKSTN1551W,N150,1.0,,,,,2004
98507CNTNN1202F,N230,1.0,,,,,2004
01075SWRCB775NE,N420,0.67,,,,,2004
73118GVRNR4841N,7440473,1.0,,,,,2004
47170FRDNBCOUNT,137268,0.88,,,,,2004
46312CTGPT2500E,N230,0.99,,,,,2004
17066BRTLCLENAP,7664939,1.1,,,,,2004
94509WSTRN2200W,95636,0.99,,,,,2004
57648MDMRCMAINS,191242,1.3,,,,,2004
07036CTGPT4801S,100414,0.76,,,,,2004
07036CTGPT4801S,71432,0.72,,,,,2004
49333BRDFR200LA,1717006,0.9,,,,,2004
42029PNNWLALTON,75887,1.17,,,,,2004
15225CLGNC200NE,N458,0.75,,,,,2004
12150SCHNC1000M,100414,0.9,,,,,2004
12150SCHNC1000M,67561,0.9,,,,,2004
49333BRDFR200LA,N450,0.97,,,,,2004
70669GRGGL1600V,1336363,1.19,,,,,2004
41015FLNSL3535L,108316,1.09,,,,,2004
92647CMBMN7601C,N120,1.02,,,,,2004
39401RSNLL103DI,1330207,0.83,,,,,2004
43616SHLCM4001C,108394,1.2,,,,,2004
04239NTRNTRILEY,7647010,1.01,,,,,2004
92704MCRSM2830S,1717006,0.0,,,,,2004
53209CMMRC3420W,107211,0.7,,,,,2004
15136PTTSBBUILD,7440473,1.0,,,,,2004
01085WSTFL68NOR,N511,0.98,,,,,2004
77541TXSBR4115E,108883,3.7,,,,,2004
46312CTGPT2500E,91203,1.02,,,,,2004
83854MRMNF5676E,7439921,1.13,,,,,2004
84402FLMCB1483W,7440020,1.2,,,,,2004
22630DPNTFPOBOX,79107,1.15,,,,,2004
46802SSXGR1601W,108952,0.96,,,,,2004
57078HSTNG1901H,N120,3.53,,,,,2004
29596DLTMLHWYS1,N420,77.7,,,,,2004
43105HPPRB310WA,7439921,0.99,,,,,2004
97420GRGPC1170A,N420,1.0,,,,,2004
18301DVRSY880CR,111422,0.95,,,,,2004
08502MXXXXCOUNT,N420,1.19,,,,,2004
75243RLQDL13546,7664417,1.06,,,,,2004
41015FLNSL3535L,107211,1.07,,,,,2004
44875HSTLT140WE,N511,1.25,,,,,2004
57032SHWPL1ENTE,108883,1.3,,,,,2004
17981WSTWDUSRTE,N090,0.91,,,,,2004
90248SPCTR14422,N420,0.75,,,,,2004
07105CWCND185FO,67561,0.0,,,,,2004
77541TXSBR4115E,67663,3.7,,,,,2004
01085WSTFL221UN,108101,0.69,,,,,2004
44094KLCRC37721,N230,0.96,,,,,2004
60090NGSCR105HI,7439921,2.0,,,,,2004
33605CTGPT801MC,91203,1.01,,,,,2004
97006MBTCH14924,N420,0.95,,,,,2004
66105MTLSP1630K,N982,0.0,,,,,2004
45843NTDRCNORTH,79016,1.4,,,,,2004
11514JHNSN40VOI,7440508,0.71,,,,,2004
44875HSTLT140WE,7439965,1.25,,,,,2004
30360DRVLL4127W,1634044,1.0,,,,,2004
77571DPNTL12501,108054,1.07,,,,,2004
49868LSNPC461MI,67561,1.04,,,,,2004
90810SHLND20915,110543,0.95,,,,,2004
42501THSMR501RE,N420,1.02,,,,,2004
35055DBRTC1828B,108883,1.22,,,,,2004
07603MRDHS238WF,N590,1.05,,,,,2004
30027KPPRS1579K,7439921,0.48,,,,,2004
53201HRNSC4400W,7439965,1.45,,,,,2004
02888PSCRR75PEN,N420,0.9,,,,,2004
61607DDWRD7800S,N450,1.07,,,,,2004
71730NVRNM309AM,75070,1.24,,,,,2004
46404NRTHM76NBR,N090,2.18,,,,,2004
49078MNSHC320NF,N458,0.0,,,,,2004
23228MXWLL7400I,7440508,1.12,,,,,2004
27420PRCSN301EM,67561,0.96,,,,,2004
45030RTGRS10740,108883,0.86,,,,,2004
45804HMPSH1747F,50000,0.87,,,,,2004
13403MRDHS9570R,91203,1.18,,,,,2004
46567RNKRB207CH,80626,1.1,,,,,2004
36732LBMPWHWY43,N420,1.03,,,,,2004
61537HNRYFRICHA,7664417,0.83,,,,,2004
28655CTPLL90CER,7439965,1.1,,,,,2004
17402BBCCK76ACC,7439921,0.99,,,,,2004
55060VRCNN800PA,N982,1.68,,,,,2004
71730NVRNM309AM,79107,1.37,,,,,2004
79765BGTXT951CU,7439965,0.0,,,,,2004
71730NVRNM309AM,961115,1.87,,,,,2004
71730NVRNM309AM,98828,1.32,,,,,2004
84054BGWST333WE,191242,1.02,,,,,2004
71730NVRNM309AM,126998,0.96,,,,,2004
49001THPJH7171P,N150,1.0,,,,,2004
98661CLMBM107GR,7439965,1.1,,,,,2004
92665KZCTN434WE,95636,0.86,,,,,2004
32905FRRSR2210W,67561,1.67,,,,,2004
33178TRMCP11000,N590,1.0,,,,,2004
33566LMXXTINDUS,71363,0.97,,,,,2004
01970VNWTRCOLON,68122,0.76,,,,,2004
01970VNWTRCOLON,108883,1.38,,,,,2004
45241SHLND2788G,71363,1.03,,,,,2004
26507CRKDRWVCUN,N458,0.0,,,,,2004
33169NLTNT1251N,108883,0.95,,,,,2004
30360GNRLM3900M,7632000,0.8,,,,,2004
61607DDWRD7800S,7664939,1.07,,,,,2004
66115CRTNT103FU,N090,0.98,,,,,2004
62433MRNCR15142,7647010,1.08,,,,,2004
97128XCLTC2919N,7439921,1.15,,,,,2004
62305CPRND1800G,7440508,0.89,,,,,2004
71730NVRNM309AM,120581,0.59,,,,,2004
91311MRCNN20730,7664393,1.05,,,,,2004
91311MRCNN20730,7439965,1.05,,,,,2004
62739MRNCR134CI,N040,1.14,,,,,2004
38108VLSCL1100W,108316,1.16,,,,,2004
08902PRSPC1202A,71363,1.12,,,,,2004
70805XXNBT4050S,98828,0.99,,,,,2004
46069BDDLP701SM,N420,0.95,,,,,2004
77640CHVRN2001S,N420,1.2,,,,,2004
22031MCLFR9601C,95636,1.08,,,,,2004
75601MRTHN2400S,7440473,1.4,,,,,2004
77511SLTNCFM291,75058,1.01,,,,,2004
61602RCHRDFOOTO,7439921,0.0,,,,,2004
91784HLLDY2006N,191242,1.48,,,,,2004
53177DSTND8211D,N982,1.25,,,,,2004
07105MRDHS1111D,N590,0.97,,,,,2004
62634LKHRTELKHA,N420,0.98,,,,,2004
03054NSHCR57DAN,141322,1.15,,,,,2004
35580LBMPW460GO,N020,1.0,,,,,2004
40383GTPRD900TY,N420,1.08,,,,,2004
22026PSSMP19000,N458,1.39,,,,,2004
77536SHLLLHIGHW,N495,0.0,,,,,2004
63026STLSS1050D,71363,0.91,,,,,2004
72301CPSCHBRIDG,71363,3.4,,,,,2004
87421SNJNGCOUNT,N982,1.1,,,,,2004
92641GDWNC12361,N230,0.99,,,,,2004
92665KZCTN434WE,N090,0.72,,,,,2004
19061BPLCMPOSTR,1313275,0.92,,,,,2004
02254PLRDC1265M,75092,0.87,,,,,2004
46783GMCTR12200,71363,0.94,,,,,2004
33178TRMCP11000,7664393,1.0,,,,,2004
45401MMPRC345SP,N495,1.08,,,,,2004
46783GMCTR12200,N230,0.94,,,,,2004
43064RNCNC8115U,7440473,1.19,,,,,2004
85281MCRRL2434W,7664393,1.1,,,,,2004
44103CMCRP7601B,7440473,1.13,,,,,2004
22630DPNTFPOBOX,98828,1.15,,,,,2004
77541SHNTS565HW,67561,1.13,,,,,2004
61615PRDSP4349W,1336363,0.0,,,,,2004
43605SNCNC1601W,108883,0.05,,,,,2004
75844VLCRFHWY28,N230,1.05,,,,,2004
77511SLTNCFM291,100414,1.22,,,,,2004
43213BCMNF265NO,7440508,0.68,,,,,2004
47542RTCMN1037E,1330207,1.06,,,,,2004
53204LWTNN1616W,64186,0.0,,,,,2004
35006SSTLM8800O,N420,0.75,,,,,2004
56001RCHRD3RDHA,N458,0.92,,,,,2004
89820CSTLC6MILE,7782505,1.57,,,,,2004
89820CSTLC6MILE,N511,1.37,,,,,2004
94565CRTRN2850W,1313275,0.87,,,,,2004
36553MCNLSINDUS,7782505,1.32,,,,,2004
28704NVNTR35AIR,100425,1.03,,,,,2004
97408MNCCC91320,1330207,1.53,,,,,2004
24354BRNSW150JO,1330207,1.54,,,,,2004
95361BTRCH300GI,100414,1.16,,,,,2004
40330SGNTS551TA,7440508,1.16,,,,,2004
23005DSWLL10098,N590,0.0,,,,,2004
60131MRCNR11330,7440508,1.26,,,,,2004
60638DBRTC4700S,67561,0.81,,,,,2004
01902LYNNP92BRO,N040,1.2,,,,,2004
42134TYTMT521PA,N420,1.93,,,,,2004
02742CSHNT744BE,N590,1.1,,,,,2004
48006DTRTD7000K,191242,1.33,,,,,2004
24534CLVRPRTE92,N982,1.04,,,,,2004
71292SHWPR800NE,7440020,1.59,,,,,2004
47542RTCMN1037E,95636,1.06,,,,,2004
53224PHTRN8701W,N100,1.65,,,,,2004
28792SLCRP700SH,7697372,1.4,,,,,2004
71429GNDYT39228,7439921,0.0,,,,,2004
54476CNTRL351AL,7440020,1.1,,,,,2004
48838KNTFN1413C,7439965,0.96,,,,,2004
29550HBRBN3512L,N420,1.25,,,,,2004
15108CHMCN3000C,95636,1.69,,,,,2004
14150TNWND3875R,91203,1.05,,,,,2004
32780NDNRV7800S,N590,1.24,,,,,2004
43567NTDTC555WL,N120,0.0,,,,,2004
49441CNNNM2875L,7440020,1.48,,,,,2004
66106SHLND5420S,108883,1.25,,,,,2004
78409CHMPL7350I,7664417,0.96,,,,,2004
78409CHMPL7350I,71432,0.96,,,,,2004
22601SLLVN1944V,100414,0.91,,,,,2004
63147MLLNC3600N,64186,1.2,,,,,2004
63147MLLNC3600N,7647010,1.1,,,,,2004
18509NTDGL1396J,75092,1.0,,,,,2004
48183DTRTD4695W,N450,1.23,,,,,2004
78407CTGRF4809U,98828,0.77,,,,,2004
71730NVRNM309AM,120365,1.39,,,,,2004
71730NVRNM309AM,309002,0.61,,,,,2004
48446DCPLT395DE,108101,1.0,,,,,2004
12543STRNLHENRY,7440508,0.88,,,,,2004
71107CLLWY5677N,106898,0.0,,,,,2004
63110KPCTN5137S,55406536,1.01,,,,,2004
49204QNXCRPOBOX,N982,1.07,,,,,2004
00626MYLNNRD156,67561,1.35,,,,,2004
52556PLXCX1806W,N420,0.61,,,,,2004
71275BRNSHPOBOX,7439921,0.0,,,,,2004
64116RLCMP400RE,108883,0.94,,,,,2004
74112NCHRP6707E,108101,0.97,,,,,2004
43207FRNKL2020B,108883,1.21,,,,,2004
48809RBRYN500MA,106514,0.0,,,,,2004
29577VXCRP17THA,N740,0.91,,,,,2004
66749GTSRB999MI,N010,1.0,,,,,2004
97210GLCRN5034F,7439921,1.14,,,,,2004
06795LVSPR58COM,7439921,1.2,,,,,2004
43543CHSBRSTATE,N982,1.1,,,,,2004
49441CNNNM2875L,7440484,1.54,,,,,2004
27889FNTNPPOBOX,100425,0.93,,,,,2004
31502GNRLM2255I,108883,1.25,,,,,2004
66106SHLND5420S,95636,0.87,,,,,2004
31068BCKYCOLDST,N450,0.0,,,,,2004
29720LHGHL6MISO,7439965,0.66,,,,,2004
74074BRNSW3003N,1330207,1.1,,,,,2004
74074BRNSW3003N,107211,1.1,,,,,2004
02563CNLLC9FREE,7647010,1.18,,,,,2004
83274THPLL434SO,N511,1.43,,,,,2004
48183DTRTD4695W,N150,1.21,,,,,2004
45013CHMPN601NO,7647010,0.87,,,,,2004
71730NVRNM309AM,7632000,0.5,,,,,2004
32571MRCNC1801C,107131,1.0,,,,,2004
32571MRCNC1801C,67561,1.0,,,,,2004
29731TTCHS1750O,N982,1.5,,,,,2004
98275TNCMM11609,7439921,0.81,,,,,2004
03222FRDNBPOBOX,108101,1.09,,,,,2004
44691MTRMD1061V,108101,0.1,,,,,2004
60185SSVKT475IN,N420,0.95,,,,,2004
60131MRCNS3615W,N100,0.85,,,,,2004
77522XXNCH5000B,50000,1.13,,,,,2004
38632LMXXTMCCRA,108883,1.04,,,,,2004
77522XXNCH5000B,N982,1.13,,,,,2004
48111WYNDS49350,N010,0.0,,,,,2004
48111WYNDS49350,N230,0.0,,,,,2004
74361LNSTR5MILE,N458,1.03,,,,,2004
50450FLTGR311NO,7440439,1.04,,,,,2004
38261TYSNF2800E,N511,1.31,,,,,2004
42041TRNRD219EF,7632000,0.0,,,,,2004
70734BSFCRRIVER,1330207,1.21,,,,,2004
15108BPXPL510NA,108883,0.93,,,,,2004
46552DCTLT30350,872504,1.2,,,,,2004
78735MTRLN6501W,7664393,1.7,,,,,2004
47905LLLLYLILLY,7782505,0.89,,,,,2004
77541THDWCBUILD,115071,1.0,,,,,2004
44512SPCTR535BE,100414,1.6,,,,,2004
84601PCFCS2550S,7439965,1.37,,,,,2004
70665CHMCL7170J,N100,0.0,,,,,2004
92703DHRFR4002W,N511,1.0,,,,,2004
15301JSSPS500GR,7697372,1.07,,,,,2004
26003HBCBR3INDU,7429905,0.0,,,,,2004
29918SHRMN25WOO,1330207,0.52,,,,,2004
45244SNCPR8485B,71363,1.0,,,,,2004
46552DCTLT30350,71363,1.2,,,,,2004
39567CHVRNPOBOX,108952,1.06,,,,,2004
42101LLLYN347CE,71363,1.09,,,,,2004
33069CHMCL2700S,75092,1.18,,,,,2004
85334MRGNC18275,75456,1.7,,,,,2004
45246THSHP4539D,N420,0.9,,,,,2004
00764THMSBCABOC,7440508,1.05,,,,,2004
53050MYVLL715SO,7440508,1.66,,,,,2004
19440PNNCL2755B,1330207,0.91,,,,,2004
88043CHNMN210CO,N458,1.0,,,,,2004
61554PKNNR1300S,N511,1.06,,,,,2004
27835GRDYWGREEN,N120,1.03,,,,,2004
07032KHNCH86HAC,7782505,0.89,,,,,2004
71730NVRNM309AM,510156,0.73,,,,,2004
46808TTNWL3011C,1330207,0.75,,,,,2004
75243DRSNF13532,127184,1.03,,,,,2004
13790SWSTV720RI,7664939,0.0,,,,,2004
60067RLNGT600SO,N100,1.09,,,,,2004
97113SHLDN300N2,7440473,1.3,,,,,2004
31907PRCSN4800C,N100,1.2,,,,,2004
63026CHRYS1001N,N982,0.85,,,,,2004
47905LLLLYLILLY,872504,1.1,,,,,2004
46705PRKRH1PARK,N420,0.0,,,,,2004
60018KSTRS515EA,127184,1.08,,,,,2004
71602GYLRD500MC,N450,0.97,,,,,2004
45212MSCNC2909H,109864,1.17,,,,,2004
75455RDCLPRT9BX,108883,1.35,,,,,2004
53546MRGNC31EMR,7440508,1.5,,,,,2004
44641JLSPC1500W,N450,0.67,,,,,2004
39567CHVRNPOBOX,N106,1.03,,,,,2004
19901SNRCC60STA,7440508,1.5,,,,,2004
89822NWMNT25MIL,74908,0.82,,,,,2004
42301DRTPL2400H,N982,1.1,,,,,2004
28451DPNTXSTATE,7440393,0.99,,,,,2004
06096HMLTN1HAMI,N590,1.0,,,,,2004
07206CYCLC217SF,7439976,1.0,,,,,2004
70037HBSNG2402E,7439921,1.06,,,,,2004
29304KHLRC4000S,N982,1.04,,,,,2004
61265MLNPN54002,N010,1.26,,,,,2004
70669VSTCHOLDSP,110543,1.09,,,,,2004
77701BMNTREASTE,74851,1.01,,,,,2004
33069CHMCL2700S,79016,1.27,,,,,2004
49444WBBCH2708J,50000,1.11,,,,,2004
44035NGLHR120PI,7697372,1.1,,,,,2004
90301RHCHM425IS,75092,2.4,,,,,2004
17701TXTRN652OL,7664417,1.17,,,,,2004
28451GNRLWHIGHW,87865,1.27,,,,,2004
90248RMCHM210EA,80626,1.42,,,,,2004
24175RNKCM5555C,N150,1.06,,,,,2004
58282DMCRNCOUNT,110543,1.06,,,,,2004
38606CRWNCHWY35,71363,0.91,,,,,2004
82901CHVRN525SH,7782505,0.93,,,,,2004
17004FRDNW36MAP,7439965,1.07,,,,,2004
48174KTPRD13177,7664393,0.0,,,,,2004
13165WRGRC228EA,107131,1.23,,,,,2004
27536STRNMUS1SO,N100,1.0,,,,,2004
75236HSTNS3636D,108883,1.36,,,,,2004
54162NDSTRROUTE,N511,0.8,,,,,2004
64127KNSSC2908T,7439921,0.0,,,,,2004
14450JSCSN820TU,7440393,1.1,,,,,2004
43613VRMNF4117F,N511,0.91,,,,,2004
19936RCHHLCOUNT,67561,0.82,,,,,2004
17833WDMTL1SECO,75092,1.09,,,,,2004
98203BNGCM3003W,108952,0.89,,,,,2004
44311BFGDR123WB,108101,2.82,,,,,2004
27893NCRMC2401S,67561,1.17,,,,,2004
54162NDSTRROUTE,7697372,0.8,,,,,2004
43515BNTNG200VA,7440508,1.23,,,,,2004
45840BLLPC12340,7439921,0.95,,,,,2004
77979NNCRBPOBOX,7664417,1.11,,,,,2004
94533BLLPC2400H,7439921,1.0,,,,,2004
26062RLLCT4502F,108883,1.05,,,,,2004
52004JHNDRHWY38,107211,1.51,,,,,2004
61021HNRYP900SD,7440020,1.0,,,,,2004
37134MTHSN200MA,N982,1.5,,,,,2004
53082JLFRN3101S,7440020,1.0,,,,,2004
45802RCDNH1900F,N100,1.0,,,,,2004
70669GRGGL1600V,107211,1.19,,,,,2004
72315GRCCHARKAN,N495,0.0,,,,,2004
60064BBTTL1400N,68122,3.4,,,,,2004
39401YRKNT77ACA,7440020,0.8,,,,,2004
39209SHLND455IN,N230,0.21,,,,,2004
56002TLSLC480IN,N420,1.08,,,,,2004
48111WYNDS49350,N090,0.0,,,,,2004
38821TRTMPHIGHW,N495,0.08,,,,,2004
83873SLVRVLAKEG,N020,1.2,,,,,2004
54221MNTWC1303S,7664393,1.04,,,,,2004
19355WHTFR33SPR,1330207,1.3,,,,,2004
30613CRTNT425AT,108952,1.0,,,,,2004
02780RDNDB144WE,N590,0.84,,,,,2004
36868MDCTDALABA,7647010,1.0,,,,,2004
27042HLSTDHWY31,7440417,1.1,,,,,2004
77581BMSNC4344S,106990,1.1,,,,,2004
42241TSTYLHWY10,N230,0.5,,,,,2004
35217LLWRT500ME,110543,0.0,,,,,2004
19936RCHHLCOUNT,50000,1.2,,,,,2004
48084SLZRP1972M,N100,3.58,,,,,2004
15626SNCNCRTE66,100414,1.08,,,,,2004
30240DRCLL1567F,7439921,1.29,,,,,2004
37209CNSLV1830L,107211,0.0,,,,,2004
52601LLNTN4282S,N590,0.93,,,,,2004
64772MNVDPHIGHW,N090,1.07,,,,,2004
64108HLLMR2501M,N511,1.55,,,,,2004
77979NNCRBPOBOX,110827,1.11,,,,,2004
84319MLLRN410NO,7664417,0.44,,,,,2004
13357DPNTRCLARK,N420,1.03,,,,,2004
01845PHRMC70FLA,67561,1.32,,,,,2004
72143PLRST920EL,7440473,1.06,,,,,2004
61021HNRYP900SD,7440473,1.0,,,,,2004
45042BYWST700CO,7647010,0.98,,,,,2004
25015DPNTB901WE,7664417,1.0,,,,,2004
48209LLDSG1200Z,N590,0.33,,,,,2004
90723PRMNT14700,71432,0.98,,,,,2004
34610SHDYH14240,N590,0.49,,,,,2004
64108HLLMR2501M,7697372,1.55,,,,,2004
77979NNCRBPOBOX,107211,1.42,,,,,2004
43616NVRSF876OT,7440439,1.07,,,,,2004
70669GRGGL1600V,540590,1.19,,,,,2004
43616NVRSF876OT,7439921,1.07,,,,,2004
32501RCHHL407SO,80057,1.52,,,,,2004
40361MLLNCHIGHW,N450,0.0,,,,,2004
46992CMWBSMILLS,N982,0.8,,,,,2004
72015RNC001007V,79016,0.68,,,,,2004
32674MRGNC1701S,7440020,4.44,,,,,2004
60436JLTGN1800C,7647010,0.96,,,,,2004
56470TMNDS51IND,7439965,0.45,,,,,2004
52808NCHLS1725R,1330207,1.08,,,,,2004
98421SMPSN801PO,75070,0.97,,,,,2004
63702PRCTRPOBOX,N150,1.15,,,,,2004
77541THDWCBUILD,1717006,1.0,,,,,2004
53563XXNCH1012T,107211,1.04,,,,,2004
46041MLLRYSTATE,7440508,1.1,,,,,2004
77640FNLNDHIGHW,N511,1.02,,,,,2004
89822NWMNT6MAIL,N725,1.19,,,,,2004
28451DPNTXSTATE,106423,1.1,,,,,2004
77511MCCHM2MISO,75058,1.01,,,,,2004
90749RCPRD1801E,1330207,1.06,,,,,2004
94025RYCHM300CO,N982,1.2,,,,,2004
55060MCQYN10012,7440020,1.37,,,,,2004
66104QNDRP3601N,7664939,0.0,,,,,2004
29550TLLYMSCHWY,N096,1.17,,,,,2004
18840MLLSP100LA,67561,0.64,,,,,2004
29621SSCTD1100S,7697372,0.89,,,,,2004
65109JFFRS2116I,108883,1.25,,,,,2004
31643LNGBRHWY34,107028,0.88,,,,,2004
28677THVLS1931S,7664417,1.01,,,,,2004
72143BRYCC450SB,7664417,1.0,,,,,2004
62206STSTL3300M,N590,1.05,,,,,2004
82716NLSMP13151,7440666,1.04,,,,,2004
84116CHVRN2351N,463581,1.04,,,,,2004
23181CHSPK19THM,64186,1.01,,,,,2004
15014LLGHNRIVER,7664393,0.94,,,,,2004
61108GSNSN530BL,7440508,1.15,,,,,2004
98532DRGLD67SWC,7697372,0.95,,,,,2004
61821LLYNG17WWA,121448,0.0,,,,,2004
22572WDPRSROUTE,N090,0.89,,,,,2004
16438SNPTT201TI,7440508,1.06,,,,,2004
71654PTLTCHIGHW,120809,1.09,,,,,2004
56560MRCNC2500N,N150,0.97,,,,,2004
71654PTLTCHIGHW,64186,1.04,,,,,2004
44109CHMCL3751J,1330207,0.27,,,,,2004
06040PHLCD90PRO,N100,1.34,,,,,2004
78403CSTLR1300C,7664393,1.05,,,,,2004
12144MRDHS367AM,N590,0.92,,,,,2004
37160LCNRC1605R,N150,1.23,,,,,2004
47240BHNNGHIGHW,N420,0.7,,,,,2004
66104QNDRP3601N,7440393,0.0,,,,,2004
03103DSGRNGRENI,N120,1.13,,,,,2004
37040MDWST480IN,N420,1.14,,,,,2004
98421SMPSN801PO,1336363,0.97,,,,,2004
39736NTDCMSTATE,140885,0.98,,,,,2004
17814BNTNFRD2BO,7439921,1.13,,,,,2004
97478WYRHS785N4,N420,1.11,,,,,2004
65804DRFTN2035E,N511,1.05,,,,,2004
64061STHLSHIGHW,7440508,1.72,,,,,2004
45212MSCNC2909H,108883,1.0,,,,,2004
53051MGRTTW156N,7439921,0.61,,,,,2004
68310HVRGR70071,7440020,1.53,,,,,2004
14870CRNNGADDIA,7697372,1.17,,,,,2004
65109JFFRS2116I,191242,1.22,,,,,2004
43138SLKCK33828,7440473,0.96,,,,,2004
75050SRGRD23501,N230,1.03,,,,,2004
45302HNDFM12500,7439965,1.0,,,,,2004
77511MCCHM2MISO,67561,1.0,,,,,2004
75109MRGNC851MR,75456,1.3,,,,,2004
