TRIFID,TRI_CHEM_ID,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
97210CSRFN6350N,7440508,1.0,,,,,2018
4444WHRNGC1438S,7439921,0.84,,,,,2018
12883NTRNTSHORE,N450,1.02,,,,,2018
7163WCNTRL12HWY,7440473,1.0,,,,,2018
8207WKNFRV998HU,N590,1.0,,,,,2018
52361WLLMS100PA,7440020,1.14,,,,,2018
94510XXNCS3400E,74851,1.25,,,,,2018
14807CRWLY25HUR,7697372,0.93,,,,,2018
39506HRTSN10115,108883,0.94,,,,,2018
39506HRTSN10115,110827,0.94,,,,,2018
7603WCSTLC4725N,111422,1.13,,,,,2018
23860CMRCSBERMU,N010,1.0,,,,,2018
10973BLCHMROUTE,107211,1.0,,,,,2018
43219YNKNM1920L,N230,0.94,,,,,2018
37167NSSNMNISSA,71363,0.92,,,,,2018
40324TYTMT1001C,67561,1.02,,,,,2018
08215CNYCHRT563,100425,1.25,,,,,2018
45840WHRLP4901N,7439965,1.05,,,,,2018
60005DSPLN1605A,67561,0.98,,,,,2018
59635MRCNCSMELT,N100,0.84,,,,,2018
12883NTRNTSHORE,N040,1.02,,,,,2018
54603CNTNN1501S,N230,1.04,,,,,2018
46230MBLLH15271,108883,0.91,,,,,2018
35983CHVTCEWING,N982,1.03,,,,,2018
16673PPLTN100PA,67561,0.96,,,,,2018
1704WPNNSY2PRES,N590,1.15,,,,,2018
90810WSTRN2001E,7439921,1.19,,,,,2018
55965PRCRN701IN,110543,1.07,,,,,2018
60153LKYMN2700S,7440020,0.91,,,,,2018
53051SLGNCN90W1,N230,1.04,,,,,2018
02882DWLND15RAY,100414,1.35,,,,,2018
18067NRTHM1HORW,N450,0.9,,,,,2018
29609TNNRCFURMA,4080313,1.0,,,,,2018
11547MBLLGSHORE,100414,1.12,,,,,2018
32078GRGPCSTATE,120809,0.97,,,,,2018
71730NVRNM309AM,333415,0.84,,,,,2018
3766WPRMST181WA,4170303,0.81,,,,,2018
37716HKNCN408EA,91203,1.66,,,,,2018
9721WPRTTN121SE,N420,0.9,,,,,2018
66106SHLND5420S,108883,0.03,,,,,2018
27703CRRSR4600S,872504,1.1,,,,,2018
3056WTYTND5VALE,872504,1.05,,,,,2018
53538HPPNR25EBL,7440473,1.1,,,,,2018
4674WMGNXT13811,N982,1.04,,,,,2018
2710WSTRTF1681S,7697372,1.0,,,,,2018
37086BRDGSPOBOX,191242,1.06,,,,,2018
98632WYRHS3401I,10049044,1.0,,,,,2018
77013MTLPL10625,N982,0.87,,,,,2018
70602CTGPTHIGHW,74851,1.08,,,,,2018
84624GRYMN32MIL,7439921,0.93,,,,,2018
28307DPTFRDIREC,55630,0.64,,,,,2018
7754WBLCBP231NB,556525,0.93,,,,,2018
78403CSTLR1300C,95636,0.99,,,,,2018
36553HNTSM555HU,101779,1.2,,,,,2018
54912FXRVR600VU,67561,2.5,,,,,2018
78403CSTLR1300C,115071,0.99,,,,,2018
70669VSTCHOLDSP,7664417,1.1,,,,,2018
15301JSSPS500GR,7697372,1.09,,,,,2018
31323NTRSTONEIN,7783064,1.11,,,,,2018
9866WCMXRC875NE,7439921,1.0,,,,,2018
77480PHLLPFM14A,108883,0.97,,,,,2018
26050HMRLGSIXTH,N982,0.76,,,,,2018
74434MSKGG5501T,N982,1.0,,,,,2018
58638HBRNBEASTW,N450,1.02,,,,,2018
7754WBLCBP231NB,N150,1.0,,,,,2018
3051WLRNGK4961B,7440473,1.1,,,,,2018
48089JXMTL22105,7664939,1.0,,,,,2018
28307DPTFRDIREC,100414,0.64,,,,,2018
01720THHRT87HAY,872504,0.35,R2,,,,2018
57754WHRFRTROJA,N106,1.15,,,,,2018
43302SMCNC1025P,7440508,1.0,,,,,2018
91352CCRTN871TE,N100,1.0,,,,,2018
54880MRPHY24THA,100414,0.31,,,,,2018
29720RXHMCHIGHW,91203,1.07,,,,,2018
55374GRCNC20500,7440473,1.05,,,,,2018
55965PRCRN701IN,64186,1.07,,,,,2018
17105LDRDP900SE,91203,0.94,,,,,2018
52732DMCRN1251B,N982,1.02,,,,,2018
02882DWLND15RAY,1330207,0.87,,,,,2018
71730NVRNM309AM,1912249,0.84,,,,,2018
57702STHDK501NO,7439965,0.66,,,,,2018
14103WSTRN4141B,75070,1.02,,,,,2018
60160NCHRP2755W,N090,1.05,R3,,,,2018
15690SSVND130LI,N100,1.01,,,,,2018
06108PRTTW400MA,7440484,1.15,,,,,2018
68008CRGLL650IN,7664417,1.2,,,,,2018
47905LLLLYLILLY,7664417,1.06,,,,,2018
45865DNNNC216SO,N511,1.1,,,,,2018
64050LFRGN2200N,N090,0.99,,,,,2018
3825WGRNPL298MC,71432,0.95,,,,,2018
45069RPBLC5525U,N010,0.76,,,,,2018
70665PMPLL1890S,100414,0.98,,,,,2018
28402STHTL3527H,108316,1.0,,,,,2018
45225QNCTY2980S,7664417,1.0,,,,,2018
67301TMTVC1300W,7439921,1.43,,,,,2018
19061BPLCMPOSTR,N420,0.99,,,,,2018
46809FRTWY9609I,7440473,1.36,,,,,2018
3866WLTLST2CUNT,117817,1.36,,,,,2018
17751VRYCHDRAKE,108883,1.07,,,,,2018
79403TYCFR892NR,N982,1.2,,,,,2018
9880WSRPXX434LD,N420,1.0,,,,,2018
7703WTMKNB1473Y,7439965,1.29,,,,,2018
76111PVNDS3209G,N495,1.07,,,,,2018
62707CTYWT3100S,N495,0.99,,,,,2018
60101PRRMT799SR,7439921,0.75,,,,,2018
28345PRGRSNCSR1,N458,1.16,,,,,2018
75604STHWS600FO,7440473,1.53,,,,,2018
29720NCRWR1552C,7440020,1.0,,,,,2018
84624BRSHW10MIL,N982,1.2,,,,,2018
45052CNCNN11001,191242,1.33,,,,,2018
53186GSCGN134SW,7697372,1.0,,,,,2018
90748NNPCF2402E,75150,1.02,,,,,2018
90748NNPCF2402E,110827,1.02,,,,,2018
50313BRTNS1970N,71363,0.74,,,,,2018
23831SFTYK1200W,N590,0.66,,,,,2018
12047NRLTC628SO,95636,9.49,,,,,2018
41042MBNCX8252D,7697372,1.03,,,,,2018
77868NTRSTINTER,7439965,1.41,,,,,2018
2240WVRGNC611SM,N511,1.1,,,,,2018
54610DRYLN500OL,N770,1.23,,,,,2018
00701RCHPRSTATE,75092,1.37,,,,,2018
7837WVSTLP28KAY,7440280,1.05,,,,,2018
15025SSCLR400ST,71432,1.09,,,,,2018
55379CRPMT7632H,7664417,1.38,,,,,2018
28144NTNLSCEDAR,140885,1.0,,,,,2018
36505MVCCH12650,300765,0.75,,,,,2018
98032DVSWL19941,N420,1.64,,,,,2018
48131GLBLN58NAN,7440020,1.19,,,,,2018
28024DKNRGDUKEP,7647010,0.88,,,,,2018
35801NKTRT1112C,108883,0.88,,,,,2018
80022CNCDN5801B,N495,1.0,,,,,2018
1733WCYCLC55IND,N120,1.0,,,,,2018
38478MRCNM2360I,7439965,0.99,,,,,2018
19713RDLNC451BE,68122,1.05,,,,,2018
72765KWNRC600KA,1330207,0.98,,,,,2018
32226BPXPL2101H,95636,0.7,,,,,2018
6080WSGRHT12WES,7440473,1.13,,,,,2018
13165WRGRC228EA,7664417,1.12,,,,,2018
5810WTRNRT441MA,100425,3.2,,,,,2018
08070GNSCHINDUS,N106,1.44,,,,,2018
15024CHSWCPITTS,N458,0.94,,,,,2018
45503SKLLY318EA,7439921,0.89,,,,,2018
00701DPNTGHIGHW,64902723,0.67,,,,,2018
00701DPNTGHIGHW,91203,0.91,,,,,2018
3742WSQTCH396CR,7439921,1.0,,,,,2018
44306RCRFT1204M,115071,1.43,,,,,2018
48091MTLLR2703E,7664417,1.4,,,,,2018
60426NVRTF16435,7664393,1.05,,,,,2018
70602CTGPTHIGHW,463581,1.08,,,,,2018
82007FRNTR2700E,7783064,1.1,,,,,2018
82007FRNTR2700E,N420,1.1,,,,,2018
82007FRNTR2700E,85018,1.1,,,,,2018
98134LSKNC32006,N495,1.48,R6,R6,R6,,2018
44471STRCT65MAI,95636,0.77,,,,,2018
45804SHLCM1150S,106990,0.82,,,,,2018
54880MRPHY24THA,1313275,0.32,,,,,2018
54632DRYLNS4651,N450,1.12,,,,,2018
27893MRCNN2200F,7647010,1.92,,,,,2018
67213FRMLN2323S,7664417,1.04,,,,,2018
52553CRGLLRR1CO,N420,1.0,,,,,2018
60450QNTMC8805N,91203,1.05,,,,,2018
70760BGCJN9951C,N770,0.79,,,,,2018
63670MSSSSHIGHW,7647010,1.07,,,,,2018
70765THDWCHIGHW,N511,1.06,,,,,2018
90748NNPCF2402E,463581,1.02,,,,,2018
17847CFNDS2NDAR,7439965,1.01,,,,,2018
42348WRLDS45RIV,95636,1.07,,,,,2018
37209BPXPL14095,100414,0.6,,,,,2018
38375GNRLLSFOUR,N106,0.98,,,,,2018
18848MSNTCMASON,N150,1.01,,,,,2018
72076RSTCH1901R,67561,0.43,,,,,2018
66046STRNV3841G,108101,0.68,,,,,2018
15025SSCLR400ST,91203,1.09,,,,,2018
14304NRTNW6600W,N511,1.07,,,,,2018
16329NTNLF1FRON,7664417,0.88,,,,,2018
29801TMTCSHWY1N,7440473,1.16,,,,,2018
97402TRSJS195NB,108952,1.05,,,,,2018
11777PRTJFBEECH,7664417,1.0,,,,,2018
0808WPNDRL51SHA,7439965,1.0,,,,,2018
23237WKCHM1600B,7664417,1.0,,,,,2018
78410KCHRFSUNTI,7664417,1.22,,,,,2018
19551RDNGLPOBOX,7440508,0.83,,,,,2018
08865JTBKR600NO,110543,0.49,,,,,2018
52556THDXT501NO,7440473,0.98,,,,,2018
02914MBLLS1001W,1330207,0.92,,,,,2018
29827GRNTL9918B,50000,0.95,,,,,2018
4819WPRMCN26SIB,N420,1.01,,,,,2018
1421WWLDDT2537H,7440508,0.8,,,,,2018
29702MGNLFSCHIG,121448,2.64,,,,,2018
5539WZZGLV86THS,N982,1.09,,,,,2018
15902SCMMT101BR,7440484,0.99,,,,,2018
29150SMTRC2410H,1330207,1.0,,,,,2018
35986RNSVL189RT,100414,2.31,,,,,2018
46320KLDVS3000S,95636,1.11,,,,,2018
44004TNNDS4001B,67561,1.0,,,,,2018
6335WCRTNT1CERT,7439921,0.39,,,,,2018
90245RLQDL131EE,N100,0.9,,,,,2018
46804NDNCT4301E,N982,1.35,,,,,2018
9781WCLMBR79588,N511,0.8,,,,,2018
02914MBLLS1001W,108883,0.92,,,,,2018
19030SFTYK77TOW,67561,6.8,,,,,2018
73949MRPHY701WT,7440666,1.04,,,,,2018
25265MNTNRRTE33,7664939,0.86,,,,,2018
70765THDWCHIGHW,N740,1.0,,,,,2018
45817DTRND320SN,107211,0.87,,,,,2018
47670TYTMT4000T,N120,1.03,,,,,2018
48211SLCTY1923F,71432,1.5,,,,,2018
48211SLCTY1923F,84742,1.5,,,,,2018
77262GDYRT2000G,7664417,0.99,,,,,2018
77643WSTMNHWY73,108930,1.0,,,,,2018
3810WVLRPR321WM,110543,1.01,,,,,2018
7748WCMXCN1393B,N420,1.0,,,,,2018
11371GDNVTLAGUA,95636,0.9,,,,,2018
17701HGHST3501S,7440666,0.7,,,,,2018
2827WSFTYK124GD,N420,0.96,,,,,2018
32771SFTYK6CENT,N590,0.69,,,,,2018
93637MDRGL24441,N090,1.04,,,,,2018
3010WLDCST3NEWB,100425,0.88,,,,,2018
50801MRCNC56EMN,7439921,1.05,,,,,2018
61821HDSNT342NM,75456,0.72,,,,,2018
5810WTRNRT441MA,191242,1.23,,,,,2018
35630MNRCH835RI,N982,0.72,,,,,2018
77651TXCCHHWY36,75218,1.15,,,,,2018
33309FHPMN601NW,7440020,0.9,,,,,2018
77651TXCCHHWY36,91203,0.92,,,,,2018
07203PMRCN209E1,N100,0.8,,,,,2018
85024SMTMS19801,N230,1.01,,,,,2018
39181RGNRFPOBOX,191242,1.01,,,,,2018
02914MBLLS1001W,95636,0.92,,,,,2018
92880CNCDB345CE,7440508,1.02,,,,,2018
90748NNPCF2402E,127184,1.02,,,,,2018
90748NNPCF2402E,108883,1.02,,,,,2018
90748NNPCF2402E,1330207,1.02,,,,,2018
90744HNTWY1651A,110543,0.96,,,,,2018
63376WDBRD11CER,N120,0.93,,,,,2018
60921NCHLSRT24E,7440020,1.12,,,,,2018
0290WNPTST13TER,91203,1.06,,,,,2018
48211SLCTY1923F,7664393,1.5,,,,,2018
27709GMCRL3026C,7697372,1.4,,,,,2018
29560NNYPLHWY52,107211,1.03,,,,,2018
04276BSCSCROUTE,N982,1.02,,,,,2018
02780TNTNM1314S,191242,1.44,,,,,2018
5413WPRFLF17PRG,108101,1.0,,,,,2018
7007WVLRPR1492R,1313275,0.91,,,,,2018
7007WVLRPR1492R,95636,0.91,,,,,2018
19007DNMRC145WH,108883,1.03,,,,,2018
77902CCDNTOLDBL,110543,1.0,,,,,2018
46206LLSNT4700W,7440508,1.05,,,,,2018
46808DNCRP2100W,7439921,1.08,,,,,2018
44144PLSTC9921C,7440020,0.59,,,,,2018
54981WPCFN406ND,107211,1.0,,,,,2018
7954WCHMPL56583,1330207,0.9,,,,,2018
6013WCNCRT11825,N450,1.15,,,,,2018
2937WSPCTR228IN,7664417,1.0,,,,,2018
58530MLTNR34012,N458,0.92,,,,,2018
38109MPCPT543WE,463581,1.0,,,,,2018
43103RYNLDREYNO,91203,1.11,,,,,2018
58523NTLPV294CO,N040,0.97,,,,,2018
46071STLCP1217W,106945,1.84,,,,,2018
43325GLNGR3785C,N450,1.16,,,,,2018
13421DRYLCROUTE,N511,1.1,,,,,2018
46714FRNKL400ES,7439921,0.93,,,,,2018
29349HDSNNCAMPT,7440508,1.08,,,,,2018
46320DVSMP1275S,67561,1.22,,,,,2018
49093DYNTR111DA,108883,0.87,,,,,2018
3423WCMXMC555SM,N420,1.23,,,,,2018
3363WCMXWT9117W,N420,0.91,,,,,2018
88210NVJRF501EA,92524,1.09,,,,,2018
88260LRFNNSOUTH,100414,1.09,,,,,2018
7954WCHMPL56583,107197,0.9,,,,,2018
88260LRFNNSOUTH,108883,1.09,,,,,2018
92602LLMRC16JEF,N590,1.0,,,,,2018
39462LFRVRHWY29,1319773,1.04,,,,,2018
29560NNYPLHWY52,92524,1.03,,,,,2018
42261MCRCY609GA,7429905,1.48,,,,,2018
38109MPCPT543WE,N096,1.0,,,,,2018
15025RSTCH400ST,132649,1.14,,,,,2018
15025RSTCH400ST,91203,1.14,,,,,2018
78724KCHPT9011J,N420,0.98,,,,,2018
11973SDBRK53BEL,7439976,1.0,,,,,2018
92665CNTNS520WG,N982,0.89,,,,,2018
40210NTDCT1227S,7697372,0.92,,,,,2018
77562STHWS18310,100414,0.86,,,,,2018
77562STHWS18310,75569,2.53,,,,,2018
72032STLPL1280S,100425,1.22,,,,,2018
02917FBRGL960DO,100425,1.0,,,,,2018
15931BNSBR2840N,N040,1.32,,,,,2018
47670TYTMT4000T,108883,1.03,,,,,2018
14882SCYGL228MI,7647010,1.0,,,,,2018
3810WVLRPR321WM,7439921,1.01,,,,,2018
24141SDDSRPOBOX,N100,0.9,,,,,2018
2827WSFTYK124GD,107211,0.96,,,,,2018
46714FRNKL400ES,7440508,0.93,,,,,2018
79008SDRCHPODRA,191242,1.01,,,,,2018
79008SDRCHPODRA,75150,1.01,,,,,2018
5876WPLRMP11RAI,110543,1.82,,,,,2018
59808CNCMS3330R,100414,1.11,,,,,2018
4864WDWKKM27SUT,7439921,1.5,,,,,2018
88260LRFNNSOUTH,N590,1.09,,,,,2018
47250CLFTY1335C,N100,1.05,,,,,2018
15944CNMGHRTE20,N982,1.02,,,,,2018
99141BSKTT610W3,N420,1.05,,,,,2018
06795PHLSN1465M,7697372,1.21,,,,,2018
37127GNRLM2695S,7697372,0.97,,,,,2018
02865CHMRT11NEW,N100,0.78,,,,,2018
78156STRCTPOBOX,N100,1.02,,,,,2018
77536SFTYK2027B,75070,1.0,,,,,2018
77536SFTYK2027B,57749,1.0,,,,,2018
35462STHFRHWY43,7664417,1.03,,,,,2018
48030KCJNS321WT,N100,0.7,,,,,2018
90806DGNGT2350H,N590,1.1,,,,,2018
7657WLDNDS114WH,7439965,1.15,,,,,2018
39577DSTTR941SM,N100,1.12,,,,,2018
48921GMCGL920TO,67561,0.93,,,,,2018
61242MXXXX22614,50000,1.04,,,,,2018
61242MXXXX22614,N230,0.85,,,,,2018
77480PHLLPSH35A,108383,1.03,,,,,2018
77012HLLPT9701M,71432,1.0,,,,,2018
61242MXXXX22614,7664417,0.89,,,,,2018
61242MXXXX22614,1330207,1.06,,,,,2018
63114CHMSC8494C,2300665,1.0,,,,,2018
39703CLMBSCARSO,N150,0.88,,,,,2018
44035NGLHR120PI,N090,1.0,,,,,2018
66106KNSSC3401F,71432,0.77,,,,,2018
66106KNSSC3401F,100414,0.77,,,,,2018
21502SWRRR11600,N150,1.03,,,,,2018
8360WCRCLJ312SI,7439921,1.54,,,,,2018
12047NRLTC628SO,N100,2.58,,,,,2018
78550NDRSN5801E,7439921,1.19,,,,,2018
53186WKSHF1300L,N450,1.18,,,,,2018
45014SPRRS320NO,108883,0.59,,,,,2018
44681THBLDCOUNT,7647010,0.94,,,,,2018
07470CLFTNBURGE,108883,0.9,,,,,2018
90749RCPRD1801E,7647010,1.35,,,,,2018
08302WHTWV7RSEN,N511,1.37,,,,,2018
98671XTRRW2685I,N090,0.98,,,,,2018
77480PHLLPSH35A,67561,1.03,,,,,2018
16127GNRLLINDUS,7439921,0.26,,,,,2018
36548CHRLSCARSO,N040,1.0,,,,,2018
70047TRNSM14902,1313275,0.91,,,,,2018
47918HRRSN900MO,7429905,1.3,,,,,2018
72830GRNVLLUCAS,106887,1.0,,,,,2018
66106KNSSC3401F,108883,0.77,,,,,2018
12047NRLTC628SO,127184,0.28,,,,,2018
01605CSTMC717PL,108883,0.92,,,,,2018
9915WCDZDC51NNE,67561,0.75,,,,,2018
98270RCLLN12806,108952,0.97,,,,,2018
45014SPRRS320NO,N230,1.16,,,,,2018
6474WRCHRD177SU,110543,1.03,,,,,2018
71001HYNSNPOBOX,7664393,0.99,,,,,2018
48911JTNGX5212A,7664393,1.05,,,,,2018
7270WGCCFY1332W,N420,0.89,,,,,2018
89408VLLYJ255LO,7439965,1.47,,,,,2018
53051WCKRCN92W1,7440020,0.64,,,,,2018
77095CMRNF10825,7440473,0.36,,,,,2018
67846BNNZB283EU,107028,1.0,,,,,2018
13424SRSTC132CL,N982,1.72,,,,,2018
72949BLDRL1910B,7440473,1.0,,,,,2018
15014LLGHNRIVER,1313275,1.12,,,,,2018
61846CLNDSMAPLE,7664417,0.88,,,,,2018
61242MXXXX22614,141322,0.91,,,,,2018
32347BCKYCROUTE,108952,0.91,,,,,2018
79556DXPTRNO8PL,7782505,1.02,,,,,2018
77545CHMPN3130H,100414,0.84,,,,,2018
64772MNVDPHIGHW,100414,1.02,,,,,2018
48326RCTCL1653A,N420,0.75,,,,,2018
47274SNSMN5BURK,7440020,1.05,,,,,2018
53563XXNCH1012T,100414,1.24,,,,,2018
3882WTYTMT12MAG,108883,0.83,,,,,2018
98632LNGVWSOUTH,108952,1.0,,,,,2018
38901BNSWNHWY8E,7439921,1.05,,,,,2018
72301CSTLN1200S,N230,1.02,,,,,2018
45662SCNDS11THC,N100,1.16,,,,,2018
97402CSCDP3790C,N420,1.0,,,,,2018
83221BSCMR419CO,7782505,1.0,,,,,2018
43220VNSDH925OL,132274,1.0,,,,,2018
23834LDNCR16101,N511,0.92,,,,,2018
21620HLSMRMDRTE,1330207,0.61,,,,,2018
48911JTNGX5212A,7697372,1.01,,,,,2018
60419SFTYK633E1,108883,1.0,,,,,2018
2813WCLNLC18NAT,7664417,1.3,,,,,2018
1632WFRNKL655GR,7440473,0.74,,,,,2018
62526DMCRN4666F,N090,1.0,,,,,2018
23523NTDST1001B,N420,1.2,,,,,2018
53956HCCNC110HO,N982,1.1,,,,,2018
15301DRKNFWESTW,N040,0.92,,,,,2018
89408VLLYJ255LO,7440473,1.47,,,,,2018
74361LNSTR5MILE,554132,0.99,,,,,2018
46312PLLTN4343K,N982,0.52,,,,,2018
16142DRYFRRR1BO,7697372,0.99,,,,,2018
44062MDDLF15815,7697372,0.91,,,,,2018
75961GRNCR928BU,79210,1.0,,,,,2018
46742TNCRP7825S,7439921,0.84,,,,,2018
16148NTRST2797F,68122,1.0,,,,,2018
47905WBSHN3550E,7440020,1.24,,,,,2018
6019WNXTRF1441W,7439921,0.97,,,,,2018
5544WRSTLM131XY,N530,1.0,,,,,2018
46350SLVYN1207E,N090,1.0,,,,,2018
70665CHMCL7170J,N100,1.17,,,,,2018
46241RLLYT1500S,108883,0.84,,,,,2018
4724WHNDMN2755N,110827,1.01,,,,,2018
74361LNSTR5MILE,N982,0.99,,,,,2018
67851HLCMB2440H,7664939,1.46,,,,,2018
48446DCPLT395DE,N100,0.75,,,,,2018
44117RLNCL24703,7440473,1.1,,,,,2018
60085PFNST1219G,67561,0.9,,,,,2018
94577SFWYS2000A,N511,1.15,,,,,2018
77978FRMSPPOBOX,106423,1.14,,,,,2018
37821STRNPRTE7B,N495,1.36,,,,,2018
68005DXPTR11202,7782505,1.06,,,,,2018
46350SLVYN1207E,N420,1.0,,,,,2018
70665CHMCL7170J,7440393,10.0,,,,,2018
66720SHGRVNORTH,7664417,0.87,,,,,2018
67337FRMLN701EN,N096,0.92,,,,,2018
46402SSGRYONENO,N020,1.03,,,,,2018
65714CNCRT433TR,N458,0.75,,,,,2018
29202CRLNSUSHIG,107211,1.04,,,,,2018
7076WSTYLS2627H,75650,1.21,,,,,2018
29044NNCMPROUTE,120809,1.01,,,,,2018
48211CDLLC2500E,100414,1.01,,,,,2018
74158CMBRC4103D,7664393,1.05,,,,,2018
69145CLNHR5MISO,330552,0.96,,,,,2018
29418GRCSR7200I,N096,1.02,,,,,2018
