TRIFID,TRI_CHEM_ID,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
39568NGLLSLITTO,95636,0.98,,,,,2007
29678SLDRC15GRA,10028156,1.1,,,,,2007
27263RYLDV325KE,7439921,0.9,,,,,2007
98550PNLTC2999J,108952,1.42,,,,,2007
4469WMNVSNPBX26,7440473,0.94,,,,,2007
89801JRRTT50MIL,7697372,0.88,,,,,2007
89803BLDMN70MIL,N020,1.16,,,,,2007
02148TYMPN197CM,N120,0.92,,,,,2007
88210NVJRF501EA,7664939,0.83,,,,,2007
49444WBBCH2708J,109864,1.08,,,,,2007
19809DGMRH200HA,N090,1.18,,,,,2007
54703PDMBR2800M,7439921,1.37,,,,,2007
17701CHRMG2475T,108883,1.13,,,,,2007
31323BFLCRCHEMI,107131,1.07,,,,,2007
40108LNCRPHIGHW,67561,1.0,,,,,2007
08884KMBRL85MAI,10049044,0.97,,,,,2007
63834GTSRB1300S,84742,1.19,,,,,2007
27285DRHTC1000D,115071,0.52,,,,,2007
74602JPTRC14MIS,7664417,1.5,,,,,2007
90262CRGLL2801L,95636,0.51,,,,,2007
77979NNCRBPOBOX,95487,1.0,,,,,2007
53963FLNTHN424H,100414,0.89,,,,,2007
55413GRCNC6011T,7440508,0.95,,,,,2007
45750LKMMTROUTE,7664417,1.01,,,,,2007
46304BTHLHBURNS,85018,1.01,,,,,2007
21226VSTCH3441F,71432,0.64,,,,,2007
27606SRTRN4001B,N495,1.0,,,,,2007
04276BSCSCROUTE,N096,1.04,,,,,2007
98632WYRHS3401I,N511,1.02,,,,,2007
77571DPNTL12501,96333,0.85,,,,,2007
31703CPRTR3300S,N982,0.93,,,,,2007
78219XXNCS3214N,N590,1.0,,,,,2007
97116TKTRN1521P,7647010,0.82,,,,,2007
47635RCKPR2791N,7647010,0.78,,,,,2007
32905FRRSR2210W,7726956,1.8,,,,,2007
77530LYNDL8280S,78922,1.22,,,,,2007
19007RHMNDOLDRT,N230,1.26,,,,,2007
77530RCCHM2502S,N040,0.99,,,,,2007
70791GRNTCHWY61,50000,1.01,,,,,2007
44482HSTRF4MAHN,7440020,1.01,,,,,2007
38555DLBRP87WYA,108883,1.27,,,,,2007
38960KPPRSHIGHW,N590,0.61,,,,,2007
77012STFFR8615M,N590,1.04,,,,,2007
26722KPPRSRAILR,8001589,0.92,,,,,2007
00655LTSDLSTATE,71363,0.84,,,,,2007
29644NCCSN5000N,N230,0.93,,,,,2007
15857CRBNF1032T,N420,1.6,,,,,2007
29560NNYPLHWY52,7440473,1.15,,,,,2007
63025RTDCN800HO,7439921,1.29,,,,,2007
40214LYMPC6804E,1330207,1.36,,,,,2007
18071MPLNCRD2LI,7439976,1.07,,,,,2007
55428THMSN7024N,7440508,0.78,,,,,2007
75840BGBRW11MIE,N090,0.96,,,,,2007
46304BTHLHBURNS,1319773,1.01,,,,,2007
62048CLRKLHAWTH,71432,0.84,,,,,2007
75691MRTNL8850F,N096,1.01,,,,,2007
78219XXNCS3214N,91203,1.0,,,,,2007
44883BPXPL197WA,100414,0.94,,,,,2007
14611LNCRP100MC,110861,1.01,,,,,2007
77643WSTMNHWY73,1330207,1.0,,,,,2007
40211BFGDR4100B,140885,0.9,,,,,2007
00617BRSTLSTATE,67561,1.8,,,,,2007
23851LGWST30134,N458,1.25,,,,,2007
51020QDCNT65915,110543,0.99,,,,,2007
79762CHMCN105PR,67561,1.0,,,,,2007
38109FLSCH2743R,N511,0.93,,,,,2007
01460VRYFNPOBOX,N590,0.81,,,,,2007
56367CNTRL10499,100425,0.98,,,,,2007
04276BSCSCROUTE,7664417,1.04,,,,,2007
42602CGLKYHWY90,7664417,1.01,,,,,2007
77571DPNTL12501,124403,1.22,,,,,2007
49007KLSCN3713W,67561,0.61,,,,,2007
29681PRCHM863SO,924425,1.01,,,,,2007
44883BPXPL197WA,1330207,0.94,,,,,2007
60018MCLC02201S,91203,1.05,,,,,2007
77643WSTMNHWY73,91087,1.2,,,,,2007
15650CHSTNROUTE,N010,0.9,,,,,2007
67460NTNLC2000M,N590,1.13,,,,,2007
77012HLLPT9701M,7439921,1.4,,,,,2007
53172CPRPW2800N,7439921,1.04,,,,,2007
02903VCTRY145GL,N106,0.78,,,,,2007
19115NBSCBROOSE,7664417,1.07,,,,,2007
19007RHMNDOLDRT,141322,1.1,,,,,2007
92227NWMNT6502E,N511,1.0,,,,,2007
16335MDVLLBALDW,7440020,1.07,,,,,2007
28054WLSHC207TE,141322,1.0,,,,,2007
78721MTRLN3501E,10028156,0.95,,,,,2007
77051TBSCP2727H,N090,1.0,,,,,2007
49443SNCHM4925E,7632000,1.01,,,,,2007
60657CRFTS1239W,N420,0.48,,,,,2007
74145GRDNR4747S,7440020,1.02,,,,,2007
92123DPSTN4540V,108101,0.12,,,,,2007
84074TLRMYSDSTE,7440508,0.36,,,,,2007
04116STHPR102ME,N420,1.34,,,,,2007
98363CRWNP24371,7439921,1.0,,,,,2007
37716HKNCN408EA,1330207,1.02,,,,,2007
44288HRBSNEASTC,7429905,0.84,,,,,2007
71611CNTRYEMMET,N420,1.06,,,,,2007
30279MRCND1022E,N511,1.16,,,,,2007
30093SCNTF4311C,N420,0.95,,,,,2007
28669BTBPRHWY26,N590,0.83,,,,,2007
25265MRCNLSTATE,N590,1.21,,,,,2007
25086MRCNLRTE60,N150,1.1,,,,,2007
24225MRCNLJUNCT,N100,0.98,,,,,2007
32608MRDVC3545S,N420,0.92,,,,,2007
46394MCLCX2815I,N590,0.73,,,,,2007
46394MCLCX2815I,75058,0.73,,,,,2007
00753WLLCNBSTRE,7440224,0.51,,,,,2007
19007RHMNDOLDRT,79107,0.92,,,,,2007
18011LTRNL8240S,N420,1.08,,,,,2007
15066DMSCSPOBOX,7439965,5.8,,,,,2007
63145GDNVT10735,91203,1.05,,,,,2007
14760LCSCT1116E,7440473,1.1,,,,,2007
41175DDRTYHIGHW,N090,0.95,,,,,2007
55807LKSPR100NO,N458,0.97,,,,,2007
49090WYCKF1421K,1634044,1.0,,,,,2007
32514GLFPW11999,7647010,1.01,,,,,2007
72901CPLSN5106W,1330207,0.53,,,,,2007
46515FLXBL1900W,26471625,1.03,,,,,2007
43326CCDNT13717,67561,1.0,,,,,2007
46725CRBRR302FA,7697372,0.97,,,,,2007
65610WLCRP304SW,100414,1.49,,,,,2007
64120RYNLD1800R,7439921,1.0,,,,,2007
24225MRCNLJUNCT,N420,0.98,,,,,2007
11208NDSTR465LO,1330207,1.3,,,,,2007
44139JYTCH6160C,7440020,1.05,,,,,2007
46904DLCLC1800E,N511,0.83,,,,,2007
48150MBSTN31770,7697372,1.08,,,,,2007
50158LNNXN200S1,7440473,0.87,,,,,2007
19013NRTHM1200W,7664417,1.08,,,,,2007
37879DTRTN15HES,108883,1.1,,,,,2007
48184FRDMT38303,N450,1.23,,,,,2007
32514GLFPW11999,N420,1.01,,,,,2007
37134DPNTJ1DUPO,7647010,0.99,,,,,2007
37134DPNTJ1DUPO,N450,1.03,,,,,2007
22601GNRLLROUTE,7440508,0.79,,,,,2007
61244JHNDR11001,7664939,1.03,,,,,2007
63353MSSRCHIGHW,67561,0.98,,,,,2007
44871SNDSK615WE,N495,1.13,,,,,2007
17404NVRTF730VO,N458,1.15,,,,,2007
80125WSTLN8382W,7439921,0.7,,,,,2007
23703CRNYS4501C,91203,1.5,,,,,2007
77536CCDNTTIDAL,108907,0.96,,,,,2007
47006BTSVLEASTP,7440484,0.98,,,,,2007
25265MRCNLSTATE,7664393,1.21,,,,,2007
26041KMMRPRTE2X,N096,1.16,,,,,2007
37825RYLST1135H,75218,1.12,,,,,2007
28214MRCNC8309W,67561,0.6,,,,,2007
17601RRDNN216GR,N590,1.27,,,,,2007
47630LMNMCHIGHW,N020,1.07,,,,,2007
02914MBLLS1001W,71432,0.98,,,,,2007
77051XXNCS10617,191242,0.96,,,,,2007
77501CCDNT4403L,N511,0.95,,,,,2007
29440WNYHG661ST,N096,1.0,,,,,2007
29440WNYHG661ST,N982,1.0,,,,,2007
54914MLLRL1635W,7440473,1.22,,,,,2007
50441MPRLN1280I,94757,0.11,,,,,2007
24141NLNDM501FI,75092,1.23,,,,,2007
83318RDFDSHIGHW,N511,1.0,,,,,2007
45320PRKRH725NO,7439921,1.29,,,,,2007
45320PRKRH725NO,N982,1.25,,,,,2007
49934PNNSL1700D,7664417,1.17,,,,,2007
29506RCHCRBUILD,7664417,1.55,,,,,2007
77547MRCNT900CL,71363,1.03,,,,,2007
75657NTRNT500IN,N150,0.72,,,,,2007
35211MRTHN274SW,N590,0.98,,,,,2007
77017LYNDL12000,92524,0.97,,,,,2007
93239CHMCL35251,108883,0.42,,,,,2007
49512BRSCH4511E,7439921,1.1,,,,,2007
75702LGLRL1702E,1330207,0.97,,,,,2007
85043CLJTF125N5,71432,1.1,,,,,2007
70765GRGGLHIGHW,N090,1.11,,,,,2007
52627DPNTF80135,141322,0.97,,,,,2007
62201TRDWS7MOBI,67561,1.03,,,,,2007
59875SPCLT1131N,1330207,1.34,,,,,2007
64126BTLRM7400E,7439965,0.68,,,,,2007
35131NTNLC80NAT,7440020,1.03,,,,,2007
15088SNYCHSTATE,100425,0.77,,,,,2007
60090TMGWX742GL,N090,1.02,,,,,2007
46234MRTHN1833E,95636,1.65,,,,,2007
53148RSTLM8105F,N230,1.01,,,,,2007
03766HYPRT1ETNA,7440508,1.18,,,,,2007
93239CHMCL35251,76448,0.24,,,,,2007
33716JBLCR10800,7439921,0.66,,,,,2007
64504GLMRC4900P,1582098,0.11,,,,,2007
70765GRGGLHIGHW,56235,1.09,,,,,2007
71270NRHMP600JO,7440020,1.02,,,,,2007
74467MTKPR1211W,7440508,1.5,,,,,2007
95828CRTLD59008,7664417,1.2,,,,,2007
62201TRDWS7MOBI,110805,1.03,,,,,2007
62201TRDWS7MOBI,127184,1.03,,,,,2007
28603CNTRY3086M,71363,1.1,,,,,2007
62201TRDWS7MOBI,N982,1.03,,,,,2007
27292STNLY802WC,7439921,1.13,,,,,2007
91103LSTLC1974L,100425,0.48,,,,,2007
44087CMMRC1831E,N420,1.0,,,,,2007
76117FLCNS421LD,7440020,0.95,,,,,2007
54703NSTLS5023V,N511,0.59,,,,,2007
17404NVRTF730VO,7697372,1.15,,,,,2007
68467SNDST2800D,7440508,1.1,,,,,2007
46131SSXGR3200E,108952,1.01,,,,,2007
92064KTBCR134KI,79016,0.94,,,,,2007
17331RHSHP247EM,7440473,1.35,,,,,2007
61085TWDND301SO,7439965,1.0,,,,,2007
46706CPRND725W1,N511,1.04,,,,,2007
49443SNCHM4925E,1336363,1.02,,,,,2007
02780RDNDB144WE,191242,0.27,,,,,2007
70807HCHST11911,108883,0.99,,,,,2007
97470CDDCK17271,7439921,0.88,,,,,2007
62201TRDWS7MOBI,N120,1.03,,,,,2007
92054HYDRN401JO,N120,1.19,,,,,2007
27962WYRHSTROWB,N450,1.06,,,,,2007
15690KNSNGRD1ON,N120,0.0,,,,,2007
44838CSTMH771CO,7439965,0.93,,,,,2007
17402MRCNP45LEI,7439921,0.0,,,,,2007
29492MCCHMCLEME,N090,1.19,,,,,2007
37885SRYBT100SE,75456,0.97,,,,,2007
44060LNCLN6500H,7439965,1.24,,,,,2007
03766SPLTBHIGHW,7440473,1.79,,,,,2007
37166NTRNC1GRIZ,80057,1.1,,,,,2007
52722BRTNS20436,100425,1.04,,,,,2007
41015FLNSL3535L,108316,0.97,,,,,2007
43302HLDRT1657C,7440508,1.32,,,,,2007
17042LNCST24KEY,N420,0.53,,,,,2007
71483CHMBNHIGHW,67561,0.91,,,,,2007
28732BLRDG180MI,7664939,0.94,,,,,2007
70634BSSTHUSHIG,N458,1.02,,,,,2007
93012RCKWL5212V,7439976,1.53,,,,,2007
44622NNCMP875HA,100414,0.55,,,,,2007
40212NGLHR3400B,7632000,0.8,,,,,2007
72084NTRNT1400M,N420,0.94,,,,,2007
29636RYMTLBOX38,N511,0.9,,,,,2007
89410RVPCF1198S,79016,1.51,,,,,2007
37166NTRNC1GRIZ,N450,1.07,,,,,2007
93501PRDCT11601,N090,0.96,,,,,2007
95892DTFBR8900O,100425,1.3,,,,,2007
16673PPLTN100PA,67561,0.99,,,,,2007
17325DLTLX2938Y,N090,0.96,,,,,2007
84115PRCSN2970S,N420,0.15,,,,,2007
51502BRTNS21359,67561,0.97,,,,,2007
51502BRTNS21359,110543,42.41,,,,,2007
37167NSSNMNISSA,7632000,0.89,,,,,2007
49016WLDRF177AN,7439921,1.02,,,,,2007
77507NSSKC10500,115071,1.0,,,,,2007
67337FRMLNNORTH,N090,0.81,,,,,2007
52501TTMWG20775,N982,0.93,,,,,2007
37716STVBL1265E,N040,1.41,,,,,2007
51442MZNGN244WH,75070,1.03,,,,,2007
82718WYDKP48WYO,N982,1.2,,,,,2007
77586STHWS5306H,N982,0.89,,,,,2007
25530SHLNDBIGSA,7632000,0.89,,,,,2007
31740GRGFDRTE1B,7664417,1.05,,,,,2007
23501NRFLKFOOTO,100414,1.01,,,,,2007
59808CNCMS3330R,71432,0.94,,,,,2007
53511STNLS81FUR,N450,1.5,,,,,2007
57216NRTHR48416,75070,0.5,,,,,2007
45103SPCTR4013B,7439921,1.0,,,,,2007
48111WYNDS49350,7697372,0.26,,,,,2007
19061PSLNPBLUEB,74851,1.04,,,,,2007
36769MCMLLHIGHW,67561,0.98,,,,,2007
23851NNCMP33320,7439921,0.65,,,,,2007
27573CGNTR331AL,N150,1.05,,,,,2007
28217GNRLT1900C,110543,0.95,,,,,2007
53201HRNSC4400W,7439965,1.31,,,,,2007
79086DMNDSSTARR,108952,1.33,,,,,2007
29411WSTVC5600A,N420,1.0,,,,,2007
36548CHRLSCARSO,7647010,0.93,,,,,2007
36548CHRLSCARSO,7664393,0.93,,,,,2007
60650CHCGX1601S,N982,79.0,,,,,2007
75006KTCHM1200W,108101,0.7,,,,,2007
23851NNCMPHIGHW,120809,1.05,,,,,2007
35803CYNCY521GR,N982,1.39,,,,,2007
67337FRMLNNORTH,7664393,0.81,,,,,2007
67337FRMLNNORTH,N511,0.81,,,,,2007
02760LCHGR255JO,7782505,1.22,,,,,2007
23805LLBRT2999F,N503,1.5,,,,,2007
14701BLCKS1111A,N120,0.84,,,,,2007
76504CNTRF3320P,N450,1.04,,,,,2007
79371STHWS8MISW,N770,0.98,,,,,2007
53032JHNDR400NO,N511,1.2,,,,,2007
98421SLRFN3001M,7664417,1.02,,,,,2007
43612CHRYS4000S,100414,1.81,,,,,2007
35403PHFRW4400K,N982,0.77,,,,,2007
07032SWWST115JA,N420,0.08,,,,,2007
27533PVNRT1200A,7440020,0.8,,,,,2007
37303MLLSP2530N,7440473,1.0,,,,,2007
51201RSNBN1530W,7440508,0.88,,,,,2007
29045HRDWC2114L,95501,0.86,,,,,2007
29045HRDWC2114L,N590,0.86,,,,,2007
14207DPNTYSHERI,7440360,1.08,,,,,2007
01588CMTRNONEMA,N982,0.89,,,,,2007
18240PNTHRRTE54,N100,0.94,,,,,2007
02151RVNGL41LEE,1634044,1.14,,,,,2007
30063SDDSF86SOU,1330207,1.0,,,,,2007
07420RRWGRTHIRD,1330207,1.08,,,,,2007
15025SSCLR400ST,N106,0.96,,,,,2007
74107PRMFX2500S,N090,1.0,,,,,2007
52068BPPRD15393,110543,0.88,,,,,2007
40361MLLNCHIGHW,N982,1.74,,,,,2007
29045HRDWC2114L,N100,0.86,,,,,2007
39339TMTCS720NC,7440020,0.99,,,,,2007
98421SMPSN801PO,N150,0.94,,,,,2007
46345RLLCT2NDAN,95636,1.05,,,,,2007
46345RLLCT2NDAN,N090,1.05,,,,,2007
97402FRRST1011M,108883,0.77,,,,,2007
43607SMCMC1040N,7439921,71.4,,,,,2007
90201MTLSR6060S,N106,2.54,,,,,2007
44055NTNLB5311W,7440020,1.0,,,,,2007
56303DCNCX600N5,N450,1.23,,,,,2007
