TRIFID,TRI_CHEM_ID,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
12188GNRLL260HU,77781,1.09,,,,,1996
27360THMSVWMAIN,78933,0.92,,,,,1996
50616SLSBR1900R,79005,1.0,,,,,1996
48121FRDM33001M,N230,1.06,,,,,1996
27102JHNSN2701W,N420,1.24,,,,,1996
71280NGSCHLAHWY,7440020,1.2,,,,,1996
27360THMSV401EM,N230,0.84,,,,,1996
71457CNGRBHWY1B,7782505,1.01,,,,,1996
16107FLWLN1400N,7439965,0.76,,,,,1996
37831SDKRDBEARC,67561,0.5,,,,,1996
44109MTHRS1000H,64186,0.78,,,,,1996
44109MTHRS1000H,7664393,0.63,,,,,1996
60641NTRMT4720W,79016,1.0,,,,,1996
08093CSTLGRTES1,1634044,1.05,,,,,1996
48211CDLLC2500E,78933,0.89,,,,,1996
50322PTTDS9600H,7440020,0.74,,,,,1996
46140RLLCT3398E,7664382,1.15,,,,,1996
62040PRCTM25NOR,7440020,1.07,,,,,1996
28716CHMPNMAINS,120809,0.95,,,,,1996
14522GRLCK1666D,108883,98.0,,,,,1996
06708NVMTL361BR,7647010,0.0,,,,,1996
77631DPNTSFARMR,7664417,1.0,,,,,1996
49091RHNCX1110N,108883,1.0,,,,,1996
02860CLYNC50EST,N040,1.0,,,,,1996
43616SNRFN1819W,1313275,1.14,,,,,1996
84321GSSNR1051N,7664382,1.11,,,,,1996
08093CSTLGRTES1,7782505,1.05,,,,,1996
60101CRTXC410FA,N120,1.1,,,,,1996
93308TXCRF6451R,71432,0.94,,,,,1996
27559CHMBNSTATE,50000,1.02,,,,,1996
36535SFTYCHWY59,67561,1.6,,,,,1996
37110MGNTK204RE,7440020,0.97,,,,,1996
02703TXSNS34FOR,N106,1.02,,,,,1996
37801SCHLG1713H,N982,1.04,,,,,1996
70669CNCLKOLDSP,115071,1.1,,,,,1996
53186CSTLL1701I,108952,1.1,,,,,1996
84404WSTRN10000,108101,0.98,,,,,1996
38019DLFLD1DELF,75456,0.94,,,,,1996
60510WHTTK1500L,106423,1.31,,,,,1996
19136THLWR7430S,50000,0.88,,,,,1996
71836SHGRVPOBOX,7664939,1.03,,,,,1996
90016STTZM5017E,7440020,1.1,,,,,1996
37133MRNGROLDNA,100425,9.0,,,,,1996
44901MPRDT913BO,7647010,2.1,,,,,1996
67156GRFBRRT3BO,1330207,1.11,,,,,1996
44077LBRZL155FR,96333,0.8,,,,,1996
49091RHNCX1110N,117817,1.0,,,,,1996
19963CLKDN779EA,67561,4.07,,,,,1996
00701CYNMDPRROA,75003,0.84,,,,,1996
19899CPCWLPOBOX,N420,0.49,,,,,1996
64468LCLDC2500E,N450,0.78,,,,,1996
19899CPCWLPOBOX,71432,0.49,,,,,1996
77541THDWCBUILD,306832,1.0,,,,,1996
52339TMMTPHWY30,7664417,1.18,,,,,1996
62040PRCTM25NOR,7664382,1.07,,,,,1996
48183CHRYS2000V,7439965,1.17,,,,,1996
90749RCPRD1801E,7440508,1.07,,,,,1996
37406LCCHM909MU,96333,0.81,,,,,1996
64504RHNPL317WE,94757,0.84,,,,,1996
60510FRMNTKIRKR,95636,1.0,,,,,1996
42041XCLMF800NO,N120,0.9,,,,,1996
48043DPNTM400GR,79107,1.08,,,,,1996
28402GCMPNCASTL,N120,1.17,,,,,1996
32137SNBLT71HAR,67561,1.0,,,,,1996
37357CLSNC395MT,N982,0.01,,,,,1996
72834TYSNFSIXTH,7782505,0.98,,,,,1996
25303NNCRB437MA,7664382,1.11,,,,,1996
77541THDWCBUILD,76017,1.0,,,,,1996
60115SPLDN1300S,67561,1.01,,,,,1996
43056KSRLMROUTE,7782505,0.91,,,,,1996
97128CSCDS3200N,N495,1.0,,,,,1996
00701CYNMDPRROA,62533,0.84,,,,,1996
90723CRLTN7743E,7440020,1.04,,,,,1996
15225SHLND2650N,85449,1.02,,,,,1996
61242MXXXX22614,7664939,1.03,,,,,1996
49707BTBPR416FO,67561,1.04,,,,,1996
37686MDRNF501RO,7440020,1.55,,,,,1996
29020DPNTCPOBOX,92524,0.73,,,,,1996
48218BRDVG195CA,7440020,0.78,,,,,1996
30474CHLLN2803N,7440508,0.71,,,,,1996
52808SRSMN1718S,N120,1.05,,,,,1996
88201NVBSN42EAR,108883,1.55,,,,,1996
70765THDWCHIGHW,630206,1.08,,,,,1996
48238QKRCH14301,7664939,1.12,,,,,1996
60160TCHNCNORTH,108883,0.94,,,,,1996
37015STTND500BY,1717006,0.97,,,,,1996
71611NTRNTFAIRF,10049044,1.02,,,,,1996
60410DWCHMI55AR,111422,1.07,,,,,1996
60480RWLLC10100,7664382,1.1,,,,,1996
91311HFFMN20701,7440020,91.0,,,,,1996
45217PMCSP501MU,120718,0.63,,,,,1996
37921FLRDS1919T,N090,0.97,,,,,1996
54805TWNTWRT1HW,7697372,1.0,,,,,1996
97321SLMTN33992,67561,1.56,,,,,1996
45209WTTCX4454S,79016,1.05,,,,,1996
80216WRGHT4245E,N511,1.0,,,,,1996
01001HPHDN233MA,7664382,0.99,,,,,1996
49858NRTHR7056T,1330207,0.83,,,,,1996
64772MNVDPHIGHW,N010,1.04,,,,,1996
47265RVNNR505IN,N420,0.66,,,,,1996
14240PRCST710OH,71556,0.45,,,,,1996
61701CRGLL115SE,110543,1.07,,,,,1996
97441NTRNTHWY10,120809,0.63,,,,,1996
19007RHMNDOLDRT,924425,0.66,,,,,1996
16344PNNZL2MAIN,110827,1.29,,,,,1996
01453SNNCR300WH,N120,1.14,,,,,1996
70765THDWCHIGHW,75274,1.09,,,,,1996
15104SSDGRBRADD,7664417,1.0,,,,,1996
70765THDWCHIGHW,N740,1.09,,,,,1996
32533MNSNT3000O,108316,1.03,,,,,1996
30119CPPRDCENTR,N420,0.6,,,,,1996
44258RPBLC2628P,1330207,0.76,,,,,1996
76305TXSRC908NO,78933,1.1,,,,,1996
77530RCCHM2502S,115071,0.91,,,,,1996
46540CCHMN423NO,110543,1.14,,,,,1996
95334FSTRF843DA,7664417,1.0,,,,,1996
54208LKTLK305WA,7697372,1.19,,,,,1996
46783GMCTR12200,1330207,1.0,,,,,1996
28025PRDFR862HA,7664417,0.97,,,,,1996
61552CTRPLOLDGA,96457,1.05,,,,,1996
75090MMCST6416U,N511,2.0,,,,,1996
44482LTVST2234M,100425,1.0,,,,,1996
32460GRGPCGORDO,67561,1.01,,,,,1996
60506RRBLC911ML,7647010,1.1,,,,,1996
76702PCKLS8401I,7440508,1.29,,,,,1996
70765THDWCHIGHW,106467,1.09,,,,,1996
18041BRWNP668GR,N230,1.02,,,,,1996
07105BNJMN134LI,107211,1.01,,,,,1996
90045NTRGN5760W,111422,0.0,,,,,1996
77041NTDGL6123C,N420,0.95,,,,,1996
00753DGTLQPRROA,7439921,1.1,,,,,1996
54650MPRSCN5206,108883,1.01,,,,,1996
93274STLLF901LE,7664382,1.22,,,,,1996
55927MCNLSHIGHW,7440020,0.94,,,,,1996
68310LNDLK2020S,N100,0.72,,,,,1996
90001PRVPN6624S,67561,1.0,,,,,1996
30324FLVRC2121F,7664417,0.0,,,,,1996
77541RHNPL6213H,74873,0.91,,,,,1996
53150DLTGRWEST1,7440473,0.97,,,,,1996
21741RCKYT1201M,N100,1.2,,,,,1996
70734RBCNN9156H,50000,1.02,,,,,1996
41045NRTHMUS42E,N090,1.12,,,,,1996
40211BFGDR4100B,117817,0.89,,,,,1996
75601MRTHN2400S,1330207,1.19,,,,,1996
43201THTMK1025C,7440020,0.92,,,,,1996
14701NDRSN17ROS,79016,1.0,,,,,1996
16154GRNVLRD2BO,7440508,1.04,,,,,1996
19428LKNSSCONSH,N450,1.21,,,,,1996
88009PHLPSHIDAL,7664939,0.87,,,,,1996
39501RCHHL11015,100414,0.41,,,,,1996
44055SSLRN1807E,111422,0.9,,,,,1996
04462GRTNR1KATA,67561,1.1,,,,,1996
72143VCKRS40LIN,7440473,0.95,,,,,1996
65704MNSSTHWYAX,95636,0.57,,,,,1996
27377KNCMN6900K,84742,0.95,,,,,1996
77015FRMNT2239H,56235,0.96,,,,,1996
70734LLDSGHWY31,7664939,1.07,,,,,1996
07003PRLSS5871L,78933,1.03,,,,,1996
37343WHLND2800S,N120,0.92,,,,,1996
77704NCHSRGULFS,7440484,3.39,,,,,1996
19703GNRLC6300P,7664939,0.98,,,,,1996
60047WRGRC300GE,50000,1.19,,,,,1996
40109KNTCKHIGHW,1330207,1.44,,,,,1996
23231TTMCR4500S,N100,0.92,,,,,1996
19428LKNSSCONSH,N090,1.21,,,,,1996
45377NLNDD480ND,7664417,0.89,,,,,1996
30086DTZGN4920L,N982,1.02,,,,,1996
38732QLTYSUSHWY,67561,0.87,,,,,1996
71602WHLNG5411I,7440473,1.31,,,,,1996
79120SRCNCHWY13,N100,0.98,,,,,1996
46241MNSYP4351W,1330207,1.22,,,,,1996
70723TXCRFFOOTO,75456,1.17,,,,,1996
70723TXCRFFOOTO,N096,1.03,,,,,1996
77507FMCCR12000,110827,1.1,,,,,1996
77536SHLLLHIGHW,75718,1.0,,,,,1996
43085GSPRB6325H,N495,1.08,,,,,1996
55428THMSN7024N,79016,0.98,,,,,1996
27891CNSLDUSHWY,7440473,2.45,,,,,1996
64429MDWST1000M,7440473,0.97,,,,,1996
30707RCHHLROUTE,79107,0.93,,,,,1996
43402CPRND1175N,872504,1.36,,,,,1996
06066NCLCR60EAS,N450,1.12,,,,,1996
14845TSHBWWESTI,N982,1.05,,,,,1996
35601WHTTKDECAT,95636,1.05,,,,,1996
02254PLTNG94CAL,7664939,1.17,,,,,1996
47803TRRMN3390L,79016,0.85,,,,,1996
45822CLNLM7059S,7664939,100.0,,,,,1996
72110RKNSSHIGHW,67561,1.01,,,,,1996
27105THLNG1100F,84742,1.17,,,,,1996
06720HGHLN1240W,7440473,1.14,,,,,1996
17402CMPBL3990E,7440508,0.96,,,,,1996
51501MHSTN20302,1330207,1.92,,,,,1996
85706MNRCN300EA,75150,1.61,,,,,1996
75670FRMNRSCOTT,107211,0.96,,,,,1996
06795PHLSN1465M,7664939,1.09,,,,,1996
30172SKSCRNEWHI,N982,1.06,,,,,1996
77017TXSPT8600P,106990,1.07,,,,,1996
95330MNRLF342RO,N230,0.91,,,,,1996
83705FBRGL4545E,100425,0.73,,,,,1996
77640CLRKR1801S,100414,1.0,,,,,1996
16701BRDFR550HI,7440508,0.79,,,,,1996
61301LSLLR1375N,7440508,1.37,,,,,1996
07110HFFMN340KI,7647010,1.35,,,,,1996
28146GNRLL1114O,7440508,1.1,,,,,1996
08857CPSCHOLDWA,67561,1.09,,,,,1996
15136CLGST1400F,108883,1.06,,,,,1996
85282NTDDR2036S,7664382,0.63,,,,,1996
77501THYLC1000N,N420,1.61,,,,,1996
77501THYLC1000N,107062,1.61,,,,,1996
97210GNDRS4350N,7440473,0.9,,,,,1996
60477HBFLL7351D,80057,1.06,,,,,1996
70663WSTLK900HA,91203,1.18,,,,,1996
42348WLLMTPOBOX,67663,0.99,,,,,1996
27260LGGTT1639B,108883,1.1,,,,,1996
46516RCRPN195CO,1717006,4.46,,,,,1996
45817DTRND320SN,127184,1.16,,,,,1996
76063TRNTY947TR,N090,1.16,,,,,1996
90011SNTDR231E2,7697372,1.0,,,,,1996
17857RSLTSRTE11,108883,1.21,,,,,1996
75963NTRNT2301S,120821,1.02,,,,,1996
61021DBRTC1101W,1330207,0.98,,,,,1996
33853MNRLF200ST,N230,1.37,,,,,1996
33853MNRLF200ST,N090,1.37,,,,,1996
02703KRWNC101DU,7440508,0.83,,,,,1996
35160WHDKYADAMS,N495,3.58,,,,,1996
24153THDLC27MIL,7664417,1.02,,,,,1996
37921RHMND730DA,108883,0.74,,,,,1996
48288TRDRV3675E,7439965,2.35,,,,,1996
44240SMTHR919MA,110543,1.07,,,,,1996
44240SMTHR919MA,50000,1.06,,,,,1996
17331SKFBRRD3BO,7440508,1.09,,,,,1996
79905LPSRF6500T,111422,1.15,,,,,1996
07095LCNBL11CRA,91203,0.86,,,,,1996
63137MTLRC665ST,7440666,1.13,,,,,1996
30458LSNPCHWY30,7440508,1.03,,,,,1996
40361CNTRL125WH,7632000,1.2,,,,,1996
92113PRLNP2646M,95636,1.0,,,,,1996
77448MDRLLPOBOX,71363,1.0,,,,,1996
79905LPSRF6500T,110827,1.15,,,,,1996
01757CRMCS155FO,75092,2.58,,,,,1996
49423HWRTHONEHA,N040,1.1,,,,,1996
37662MDPPRPOBOX,67663,0.93,,,,,1996
53209HRCLS5228N,7647010,0.82,,,,,1996
43207DSTNC2121N,78933,0.98,,,,,1996
22827MRCKCHIGHW,7782505,1.36,,,,,1996
32077FLRDFPUTNA,67561,2789.0,,,,,1996
44648CNTRL70016,71363,0.77,,,,,1996
28752DRXLH361BL,108883,91.0,,,,,1996
56158BPNCXWESTC,7664417,0.98,,,,,1996
08865NGRSL942ME,7440508,0.15,,,,,1996
71292PLYMT601GR,7440473,0.95,,,,,1996
29836SNDZCHIGHW,N230,1.43,,,,,1996
28241HNKLC3300W,64675,1.72,,,,,1996
44117MNGLL23000,N982,1.0,,,,,1996
28241HNKLC3300W,872504,0.98,,,,,1996
77522XXNBY2800D,109864,0.97,,,,,1996
77522XXNBY2800D,108101,0.97,,,,,1996
06770NRYLCELMST,121697,0.84,,,,,1996
19129CGGRP2781R,N511,0.0,,,,,1996
75662PTRLT1709I,108101,0.71,,,,,1996
28073WRTZM701SB,N420,0.7,,,,,1996
95951HLLYSSOUTH,7664417,0.54,,,,,1996
61550MRTNM1021W,78933,1.16,,,,,1996
52310CMMND22223,1330207,2.0,,,,,1996
55345DVNCD15115,7664417,1.15,,,,,1996
64119FRDMTHWY69,N420,1.1,,,,,1996
14094GNRLM200UP,7664393,0.93,,,,,1996
29127GRGPCHIGHW,67561,10.0,,,,,1996
63134LHBND8833F,71363,4.16,,,,,1996
99611NCLCHMILE2,N982,3.0,,,,,1996
21226SCSTG2401H,71363,0.9,,,,,1996
06770NRYLCELMST,75003,0.89,,,,,1996
06770NRYLCELMST,50000,1.18,,,,,1996
53004CDRVL3115J,7664382,1.1,,,,,1996
94804TSPRD1430P,100425,0.0,,,,,1996
21061MXWLL7364B,N982,0.37,,,,,1996
63026CNTNR2391C,71363,1.3,,,,,1996
60148MCRPR129SO,78933,1.09,,,,,1996
60609LCLCN4342S,67561,2.5,,,,,1996
46202PRFCT715EM,108883,0.95,,,,,1996
91745LPRNF490FS,7664417,1.0,,,,,1996
60651MCCRP901KI,7647010,0.8,,,,,1996
29633GRNFLUS123,7664939,1.1,,,,,1996
77511STMNCFM291,67561,1.32,,,,,1996
00638THRMKROAD6,71556,0.96,,,,,1996
75670MRSHL707EV,N450,1.0,,,,,1996
65708FCCRPBRIDL,N120,0.9,,,,,1996
46016GNRLM2915P,1330207,0.9,,,,,1996
72365MDSTH301IN,7439965,1.16,,,,,1996
00661SQBBMSTATE,108101,1.0,,,,,1996
85009STRPL2724W,7697372,0.6,,,,,1996
16365NTRLC1401L,108101,0.84,,,,,1996
00791RDCNCRD3KM,N982,1.57,,,,,1996
90509MBLLC3700W,67561,0.86,,,,,1996
37701LMNMCPOBOX,85018,0.99,,,,,1996
32091SMJSTC100A,108883,37.14,,,,,1996
46218MJRTL1458E,7440473,1.0,,,,,1996
08816NMRCN9COTT,1330207,122.0,,,,,1996
24517THLNCEASTF,78933,0.89,,,,,1996
70723CCDNTHIGHW,7647010,1.11,,,,,1996
13601NWYRKSTARB,7439965,1.08,,,,,1996
35640CRRWR201TH,N010,1.09,,,,,1996
95050PRCSN1500S,1330207,1.07,,,,,1996
43201CLMBS1280N,N982,0.96,,,,,1996
41056BRWNNMAINS,7439965,0.89,,,,,1996
78758BMXXX11400,78933,0.82,,,,,1996
06770NRYLCELMST,7664382,0.84,,,,,1996
72450BSTNNDANAD,N982,0.91,,,,,1996
98072SPCTR24305,N078,0.87,,,,,1996
29115CRPNTCAMER,N096,0.79,,,,,1996
55413GRCNC6011T,7440020,1.3,,,,,1996
32737SLVRS25311,7664417,0.58,,,,,1996
48229GRTLKNO1QU,1330207,1.0,,,,,1996
44423WNNMN10201,7440508,1.01,,,,,1996
15215NTWLD1600S,7440508,1.01,,,,,1996
35904GLFST174SO,156627,0.93,,,,,1996
08102FWWNTDELAW,N096,1.06,,,,,1996
46721THRMTREJON,1717006,1.1,,,,,1996
37701LMNMCPOBOX,7782505,1.2,,,,,1996
48116HHSPP2040H,100414,1.0,,,,,1996
53713FRMST3101F,7664382,1.0,,,,,1996
61032MDRNP701SH,7664382,0.74,,,,,1996
37209BYLSG20032,7439921,1.2,,,,,1996
46268LLTTC9200Z,79016,1.33,,,,,1996
53913SNCFD801SA,108101,1.08,,,,,1996
46268LLTTC9200Z,N120,0.99,,,,,1996
65270FBCNX1855R,67561,1.0,,,,,1996
43228GNRLM200GE,7697372,0.0,,,,,1996
76010GNRLM2525E,67561,0.7,,,,,1996
66757PRSTG1101I,78933,93.0,,,,,1996
53209JHNSN5400N,N420,0.51,,,,,1996
97401GHNRR12438,N982,1.16,,,,,1996
10707KNGSL40MAR,7440508,0.88,,,,,1996
37816MRRST328HA,TRD SECRT,0.95,,,,,1996
97220BNGFP19000,7440020,0.99,,,,,1996
37701LMNMCPOBOX,7440508,0.79,,,,,1996
32405TXTRD2422E,71556,0.0,,,,,1996
64120RYNLD1800R,7664939,1.17,,,,,1996
47452PLNCDMARTI,1330207,1.06,,,,,1996
30722DVNCD424SS,110543,0.0,,,,,1996
39208TRLGY4400F,N420,0.61,,,,,1996
70737SHLLCRIVER,N230,0.96,,,,,1996
63401CNTNNHIGHW,78922,1.02,,,,,1996
17042LMNMC3000S,110543,1.2,,,,,1996
47905RMGNT2800C,108952,1.05,,,,,1996
18848DPNTTRD1BO,872504,0.72,,,,,1996
45872THBDD100SO,100425,1.0,,,,,1996
70602LNCRPI10WE,7664417,1.09,,,,,1996
49631VRTPR601WS,67561,0.95,,,,,1996
44820GNRLL1250S,N420,0.86,,,,,1996
06051CRDMN1PUCC,7440020,1.03,,,,,1996
62239VRTXCEASTC,7782505,1.07,,,,,1996
88103SRFRC8MILE,78933,0.9,,,,,1996
57201TLLCT2813P,100425,1.3,,,,,1996
76306WSHXM5000C,7440473,1.21,,,,,1996
77536BFGDR1105T,75014,1.21,,,,,1996
44090LSCNC621ST,1582098,148.0,,,,,1996
76401GNNPR840SE,79016,1.0,,,,,1996
45237HLTND2235L,7632000,0.74,,,,,1996
53094MNSHC426SO,78933,0.86,,,,,1996
55432NNMNF14007,78933,1.0,,,,,1996
46721THRMTREJON,N120,1.1,,,,,1996
18016BTHLH501EA,N450,0.45,,,,,1996
70805XXNCH4999S,N230,1.0,,,,,1996
02816HCHST500WA,7697372,87.83,,,,,1996
07928NTNLM12RIV,75092,1.67,,,,,1996
97220CNTNN11555,7664939,1.05,,,,,1996
29385SYBRN10150,95636,0.92,,,,,1996
64106CKBRS200WA,75092,0.83,,,,,1996
36653CBGGYGEIGY,1912249,1.05,,,,,1996
45001MNSNT356TH,7664417,0.96,,,,,1996
45001MNSNT356TH,N511,0.96,,,,,1996
76010GNRLM2525E,1330207,0.7,,,,,1996
46755BDDCX2620M,100425,0.69,,,,,1996
37409CHTTM3801S,67561,2.13,,,,,1996
53214VNSYS4697W,7440020,1.1,,,,,1996
54935GLLWY325TO,79210,85.0,,,,,1996
27804LCNCN400JE,N982,1.15,,,,,1996
38363KLPKNHWY64,1717006,1.08,,,,,1996
55008RRWTN650NO,7440020,1.1,,,,,1996
49221NDRSN1415E,115071,0.9,,,,,1996
47842LLLLYSTATE,7782505,0.87,,,,,1996
92714LCTRL1121D,7697372,1.43,,,,,1996
44012GNCXXMOORE,107211,1.0,,,,,1996
61104SPDPR22218,108883,1.07,,,,,1996
27105THLNG1100F,N100,1.17,,,,,1996
48087FRDMT50500,N120,1.4,,,,,1996
62450RDMSTRADIO,N230,0.75,,,,,1996
66115XDCHM603SU,N420,1.0,,,,,1996
29151STHRN730FU,N230,0.68,,,,,1996
53204WYNCH546SW,N090,1.12,,,,,1996
14004PMRFN11135,7440508,1.66,,,,,1996
47808MBRDR630NO,107211,0.98,,,,,1996
32602GTSNRHIGHW,N495,0.87,,,,,1996
28105RDTRS600RA,127184,0.98,,,,,1996
02724DRFNS110CH,68122,1.29,,,,,1996
37055WBSHLSOUTH,7440020,1.02,,,,,1996
26836CPNVLBEANS,100425,1.0,,,,,1996
26164KSRLMPOBOX,7647010,1.01,,,,,1996
15069LCTCHROUTE,7440508,1.7,,,,,1996
14845TSHBWWESTI,7664393,1.05,,,,,1996
36611NNCRBLINDE,7664417,1.0,,,,,1996
45750MCPRFPOBOX,1163195,1.23,,,,,1996
95050WSTRN780RE,7439965,1.0,,,,,1996
63026STLSS1050D,1330207,2.2,,,,,1996
67460NTNLC2000M,MIXTURE,0.74,,,,,1996
39773BBCCKPOBOX,7439965,1.04,,,,,1996
75401PRKSC3122C,108101,0.98,,,,,1996
17402YRKCS2880B,N230,1.04,,,,,1996
43110TSTRM59GEN,110543,1.3,,,,,1996
90810BRMTL2211E,N450,1.0,,,,,1996
44481WRRNW1040P,N450,1.18,,,,,1996
36801NRYLGHIGHW,N096,1.03,,,,,1996
54848WTHRSADAMS,108101,163.0,,,,,1996
35150PRKRF321NA,1918009,1.02,,,,,1996
07029DRVRH308MI,7440020,0.72,,,,,1996
75602GLLSP211GU,N982,1.02,,,,,1996
77536SHLLLHIGHW,67561,1.0,,,,,1996
77705SNDZCRT4BO,1330207,1.27,,,,,1996
74145GRDNR4747S,7440508,1.0,,,,,1996
36505DPNTMHIGHW,67561,1.06,,,,,1996
17256GRVMNPOBOX,108101,1.25,,,,,1996
16050WTCCRHWY26,67561,1.1,,,,,1996
75401SYSTMMAJOR,71556,1.19,,,,,1996
31732GRTSTHIGHW,7647010,1.0,,,,,1996
70070CCDNT12501,7664417,1.03,,,,,1996
61550MRTNM1021W,108883,1.16,,,,,1996
14215CRTSS60GRI,7439965,1.04,,,,,1996
13790ZNCRP720AZ,N982,1.09,,,,,1996
61104RCKFR208QU,1330207,1.11,,,,,1996
62249WCKSR11005,N420,0.62,,,,,1996
46996PLYMT700W1,7440473,1.08,,,,,1996
15069LCTCHROUTE,78933,1.4,,,,,1996
38632PYRLX720VA,110543,1.01,,,,,1996
12010MSTRDWALLI,7697372,1.1,,,,,1996
57071LNDLK111KA,7697372,1.07,,,,,1996
39701BLDRLCOLUM,108883,0.81,,,,,1996
37066DNNLL801ST,N040,1.02,,,,,1996
01701DNNSN300HO,108883,0.76,,,,,1996
84107VCTNV4231S,100425,0.79,,,,,1996
13148MTTHW25CHE,7440508,1.24,,,,,1996
93201WSTRN3201A,7664382,0.8,,,,,1996
55041VLLYC2001S,1330207,1.19,,,,,1996
23324STHRN2651S,7439965,1.32,,,,,1996
47842LLLLYSTATE,68122,0.87,,,,,1996
39773BBCCKPOBOX,7440508,1.04,,,,,1996
60439NCLCR135TH,463581,1.06,,,,,1996
45373HBRTB600WM,N495,0.95,,,,,1996
45636RSTCHRT52A,7664417,0.73,,,,,1996
45636RSTCHRT52A,7782505,1.11,,,,,1996
45636RSTCHRT52A,74873,1.11,,,,,1996
74820JPMCNONEGE,100414,0.89,,,,,1996
98903WSTRN3401W,N120,163.0,,,,,1996
38821TRTMPHIGHW,7632000,0.21,,,,,1996
72401FMCGR5601E,N982,5.14,,,,,1996
62060SPCTRCOLLE,N100,1.0,,,,,1996
28602SYNTH569HW,79016,1.16,,,,,1996
06001TCHNC205OL,108101,1.17,,,,,1996
60565BTTRY31W23,N420,1.06,,,,,1996
37331MNVLLHWY41,7782505,0.94,,,,,1996
90701CLFRN11709,7664417,0.91,,,,,1996
77704MBLC2GULFS,N511,1.25,,,,,1996
71361CLCTC4507W,78933,1.21,,,,,1996
78469VLRRF5900U,91203,1.06,,,,,1996
90058LBRCT3365E,100414,1.1,,,,,1996
77530LYNDL8280S,74851,1.04,,,,,1996
85706BRSHW6100S,N050,1.1,,,,,1996
54848CDCNC1205W,75092,1.08,,,,,1996
16424MLDDFEASTE,75092,1.15,,,,,1996
45801FRDMT1155B,N511,97.3,,,,,1996
70070MNSNTRIVER,7664382,1.27,,,,,1996
17331CLNLF262CH,N120,0.95,,,,,1996
29728CMTCK601NO,N100,1.8,,,,,1996
48192BSFCR1609B,26471625,1.32,,,,,1996
44142SNTRM5372W,7664417,1.0,,,,,1996
45840CPRTRLIMAW,N982,0.98,,,,,1996
48446LBRND780WH,108101,1.0,,,,,1996
75766WRMNSRT2BO,100425,1.0,,,,,1996
30631GRGWD683LE,N020,0.79,,,,,1996
85532NSPRTPOBOX,N020,1.34,,,,,1996
94509DPNTN6000B,75694,0.41,,,,,1996
46135LNSTRPUTNA,N420,2.21,,,,,1996
90670STHRN8851D,7782505,1.0,,,,,1996
38052DVRLVHIGHW,108883,5.1,,,,,1996
75067MTLSP1497N,N120,1.4,,,,,1996
