TRIFID,TRI_CHEM_ID,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
60632PRCTM4800S,71363,1.09,,,,,1993
98662DWLSN6307N,108883,0.96,,,,,1993
14225FNBRT2345W,N230,0.9,,,,,1993
32771RXMYR1690F,67641,16.9,,,,,1993
10710LCTRN21GRA,7664939,0.5,,,,,1993
46312NLNDS3210W,N495,1.0,,,,,1993
21225STHRNSTAHL,7440508,0.9,,,,,1993
77541THDWCBUILD,79005,1.0,,,,,1993
54936MRCRYW6250,108101,1.12,,,,,1993
95131HWLTT350WT,108952,1.12,,,,,1993
83201MRCNM2300B,7783202,1.29,,,,,1993
11378STRCT59305,7664939,1.79,,,,,1993
46802SSXGR1601W,67561,1.1,,,,,1993
46706BRNFN63563,7440020,1.0,,,,,1993
73096MNNSTSOUTH,108883,1.08,,,,,1993
98052DVNCD15215,7697372,0.79,,,,,1993
29150SMTRWEASTF,N090,1.03,,,,,1993
46506BRMNG1010W,131113,1.0,,,,,1993
24501THPPL2432L,7439921,0.78,,,,,1993
44035CTLYS555GA,7664417,0.89,,,,,1993
23874TLNTCRTE67,N090,1.03,,,,,1993
49003MRCNC2715M,106898,0.88,,,,,1993
94509MPRLW1701W,7664939,1.09,,,,,1993
45225MCRMT3448S,7697372,1.0,,,,,1993
77522XXNBY2800D,127184,1.08,,,,,1993
76063DRTCH1204A,7664939,0.99,,,,,1993
72601CLRDG219IN,7664939,1.15,,,,,1993
33619GLFCS1901N,7440382,0.98,,,,,1993
91355CSMCP27939,67641,1.0,,,,,1993
30176HVRHN500PE,N982,1.0,,,,,1993
90670LBRTY15306,7664382,0.0,,,,,1993
76501DLTCN3402C,N982,1.32,,,,,1993
37816MRRST328HA,111422,1.07,,,,,1993
26155MBYCRSTATE,1330207,1.09,,,,,1993
38108VLSCL1100W,77474,1.62,,,,,1993
37914MTSSH5105S,7664382,2.61,,,,,1993
75607TXSSTOFFHI,71432,1.27,,,,,1993
16701ZPPMNCONGR,79016,0.88,,,,,1993
12183ZKNCR1TIBB,7440508,2.11,,,,,1993
88210NVJRF501EA,108054,1.03,,,,,1993
60007CHMPL1990E,7647010,1.1,,,,,1993
98507CNTNN1202F,7647010,0.98,,,,,1993
60618PHPLT3416W,7647010,1.32,,,,,1993
08505STPNCFOURT,100414,1.29,,,,,1993
08505STPNCFOURT,N230,0.92,,,,,1993
04416CHMPNMAINS,7664382,1.03,,,,,1993
91342JHNSN15191,78933,1.2,,,,,1993
49953STNCNONESU,67641,0.72,,,,,1993
19136MRRLL7700S,N090,0.84,,,,,1993
77064CBNCN8900N,7440508,1.04,,,,,1993
37914MTSSH5105S,107211,1.19,,,,,1993
28560HTTRS110NG,108883,1.04,,,,,1993
60160ZNTHL2407W,79016,0.96,,,,,1993
25722BSFCR24THS,101779,1.1,,,,,1993
27806TXSGLHIGHW,7783202,0.99,,,,,1993
17318DPNTMEMIGA,N495,1.08,,,,,1993
30120GLDKSREDCO,N100,1.04,,,,,1993
01903CRRLT500BO,N090,0.8,,,,,1993
71654PTLTCHIGHW,67641,1.0,,,,,1993
63080MRMCN338RA,107211,1.66,,,,,1993
28144NTNLSCEDAR,106898,50.0,,,,,1993
72143MTTHW501LI,78933,0.94,,,,,1993
07728MCMPN225WI,79016,1.17,,,,,1993
46219NVSTR5565B,101688,1.09,,,,,1993
44471STRCT65MAI,71363,1.24,,,,,1993
23234RCRPN2400J,75092,0.98,,,,,1993
92641DBLDN11441,71556,0.72,,,,,1993
76053KLLYM301WE,141322,1.0,,,,,1993
38108VLSCL1100W,76448,1.63,,,,,1993
46320DVSMP1275S,N420,1.05,,,,,1993
40330SGNTS551TA,79016,1.19,,,,,1993
53110LDSHC5481S,7440020,0.86,,,,,1993
44622NNCMP875HA,108883,1.11,,,,,1993
77590SLNCH5700J,534521,1.02,,,,,1993
31601NNCMP1401E,108316,1.12,,,,,1993
28560HTTRS110NG,71556,1.04,,,,,1993
08052KZCHMROUTE,584849,1.21,,,,,1993
48079JHNBW300OA,N090,1.0,,,,,1993
16407CRRYR601WM,N982,0.77,,,,,1993
21226BLTMR1955C,100414,0.4,,,,,1993
48910NTDGL4500A,80626,0.97,,,,,1993
30208LCHMN2145E,N230,1.24,,,,,1993
77541THDWCBUILD,107051,1.74,,,,,1993
47546KMBLL340E1,7440473,1.0,,,,,1993
71730LNLRF1000M,7782505,1.1,,,,,1993
29692MNTVR219MC,50000,1.41,,,,,1993
72076RSTCH1901R,80626,1.27,,,,,1993
44270RTTMN100IN,7647010,1.03,,,,,1993
28241HNKLC3300W,7647010,0.89,,,,,1993
28241HNKLC3300W,100425,1.1,,,,,1993
28098CRMPTSPENC,50000,1.18,,,,,1993
71730LNLRF1000M,56235,1.1,,,,,1993
55431PRNTD1200W,N420,1.1,,,,,1993
92714MCGWN2525M,76131,1.2,,,,,1993
13368LYNSFCENTE,7782505,0.97,,,,,1993
97217FRGHT6936N,1330207,1.23,,,,,1993
06002JCBSM22EAS,71556,1.4,,,,,1993
77041TSHBN13131,7440508,0.87,,,,,1993
76065TXSND245WA,75092,0.96,,,,,1993
44657PCCRF3860U,1344281,0.67,,,,,1993
04976SDWRRRFD3U,67561,1.12,,,,,1993
14213KYSTN1095N,7697372,0.67,,,,,1993
36201BRDDC3008R,67561,1.0,,,,,1993
71901SVNDM5911M,7664417,1.36,,,,,1993
14001WHTNG113CE,101688,1.57,,,,,1993
55390KNGHT810PA,7664417,1.8,,,,,1993
32086VWFMR200RI,1330207,1.29,,,,,1993
02818CHRRY2000S,1330207,1.25,,,,,1993
02885TLLTSMARKE,67641,1.32,,,,,1993
77592STRLN201BA,7647010,0.76,,,,,1993
67505DSKCL9NORT,7664939,1.1,,,,,1993
77532KMCNC16503,108316,1.1,,,,,1993
16365NTDRFPOBOX,110827,0.96,,,,,1993
45401MMPRC345SP,7697372,0.98,,,,,1993
46580FRMNN523RD,131113,0.4,,,,,1993
77590SLNCH5700J,7647010,1.0,,,,,1993
45439GNRLM2601W,100414,1.5,,,,,1993
32803TGLFD315NO,7664382,0.93,,,,,1993
46517RCRPN2600S,71556,0.36,,,,,1993
60039TCNDSRT31X,7664939,1.45,,,,,1993
90723PRMNT14700,1313275,1.04,,,,,1993
54221MPRLS1440N,1120714,1.2,,,,,1993
47331FRDLCSTATE,71363,1.08,,,,,1993
28379NDSTR3300A,101688,3.67,,,,,1993
49508STLCS11203,71556,1.0,,,,,1993
27604WSTNG2728N,127184,1.0,,,,,1993
02703TXSNS34FOR,N090,1.49,,,,,1993
08884KMBRL85MAI,67663,1.11,,,,,1993
02818CHRRY2000S,7664393,1.25,,,,,1993
17543FDRLM401WL,7647010,1.1,,,,,1993
02854BBSTRDEVIL,N090,1.12,,,,,1993
60650NTNLC1400S,108952,0.0,,,,,1993
02905GRGMNHARBO,7664939,1.16,,,,,1993
02905GRGMNHARBO,N230,0.34,,,,,1993
36512CMRCSUSHIG,7664382,0.8,,,,,1993
18240MTKWSGREEN,N982,0.55,,,,,1993
60648CRDNK7777N,N040,0.66,,,,,1993
01151HTBTH107FR,N040,1.24,,,,,1993
42240SPRRG4021C,7664939,0.71,,,,,1993
47331FRDLCSTATE,N230,1.1,,,,,1993
00754LNCMNURBAP,108101,1.13,,,,,1993
38063SRFTNOLDHI,7440508,0.88,,,,,1993
47959MNNCRONEWA,N040,1.55,,,,,1993
06483THKRT49DAY,N982,1.04,,,,,1993
02818CHRRY2000S,7664939,1.25,,,,,1993
53538JNSDRJONES,7664382,1.21,,,,,1993
46992GNCRPONEGE,100414,1.0,,,,,1993
79603CRWNC1900N,N450,1.01,,,,,1993
75607TXSSTOFFHI,7664393,1.12,,,,,1993
75710TYLRPHIGHW,7664382,0.89,,,,,1993
70507LCNTRPONTD,7440666,1.04,,,,,1993
77651TXCRFCORNE,1330207,1.3,,,,,1993
38879HCKRYLIPPA,75569,1.08,,,,,1993
90723PRMNT14700,1330207,1.04,,,,,1993
38040NDRSNRT171,67641,0.99,,,,,1993
71129GNRLL7000B,N230,1.02,,,,,1993
77651TXCRFCORNE,7439921,0.5,,,,,1993
62665NTNLSRR1XX,85687,0.8,,,,,1993
77640TXCRFNORTH,100414,0.93,,,,,1993
33487CSTMM1160S,67641,1.5,,,,,1993
27932RGLTR187PE,67641,16.2,,,,,1993
77507LNZBY9700B,62533,0.97,,,,,1993
77507LNZBY9700B,108883,0.62,,,,,1993
38557BNCSL123ST,108883,0.98,,,,,1993
27360THMSVWMAIN,67641,1.44,,,,,1993
15650CHSTNROUTE,N982,1.2,,,,,1993
77541THDWCBUILD,87683,0.99,,,,,1993
98421NRSNN3320L,50000,1.13,,,,,1993
52406PNFRD1001F,7782505,2.8,,,,,1993
46214PTCMP7601R,7439921,1.06,,,,,1993
28075MNRLRHWY49,7664417,1.01,,,,,1993
90806MCMLL2020W,1330207,1.2,,,,,1993
44420SCXXX706SS,100414,1.27,,,,,1993
90023PCFCN3305E,80057,0.86,,,,,1993
47150BLGRS895IN,7697372,1.3,,,,,1993
28273PCKGP8800S,108883,1.0,,,,,1993
56001THDTS200WR,7440508,1.07,,,,,1993
17837PNNSY137NO,108883,0.88,,,,,1993
77640TXCRFNORTH,7440666,0.93,,,,,1993
62665NTNLSRR1XX,7664417,1.0,,,,,1993
01344RVNGPROUTE,7782505,1.05,,,,,1993
91730GNRLL11266,N982,1.11,,,,,1993
08903KZCHM500JE,N982,1.16,,,,,1993
70079SHLLL265RI,7782505,1.3,,,,,1993
61108GRDNB2600H,71363,1.09,,,,,1993
38732QLTYSUSHWY,108883,1.26,,,,,1993
54936MRCRYW6250,1330207,1.65,,,,,1993
24426WSTVCRIVER,7664939,1.04,,,,,1993
77536TXSLK730BA,75003,1.0,,,,,1993
04976SDWRRRFD3U,120809,1.12,,,,,1993
48078CRTSC6645S,N982,1.35,,,,,1993
30603SBRDFTALLA,N982,1.0,,,,,1993
38351YNGRDHWY22,71556,99.0,,,,,1993
30701SPRNGNINDU,92524,0.85,,,,,1993
44839THGLD300SP,91203,1.08,,,,,1993
45408DYTNW1147S,127184,1.1,,,,,1993
06095SRMTC564HA,71556,1.8,,,,,1993
31601LNGDL1202M,N090,0.85,,,,,1993
41105RMCST4000E,108952,1.04,,,,,1993
63111RHNPL133EK,63252,0.48,,,,,1993
28645THMSV315EL,67641,0.91,,,,,1993
60624BLWHT3825W,7664939,1.35,,,,,1993
08816MNCND5JOAN,79016,5.45,,,,,1993
70079SHLLL265RI,67641,1.3,,,,,1993
94587RCNCR1570A,75092,1.12,,,,,1993
70079SHLLL265RI,7664939,1.5,,,,,1993
46808DYSGR3426W,7664382,1.3,,,,,1993
43605TLDCK2563F,74851,0.57,,,,,1993
29520HGHLN650CH,71556,1.9,,,,,1993
75006THGLD1900J,78933,1.0,,,,,1993
43506HRVRD721EE,7440020,1.1,,,,,1993
04090SPNCR90SPE,67561,0.8,,,,,1993
06110CLTND545NE,7664939,1.06,,,,,1993
33142BRTRM3663N,67641,2.1,,,,,1993
43326CCDNT13717,7664939,1.07,,,,,1993
43326CCDNT13717,108952,1.07,,,,,1993
53212JHNSN900EK,N420,1.2,,,,,1993
95050WNSCR960CE,50000,1.0,,,,,1993
14489FNGRLCOLER,108101,1.06,,,,,1993
15717BLRSV200MA,7440020,1.0,,,,,1993
37914DXCMN6212C,78933,0.9,,,,,1993
82240HLLYSUSHIG,7664417,0.88,,,,,1993
46285LLLLY1200K,7664939,1.0,,,,,1993
17837PNNSY137NO,78933,0.88,,,,,1993
42366PRMML5680O,7439965,1.1,,,,,1993
67337CMFND1502S,7439965,1.25,,,,,1993
57117DLMNF1000W,7439965,1.06,,,,,1993
14215GNRLM1001E,7440473,1.03,,,,,1993
90262WSTCH2600E,71556,1.0,,,,,1993
55746NRTHR555WE,7440508,1.43,,,,,1993
44103MNFCT1960E,7664939,0.97,,,,,1993
61372TCHNSVERMI,108952,1.0,,,,,1993
43338SMSGP3795C,7664382,0.86,,,,,1993
44145MRCNM1000C,108101,1.05,,,,,1993
53221SLRPN5375S,78933,1.0,,,,,1993
47542DMFRN6118T,108883,113.19,,,,,1993
13069MLLRBPOBOX,71363,1.15,,,,,1993
55432MNNCS200NE,71556,0.97,,,,,1993
56435CLNDSHWY37,67641,0.99,,,,,1993
75110TLSRC19700,7664939,1.0,,,,,1993
60064BBTTL1400N,7783202,0.86,,,,,1993
51566PRKRHHWY48,7664939,0.97,,,,,1993
60450QNTMC8805N,75569,0.8,,,,,1993
67214DRBYR1100E,95636,0.4,,,,,1993
94587SKXXX1TARA,78933,1.04,,,,,1993
90040THMCC5501E,108883,1.0,,,,,1993
02893SLLCHGREEN,108883,1.09,,,,,1993
02904MXWLL99WES,7440508,0.94,,,,,1993
37860HCKRYCEDAR,71556,1.12,,,,,1993
16344PNNZL2MAIN,108883,1.05,,,,,1993
48063WRNRL870PA,7664939,1.27,,,,,1993
79066HCHSTFIVEM,N040,1.01,,,,,1993
46285LLLLY1555K,7782505,3.27,,,,,1993
95334JGLLW18000,67641,0.78,,,,,1993
44104BLMTL2105E,7664382,1.0,,,,,1993
37066HGNSC810ST,7440508,0.85,,,,,1993
27261RTNDS1124E,569642,0.25,,,,,1993
38654TYLRR11042,75694,1.18,,,,,1993
02916HNDYH231FE,7440020,0.92,,,,,1993
77704MBLC2GULFS,74851,2.06,,,,,1993
46755BDDCX2620M,7647010,1.75,,,,,1993
44460WRRNM800PE,108883,0.32,,,,,1993
46545DCCHM3502N,N230,0.61,,,,,1993
47905LLLLYLILLY,7664939,1.15,,,,,1993
11803FSRCN55SKY,95636,0.9,,,,,1993
72901RVRSD1400S,78933,1.42,,,,,1993
18508LLDFN1275N,7440473,0.84,,,,,1993
75229GHHNS2108J,101688,0.97,,,,,1993
55432MNNCS200NE,7440473,0.97,,,,,1993
27360THMSV401EM,N230,1.07,,,,,1993
37719PGPSLHWY62,7440224,0.76,,,,,1993
27360THMSVEMAIN,108883,1.1,,,,,1993
16503KWLPX1015E,7697372,0.77,,,,,1993
90744NNCRB2300E,7664417,0.87,,,,,1993
60172LCTRF222WC,7439965,1.0,,,,,1993
27983LLMBRRTE3B,67641,1.05,,,,,1993
70079SHLLL1205R,75718,1.0,,,,,1993
92621NNDST1225W,N230,0.81,,,,,1993
38108WTCCR1231P,74873,1.41,,,,,1993
77536TXSLK730BA,N982,1.0,,,,,1993
61108THVLS200SA,85449,1.05,,,,,1993
77536WRGRC739BA,7782505,1.0,,,,,1993
76503THGLD3410L,108883,0.94,,,,,1993
44109WBSHL4365B,7440508,1.1,,,,,1993
60067HHCHM641SO,7664939,0.77,,,,,1993
90846DGLSR3855L,7664417,0.72,,,,,1993
49120NLSCH225FO,1330207,1.24,,,,,1993
75041BTZLB2222L,111422,10.7,,,,,1993
47546KMBLLW12TH,1330207,1.5,,,,,1993
92705DNTLM1800E,67561,1.0,,,,,1993
76010GNRLM2525E,7697372,1.12,,,,,1993
11803FSRCN55SKY,N982,1.79,,,,,1993
00701RTHPHRDNO2,67561,0.87,,,,,1993
77507FNLCH12212,7550450,1.04,,,,,1993
44109WBSHL4365B,7429905,1.1,,,,,1993
17752CRYMCPAROU,91203,0.62,,,,,1993
46285LLLLY1555K,1634044,1.0,,,,,1993
33850GRWRS312NB,7697372,0.71,,,,,1993
29053TTNSSHIGHW,N090,1.07,,,,,1993
91405SPRRN14728,N090,0.0,,,,,1993
92665CVTCH250EA,7664382,1.18,,,,,1993
54409KRFTN9079T,7664939,0.56,,,,,1993
46785VLCRFCTYRD,100414,1.13,,,,,1993
90670WTCCR8733S,111422,1.33,,,,,1993
75381BRCKW13401,108883,0.4,,,,,1993
28402CPNDSHIGHW,123911,1.04,,,,,1993
77541RHNPL6213H,75445,0.83,,,,,1993
62246CNTCHLOUIS,N982,1.21,,,,,1993
28602MRCNS10271,67641,1.28,,,,,1993
02154CFCNC179BE,7664939,0.93,,,,,1993
85222HXCLC1214W,67561,0.9,,,,,1993
01887LTRNNONEJE,N230,1.15,,,,,1993
27325PRDNCHIGHW,7664417,0.98,,,,,1993
94804CHVRN835CA,98828,1.1,,,,,1993
17022MMMRSBROWN,7664382,1.19,,,,,1993
01801PRNTD10MIC,7697372,1.14,,,,,1993
70087HLLPT27009,108883,1.2,,,,,1993
32425RNLDL3185T,7440473,0.91,,,,,1993
60115BRBRG3000B,1330207,1.22,,,,,1993
46793NCRBL305IN,N230,1.45,,,,,1993
48204PRKCH8074M,N106,0.82,,,,,1993
08862WTCCR1000C,108316,0.98,,,,,1993
08862WTCCR1000C,85449,0.3,,,,,1993
76017NTNLS1111W,7664393,1.13,,,,,1993
29731SPRNG420WE,7664417,0.9,,,,,1993
73134GNRLM7447S,110827,1.11,,,,,1993
92127LCXXX16750,7664939,3.31,,,,,1993
46544LTVMS13200,107211,1.0,,,,,1993
31068BCKYCOLDST,67641,0.95,,,,,1993
49505MCDNL2555O,67641,0.81,,,,,1993
53204KZMRN114EP,7440020,1.07,,,,,1993
49068MRSHL450LE,7440020,1.43,,,,,1993
46750HNTNG970EA,111422,1.08,,,,,1993
33166SHLDN8351N,71556,0.86,,,,,1993
24115PLSKF801EA,108883,1.28,,,,,1993
77701THVLS1700D,108883,1.04,,,,,1993
29115GLBRNHWY21,7647010,1.28,,,,,1993
89119NPLX01151G,108883,0.81,,,,,1993
82007FRNTR2700E,56235,1.03,,,,,1993
07036DCKRS1512W,1330207,0.9,,,,,1993
14304PRCSP2124L,N230,0.7,,,,,1993
14304PRCSP2124L,7664939,1.27,,,,,1993
60426WHTNG15700,7439965,0.84,,,,,1993
43207CPTLR324DE,67561,1.0,,,,,1993
28401WGDWN1207C,N090,0.84,,,,,1993
58102CSSCL200N2,7697372,0.95,,,,,1993
30243WKNST1000W,1330207,1.02,,,,,1993
77640CHVRNENDOF,110827,1.2,,,,,1993
37841NDWDP903SA,N100,1.17,,,,,1993
26003HSSCN7020T,100425,1.2,,,,,1993
28658MRDTHSTJAM,N040,0.81,,,,,1993
02905RMBRS735AL,7440508,0.99,,,,,1993
77631DPNTSFARMR,107131,1.39,,,,,1993
83705FBRGL4545E,67641,0.57,,,,,1993
42452KBLLYMCDON,7440508,1.21,,,,,1993
28145NVRSL358WO,N020,1.8,,,,,1993
53813WSCNS932NO,N450,1.0,,,,,1993
84107KRMNK6000S,1330207,0.87,,,,,1993
54307FRTHW1919S,10049044,1.45,,,,,1993
77541BSFCR602CO,123728,1.08,,,,,1993
15522WSTNGRTS30,108101,1.13,,,,,1993
25704CNTRY12013,N982,1.0,,,,,1993
06795WNCHS400PA,71556,0.65,,,,,1993
35094RCKWLPARKW,108952,0.87,,,,,1993
73018DLTFCHWY62,N495,1.11,,,,,1993
27102RJRYN5THLI,75694,2.58,,,,,1993
90670PFNCX9215S,78933,1.81,,,,,1993
48150MRCNT31774,7664382,0.86,,,,,1993
14692GLSNW1000U,67561,2.5,,,,,1993
75426PHLPSINDUS,108883,1.0,,,,,1993
47201MPCTF20805,107211,1.63,,,,,1993
41045NRTHMUS42E,7697372,37.22,,,,,1993
52761PRMMVHIGHW,7440020,0.91,,,,,1993
67501JCKSN2600E,7664382,1.2,,,,,1993
35616LRCHNHIGHW,6484522,1.1,,,,,1993
17362PHGLT228SO,10049044,0.96,,,,,1993
48838FDRLM510EG,7647010,1.44,,,,,1993
44706HRRSN1329H,100414,0.92,,,,,1993
70087HLLPT27009,91203,1.2,,,,,1993
98409NWTCH2601S,7647010,0.99,,,,,1993
06492CYRNDSOUTH,80626,0.98,,,,,1993
51501GRFFN2601W,7440473,0.93,,,,,1993
77640CHVRNENDOF,7664382,1.2,,,,,1993
37064GYPTNFORTG,84742,1.17,,,,,1993
64126MSSRP7001E,7440020,1.17,,,,,1993
60620WTCLL9210S,N230,1.0,,,,,1993
34602SPRTN30167,7664939,0.72,,,,,1993
96707HWNND91325,115071,1.05,,,,,1993
70380MRNSHHIGHW,7440020,0.57,,,,,1993
30263WLLML25BON,7429905,1.16,,,,,1993
43040HNDFM2400A,71432,1.2,,,,,1993
17061BRBKR200FR,N040,1.1,,,,,1993
36201STHRNHIGHW,7439965,0.77,,,,,1993
97062DRMTL9560S,7439965,0.83,,,,,1993
44139LFRDM6090C,7439965,0.58,,,,,1993
29379THTRRINDUS,7439965,0.93,,,,,1993
30176QLLTY66ALA,108883,0.97,,,,,1993
34649GNRLL7887B,71556,0.95,,,,,1993
23523FRDMT2424S,71432,1.28,,,,,1993
16533HMMRM1540E,7664417,0.98,,,,,1993
77705SNDZCRT4BO,N084,1.27,,,,,1993
35616LRCHNHIGHW,7697372,1.1,,,,,1993
44035LRRMC241SA,7664417,1.2,,,,,1993
40502THSTN510HE,7440473,0.96,,,,,1993
28645FRFLD2042N,67561,1.05,,,,,1993
06002SCHRR40EAS,78933,0.92,,,,,1993
46506BRMNM1729W,100425,9.06,,,,,1993
87544SDLSL52835,7697372,0.94,,,,,1993
30318PRTNC916AS,111422,1.62,,,,,1993
30179DBSTH580CA,1330207,1.03,,,,,1993
70086CHVRNHWY18,108883,0.98,,,,,1993
60104STCLR12025,127184,1.0,,,,,1993
47905CTRPL3701S,7439965,1.28,,,,,1993
47905CTRPL3701S,7664939,1.28,,,,,1993
70734BSFCRRIVER,71363,0.89,,,,,1993
15683TLDYNFRANK,7697372,1.25,,,,,1993
78071DMNDS301LE,7664393,1.19,,,,,1993
60085MDLND17EWA,80057,1.0,,,,,1993
29301RRWTM763BE,71556,1.0,,,,,1993
29702MGNLFSCHIG,67561,0.99,,,,,1993
36108SPCRT3000S,7440020,0.0,,,,,1993
53020SHNMFINDUS,127184,0.79,,,,,1993
75235LNGML6820F,N982,1.12,,,,,1993
50313FRSTNSECON,N982,1.1,,,,,1993
46345RLLCT2NDAN,91203,1.05,,,,,1993
03051HDCCR21FLA,7647010,0.94,,,,,1993
37403DXPRT1120K,94360,1.0,,,,,1993
37174STRNC100SA,108101,1.3,,,,,1993
44077QNTMC303HI,N982,1.02,,,,,1993
65608MRSNL1400N,N230,0.8,,,,,1993
46250BSTLC6161E,7440508,0.9,,,,,1993
87544SDLSL52835,7782505,1.0,,,,,1993
63125CLMBN303EA,N982,0.36,,,,,1993
35035CHBPRHIGHW,87865,0.72,,,,,1993
90221DMRNL927SS,7440473,88.0,,,,,1993
17601PRNML3029H,N100,1.0,,,,,1993
48917PRNML5620M,N100,0.98,,,,,1993
46218BWSSL5902E,67561,0.9,,,,,1993
02742TLDYN1357E,7439965,1.01,,,,,1993
02742TLDYN1357E,7440020,0.91,,,,,1993
19508CRMPTROUTE,7647010,0.37,,,,,1993
02370VNTRT30COM,67641,1.09,,,,,1993
