TRIFID,TRI_CHEM_ID,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
42343NTNLFHIGHW,67561,1.0,,,,,1995
57216BGSTN1051L,7664382,0.99,,,,,1995
49424PRKDV188HO,108316,1.06,,,,,1995
33801SNJNF2302L,100425,1.1,,,,,1995
32809FMCCR7300P,7439965,1.38,,,,,1995
45040HMLTN4219U,100414,0.96,,,,,1995
39208BSCSTFOURT,N982,1.11,,,,,1995
77630BTZLB3901W,91203,0.99,,,,,1995
80907RTHNS4045S,N120,1.32,,,,,1995
14206BTTNF1575C,107211,0.75,,,,,1995
23324RYSTRFOOTO,N420,1.3,,,,,1995
38113SNCPR2755H,N230,0.93,,,,,1995
16301CTSML671CO,7440508,1.05,,,,,1995
60007DPLCL1601N,67561,1.02,,,,,1995
43130LNCST212PI,7697372,1.23,,,,,1995
46803PLRKN4424N,100425,1.69,,,,,1995
60901HNKLCSKENS,108883,0.96,,,,,1995
67851BPNCXWESTH,N090,0.93,,,,,1995
28206CNSLD311EA,N100,0.74,,,,,1995
15632PRMCS9002C,7440508,1.62,,,,,1995
54203BRNCH3826B,7697372,1.0,,,,,1995
28052GSSPR1201T,7664939,1.08,,,,,1995
73118KMRYN52NW4,7440020,1.72,,,,,1995
60064MCCHM2100C,108883,1.0,,,,,1995
71701NTRNT1944A,108952,1.09,,,,,1995
60411DSTNC300ST,111422,0.61,,,,,1995
89701MLLRY550MA,7664417,1.95,,,,,1995
46725SSXWRPOBOX,N010,0.92,,,,,1995
17751GRMMNRD1BO,1330207,0.08,,,,,1995
39704NTDTCMCCRA,100425,1.0,,,,,1995
74467NRCCM400SO,N982,1.0,,,,,1995
32646PRLNB1520S,100425,1.55,,,,,1995
30162NLNDR238MA,7664417,97.0,,,,,1995
07072SGRVC320PA,67561,0.63,,,,,1995
38113SNCPR2755H,108101,0.93,,,,,1995
15845PNNTC100CE,67663,1.51,,,,,1995
27108STRTF807SO,7664382,100.0,,,,,1995
70765THDWCHIGHW,118741,1.09,,,,,1995
48667THDWCMICHI,630206,1.05,,,,,1995
72112RKNSSVANDY,7439921,1.3,,,,,1995
78112GLDNL14555,7440508,1.3,,,,,1995
85208TRWVS11202,7440020,1.5,,,,,1995
02863GTPRD1193B,7664393,1.11,,,,,1995
19512CBTCRCOUNT,7664417,0.96,,,,,1995
57248LKNRD408DA,7664382,0.21,,,,,1995
28602MRCNS10271,100425,1.03,,,,,1995
61111PRGRS922LA,67561,0.96,,,,,1995
48550BCFLN902EH,108101,1.04,,,,,1995
83605GMSTT123RO,7439965,0.67,,,,,1995
28349GLFRDROUTE,872504,1.17,,,,,1995
71655PDVSN419EU,N120,1.2,,,,,1995
27107DGLSB500BA,N420,1.06,,,,,1995
60639JLMTL5841W,N511,1.0,,,,,1995
35967VLCRFVALLE,7439965,1.2,,,,,1995
72764PRPLS401ER,79016,1.12,,,,,1995
77501THYLC1000N,107211,4.11,,,,,1995
77501THYLC1000N,108316,4.11,,,,,1995
30417CLXTNPOBOX,7664417,0.92,,,,,1995
60044CHMCL901SH,111422,1.0,,,,,1995
95131SNMNC2068B,7440508,0.8,,,,,1995
08857MDSNNOLDWA,7440666,1.04,,,,,1995
19706THCHLRIVER,7782505,1.0,,,,,1995
43616SHLCM4001C,67561,0.91,,,,,1995
94043RYTHN350EL,1330207,1.0,,,,,1995
44146FRRCR7050K,108316,1.34,,,,,1995
44108RTRMD341ED,108883,1.08,,,,,1995
01752DVTCH40CED,N511,1.42,,,,,1995
60025SGNDC3700W,7440508,1.32,,,,,1995
52406CHRRY24006,7440020,1.2,,,,,1995
47944PWLLS83SME,7440473,1.05,,,,,1995
36201SCSTN1831F,1330207,1.02,,,,,1995
48083HLBLC1855S,N120,1.0,,,,,1995
46350CCRTC118KO,7439921,0.6,,,,,1995
77592TXSCTLOOP1,108952,0.81,,,,,1995
60627CMSTL13500,N100,0.93,,,,,1995
47348PRMXM1701W,100425,1.1,,,,,1995
07105TRYCHONEAV,1330207,0.95,,,,,1995
61111PRGRS922LA,7664417,0.96,,,,,1995
56093BRWNPHIGHW,1330207,0.65,,,,,1995
68352GLPCHPOBOX,N100,0.96,,,,,1995
19703GNRLC6300P,7664393,1.07,,,,,1995
00617STRLNROAD1,100447,1.16,,,,,1995
71731GRTLKHIGHW,64186,0.97,,,,,1995
62526FRSTN2500N,N982,1.15,,,,,1995
46802GNRLL2000T,108394,0.97,,,,,1995
25303NNCRB437MA,71363,0.89,,,,,1995
23224SMPSN301HU,N420,1.0,,,,,1995
15801TLSPR125TO,7440508,1.14,,,,,1995
07105FRMNT117BL,7647010,0.85,,,,,1995
30824GWTHM968FE,7440473,1.04,,,,,1995
60609MRCNN1101W,7664393,0.95,,,,,1995
62301MRMNM1000N,N450,0.85,,,,,1995
02172BSTNS480PL,76131,1.4,,,,,1995
60153KLMSS2424S,7782505,0.8,,,,,1995
19145TLNTC3144P,110543,1.15,,,,,1995
72032RMTRP584CO,7440508,1.07,,,,,1995
42348WLLMTPOBOX,108952,1.02,,,,,1995
77007CFFRC4444C,7440020,0.58,,,,,1995
30125SHBYGHWY10,78933,1.1,,,,,1995
71731GRTLKHIGHW,106934,4.83,,,,,1995
47331FRDLCSTATE,N982,0.67,,,,,1995
28659CRLNMHWY26,71363,0.83,,,,,1995
98642CSCDC26406,1330207,1.28,,,,,1995
42029SKWLLHIGHW,N040,0.71,,,,,1995
14606DLCPR1555L,7664939,1.02,,,,,1995
37659BRTNRHIGHW,N982,1.02,,,,,1995
03874KJQNN135FO,100414,1.3,,,,,1995
27292DRCLL305NE,N982,1.1,,,,,1995
77501THYLC1000N,7637072,4.11,,,,,1995
79760LPSPR2400S,77736,0.0,,,,,1995
44109CHMCL3751J,127184,1.14,,,,,1995
77541HFFMN1000C,108883,4.25,,,,,1995
44056RSLSY9150V,108883,0.02,,,,,1995
19134PHLDL725EE,7782505,0.0,,,,,1995
98119RDDCM16301,N230,0.99,,,,,1995
07410NBSCB2211R,7664417,1.06,,,,,1995
60153KLMSS2424S,7440508,0.85,,,,,1995
67505RCHPN14MOR,108883,1.11,,,,,1995
45246SPRNG11801,7664382,1.0,,,,,1995
07201MLTNC580DI,N230,0.81,,,,,1995
29640RTCNC201PI,108101,39.0,,,,,1995
79404HSTCC130E4,7664417,1.33,,,,,1995
36611BLCHRVIADU,1330207,0.84,,,,,1995
30120TNNCT101BR,78933,0.47,,,,,1995
47429CKNCX6300N,75218,1.74,,,,,1995
72761FRNKLHWY68,78933,1.09,,,,,1995
28349GLFRDROUTE,1163195,1.17,,,,,1995
62301KNPHD1701N,108101,1.1,,,,,1995
62526MLLRC1226E,7440508,0.01,,,,,1995
19146DPNTM3500G,80626,0.59,,,,,1995
30162NLNDR238MA,120809,97.0,,,,,1995
28645SNGRF2424N,100414,0.68,,,,,1995
98248MBLLC3901U,N450,0.89,,,,,1995
54457MCRBN841MA,N230,1.07,,,,,1995
19030LCLDFFAIRL,N982,0.04,,,,,1995
39303STHRNWILER,7439965,1.04,,,,,1995
76306CRCHS8600C,117817,0.37,,,,,1995
37075GLBBS90VOL,1330207,1.0,,,,,1995
62454MRTHNMARAT,107062,1.02,,,,,1995
60614THTNG1340W,7647010,0.98,,,,,1995
75607TXSSTOFFHI,50000,1.01,,,,,1995
61104THTST615BU,1330207,1.05,,,,,1995
15088HRCLSSTATE,N100,0.0,,,,,1995
36862KRDSR1061I,N982,1.06,,,,,1995
76401FBRGR900FM,1163195,0.49,,,,,1995
60123MRCHM1441T,N090,1.05,,,,,1995
46206LLSNT901GR,67561,1.27,,,,,1995
29512WLLMTHWY91,67663,1.1,,,,,1995
47532RSTKRSTHEN,67561,1.03,,,,,1995
68361PSCTBRR2XX,7440020,0.94,,,,,1995
37357BRDGSHWY55,N982,1.47,,,,,1995
48121DRBRN3001M,N495,0.66,,,,,1995
44111MRCNW15201,7440508,0.92,,,,,1995
70734BSFCRRIVER,7697372,1.4,,,,,1995
38606THRMSSARDI,1717006,0.94,,,,,1995
43920MSNCL250EA,N096,1.17,,,,,1995
65708TYSNFKYLER,7782505,1.0,,,,,1995
75602BGTHR722FM,75694,1778.9,,,,,1995
94533NHSRB3101B,7664382,0.96,,,,,1995
45015FTRFN40STA,7697372,0.8,,,,,1995
99362CNTNN1106D,1330207,0.96,,,,,1995
70669VSTCHOLDSP,107062,0.83,,,,,1995
43201THTMK1025C,7440020,0.69,,,,,1995
44706THTMK1835D,7440473,1.2,,,,,1995
03038HDCCRRT28M,N511,1.1,,,,,1995
94545RHMND25500,80626,1.09,,,,,1995
44117LNCLN22801,N040,1.2,,,,,1995
18848DPNTTRD1BO,872504,0.95,,,,,1995
45123JHNSN1147N,71556,1.0,,,,,1995
02863GTPRD1193B,N420,1.01,,,,,1995
37209FRDMTCENTE,7782505,0.83,,,,,1995
29461CRBRDPOWER,7782505,1.0,,,,,1995
70734BSFCRRIVER,26471625,0.8,,,,,1995
74728TYSNFHIGHW,7664417,1.0,,,,,1995
36590DGSSCDEGUS,74908,1.01,,,,,1995
46904KKMCS1001E,7440508,0.93,,,,,1995
76110RRWPL3129M,N982,0.9,,,,,1995
32501RCHHL407SO,108883,0.92,,,,,1995
21795WDBYR312NC,64186,0.69,,,,,1995
54487LSNPCBUSIN,67561,1.04,,,,,1995
16433LRDCRSOUTH,67561,1.01,,,,,1995
00754LNCMNURBAP,N230,0.95,,,,,1995
15342WSHNGWESTE,N090,1.47,,,,,1995
29602HTCHL575MA,N420,1.69,,,,,1995
41114CTLTTPOBOX,N511,0.01,,,,,1995
75050SRGRD23501,95636,0.99,,,,,1995
33144DYPLS1020S,1717006,1.29,,,,,1995
21001HRFRDPOBOX,N120,1.22,,,,,1995
02865CHMRT11NEW,7782505,0.95,,,,,1995
92507DVMRN2625D,100414,0.98,,,,,1995
46206LLSNG2001S,75092,1.12,,,,,1995
27292HNRYLBROWN,78933,0.9,,,,,1995
15024RDLND375RI,7440473,0.88,,,,,1995
27565CRTNT200CE,N100,1.18,,,,,1995
19145TLNTC3144P,1330207,1.15,,,,,1995
26180DPNTWDUPON,140885,0.89,,,,,1995
42348WLLMTPOBOX,7647010,1.02,,,,,1995
44004SHLND4501B,80626,0.99,,,,,1995
06770NRYLCELMST,75569,0.89,,,,,1995
24141SDDSRPOBOX,7647010,1.0,,,,,1995
06010MTLFN60WOO,N106,1.15,,,,,1995
36611BLCHRVIADU,108883,0.84,,,,,1995
40509CNTRL2580P,N495,0.77,,,,,1995
14213KYSTN1095N,7697372,2.94,,,,,1995
35802PRKRH9400S,7440473,1.28,,,,,1995
44805SHLND1681O,7439965,1.0,,,,,1995
22842MRLLTSTATE,78933,1.13,,,,,1995
00701CYNMDPRROA,108883,1.24,,,,,1995
93639HBLNN12667,7664417,1.2,,,,,1995
28213STRKS3201N,7440020,0.9,,,,,1995
38063MGNTKSOUTH,1330207,1.12,,,,,1995
06497SYNTH375BA,108316,0.7,,,,,1995
55901CRNLN2501V,108883,1.19,,,,,1995
70723TXCRFFOOTO,110827,1.04,,,,,1995
29602HTCHL575MA,N511,1.69,,,,,1995
16503KWLPX1015E,7697372,0.65,,,,,1995
28352BBTTLHWY40,75092,1.1,,,,,1995
77501GRGGL3503P,98828,0.98,,,,,1995
36862LBMGRHGHY4,N090,1.0,,,,,1995
67801FRMLN3MILE,N982,0.23,,,,,1995
19440PNNCL2755B,N010,0.2,,,,,1995
45103CNCNN4165H,78933,0.76,,,,,1995
47546RSTKRMERID,108101,1.04,,,,,1995
29662QNTMC2GOLD,7664382,1.03,,,,,1995
60907GNRLP3200F,108883,1.0,,,,,1995
44077FRSTB477LE,95636,1.1,,,,,1995
47532RSTKRSTHEN,78933,1.03,,,,,1995
18940DNMRC207PE,78933,0.78,,,,,1995
10451SSNDS385GE,127184,1.12,,,,,1995
47842LLLLYSTATE,10028156,2.34,,,,,1995
77303CHMCL5HACK,78933,1.13,,,,,1995
60619SFTSH1000E,7647010,2.0,,,,,1995
29304PRNTPI85AT,108883,1.21,,,,,1995
48802TTLPTESUPE,108883,0.96,,,,,1995
27028SFRDLRT9BO,7440508,0.92,,,,,1995
48120DBLGL3000M,7440666,1.07,,,,,1995
75226PLGRM2411F,7664417,1.05,,,,,1995
37405RPRCR100MA,N982,0.75,,,,,1995
21061MXWLL7364B,108883,0.9,,,,,1995
44004SHTBL2751W,1330207,1.3,,,,,1995
06340RWDCR839PO,7697372,1.21,,,,,1995
94538NWNTD45500,67561,0.97,,,,,1995
49007BRRGH3002N,1330207,0.84,,,,,1995
37660HLSTNWESTS,7697372,0.5,,,,,1995
75603HNTSMHWY14,115071,1.03,,,,,1995
36862LBMGRHGHY4,N020,1.0,,,,,1995
79408GLPCH1802E,N450,1.68,,,,,1995
86301BTTRB7555E,7664939,1.04,,,,,1995
46201THMSN600NS,N010,0.87,,,,,1995
15650LTRNC1001L,7440508,1.07,,,,,1995
53224CCHMC8415N,N230,2.81,,,,,1995
77641TXCCHGATE2,108883,1.95,,,,,1995
36582KYFRSRANGE,N120,0.87,,,,,1995
60617LTVST11600,95636,1.39,,,,,1995
91201TMTNP927TH,7647010,0.96,,,,,1995
16323JYTCHRTE8N,7439965,0.93,,,,,1995
77590MRTHNFOOTO,100414,0.99,,,,,1995
76140MDLND4800E,7439921,1.22,,,,,1995
28401TKDCH1TAKE,7647010,1.1,,,,,1995
38113WMBRR2105C,108952,1.03,,,,,1995
51059KNDKNPORTN,7782505,1.03,,,,,1995
46517LRMDW58288,100414,0.83,,,,,1995
90247LCTRN13021,7647010,1.3,,,,,1995
44706THTMK1835D,7439965,1.07,,,,,1995
90280TCHNC11220,7440508,1.17,,,,,1995
91750LVRNM900PA,7440508,1.97,,,,,1995
72902HCKRY4925S,N230,0.96,,,,,1995
46526GSHNR1525S,85449,1.07,,,,,1995
44281MNSNT1000S,N010,1.1,,,,,1995
43201THTMK1025C,7440473,1.09,,,,,1995
77641TXCCHGATE2,91203,0.95,,,,,1995
56345CRSTL60913,1330207,1.02,,,,,1995
27563GLNRVPOBOX,71556,1.04,,,,,1995
39530LVLLY2005T,100425,1.6,,,,,1995
45439GNRLM2601W,107211,1.0,,,,,1995
25703STLFW17THS,7440666,1.07,,,,,1995
77592TXSCTLOOP1,91203,0.81,,,,,1995
44139TLDNG28850,7440508,1.33,,,,,1995
48802TTLPTESUPE,110827,1.1,,,,,1995
74074BRNSW3003N,1330207,0.97,,,,,1995
48141WLVRN2638P,108883,0.71,,,,,1995
23860LQDCR221HO,7664417,0.94,,,,,1995
21061MXWLL7364B,7440508,0.82,,,,,1995
28621CHTHMPOBOX,1163195,0.25,,,,,1995
