TRIFID,TRI_CHEM_ID,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
5707WLMRDT224WE,7440508,1.76,,,,,2011
4724WHNDMN2755N,100414,0.87,,,,,2011
5801WTHRLD35491,75070,1.21,,,,,2011
95620TRNGL45IND,N230,0.78,,,,,2011
46350SLVYN1207E,117817,1.07,,,,,2011
58530MLTNR34012,N040,1.1,,,,,2011
54961CRWDN718HI,872504,1.26,,,,,2011
42086STVSH7900M,N770,1.0,,,,,2011
29541CHRLS4930P,N420,1.11,,,,,2011
55428VTCFN9101S,7697372,1.11,,,,,2011
19468MCRCX206JO,7439921,0.92,,,,,2011
43616NVRSF876OT,N590,0.99,,,,,2011
77590MCLCM24015,7664417,0.86,,,,,2011
77590MCLCM24015,110827,0.86,,,,,2011
55069LNDLK404EA,N982,1.13,,,,,2011
55107VKNGD355ST,79016,1.16,,,,,2011
44139SNWMT6060C,7439921,0.85,,,,,2011
77532KMCNC16503,108316,1.0,,,,,2011
77643WSTMNHWY73,110861,0.83,,,,,2011
77643WSTMNHWY73,108883,0.83,,,,,2011
77073KNGFB193WH,7782492,0.7,,,,,2011
35748TLDYNHWY72,7440484,0.97,,,,,2011
71052NTRNTHWY50,N090,1.01,,,,,2011
71052NTRNTHWY50,N458,1.01,,,,,2011
77536CCDNTTIDAL,75343,1.03,,,,,2011
40219CRDNL4005O,7439921,1.46,,,,,2011
75846LMSTNFM39A,191242,1.06,,,,,2011
75846LMSTNFM39A,N420,1.06,,,,,2011
77571LPRTC2400M,75354,1.06,,,,,2011
37763STVKNSWANP,N040,1.59,,,,,2011
32254NFNCH250LA,100425,0.85,,,,,2011
15339RTCHY3GERG,7439921,0.39,,,,,2011
77705CLNLT15651,1330207,1.34,,,,,2011
77643WSTMNHWY73,67663,0.83,,,,,2011
46350TLDYN300PH,108952,0.96,,,,,2011
0097WPRTRC2JSET,91203,1.0,,,,,2011
30720PRCHM117CA,108316,1.02,,,,,2011
42241CMMNW4895P,100414,1.0,,,,,2011
70602CTGPTHIGHW,100414,0.94,,,,,2011
49868LSNPC461MI,75070,1.02,,,,,2011
64116PLYMN117E1,N230,0.99,,,,,2011
77481WPRSHYUJON,N770,0.96,,,,,2011
63025RTDCN800HO,7439921,1.12,,,,,2011
77522XXNCH3525D,95636,1.0,,,,,2011
65775TNCRP210AL,7439965,1.0,,,,,2011
48211CDLLC2500E,7647010,0.75,,,,,2011
43502TTHGBLUGBI,7440473,3.14,,,,,2011
62982MRCNMFERRE,N450,0.71,,,,,2011
38301TCHST200SM,N450,1.4,,,,,2011
98532QLCST102SE,N120,1.04,,,,,2011
13403MHWKV9678R,100414,1.1,,,,,2011
53014THRML476CL,N511,1.0,,,,,2011
06705CHMFG235IN,7697372,0.53,,,,,2011
77640TXCRFNORTH,N150,1.0,,,,,2011
17113DRBND2716S,7440473,6.95,,,,,2011
35801RVXML2615M,7697372,0.81,,,,,2011
42241CMMNW4895P,71432,1.0,,,,,2011
4760WVGCLP3866S,N450,0.16,,,,,2011
44035NYLNG1301L,75150,0.93,,,,,2011
02038HLXHT20FOR,N010,0.99,,,,,2011
45040MTSBS4773B,7440508,0.93,,,,,2011
28716CHMPNMAINS,7664417,1.01,,,,,2011
65571CRGNDCORDJ,67561,0.99,,,,,2011
31216MCNTR2476A,1330207,1.0,,,,,2011
48836THRMFONETH,1163195,1.0,,,,,2011
07105LNCHM268DO,67561,1.03,,,,,2011
30014KLLYP13100,63252,1.19,,,,,2011
12533BMXXXEASTF,10028156,1.0,,,,,2011
62201CNTRT231MN,1330207,0.99,,,,,2011
23701SDTSC4000C,7439921,1.0,,,,,2011
18848GTPRDHAWES,N420,0.81,,,,,2011
37122JHNDL206ED,110543,1.05,,,,,2011
07206CYCLC217SF,7439976,0.01,,,,,2011
85334MRGNC18275,N020,1.27,,,,,2011
91710HSSMN13770,7439965,1.2,,,,,2011
32934MNMNC3900D,7439921,1.2,,,,,2011
32724SHRWD2010N,7697372,0.96,,,,,2011
65706WLCRP1450W,110543,0.68,,,,,2011
61032KLLYS3769R,N590,0.4,,,,,2011
25265FLMNPUSRT6,N982,1.43,,,,,2011
36201MHVLV605WE,7440508,1.01,,,,,2011
57248LKNRD408DA,7697372,1.5,,,,,2011
64601HDSNV501MI,N982,0.88,,,,,2011
17777WTSNTRTE40,N090,1.26,,,,,2011
12533BMXXXEASTF,7647010,1.0,,,,,2011
32218NKFLR141WH,7439921,1.01,,,,,2011
32226STJHN11201,7647010,0.78,,,,,2011
17701DHTHR3200R,N120,0.9,,,,,2011
36785WRRNL1422U,67561,0.42,,,,,2011
44646SCHMC600NO,108883,0.88,,,,,2011
24521VRGNFROUTE,67561,1.01,,,,,2011
38930MLWKL13SYC,7440020,1.07,,,,,2011
55343HLDYC11126,7439921,1.05,,,,,2011
93307BLTHS72EBR,7664417,0.0,,,,,2011
38652MSTRBHIGHW,75456,0.75,,,,,2011
83501PTLTC805MI,N590,1.07,,,,,2011
45177HRSTY2627S,7440020,1.05,,,,,2011
17512GRNNL1411L,N450,1.01,,,,,2011
52501TTMWG20775,N040,0.91,,,,,2011
54177WSKNCCEDAR,80626,0.88,,,,,2011
38648GRDNF7046S,N420,1.75,,,,,2011
38474CMRCSMTJOY,108883,1.45,,,,,2011
47711RDSPT96610,108883,1.0,,,,,2011
49015PRNYF126BR,7697372,1.15,,,,,2011
07072PNTCH117MO,N420,0.67,,,,,2011
8504WQCKJT5119W,71432,1.1,,,,,2011
16301MNNSTRTE8N,7440020,1.15,,,,,2011
97501BSCSC3285S,N420,0.79,,,,,2011
30720SHWNDLAKEL,N590,1.04,,,,,2011
43223GFRDR867MC,N078,0.69,,,,,2011
44901MPRDT913BO,N090,1.02,,,,,2011
44667CTYFR1100P,N420,0.9,,,,,2011
49418TCSTN4565S,7439921,1.16,,,,,2011
91710HSSMN13770,7439921,1.2,,,,,2011
60152RNLDN300WE,7440484,1.09,,,,,2011
84770STGRG1301E,7439965,2.5,,,,,2011
17057PRTTW181FU,7440020,1.18,,,,,2011
19526HDCNCVALLE,7440020,1.09,,,,,2011
44105SGCLV3060E,N590,1.0,,,,,2011
83501PTLTC805MI,7782505,1.07,,,,,2011
66118FRDYC211CE,N511,0.53,,,,,2011
54467RDFDS1701H,N495,0.73,,,,,2011
38648GRDNF7046S,50000,2.6,,,,,2011
01887NLGDV804WO,7697372,1.16,,,,,2011
77262NWPRK8502C,71363,1.12,,,,,2011
45215MRTNT2000W,N420,1.0,,,,,2011
36401KNDNL217PA,7440666,1.4,,,,,2011
70518SCHMT5750H,107211,4.48,,,,,2011
80204CLFRN49SAG,7439921,1.15,,,,,2011
37701LMNMCPOBOX,7439965,0.95,,,,,2011
53202PHRMC2202N,110543,1.09,,,,,2011
48174KTPRD13177,N495,1.76,,,,,2011
47006BTSVLEASTE,7440508,1.35,,,,,2011
57216BGSTN48450,N100,0.81,,,,,2011
77262NWPRK8502C,95636,1.12,,,,,2011
68434TNNCT14752,7440020,1.12,,,,,2011
23803MSDVT2585H,N450,1.01,,,,,2011
84330MSSTLPOBOX,N450,1.12,,,,,2011
72503RKNSSSTATE,4170303,1.0,,,,,2011
30501NDLXT2905O,7439921,1.0,,,,,2011
62301QDMMR3400W,7439921,1.08,,,,,2011
54110RNSCM655WR,7440508,1.19,,,,,2011
55343SMNCS5951C,7440473,1.0,,,,,2011
84116CHVRN2351N,463581,1.05,,,,,2011
62201TRDWS7MOBI,N040,2.67,,,,,2011
62201TRDWS7MOBI,133062,0.91,,,,,2011
77571RHMND13300,107211,0.94,,,,,2011
93308HYDRL3237P,7440020,1.29,,,,,2011
20842DCKRS21200,7647010,1.0,,,,,2011
3741WVLKSW81VLK,1330207,1.0,,,,,2011
19551RDNGLPOBOX,1313275,1.76,,,,,2011
5215WHMLND2779I,67561,1.0,,,,,2011
29302RRDNNJONES,108883,1.05,,,,,2011
57216BGSTN48450,7647010,0.81,,,,,2011
28732BLRDG180MI,7664939,1.07,,,,,2011
98248MBLLC3901U,74908,1.04,,,,,2011
98108DLTMR1608S,100425,1.15,,,,,2011
48906SHLND2011T,67561,2.33,,,,,2011
99212CNCPR6317E,91203,1.01,,,,,2011
31732GRTSTHIGHW,N590,1.05,,,,,2011
55317RSMNT8200M,N420,1.0,,,,,2011
71747WSTFR51LIN,67561,1.06,,,,,2011
46733GLDSH2004P,100425,0.96,,,,,2011
94572TSCSF2101F,N590,1.03,,,,,2011
55343SRRCR11401,108101,1.08,,,,,2011
73763NTDSTHWY51,7439976,0.99,,,,,2011
74745STCSL1803S,7439965,0.89,,,,,2011
37311DRCLLMOUSE,7440508,1.02,,,,,2011
84087VLLYP727SO,108883,1.1,,,,,2011
0212WSWSPR196PR,100414,1.1,,,,,2011
9591WDMSVG731JH,110543,0.68,,,,,2011
84054CNCNR245E1,110543,0.92,,,,,2011
98248MBLLC3901U,110827,1.04,,,,,2011
98248MBLLC3901U,100414,1.04,,,,,2011
98037LDCCR16700,7439921,1.08,,,,,2011
32334GRGPC12995,50000,0.85,,,,,2011
6362WHLCMS2942U,N150,1.16,,,,,2011
93033HNMPP5936P,7664417,0.9,,,,,2011
77229ZTCMN12433,N982,0.96,,,,,2011
02914KNCRP199AM,68122,1.01,,,,,2011
62201TRDWS7MOBI,19666309,0.9,,,,,2011
47122DWRDV5171M,7439921,1.19,,,,,2011
20842DCKRS21200,N450,1.0,,,,,2011
58463PLRWR9104T,7440020,1.18,,,,,2011
94025RYCHM300CO,7439921,1.27,,,,,2011
80723PBLCS14940,N150,0.87,,,,,2011
80723PBLCS14940,N590,0.87,,,,,2011
77041DRLQP6401N,79016,1.09,,,,,2011
6788WLYSSS795SU,50000,1.0,,,,,2011
6711WPRKRC486NR,79947,3.54,,,,,2011
61953QNTMCROUTE,74851,1.36,,,,,2011
15238CHSCR128FI,108883,0.83,,,,,2011
32824LNCHR6MIDF,108883,0.79,,,,,2011
30279LTMRBONEUL,N590,0.93,,,,,2011
80723PBLCS14940,N770,0.87,,,,,2011
9803WGCMNR21719,7440508,1.18,,,,,2011
46515LJHNS2100S,7440473,1.22,,,,,2011
33041CTYLC6900F,91203,0.56,,,,,2011
36264STHWR6771H,7439921,1.27,,,,,2011
49660NRNND65HAG,80626,1.04,,,,,2011
43019FTPRC9731M,7440508,1.01,,,,,2011
49203WLVRN701LI,N010,0.84,,,,,2011
63801LNWRC830SO,7440508,1.35,,,,,2011
36470LBMRVOFFHI,N450,0.9,,,,,2011
94533SHLND2461C,67561,1.38,,,,,2011
94533SHLND2461C,100425,0.75,,,,,2011
40033HNDRC655HE,7440020,1.07,,,,,2011
47338RCKTN800AS,7439921,1.1,,,,,2011
36081HNDRS1015B,108883,1.23,,,,,2011
42276RCRPNFORRE,26471625,1.17,,,,,2011
36081SNDRSHENDE,7440382,0.98,,,,,2011
42101GNRLMI65US,108883,0.84,,,,,2011
30269HSHZK618HW,7440508,1.1,,,,,2011
57104LTTNM600E5,7439921,1.06,,,,,2011
35810TYTMT1CTTN,7439965,1.1,,,,,2011
60087WKGNG10GRE,N100,1.01,,,,,2011
45240FXNMC1111A,N495,2.06,,,,,2011
92707LMNMF502EA,7440508,1.2,,,,,2011
01564PNDLF194WR,N590,0.98,,,,,2011
27709SCMMT2601W,N100,0.94,,,,,2011
31015WSCST402GE,7440508,1.32,,,,,2011
35572GRYSN505CO,7439921,1.82,,,,,2011
15825MLLRWRAILR,7439965,1.23,,,,,2011
21048MRYLN2914I,N590,0.97,,,,,2011
65020SNDSTPOBOX,7439965,0.78,,,,,2011
55987WNNHC1252B,100425,0.99,,,,,2011
25015DPNTB901WE,80626,0.97,,,,,2011
3730WDYNST11DYN,100425,1.07,,,,,2011
49071RXNRDCONCO,N120,0.79,,,,,2011
46801PHLPS4300N,98828,1.21,,,,,2011
47615MRCNR2001E,7647010,1.0,,,,,2011
26062RCLRM1PENN,N450,0.91,,,,,2011
70586CBTCR412MI,7439976,1.04,,,,,2011
48601GMCSG3900H,7439965,1.12,,,,,2011
22827MRCKCHIGHW,7664417,1.24,,,,,2011
31603RCHRDCLAYR,N150,0.96,,,,,2011
70069BYSTLRIVER,1336363,0.91,,,,,2011
87113TRNSC8600J,7439921,1.6,,,,,2011
18407GNTXCMAINS,67561,0.86,,,,,2011
12550MRDHS590RI,110543,1.0,,,,,2011
46320MRCNN25011,71363,0.97,,,,,2011
43351BRDGS245CO,N120,0.83,,,,,2011
19090KYSNT535DA,7440508,1.28,,,,,2011
83501MRKND2299S,N495,1.03,,,,,2011
19966NDNRVRTE33,7664417,0.56,,,,,2011
80002FRNTR6155W,7697372,1.15,,,,,2011
62095BPMCW335SO,95636,0.99,,,,,2011
62095BPMCW335SO,191242,0.99,,,,,2011
86321CYPRS1MAIN,N495,1.0,,,,,2011
55308NRTHR13999,N150,0.97,,,,,2011
77522XXNCH5000B,7664939,0.91,,,,,2011
49349NRTHMM378T,107211,1.24,,,,,2011
28603SCRTLSTATE,7440508,1.4,,,,,2011
06492MTKNC21TOE,79016,1.01,,,,,2011
45414RBBRS5751N,108883,1.1,,,,,2011
85128CLDGS485ER,N590,1.77,,,,,2011
91761NLNDC5100J,7439976,1.0,,,,,2011
89419CRRCH180EX,N100,1.0,,,,,2011
46368MDWSTROUTE,N458,1.08,,,,,2011
20228BRFNG14THC,N495,1.12,,,,,2011
18052LFRGC5160M,7664417,0.88,,,,,2011
48686DWCRN3901S,7782505,0.94,,,,,2011
23237WKCHM1600B,67561,1.22,,,,,2011
08861MRDHSSMITH,1330207,1.22,,,,,2011
94553TSCCRAVONR,463581,1.07,,,,,2011
32096CCDNTSTATE,N420,1.17,,,,,2011
16003NTRNTPOBOX,N982,1.0,,,,,2011
77590MCLCM24015,100425,1.1,,,,,2011
15845PNNTC100CE,7439921,1.0,,,,,2011
74951SSHDY3MILE,N020,0.97,,,,,2011
77503LBMRL2500N,74873,1.0,,,,,2011
72370DNSMN1DENS,7440508,1.27,,,,,2011
06450THMLL99CEN,N100,1.0,,,,,2011
35630STHST3116K,67561,1.1,,,,,2011
39120MCPTRRIVER,67561,157.0,,,,,2011
46319LSLLS1045E,N090,1.4,,,,,2011
9822WDKTCR824TH,7429905,1.74,,,,,2011
70143TNNCL500WE,N458,0.88,,,,,2011
27530HFLST1677O,N770,0.56,,,,,2011
1820WNSTLW51FRE,N420,34.86,,,,,2011
32205NNCMP2051N,N100,0.7,,,,,2011
32205MTLCN1100N,7664939,0.99,,,,,2011
76903CNNRS6738S,100425,1.09,,,,,2011
77009STHWS1312H,872504,1.5,,,,,2011
77590MCLCM24015,108952,1.1,,,,,2011
62095BPMCW335SO,N590,0.99,,,,,2011
78118WSHRT321MA,100425,0.96,,,,,2011
77701BMNTREASTE,67561,1.12,,,,,2011
47715WNDSR601NO,7439921,0.96,,,,,2011
47807TRNDS333SO,7440473,1.23,,,,,2011
32034CNTNRNORTH,67561,1.0,,,,,2011
77034SHLND8901O,67561,0.63,,,,,2011
1660WLTNTRBURNS,95636,0.95,,,,,2011
77522XXNCH5000B,74851,1.18,,,,,2011
77522XXNBY2800D,78795,1.04,,,,,2011
77522XXNBY2800D,N511,1.04,,,,,2011
06492CYRNDSOUTH,140885,1.1,,,,,2011
45840CSCDK2000P,7440473,1.62,,,,,2011
96915PHLDNCABRA,1330207,1.1,,,,,2011
37086PRTHN518MU,N450,1.08,,,,,2011
93274KRFTG800EP,7697372,1.06,,,,,2011
55101VNWTR845TE,68122,1.16,,,,,2011
15024CHSWCPITTS,7664939,0.6,,,,,2011
77530RCCHM2502S,71363,1.0,,,,,2011
65807SYNTX2460W,75092,0.03,,,,,2011
7237WPLMPN2732A,N420,2.79,,,,,2011
27530HFLST1677O,91203,0.56,,,,,2011
06023STNCH401BE,80626,0.96,,,,,2011
44907THRMD1320S,7440508,0.85,,,,,2011
74131TDWLL6801S,7439965,1.45,,,,,2011
27021CRSTB3BIGA,7664417,0.76,,,,,2011
74063FBRCS25SOU,100425,1.4,,,,,2011
18466TBYHNMAILS,N420,0.9,,,,,2011
29651HCHSTHOODR,75070,0.82,,,,,2011
12801GRFFT27PAR,107211,1.32,,,,,2011
80403BLLPC4525I,7439921,1.02,,,,,2011
72117KPPRS2201E,N590,0.86,,,,,2011
77979NNCRBPOBOX,N230,1.0,,,,,2011
14489FNGRLCOLER,N230,0.97,,,,,2011
70634MPCTC1AMPA,N040,1.13,,,,,2011
54952CNTRL741FO,N511,1.1,,,,,2011
38106XXNCS454WI,100414,0.73,,,,,2011
33316MBLLP1150S,N420,0.99,,,,,2011
33316MBLLP1150S,N590,0.99,,,,,2011
50616VRSNC1787Q,110827,0.98,,,,,2011
26574MRCNBRTE17,N040,1.3,,,,,2011
53209STNLS5150N,7439965,1.33,,,,,2011
13440RMSTR530HE,7440020,0.89,,,,,2011
62201BGRVRRTE3M,N420,0.88,,,,,2011
24315BBPWRSTRTE,7439965,1.63,,,,,2011
75050BCCMP1102A,79016,0.86,,,,,2011
80403BLLPC4525I,71363,1.02,,,,,2011
90011STRLT5800S,7439921,1.03,,,,,2011
75050BLLHL1700N,7440473,1.1,,,,,2011
40222FRDMT3001C,N982,1.19,,,,,2011
99212XXNMB6311E,95636,1.19,,,,,2011
54981WPCFNTOWER,N150,1.19,,,,,2011
54981WPCFNTOWER,N420,1.19,,,,,2011
52068BPPRD15393,95636,0.86,,,,,2011
66609FRTLY4236K,N511,1.07,,,,,2011
47905GYPTN555SA,108883,0.8,,,,,2011
48215CHRYL2101C,91203,1.84,,,,,2011
70767XXNPR2230H,115071,0.98,,,,,2011
63129MRMCP8200F,7664939,1.04,,,,,2011
91745QMTCN720SO,N010,1.32,,,,,2011
14652STMNK1669L,N458,0.92,,,,,2011
70734RBCNN9156H,75218,0.86,,,,,2011
70734RBCNN9156H,7664393,0.9,,,,,2011
24153DRVSY1501R,7440508,1.14,,,,,2011
37066CLFRN850ST,N511,1.1,,,,,2011
02724DRFNS110CH,108883,0.78,,,,,2011
01085THCLM1CYCL,7440020,0.78,,,,,2011
32135HPRDC1COMM,7440020,0.5,,,,,2011
11746MRCNTSTEPA,N420,0.76,,,,,2011
46723CTLNG41NUS,7440508,1.15,,,,,2011
45052KSRST10743,N511,0.54,,,,,2011
07457FLTRC1NORT,1163195,0.78,,,,,2011
6061WPRGRS355NS,7440508,1.0,,,,,2011
76384TYSNP7WHEE,7632000,0.89,,,,,2011
57252VLLYQ200ER,N511,1.2,,,,,2011
8100WVSTST1TWER,7439965,2.7,,,,,2011
40222FRDMT3001C,71363,1.19,,,,,2011
17013PPGND400PA,N450,0.97,,,,,2011
5581WPDMBR329SE,7439921,1.0,,,,,2011
5581WPDMBR329SE,7440020,1.0,,,,,2011
04756FRSRP25BRI,191242,0.39,,,,,2011
77037XXNCS8700N,N590,0.87,,,,,2011
54981WPCFN406ND,N100,1.22,,,,,2011
02149XXNCS52BEA,191242,0.96,,,,,2011
77520FRSTC8480W,98953,1.34,,,,,2011
77590MRTHNFOOTO,106990,1.14,,,,,2011
06605GNDST2426B,N590,1.01,,,,,2011
47331RCLMD1500W,79016,250.0,,,,,2011
77656PLPPPPOBOX,120809,1.1,,,,,2011
75071MNNRP500IN,117817,0.03,,,,,2011
75071MNNRP500IN,N982,0.86,,,,,2011
83276MNSNTHIGHW,N100,1.04,,,,,2011
14652STMNK1669L,68122,0.92,,,,,2011
14652STMNK1669L,110861,0.92,,,,,2011
84074HNTRP51SEM,N120,1.23,,,,,2011
33316MTVPR12SE2,1330207,1.03,,,,,2011
04239NTRNTRILEY,N458,1.06,,,,,2011
70734RBCNN9156H,N150,1.1,,,,,2011
43055WNSCRCASEA,7664417,0.99,,,,,2011
54494CNSLD950FO,7782505,1.0,,,,,2011
54494CNSLD950FO,10049044,1.0,,,,,2011
36653CBGGYGEIGY,100414,0.98,,,,,2011
4501WTDCMP1TEDI,67561,1.0,,,,,2011
12150SCHNC1000M,95636,1.03,,,,,2011
80204LFRGW1151Q,N511,1.0,,,,,2011
12150SCHNC1000M,50000,0.94,,,,,2011
4428WMTDPR593GB,95636,1.25,,,,,2011
53218RLBLP5230S,N420,1.1,,,,,2011
11704LWRNC165FI,127184,0.67,,,,,2011
73402THNRY1101U,N420,1.0,,,,,2011
43207GRGPC1975W,108952,1.08,,,,,2011
58078KCHMT600CE,N590,1.22,,,,,2011
28560WYRHSSTREE,N420,0.98,,,,,2011
49053BNTLR9000E,7439965,0.94,,,,,2011
7669WWHTNY2SIMS,N420,0.67,,,,,2011
54401WSCHM2001N,7664417,0.84,,,,,2011
84043MCRNT1550E,7782414,0.99,,,,,2011
14001WHTNG113CE,7440473,1.51,,,,,2011
06492GMDCL61BAR,7439965,1.03,,,,,2011
75119NNSPN2800O,1330207,1.09,,,,,2011
77960CLTCRFMRD2,7664393,0.91,,,,,2011
47834DDNDC10665,N420,1.01,,,,,2011
03820RSLNC1WASH,N458,0.74,,,,,2011
13421DRYLCROUTE,N511,1.0,,,,,2011
19046SPSTCHIGHL,N495,0.82,,,,,2011
22630TRYPL500TO,7632000,1.0,,,,,2011
47371PTRTP201SM,N230,1.1,,,,,2011
56143GCHMQ202IN,1330207,0.66,,,,,2011
42240MRTRS102BI,107211,1.0,,,,,2011
33299MMNTRNW20T,100414,1.01,,,,,2011
95206PDMST2324N,7439921,3.21,,,,,2011
93308TXCRF6451R,N420,0.5,,,,,2011
75601MRTHN2400S,7440484,1.32,,,,,2011
74401DLTLX381DA,7664393,1.04,,,,,2011
30120BWNST317CO,N458,0.73,,,,,2011
39361SHQLKNMAIN,N420,1.06,,,,,2011
48215CHRYL2101C,1330207,1.84,,,,,2011
94587NTDST1295W,N458,0.83,,,,,2011
83276MNSNTHIGHW,463581,1.04,,,,,2011
08733NVLRNRTE54,107211,1.0,,,,,2011
00785SPRTRKM142,7440622,1.1,,,,,2011
20608CHLKP25100,N090,0.94,,,,,2011
77640CLRKR1801S,110827,1.15,,,,,2011
36274STLFB398ST,7440020,1.07,,,,,2011
54806LRSNJ800SU,1330207,1.0,,,,,2011
75119NNSPN1509S,N420,0.15,,,,,2011
2392WPLLTN82BYD,N420,1.0,,,,,2011
77520STFFR3439P,75150,1.1,,,,,2011
12150SCHNC1000M,80057,0.94,,,,,2011
28461CGNTR1281C,N100,1.0,,,,,2011
77575LBRTY157FR,7440473,1.19,,,,,2011
60185WLSTN850HA,7440020,0.98,,,,,2011
06492GMDCL61BAR,7440473,1.03,,,,,2011
77960CLTCRFMRD2,N420,0.91,,,,,2011
6463WSHWMT2653H,110543,1.0,,,,,2011
90704PBBLY1PEBB,1330207,0.96,,,,,2011
63106WRNRJ2526B,872504,0.5,,,,,2011
37091WLKRD1125H,7439921,1.2,,,,,2011
47250MDSNP94E40,7440020,0.89,,,,,2011
45042RNCNC232WE,7697372,1.06,,,,,2011
43612CHRYS4000S,N230,1.0,,,,,2011
24301WSTPNBURGI,84742,0.8,,,,,2011
33299MMNTRNW20T,91203,1.01,,,,,2011
77631DPNTSFARMR,1319773,1.22,,,,,2011
28813SCHWTHWY19,7440020,1.25,,,,,2011
65802WBCNC33EPY,N450,0.7,,,,,2011
01888CHMRC8COMM,N495,0.99,,,,,2011
19545BYRTW9THRO,7439965,1.26,,,,,2011
37830MNFCT84SIL,7440224,1.0,,,,,2011
3920WSFTYK99CMM,191242,0.99,,,,,2011
48211CDLLC2500E,108883,0.75,,,,,2011
60193LCTRC1651M,7439921,1.24,,,,,2011
3109WCRBCR188DE,7664393,1.7,,,,,2011
78408STHWS1700N,71432,0.73,,,,,2011
70143TNNCL500WE,1330207,0.88,,,,,2011
78702PRCST2110E,7440020,1.5,,,,,2011
84104TWDMB1847S,7439965,1.14,,,,,2011
30642LCNNGWILLO,N982,0.96,,,,,2011
63106WRNRJ2526B,7632000,1.02,,,,,2011
99501MPCLS1076O,191242,1.06,,,,,2011
44240PLYMR1540S,137268,0.85,,,,,2011
68869BNGBN35955,107028,1.0,,,,,2011
44203MLCPR361FA,107211,1.1,,,,,2011
03784THRMLINDUS,7439921,0.7,,,,,2011
74361RMNFC6THAN,7440020,0.78,,,,,2011
19460MCVYV75MCA,7664393,0.65,,,,,2011
31216MCNTR2476A,191242,1.0,,,,,2011
16063RBNSNGALLY,7440020,1.04,,,,,2011
48731TWRTM81DRE,7440473,1.36,,,,,2011
77530RCCHM2502S,1330207,0.91,,,,,2011
61484VRMNT29NMA,7439921,1.05,,,,,2011
75604STHWS600FO,N120,1.9,,,,,2011
94538PLXSC40675,N420,1.06,,,,,2011
08103STTMT941SO,7429905,1.06,,,,,2011
03561HTCHNBEACO,7440484,1.09,,,,,2011
70605LKCHR3943G,7439921,0.99,,,,,2011
38557BNCSL123ST,75092,1.39,,,,,2011
74017CNTRL200WE,N495,1.05,,,,,2011
18706RPRDC827SA,7440020,1.24,,,,,2011
93610CRTNT17775,7664417,1.1,,,,,2011
48893RNDLL0520S,7440473,1.04,,,,,2011
43085THWRT1127D,7439921,0.91,,,,,2011
