TRIFID,CAS NUMBER,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
50616SLSBR1900R,67561,1.4,,,,,1992
21045RHMXN9000M,108101,0.9,,,,,1992
21225STHRNSTAHL,7440508,1.05,,,,,1992
17604HMLTN101NO,101688,0.75,,,,,1992
42302KNTRN1204I,127184,0.86,,,,,1992
59806STNCNMULLA,7664939,1.15,,,,,1992
52778NRTHSHWY38,N100,1.0,,,,,1992
63110PLPRD5711W,7664417,1.08,,,,,1992
48091MCHMP23343,N982,1.08,,,,,1992
96094JHBXTEXTEN,7664417,0.63,,,,,1992
60090SPCKG440DE,75694,1.7,,,,,1992
23234RCRPN2400J,101688,1.28,,,,,1992
49508STLCS43805,100414,0.8,,,,,1992
71603TYSNFEMMIT,N100,1.0,,,,,1992
37406SYNRC2003A,101688,6.18,,,,,1992
43040HNDFM2400A,N495,1.0,,,,,1992
43040HNDFM2400A,50000,1.0,,,,,1992
45227NTNNCMADIS,7697372,1.0,,,,,1992
44711SHLND2408G,100414,1.01,,,,,1992
70079SHLLL1205R,N100,1.0,,,,,1992
24482MRCNSRAZOR,79016,1.02,,,,,1992
31407GRGPCCROSS,50000,1.27,,,,,1992
14613MRCNP777DR,N230,0.82,,,,,1992
53219NTDRP1903S,N090,0.86,,,,,1992
78753XTLCR8100C,76131,1.0,,,,,1992
14094VNDMR1NORT,7647010,1.03,,,,,1992
29602GCXXXI85WO,7647010,1.2,,,,,1992
76179TNKLNBUSIH,1330207,1.05,,,,,1992
10920PRPHR75BRE,67561,2.9,,,,,1992
50616SLSBR1900R,7664417,1.3,,,,,1992
48921BCPWR2901S,N982,2.46,,,,,1992
30824NTDTC1884W,N982,0.9,,,,,1992
38501THDRR1978F,7439965,0.89,,,,,1992
68601BCTNDINDUS,7697372,0.96,,,,,1992
46204CMVNS702WW,7782505,1.0,,,,,1992
45750MCPRFPOBOX,74873,0.83,,,,,1992
23004SLTCRSTATE,7647010,0.82,,,,,1992
07501PSSCC2836P,842079,2.13,,,,,1992
75051WNDSR1050W,67641,1.2,,,,,1992
07110PNCNC115EA,N100,1.3,,,,,1992
80525HWLTT3404E,7664939,0.68,,,,,1992
55112CRDCP4100H,71556,0.63,,,,,1992
75041SHRWN2802W,71363,1.2,,,,,1992
60613RNWLD1801W,7664939,0.78,,,,,1992
52742TWMGN306IN,71556,0.99,,,,,1992
46793NDNDCUS6EA,78933,1.1,,,,,1992
47452SSXGR190EP,7439921,1.07,,,,,1992
15857PWDRM879WA,67561,0.86,,,,,1992
90503PPGND465CR,N090,2.1,,,,,1992
46515DSTRF29331,108883,1.0,,,,,1992
37091FBRCS551SP,108883,1.06,,,,,1992
27330SNFRD1600C,7439965,1.0,,,,,1992
45417MYNDS1355N,N230,1.0,,,,,1992
90001LLYSC1960E,7664393,1.16,,,,,1992
15056HSSYC100WA,7664939,1.16,,,,,1992
53809RYVCC10019,7647010,1.0,,,,,1992
47371TLDYNELAFA,7440020,1.1,,,,,1992
15061BVRVL1899B,N450,1.0,,,,,1992
72764CRGLLHWY41,N982,1.1,,,,,1992
70079SHLLL1205R,1634044,1.0,,,,,1992
90749RCPRD1801E,7782492,0.0,,,,,1992
12174CHMTRNEWST,N040,1.09,,,,,1992
64108NRTHM2100C,75092,0.68,,,,,1992
68527BRNNG13400,71556,1.25,,,,,1992
49849RCNCRCORD4,6484522,1.0,,,,,1992
44035CTLYS555GA,94360,1.0,,,,,1992
64504GPRCS900LO,7782505,1.07,,,,,1992
64504GPRCS900LO,7664939,1.0,,,,,1992
89701MLLRY550MA,7664417,5.6,,,,,1992
31533JSPHC601EJ,7664382,0.0,,,,,1992
45232SNCHM4625E,108883,1.01,,,,,1992
43229NHSRB700ES,7664417,1.04,,,,,1992
20705MNRLP7011M,N420,1.0,,,,,1992
60007PNRYC1801E,N230,1.24,,,,,1992
33714FLVRC47113,71432,0.0,,,,,1992
43207VNYLM1441U,N010,1.13,,,,,1992
16134JMSTW108MA,71556,1.1,,,,,1992
43232TMSCM2001C,7647010,1.08,,,,,1992
92665HMLTN345WE,111422,0.87,,,,,1992
99202CLMBPN112H,1330207,0.94,,,,,1992
70776CBGGYRIVER,107211,2.33,,,,,1992
60164GNRLP135WL,108883,1.2,,,,,1992
50701JHNDR2000W,7439965,0.71,,,,,1992
80907MXCRM3020N,7664939,1.75,,,,,1992
47135SHNND500NO,108101,2.27,,,,,1992
15025RSTCH400ST,108883,1.19,,,,,1992
07201NDXNC830MA,50000,0.5,,,,,1992
55441FMNTR13630,75694,1.24,,,,,1992
66618THGDY2000N,108883,0.3,,,,,1992
07032GRDNR80JAC,132649,1.15,,,,,1992
49684LCTCW2750A,71556,1.19,,,,,1992
92718PRKRH14300,7440508,0.9,,,,,1992
30722CHMTC1904S,7783202,1.31,,,,,1992
53051SCNPCN84W1,7440666,0.3,,,,,1992
43337MRRLC132PO,94757,1.1,,,,,1992
75229GHHNS2108J,1313275,97.0,,,,,1992
49423HWRTHONEHA,67641,1.1,,,,,1992
48209LLDSG1200Z,108883,0.96,,,,,1992
60090SPCKG440DE,67561,0.99,,,,,1992
53225SKWLL4600N,7647010,0.99,,,,,1992
11101SCHWR50012,108883,1.79,,,,,1992
68644LNDSYEASTH,N982,1.0,,,,,1992
28217CRLNC711PR,107211,0.84,,,,,1992
12888MRCNS430HU,91203,1.01,,,,,1992
11356TRLSN11402,75694,0.95,,,,,1992
70186MDRLL6101F,N040,1.95,,,,,1992
10710LCTRN21GRA,67630,0.5,,,,,1992
17042PNNSY521NT,N495,1.0,,,,,1992
48601MNSND1860S,N100,1.1,,,,,1992
08873MCRST150BE,71556,1.1,,,,,1992
27370CNTRNROUTE,26471625,1.0,,,,,1992
04240PHLPS1560L,7664939,1.2,,,,,1992
04276BSCSCROUTE,7782505,1.02,,,,,1992
32804PNNSL2550D,7647010,1.4,,,,,1992
55379RHRML800WE,7782505,0.97,,,,,1992
60646PYRMD5353W,79016,0.91,,,,,1992
91746DBSCH15010,7697372,7.85,,,,,1992
15116BLLCH1114W,1330207,1.01,,,,,1992
43064RNCNC8115U,7664417,1.1,,,,,1992
49423HWRTHONEHA,1330207,1.1,,,,,1992
90813JHBXT1710W,N100,0.93,,,,,1992
90813JHBXT1710W,7664417,0.93,,,,,1992
60008NRTHR600HI,71556,0.8,,,,,1992
08884KMBRL85MAI,120809,0.95,,,,,1992
90503RYNLD500CR,7647010,0.85,,,,,1992
37055GNRLPCOLES,108883,1.05,,,,,1992
78410CCPCC1501M,1330207,0.93,,,,,1992
02813KNYNNMAINS,78933,0.97,,,,,1992
38310QGLSSINDUS,100425,0.99,,,,,1992
77704NCHSRGULFS,108952,1.22,,,,,1992
18042TTLCT3100C,7697372,0.9,,,,,1992
16003NTRNTPOBOX,7440508,1.3,,,,,1992
00754LNCMNURBAP,67561,1.1,,,,,1992
02780WTRSC177RO,67641,0.84,,,,,1992
97015SMLLS13340,N090,0.7,,,,,1992
08855NDXNCTURNE,107211,0.99,,,,,1992
63126PLZNC9401W,75092,0.82,,,,,1992
70750HLLPTHWY10,1330207,0.82,,,,,1992
17501BRKLY405SO,1330207,0.96,,,,,1992
02860CLYNC50EST,84742,0.77,,,,,1992
45891KNNDY520EA,1330207,0.94,,,,,1992
24517RSSLBRT29B,N230,0.91,,,,,1992
95131HWLTT350WT,7664393,1.12,,,,,1992
91010PCFCS1800H,7439965,0.8,,,,,1992
20782DTRSP6200E,7440393,0.92,,,,,1992
72150PRGRS710EA,7664417,1.3,,,,,1992
68601BHLNMHWY30,78933,1.0,,,,,1992
48091WRRNT21500,N420,1.17,,,,,1992
47240DLTFCHIGHW,76131,1.1,,,,,1992
44509GNRLL280NM,7697372,1.14,,,,,1992
63366TRMNFSTCHA,75092,1.09,,,,,1992
47130NTDTCPOBOX,1330207,0.91,,,,,1992
38012STCKP400DU,71556,0.4,,,,,1992
43812DMNTD1300W,1330207,0.9,,,,,1992
29924WSTNGPOBOX,108883,0.71,,,,,1992
60406WTCCR14000,N230,1.0,,,,,1992
30904SSLTD2111H,71556,0.79,,,,,1992
01040CKSNG383DW,7647010,0.76,,,,,1992
12834HLLNGROUTE,67561,1.0,,,,,1992
95035KMGNC487SO,76131,1.05,,,,,1992
28752BXTRHHWY22,7664417,0.96,,,,,1992
79403GRNNL2401N,71556,0.95,,,,,1992
07509FBRCL2412V,111422,1.6,,,,,1992
75069TXSNS2501W,76131,0.86,,,,,1992
61025PHNXC16675,50000,2.29,,,,,1992
61025PHNXC16675,7697372,1.1,,,,,1992
43302TRCPRSTATE,N982,1.0,,,,,1992
31068BCKYCOLDST,78933,1.1,,,,,1992
14219BFFLSS3100,7439965,1.2,,,,,1992
29646CPRPW1520E,7440473,0.98,,,,,1992
23927BRLNGHWY72,7782505,1.24,,,,,1992
62526DMCRN4666F,75694,1.0,,,,,1992
62526DMCRN4666F,1330207,1.0,,,,,1992
63126PLZNC9401W,67641,1.02,,,,,1992
42701CPRNC301CI,7439921,1.2,,,,,1992
70750HLLPTHWY10,7782505,0.82,,,,,1992
48174WDBRD15573,101688,1.2,,,,,1992
29646GRDFN711WA,101688,1.06,,,,,1992
48210CCCLB5981W,7664417,62.5,,,,,1992
29681PRCHM863SO,67641,1.12,,,,,1992
16029SPNGSBONNI,7440020,0.89,,,,,1992
17403GWYCR729LO,7664382,0.75,,,,,1992
67301HCKNY300HA,78933,1.01,,,,,1992
29731MNSYP2651C,1332214,1.25,,,,,1992
74764WYRHSHIGHW,7782505,0.9,,,,,1992
54901LKSDP450W3,85687,0.91,,,,,1992
11356TRLSN11402,101688,0.95,,,,,1992
97070CCCLB9750S,7664382,1.08,,,,,1992
15275SHNDN171IN,107211,1.12,,,,,1992
71611CNTRYEMMET,78933,1.2,,,,,1992
61834LLDSGNO5BR,76131,0.87,,,,,1992
29302BSFCR3455S,N230,1.66,,,,,1992
13057GNRLS22CEL,7664939,1.17,,,,,1992
93420NCLCH2565W,71432,1.0,,,,,1992
23832LLDSGEXIT5,76131,1.19,,,,,1992
32114CRNCM530FE,7440020,0.94,,,,,1992
02339GMGRV112SC,75092,1.1,,,,,1992
18240MTKWSGREEN,N010,2.46,,,,,1992
92707CHRRY1224E,7664939,0.9,,,,,1992
21620HLSMRMDRTE,108316,0.91,,,,,1992
31558GLMNP1000O,108952,1.02,,,,,1992
31558GLMNP1000O,7647010,1.02,,,,,1992
70776CBGGYRIVER,67561,1.28,,,,,1992
28241BSFCR1701W,N230,1.0,,,,,1992
98390WSTRN1313Z,N090,1.1,,,,,1992
37172DLGHT1200I,7664382,0.98,,,,,1992
17013THFRG600EH,67561,1.02,,,,,1992
14738SGKYWFALCO,7440473,1.0,,,,,1992
60411CLMTS317E1,N090,0.98,,,,,1992
19610RRWNTHILLG,76131,0.41,,,,,1992
07407CSTMC30PAU,N230,0.51,,,,,1992
07407CSTMC30PAU,N010,1.57,,,,,1992
06605HBBLLSTATE,75092,1.0,,,,,1992
70776GRFBRHWY30,1330207,1.2,,,,,1992
68522LNCLN600WE,7664939,0.88,,,,,1992
04240PHLPS1560L,67641,1.22,,,,,1992
49442TLDYN76GET,71556,188.0,,,,,1992
90245HGHSR999NO,7664939,0.5,,,,,1992
30434THRMKROUTE,1330207,2.26,,,,,1992
06601SKRSK6900M,127184,0.94,,,,,1992
42102KNTCK2859I,7664939,1.23,,,,,1992
97077TKTRN13700,76131,0.78,,,,,1992
18505SCRNT156CE,N100,0.83,,,,,1992
92123KYCRM8611B,7647010,0.95,,,,,1992
25112NNCRBRTE25,71363,1.09,,,,,1992
95133DPTVC1565A,7664939,1.7,,,,,1992
44301CCNTM80COL,100425,1.33,,,,,1992
16915PRCRBEAST2,67561,0.64,,,,,1992
53051CNTMPN57WA,75092,1.1,,,,,1992
54812WSCNS616EM,7697372,1.1,,,,,1992
44041GNVRB5449B,127184,3.97,,,,,1992
31620PRDCTNORTH,7647010,0.74,,,,,1992
13221CRSHNWOLFA,108883,0.7,,,,,1992
35806TLDYN7400H,7697372,2.02,,,,,1992
90065MTKLM3061T,67721,0.73,,,,,1992
49221WCKRS3301S,67561,0.97,,,,,1992
72455MGCMPHWY67,67641,1.19,,,,,1992
91761NMLDB1750M,7664939,1.1,,,,,1992
21237SFTNC8989Y,N010,1.0,,,,,1992
63130WNCXX6315M,7664939,1.2,,,,,1992
29045HRDWC2114L,85449,1.45,,,,,1992
61265MLNPN54002,108883,1.7,,,,,1992
46060FRSTN1700F,127184,0.64,,,,,1992
77012HLLPT9701M,110827,0.83,,,,,1992
85226NTLCR5000W,7664393,1.3,,,,,1992
02254RYTHN190WI,N230,1.05,,,,,1992
46553BTTRW70891,100425,2.0,,,,,1992
15136MTLLR149NI,7429905,0.95,,,,,1992
48626HMLCK12334,108883,0.99,,,,,1992
17403GWYCR729LO,6484522,0.75,,,,,1992
24523RBTXCMONRO,78933,0.99,,,,,1992
47959MNNCRONEWA,7439965,1.52,,,,,1992
47959MNNCRONEWA,108883,1.52,,,,,1992
30721DLTNF4959S,85687,1.06,,,,,1992
90723CRRMT14900,7664939,0.85,,,,,1992
35055MRCNL1725O,7440473,0.78,,,,,1992
03442MNDNCANTRI,50000,0.93,,,,,1992
47710KCHLB1405W,85687,1.15,,,,,1992
7314WSNNYM172NS,7664382,1.0,,,,,1992
29671SNGRCHWY8X,1330207,0.99,,,,,1992
90501HRPRS2027H,7440393,1.09,,,,,1992
94572TSCSF2101F,7440508,0.21,,,,,1992
77011HBFLL6107I,75092,1.25,,,,,1992
61641KYSTN7000S,71556,0.7,,,,,1992
61008DVCCR424FA,N090,1.15,,,,,1992
60915VNLRC150EN,107211,1.05,,,,,1992
54914MLLRL1635W,108883,1.04,,,,,1992
43143RBRTS10732,7440473,1.12,,,,,1992
63021BSSMN114OL,7664939,1.02,,,,,1992
31728THTRR2525T,67561,1.03,,,,,1992
38024HCKTHPOBOX,7664382,0.9,,,,,1992
06525LTCRT91AMI,107211,1.03,,,,,1992
35811CNCXX1085J,78933,0.52,,,,,1992
15233ZMMRM2020K,67641,1.21,,,,,1992
07072RSYNCFOOTO,108883,1.22,,,,,1992
48220MCDRM1221F,N495,1.13,,,,,1992
60196MTRLN1301E,7664939,1.0,,,,,1992
43608DVRST3729T,N040,0.99,,,,,1992
94544MDLND31500,78933,0.19,,,,,1992
35215MDLND90CAR,100425,1.2,,,,,1992
