TRIFID,TRI_CHEM_ID,PROD RATIO/ACTIVITY INDEX,SR ACTIVITY 1,SR ACTIVITY 2,SR ACTIVITY 3,SR ACTIVITY 4,REPORTING YEAR
84601PCFCS2550S,7439965,0.99,,,,,2002
82636NLCCH4900E,N982,1.0,,,,,2002
61270GPPLN709WE,7439921,0.8,,,,,2002
46740LKHRT700RA,7439921,0.97,,,,,2002
44139RCPRD31700,N982,1.0,,,,,2002
60620RLBLG819WE,N420,0.73,,,,,2002
19116SNDMYONESA,7440020,1.05,,,,,2002
81625TRPPR65MIL,N100,1.04,,,,,2002
72902KFDSNREEDL,N511,1.07,,,,,2002
92570CRFTC24100,7439921,0.0,,,,,2002
15034SSRVNPOBOX,7647010,1.32,,,,,2002
06511SRPTN344WI,7439921,1.11,,,,,2002
61108GSNSN530BL,7439921,1.0,,,,,2002
70079SHLLL1205R,78922,0.91,,,,,2002
77017TXSPT8600P,68122,1.08,,,,,2002
74003TRWNC509WH,7439921,0.64,,,,,2002
13440SPRGWRAILR,7440508,0.82,,,,,2002
71602CMDNW3411N,7440508,0.0,,,,,2002
24301WSTPNBURGI,N420,0.86,,,,,2002
75040NGRSL2100N,108101,0.97,,,,,2002
35179DYNSTHWY31,78933,1.11,,,,,2002
71361NTRNTWILLI,7664417,1.16,,,,,2002
53022RHCSTN114W,7440508,1.14,,,,,2002
94550HXCLC10TRE,78933,0.61,,,,,2002
68810LNPLSARGOI,78933,0.49,,,,,2002
45215DFLCT200NO,N420,0.99,,,,,2002
18634RLLYP130AL,7440020,1.06,,,,,2002
90670PGPND13429,7647010,1.03,,,,,2002
35215MDLND90CAR,98828,0.77,,,,,2002
35215MDLND90CAR,100425,0.77,,,,,2002
31404STHRN1600E,7664939,1.14,,,,,2002
68310FRMLN4MIWE,N982,0.88,,,,,2002
60115NCTSR1085P,78933,15.75,,,,,2002
24301WSTPNBURGI,N010,0.86,,,,,2002
49720MDSCMBELLS,7439921,1.21,,,,,2002
49501PLSTR460FU,107211,1.0,,,,,2002
33773L3CMM12340,7439921,0.0,,,,,2002
93021TLDYN6000C,7439965,1.0,,,,,2002
53959GRDFN700AS,7440508,0.83,,,,,2002
60160NCHRP2755W,N090,0.85,,,,,2002
44420SCXXX706SS,7439921,0.0,,,,,2002
42051SBRDFUS45N,N511,0.9,,,,,2002
42301WSTRV2900A,7439921,1.24,,,,,2002
45001MNSNT356TH,100425,1.09,,,,,2002
32333TLGNT102TE,7439921,1.0,,,,,2002
07836LMTCCBARTL,7439921,0.98,,,,,2002
83338DRGLD1703S,7440473,2.65,,,,,2002
77592NNCRB33015,120127,0.68,,,,,2002
06002SCHRR40EAS,108883,1.36,,,,,2002
28451DPNTXSTATE,95476,0.98,,,,,2002
54130TMNDS1200M,7439965,0.3,,,,,2002
08619THTRN2231E,7440473,1.02,,,,,2002
43920VNRLL1250S,1330207,1.0,,,,,2002
31408FJVGT120BR,N495,1.0,,,,,2002
15857SGLCR900TH,108883,1.56,,,,,2002
44691SMNCR1000V,N982,1.36,,,,,2002
45042JFFRS407CH,N420,5.1,,,,,2002
85281CLFRN2000W,7439921,0.0,,,,,2002
42141RMNCX20ABE,7439921,3.8,,,,,2002
68901WHLNNEHWY6,7664393,1.36,,,,,2002
07836LMTCCBARTL,1163195,0.98,,,,,2002
53719WLFPP2866B,7440020,0.0,,,,,2002
60650KPPRS3900S,95476,1.63,,,,,2002
44256PLSTK1000L,84742,1.19,,,,,2002
93010VTSSS741CA,872504,0.32,,,,,2002
28160RGTRL100WA,7440508,1.1,,,,,2002
26180DPNTWDUPON,75092,1.2,,,,,2002
44512YNGST8451S,N420,0.83,,,,,2002
69145CLNHR5MISO,107211,0.0,,,,,2002
74733TXMTR350SF,7440473,1.12,,,,,2002
63048HRCLN881MA,N078,0.8,,,,,2002
46750GLDXT4757N,1336363,1.24,,,,,2002
23606CNNVR12000,78933,0.83,,,,,2002
81052NPLNS700GO,100425,0.96,,,,,2002
85231WSTRN1875B,7664417,1.0,,,,,2002
85281LTTNS1215S,N420,0.0,,,,,2002
37172WCRNG1100I,N450,1.26,,,,,2002
98027DRGLD611NF,7697372,1.09,,,,,2002
40503LXNGT1808G,7440508,0.9,,,,,2002
61554PKNNR1300S,110543,0.99,,,,,2002
61554PKNNR1300S,N458,0.99,,,,,2002
19022DDYSTNO1IN,N040,0.82,,,,,2002
29824TRNTRMITCH,108883,0.7,,,,,2002
26155MBYCRSTATE,50000,0.92,,,,,2002
77592NNCRB33015,123319,0.99,,,,,2002
62048CLRKLHAWTH,110827,0.71,,,,,2002
43920VNRLL1250S,62737,1.0,,,,,2002
60007PRFNS2200E,108383,1.0,,,,,2002
22624GLBLSONEQU,7439921,1.0,,,,,2002
28160WTTSR200WA,7440508,1.1,,,,,2002
20664BMSRV12620,191242,1.0,,,,,2002
90630STHRN2500E,N420,1.12,,,,,2002
65265PTCDD5701H,95636,0.84,,,,,2002
46368NMLPRUSHWY,1330207,1.16,,,,,2002
53158LWTRN86019,50000,1.0,,,,,2002
14009PRSTL400WE,N230,1.0,,,,,2002
44256PLSTK1000L,95636,1.19,,,,,2002
77592NNCRB33015,106514,0.99,,,,,2002
60624CLRCM4242W,N230,1.02,,,,,2002
43920VNRLL1250S,107051,1.0,,,,,2002
77541NLCCHPODRA,91203,0.96,,,,,2002
43920VNRLL1250S,621647,1.0,,,,,2002
83336JRSMPHIGHW,N511,0.99,,,,,2002
37309BWTRSROUTE,N450,1.1,,,,,2002
85653SLVRB25000,N420,1.09,,,,,2002
67215VLCNC6200S,7647010,1.0,,,,,2002
55406BKRSN3104S,7440508,0.91,,,,,2002
96720HLTRM666KA,110543,1.16,,,,,2002
46368NMLPRUSHWY,95636,1.16,,,,,2002
70087HLLPT27009,71432,0.94,,,,,2002
79905LPSRF6500T,191242,1.06,,,,,2002
33830CFCHMBONNI,N420,1.7,,,,,2002
28120HCHSTPOBOX,75569,1.12,,,,,2002
44260DVRST165SC,106990,0.98,,,,,2002
46804PRSSS6935L,7632000,1.54,,,,,2002
37921FNCLR1737L,7440020,0.0,,,,,2002
53545GMBCX1000I,N511,1.04,,,,,2002
53545GMBCX1000I,N982,1.04,,,,,2002
01752SHPLY455FO,67561,1.08,,,,,2002
01752SHPLY455FO,1634044,1.08,,,,,2002
45872PLSTM733EW,N982,1.17,,,,,2002
94553SHLLL3485P,95636,0.95,,,,,2002
77701BMNTREASTE,100425,0.99,,,,,2002
74434MSKGG5501T,N450,1.04,,,,,2002
44839THGLD300SP,100414,0.92,,,,,2002
53545GMBCX1000I,7697372,1.04,,,,,2002
78550HRLNGHWY10,1634044,1.0,,,,,2002
79120SRCNCHWY13,N100,0.58,,,,,2002
43920VNRLL1250S,95501,1.0,,,,,2002
60007PRFNS2300E,108101,1.0,,,,,2002
44103MNFCT1960E,N100,1.17,,,,,2002
52627CNSLD15101,67561,1.0,,,,,2002
62201TRDWS7MOBI,309002,0.85,,,,,2002
70079SHLLL1205R,1330207,0.91,,,,,2002
61061WDSDVR2XXX,7440020,1.0,,,,,2002
13662LMNMCPARKA,7647010,0.85,,,,,2002
08818CNLXC226TA,N100,0.23,,,,,2002
08818FRDMT939US,95636,0.55,,,,,2002
94607DCTCM7154T,N982,0.9,,,,,2002
73860SFTYK5MILE,7440439,0.81,,,,,2002
39056RLNCN1000I,N982,0.62,,,,,2002
13466KRFTNCOUNT,191242,1.0,,,,,2002
19061BPLCMPOSTR,74851,1.12,,,,,2002
33534GRDNRHIGHW,N458,0.97,,,,,2002
43612CHRYS1000J,N230,0.65,,,,,2002
60134BRGSSSOUTH,7664417,1.01,,,,,2002
93610CRTNT17775,7440473,12.0,,,,,2002
45869CRWNX4044S,7439921,0.6,,,,,2002
75710TYLRPHIGHW,7439976,0.94,,,,,2002
55112MCMCR4758T,7439921,1.5,,,,,2002
28009LMNMCHWY74,463581,0.65,,,,,2002
11208NDSTR465LO,1330207,0.72,,,,,2002
34221PRCSN15111,100425,1.0,,,,,2002
19061CNGLMRIDGE,91203,1.05,,,,,2002
42029WSTLK2468I,100425,1.02,,,,,2002
95131VNWTR2256J,75092,0.0,,,,,2002
96925MBLLC1189C,71432,0.0,,,,,2002
97812CHMCL17629,7440508,0.0,,,,,2002
47933NCRST400SO,N770,1.05,,,,,2002
17009STNDR500WA,N450,0.92,,,,,2002
74603CNCPN1000S,106934,0.97,,,,,2002
30731BSTMNHIGHW,1330207,1.0,,,,,2002
48288TRDRV3675E,7439965,1.78,,,,,2002
27403DSTNC1025H,78933,1.03,,,,,2002
27403DSTNC1025H,108883,1.03,,,,,2002
77536CCDNTTIDAL,67663,1.02,,,,,2002
62084SHLLLRTE11,108952,0.99,,,,,2002
97601CLMBPHWY97,50000,0.94,,,,,2002
98632WYRHS3401I,N458,1.08,,,,,2002
07866MCWLL1948F,N090,0.73,,,,,2002
07036GNRLM1016W,100414,0.76,,,,,2002
07036GNRLM1016W,N495,0.76,,,,,2002
70094MRCNC10800,7664417,1.01,,,,,2002
42701MBRKC300RI,67561,1.25,,,,,2002
87124NTLCR4100S,N420,0.89,,,,,2002
77630BTZLB3901W,91203,1.07,,,,,2002
00753CRBGPELRET,100425,1.63,,,,,2002
94553SHLLL3485P,1330207,0.95,,,,,2002
43543WNZLR129WA,7440473,1.27,,,,,2002
46394MCLCX2815I,110543,1.07,,,,,2002
90813SCHRM1480C,N420,0.0,,,,,2002
40504CHVRN1750O,N420,1.02,,,,,2002
72206PRCLC10000,N982,0.46,,,,,2002
03304PBLCS97RIV,7664939,0.98,,,,,2002
13856KRFTN261DE,7697372,1.0,,,,,2002
36732MDSCT1617A,7440473,1.07,,,,,2002
70734BSFCRRIVER,75218,0.93,,,,,2002
77651TXCCHHWY36,7664417,1.29,,,,,2002
15632DRBND2658J,7440666,0.32,,,,,2002
17362PHGLT228SO,7664393,1.02,,,,,2002
43612CHRYS1000J,100414,0.65,,,,,2002
74603CNCPN1000S,7664417,0.97,,,,,2002
35563MXXXXHIGHW,N420,0.7,,,,,2002
42029LWDNC2475I,100425,0.81,,,,,2002
35403PHFRW4400K,N982,2.05,,,,,2002
43515WRTHN6303C,7439921,1.08,,,,,2002
70051NLCCHRIVER,79061,1.18,,,,,2002
19510CNCRPEXCEL,100414,0.95,,,,,2002
57754HMSTK630ES,N982,0.03,,,,,2002
56401PTLTC1801M,N420,0.39,,,,,2002
50595WHTCN600ST,N230,0.95,,,,,2002
47111CHRYS10600,107211,1.3,,,,,2002
47111CHRYS10600,111422,3.2,,,,,2002
95824SLGNC6200F,N230,0.95,,,,,2002
77507LBMRL13BAY,7439976,0.0,,,,,2002
74603CNCPN1000S,N458,0.97,,,,,2002
83501PTLTC805MI,N150,0.89,,,,,2002
48184FRDMT37625,191242,1.08,,,,,2002
48184FRDMT37625,1634044,1.08,,,,,2002
26190MRCNCSTRT2,7664417,1.01,,,,,2002
55066SBFTTBENCH,64186,0.86,,,,,2002
33035TRKYP9700S,7647010,0.0,,,,,2002
32713SNFRD950SH,N458,0.0,,,,,2002
60406WTCCR14000,7664417,1.0,,,,,2002
60406WTCCR14000,N230,1.0,,,,,2002
54221NRTHR4701C,N230,1.26,,,,,2002
60439NCLCR135TH,N090,0.92,,,,,2002
70734RCDNCHIGHW,7782505,0.78,,,,,2002
44646RNCXX400NA,1330207,0.93,,,,,2002
06512CRRNT30TYL,108952,1.02,,,,,2002
06790THTRRPROSP,191242,1.43,,,,,2002
06790THTRRPROSP,67561,0.77,,,,,2002
00603HWLTTSTATE,872504,2.25,,,,,2002
42701GTSRB300CO,N982,0.99,,,,,2002
76179TXSTYHWY28,100425,1.01,,,,,2002
74603CNCPN1000S,92524,0.97,,,,,2002
77590MCLCM24015,N982,1.1,,,,,2002
90805TBCNC6375P,1330207,0.84,,,,,2002
95824SLGNC6200F,71363,0.95,,,,,2002
62040MDWST9KONZ,95636,0.9,,,,,2002
48757GRCCH2405S,N450,1.0,,,,,2002
42240PLYMT201CO,7440020,1.0,,,,,2002
83501PTLTC805MI,108952,0.89,,,,,2002
44680THBLDPOBOX,N040,1.06,,,,,2002
74603CNCPN1000S,7664939,0.97,,,,,2002
32401STNCN1EVER,7647010,1.02,,,,,2002
90806DGNGT2350H,91203,1.0,,,,,2002
90813RCPRD1400P,N590,1.0,,,,,2002
42303HMPSH5529U,96333,0.92,,,,,2002
89803BRRCK27MIL,N982,1.15,,,,,2002
41701TRSJS610TR,N150,0.91,,,,,2002
62084SHLLLRTE11,100425,0.99,,,,,2002
62084SHLLLRTE11,1319773,0.99,,,,,2002
60434MBLJLINTER,7664417,1.0,,,,,2002
90245CHVRN324WE,71432,1.18,,,,,2002
02062NNVTV189DE,872504,1.72,,,,,2002
00617PFZRPHIGHW,67561,1.25,,,,,2002
94553TSCCRAVONR,75150,1.02,,,,,2002
92669FBRTX645NC,79947,0.0,,,,,2002
98632WYRHS3401I,50000,1.03,,,,,2002
60455CHCGF9900I,N982,0.0,,,,,2002
98632WYRHS3401I,7664417,0.97,,,,,2002
84056SRFRC7274W,107211,1.0,,,,,2002
14750FLCNRWINCH,7440508,1.02,,,,,2002
15301SPRRV2200N,7439921,0.4,,,,,2002
97116MTSSH4114H,108883,1.15,,,,,2002
60462NDRWC10500,7440508,1.28,,,,,2002
38351YNGRDHWY22,N090,0.71,,,,,2002
42337STVPR13246,N458,0.98,,,,,2002
77590MRTHNFOOTO,1330207,0.99,,,,,2002
77651TXCCHHWY36,1330207,0.0,,,,,2002
49423GRDSM636E4,110827,1.0,,,,,2002
32809STNDR170SU,N420,0.66,,,,,2002
49601CMCST23010,1344281,1.0,,,,,2002
49503PLSTC1648M,7697372,1.16,,,,,2002
49508PLSTC4240B,50000,1.16,,,,,2002
70037LLNCRHIGHW,108883,1.05,,,,,2002
07015SWPCT1CLIF,7664393,0.81,,,,,2002
48850PRKRB8790W,7439921,1.07,,,,,2002
14302DPNTNBUFFA,N420,0.93,,,,,2002
60647JNSNP1842N,N420,1.0,,,,,2002
77547CHVRN12523,1634044,1.0,,,,,2002
91768GRDNS2205W,7439921,1.03,,,,,2002
48220MCDRM1221F,N100,2.97,,,,,2002
37874GMTRNNEWHW,N096,1.24,,,,,2002
64801BLBDY1000S,1330207,0.74,,,,,2002
75041SHRWN2802W,N230,1.07,,,,,2002
70734BSFCRRIVER,108054,1.16,,,,,2002
40475THSHRBOGGS,100414,0.9,,,,,2002
94303RMCNV2081B,78933,0.93,,,,,2002
46394MCLCX2815I,110827,1.07,,,,,2002
95826PRCTR8201F,67561,0.84,,,,,2002
40219CRDNL6910P,N511,1.0,,,,,2002
30260SHRWN6795S,108883,1.1,,,,,2002
70669CNCLKOLDSP,N458,1.1,,,,,2002
27576SMBNR500OA,7440473,1.16,,,,,2002
60406WTCCR14000,79118,1.0,,,,,2002
77501THYLC1000N,50000,0.56,,,,,2002
25915LFTFRRTE33,N458,0.0,,,,,2002
63628RCSNC1050R,7664417,0.0,,,,,2002
98134TXCRF25551,7439921,0.72,,,,,2002
77503LBMRL2500N,7782505,1.0,,,,,2002
60439NCLCR135TH,78933,0.69,,,,,2002
78469VLRRF5900U,71432,0.95,,,,,2002
78469VLRRF5900U,106990,0.95,,,,,2002
30903DSMCHNO1CO,N590,1.08,,,,,2002
89145STHRNWESTE,N590,0.0,,,,,2002
28214STLFB8623O,7439921,1.0,,,,,2002
95691NCLGR3961C,N511,1.25,,,,,2002
48220MCDRM1221F,50000,2.56,,,,,2002
70734BSFCRRIVER,75445,1.08,,,,,2002
55318MNNTN104PE,7440473,1.2,,,,,2002
29593BRLNGHWY15,95636,0.94,,,,,2002
24486CRRMT300TR,N511,0.67,,,,,2002
35222BRMCL616NO,N090,1.04,,,,,2002
90749RCPRD1801A,N420,1.1,,,,,2002
59101XXNBL700EX,67561,1.04,,,,,2002
06471TLCNC1FORE,191242,0.0,,,,,2002
23666CTLNC2400A,N511,0.0,,,,,2002
08854SNCNC1028S,1634044,0.01,,,,,2002
60638THCPH5851W,71363,0.47,,,,,2002
74116FBRPD2201N,100425,0.33,,,,,2002
93501PRDCT11601,78933,0.72,,,,,2002
55069LNDLK404EA,N150,0.0,,,,,2002
34219FPLMN19050,N420,0.0,,,,,2002
48058GMCTR820OP,7697372,1.13,,,,,2002
74502NTNLLHWY69,7439965,0.0,,,,,2002
77536TXSLK730BA,74873,0.75,,,,,2002
46394MCLCX2815I,191242,1.07,,,,,2002
70079SHLLL1205R,7664417,0.89,,,,,2002
52553CRGLLRR1CO,123386,1.01,,,,,2002
60439NCLCR135TH,100414,0.85,,,,,2002
74017CNTRL200WE,79016,0.65,,,,,2002
53132KRNSN9600S,7439921,0.77,,,,,2002
22110SFTYK11520,7439921,2.25,,,,,2002
87401NVRSXCOUNT,MIXTURE,0.0,,,,,2002
62301MSTRT2000G,7439965,0.7,,,,,2002
46580NRYLPSTATE,N420,1.0,,,,,2002
44657CLFRM461DA,7440473,1.05,,,,,2002
72031BLDNWFACTO,1163195,0.4,,,,,2002
38305DLTFC3441R,7440508,1.31,,,,,2002
60007PRFNS2200E,N090,1.0,,,,,2002
46320MRCNM1100I,1332214,0.64,,,,,2002
40209RLNCN4730C,50000,1.02,,,,,2002
53144MRTNP96255,7439965,1.48,,,,,2002
96950MBLLSSAIPA,100414,0.0,,,,,2002
77521JMHBR9300N,7664417,1.15,,,,,2002
38621DNCRP110JO,117817,2.04,,,,,2002
96950MBLLSSAIPA,N590,0.0,,,,,2002
03801PBLCSGOSLI,7647010,1.14,,,,,2002
77511MCCHM2MISO,115071,1.1,,,,,2002
29715BLDNW793FO,N420,0.73,,,,,2002
17067QKRLLERICH,7440473,0.9,,,,,2002
70427GYLRD4THST,N590,0.99,,,,,2002
28128CRLNSROUTE,7647010,1.0,,,,,2002
78221SNNTN10619,1330207,0.89,,,,,2002
46506CPPRF1115W,7440508,2.5,,,,,2002
70734VNWTR34200,7632000,0.0,,,,,2002
07105DCCHM49RUT,141322,1.18,,,,,2002
67460MNVLLCOUNT,50000,1.02,,,,,2002
14141PRLSS172EA,7664417,0.0,,,,,2002
29476GRGPCPOBOX,N420,0.0,,,,,2002
44266PRKRH1300N,N420,0.91,,,,,2002
45408DYTNL1117W,N420,1.22,,,,,2002
46350CCRTC118KO,7439921,0.7,,,,,2002
46402MRBLHCLARK,7439921,1.05,,,,,2002
98106DWMSH5658W,1330207,1.22,,,,,2002
62401GDLFFGOODL,N982,0.98,,,,,2002
39736NTDCMSTATE,110543,1.1,,,,,2002
62217LLNSP1901B,N040,1.14,,,,,2002
45418PLTNG1525W,7697372,1.0,,,,,2002
78221SNNTN10619,108883,0.89,,,,,2002
35611GNRLMUSHIG,N583,1.05,,,,,2002
45840WHRLP4901N,100414,1.1,,,,,2002
46703DNCRP203WE,N106,1.0,,,,,2002
87002XXVNT1945H,100425,1.11,,,,,2002
70057NNCRBHWY31,79210,0.91,,,,,2002
47362LLGHNPOBOX,N511,1.02,,,,,2002
03054NHSRB221DA,N590,1.0,,,,,2002
32034FLRDP105BR,91203,1.43,,,,,2002
19526HDCNCVALLE,7664417,1.26,,,,,2002
13440RMCBL421RI,98862,1.27,,,,,2002
45414RBBRS5751N,108883,0.6,,,,,2002
47201RVSPL1225S,7439921,1.0,,,,,2002
40211SHLND4185A,95636,1.15,,,,,2002
15698MLLSRCEMET,N511,0.0,,,,,2002
62217LLNSP1901B,7664939,1.14,,,,,2002
89822NWMNT6MAIL,N078,1.43,,,,,2002
19137RHMND5000R,100425,0.74,,,,,2002
35601FRHFTHWY20,N230,0.97,,,,,2002
45439GNRLM2601W,191242,1.26,,,,,2002
38054PLLTN5485T,7664393,1.0,,,,,2002
79008PHLLPSTATE,7440622,0.98,,,,,2002
42029DGSSCRTE28,50000,1.0,,,,,2002
90749RCPRD1801A,100414,1.1,,,,,2002
70765GRGGLHIGHW,98828,1.37,,,,,2002
17055SNCNC5145S,91203,0.92,,,,,2002
19355SNCNC41MAL,1330207,1.0,,,,,2002
79008PHLLPSTATE,7664417,0.98,,,,,2002
46506CPPRF1115W,N090,2.5,,,,,2002
70057NNCRBHWY31,107211,0.52,,,,,2002
96817HNLLT933NN,108883,1.3,,,,,2002
61104BHRPR1100S,7439921,1.0,,,,,2002
71130TRCKN7600G,191242,1.15,,,,,2002
87413BLMFLNO50C,N511,1.16,,,,,2002
78343CLNSNONEMI,64186,1.05,,,,,2002
19804MDLLP305WA,872504,1.25,,,,,2002
72543SKLCR2BOLT,100425,1.16,,,,,2002
44108FLWPL12819,N590,1.2,,,,,2002
38652PPRMP795CO,7439965,1.25,,,,,2002
91355RMNCX28101,78933,0.9,,,,,2002
18327NSTRMINTER,N050,1.02,,,,,2002
24554GRGPCHIGHW,N150,0.91,,,,,2002
24554GRGPCHIGHW,N420,0.91,,,,,2002
70765GRGGLHIGHW,75218,1.11,,,,,2002
30071GCNCX2782S,100425,0.88,,,,,2002
19137RHMND5000R,7697372,0.98,,,,,2002
48867SNCNC4004W,N590,1.02,,,,,2002
48212GMCSG1840H,N982,1.16,,,,,2002
92123CBCDF9333B,7439921,1.0,,,,,2002
78216GDNVT8803W,71432,0.91,,,,,2002
55427TRCCR3300W,7439921,0.82,,,,,2002
90040VPKSN2600S,78922,0.0,,,,,2002
60071SRGPT5205R,80626,0.67,,,,,2002
45885STMRY335NC,7664939,1.09,,,,,2002
31323NCFMF674CH,67561,1.0,,,,,2002
77015PRCTM16402,N230,0.9,,,,,2002
07506CNGRS179GO,1330207,0.8,,,,,2002
70807XXNCH11675,100414,1.09,,,,,2002
75119NNSPN2800O,67561,1.27,,,,,2002
19061SSCHM4000C,80626,0.86,,,,,2002
79762VNWTR311LA,N230,0.0,,,,,2002
82716NLSMP13151,7439921,1.01,,,,,2002
79927LPSPV201IN,N420,0.85,,,,,2002
75844VLCRFHWY28,7440020,1.05,,,,,2002
47274SYMRT1515E,N450,0.98,,,,,2002
77571LPRTC2400M,1336363,1.01,,,,,2002
36590DGSSCDEGUS,N106,1.1,,,,,2002
77592TXSCTLOOP1,N511,0.79,,,,,2002
19014SNCNC4041M,110827,2.16,,,,,2002
93502CLFRN9350O,N420,1.04,,,,,2002
90058GSSRL2618F,7440508,1.0,,,,,2002
31323NCFMF674CH,80626,1.0,,,,,2002
77015PRCTM16402,91203,0.9,,,,,2002
77015PRCTM16402,7697372,0.9,,,,,2002
77086GDRCH7616B,7697372,1.1,,,,,2002
13057GNRLS22CEL,N100,1.04,,,,,2002
06492LLGHN80VAL,N511,1.06,,,,,2002
31021YKKPM100FI,71363,1.13,,,,,2002
78469VLRRF5900U,N458,0.99,,,,,2002
15301JSSPS500GR,N495,0.88,,,,,2002
92083XNTKN760SH,872504,1.0,,,,,2002
71275WLLMT130GI,50000,1.17,,,,,2002
28120FRGHT1800N,N982,0.92,,,,,2002
60438BCHMC2700E,110827,1.6,,,,,2002
62286SPRTN510EM,N100,1.4,,,,,2002
79762VNWTR311LA,64186,0.0,,,,,2002
40213NTDCT4900C,7697372,1.79,,,,,2002
19046SPSTCHIGHL,N511,0.81,,,,,2002
76040DRCTF12625,1330207,1.0,,,,,2002
07066CSMRN20022,7664417,1.06,,,,,2002
90247PCFCL747WR,117817,0.59,,,,,2002
98002BNGCM70015,7439921,0.7,,,,,2002
47250RLNCL2855M,N495,0.92,,,,,2002
03054NSHCR57DAN,141322,1.22,,,,,2002
29609SFNSH3335O,67561,1.0,,,,,2002
46706TWRTM801W1,7440020,1.09,,,,,2002
92113RCSND2295E,71432,1.1,,,,,2002
61341MRSLL1401B,N450,0.67,,,,,2002
79008PHLLPSTATE,N590,0.98,,,,,2002
07095LCNBL11CRA,N010,0.75,,,,,2002
71901HRVYN2505H,7440473,0.75,,,,,2002
49953STNCNONESU,N150,0.98,,,,,2002
90023CRTFD3342E,1330207,0.94,,,,,2002
43204SNCNC3499W,110543,0.2,,,,,2002
77592TXSCTLOOP1,91203,0.79,,,,,2002
78343CLNSNONEMI,N511,1.06,,,,,2002
61021LLDLC1088C,7439921,0.8,,,,,2002
47620GPLSTLEXAN,N230,0.91,,,,,2002
61068SLGNC400N1,95636,1.36,,,,,2002
68501GDYRT4021N,117817,1.0,,,,,2002
79762VNWTR311LA,68122,0.0,,,,,2002
