DISPOSAL ACTIVITY,REPORTING YEAR,UNIT OF MEASURE,TRIFID,PRIMARY NAICS CODE,TRI_CHEM_ID,FLOW
Other landfills,2014,kg,58554MCLCMNORTH,324110,N590,0.0453592
Other landfills,2014,kg,58523TTRTL62401,221112,N040,158814.806184
Other landfills,2014,kg,59323MNTNPWILLO,221112,N982,35108.0208
Other landfills,2014,kg,59323RSBDPPOBOX,221112,N090,168.50942799999999
Other landfills,2014,kg,62040GRNTC20THS,331110,1319773,0.226796
Other landfills,2014,kg,62040GRNTC20THS,331110,120127,0.226796
Other landfills,2014,kg,62040GRNTC20THS,331110,115071,0.226796
Other landfills,2014,kg,62040GRNTC20THS,331110,108952,68.0388
Other landfills,2014,kg,62040GRNTC20THS,331110,108883,0.226796
Other landfills,2014,kg,62040GRNTC20THS,331110,106990,0.226796
Other landfills,2014,kg,62040GRNTC20THS,331110,100425,0.226796
Other landfills,2014,kg,61550MRTNW7CMME,332996,7440508,0.00907184
Other landfills,2014,kg,62040GRNTC20THS,331110,132649,0.226796
Other landfills,2014,kg,61547CTRPL8826W,331511,N090,45237.183752
Other landfills,2014,kg,61547CTRPL8826W,331511,7440508,2097.409408
Other landfills,2014,kg,61547CTRPL8826W,331511,7440020,187.787088
Other landfills,2014,kg,61547CTRPL8826W,331511,7439965,180.983208
Other landfills,2014,kg,61547CTRPL8826W,331511,108952,1160.741928
Other landfills,2014,kg,61520CLCDC17751,221112,N982,21742.93252
Other landfills,2014,kg,61520CLCDC17751,221112,N770,26404.951096
Other landfills,2014,kg,61520CLCDC17751,221112,N760,8410.049272
Other landfills,2014,kg,61520CLCDC17751,221112,N458,100.56134639999999
Other landfills,2014,kg,61547CTRPL8826W,331511,80159,390.08912
Other landfills,2014,kg,62040GRNTC20THS,331110,1330207,0.226796
Other landfills,2014,kg,62040GRNTC20THS,331110,191242,0.0453592
Other landfills,2014,kg,62040GRNTC20THS,331110,463581,0.226796
Other landfills,2014,kg,62040GRNTC20THS,331110,N450,403696.88
Other landfills,2014,kg,62040GRNTC20THS,331110,N420,77036.32348672
Other landfills,2014,kg,62040GRNTC20THS,331110,N106,1.360776
Other landfills,2014,kg,62040GRNTC20THS,331110,N100,11793.392
Other landfills,2014,kg,62040GRNTC20THS,331110,N090,19504.456
Other landfills,2014,kg,62040GRNTC20THS,331110,N050,33.112216
Other landfills,2014,kg,62040GRNTC20THS,331110,N040,3175.144
Other landfills,2014,kg,62040GRNTC20THS,331110,95636,0.226796
Other landfills,2014,kg,62040GRNTC20THS,331110,92524,0.226796
Other landfills,2014,kg,62040GRNTC20THS,331110,91203,0.226796
Other landfills,2014,kg,62040GRNTC20THS,331110,85018,0.226796
Other landfills,2014,kg,62040GRNTC20THS,331110,7783064,0.226796
Other landfills,2014,kg,62040GRNTC20THS,331110,7664417,0.226796
Other landfills,2014,kg,62040GRNTC20THS,331110,7632000,0.226796
Other landfills,2014,kg,62040GRNTC20THS,331110,75150,0.226796
Other landfills,2014,kg,62040GRNTC20THS,331110,74908,0.226796
Other landfills,2014,kg,62040GRNTC20THS,331110,74851,0.226796
Other landfills,2014,kg,62040GRNTC20THS,331110,71432,0.226796
Other landfills,2014,kg,62040GRNTC20THS,331110,67561,0.226796
Other landfills,2014,kg,61520CLCDC17751,221112,N450,27981.183296
Other landfills,2014,kg,59323RSBDPPOBOX,221112,N040,8185.022280800001
Other landfills,2014,kg,61520CLCDC17751,221112,N420,8316.4732424
Other landfills,2014,kg,61520CLCDC17751,221112,N090,10006.693111999999
Other landfills,2014,kg,59759GLDNS453MO,212221,N420,0.0453592
Other landfills,2014,kg,59759GLDNS453MO,212221,N106,0.226796
Other landfills,2014,kg,59759GLDNS453MO,212221,N100,0.226796
Other landfills,2014,kg,59759GLDNS453MO,212221,N096,0.226796
Other landfills,2014,kg,59759GLDNS453MO,212221,N090,0.226796
Other landfills,2014,kg,59759GLDNS453MO,212221,N020,0.226796
Other landfills,2014,kg,59759GLDNS453MO,212221,7664417,0.226796
Other landfills,2014,kg,59759GLDNS453MO,212221,67561,0.226796
Other landfills,2014,kg,59759GLDNS453MO,212221,N450,0.226796
Other landfills,2014,kg,59752HLNMN4070T,327310,N458,0.2721552
Other landfills,2014,kg,59634SHGRV100HW,327310,N458,0.29029888
Other landfills,2014,kg,59634SHGRV100HW,327310,N420,8616.46991936
Other landfills,2014,kg,59634SHGRV100HW,327310,N090,785.29929368
Other landfills,2014,kg,59323RSBDPPOBOX,221112,N982,965.1076983999999
Other landfills,2014,kg,59323RSBDPPOBOX,221112,N770,205.5678944
Other landfills,2014,kg,59323RSBDPPOBOX,221112,N450,0.226796
Other landfills,2014,kg,59323RSBDPPOBOX,221112,N420,56.1546896
Other landfills,2014,kg,59323RSBDPPOBOX,221112,N100,224.754836
Other landfills,2014,kg,59752HLNMN4070T,327310,N420,3762.999232
Other landfills,2014,kg,59759GLDNS453MO,212221,N458,0.0453592
Other landfills,2014,kg,59759GLDNS453MO,212221,N495,0.226796
Other landfills,2014,kg,59759GLDNS453MO,212221,N511,0.226796
Other landfills,2014,kg,61520CLCDC17751,221112,N040,590526.88888
Other landfills,2014,kg,60436LRWYR21233,562212,N590,851.845776
Other landfills,2014,kg,60436LRWYR21233,562212,7439921,4846.63052
Other landfills,2014,kg,60436LRWYR21233,562212,191242,82.553744
Other landfills,2014,kg,60436LRWYR21233,562212,1332214,3025413.2808
Other landfills,2014,kg,60436JLTGN1800C,221112,N982,1334.467664
Other landfills,2014,kg,60436JLTGN1800C,221112,N770,7038.387064
Other landfills,2014,kg,60436JLTGN1800C,221112,N495,1448.772848
Other landfills,2014,kg,60436JLTGN1800C,221112,N458,1.2700576
Other landfills,2014,kg,60436JLTGN1800C,221112,N450,5661.281752
Other landfills,2014,kg,60436JLTGN1800C,221112,N420,762.5335111999999
Other landfills,2014,kg,60436JLTGN1800C,221112,N100,4088.678288
Other landfills,2014,kg,60436JLTGN1800C,221112,N090,3106.651608
Other landfills,2014,kg,60436JLTGN1800C,221112,N040,180989.104696
Other landfills,2014,kg,59912CLMBF2000A,331313,N590,0.0453592
Other landfills,2014,kg,59912CLMBF2000A,331313,191242,0.0453592
Other landfills,2014,kg,5987WTHMPS5532H,321113,7439921,3.1388566399999998
Other landfills,2014,kg,59759GLDNS453MO,212221,N982,709.417888
Other landfills,2014,kg,59759GLDNS453MO,212221,N725,0.226796
Other landfills,2014,kg,61520CLCDC17751,221112,N100,21184.560768
Other landfills,2014,kg,62040GRNTC20THS,331110,N458,4.57220736
Other landfills,2014,kg,58523TTRTL62401,221112,N020,8933.040848
Other landfills,2014,kg,58523NTLPV294CO,325311,N770,7847.1416
Other landfills,2014,kg,54494CNSLDNASHR,322121,N040,54431.04
Other landfills,2014,kg,54494CNSLDNASHR,322121,7783064,1.7236496
Other landfills,2014,kg,54494CNSLDNASHR,322121,7664417,131.54167999999999
Other landfills,2014,kg,54494CNSLDNASHR,322121,75070,0.6350288
Other landfills,2014,kg,54494CNSLDNASHR,322121,67561,235.86784
Other landfills,2014,kg,54494CNSLDNASHR,322121,50000,2.9029888
Other landfills,2014,kg,54487NKSPCN9090,322130,N450,37416.350488
Other landfills,2014,kg,54487NKSPCN9090,322130,N420,264.444136
Other landfills,2014,kg,54494CNSLDNASHR,322121,N150,0.00069244
Other landfills,2014,kg,54487NKSPCN9090,322130,N150,0.0003943
Other landfills,2014,kg,54487NKSPCN9090,322130,7439976,5.896696
Other landfills,2014,kg,54481WTRRN2691W,562219,N511,562.45408
Other landfills,2014,kg,54481WTRRN2691W,562219,7664417,136.0776
Other landfills,2014,kg,54457NKSMLMARKE,322121,N458,3.57884088
Other landfills,2014,kg,54457NKSMLMARKE,322121,N450,2540.1152
Other landfills,2014,kg,54457NKSMLMARKE,322121,N420,609.400852
Other landfills,2014,kg,54457NKSMLMARKE,322121,N150,0.00063398
Other landfills,2014,kg,54457NKSMLMARKE,322121,N040,16589.673808
Other landfills,2014,kg,54487NKSPCN9090,322130,N040,22924.086088
Other landfills,2014,kg,54494CNSLDNASHR,322121,N420,11793.392
Other landfills,2014,kg,54494CNSLDNASHR,322121,N450,66224.432
Other landfills,2014,kg,54494CNSLDNASHR,322121,N458,13.607759999999999
Other landfills,2014,kg,55308NRTHR13999,221112,N770,22815.6776
Other landfills,2014,kg,55308NRTHR13999,221112,N590,0.0453592
Other landfills,2014,kg,55308NRTHR13999,221112,N495,6577.084
Other landfills,2014,kg,55308NRTHR13999,221112,N458,119.6575696
Other landfills,2014,kg,55308NRTHR13999,221112,N450,139706.336
Other landfills,2014,kg,55308NRTHR13999,221112,N420,9289.56416
Other landfills,2014,kg,55308NRTHR13999,221112,N150,5.0000000000000004e-08
Other landfills,2014,kg,55308NRTHR13999,221112,N100,14923.1768
Other landfills,2014,kg,55308NRTHR13999,221112,N090,9706.8688
Other landfills,2014,kg,55308NRTHR13999,221112,N040,730283.12
Other landfills,2014,kg,55308NRTHR13999,221112,91203,0.226796
Other landfills,2014,kg,55308NRTHR13999,221112,7664417,0.226796
Other landfills,2014,kg,55308NRTHR13999,221112,191242,0.0453592
Other landfills,2014,kg,55066SGNTR27384,327993,7439976,8.35516464
Other landfills,2014,kg,55066SGNTR27384,327993,7439921,19.835578159999997
Other landfills,2014,kg,55003SKNGG1103K,221112,N590,0.0453592
Other landfills,2014,kg,55003SKNGG1103K,221112,N150,5.0000000000000004e-08
Other landfills,2014,kg,55003SKNGG1103K,221112,7664417,0.226796
Other landfills,2014,kg,54494CNSLDNASHR,322121,N511,498.9512
Other landfills,2014,kg,54457NKSMLMARKE,322121,7783064,2.26796
Other landfills,2014,kg,55308NRTHR13999,221112,N982,20320.9216
Other landfills,2014,kg,54457NKSMLMARKE,322121,67561,43.09124
Other landfills,2014,kg,54455MSNPP100MA,322121,N982,793.786
Other landfills,2014,kg,54130THLMNTHILM,322121,N450,24469.927624
Other landfills,2014,kg,54130THLMNTHILM,322121,N420,734.81904
Other landfills,2014,kg,54130THLMNTHILM,322121,N150,0.00021557390000000003
Other landfills,2014,kg,54130THLMNTHILM,322121,N040,12761.357328
Other landfills,2014,kg,54130THLMNTHILM,322121,7783064,1.360776
Other landfills,2014,kg,54130THLMNTHILM,322121,7664417,3.175144
Other landfills,2014,kg,54130THLMNTHILM,322121,75070,0.23133192
Other landfills,2014,kg,54130THLMNTHILM,322121,67561,4.03243288
Other landfills,2014,kg,54130THLMNTHILM,322121,N458,2.3949657600000003
Other landfills,2014,kg,54130THLMNTHILM,322121,108952,0.006350288
Other landfills,2014,kg,53901CLMBNW8385,221112,N770,3954.8051451200004
Other landfills,2014,kg,53901CLMBNW8385,221112,N458,170.1196796
Other landfills,2014,kg,53901CLMBNW8385,221112,N450,6521.52805184
Other landfills,2014,kg,53901CLMBNW8385,221112,N420,279.072478
Other landfills,2014,kg,53901CLMBNW8385,221112,N100,2550.43895392
Other landfills,2014,kg,53901CLMBNW8385,221112,N090,345.0927936
Other landfills,2014,kg,53901CLMBNW8385,221112,N040,100966.37684048
Other landfills,2014,kg,53204MDCTY1521W,331511,7439965,1625.673728
Other landfills,2014,kg,53901CLMBNW8385,221112,N982,1815.62444984
Other landfills,2014,kg,54130THLMNTHILM,322121,N590,5.2616672
Other landfills,2014,kg,54130THLMNTHILM,322121,N770,7740.093888
Other landfills,2014,kg,54130THLMNTHILM,322121,N982,24989.290464
Other landfills,2014,kg,54455MSNPP100MA,322121,N590,0.0453592
Other landfills,2014,kg,54455MSNPP100MA,322121,N511,1.13398
Other landfills,2014,kg,54455MSNPP100MA,322121,N458,4.53592
Other landfills,2014,kg,54455MSNPP100MA,322121,N450,3175.144
Other landfills,2014,kg,54455MSNPP100MA,322121,N420,294.8348
Other landfills,2014,kg,54455MSNPP100MA,322121,N150,1.8e-06
Other landfills,2014,kg,54455MSNPP100MA,322121,N100,1587.572
Other landfills,2014,kg,54455MSNPP100MA,322121,7783064,4.53592
Other landfills,2014,kg,54455MSNPP100MA,322121,7782505,0.226796
Other landfills,2014,kg,54455MSNPP100MA,322121,7664939,0.226796
Other landfills,2014,kg,54455MSNPP100MA,322121,7647010,0.226796
Other landfills,2014,kg,54455MSNPP100MA,322121,75070,0.226796
Other landfills,2014,kg,54455MSNPP100MA,322121,67561,77.11064
Other landfills,2014,kg,54455MSNPP100MA,322121,120809,0.0453592
Other landfills,2014,kg,54455MSNPP100MA,322121,108952,0.226796
Other landfills,2014,kg,54401MGRYSNFOUR,212313,N495,379.20291199999997
Other landfills,2014,kg,54401MGRYSNFOUR,212313,N450,1385.269968
Other landfills,2014,kg,54401MGRYSNFOUR,212313,N420,2803.19856
Other landfills,2014,kg,54401MGRYSNFOUR,212313,N090,2813.177584
Other landfills,2014,kg,54457NKSMLMARKE,322121,108952,1.814368
Other landfills,2014,kg,58523NTLPV294CO,325311,N982,6078.1328
Other landfills,2014,kg,55613TCNTH8124W,221112,N040,359395.002952
Other landfills,2014,kg,55613TCNTH8124W,221112,N450,12302.322224
Other landfills,2014,kg,58523NTLPV294CO,325311,74908,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,74851,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,71556,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,71432,0.907184
Other landfills,2014,kg,58523NTLPV294CO,325311,67561,1029.65384
Other landfills,2014,kg,58523NTLPV294CO,325311,64186,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,62533,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,463581,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,75058,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,1330207,6849.2392
Other landfills,2014,kg,58523NTLPV294CO,325311,1319773,2.721552
Other landfills,2014,kg,58523NTLPV294CO,325311,1313275,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,122394,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,120809,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,120127,0.453592
Other landfills,2014,kg,58523NTLPV294CO,325311,115071,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,110861,0.907184
Other landfills,2014,kg,58523NTLPV294CO,325311,110543,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,132649,1.360776
Other landfills,2014,kg,58523NTLPV294CO,325311,75150,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,7647010,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,7664417,18.14368
Other landfills,2014,kg,58523NTLPV294CO,325311,N725,138.34556
Other landfills,2014,kg,58523NTLPV294CO,325311,N590,0.0453592
Other landfills,2014,kg,58523NTLPV294CO,325311,N495,5987.4144
Other landfills,2014,kg,58523NTLPV294CO,325311,N458,344.276328
Other landfills,2014,kg,58523NTLPV294CO,325311,N450,31252.4888
Other landfills,2014,kg,58523NTLPV294CO,325311,N420,2698.8724
Other landfills,2014,kg,58523NTLPV294CO,325311,N150,6.419999999999999e-05
Other landfills,2014,kg,58523NTLPV294CO,325311,N100,6531.7248
Other landfills,2014,kg,58523NTLPV294CO,325311,N096,1288.20128
Other landfills,2014,kg,58523NTLPV294CO,325311,N090,4100.47168
Other landfills,2014,kg,58523NTLPV294CO,325311,N040,2313319.2
Other landfills,2014,kg,58523NTLPV294CO,325311,N020,4944.1528
Other landfills,2014,kg,58523NTLPV294CO,325311,92524,0.907184
Other landfills,2014,kg,58523NTLPV294CO,325311,91225,0.907184
Other landfills,2014,kg,58523NTLPV294CO,325311,91203,1719.11368
Other landfills,2014,kg,58523NTLPV294CO,325311,85018,4.082328
Other landfills,2014,kg,58523NTLPV294CO,325311,7783064,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,7782505,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,7664939,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,109068,0.226796
Other landfills,2014,kg,55613TCNTH8124W,221112,N420,1662.868272
Other landfills,2014,kg,58523NTLPV294CO,325311,108952,3.628736
Other landfills,2014,kg,58523NTLPV294CO,325311,106514,0.226796
Other landfills,2014,kg,57216BGSTN48450,221112,N458,3.13432072
Other landfills,2014,kg,57216BGSTN48450,221112,N450,7711.064
Other landfills,2014,kg,57216BGSTN48450,221112,N420,1505.92544
Other landfills,2014,kg,57216BGSTN48450,221112,N100,5669.9
Other landfills,2014,kg,57216BGSTN48450,221112,N040,194590.968
Other landfills,2014,kg,56537TTRTL1012W,221112,N458,2.26796
Other landfills,2014,kg,56537TTRTL1012W,221112,N420,406.2369952
Other landfills,2014,kg,56537TTRTL1012W,221112,N040,45359.2
Other landfills,2014,kg,57216BGSTN48450,221112,N770,6531.7248
Other landfills,2014,kg,55720PTLTCNORTH,322110,N982,21727.0568
Other landfills,2014,kg,55720PTLTCNORTH,322110,N450,44179.8608
Other landfills,2014,kg,55720PTLTCNORTH,322110,N420,703.0676
Other landfills,2014,kg,55720PTLTCNORTH,322110,N150,0.000697
Other landfills,2014,kg,55720PTLTCNORTH,322110,N040,19323.0192
Other landfills,2014,kg,55720PTLTCNORTH,322110,7439976,0.49441528
Other landfills,2014,kg,55720PTLTCNORTH,322110,50000,1.5422128
Other landfills,2014,kg,55720PTLTCNORTH,322110,108952,8.618248
Other landfills,2014,kg,55613TCNTH8124W,221112,N458,31.297848
Other landfills,2014,kg,55720PTLTCNORTH,322110,N590,0.0453592
Other landfills,2014,kg,57702PTLNS3401U,327410,N040,92.532768
Other landfills,2014,kg,57702PTLNS3401U,327410,N420,393.35498240000004
Other landfills,2014,kg,57702PTLNS3401U,327410,N458,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,105679,0.226796
Other landfills,2014,kg,58523NTLPV294CO,325311,100414,1029.65384
Other landfills,2014,kg,58075MNNDK7525R,311313,N511,6004.650896
Other landfills,2014,kg,58075MNNDK7525R,311313,7664417,15886.606208
Other landfills,2014,kg,57754WHRFRTROJA,212221,N511,50912.073264
Other landfills,2014,kg,57754WHRFRTROJA,212221,N458,1870.159816
Other landfills,2014,kg,57754WHRFRTROJA,212221,N420,481100.08684
Other landfills,2014,kg,57754WHRFRTROJA,212221,N106,24.94756
Other landfills,2014,kg,57754WHRFRTROJA,212221,7632000,1334.467664
Other landfills,2014,kg,57754WHRFRTROJA,212221,7440473,36842.556608
Other landfills,2014,kg,57754WHRFRTROJA,212221,7439965,19610.596528
Other landfills,2014,kg,57754WHRFRTROJA,212221,67561,1577.139384
Other landfills,2014,kg,57702STHDK501NO,327310,7440666,4.4905608
Other landfills,2014,kg,57702STHDK501NO,327310,7440508,26.761928
Other landfills,2014,kg,57702STHDK501NO,327310,7440393,1566.253176
Other landfills,2014,kg,57702STHDK501NO,327310,7439976,0.226796
Other landfills,2014,kg,57702STHDK501NO,327310,7439965,179.16884
Other landfills,2014,kg,57702STHDK501NO,327310,7439921,587.855232
Other landfills,2014,kg,57702PTLNS3401U,327410,N770,11.7026736
Other landfills,2014,kg,58523NTLPV294CO,325311,108883,1.360776
Other landfills,2014,kg,53204MDCTY1521W,331511,7439921,1.4605662400000001
Other landfills,2014,kg,62040GRNTC20THS,331110,N495,2766.9112
Other landfills,2014,kg,62040GRNTC20THS,331110,N590,0.0453592
Other landfills,2014,kg,68410MHPBLRR3XX,221112,N770,40042.648168
Other landfills,2014,kg,68410MHPBLRR3XX,221112,N495,11866.420312
Other landfills,2014,kg,68410MHPBLRR3XX,221112,N458,135.170416
Other landfills,2014,kg,68410MHPBLRR3XX,221112,N450,29448.553416
Other landfills,2014,kg,68410MHPBLRR3XX,221112,N420,6898.2271359999995
Other landfills,2014,kg,68410MHPBLRR3XX,221112,N100,29326.99076
Other landfills,2014,kg,68410MHPBLRR3XX,221112,N090,11962.128224
Other landfills,2014,kg,68410MHPBLRR3XX,221112,N040,1056240.227896
Other landfills,2014,kg,68410MHPBLRR3XX,221112,N982,22276.810304
Other landfills,2014,kg,68368NBRSK4500W,221112,N770,5896.696
Other landfills,2014,kg,68368NBRSK4500W,221112,N420,907.184
Other landfills,2014,kg,68368NBRSK4500W,221112,N040,158757.2
Other landfills,2014,kg,68368NBRSK4500W,221112,7439976,35.380176
Other landfills,2014,kg,68137RDYMX4765S,327320,N511,0.226796
Other landfills,2014,kg,68137RDYMX4765S,327320,7439976,0.0453592
Other landfills,2014,kg,68137RDYMX4765S,327320,7439921,0.0453592
Other landfills,2014,kg,68128SHMRC935S9,327320,N511,0.226796
Other landfills,2014,kg,68128SHMRC935S9,327320,7439921,0.0453592
Other landfills,2014,kg,68368NBRSK4500W,221112,N450,7257.472
Other landfills,2014,kg,68702GRHLD19RIV,327320,N511,0.226796
Other landfills,2014,kg,6873WGRHLD88475,327320,7439921,0.0453592
Other landfills,2014,kg,68776SXLND2E48T,327320,7439921,0.0453592
Other landfills,2014,kg,70037LLNCRHIGHW,324110,N420,0.37648136
Other landfills,2014,kg,70037LLNCRHIGHW,324110,71432,0.07257472
Other landfills,2014,kg,70037LLNCRHIGHW,324110,111422,505.75508
Other landfills,2014,kg,69165GRLDGSHWY2,221112,N982,16329.312
Other landfills,2014,kg,69165GRLDGSHWY2,221112,N770,23133.192
Other landfills,2014,kg,69165GRLDGSHWY2,221112,N495,6803.88
Other landfills,2014,kg,69165GRLDGSHWY2,221112,N450,28576.296
Other landfills,2014,kg,69165GRLDGSHWY2,221112,N420,4535.92
Other landfills,2014,kg,69165GRLDGSHWY2,221112,N100,22226.007999999998
Other landfills,2014,kg,69165GRLDGSHWY2,221112,N096,3719.4544
Other landfills,2014,kg,69165GRLDGSHWY2,221112,N090,9071.84
