DISPOSAL ACTIVITY,REPORTING YEAR,UNIT OF MEASURE,TRIFID,PRIMARY NAICS CODE,TRI_CHEM_ID,FLOW
Other landfills,2002,kg,39120NTRNT312LO,322121,120809,0.08618248
Other landfills,2002,kg,39120NTRNT312LO,322121,1319773,0.14061352
Other landfills,2002,kg,39120NTRNT312LO,322121,191242,0.907184
Other landfills,2002,kg,38562RQPCRHWY53,332721,7439921,0.0453592
Other landfills,2002,kg,39120NTRNT312LO,322121,50000,0.39008912
Other landfills,2002,kg,38305FLRDSUSHIG,331110,N100,22468.67972
Other landfills,2002,kg,38305FLRDSUSHIG,331110,N078,5515.225128
Other landfills,2002,kg,37831SDKRDBEARC,332999,67561,0.226796
Other landfills,2002,kg,37831SDKRDBEARC,332999,7439965,19.504456
Other landfills,2002,kg,37831SDKRDBEARC,332999,7440020,21.772416
Other landfills,2002,kg,37831SDKRDBEARC,332999,7440473,29.937072
Other landfills,2002,kg,37831SDKRDBEARC,332999,7440508,491.240136
Other landfills,2002,kg,37831SDKRDBEARC,332999,75694,0.226796
Other landfills,2002,kg,37831SDKRDBEARC,332999,76131,0.226796
Other landfills,2002,kg,37831SDKRDBEARC,332999,7697372,0.226796
Other landfills,2002,kg,37831SDKRDBEARC,332999,N420,100.7881424
Other landfills,2002,kg,37831SDKRDBEARC,332999,N458,5.6699
Other landfills,2002,kg,37831SDKRDBEARC,332999,N511,0.226796
Other landfills,2002,kg,37831SDKRDBETHE,541713,7439921,0.0453592
Other landfills,2002,kg,37831SDKRDBETHE,541714,7439921,0.0453592
Other landfills,2002,kg,37831SDKRDBETHE,541715,7439921,0.0453592
Other landfills,2002,kg,37831SDKRDBETHE,541713,N511,0.226796
Other landfills,2002,kg,37831SDKRDBETHE,541714,N511,0.226796
Other landfills,2002,kg,37831SDKRDBETHE,541715,N511,0.226796
Other landfills,2002,kg,37857STVJHOLDHW,221112,N020,11339.8
Other landfills,2002,kg,38305FLRDSUSHIG,331110,N090,5106.5387359999995
Other landfills,2002,kg,37857STVJHOLDHW,221112,N040,95254.31999999999
Other landfills,2002,kg,37857STVJHOLDHW,221112,N096,7711.064
Other landfills,2002,kg,37857STVJHOLDHW,221112,N100,23586.784
Other landfills,2002,kg,37857STVJHOLDHW,221112,N420,9979.024
Other landfills,2002,kg,37857STVJHOLDHW,221112,N450,23586.784
Other landfills,2002,kg,37857STVJHOLDHW,221112,N458,21.318824
Other landfills,2002,kg,37857STVJHOLDHW,221112,N495,15422.128
Other landfills,2002,kg,37857STVJHOLDHW,221112,N590,1.2700576
Other landfills,2002,kg,37857STVJHOLDHW,221112,N770,34926.584
Other landfills,2002,kg,37857STVJHOLDHW,221112,N982,23586.784
Other landfills,2002,kg,37914DXCMN6212C,327310,7439921,13.154168
Other landfills,2002,kg,38019MLLRBMUELL,332913,7440508,86.636072
Other landfills,2002,kg,38242PLMLYHENRY,326291,N982,113.398
Other landfills,2002,kg,38242PLMLYHENRY,326299,N982,113.398
Other landfills,2002,kg,38305FLRDSUSHIG,331110,1336363,776.095912
Other landfills,2002,kg,38305FLRDSUSHIG,331110,N040,124598.547256
Other landfills,2002,kg,37857STVJHOLDHW,221112,N090,18143.68
Other landfills,2002,kg,39120NTRNT312LO,322121,67561,285.76296
Other landfills,2002,kg,39120NTRNT312LO,322121,67663,1.1793392
Other landfills,2002,kg,39120NTRNT312LO,322121,75070,6.350288
Other landfills,2002,kg,39571DPNTD7685K,325130,29082744,62.504977600000004
Other landfills,2002,kg,39571DPNTD7685K,325130,608935,421.6591232
Other landfills,2002,kg,39571DPNTD7685K,325130,N040,149.68536
Other landfills,2002,kg,39571DPNTD7685K,325130,N050,8.164656
Other landfills,2002,kg,39571DPNTD7685K,325130,N090,997.9024
Other landfills,2002,kg,39571DPNTD7685K,325130,N096,49.89512
Other landfills,2002,kg,39571DPNTD7685K,325130,N100,49.89512
Other landfills,2002,kg,39571DPNTD7685K,325130,N150,20.077556
Other landfills,2002,kg,39571DPNTD7685K,325130,N420,5805.2518528
Other landfills,2002,kg,39571DPNTD7685K,325130,N450,272155.2
Other landfills,2002,kg,39571DPNTD7685K,325130,N458,8.436811200000001
Other landfills,2002,kg,39571DPNTD7685K,325130,N495,158.7572
Other landfills,2002,kg,39571DPNTD7685K,325130,N770,140613.52
Other landfills,2002,kg,39571DPNTD7685K,325130,N982,589.6696
Other landfills,2002,kg,39571DPNTD7685K,325130,1336363,81.9187152
Other landfills,2002,kg,39654GRGPCSANDI,322130,N040,16160.122184
Other landfills,2002,kg,39654GRGPCSANDI,322130,N420,1743.154056
Other landfills,2002,kg,39654GRGPCSANDI,322130,N450,28954.591728
Other landfills,2002,kg,39654GRGPCSANDI,322130,N458,0.3628736
Other landfills,2002,kg,39654GRGPCSANDI,322130,N590,3.9008912
Other landfills,2002,kg,39654GRGPCSANDI,322130,N770,9951.80848
Other landfills,2002,kg,39654GRGPCSANDI,322130,N982,5217.215184
Other landfills,2002,kg,39735PCKGNHWY12,321113,N420,4.213869679999999
Other landfills,2002,kg,39736NTDCMSTATE,327310,N040,3061.746
Other landfills,2002,kg,39736NTDCMSTATE,327310,N090,585.13368
Other landfills,2002,kg,39736NTDCMSTATE,327310,N420,4036.9688
Other landfills,2002,kg,39736NTDCMSTATE,327310,N458,2.721552
Other landfills,2002,kg,39736NTDCMSTATE,327310,N982,6667.8024
Other landfills,2002,kg,40202VNDMC729EF,333241,7440020,27.215519999999998
Other landfills,2002,kg,40202VNDMC729EF,333241,7440473,49.89512
Other landfills,2002,kg,39654GRGPCSANDI,322130,N150,4.766e-05
Other landfills,2002,kg,39571DPNTD7685K,325130,118741,1397.9251848000001
Other landfills,2002,kg,39568NSTHNPOBOX,325312,N420,4134.037488
Other landfills,2002,kg,39552MSSSSHWY63,221112,N982,5865.398152
Other landfills,2002,kg,39120NTRNT312LO,322121,7782505,0.226796
Other landfills,2002,kg,39120NTRNT312LO,322121,78933,1.2700576
Other landfills,2002,kg,39120NTRNT312LO,322121,N040,18143.68
Other landfills,2002,kg,39120NTRNT312LO,322121,N150,0.00043
Other landfills,2002,kg,39120NTRNT312LO,322121,N420,1723.6496
Other landfills,2002,kg,39120NTRNT312LO,322121,N450,104326.16
Other landfills,2002,kg,39120NTRNT312LO,322121,N590,11.793392
Other landfills,2002,kg,39120NTRNT312LO,322121,N770,1995.8048
Other landfills,2002,kg,39120NTRNT312LO,322121,N982,23586.784
Other landfills,2002,kg,39305TLSRF2322V,324122,N100,2128.5258192
Other landfills,2002,kg,39305TLSRF2322V,324122,N590,81.31090191999999
Other landfills,2002,kg,39341DLTBRHIGHW,327120,N450,102.511792
Other landfills,2002,kg,39355HNKNS300AR,321113,N420,29.029888
Other landfills,2002,kg,39429GRGPC3111H,321113,N420,21.9084936
Other landfills,2002,kg,39440MSNTCSOUTH,321219,7439921,124.69244079999999
Other landfills,2002,kg,39440MSNTCSOUTH,321219,N040,1563.078032
Other landfills,2002,kg,39440MSNTCSOUTH,321219,N150,3.8e-05
Other landfills,2002,kg,39552MSSSSHWY63,221112,N770,8044.45412
Other landfills,2002,kg,39552MSSSSHWY63,221112,N458,7.1213944
Other landfills,2002,kg,39552MSSSSHWY63,221112,N450,6587.516616
Other landfills,2002,kg,39552MSSSSHWY63,221112,N420,4219.9931719999995
Other landfills,2002,kg,39552MSSSSHWY63,221112,N100,4921.019608
Other landfills,2002,kg,39552MSSSSHWY63,221112,N040,156076.017688
Other landfills,2002,kg,37814TRNGL209SO,337110,N420,13.471682399999999
Other landfills,2002,kg,39475RDMRR304OL,221112,N590,0.409593576
Other landfills,2002,kg,39475RDMRR304OL,221112,N450,172032.9760152
Other landfills,2002,kg,39475RDMRR304OL,221112,N420,627.0455808
Other landfills,2002,kg,39475RDMRR304OL,221112,N010,7512.104941039999
Other landfills,2002,kg,39475RDMRR304OL,221112,191242,0.001360776
Other landfills,2002,kg,39462LFRVRHWY29,322110,N420,328.5820448
Other landfills,2002,kg,39440MSNTCSOUTH,321219,N450,6555.765176
Other landfills,2002,kg,39475RDMRR304OL,221112,N458,61.70665568
Other landfills,2002,kg,37778LNZNGTENNE,325220,N982,148857.101008
Other landfills,2002,kg,37778LNZNGTENNE,325220,N450,5868.119704
Other landfills,2002,kg,37778LNZNGTENNE,325220,N420,36.8770296
Other landfills,2002,kg,37066HGNSC810ST,331110,7440020,3158.814688
Other landfills,2002,kg,37066HGNSC810ST,331110,N420,1273.686336
Other landfills,2002,kg,37066HGNSC810ST,331110,N450,262206.566664
Other landfills,2002,kg,37066HGNSC810ST,331110,N982,15895.224456
Other landfills,2002,kg,37066HGNSC810ST,331221,7440473,37666.733272
Other landfills,2002,kg,37066HGNSC810ST,331221,7440508,2445.314472
Other landfills,2002,kg,37066HGNSC810ST,331221,N770,9764.928576
Other landfills,2002,kg,37066STVGL1499S,221112,191242,0.0453592
Other landfills,2002,kg,37066STVGL1499S,221112,N040,0.226796
Other landfills,2002,kg,37066STVGL1499S,221112,N090,0.226796
Other landfills,2002,kg,37066STVGL1499S,221112,N100,0.226796
Other landfills,2002,kg,37066STVGL1499S,221112,N420,0.0453592
Other landfills,2002,kg,37066STVGL1499S,221112,N450,0.226796
Other landfills,2002,kg,37066STVGL1499S,221112,N458,0.0453592
Other landfills,2002,kg,37066CLFRN850ST,332722,N511,0.226796
Other landfills,2002,kg,37066STVGL1499S,221112,N495,0.226796
Other landfills,2002,kg,37066STVGL1499S,221112,N770,0.226796
Other landfills,2002,kg,37066STVGL1499S,221112,N982,0.226796
Other landfills,2002,kg,37087WYNNS104HA,325212,N420,136.0776
Other landfills,2002,kg,37087WYNNS104HA,333996,106990,113.398
Other landfills,2002,kg,37087WYNNS104HA,333996,107131,113.398
Other landfills,2002,kg,37134CHMTLFOOTE,325180,N420,487.6114
Other landfills,2002,kg,37134CHMTLFOOTE,325180,N450,1239187.035664
Other landfills,2002,kg,37134DPNTJ1DUPO,325130,118741,509.837408
Other landfills,2002,kg,37134DPNTJ1DUPO,325130,1336363,59.420552
Other landfills,2002,kg,37134DPNTJ1DUPO,325130,29082744,12.246984
Other landfills,2002,kg,37134DPNTJ1DUPO,325130,608935,389.635528
Other landfills,2002,kg,37134DPNTJ1DUPO,325130,N020,8028.5784
Other landfills,2002,kg,37134DPNTJ1DUPO,325130,N040,49895.12
Other landfills,2002,kg,37134DPNTJ1DUPO,325130,N090,566990.0
Other landfills,2002,kg,37066STVGL1499S,221112,N590,0.0453592
Other landfills,2002,kg,37050STVCM815CU,221112,N982,145149.44
Other landfills,2002,kg,37050STVCM815CU,221112,N770,99790.24
Other landfills,2002,kg,37050STVCM815CU,221112,N760,14968.536
Other landfills,2002,kg,36916JMSRVROUTE,322110,120809,0.41276872000000003
Other landfills,2002,kg,36916JMSRVROUTE,322110,50000,7.51601944
Other landfills,2002,kg,36916JMSRVROUTE,322110,67561,51.255896
Other landfills,2002,kg,36916JMSRVROUTE,322110,75070,23.4507064
Other landfills,2002,kg,36916JMSRVROUTE,322110,7782505,0.226796
Other landfills,2002,kg,36916JMSRVROUTE,322110,N040,6894.5984
Other landfills,2002,kg,36916JMSRVROUTE,322110,N150,0.0025124
Other landfills,2002,kg,36916JMSRVROUTE,322110,N450,53060.738568
Other landfills,2002,kg,36916JMSRVROUTE,322110,N511,30.390664
Other landfills,2002,kg,36916JMSRVROUTE,322110,N590,13.154168
Other landfills,2002,kg,36916JMSRVROUTE,322110,N982,2315.58716
Other landfills,2002,kg,36916JMSRVROUTE,322291,7439921,1106.76448
Other landfills,2002,kg,36916JMSRVROUTE,322291,7439976,5.9874144
Other landfills,2002,kg,36916JMSRVROUTE,322291,78933,10.38272088
Other landfills,2002,kg,37030WLLMLHWY53,331318,7439921,4.43159384
Other landfills,2002,kg,37041TRNCMHIGHW,333415,7440508,2.26796
Other landfills,2002,kg,37050STVCM815CU,221112,191242,0.0453592
Other landfills,2002,kg,37050STVCM815CU,221112,N725,4535.92
Other landfills,2002,kg,37050STVCM815CU,221112,N590,2.4040376
Other landfills,2002,kg,37050STVCM815CU,221112,N511,0.226796
Other landfills,2002,kg,37050STVCM815CU,221112,N495,58966.96
Other landfills,2002,kg,37050STVCM815CU,221112,N458,154.22128
Other landfills,2002,kg,37050STVCM815CU,221112,N450,72574.72
Other landfills,2002,kg,37134DPNTJ1DUPO,325130,N096,10432.616
Other landfills,2002,kg,37050STVCM815CU,221112,N420,45359.2
Other landfills,2002,kg,37050STVCM815CU,221112,N096,9979.024
Other landfills,2002,kg,37050STVCM815CU,221112,N090,44452.015999999996
Other landfills,2002,kg,37050STVCM815CU,221112,N050,5443.104
Other landfills,2002,kg,37050STVCM815CU,221112,N040,145149.44
Other landfills,2002,kg,37050STVCM815CU,221112,N020,36287.36
Other landfills,2002,kg,37050STVCM815CU,221112,N010,5443.104
Other landfills,2002,kg,37050STVCM815CU,221112,N100,34019.4
Other landfills,2002,kg,40202VNDMC729EF,333241,7440508,533.424192
Other landfills,2002,kg,37134DPNTJ1DUPO,325130,N100,14514.944
Other landfills,2002,kg,37134DPNTJ1DUPO,325130,N420,62142.104
Other landfills,2002,kg,37662TNNSSEASTM,325211,7726956,3915.859736
Other landfills,2002,kg,37662TNNSSEASTM,325211,N010,4207.519392
Other landfills,2002,kg,37662TNNSSEASTM,325211,N020,25197.942784
Other landfills,2002,kg,37662TNNSSEASTM,325211,N040,166141.67776
Other landfills,2002,kg,37662TNNSSEASTM,325211,N090,107280.858288
Other landfills,2002,kg,37662TNNSSEASTM,325211,N096,12041.053232
Other landfills,2002,kg,37662TNNSSEASTM,325211,N100,41022.86048
Other landfills,2002,kg,37662TNNSSEASTM,325211,N150,0.023600000000000003
Other landfills,2002,kg,37662TNNSSEASTM,325211,N420,17873.79276
Other landfills,2002,kg,37662TNNSSEASTM,325211,N450,45680.343136
Other landfills,2002,kg,37662TNNSSEASTM,325211,N458,118.387512
Other landfills,2002,kg,37662TNNSSEASTM,325211,N770,50128.71988
Other landfills,2002,kg,37662TNNSSEASTM,325211,N982,41701.887704
Other landfills,2002,kg,37716STVBL1265E,221112,191242,0.0453592
Other landfills,2002,kg,37620BCHML501FI,325412,75092,0.226796
Other landfills,2002,kg,37716STVBL1265E,221112,N020,13607.76
Other landfills,2002,kg,37716STVBL1265E,221112,N090,23133.192
Other landfills,2002,kg,37716STVBL1265E,221112,N096,9525.432
Other landfills,2002,kg,37716STVBL1265E,221112,N100,29937.072
Other landfills,2002,kg,37716STVBL1265E,221112,N420,13154.168
Other landfills,2002,kg,37716STVBL1265E,221112,N450,29483.48
Other landfills,2002,kg,37716STVBL1265E,221112,N458,68.0388
Other landfills,2002,kg,37716STVBL1265E,221112,N495,19050.864
Other landfills,2002,kg,37716STVBL1265E,221112,N590,1.6329312
Other landfills,2002,kg,37716STVBL1265E,221112,N770,43998.424
Other landfills,2002,kg,37716STVBL1265E,221112,N982,30390.664
Other landfills,2002,kg,37778LNZNGTENNE,325220,107211,35948.073184
Other landfills,2002,kg,37778LNZNGTENNE,325220,67561,1507.739808
Other landfills,2002,kg,37778LNZNGTENNE,325220,7439976,16.9189816
Other landfills,2002,kg,37778LNZNGTENNE,325220,75150,1132.165632
Other landfills,2002,kg,37716STVBL1265E,221112,N040,122469.84
Other landfills,2002,kg,37419CHTTN351LA,323111,N420,34.926584
Other landfills,2002,kg,37415DPNTC4501A,325220,N458,0.0453592
Other landfills,2002,kg,37415DPNTC4501A,325220,7664939,0.226796
Other landfills,2002,kg,37134DPNTJ1DUPO,325130,N450,3610592.32
Other landfills,2002,kg,37134DPNTJ1DUPO,325130,N458,87.996848
Other landfills,2002,kg,37134DPNTJ1DUPO,325130,N495,6803.88
Other landfills,2002,kg,37134DPNTJ1DUPO,325130,N770,411725.4584
Other landfills,2002,kg,37134DPNTJ1DUPO,325130,N982,26308.336
Other landfills,2002,kg,37134NLNDCCONAL,322110,7664417,340.194
Other landfills,2002,kg,37134NLNDCCONAL,322110,N150,1.1e-06
Other landfills,2002,kg,37134NLNDCCONAL,322130,7439921,498.9512
Other landfills,2002,kg,37167TRCPR8100T,332999,7439965,28.576296
Other landfills,2002,kg,37167TRCPR8100T,332999,7440020,104.32616
Other landfills,2002,kg,37167TRCPR8100T,332999,7440473,167.82904
Other landfills,2002,kg,37185SCPTR1485S,331314,7439921,201.394848
Other landfills,2002,kg,37211CMLLY481AL,325991,1163195,10676.194904
Other landfills,2002,kg,37211CMLLY481AL,325991,N010,4281.90848
Other landfills,2002,kg,37211CMLLY481AL,325991,N420,5.443104
Other landfills,2002,kg,37211CMLLY481AL,325991,N982,452.684816
Other landfills,2002,kg,37309BWTRSROUTE,322122,N040,3096.672584
Other landfills,2002,kg,37415DPNTC4501A,325220,7647010,0.226796
Other landfills,2002,kg,37401SPPFN25012,331511,N982,32165.569496
Other landfills,2002,kg,37401SPPFN25012,331511,N450,34528.330224
Other landfills,2002,kg,37401SPPFN25012,331511,N420,570.1651439999999
Other landfills,2002,kg,37401SPPFN25012,331511,N150,0.0009699999999999999
Other landfills,2002,kg,37401SPPFN25012,331511,108952,224.981632
Other landfills,2002,kg,37134DPNTJ1DUPO,325130,N150,8.2958123
Other landfills,2002,kg,37401CHTTN1011M,332313,7440473,113.398
Other landfills,2002,kg,37309BWTRSROUTE,322122,N770,1033.736168
Other landfills,2002,kg,37309BWTRSROUTE,322122,N590,17.690088
Other landfills,2002,kg,37309BWTRSROUTE,322122,N458,0.79832192
Other landfills,2002,kg,37309BWTRSROUTE,322122,N450,9679.65328
Other landfills,2002,kg,37309BWTRSROUTE,322122,N420,1023.303552
Other landfills,2002,kg,37309BWTRSROUTE,322122,N150,0.0006217000000000001
Other landfills,2002,kg,37309BWTRSROUTE,322122,N982,1085.445656
Other landfills,2002,kg,36916JMSRVROUTE,322110,108952,12.246984
Other landfills,2002,kg,40214RCCND6207S,312111,7664939,0.226796
Other landfills,2002,kg,40216LSVLL5252C,221112,N040,43249.9972
Other landfills,2002,kg,42337STVPR13246,221112,N420,45359.2
Other landfills,2002,kg,42337STVPR13246,221112,N458,249.4756
Other landfills,2002,kg,42337STVPR13246,221112,N511,0.226796
Other landfills,2002,kg,42337STVPR13246,221112,N590,1542.2128
Other landfills,2002,kg,42348WLLMTPOBOX,322121,10049044,0.226796
Other landfills,2002,kg,42348WLLMTPOBOX,322121,108952,8.164656
Other landfills,2002,kg,42348WLLMTPOBOX,322121,120809,0.453592
Other landfills,2002,kg,42348WLLMTPOBOX,322121,1319773,0.907184
Other landfills,2002,kg,42348WLLMTPOBOX,322121,50000,4.53592
Other landfills,2002,kg,42348WLLMTPOBOX,322121,67561,110.222856
Other landfills,2002,kg,42348WLLMTPOBOX,322121,7439921,5.3523856
Other landfills,2002,kg,42348WLLMTPOBOX,322121,7439976,1.4061352
Other landfills,2002,kg,42348WLLMTPOBOX,322121,75070,58.059776
Other landfills,2002,kg,42348WLLMTPOBOX,322121,7664417,0.226796
Other landfills,2002,kg,42337STVPR13246,221112,191242,12.246984
Other landfills,2002,kg,42348WLLMTPOBOX,322121,7782505,0.226796
Other landfills,2002,kg,42348WLLMTPOBOX,322121,N150,1.8100000000000003e-05
Other landfills,2002,kg,42348WLLMTPOBOX,322121,N450,33026.03352
Other landfills,2002,kg,42348WLLMTPOBOX,322121,N590,0.0453592
Other landfills,2002,kg,42348WLLMTPOBOX,322121,N770,270.794424
Other landfills,2002,kg,42350WLSNSHWY85,221112,7647010,0.226796
Other landfills,2002,kg,42350WLSNSHWY85,221112,7664393,0.226796
Other landfills,2002,kg,42350WLSNSHWY85,221112,N010,4666.554496
Other landfills,2002,kg,42350WLSNSHWY85,221112,N020,4544.538248
Other landfills,2002,kg,42350WLSNSHWY85,221112,N040,32768.846856
Other landfills,2002,kg,42350WLSNSHWY85,221112,N090,8514.375432
Other landfills,2002,kg,42350WLSNSHWY85,221112,N096,5465.330008
Other landfills,2002,kg,42350WLSNSHWY85,221112,N100,14633.785104
Other landfills,2002,kg,42350WLSNSHWY85,221112,N150,5.0000000000000004e-08
Other landfills,2002,kg,42350WLSNSHWY85,221112,N420,10296.5384
Other landfills,2002,kg,42348WLLMTPOBOX,322121,N040,13326.079368
Other landfills,2002,kg,42350WLSNSHWY85,221112,N450,39928.342984
Other landfills,2002,kg,42276LGNLMPOBOX,331315,95636,0.226796
Other landfills,2002,kg,42276LGNLMPOBOX,331315,7782505,0.226796
Other landfills,2002,kg,42087WSTVCHIGHW,322121,7664417,0.226796
Other landfills,2002,kg,42087WSTVCHIGHW,322121,7782505,0.226796
Other landfills,2002,kg,42087WSTVCHIGHW,322121,78933,0.453592
Other landfills,2002,kg,42087WSTVCHIGHW,322121,N040,182.797576
Other landfills,2002,kg,42087WSTVCHIGHW,322121,N150,1.06e-06
Other landfills,2002,kg,42087WSTVCHIGHW,322121,N420,45.3592
Other landfills,2002,kg,42087WSTVCHIGHW,322121,N450,2803.652152
Other landfills,2002,kg,42087WSTVCHIGHW,322121,N458,0.0907184
Other landfills,2002,kg,42087WSTVCHIGHW,322121,N511,1.360776
Other landfills,2002,kg,42087WSTVCHIGHW,322121,N590,0.0453592
Other landfills,2002,kg,42087WSTVCHIGHW,322121,N770,12.246984
Other landfills,2002,kg,42101WLSHD187MI,332710,7782505,186424.04404
Other landfills,2002,kg,42141JLFRN20PRE,331523,7439921,39.462504
Other landfills,2002,kg,42141JLFRN20PRE,331523,7440020,142.427888
Other landfills,2002,kg,42276LGNLMPOBOX,331315,78933,0.226796
Other landfills,2002,kg,42141JLFRN20PRE,331523,7440473,5.443104
Other landfills,2002,kg,42261MCRCY609GA,331314,7429905,1133980.0
Other landfills,2002,kg,42261MCRCY609GA,331314,7439921,952.5432
Other landfills,2002,kg,42261MCRCY609GA,331314,7439965,1043.2616
Other landfills,2002,kg,42261MCRCY609GA,331314,7440508,6350.288
Other landfills,2002,kg,42261MCRCY609GA,331314,7440666,725.7472
Other landfills,2002,kg,42261MCRCY609GA,331314,N150,0.25142
Other landfills,2002,kg,42276LGNLMPOBOX,331315,108101,0.226796
Other landfills,2002,kg,42276LGNLMPOBOX,331315,108883,0.226796
Other landfills,2002,kg,42276LGNLMPOBOX,331315,1330207,0.226796
Other landfills,2002,kg,42276LGNLMPOBOX,331315,7429905,1897.375336
Other landfills,2002,kg,42276LGNLMPOBOX,331315,7439921,0.453592
Other landfills,2002,kg,42276LGNLMPOBOX,331315,7439965,413.675904
Other landfills,2002,kg,42276LGNLMPOBOX,331315,7440473,2141.861424
Other landfills,2002,kg,42276LGNLMPOBOX,331315,7440508,54.884631999999996
Other landfills,2002,kg,42141JLFRN20PRE,331523,7440508,522.084392
Other landfills,2002,kg,42350WLSNSHWY85,221112,N458,4.3998424
Other landfills,2002,kg,42350WLSNSHWY85,221112,N495,22092.651952
Other landfills,2002,kg,42350WLSNSHWY85,221112,N590,0.0453592
Other landfills,2002,kg,42519CPRPW1247S,221112,N982,14061.351999999999
Other landfills,2002,kg,43031TCHNC200EC,326211,N982,113.398
Other landfills,2002,kg,43055WNSCRCASEA,327993,108952,1290.46924
Other landfills,2002,kg,43055WNSCRCASEA,327993,50000,19044.06012
Other landfills,2002,kg,43055WNSCRCASEA,327993,7439921,10471.17132
Other landfills,2002,kg,43055WNSCRCASEA,327993,7440020,10.886208
Other landfills,2002,kg,43055WNSCRCASEA,327993,7440473,20.41164
Other landfills,2002,kg,43055WNSCRCASEA,327993,7440484,19.958047999999998
Other landfills,2002,kg,43055WNSCRCASEA,327993,7664417,18946.53784
Other landfills,2002,kg,43055WNSCRCASEA,327993,N090,2476.158728
Other landfills,2002,kg,43085MTKSL875DE,335999,7440508,113.398
Other landfills,2002,kg,43125GRFFN3900B,331513,7439921,386.006792
Other landfills,2002,kg,43125GRFFN3900B,331513,7439965,267133.482968
Other landfills,2002,kg,43416BRSHWSOUTH,331410,7439921,244.486088
Other landfills,2002,kg,42519CPRPW1247S,221112,N770,22226.007999999998
Other landfills,2002,kg,43416BRSHWSOUTH,331410,7440020,948.914464
Other landfills,2002,kg,43416BRSHWSOUTH,331410,7440508,40051.266416
Other landfills,2002,kg,43416BRSHWSOUTH,331410,N050,17111.304608
Other landfills,2002,kg,43416BRSHWSOUTH,331410,N100,40051.266416
Other landfills,2002,kg,43416BRSHWSOUTH,331410,N420,244.486088
Other landfills,2002,kg,43416BRSHWSOUTH,331410,N495,948.914464
Other landfills,2002,kg,43430GRYMN21880,327410,7439921,121.15442320000001
Other landfills,2002,kg,43430GRYMN21880,327410,N458,7.5296272
Other landfills,2002,kg,43435MLLRS3964C,327410,7439921,0.0453592
Other landfills,2002,kg,43435MLLRS3964C,327410,7440622,2577.309744
Other landfills,2002,kg,43512GMCXXSTATE,331511,107211,5443.104
Other landfills,2002,kg,43512GMCXXSTATE,331511,108883,0.226796
Other landfills,2002,kg,43512GMCXXSTATE,331511,108952,353.80176
Other landfills,2002,kg,43512GMCXXSTATE,331511,121448,0.226796
Other landfills,2002,kg,43512GMCXXSTATE,331511,1319773,0.226796
Other landfills,2002,kg,43416BRSHWSOUTH,331410,7440417,17111.304608
Other landfills,2002,kg,42519CPRPW1247S,221112,N495,9525.432
Other landfills,2002,kg,42519CPRPW1247S,221112,N458,35.6523312
Other landfills,2002,kg,42519CPRPW1247S,221112,N450,14514.944
Other landfills,2002,kg,42350WLSNSHWY85,221112,N760,6232.35408
Other landfills,2002,kg,42350WLSNSHWY85,221112,N770,649607.24688
Other landfills,2002,kg,42350WLSNSHWY85,221112,N982,33737.719368
Other landfills,2002,kg,42420HNDRS1005T,221112,N420,0.0453592
Other landfills,2002,kg,42420LCNNGKENTU,331313,7440508,0.019958048
