DISPOSAL ACTIVITY,TRIFID,UNIT OF MEASURE,PRIMARY NAICS CODE,TRI_CHEM_ID,REPORTING YEAR,FLOW
Other surface impoundment,1421WBFFLC1951H,kg,327320,N511,2017,1297.726712
Other surface impoundment,11747TSCPP586UN,kg,424710,91203,2017,0.000226796
Other surface impoundment,11747TSCPP586UN,kg,424710,71432,2017,0.0010432616
Other surface impoundment,11747TSCPP586UN,kg,424710,191242,2017,0.0453592
Other surface impoundment,0624WWHTCR76CUN,kg,336412,7440020,2017,0.226796
Other surface impoundment,0606WCNNCT35CRP,kg,336412,7440473,2017,0.226796
Other surface impoundment,0606WCNNCT35CRP,kg,336412,7440020,2017,0.226796
Other surface impoundment,06001RTNDS151OL,kg,327390,N420,2017,0.5896696
Other surface impoundment,05759GNRLL16WIN,kg,336412,N511,2017,0.226796
Other surface impoundment,05759GNRLL16WIN,kg,336412,N040,2017,0.226796
Other surface impoundment,05759GNRLL16WIN,kg,336412,7697372,2017,0.226796
Other surface impoundment,05759GNRLL16WIN,kg,336412,7664393,2017,0.226796
Other surface impoundment,05759GNRLL16WIN,kg,336412,7440508,2017,0.226796
Other surface impoundment,05759GNRLL16WIN,kg,336412,7440473,2017,0.226796
Other surface impoundment,05759GNRLL16WIN,kg,336412,7440020,2017,0.226796
Other surface impoundment,05759GNRLL16WIN,kg,336412,7439921,2017,0.0453592
Other surface impoundment,05701GNRLL210CO,kg,336412,7697372,2017,0.226796
Other surface impoundment,05701GNRLL210CO,kg,336412,7440473,2017,0.226796
Other surface impoundment,05701GNRLL210CO,kg,336412,7440020,2017,0.226796
Other surface impoundment,05701GNRLL210CO,kg,336412,7439921,2017,0.0453592
Other surface impoundment,0276WLDCST41ALM,kg,327390,N458,2017,0.0453592
Other surface impoundment,0276WLDCST41ALM,kg,327390,N420,2017,2.6761928
Other surface impoundment,02129BSTNS500FR,kg,327320,N511,2017,0.226796
Other surface impoundment,0624WWHTCR76CUN,kg,336412,7440473,2017,0.226796
Other surface impoundment,07077SHLLL111ST,kg,424710,100414,2017,0.226796
Other surface impoundment,07077SHLLL111ST,kg,424710,100425,2017,0.226796
Other surface impoundment,07077SHLLL111ST,kg,424710,108883,2017,0.226796
Other surface impoundment,11747TSCPP586UN,kg,424710,1330207,2017,0.0031751439999999995
Other surface impoundment,11747TSCPP586UN,kg,424710,110827,2017,0.000453592
Other surface impoundment,11747TSCPP586UN,kg,424710,110543,2017,0.0003175144
Other surface impoundment,11747TSCPP586UN,kg,424710,108883,2017,0.0014968536
Other surface impoundment,11747TSCPP586UN,kg,424710,100414,2017,0.0009979024
Other surface impoundment,11742RCHRD607UN,kg,221112,67561,2017,5277.089328
Other surface impoundment,08037KRRCN19212,kg,327390,N458,2017,0.0453592
Other surface impoundment,08037KRRCN19212,kg,327390,N420,2017,0.5896696
Other surface impoundment,07866MCWLL1948F,kg,332112,7440484,2017,0.226796
Other surface impoundment,0195WBRKSH116PA,kg,336412,7440020,2017,0.226796
Other surface impoundment,07866MCWLL1948F,kg,332112,7440473,2017,0.226796
Other surface impoundment,07077SHLLL111ST,kg,424710,N590,2017,0.0453592
Other surface impoundment,07077SHLLL111ST,kg,424710,N420,2017,0.0453592
Other surface impoundment,07077SHLLL111ST,kg,424710,98828,2017,0.226796
Other surface impoundment,07077SHLLL111ST,kg,424710,95636,2017,0.226796
Other surface impoundment,07077SHLLL111ST,kg,424710,91203,2017,0.226796
Other surface impoundment,07077SHLLL111ST,kg,424710,71432,2017,0.226796
Other surface impoundment,07077SHLLL111ST,kg,424710,191242,2017,0.0453592
Other surface impoundment,07077SHLLL111ST,kg,424710,1330207,2017,0.226796
Other surface impoundment,07077SHLLL111ST,kg,424710,110543,2017,0.226796
Other surface impoundment,07866MCWLL1948F,kg,332112,7440020,2017,0.226796
Other landfills,53154KCRKP4801E,kg,221112,120127,2017,0.907184
Other landfills,53142PLSNT80009,kg,221112,N982,2017,213.18824
Other landfills,53142PLSNT80009,kg,221112,N770,2017,254.01152
Other disposal,9970WGLDNV119HH,kg,221112,N590,2017,0.0453592
Other disposal,9970WGLDNV119HH,kg,221112,95636,2017,0.226796
Other disposal,9970WGLDNV119HH,kg,221112,91203,2017,0.226796
Other disposal,9970WGLDNV119HH,kg,221112,71432,2017,0.226796
Other disposal,9970WGLDNV119HH,kg,221112,191242,2017,0.0453592
Other disposal,9970WGLDNV119HH,kg,221112,110827,2017,0.226796
Other disposal,9970WGLDNV119HH,kg,221112,110543,2017,0.226796
Other disposal,9970WGLDNV119HH,kg,221112,108883,2017,0.226796
Other disposal,99707FRTKN1FORA,kg,212221,N511,2017,952.5432
Other disposal,99707FRTKN1FORA,kg,212221,N458,2017,1014.685304
Other disposal,99707FRTKN1FORA,kg,212221,N420,2017,491693.728
Other disposal,99707FRTKN1FORA,kg,212221,N106,2017,0.226796
Other disposal,99707FRTKN1FORA,kg,212221,7664417,2017,23.586784
Other disposal,99707FRTKN1FORA,kg,212221,7440508,2017,0.226796
Other disposal,99707FRTKN1FORA,kg,212221,7440473,2017,0.226796
Other disposal,99707FRTKN1FORA,kg,212221,7440020,2017,0.226796
Other disposal,99707FRTKN1FORA,kg,212221,7439965,2017,0.226796
Other disposal,99703SDPRT1060G,kg,928110,7440508,2017,14674.608384
Other disposal,99703SDPRT1060G,kg,928110,7439921,2017,8870.8533848
Other disposal,99737PGMNX38MIL,kg,212221,115071,2017,0.226796
Other disposal,99703SDPRT1060G,kg,928110,55630,2017,0.226796
Other disposal,99737PGMNX38MIL,kg,212221,7664417,2017,9979.024
Other disposal,99737PGMNX38MIL,kg,212221,N020,2017,2449396.8
Other disposal,99743HLYPW25MIL,kg,221112,N450,2017,0.226796
Other disposal,99743HLYPW25MIL,kg,221112,N420,2017,0.0453592
Other disposal,99743HLYPW25MIL,kg,221112,N040,2017,0.226796
Other disposal,99743HLYPW25MIL,kg,221112,7439976,2017,0.0453592
Other disposal,99737SRMYFRICHA,kg,928110,7440508,2017,6284.063568
Other disposal,99737SRMYFRICHA,kg,928110,7439921,2017,3064.6036296
Other disposal,99737SRMYFRICHA,kg,928110,7429905,2017,0.226796
Other disposal,99737PGMNX38MIL,kg,212221,N982,2017,28576.296
Other disposal,99737PGMNX38MIL,kg,212221,N770,2017,14061.351999999999
Other disposal,99737PGMNX38MIL,kg,212221,N725,2017,3311.2216
Other disposal,99737PGMNX38MIL,kg,212221,N511,2017,367409.52
Other disposal,99737PGMNX38MIL,kg,212221,N495,2017,16782.904
Other disposal,99737PGMNX38MIL,kg,212221,N458,2017,97.52228
Other disposal,99737PGMNX38MIL,kg,212221,N450,2017,140613.52
Other disposal,99737PGMNX38MIL,kg,212221,N420,2017,34609.0696
Other disposal,99737PGMNX38MIL,kg,212221,N106,2017,45.3592
Other disposal,99737PGMNX38MIL,kg,212221,N100,2017,952543.2
Other disposal,99737PGMNX38MIL,kg,212221,N096,2017,10432.616
Other disposal,99737PGMNX38MIL,kg,212221,N090,2017,20865.232
Other disposal,99737PGMNX38MIL,kg,212221,N010,2017,4173.0464
Other disposal,9974WSBLLC1RIVE,kg,212111,N040,2017,21965.646192
Other disposal,99702LSNRF2258C,kg,928110,N420,2017,1316.8682944
Other disposal,99702LSNRF2258C,kg,928110,7429905,2017,0.226796
Other disposal,99501TSRLS1522P,kg,424710,N420,2017,0.0453592
Other disposal,99501TSRLS1522P,kg,424710,95636,2017,3.628736
Other disposal,99501TSRLS1522P,kg,424710,91203,2017,0.907184
Other disposal,99501TSRLS1522P,kg,424710,71432,2017,2.721552
Other disposal,99501TSRLS1522P,kg,424710,191242,2017,0.0453592
Other disposal,99501TSRLS1522P,kg,424710,1330207,2017,37.648136
Other disposal,99501TSRLS1522P,kg,424710,110827,2017,0.907184
Other disposal,99501TSRLS1522P,kg,424710,110543,2017,3.7648136
Other disposal,99501TSRLS1522P,kg,424710,108883,2017,42.637648
Other disposal,99501TSRLS1522P,kg,424710,100414,2017,7.711064
Other disposal,99352SDPRTPOBOX,kg,924110,7439921,2017,2876.3175904
Other disposal,9933WGRNWH2854P,kg,327320,N420,2017,9.047530190352
Other disposal,99336CHVRNBOWLE,kg,325311,N511,2017,1087.713616
Other disposal,99301TDWTR671TA,kg,424710,N590,2017,0.0453592
Other disposal,99301TDWTR671TA,kg,424710,N511,2017,0.226796
Other disposal,99301TDWTR671TA,kg,424710,N420,2017,0.0453592
Other disposal,99301TDWTR671TA,kg,424710,98828,2017,0.226796
Other disposal,99301TDWTR671TA,kg,424710,95636,2017,0.226796
Other disposal,99301TDWTR671TA,kg,424710,91203,2017,0.226796
Other disposal,99501TSRLS1522P,kg,424710,N590,2017,0.0453592
Other disposal,99702LSNRF2258C,kg,928110,N040,2017,0.226796
Other disposal,99506SDDSF11530,kg,928110,7440508,2017,13261.669304
Other disposal,99611TSRLSMILE2,kg,324110,100414,2017,1.3154168
Other disposal,99619SCSTGCOAST,kg,928110,N420,2017,196.405336
Other disposal,99611TSRLSMILE2,kg,324110,N590,2017,5.4884632
Other disposal,99611TSRLSMILE2,kg,324110,N458,2017,0.1360776
Other disposal,99611TSRLSMILE2,kg,324110,N420,2017,3.2205032
Other disposal,99611TSRLSMILE2,kg,324110,N150,2017,5.0000000000000004e-08
Other disposal,99611TSRLSMILE2,kg,324110,98828,2017,0.226796
Other disposal,99611TSRLSMILE2,kg,324110,95636,2017,1.4514944
Other disposal,99611TSRLSMILE2,kg,324110,91203,2017,0.6350288
Other disposal,99611TSRLSMILE2,kg,324110,7783064,2017,0.226796
Other disposal,99611TSRLSMILE2,kg,324110,7664417,2017,0.226796
Other disposal,99611TSRLSMILE2,kg,324110,71432,2017,2.3586784
Other disposal,99611TSRLSMILE2,kg,324110,67561,2017,0.226796
Other disposal,99611TSRLSMILE2,kg,324110,463581,2017,0.226796
Other disposal,99611TSRLSMILE2,kg,324110,191242,2017,0.3628736
Other disposal,99611TSRLSMILE2,kg,324110,1330207,2017,7.484268
Other disposal,99611TSRLSMILE2,kg,324110,115071,2017,0.226796
Other disposal,99611TSRLSMILE2,kg,324110,110827,2017,7.1213944
Other disposal,99611TSRLSMILE2,kg,324110,110543,2017,7.3935496
Other disposal,99611TSRLSMILE2,kg,324110,108883,2017,4.53592
Other disposal,99506SDDSF11530,kg,928110,N420,2017,9683.8716856
Other disposal,9974WSBLLC1RIVE,kg,212111,N420,2017,124.7378
Other disposal,9974WSBLLC1RIVE,kg,212111,N450,2017,5845.440104
Other disposal,9974WSBLLC1RIVE,kg,212111,N770,2017,19086.244176
Other landfills,04976SDWRRRFD3U,kg,322121,10049044,2017,0.226796
Other landfills,04732FRSRTSTATE,kg,321113,N420,2017,5.3523856
Other landfills,04694GRGPCMILLA,kg,322121,N590,2017,0.9661509599999999
Other landfills,04694GRGPCMILLA,kg,322121,N511,2017,7.711064
Other landfills,04694GRGPCMILLA,kg,322121,N450,2017,13284.802496
Other landfills,04694GRGPCMILLA,kg,322121,N420,2017,482.621888
Other landfills,04694GRGPCMILLA,kg,322121,N150,2017,0.00019484000000000003
Other landfills,04694GRGPCMILLA,kg,322121,N040,2017,480.353928
Other landfills,04694GRGPCMILLA,kg,322121,7783064,2017,31.75144
Other landfills,04694GRGPCMILLA,kg,322121,67561,2017,847.763448
Other landfills,04694GRGPCMILLA,kg,322121,50000,2017,0.907184
Other landfills,04239NTRNTRILEY,kg,322110,N590,2017,2.26796
Other landfills,04239NTRNTRILEY,kg,322110,N511,2017,184.611944
Other landfills,04239NTRNTRILEY,kg,322110,N458,2017,0.3175144
Other landfills,04239NTRNTRILEY,kg,322110,N450,2017,33544.489176
Other landfills,04239NTRNTRILEY,kg,322110,N420,2017,126.552168
Other landfills,04239NTRNTRILEY,kg,322110,N150,2017,0.000971
Other landfills,04239NTRNTRILEY,kg,322110,N040,2017,5023.5314
Other landfills,04239NTRNTRILEY,kg,322110,91203,2017,0.226796
Other landfills,04976SDWRRRFD3U,kg,322121,108952,2017,0.453592
Other landfills,04239NTRNTRILEY,kg,322110,7783064,2017,10.886208
Other landfills,04976SDWRRRFD3U,kg,322121,120809,2017,0.226796
Other landfills,04976SDWRRRFD3U,kg,322121,50000,2017,2.26796
Other landfills,06018QGLYCDAISE,kg,331491,N420,2017,54.431039999999996
Other landfills,04976SDWRRRFD3U,kg,322121,N982,2017,379656.504
Other landfills,04976SDWRRRFD3U,kg,322121,N770,2017,544.3104
Other landfills,04976SDWRRRFD3U,kg,322121,N590,2017,24.1764536
Other landfills,04976SDWRRRFD3U,kg,322121,N511,2017,6.350288
Other landfills,04976SDWRRRFD3U,kg,322121,N495,2017,861.8248
Other landfills,04976SDWRRRFD3U,kg,322121,N458,2017,3.4019399999999997
Other landfills,04976SDWRRRFD3U,kg,322121,N450,2017,91625.584
Other landfills,04976SDWRRRFD3U,kg,322121,N420,2017,1134.887184
Other landfills,04976SDWRRRFD3U,kg,322121,N150,2017,0.0001248
Other landfills,04976SDWRRRFD3U,kg,322121,N090,2017,1106.76448
Other landfills,04976SDWRRRFD3U,kg,322121,N040,2017,19050.864
Other landfills,04976SDWRRRFD3U,kg,322121,7783064,2017,0.453592
Other landfills,04976SDWRRRFD3U,kg,322121,7782505,2017,0.226796
Other landfills,04976SDWRRRFD3U,kg,322121,7664417,2017,0.226796
Other landfills,04976SDWRRRFD3U,kg,322121,75070,2017,1.360776
Other landfills,04976SDWRRRFD3U,kg,322121,67561,2017,544.3104
Other landfills,04976SDWRRRFD3U,kg,322121,64186,2017,0.226796
Other landfills,04976SDWRRRFD3U,kg,322121,533744,2017,0.226796
Other landfills,04976SDWRRRFD3U,kg,322121,191242,2017,1.8597271999999998
Other landfills,04239NTRNTRILEY,kg,322110,75070,2017,1.360776
Other landfills,04239NTRNTRILEY,kg,322110,67561,2017,1.360776
Other landfills,04239NTRNTRILEY,kg,322110,50000,2017,0.226796
Other disposal,99801KNNCT13401,kg,212230,7439965,2017,5523.843376
Other disposal,99801CRLSK331CL,kg,212221,N982,2017,10432.616
Other disposal,99801CRLSK331CL,kg,212221,N770,2017,11339.8
Other disposal,99801CRLSK331CL,kg,212221,N511,2017,49.89512
Other disposal,99801CRLSK331CL,kg,212221,N458,2017,15.921079200000001
Other disposal,99801CRLSK331CL,kg,212221,N450,2017,299824.312
Other disposal,99801CRLSK331CL,kg,212221,N420,2017,3299.428208
Other disposal,99801CRLSK331CL,kg,212221,N100,2017,5443.104
Other disposal,99801CRLSK331CL,kg,212221,7664417,2017,77.11064
Other disposal,99801CRLSK331CL,kg,212221,7440473,2017,453.592
Other disposal,99801CRLSK331CL,kg,212221,7440020,2017,544.3104
Other disposal,99752RDDGP90MIL,kg,212230,N982,2017,115795273.636096
Other disposal,99752RDDGP90MIL,kg,212230,N495,2017,771968.678392
Other disposal,99752RDDGP90MIL,kg,212230,N458,2017,23159.046744
Other disposal,99752RDDGP90MIL,kg,212230,N450,2017,3859842.484776
Other disposal,99752RDDGP90MIL,kg,212230,N420,2017,208431492.817128
Other disposal,99752RDDGP90MIL,kg,212230,N100,2017,1543936.903192
Other disposal,99752RDDGP90MIL,kg,212230,N090,2017,0.226796
Other disposal,99752RDDGP90MIL,kg,212230,N078,2017,0.226796
Other disposal,99801KNNCT13401,kg,212230,7440473,2017,17216.08436
Other disposal,99801KNNCT13401,kg,212230,N020,2017,0.226796
Other disposal,99801KNNCT13401,kg,212230,N040,2017,14801625.4838
Other disposal,99801KNNCT13401,kg,212230,N078,2017,0.226796
Other landfills,04239NTRNTRILEY,kg,322110,191242,2017,0.15422128000000002
Other landfills,04239NTRNTRILEY,kg,322110,1319773,2017,0.226796
Other landfills,04239NTRNTRILEY,kg,322110,120809,2017,0.226796
Other landfills,04239NTRNTRILEY,kg,322110,108952,2017,0.226796
Other landfills,03304PBLCS97RIV,kg,221112,N590,2017,0.0453592
Other landfills,03304PBLCS97RIV,kg,221112,N458,2017,0.0453592
Other landfills,03304PBLCS97RIV,kg,221112,N420,2017,18.2343984
Other landfills,03304PBLCS97RIV,kg,221112,7664417,2017,0.907184
Other landfills,03304PBLCS97RIV,kg,221112,191242,2017,0.0453592
Other disposal,99301TDWTR671TA,kg,424710,7664417,2017,0.226796
Other landfills,01472HLLNGTOWNS,kg,322121,N982,2017,1179.3392
Other landfills,01220PFZRN260CO,kg,327410,N420,2017,558.371752
Other landfills,00771BDLSPPBX27,kg,339113,N090,2017,903.555264
Other landfills,0073WLLDWSBARAM,kg,562212,7439921,2017,122943.390048
Other landfills,0073WLLDWSBARAM,kg,562212,1332214,2017,1247142.13216
Other landfills,00659CNTRLRD2KM,kg,311119,N982,2017,0.226796
Other disposal,99801KNNCT13401,kg,212230,N982,2017,8494872.790368
Other disposal,99801KNNCT13401,kg,212230,N458,2017,5125.1360079999995
Other disposal,99801KNNCT13401,kg,212230,N420,2017,3289744.0188
Other disposal,99801KNNCT13401,kg,212230,N100,2017,1810.285672
Other landfills,01472HLLNGTOWNS,kg,322121,N040,2017,2857.6295999999998
Other landfills,0802WCHMRS67CAN,kg,325199,108101,2017,0.226796
Other disposal,99301TDWTR671TA,kg,424710,71432,2017,0.226796
Other disposal,99301TDWTR671TA,kg,424710,191242,2017,0.0453592
Other disposal,98248RCCHR4519G,kg,324110,1330207,2017,2.98917128
Other disposal,98248RCCHR4519G,kg,324110,1319773,2017,0.226796
Other disposal,98248RCCHR4519G,kg,324110,1313275,2017,0.226796
Other disposal,98248RCCHR4519G,kg,324110,127184,2017,0.226796
Other disposal,98248RCCHR4519G,kg,324110,115071,2017,0.226796
Other disposal,98248RCCHR4519G,kg,324110,110827,2017,0.30844256000000003
Other disposal,98248RCCHR4519G,kg,324110,110543,2017,2.2226008
Other disposal,98248RCCHR4519G,kg,324110,108952,2017,0.226796
Other disposal,98248RCCHR4519G,kg,324110,108883,2017,13.56693672
Other disposal,98248RCCHR4519G,kg,324110,106990,2017,0.00907184
Other disposal,98248RCCHR4519G,kg,324110,100414,2017,1.36984784
Other disposal,98248MBLLC3901U,kg,324110,N982,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,N590,2017,0.0453592
Other disposal,98248MBLLC3901U,kg,324110,N495,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,N458,2017,0.0453592
Other disposal,98248MBLLC3901U,kg,324110,N420,2017,0.0453592
Other disposal,98248MBLLC3901U,kg,324110,98828,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,95636,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,92524,2017,0.226796
Other disposal,98248RCCHR4519G,kg,324110,191242,2017,0.21772416
Other disposal,98248MBLLC3901U,kg,324110,91203,2017,0.226796
Other disposal,98248RCCHR4519G,kg,324110,463581,2017,0.226796
Other disposal,98248RCCHR4519G,kg,324110,71432,2017,4.88518584
Other disposal,98264DRGLD8424D,kg,311514,7697372,2017,0.226796
Other disposal,98248RCCHR4519G,kg,324110,N590,2017,40.86410328
Other disposal,98248RCCHR4519G,kg,324110,N495,2017,0.226796
Other disposal,98248RCCHR4519G,kg,324110,N458,2017,0.0453592
Other disposal,98248RCCHR4519G,kg,324110,N450,2017,0.01814368
Other disposal,98248RCCHR4519G,kg,324110,N420,2017,0.0453592
Other disposal,98248RCCHR4519G,kg,324110,N150,2017,5.0000000000000004e-08
Other disposal,98248RCCHR4519G,kg,324110,N100,2017,0.226796
Other disposal,98248RCCHR4519G,kg,324110,N090,2017,0.226796
Other disposal,98248RCCHR4519G,kg,324110,98828,2017,0.16329311999999999
Other disposal,98248RCCHR4519G,kg,324110,95636,2017,7.37994184
Other disposal,98248RCCHR4519G,kg,324110,91203,2017,0.44905607999999997
Other disposal,98248RCCHR4519G,kg,324110,85018,2017,0.06350288000000001
Other disposal,98248RCCHR4519G,kg,324110,7783064,2017,0.226796
Other disposal,98248RCCHR4519G,kg,324110,7664939,2017,0.226796
Other disposal,98248RCCHR4519G,kg,324110,7664417,2017,0.00907184
Other disposal,98248RCCHR4519G,kg,324110,7647010,2017,0.226796
Other disposal,98248RCCHR4519G,kg,324110,75150,2017,0.226796
Other disposal,98248RCCHR4519G,kg,324110,74851,2017,0.03628736
Other disposal,98248RCCHR4519G,kg,324110,67561,2017,0.226796
Other disposal,98264DRGLD8424D,kg,311514,N511,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,85018,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,7664417,2017,0.226796
Other disposal,98221PGTSN600ST,kg,324110,N420,2017,0.0453592
Other disposal,98221PGTSN600ST,kg,324110,N100,2017,0.907184
Other disposal,98221PGTSN600ST,kg,324110,N096,2017,0.226796
Other disposal,98221PGTSN600ST,kg,324110,98828,2017,0.226796
Other disposal,98221PGTSN600ST,kg,324110,95636,2017,1.360776
Other disposal,98221PGTSN600ST,kg,324110,91203,2017,0.453592
Other disposal,98221PGTSN600ST,kg,324110,85018,2017,0.226796
Other disposal,98221PGTSN600ST,kg,324110,78795,2017,0.226796
Other disposal,98221PGTSN600ST,kg,324110,7783064,2017,0.226796
Other disposal,98221PGTSN600ST,kg,324110,7664417,2017,0.226796
Other disposal,98221PGTSN600ST,kg,324110,71432,2017,0.907184
Other disposal,98221PGTSN600ST,kg,324110,191242,2017,0.0453592
Other disposal,98221PGTSN600ST,kg,324110,1330207,2017,3.175144
Other disposal,98221PGTSN600ST,kg,324110,1319773,2017,0.226796
Other disposal,98221PGTSN600ST,kg,324110,131113,2017,0.226796
Other disposal,98221PGTSN600ST,kg,324110,120127,2017,0.226796
Other disposal,98221PGTSN600ST,kg,324110,110827,2017,1.814368
Other disposal,98221PGTSN600ST,kg,324110,110543,2017,0.453592
Other disposal,98221PGTSN600ST,kg,324110,108952,2017,0.226796
Other disposal,98221PGTSN600ST,kg,324110,N458,2017,0.0453592
Other disposal,98248MBLLC3901U,kg,324110,7783064,2017,0.226796
Other disposal,98221PGTSN600ST,kg,324110,N495,2017,63.50288
Other disposal,98226HYDRS2150D,kg,326191,100425,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,7664393,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,74851,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,71432,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,191242,2017,0.0453592
Other disposal,98248MBLLC3901U,kg,324110,1330207,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,1319773,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,127184,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,120127,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,115071,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,110827,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,110543,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,108952,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,108883,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,106990,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,100425,2017,0.226796
Other disposal,98248MBLLC3901U,kg,324110,100414,2017,0.226796
Other disposal,9822WRLNGT23315,kg,327320,N511,2017,0.0907184
Other disposal,9822WRLNGT23315,kg,327320,N420,2017,0.0453592
Other disposal,9822WMRLND17735,kg,331529,N100,2017,113.398
Other disposal,98221PGTSN600ST,kg,324110,N590,2017,0.3175144
Other disposal,98278SNVYN11LEX,kg,928110,7439921,2017,1605.8971168
Other disposal,9827WMNTVRPBX83,kg,311615,79210,2017,0.226796
Other disposal,9827WSKGTR14658,kg,327320,N420,2017,0.0453592
Other disposal,99212CNCPR6317E,kg,424710,108883,2017,0.226796
Other disposal,99212CNCPR6317E,kg,424710,100414,2017,0.226796
Other disposal,99207KCHMTN4327,kg,324121,N590,2017,0.0453592
Other disposal,99207KCHMTN4327,kg,324121,191242,2017,0.0453592
Other disposal,99166KTTLR363FI,kg,212221,N420,2017,0.0453592
Other disposal,99166KTTLR363FI,kg,212221,N106,2017,0.226796
Other disposal,99166KTTLR363FI,kg,212221,N100,2017,0.226796
Other disposal,9915WSCBPF4939H,kg,922120,7439921,2017,137.28415472
Other disposal,98944DRGLD400AL,kg,311511,N511,2017,0.226796
Other disposal,98944DRGLD400AL,kg,311511,7697372,2017,0.226796
Other disposal,9890WYKMTR97FIR,kg,928110,7440508,2017,40041.287392
Other disposal,9890WYKMTR97FIR,kg,928110,7439921,2017,16006.036981600002
Other disposal,9884WSCBPR33643,kg,922120,7439921,2017,0.0453592
Other disposal,9884WBCKHR35MIL,kg,212221,N511,2017,0.226796
Other disposal,9884WBCKHR35MIL,kg,212221,N458,2017,0.3628736
Other disposal,9884WBCKHR35MIL,kg,212221,N420,2017,116.2102704
Other disposal,98837GNNDS8987G,kg,333923,7439965,2017,24.040376
Other disposal,98837GNNDS8987G,kg,333923,7439921,2017,0.453592
Other disposal,98837GNNDS8987G,kg,333923,107211,2017,0.226796
Other disposal,99212CNCPR6317E,kg,424710,110543,2017,0.226796
Other disposal,98682SHMRC4111N,kg,334413,7697372,2017,0.226796
Other disposal,99212CNCPR6317E,kg,424710,1330207,2017,0.226796
Other disposal,99212CNCPR6317E,kg,424710,71432,2017,0.226796
Other disposal,99301TDWTR671TA,kg,424710,137428,2017,0.226796
Other disposal,99301TDWTR671TA,kg,424710,1330207,2017,0.226796
Other disposal,99301TDWTR671TA,kg,424710,110543,2017,0.226796
Other disposal,99301TDWTR671TA,kg,424710,108883,2017,0.226796
Other disposal,99301TDWTR671TA,kg,424710,100414,2017,0.226796
Other disposal,99301NRTHW2900S,kg,424710,95636,2017,0.226796
Other disposal,99301NRTHW2900S,kg,424710,91203,2017,0.226796
Other disposal,99301NRTHW2900S,kg,424710,71432,2017,0.226796
Other disposal,99301NRTHW2900S,kg,424710,1330207,2017,0.226796
Other disposal,99301NRTHW2900S,kg,424710,110543,2017,0.226796
Other disposal,99301NRTHW2900S,kg,424710,108883,2017,0.226796
Other disposal,99301NRTHW2900S,kg,424710,100414,2017,0.226796
Other disposal,99212CNTRL922NC,kg,327390,N450,2017,4183.932608
Other disposal,99212CNTRL922NC,kg,327390,N420,2017,39.6439408
Other disposal,99212CNCPR6317E,kg,424710,N590,2017,0.0453592
Other disposal,99212CNCPR6317E,kg,424710,N420,2017,0.0453592
Other disposal,99212CNCPR6317E,kg,424710,98828,2017,0.226796
Other disposal,99212CNCPR6317E,kg,424710,95636,2017,0.226796
Other disposal,99212CNCPR6317E,kg,424710,91203,2017,0.226796
Other disposal,99212CNCPR6317E,kg,424710,191242,2017,0.0453592
Other disposal,98682SHMRC4111N,kg,334413,7664393,2017,0.226796
Other disposal,98660FRTLY4808N,kg,311919,7697372,2017,0.226796
Other disposal,98625KLMCH1296N,kg,325199,N100,2017,0.07257472
Other disposal,9842WCNCPH52EAS,kg,424710,110543,2017,0.226796
Other disposal,9842WCNCPH52EAS,kg,424710,108883,2017,0.226796
Other disposal,9842WCNCPH52EAS,kg,424710,100414,2017,0.226796
Other disposal,98424MLGRD29357,kg,326199,100425,2017,66.678024
Other disposal,98421DMTRN1240A,kg,327420,N458,2017,0.0453592
Other disposal,98421DMTRN1240A,kg,327420,N420,2017,0.0453592
Other disposal,98409NWTCH2601S,kg,332999,7647010,2017,113.398
Other disposal,9837WPLSBR3251N,kg,327320,N420,2017,0.0453592
Other disposal,98362DSHWMMARIN,kg,322122,N150,2017,5.0000000000000004e-08
Other disposal,98327GLCRN4301P,kg,327320,N420,2017,0.0453592
Other disposal,9831WBRMRT843BA,kg,327320,N420,2017,0.0453592
Other disposal,98314SDDSN1400F,kg,928110,N100,2017,0.226796
Other disposal,98314SDDSN1400F,kg,928110,7440508,2017,0.226796
Other disposal,98314SDDSN1400F,kg,928110,7440473,2017,0.226796
Other disposal,98314SDDSN1400F,kg,928110,7440020,2017,0.226796
