DISPOSAL ACTIVITY,REPORTING YEAR,UNIT OF MEASURE,TRIFID,PRIMARY NAICS CODE,TRI_CHEM_ID,FLOW
Other landfills,2005,kg,77979BPCHMTEXAS,325199,75070,0.226796
Other landfills,2005,kg,78217CPTLG11551,327310,N090,1045.756356
Other landfills,2005,kg,78217CPTLG11551,327310,N420,1992.2667823999998
Other landfills,2005,kg,78263WSMMR9599G,221112,N040,33112.216
Other landfills,2005,kg,78263WSMMR9599G,221112,N090,548.84632
Other landfills,2005,kg,78945LCRFY6549P,221112,N450,0.226796
Other landfills,2005,kg,78945LCRFY6549P,221112,N420,0.0453592
Other landfills,2005,kg,78945LCRFY6549P,221112,N150,5.0000000000000004e-08
Other landfills,2005,kg,78945LCRFY6549P,221112,N100,0.226796
Other landfills,2005,kg,78945LCRFY6549P,221112,N090,0.226796
Other landfills,2005,kg,78945LCRFY6549P,221112,N040,0.226796
Other landfills,2005,kg,78945LCRFY6549P,221112,191242,0.0453592
Other landfills,2005,kg,78613TSLND131AR,334515,7439921,3.2150600959999998
Other landfills,2005,kg,78611CHMCL7829S,327410,N458,23.2239104
Other landfills,2005,kg,78945LCRFY6549P,221112,N495,0.226796
Other landfills,2005,kg,78611CHMCL7829S,327410,N420,832.794912
Other landfills,2005,kg,78263WSMMR9599G,221122,N096,340.194
Other landfills,2005,kg,78263WSMMR9599G,221112,N982,997.9024
Other landfills,2005,kg,78263WSMMR9599G,221112,N770,1941.37376
Other landfills,2005,kg,78263WSMMR9599G,221112,N495,113.398
Other landfills,2005,kg,78263WSMMR9599G,221112,N458,3.2658624
Other landfills,2005,kg,78263WSMMR9599G,221112,N450,2122.81056
Other landfills,2005,kg,78263WSMMR9599G,221112,N420,338.47035040000003
Other landfills,2005,kg,78263WSMMR9599G,221112,N150,5.0000000000000004e-08
Other landfills,2005,kg,78263WSMMR9599G,221112,N100,1397.0633599999999
Other landfills,2005,kg,78263WSMMR9599G,221122,N760,848.21704
Other landfills,2005,kg,79762PNTKN6830E,331511,7440020,53.977448
Other landfills,2005,kg,79762PNTKN6830E,331511,7440473,519.36284
Other landfills,2005,kg,79762PNTKN6830E,331511,N420,3.175144
Other landfills,2005,kg,81625TRPPR65MIL,212111,N096,5261.6672
Other landfills,2005,kg,81625TRPPR65MIL,212111,N090,12791.2944
Other landfills,2005,kg,81625TRPPR65MIL,212111,N040,830073.36
Other landfills,2005,kg,81526PBLCS4MILE,221112,N458,3.17060808
Other landfills,2005,kg,81526PBLCS4MILE,221112,N420,2540.1152
Other landfills,2005,kg,81526PBLCS4MILE,221112,N040,32658.624
Other landfills,2005,kg,81428BWN2MOLDST,212112,N458,6.4682219199999995
Other landfills,2005,kg,81428BWN2MOLDST,212112,N420,640.13171
Other landfills,2005,kg,81226HLNMN3500S,327310,N982,810.568904
Other landfills,2005,kg,81226HLNMN3500S,327310,N458,0.453592
Other landfills,2005,kg,81226HLNMN3500S,327310,N420,1465.555752
Other landfills,2005,kg,81226HLNMN3500S,327310,N090,300.277904
Other landfills,2005,kg,81006PBLCS2005L,221112,N770,4354.4832
Other landfills,2005,kg,81006PBLCS2005L,221112,N458,11.4758776
Other landfills,2005,kg,81006PBLCS2005L,221112,N450,13607.76
Other landfills,2005,kg,81006PBLCS2005L,221112,N420,1038.72568
Other landfills,2005,kg,81006PBLCS2005L,221112,N100,4399.8423999999995
Other landfills,2005,kg,81006PBLCS2005L,221112,N040,127005.76
Other landfills,2005,kg,81004CFSTL225CA,331110,N982,0.226796
Other landfills,2005,kg,81625TRPPR65MIL,212111,N100,13562.4008
Other landfills,2005,kg,81625TRPPR65MIL,212111,N420,13607.76
Other landfills,2005,kg,81625TRPPR65MIL,212111,N450,102511.792
Other landfills,2005,kg,81625TRPPR65MIL,212111,N458,54.431039999999996
Other landfills,2005,kg,82201LRMRV347GR,221112,N450,63502.88
Other landfills,2005,kg,82201LRMRV347GR,221112,N420,14514.944
Other landfills,2005,kg,82201LRMRV347GR,221112,N100,29029.888
Other landfills,2005,kg,82201LRMRV347GR,221112,N096,5443.104
Other landfills,2005,kg,82201LRMRV347GR,221112,N090,9071.84
Other landfills,2005,kg,82201LRMRV347GR,221112,N050,1088.6208
Other landfills,2005,kg,82201LRMRV347GR,221112,N040,816465.6
Other landfills,2005,kg,82201LRMRV347GR,221112,N020,3674.0951999999997
Other landfills,2005,kg,82201LRMRV347GR,221112,N010,1814.368
Other landfills,2005,kg,81004CFSTL225CA,331110,N495,353.80176
Other landfills,2005,kg,82201LRMRV347GR,221112,1313275,6350.288
Other landfills,2005,kg,81639PBLCS12795,221112,N770,13607.76
Other landfills,2005,kg,81639PBLCS12795,221112,N458,1.9050864
Other landfills,2005,kg,81639PBLCS12795,221112,N450,16329.312
Other landfills,2005,kg,81639PBLCS12795,221112,N420,8436.8112
Other landfills,2005,kg,81639PBLCS12795,221112,N040,376481.36
Other landfills,2005,kg,81625TRPPR65MIL,212111,N982,21863.1344
Other landfills,2005,kg,81625TRPPR65MIL,212111,N770,32567.9056
Other landfills,2005,kg,81625TRPPR65MIL,212111,N725,4989.512
Other landfills,2005,kg,81625TRPPR65MIL,212111,N495,7302.8312
Other landfills,2005,kg,81639PBLCS12795,221112,N982,18143.68
Other landfills,2005,kg,81004CFSTL225CA,331110,N458,0.0453592
Other landfills,2005,kg,81004CFSTL225CA,331110,N450,1769.0088
Other landfills,2005,kg,81004CFSTL225CA,331110,N420,77.11064
Other landfills,2005,kg,80540STHWS5134U,327310,7439976,0.1814368
Other landfills,2005,kg,80540STHWS5134U,327310,7439921,1723.196008
Other landfills,2005,kg,80468CLMXM19302,212299,N420,0.0453592
Other landfills,2005,kg,80468CLMXM19302,212299,7440473,0.226796
Other landfills,2005,kg,80468CLMXM19302,212299,7440020,0.226796
Other landfills,2005,kg,80468CLMXM19302,212299,7439965,0.226796
Other landfills,2005,kg,80302PBLCS1800N,221112,N458,3.9780018399999997
Other landfills,2005,kg,80302PBLCS1800N,221112,N420,1968.58928
Other landfills,2005,kg,80302PBLCS1800N,221112,N040,122469.84
Other landfills,2005,kg,80549RWHDN2700E,221112,N040,251841.98946399998
Other landfills,2005,kg,79927LPSPV201IN,325991,N420,0.453592
Other landfills,2005,kg,79915PHLPS897HA,331420,N725,0.226796
Other landfills,2005,kg,79915PHLPS897HA,331420,N495,0.226796
Other landfills,2005,kg,79915PHLPS897HA,331420,N458,0.0453592
Other landfills,2005,kg,79915PHLPS897HA,331420,N420,0.0453592
Other landfills,2005,kg,79915PHLPS897HA,331420,N100,0.226796
Other landfills,2005,kg,79915PHLPS897HA,331420,N020,0.226796
Other landfills,2005,kg,79915PHLPS897HA,331420,N010,0.226796
Other landfills,2005,kg,79776STHDW13MIL,327310,7439921,152.11207720000002
Other landfills,2005,kg,79764PRMNF88WLP,326199,100425,340.194
Other landfills,2005,kg,79764PRMNF88WLP,336612,100425,340.194
Other landfills,2005,kg,79915PHLPS897HA,331420,N740,0.226796
Other landfills,2005,kg,77979BPCHMTEXAS,325199,75058,0.226796
Other landfills,2005,kg,80549RWHDN2700E,221112,N420,1845.212256
Other landfills,2005,kg,80549RWHDN2700E,221112,N458,14.514944
Other landfills,2005,kg,81004CFSTL225CA,331110,N090,172.36496
Other landfills,2005,kg,80817RYNXN14020,221112,N982,19050.864
Other landfills,2005,kg,80817RYNXN14020,221112,N770,13154.168
Other landfills,2005,kg,80817RYNXN14020,221112,N495,4445.2016
Other landfills,2005,kg,80817RYNXN14020,221112,N450,29483.48
Other landfills,2005,kg,80817RYNXN14020,221112,N420,4989.512
Other landfills,2005,kg,80817RYNXN14020,221112,N100,14061.351999999999
Other landfills,2005,kg,80817RYNXN14020,221112,N090,5896.696
Other landfills,2005,kg,80817RYNXN14020,221112,N040,467199.76
Other landfills,2005,kg,80549RWHDN2700E,221112,N450,10418.101056
Other landfills,2005,kg,80817RYNXN14020,221112,7664417,113.398
Other landfills,2005,kg,80723PBLCS14940,221112,N770,544.3104
Other landfills,2005,kg,80723PBLCS14940,221112,N458,1.12944408
Other landfills,2005,kg,80723PBLCS14940,221112,N450,3356.5808
Other landfills,2005,kg,80723PBLCS14940,221112,N420,368.770296
Other landfills,2005,kg,80723PBLCS14940,221112,N040,4989.512
Other landfills,2005,kg,80701WSTRN18317,311313,7440393,4335.432336
Other landfills,2005,kg,80701WSTRN18317,311313,7439921,93.61685288
Other landfills,2005,kg,80549RWHDN2700E,221112,N982,8730.738816
Other landfills,2005,kg,80549RWHDN2700E,221112,N770,8789.252183999999
Other landfills,2005,kg,80817RYNXN14020,221112,7439976,44.3612976
Other landfills,2005,kg,77979BPCHMTEXAS,325199,74908,0.226796
Other landfills,2005,kg,77979BPCHMTEXAS,325199,71432,0.226796
Other landfills,2005,kg,77979BPCHMTEXAS,325199,67561,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,7439976,0.08618248
Other landfills,2005,kg,77541THDWCBUILD,325180,67721,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,67561,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,62533,0.453592
Other landfills,2005,kg,77541THDWCBUILD,325180,584849,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,542756,0.907184
Other landfills,2005,kg,77541THDWCBUILD,325180,540590,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,139139,3.628736
Other landfills,2005,kg,77541THDWCBUILD,325180,1336363,0.0453592
Other landfills,2005,kg,77541THDWCBUILD,325180,124403,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,123386,1360.776
Other landfills,2005,kg,77541THDWCBUILD,325180,121448,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,111422,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,110827,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,108952,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,108907,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,108883,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,107211,90.7184
Other landfills,2005,kg,77541THDWCBUILD,325180,106423,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,74851,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,74908,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,75003,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,75218,0.453592
Other landfills,2005,kg,77541THDWCBUILD,325180,1330207,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,115071,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,110543,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,106898,33.112216
Other landfills,2005,kg,77541THDWCBUILD,325180,N982,435.44831999999997
Other landfills,2005,kg,77541THDWCBUILD,325180,N770,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,N511,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,N150,1.7102000000000002
Other landfills,2005,kg,77541THDWCBUILD,325180,N120,254.01152
Other landfills,2005,kg,77541THDWCBUILD,325180,100425,1905.0864
Other landfills,2005,kg,77541THDWCBUILD,325180,N100,18143.68
Other landfills,2005,kg,77541THDWCBUILD,325180,95501,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,91087,63.50288
Other landfills,2005,kg,77541THDWCBUILD,325180,87683,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,872504,72.57472
Other landfills,2005,kg,77541THDWCBUILD,325180,79016,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,76028,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,75569,11.793392
Other landfills,2005,kg,77541THDWCBUILD,325180,75456,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,75343,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,N040,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325180,100414,63.50288
Other landfills,2005,kg,77541THDWCBUILD,325120,80057,30390.664
Other landfills,2005,kg,77541THDWCBUILD,325120,71432,0.453592
Other landfills,2005,kg,77481WPRSHYUJON,221112,N100,30390.664
Other landfills,2005,kg,77481WPRSHYUJON,221112,N096,4399.8423999999995
Other landfills,2005,kg,77481WPRSHYUJON,221112,N090,15875.72
Other landfills,2005,kg,77481WPRSHYUJON,221112,N040,861824.8
Other landfills,2005,kg,77481WPRSHYUJON,221112,N020,5443.104
Other landfills,2005,kg,77469CPRND126CO,331513,7439965,2.26796
Other landfills,2005,kg,77262GDYRT2000G,325212,N590,0.00453592
Other landfills,2005,kg,77262GDYRT2000G,325212,191242,0.00453592
Other landfills,2005,kg,77262GDYRT2000G,325212,100425,0.226796
Other landfills,2005,kg,77481WPRSHYUJON,221112,N420,8832.298064800001
Other landfills,2005,kg,77007TRNTY3910W,332312,N450,2722.459184
Other landfills,2005,kg,76804MCMPNCAMPB,326113,N420,6.350288
Other landfills,2005,kg,76804MCMPNCAMPB,326113,N230,21.318824
Other landfills,2005,kg,76804MCMPNCAMPB,326113,N040,680.388
Other landfills,2005,kg,76804MCMPNCAMPB,326113,95636,3.628736
Other landfills,2005,kg,76804MCMPNCAMPB,326113,872504,4.53592
Other landfills,2005,kg,76804MCMPNCAMPB,326113,71363,176.90088
Other landfills,2005,kg,76804MCMPNCAMPB,326113,1330207,244.93968
Other landfills,2005,kg,76804MCMPNCAMPB,326113,108883,54.431039999999996
Other landfills,2005,kg,76804MCMPNCAMPB,326113,108101,33.112216
Other landfills,2005,kg,76804MCMPNCAMPB,326113,N982,358.33768
Other landfills,2005,kg,77541THDWCBUILD,325199,101779,0.226796
Other landfills,2005,kg,77481WPRSHYUJON,221112,N450,90718.4
Other landfills,2005,kg,77481WPRSHYUJON,221112,N495,11793.392
Other landfills,2005,kg,77541THDWCBUILD,325120,108601,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325120,107062,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325110,N590,0.0453592
Other landfills,2005,kg,77541THDWCBUILD,325110,96184,6.8038799999999995
Other landfills,2005,kg,77541THDWCBUILD,325110,95636,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325110,79345,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325110,7632000,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325110,7440666,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325110,64186,158.7572
Other landfills,2005,kg,77481WPRSHYUJON,221112,N458,133.2653296
Other landfills,2005,kg,77541THDWCBUILD,325110,26471625,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325110,108383,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325110,108054,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325110,107131,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325110,107028,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325110,106990,0.226796
Other landfills,2005,kg,77536MPKNC2759B,562211,7439921,2077.45136
Other landfills,2005,kg,77502FRDSC3310P,325320,10453868,0.226796
Other landfills,2005,kg,77481WPRSHYUJON,221112,N982,29029.888
Other landfills,2005,kg,77481WPRSHYUJON,221112,N770,38555.32
Other landfills,2005,kg,77541THDWCBUILD,325110,1918021,9525.432
Other landfills,2005,kg,82201LRMRV347GR,221112,N458,39.462504
Other landfills,2005,kg,77541THDWCBUILD,325199,67663,4.082328
Other landfills,2005,kg,77541THDWCBUILD,325199,75445,0.226796
Other landfills,2005,kg,77656PLPPPPOBOX,322130,N770,1372.1158
Other landfills,2005,kg,77656PLPPPPOBOX,322130,N590,20.6837952
Other landfills,2005,kg,77656PLPPPPOBOX,322130,N450,105817.116904
Other landfills,2005,kg,77656PLPPPPOBOX,322130,N420,2064.523988
Other landfills,2005,kg,77656PLPPPPOBOX,322130,N150,0.0007169
Other landfills,2005,kg,77656PLPPPPOBOX,322130,N040,20066.456488
Other landfills,2005,kg,77656PLPPPPOBOX,322130,75070,17.236496
Other landfills,2005,kg,77656PLPPPPOBOX,322130,67561,6050.010096
Other landfills,2005,kg,77656PLPPPPOBOX,322130,50000,37.648136
Other landfills,2005,kg,77656PLPPPPOBOX,322130,120809,1.814368
Other landfills,2005,kg,77656PLPPPPOBOX,322130,108952,85.728888
Other landfills,2005,kg,77640CLRKR1801S,324110,N150,1.2152500000000001e-05
Other landfills,2005,kg,77631DPNTSFARMR,325199,67663,0.226796
Other landfills,2005,kg,77630NLNDROLDHI,322130,N982,113.398
Other landfills,2005,kg,77630NLNDROLDHI,322130,N450,93349.23359999999
Other landfills,2005,kg,77630NLNDROLDHI,322130,N420,2526.961032
Other landfills,2005,kg,77630NLNDROLDHI,322130,N040,28168.0632
Other landfills,2005,kg,77630NLNDROLDHI,322130,75070,113.398
Other landfills,2005,kg,77630NLNDROLDHI,322130,74873,2.26796
Other landfills,2005,kg,77656PLPPPPOBOX,322130,N982,16315.70424
Other landfills,2005,kg,77701BMNTREASTE,324110,100414,0.226796
Other landfills,2005,kg,77701BMNTREASTE,324110,108883,0.226796
Other landfills,2005,kg,77701BMNTREASTE,324110,1330207,0.226796
Other landfills,2005,kg,77979BPCHMTEXAS,325199,60355,0.226796
Other landfills,2005,kg,77979BPCHMTEXAS,325199,1313275,0.226796
Other landfills,2005,kg,77979BPCHMTEXAS,325199,115071,0.226796
Other landfills,2005,kg,77979BPCHMTEXAS,325199,110861,0.226796
Other landfills,2005,kg,77979BPCHMTEXAS,325199,107186,0.226796
Other landfills,2005,kg,77979BPCHMTEXAS,325199,107131,0.226796
Other landfills,2005,kg,77979BPCHMTEXAS,325199,107028,0.226796
Other landfills,2005,kg,77830GBBNS25MIL,221112,N982,45.3592
Other landfills,2005,kg,77830GBBNS25MIL,221112,N770,96.161504
Other landfills,2005,kg,77630NLNDROLDHI,322130,67561,15739.6424
Other landfills,2005,kg,77830GBBNS25MIL,221112,N450,106.59412
Other landfills,2005,kg,77830GBBNS25MIL,221112,N100,63.956472
Other landfills,2005,kg,77830GBBNS25MIL,221112,N040,1651.07488
Other landfills,2005,kg,77830GBBNS25MIL,221112,7782414,280.773448
Other landfills,2005,kg,77830GBBNS25MIL,221112,7726956,88.45044
Other landfills,2005,kg,77720THGDYINTER,325212,N420,0.52616672
Other landfills,2005,kg,77705MBRYF695IN,331511,N100,0.226796
Other landfills,2005,kg,77701BMNTREASTE,324110,N420,38.101728
Other landfills,2005,kg,77701BMNTREASTE,324110,N090,11.3398
Other landfills,2005,kg,77701BMNTREASTE,324110,71432,0.226796
Other landfills,2005,kg,77830GBBNS25MIL,221112,N420,14.061352
Other landfills,2005,kg,77630NLNDROLDHI,322130,64186,2721.552
Other landfills,2005,kg,77630NLNDROLDHI,322130,120809,113.398
Other landfills,2005,kg,77630NLNDROLDHI,322130,108952,113.398
Other landfills,2005,kg,77541THDWCBUILD,325211,95476,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325211,91203,10.432616
Other landfills,2005,kg,77541THDWCBUILD,325211,79947,0.0453592
Other landfills,2005,kg,77541THDWCBUILD,325211,77736,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325211,7664417,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325211,75718,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325211,75354,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325211,75092,3.175144
Other landfills,2005,kg,77541THDWCBUILD,325211,75014,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325212,107186,0.453592
Other landfills,2005,kg,77541THDWCBUILD,325211,74873,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325211,71556,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325211,1634044,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325211,127184,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325211,120821,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325211,108101,20.865232
Other landfills,2005,kg,77541THDWCBUILD,325199,N106,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325199,79107,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325199,78886,21.318824
Other landfills,2005,kg,77541THDWCBUILD,325199,7726956,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325211,7439921,163.29312
Other landfills,2005,kg,77541THDWCBUILD,325199,71363,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325212,118741,95.43575680000001
Other landfills,2005,kg,77541THDWCBUILD,325212,56235,0.226796
Other landfills,2005,kg,77630JMHBRFM736,325180,N590,25.39661608
Other landfills,2005,kg,77630JMHBRFM736,325180,191242,0.9933664799999999
Other landfills,2005,kg,77541THDWCBUILD,325520,N230,23.133192
Other landfills,2005,kg,77541THDWCBUILD,325520,98828,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325520,92524,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325520,79005,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325520,78875,4.9895119999999995
Other landfills,2005,kg,77541THDWCBUILD,325520,7782505,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325520,764410,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325212,50000,0.907184
Other landfills,2005,kg,77541THDWCBUILD,325520,75070,0.453592
Other landfills,2005,kg,77541THDWCBUILD,325520,608935,4.39077056
Other landfills,2005,kg,77541THDWCBUILD,325520,25376458,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325520,107051,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325520,106887,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325520,10061026,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325212,98862,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325212,80159,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325212,7697372,0.226796
Other landfills,2005,kg,77541THDWCBUILD,325212,76017,4.9895119999999995
Other landfills,2005,kg,77541THDWCBUILD,325520,630206,1.360776
Other landfills,2005,kg,76804MCMPNCAMPB,326113,100414,45.3592
Other landfills,2005,kg,82201LRMRV347GR,221112,N495,29483.48
Other landfills,2005,kg,82201LRMRV347GR,221112,N760,4535.92
Other landfills,2005,kg,87413BLMFLNO50C,324110,110543,0.226796
Other landfills,2005,kg,87413BLMFLNO50C,324110,108883,0.226796
Other landfills,2005,kg,87413BLMFLNO50C,324110,100414,0.226796
Other landfills,2005,kg,87059RGRND11783,327310,7440473,113.398
Other landfills,2005,kg,87059RGRND11783,327310,7440020,113.398
Other landfills,2005,kg,87059RGRND11783,327310,7439976,0.8618248
Other landfills,2005,kg,87059RGRND11783,327310,7439965,778.363872
Other landfills,2005,kg,87059RGRND11783,327310,7439921,483.66514959999995
Other landfills,2005,kg,87045PLNSSCOUNT,221112,N982,4717.3568
Other landfills,2005,kg,87045PLNSSCOUNT,221112,N770,6078.1328
Other landfills,2005,kg,87045PLNSSCOUNT,221112,N590,0.6350288
Other landfills,2005,kg,87045PLNSSCOUNT,221112,N495,2961.95576
Other landfills,2005,kg,87045PLNSSCOUNT,221112,N458,9.07184
