REPORTING YEAR,PRIMARY NAICS CODE,DISPOSAL ACTIVITY,UNIT OF MEASURE,TRI_CHEM_ID,TRIFID,FLOW
2004,325998,Other disposal,kg,7664939.0,55016MCHMLHIGHW,0.226796
2004,325998,Other disposal,kg,7697372.0,44662BTZLB2118R,0.226796
2004,325998,Other disposal,kg,7697372.0,55016MCHMLHIGHW,0.226796
2004,325998,Other disposal,kg,7697372.0,85242LNMCR6550S,0.226796
2004,325998,Other disposal,kg,77781.0,61242MXXXX22614,0.226796
2004,325998,Other disposal,kg,7782505.0,25515KZCHMSTATE,0.226796
2004,325998,Other disposal,kg,78875.0,25515KZCHMSTATE,0.226796
2004,325998,Other disposal,kg,79016.0,33069CHMCL2700S,0.226796
2004,325998,Other disposal,kg,7664939.0,70765THDWCHIGHW,1.360776
2004,327420,RCRA subtitle c landfills,kg,7439921.0,50501NTDST2110P,951.40922
2004,326113,Other disposal,kg,71363.0,35563MXXXXHIGHW,0.226796
2004,326113,Other disposal,kg,71363.0,76804MCMPNCAMPB,0.226796
2004,326211,Other disposal,kg,108952.0,29829BRDGS1BRID,0.226796
2004,326211,Other disposal,kg,110543.0,28217GNRLT1900C,0.226796
2004,326211,Other disposal,kg,117817.0,29829BRDGS1BRID,0.226796
2004,326211,Other disposal,kg,122394.0,73505GDYRT1GOOD,0.226796
2004,326211,Other disposal,kg,137268.0,72801FRSTNHWY64,0.226796
2004,326211,Other disposal,kg,137268.0,73505GDYRT1GOOD,0.226796
2004,326211,Other disposal,kg,191242.0,37357BRDGSHWY55,0.0453592
2004,326211,Other disposal,kg,191242.0,38261GDYRTMTZIO,0.000907184
2004,326211,Other disposal,kg,191242.0,50313FRSTNSECON,0.453592
2004,326211,Other disposal,kg,191242.0,61032KLLYS3769R,0.0453592
2004,326211,Other disposal,kg,191242.0,61702BRDGSVETER,0.0453592
2004,326211,Other disposal,kg,191242.0,73505GDYRT1GOOD,0.0453592
2004,326211,Other disposal,kg,7439921.0,44430DNMNT400DI,111.13004
2004,326211,Other surface impoundment,kg,108101.0,73505GDYRT1GOOD,0.226796
2004,326211,Other surface impoundment,kg,122394.0,73505GDYRT1GOOD,0.226796
2004,326211,Other disposal,kg,108101.0,73505GDYRT1GOOD,0.226796
2004,326211,Other surface impoundment,kg,137268.0,73505GDYRT1GOOD,0.226796
2004,326199,Underground injection to class ii-v wells,kg,101144.0,45231PRKWY10293,0.226796
2004,336612,Underground injection to class ii-v wells,kg,101144.0,45231PRKWY10293,0.226796
2004,326199,RCRA subtitle c landfills,kg,95636.0,45040HMLTN4219U,272.608792
2004,336612,RCRA subtitle c landfills,kg,95636.0,45040HMLTN4219U,272.608792
2004,326199,Other landfills,kg,1330207.0,30240LGRNG1501O,0.226796
2004,336612,Other landfills,kg,1330207.0,30240LGRNG1501O,0.226796
2004,326199,Other landfills,kg,67561.0,30240LGRNG1501O,2.26796
2004,336612,Other landfills,kg,67561.0,30240LGRNG1501O,2.26796
2004,326199,Other landfills,kg,71363.0,30240LGRNG1501O,0.226796
2004,336612,Other landfills,kg,71363.0,30240LGRNG1501O,0.226796
2004,326199,Other landfills,kg,7439921.0,76067NMCBL3800I,224.52804
2004,336612,Other landfills,kg,7439921.0,76067NMCBL3800I,224.52804
2004,326199,Other landfills,kg,79947.0,64030PTRSN4200E,2.26796
2004,336612,Other landfills,kg,79947.0,64030PTRSN4200E,2.26796
2004,326199,Other surface impoundment,kg,101144.0,45231PRKWY10293,0.226796
2004,336612,Other surface impoundment,kg,101144.0,45231PRKWY10293,0.226796
2004,326199,RCRA c surface impoundment,kg,101144.0,45231PRKWY10293,0.226796
2004,336612,RCRA c surface impoundment,kg,101144.0,45231PRKWY10293,0.226796
2004,326199,RCRA subtitle c landfills,kg,100414.0,45040HMLTN4219U,1127.629712
2004,336612,RCRA subtitle c landfills,kg,100414.0,45040HMLTN4219U,1127.629712
2004,326199,RCRA subtitle c landfills,kg,101144.0,45231PRKWY10293,0.226796
2004,336612,RCRA subtitle c landfills,kg,101144.0,45231PRKWY10293,0.226796
2004,326199,RCRA subtitle c landfills,kg,108883.0,30240LGRNG1501O,0.226796
2004,336612,RCRA subtitle c landfills,kg,108883.0,30240LGRNG1501O,0.226796
2004,326199,RCRA subtitle c landfills,kg,1330207.0,30240LGRNG1501O,0.226796
2004,336612,RCRA subtitle c landfills,kg,1330207.0,30240LGRNG1501O,0.226796
2004,326199,RCRA subtitle c landfills,kg,1330207.0,45040HMLTN4219U,1338.549992
2004,336612,RCRA subtitle c landfills,kg,1330207.0,45040HMLTN4219U,1338.549992
2004,326199,RCRA subtitle c landfills,kg,67561.0,30240LGRNG1501O,2.26796
2004,336612,RCRA subtitle c landfills,kg,67561.0,30240LGRNG1501O,2.26796
2004,326199,RCRA subtitle c landfills,kg,71363.0,30240LGRNG1501O,0.226796
2004,336612,RCRA subtitle c landfills,kg,71363.0,30240LGRNG1501O,0.226796
2004,326199,RCRA subtitle c landfills,kg,7439921.0,14305TLPCR3125H,4751.3762
2004,336612,RCRA subtitle c landfills,kg,7439921.0,14305TLPCR3125H,4751.3762
2004,326199,Underground injection to class i wells,kg,101144.0,45231PRKWY10293,0.226796
2004,336612,Underground injection to class i wells,kg,101144.0,45231PRKWY10293,0.226796
2004,326211,Other surface impoundment,kg,191242.0,61032KLLYS3769R,0.0112944408
2004,326211,Other surface impoundment,kg,191242.0,73505GDYRT1GOOD,0.0453592
2004,326220,Land treatment/application farming,kg,117817.0,66502PRKRH1501H,0.226796
2004,326299,Other disposal,kg,75150.0,25143MNSNT1MONS,0.226796
2004,336612,Other disposal,kg,75150.0,25143MNSNT1MONS,0.226796
2004,326299,Other disposal,kg,7782505.0,25143MNSNT1MONS,0.226796
2004,336612,Other disposal,kg,7782505.0,25143MNSNT1MONS,0.226796
2004,326299,Other disposal,kg,84742.0,49093DYNTR111DA,0.226796
2004,336612,Other disposal,kg,84742.0,49093DYNTR111DA,0.226796
2004,326299,Other landfills,kg,7632000.0,44663LRNMN2228R,26747.413056
2004,336612,Other landfills,kg,7632000.0,44663LRNMN2228R,26747.413056
2004,326299,RCRA c surface impoundment,kg,7439921.0,44004SHTBL2751W,4.53592
2004,336612,RCRA c surface impoundment,kg,7439921.0,44004SHTBL2751W,4.53592
2004,327110,Other landfills,kg,100425.0,29304KHLRC4000S,0.226796
2004,327110,Other landfills,kg,7439921.0,76804KHLRC2901M,136.0776
2004,327120,Land treatment/application farming,kg,7440393.0,68522YNKHL3705S,0.226796
