DISPOSAL ACTIVITY,TRIFID,PRIMARY NAICS CODE,REPORTING YEAR,TRI_CHEM_ID,UNIT OF MEASURE,FLOW
Other landfills,44094RWLDN34820,332313,1991,71556,kg,0.226796
Other landfills,44022MRBLN16930,326199,1991,100425,kg,130.634496
Other landfills,44022MRBLN16930,336612,1991,100425,kg,130.634496
Other landfills,44004LCPCH3509M,325180,1991,7439976,kg,2.26796
Other landfills,43840THSTNNORTH,327120,1991,7439965,kg,4263.7648
Other landfills,43812WLYRG1245S,311942,1991,75092,kg,0.226796
Other landfills,43616GLBND645LA,335314,1991,108952,kg,340.194
Other landfills,44601WNTRS1182E,331524,1991,7429905,kg,12840.735928
Other landfills,44870GCFND2806W,331511,1991,7439965,kg,5397.7448
Other landfills,44601WNTRS1182E,331524,1991,7440508,kg,274.42316
Other landfills,44701HRSCC8THST,331221,1991,7439921,kg,2.721552
Other landfills,44864MNSFL150FI,327110,1991,7439921,kg,97.975872
Other landfills,44846GRWRSLOCKW,325314,1991,7664382,kg,0.226796
Other landfills,44820GNRLL1250S,335110,1991,7439976,kg,544.3104
Other landfills,44820CHCKM3691S,336612,1991,100425,kg,9.07184
Other landfills,44820CHCKM1000N,336612,1991,100425,kg,8.164656
Other landfills,44805FLTLS268EA,326299,1991,117817,kg,25854.744
Other landfills,44805FLTLS268EA,336612,1991,117817,kg,25854.744
Other landfills,44805FLTLS268EA,325412,1991,108883,kg,0.226796
Other landfills,44805FLTLS1111F,326299,1991,108883,kg,0.226796
Other landfills,44805FLTLS1111F,336612,1991,108883,kg,0.226796
Other landfills,44706CNTND4575S,332111,1991,7440508,kg,1043.2616
Other landfills,44706CNTND4575S,332111,1991,7440473,kg,4309.124
Other landfills,44706CNTND4575S,332111,1991,7440020,kg,2812.2704
Other landfills,44706CNTND4575S,332111,1991,7439965,kg,1814.368
Other landfills,44705WNTRS4125M,331524,1991,95636,kg,514.373328
Other landfills,44705WNTRS4125M,331524,1991,91203,kg,732.097488
Other landfills,44705WNTRS4125M,331524,1991,7440666,kg,145.60303199999998
Other landfills,44705WNTRS4125M,331524,1991,7440473,kg,17.236496
Other landfills,44705WNTRS4125M,331524,1991,7429905,kg,18669.84672
Other landfills,44705WNTRS4125M,331524,1991,50000,kg,53.977448
Other landfills,44705WNTRS4125M,331524,1991,108952,kg,448.602488
Other landfills,44704LTVST26338,331110,1991,7429905,kg,1179.3392
Other landfills,44704LTVST26338,331110,1991,1313275,kg,33.565808
Other landfills,44702GLTND155MA,331492,1991,7439965,kg,204.1164
Other landfills,44701HRSCC8THST,331221,1991,7440473,kg,15.422128
Other landfills,44701HRSCC8THST,331221,1991,7440020,kg,5.896696
Other landfills,44701HRSCC8THST,331221,1991,7439965,kg,12.246984
Other landfills,44601WNTRS1182E,331524,1991,95636,kg,180.983208
Other landfills,46345CSTLS5LINE,331513,1991,7440473,kg,0.226796
Other landfills,39567FRSTC1001I,325110,1991,71432,kg,3.628736
Other landfills,39567FRSTC1001I,325110,1991,121142,kg,34.0194
Other landfills,36653CBGGYGEIGY,325199,1991,101779,kg,0.226796
Other landfills,36605FTRMR1654A,332813,1991,7440020,kg,0.226796
Other landfills,36578CRRSNHWY13,326199,1991,100425,kg,0.226796
Other landfills,36578CRRSNHWY13,336612,1991,100425,kg,0.226796
Other landfills,36470LBMRVOFFHI,322110,1991,67663,kg,2.26796
Other landfills,36470LBMRVOFFHI,322110,1991,67641,kg,544.3104
Other landfills,36470LBMRVOFFHI,322110,1991,120809,kg,113.398
Other landfills,36426CNTNRHIGHW,322130,1991,67663,kg,907.184
Other landfills,36426CNTNRHIGHW,322130,1991,67641,kg,45.3592
Other landfills,36426CNTNRHIGHW,322130,1991,67561,kg,2902.9888
Other landfills,36426CNTNRHIGHW,322130,1991,120809,kg,7.711064
Other landfills,36401KNDNL217PA,339999,1991,101688,kg,340.194
Other landfills,36345CLMBYRTE2B,311812,1991,7664382,kg,0.226796
Other landfills,36322VMCFB3BARN,336390,1991,100425,kg,0.226796
Other landfills,36201MHVLV605WE,331511,1991,108952,kg,5812.327888
Other landfills,36081SNDRSHENDE,331492,1991,7664939,kg,0.226796
Other landfills,36081SNDRSHENDE,331492,1991,7440382,kg,4.9895119999999995
Other landfills,36081SNDRSHENDE,331492,1991,7440360,kg,6.8038799999999995
Other landfills,36081SNDRSHENDE,331492,1991,7439921,kg,332.936528
Other landfills,36027FLMNF602ST,339920,1991,117817,kg,0.226796
Other landfills,36027FLMNF602ST,335911,1991,78933,kg,0.226796
Other landfills,36027FLMNF602ST,335911,1991,108883,kg,0.226796
Other landfills,36015NNCMPUSHIG,322121,1991,101688,kg,0.226796
Other landfills,35904GLFST174SO,331110,1991,98828,kg,0.226796
Other landfills,35904GLFST174SO,331110,1991,91225,kg,0.226796
Other landfills,35904GLFST174SO,331110,1991,91203,kg,0.226796
Other landfills,36653CBGGYGEIGY,325199,1991,106445,kg,1451.4944
Other landfills,35904GLFST174SO,331110,1991,7783202,kg,0.226796
Other landfills,36653CBGGYGEIGY,325199,1991,108883,kg,2.26796
Other landfills,36653CBGGYGEIGY,325199,1991,139139,kg,0.226796
Other landfills,36653CBGGYGEIGY,325998,1991,95476,kg,0.226796
Other landfills,36653CBGGYGEIGY,325998,1991,7782505,kg,0.226796
Other landfills,36653CBGGYGEIGY,325998,1991,7664417,kg,0.226796
Other landfills,36653CBGGYGEIGY,325998,1991,7647010,kg,0.226796
Other landfills,36653CBGGYGEIGY,325998,1991,75650,kg,113.398
Other landfills,36653CBGGYGEIGY,325998,1991,67561,kg,113.398
Other landfills,36653CBGGYGEIGY,325998,1991,62533,kg,340.194
Other landfills,36653CBGGYGEIGY,325998,1991,1330207,kg,113.398
Other landfills,36653CBGGYGEIGY,325998,1991,111422,kg,0.226796
Other landfills,36653CBGGYGEIGY,325998,1991,108101,kg,340.194
Other landfills,36653CBGGYGEIGY,325998,1991,107211,kg,0.226796
Other landfills,36653CBGGYGEIGY,325998,1991,106898,kg,1360.776
Other landfills,36653CBGGYGEIGY,325998,1991,100414,kg,113.398
Other landfills,36653CBGGYGEIGY,325199,1991,95487,kg,0.226796
Other landfills,36653CBGGYGEIGY,325199,1991,91203,kg,2.26796
Other landfills,36653CBGGYGEIGY,325199,1991,85449,kg,0.226796
Other landfills,36653CBGGYGEIGY,325199,1991,80057,kg,0.226796
Other landfills,36653CBGGYGEIGY,325199,1991,79061,kg,113.398
Other landfills,36653CBGGYGEIGY,325199,1991,78933,kg,2.26796
Other landfills,36653CBGGYGEIGY,325199,1991,7664382,kg,0.226796
Other landfills,36653CBGGYGEIGY,325199,1991,74908,kg,0.226796
Other landfills,36653CBGGYGEIGY,325199,1991,71363,kg,0.226796
Other landfills,36653CBGGYGEIGY,325199,1991,67641,kg,113.398
Other landfills,36653CBGGYGEIGY,325199,1991,62566,kg,113.398
Other landfills,36653CBGGYGEIGY,325199,1991,50000,kg,113.398
Other landfills,36653CBGGYGEIGY,325199,1991,108952,kg,0.226796
Other landfills,36653CBGGYGEIGY,325998,1991,96333,kg,0.226796
Other landfills,35904GLFST174SO,331110,1991,7782505,kg,0.226796
Other landfills,35904GLFST174SO,331110,1991,7664417,kg,2313.3192
Other landfills,35618CHMPNPOBOX,322121,1991,120809,kg,2993.7072
Other landfills,35618CHMPNPOBOX,322121,1991,108952,kg,272.1552
Other landfills,35618CHMPNPOBOX,322121,1991,10049044,kg,0.226796
Other landfills,35212STCKH40001,332919,1991,7440666,kg,8023.1352959999995
Other landfills,35212STCKH40001,332919,1991,7440508,kg,1270.0576
Other landfills,35212STCKH40001,332919,1991,7439921,kg,602.823768
Other landfills,35207NTDST30003,331511,1991,7440393,kg,4853.4344
Other landfills,35150VNDLM900AV,313210,1991,7664939,kg,0.226796
Other landfills,35150STHRNHWYWA,331513,1991,7440473,kg,1.360776
Other landfills,35150STHRNHWYWA,331513,1991,7440020,kg,1.360776
Other landfills,35146GRDNR199MA,324122,1991,91203,kg,24.493968
Other landfills,35146GRDNR199MA,324122,1991,1332214,kg,174.179328
Other landfills,35146GRDNR199MA,324122,1991,132649,kg,88.45044
Other landfills,35146GRDNR199MA,324122,1991,120127,kg,32.205032
Other landfills,35125RVRSDTRUSS,327120,1991,7664382,kg,535.23856
Other landfills,35125RVRSDTRUSS,327120,1991,107211,kg,340.194
Other landfills,35094RCKWLPARKW,327993,1991,7664417,kg,2.26796
Other landfills,35094RCKWLPARKW,327993,1991,50000,kg,2.26796
Other landfills,35094RCKWLPARKW,327993,1991,108952,kg,2.26796
Other landfills,35020GRFFN2100G,331513,1991,108952,kg,0.226796
Other landfills,35016LSNPCWHITE,321219,1991,50000,kg,340.194
Other landfills,33605GRDNR4001E,324122,1991,91203,kg,29.48348
Other landfills,33605GRDNR4001E,324122,1991,1332214,kg,127.00576
Other landfills,33605GRDNR4001E,324122,1991,132649,kg,107.047712
Other landfills,33605GRDNR4001E,324122,1991,120127,kg,39.008912
Other landfills,35618CHMPNPOBOX,322121,1991,67561,kg,4535.92
Other landfills,35904GLFST174SO,331110,1991,7664939,kg,0.226796
Other landfills,35618CHMPNPOBOX,322121,1991,67641,kg,2630.8336
Other landfills,35618CHMPNPOBOX,322121,1991,7647010,kg,0.226796
Other landfills,35904GLFST174SO,331110,1991,7664382,kg,2993.7072
Other landfills,35904GLFST174SO,331110,1991,7647010,kg,0.226796
Other landfills,35904GLFST174SO,331110,1991,75150,kg,0.226796
Other landfills,35904GLFST174SO,331110,1991,74851,kg,0.226796
Other landfills,35904GLFST174SO,331110,1991,7440508,kg,6803.88
Other landfills,35904GLFST174SO,331110,1991,7440393,kg,2313.3192
Other landfills,35904GLFST174SO,331110,1991,7440020,kg,1360.776
Other landfills,35904GLFST174SO,331110,1991,7439965,kg,213188.24
Other landfills,35904GLFST174SO,331110,1991,71556,kg,0.226796
Other landfills,35904GLFST174SO,331110,1991,71432,kg,0.226796
Other landfills,35904GLFST174SO,331110,1991,156627,kg,0.226796
Other landfills,35904GLFST174SO,331110,1991,1330207,kg,0.226796
Other landfills,35904GLFST174SO,331110,1991,120127,kg,0.226796
Other landfills,35904GLFST174SO,331110,1991,108952,kg,1451.4944
Other landfills,35904GLFST174SO,331110,1991,108883,kg,0.226796
Other landfills,35904GLFST174SO,331110,1991,107211,kg,0.226796
Other landfills,35904GLFST174SO,331110,1991,100425,kg,0.226796
Other landfills,35904GLFST174SO,331110,1991,100414,kg,0.226796
Other landfills,35768THKNNHWY79,325211,1991,85687,kg,0.226796
Other landfills,35618CHMPNPOBOX,322121,1991,78933,kg,997.9024
Other landfills,35618CHMPNPOBOX,322121,1991,7782505,kg,0.226796
Other landfills,35618CHMPNPOBOX,322121,1991,7697372,kg,0.226796
Other landfills,35618CHMPNPOBOX,322121,1991,7664939,kg,0.226796
Other landfills,35618CHMPNPOBOX,322121,1991,7664417,kg,0.226796
Other landfills,35618CHMPNPOBOX,322121,1991,7664382,kg,0.226796
Other landfills,35618CHMPNPOBOX,322121,1991,67663,kg,54.431039999999996
Other landfills,39567FRSTC1001I,325110,1991,62533,kg,26.308336
Other landfills,36653CBGGYGEIGY,325998,1991,98953,kg,0.226796
Other landfills,36732GLFSTHIGHW,322130,1991,67641,kg,113.398
Other landfills,39120NTRNT312LO,322121,1991,67641,kg,17.236496
Other landfills,39120NTRNT312LO,322121,1991,67561,kg,1133.98
Other landfills,39120NTRNT312LO,322121,1991,120809,kg,4.53592
Other landfills,38462BSTNNSWANA,326220,1991,117817,kg,2313.3192
Other landfills,38462BSTNNSWANA,326220,1991,103231,kg,1451.4944
Other landfills,38401MNSNTWILLI,325220,1991,12185103,kg,0.226796
Other landfills,38401CCDNTBOX59,325180,1991,7664939,kg,2.26796
Other landfills,38401CCDNTBOX59,325180,1991,7664417,kg,1249.192368
Other landfills,38401CCDNTBOX59,325180,1991,7439965,kg,2.26796
Other landfills,38401CCDNTBOX59,325180,1991,12185103,kg,1031.9218
Other landfills,38351DWYNS205NI,332813,1991,7697372,kg,0.226796
Other landfills,38351DWYNS205NI,332813,1991,7664939,kg,0.226796
Other landfills,38063MRVNWOLDHW,321911,1991,78933,kg,0.226796
Other landfills,38063MGNTKSOUTH,335312,1991,7440508,kg,113.398
Other landfills,38053CRDXC5808O,325120,1991,7664417,kg,0.453592
Other landfills,37862MCWLL1301C,327991,1991,67641,kg,0.226796
Other landfills,37862MCWLL1301C,327991,1991,100425,kg,0.226796
Other landfills,37862CTVTDREAGA,331492,1991,7440484,kg,0.226796
Other landfills,37862CTVTDREAGA,331492,1991,7440473,kg,0.226796
Other landfills,37862CTVTDREAGA,331492,1991,7429905,kg,0.226796
Other landfills,37862CTVTDREAGA,331314,1991,7440020,kg,0.226796
Other landfills,37862CTVDTAIRPO,325998,1991,7440484,kg,0.226796
Other landfills,37862CTVDTAIRPO,325998,1991,7440473,kg,0.226796
Other landfills,37862CTVDTAIRPO,325998,1991,7429905,kg,0.226796
Other landfills,37862CTVDTAIRPO,325180,1991,7440020,kg,0.226796
Other landfills,39120NTRNT312LO,322121,1991,67663,kg,13.607759999999999
Other landfills,37841THRMDNO1IN,326220,1991,84742,kg,1953.167152
Other landfills,39120NTRNT312LO,322121,1991,78933,kg,45.3592
Other landfills,39180CDRCHPOBOX,325311,1991,7664417,kg,0.226796
Other landfills,39567FRSTC1001I,325110,1991,108883,kg,199.58048
Other landfills,39563NTRNT2019G,322121,1991,78933,kg,0.226796
Other landfills,39563NTRNT2019G,322121,1991,67663,kg,0.226796
Other landfills,39563NTRNT2019G,322121,1991,67641,kg,0.226796
Other landfills,39563NTRNT2019G,322121,1991,67561,kg,0.226796
Other landfills,39563NTRNT2019G,322121,1991,120809,kg,0.226796
Other landfills,39563MRTNT5724E,325199,1991,96333,kg,0.226796
