DISPOSAL ACTIVITY,REPORTING YEAR,UNIT OF MEASURE,TRIFID,PRIMARY NAICS CODE,TRI_CHEM_ID,FLOW
Other landfills,1996,kg,97124PSNPR3950N,334118,N010,113.398
Other landfills,1996,kg,97203CLMBS10425,331513,1313275,943.47136
Other landfills,1996,kg,96707CHVRN91480,324110,91203,113.398
Other landfills,1996,kg,96007SMPSNHAWES,322121,7664417,0.226796
Other landfills,1996,kg,96007SMPSNHAWES,322121,7664382,0.226796
Other landfills,1996,kg,96007SMPSNHAWES,322121,67561,118.841104
Other landfills,1996,kg,94572NCLSNOLDHI,324110,N495,0.226796
Other landfills,1996,kg,94572NCLSNOLDHI,324110,N511,0.226796
Other landfills,1996,kg,94572TSCSF2101F,324199,7647010,0.226796
Other landfills,1996,kg,94587NTDST1295W,331511,N040,26046.613416
Other landfills,1996,kg,94587NTDST1295W,331511,N420,9.525432
Other landfills,1996,kg,94587NTDST1295W,331511,N450,84614.866048
Other landfills,1996,kg,94587NTDST1295W,331511,N982,435.44831999999997
Other landfills,1996,kg,94804CLFRN530S1,331524,7440508,2.26796
Other landfills,1996,kg,95322VSTFD2995T,311511,7664382,0.226796
Other landfills,1996,kg,95363PTTRS100WE,111211,7664417,0.226796
Other landfills,1996,kg,95363PTTRS100WE,111219,7664417,0.226796
Other landfills,1996,kg,95482GRGPC2163N,325211,121448,0.226796
Other landfills,1996,kg,95482GRGPC2163N,325211,95487,0.226796
Other landfills,1996,kg,95640NRTHM2201M,327120,7664382,113.398
Other landfills,1996,kg,95814BLDMN1802C,311999,75569,0.226796
Other landfills,1996,kg,96007SMPSNHAWES,322121,10049044,0.226796
Other landfills,1996,kg,96007SMPSNHAWES,322121,120809,0.226796
Other landfills,1996,kg,96007SMPSNHAWES,322121,64186,0.226796
Other landfills,1996,kg,97203CLMBS10425,331513,N090,5663.09612
Other landfills,1996,kg,99901KTCHKMILE7,322110,67561,0.226796
Other landfills,1996,kg,97203CLMBS10425,331513,N450,127822.2256
Other landfills,1996,kg,97210GNDRS4350N,336510,108883,0.226796
Other landfills,1996,kg,98607JMSRVNE4TH,322121,N090,680.388
Other landfills,1996,kg,98607JMSRVNE4TH,322121,N230,2.26796
Other landfills,1996,kg,98661LVLLY7600N,326122,100425,0.226796
Other landfills,1996,kg,98850MHNNC100S4,331110,7440508,378.295728
Other landfills,1996,kg,99363BSCSCPOBOX,322110,10049044,0.226796
Other landfills,1996,kg,99363BSCSCPOBOX,322110,108952,10.886208
Other landfills,1996,kg,99363BSCSCPOBOX,322110,120809,0.453592
Other landfills,1996,kg,98607JMSRVNE4TH,322121,67663,2.26796
Other landfills,1996,kg,99363BSCSCPOBOX,322110,64186,0.226796
Other landfills,1996,kg,99363BSCSCPOBOX,322110,75070,6.350288
Other landfills,1996,kg,99363BSCSCPOBOX,322110,7647010,0.226796
Other landfills,1996,kg,99363BSCSCPOBOX,322110,7664417,0.226796
Other landfills,1996,kg,99363BSCSCPOBOX,322110,7664939,0.226796
Other landfills,1996,kg,99363BSCSCPOBOX,322110,7782505,0.226796
Other landfills,1996,kg,99363BSCSCPOBOX,322110,N511,0.226796
Other landfills,1996,kg,99363BSCSCPOBOX,322130,67663,11.793392
Other landfills,1996,kg,99363BSCSCPOBOX,322110,67561,1270.0576
Other landfills,1996,kg,98607JMSRVNE4TH,322121,67561,997.9024
Other landfills,1996,kg,98607JMSRVNE4TH,322121,120809,2.26796
Other landfills,1996,kg,98607JMSRVNE4TH,322121,108952,2.26796
Other landfills,1996,kg,97210GNDRS4350N,336510,7439965,0.226796
Other landfills,1996,kg,97210SLZRB2800N,333914,7440473,272.1552
Other landfills,1996,kg,97210SLZRB2800N,333914,7440508,22.6796
Other landfills,1996,kg,97321DMTRD3030C,326199,107211,286.670144
Other landfills,1996,kg,97321DMTRD3030C,336612,107211,286.670144
Other landfills,1996,kg,97321GRGPC2190O,325211,108952,0.453592
Other landfills,1996,kg,97321GRGPC2190O,325211,50000,8.618248
Other landfills,1996,kg,97402GRGPC2665H,325211,7664939,0.226796
Other landfills,1996,kg,97408MNCCC91320,336213,108883,0.226796
Other landfills,1996,kg,97408MNCCC91320,336213,1330207,0.226796
Other landfills,1996,kg,97441NTRNTHWY10,322130,120809,0.226796
Other landfills,1996,kg,97441NTRNTHWY10,322130,7647010,0.226796
Other landfills,1996,kg,98001STRRW3102B,326191,100425,2.26796
Other landfills,1996,kg,98065PHLPS35301,339114,7440508,11.3398
Other landfills,1996,kg,98230LSTRC3810L,332111,7439965,113.398
Other landfills,1996,kg,98248NTLCL4050M,331313,7429905,18.14368
Other landfills,1996,kg,98433SDDSR11MIL,928110,107211,93.439952
Other landfills,1996,kg,98433SDDSR11MIL,928110,67561,22.6796
Other landfills,1996,kg,97203CLMBS10425,331513,N495,290.29888
RCRA subtitle c landfills,1996,kg,07506CNGRS179GO,313310,108883,0.226796
RCRA subtitle c landfills,1996,kg,07506CNGRS179GO,313310,1330207,0.226796
RCRA subtitle c landfills,1996,kg,07608GFGVR195NO,325992,107211,0.226796
RCRA subtitle c landfills,1996,kg,15857CRBNC150FO,332999,7440473,0.226796
RCRA subtitle c landfills,1996,kg,15857WNDFLWESTC,332117,7440020,0.226796
RCRA subtitle c landfills,1996,kg,15857WNDFLWESTC,332117,7440473,0.226796
RCRA subtitle c landfills,1996,kg,15857WNDFLWESTC,332117,7440508,0.226796
RCRA subtitle c landfills,1996,kg,15865SYMMC101SP,332117,7440508,1632.9312
RCRA subtitle c landfills,1996,kg,15902CCKRN75BRI,332812,N982,124.7378
RCRA subtitle c landfills,1996,kg,16066LLGHN17LEO,332999,N230,0.226796
RCRA subtitle c landfills,1996,kg,15857CRBNC150FO,332117,7440508,0.226796
RCRA subtitle c landfills,1996,kg,16125RDWRN93WER,331314,7439965,0.226796
RCRA subtitle c landfills,1996,kg,16125RDWRN93WER,332323,100425,5766.515096
RCRA subtitle c landfills,1996,kg,16125TRNTY100YO,336510,100414,0.226796
RCRA subtitle c landfills,1996,kg,16125TRNTY100YO,336510,1330207,0.226796
RCRA subtitle c landfills,1996,kg,16125TRNTY100YO,336510,78933,0.226796
RCRA subtitle c landfills,1996,kg,16514ZRNND1801P,332913,7439965,0.226796
RCRA subtitle c landfills,1996,kg,16514ZRNND1801P,332913,7440020,0.226796
RCRA subtitle c landfills,1996,kg,16514ZRNND1801P,333613,7440473,0.226796
RCRA subtitle c landfills,1996,kg,16125RDWRN93WER,331314,7440508,0.226796
RCRA subtitle c landfills,1996,kg,15857CRBNC150FO,332117,7440020,0.226796
RCRA subtitle c landfills,1996,kg,15853STMRY2BARK,332117,7440508,2.26796
RCRA subtitle c landfills,1996,kg,15840LLGHNRTE95,332117,7440508,0.226796
RCRA subtitle c landfills,1996,kg,15557RCKWD300MA,332813,7440508,113.398
RCRA subtitle c landfills,1996,kg,15563HGHLNRTE30,331221,1330207,0.226796
RCRA subtitle c landfills,1996,kg,15563HGHLNRTE30,332420,100425,0.226796
RCRA subtitle c landfills,1996,kg,15563HGHLNRTE30,332420,78933,0.226796
RCRA subtitle c landfills,1996,kg,15644STGRGBROWN,327212,N420,600.102216
RCRA subtitle c landfills,1996,kg,15650LTRBS2626L,331110,N090,32114.3136
RCRA subtitle c landfills,1996,kg,15650LTRBS2626L,331110,N096,1043.715192
RCRA subtitle c landfills,1996,kg,15650LTRBS2626L,331110,N100,48.080752
RCRA subtitle c landfills,1996,kg,15650LTRBS2626L,331110,N450,0.226796
RCRA subtitle c landfills,1996,kg,15650LTRBS2626L,331110,N495,5218.57596
RCRA subtitle c landfills,1996,kg,15650TLDYNROUTE,331110,1313275,0.226796
RCRA subtitle c landfills,1996,kg,15650TLDYNROUTE,331110,7439965,11793.392
RCRA subtitle c landfills,1996,kg,15650TLDYNROUTE,331110,7440020,15875.72
RCRA subtitle c landfills,1996,kg,15650TLDYNROUTE,331110,7440473,2721.552
RCRA subtitle c landfills,1996,kg,15650TLDYNROUTE,331110,7440484,4263.7648
RCRA subtitle c landfills,1996,kg,15650TLDYNROUTE,331110,7440508,1451.4944
RCRA subtitle c landfills,1996,kg,15767BFGLC705CH,332813,7440508,84.368112
RCRA subtitle c landfills,1996,kg,16514ZRNND1801P,333613,7440508,0.226796
RCRA subtitle c landfills,1996,kg,14702JMSTW105WA,332813,7782505,0.226796
RCRA subtitle c landfills,1996,kg,16735STCKP700EL,327110,7647010,0.226796
RCRA subtitle c landfills,1996,kg,16901GTPRD1JACK,327212,7664417,0.226796
RCRA subtitle c landfills,1996,kg,19134LDNRBTIOGA,326299,N010,0.226796
RCRA subtitle c landfills,1996,kg,19134LDNRBTIOGA,336612,N010,0.226796
RCRA subtitle c landfills,1996,kg,19134LDNRBTIOGA,326299,N982,0.226796
RCRA subtitle c landfills,1996,kg,19134LDNRBTIOGA,336612,N982,0.226796
RCRA subtitle c landfills,1996,kg,19355WHTFR33SPR,325510,78933,0.226796
RCRA subtitle c landfills,1996,kg,19380WRCBL205CA,332618,7440020,2.26796
RCRA subtitle c landfills,1996,kg,19380WRCBL205CA,332618,7440473,2.26796
RCRA subtitle c landfills,1996,kg,19380WRCBL205CA,332618,7664417,2.26796
RCRA subtitle c landfills,1996,kg,19468STNLY508NL,326199,100425,113.398
RCRA subtitle c landfills,1996,kg,19468STNLY508NL,336612,100425,113.398
RCRA subtitle c landfills,1996,kg,19134LDNRBTIOGA,326299,78933,0.226796
RCRA subtitle c landfills,1996,kg,19134LDNRBTIOGA,336612,78933,0.226796
RCRA subtitle c landfills,1996,kg,19468STNLY508NL,326199,117817,113.398
RCRA subtitle c landfills,1996,kg,19468STNLY508NL,336612,117817,113.398
RCRA subtitle c landfills,1996,kg,19567NRTHMROUTE,327120,7429905,173.725736
RCRA subtitle c landfills,1996,kg,19567NRTHMROUTE,327120,N090,9525.432
RCRA subtitle c landfills,1996,kg,19603CRSCNSEVEN,331523,7440508,340.194
RCRA subtitle c landfills,1996,kg,19603CRSCNSEVEN,331529,7440666,340.194
RCRA subtitle c landfills,1996,kg,19703GNRLC6300P,325180,N420,0.0453592
RCRA subtitle c landfills,1996,kg,19706THCHLRIVER,325180,7782505,0.226796
RCRA subtitle c landfills,1996,kg,20164MDSRG101IN,339113,75218,0.226796
RCRA subtitle c landfills,1996,kg,19555GLNGR423SP,327120,N450,113.398
RCRA subtitle c landfills,1996,kg,19134LDNRBTIOGA,326299,117817,0.226796
RCRA subtitle c landfills,1996,kg,19134LDNRBTIOGA,336612,117817,0.226796
RCRA subtitle c landfills,1996,kg,19134LDNRBTIOGA,326299,108883,0.226796
RCRA subtitle c landfills,1996,kg,19134LDNRBTIOGA,336612,108883,0.226796
RCRA subtitle c landfills,1996,kg,19132PNNFS3028W,339920,N100,340.194
RCRA subtitle c landfills,1996,kg,17347NWYRK152NM,314999,N010,0.226796
RCRA subtitle c landfills,1996,kg,17403NWYRK441EM,332618,7664382,0.226796
RCRA subtitle c landfills,1996,kg,17405NWYRK829LO,331222,7439965,0.226796
RCRA subtitle c landfills,1996,kg,17405NWYRK829LO,331222,7440508,0.226796
RCRA subtitle c landfills,1996,kg,17405NWYRK829LO,331222,N100,0.226796
RCRA subtitle c landfills,1996,kg,17540CDCHR82EMA,335911,N420,28295.06896
RCRA subtitle c landfills,1996,kg,17603BRNHM1237H,333414,7440473,2.26796
RCRA subtitle c landfills,1996,kg,17603VLLRB2599O,332721,N090,2.26796
RCRA subtitle c landfills,1996,kg,17603VLLRB2599O,332721,N495,2.26796
RCRA subtitle c landfills,1996,kg,17961DXNWRROUTE,339940,1330207,0.226796
RCRA subtitle c landfills,1996,kg,18041BRWNP668GR,323111,67561,0.226796
RCRA subtitle c landfills,1996,kg,18041BRWNP668GR,323111,N230,0.226796
RCRA subtitle c landfills,1996,kg,18055BTHLH890FR,325180,7439976,0.0453592
RCRA subtitle c landfills,1996,kg,18853TYLRPRD1RT,311611,7782505,0.226796
RCRA subtitle c landfills,1996,kg,19044MRCNB680BL,323111,7440020,0.226796
RCRA subtitle c landfills,1996,kg,19127CNTNR5000F,322130,7664417,0.226796
RCRA subtitle c landfills,1996,kg,19127CNTNR5000F,322130,7664939,0.226796
RCRA subtitle c landfills,1996,kg,16735STCKP700EL,327110,N040,0.226796
RCRA subtitle c landfills,1996,kg,14652STMNK1669L,325992,N010,58.96696
RCRA subtitle c landfills,1996,kg,14611LNCRP100MC,325998,67663,0.453592
RCRA subtitle c landfills,1996,kg,14305TLPCR3125H,326199,7439921,1253.274696
RCRA subtitle c landfills,1996,kg,14305TLPCR3125H,336612,7439921,1253.274696
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325180,N420,3003.232632
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325193,106445,163.746712
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325193,106503,593.298336
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325193,62533,95.25431999999999
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325193,95545,12219.76848
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325193,98953,20.41164
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325193,N495,5421.785176
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325180,N106,9905.088504
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325211,99650,140.61352
RCRA subtitle c landfills,1996,kg,08046WLLNGIRONS,331222,7440020,0.226796
RCRA subtitle c landfills,1996,kg,08046WLLNGIRONS,331222,7440473,0.226796
RCRA subtitle c landfills,1996,kg,08070GNSCHINDUS,325411,107051,0.226796
RCRA subtitle c landfills,1996,kg,08070GNSCHINDUS,325411,108101,0.226796
RCRA subtitle c landfills,1996,kg,08070GNSCHINDUS,325411,108883,0.226796
RCRA subtitle c landfills,1996,kg,08070GNSCHINDUS,325411,110805,0.226796
RCRA subtitle c landfills,1996,kg,08070GNSCHINDUS,325411,67561,0.226796
RCRA subtitle c landfills,1996,kg,08046WLLNGIRONS,331222,7439965,0.226796
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325180,108952,104.32616
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325180,108883,9.979023999999999
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325180,108452,17013.328736
RCRA subtitle c landfills,1996,kg,07608GFGVR195NO,325992,123319,0.226796
RCRA subtitle c landfills,1996,kg,07608GFGVR195NO,325992,7664417,0.226796
RCRA subtitle c landfills,1996,kg,07608GFGVR195NO,325992,872504,0.226796
RCRA subtitle c landfills,1996,kg,07847HRCLSHOWAR,325920,55630,0.226796
RCRA subtitle c landfills,1996,kg,07882BSFCRPERSH,325613,107211,0.226796
RCRA subtitle c landfills,1996,kg,08009SRNDS104NR,332812,108883,0.226796
RCRA subtitle c landfills,1996,kg,08009SRNDS104NR,332812,71556,0.226796
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325110,1330207,21.772416
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325110,528290,18.14368
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325110,95501,173.272144
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325120,100254,4.9895119999999995
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325120,67561,76.203456
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325120,71363,53.070264
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325120,71432,2.26796
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325120,7664417,19254.9804
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325120,N090,4381.69872
RCRA subtitle c landfills,1996,kg,08023DPNTCRT130,325120,N982,34392.252624
RCRA subtitle c landfills,1996,kg,08070GNSCHINDUS,325411,68122,0.226796
RCRA subtitle c landfills,1996,kg,08070GNSCHINDUS,325411,75092,0.226796
RCRA subtitle c landfills,1996,kg,08070GNSCHINDUS,325411,7664417,0.226796
RCRA subtitle c landfills,1996,kg,08080PSDVSRT47D,333613,7440508,0.226796
RCRA subtitle c landfills,1996,kg,12188GNRLL260HU,325212,108883,0.226796
RCRA subtitle c landfills,1996,kg,12188GNRLL260HU,325212,1330207,0.226796
RCRA subtitle c landfills,1996,kg,12188GNRLL260HU,325212,67561,0.226796
RCRA subtitle c landfills,1996,kg,12188GNRLL260HU,325212,68122,0.226796
RCRA subtitle c landfills,1996,kg,12188GNRLL260HU,325212,71363,0.226796
RCRA subtitle c landfills,1996,kg,12188GNRLL260HU,325212,74873,0.226796
RCRA subtitle c landfills,1996,kg,12188GNRLL260HU,325212,75650,0.226796
RCRA subtitle c landfills,1996,kg,12188GNRLL260HU,325212,7664417,0.226796
RCRA subtitle c landfills,1996,kg,12188GNRLL260HU,325212,77781,0.226796
RCRA subtitle c landfills,1996,kg,12188GNRLL260HU,325212,7782505,0.226796
RCRA subtitle c landfills,1996,kg,12188GNRLL260HU,325212,N100,381017.27999999997
RCRA subtitle c landfills,1996,kg,12188GNRLL260HU,325212,N982,49895.12
RCRA subtitle c landfills,1996,kg,12204SRPSS3BRID,325180,7782505,0.226796
RCRA subtitle c landfills,1996,kg,13440RVRCPSENEC,331420,7439921,232.239104
RCRA subtitle c landfills,1996,kg,14207FDCTM57TON,336390,N420,0.453592
RCRA subtitle c landfills,1996,kg,14207FDCTM57TON,336390,N982,2.26796
RCRA subtitle c landfills,1996,kg,14210BFFLCHAYES,327110,N420,215.909792
RCRA subtitle c landfills,1996,kg,12188GNRLL260HU,325212,100414,0.226796
Other landfills,1996,kg,94572NCLSNOLDHI,324110,95636,0.226796
RCRA subtitle c landfills,1996,kg,12188GNRLL260HU,325211,71556,0.226796
RCRA subtitle c landfills,1996,kg,12188GNRLL260HU,325211,10049044,0.226796
RCRA subtitle c landfills,1996,kg,08080PSDVSRT47D,333613,7664417,0.226796
RCRA subtitle c landfills,1996,kg,08110LMNMS9000R,331318,108883,0.226796
RCRA subtitle c landfills,1996,kg,08110LMNMS9000R,331318,7664939,0.226796
RCRA subtitle c landfills,1996,kg,08611KYLNP31COA,326130,108101,0.226796
RCRA subtitle c landfills,1996,kg,08611KYLNP31COA,326130,78933,0.226796
RCRA subtitle c landfills,1996,kg,08628NVLRW1440P,928110,107211,8398.709472
RCRA subtitle c landfills,1996,kg,08628NVLRW1440P,928110,79016,2267.96
RCRA subtitle c landfills,1996,kg,08822MGNSM500PO,325180,7697372,0.226796
RCRA subtitle c landfills,1996,kg,08854BCHML101PO,325412,108101,0.226796
RCRA subtitle c landfills,1996,kg,08854BCHML101PO,325412,7697372,0.226796
RCRA subtitle c landfills,1996,kg,08901NWBRN596JE,332813,N106,0.226796
RCRA subtitle c landfills,1996,kg,08903DLCRM760JE,335912,N420,0.0453592
RCRA subtitle c landfills,1996,kg,10566THMRL1057L,325130,7697372,0.226796
RCRA subtitle c landfills,1996,kg,10710LCTRN21GRA,334413,1330207,0.226796
RCRA subtitle c landfills,1996,kg,10710LCTRN21GRA,334413,79016,0.226796
RCRA subtitle c landfills,1996,kg,10965LDRLLNORTH,325412,N450,113.398
RCRA subtitle c landfills,1996,kg,10965LDRLLNORTH,325412,N982,340.194
RCRA subtitle c landfills,1996,kg,12188GNRLL260HU,325211,107211,0.226796
RCRA subtitle c landfills,1996,kg,21030MRYLN100CO,331110,7439965,0.226796
Other landfills,1996,kg,94572NCLSNOLDHI,324110,91203,0.226796
Other landfills,1996,kg,94572NCLSNOLDHI,324110,67561,0.226796
Other landfills,1996,kg,77979BPCHMTEXAS,325199,109068,0.226796
Other landfills,1996,kg,77979BPCHMTEXAS,325199,110861,0.226796
Other landfills,1996,kg,77979BPCHMTEXAS,325199,115071,0.226796
