REPORTING YEAR,PRIMARY NAICS CODE,DISPOSAL ACTIVITY,UNIT OF MEASURE,TRI_CHEM_ID,TRIFID,FLOW
2008,332312,Other surface impoundment,kg,7439921,40391CNTCH700TE,0.8164656
2008,332313,Other disposal,kg,7439921,55350HTCHNHWY22,0.0453592
2008,332313,Other disposal,kg,7439921,74015STLCL5151N,0.0453592
2008,332313,Other disposal,kg,7439921,74107FNTBL555WE,0.0453592
2008,332312,Other disposal,kg,7440508,54180SPRTF1255B,0.226796
2008,332313,Other disposal,kg,7439965,74015MTRXS119WM,0.226796
2008,332313,Other disposal,kg,7440020,15009KMMNF685ST,0.226796
2008,332313,Other disposal,kg,7440020,74015MTRXS119WM,0.226796
2008,332313,Other disposal,kg,7440473,15009KMMNF685ST,0.226796
2008,332313,Other disposal,kg,7440473,74015MTRXS119WM,0.226796
2008,332313,Other disposal,kg,7440473,74015STLCL5151N,0.226796
2008,332313,Other disposal,kg,7440473,74107FNTBL555WE,0.226796
2008,332313,Other disposal,kg,7440473,74120TRNTY160NR,491.693728
2008,332313,Other landfills,kg,7439965,74015MTRXS119WM,0.226796
2008,332313,Other disposal,kg,7439965,84603PTTDS700SO,15.87572
2008,332312,Other disposal,kg,7440473,68701NCRCR1601W,0.226796
2008,332312,Other disposal,kg,7440473,60188BNNRS494EL,0.226796
2008,332312,Other disposal,kg,7440473,51510PXTNV5THAV,0.226796
2008,332312,Land treatment/application farming,kg,7439965,54014MYRNDHIGHW,887.679544
2008,332312,Other disposal,kg,100414,29202WNSTL2405S,0.226796
2008,332312,Other disposal,kg,108101,29202WNSTL2405S,0.226796
2008,332312,Other disposal,kg,115071,68701NCRCR1601W,0.226796
2008,332312,Other disposal,kg,1330207,73106WWSTL1730W,0.226796
2008,332312,Other disposal,kg,7439921,39181MRTHNPOBOX,8.164656
2008,332312,Other disposal,kg,7439921,68701NCRCR1601W,0.0453592
2008,332312,Other disposal,kg,7439921,77028NLCXX46HME,316.153624
2008,332312,Other disposal,kg,7439965,18014MCHLM723BE,2.26796
2008,332312,Other disposal,kg,7439965,39181MRTHNPOBOX,1270.511192
2008,332312,Other disposal,kg,7439965,51510PXTNV5THAV,0.226796
2008,332312,Other disposal,kg,7439965,54180SPRTF1255B,0.226796
2008,332312,Other disposal,kg,7439965,60188BNNRS494EL,0.226796
2008,332312,Other disposal,kg,7439965,68701NCRCR1601W,0.226796
2008,332312,Other disposal,kg,7440020,18014MCHLM723BE,2.26796
2008,332312,Other disposal,kg,7440020,39181MRTHNPOBOX,70.30676
2008,332312,Other disposal,kg,7440020,51510PXTNV5THAV,0.226796
2008,332312,Other disposal,kg,7440020,60188BNNRS494EL,0.226796
2008,332312,Other disposal,kg,7440020,68701NCRCR1601W,0.226796
2008,332311,Other landfills,kg,7439965,95237RBRTS12101,1570.789096
2008,332710,Other disposal,kg,7440020,7758WTXSHN171MY,0.226796
2008,332710,Other disposal,kg,7440020,95119FLXTR6341S,0.226796
2008,332710,Other disposal,kg,7440473,15846RBCNC650BR,0.226796
2008,332813,Other disposal,kg,7697372,60007PRFCT775MO,0.226796
2008,332813,Other disposal,kg,7697372,60018TWRSR5341N,0.226796
2008,332813,Other disposal,kg,7697372,60067RLNGT600SO,0.226796
2008,332813,Other disposal,kg,7697372,60101SWDNC910ST,0.226796
2008,332813,Other disposal,kg,7697372,60131BLMNT3410N,0.226796
2008,332813,Other disposal,kg,7697372,60140LCTRM15NRW,0.226796
2008,332813,Other disposal,kg,7697372,60162CNDZN4161B,0.226796
2008,332813,Other disposal,kg,7697372,60164LLBRT1WLAK,0.226796
2008,332813,Other disposal,kg,7697372,60007PNDST1250M,0.226796
2008,332813,Other disposal,kg,7697372,60607NBRTP340NO,0.226796
2008,332813,Other disposal,kg,7697372,60614WSTRN3636N,0.226796
2008,332813,Other disposal,kg,7697372,60639NTDMT4600W,0.226796
2008,332813,Other disposal,kg,7697372,60646PRCSN4123W,0.226796
2008,332813,Other disposal,kg,7697372,60657CRFTS1239W,0.226796
2008,332813,Other disposal,kg,7697372,61010QLTYM4THAN,0.226796
2008,332813,Other disposal,kg,7697372,61032MDRNP701SH,0.226796
2008,332813,Other disposal,kg,7697372,61109CHMPR3910L,0.226796
2008,332813,Other disposal,kg,7697372,62832LLNSM1135I,0.226796
2008,332813,Other disposal,kg,7697372,60607RLBLP1538W,0.226796
2008,332813,Other disposal,kg,7697372,60007CHMPL1990E,0.226796
2008,332813,Other disposal,kg,7697372,55432SPCPL16083,0.226796
2008,332813,Other disposal,kg,7697372,55418HRDCH26312,0.226796
2008,332813,Other disposal,kg,7440508,60607NBRTP340NO,0.226796
2008,332813,Other disposal,kg,7440508,60610WTRSV701WE,0.226796
2008,332813,Other disposal,kg,7440508,60651NBRTP1445N,0.226796
2008,332813,Other disposal,kg,7440508,60657CRFTS1239W,0.226796
2008,332813,Other disposal,kg,75092,54729NDNHD1610P,0.226796
2008,332813,Other disposal,kg,7647010,48207JXMTL4651B,0.226796
2008,332813,Other disposal,kg,7697372,00613CRBGPZENOG,0.226796
2008,332813,Other disposal,kg,7697372,06607CNNCT128LO,0.226796
2008,332813,Other disposal,kg,7697372,08902BRNTC1010J,0.226796
2008,332813,Other disposal,kg,7697372,12533PNTGNHUDSN,0.226796
2008,332813,Other disposal,kg,7697372,16501RPLTN656W1,0.226796
2008,332813,Other disposal,kg,7697372,46360TRPLX1500E,0.226796
2008,332813,Other disposal,kg,7697372,48066PLLPL15765,0.226796
2008,332813,Other disposal,kg,7697372,48207JXMTL4651B,0.226796
2008,332813,Other disposal,kg,7697372,49010LLGNM1274L,0.226796
2008,332813,Other disposal,kg,7697372,49022WHRLP151NO,0.226796
2008,332813,Other disposal,kg,7697372,53201LLNBR1602S,0.226796
2008,332813,Other disposal,kg,7697372,53212RTSTC428WV,0.226796
2008,332813,Other disposal,kg,7697372,55104CPRTV1605I,0.226796
2008,332813,Other disposal,kg,7697372,90201MTLSR6060S,0.226796
2008,332813,Other disposal,kg,7440508,60545PLNMTRTE34,0.226796
2008,332813,Other disposal,kg,7697372,90680LLMTL8401S,6667.8024
2008,332813,Other disposal,kg,7697372,95054CSLNC529AL,0.226796
2008,332912,Other disposal,kg,7440473,16509SNPTT8355H,0.226796
2008,332913,Other disposal,kg,7439921,38305DLTFC3441R,0.453592
2008,332913,Other disposal,kg,7440508,38305DLTFC3441R,0.226796
2008,332919,Other disposal,kg,7439921,16438SNPTT201TI,0.0453592
2008,332919,Other disposal,kg,7439921,16701DRSSR41FIS,0.0453592
2008,332919,Other disposal,kg,7439965,16438SNPTT201TI,0.226796
2008,332919,Other disposal,kg,7439965,16701DRSSR41FIS,0.226796
2008,332919,Other disposal,kg,7440020,16438SNPTT201TI,0.226796
2008,332912,Other disposal,kg,7440020,16509SNPTT8355H,0.226796
2008,332919,Other disposal,kg,7440020,16701DRSSR41FIS,0.226796
2008,332919,Other disposal,kg,7440508,16066GNDST925MA,0.226796
2008,332919,Other disposal,kg,7440508,16438SNPTT201TI,0.226796
2008,332991,Other disposal,kg,7439921,61081FRNTZ3201W,0.0453592
2008,332991,Other disposal,kg,7440473,38478THTRRPOBOX,0.226796
2008,332993,Other disposal,kg,7440020,75505LNSTRHWY82,0.58513368
2008,332993,Other disposal,kg,7440020,75505SRMYLHWY82,0.58513368
2008,332993,Other disposal,kg,7440473,75505LNSTRHWY82,7.4888039200000005
2008,332993,Other disposal,kg,7440473,75505SRMYLHWY82,7.4888039200000005
2008,332919,Other disposal,kg,7440473,16438SNPTT201TI,0.226796
2008,332912,Other disposal,kg,7439921,97124SRDNF385NE,0.0453592
2008,332912,Other disposal,kg,7439921,29642SRDNF1407P,0.0453592
2008,332911,Other disposal,kg,7440508,12586SPNCN150CO,113.398
2008,332813,Other disposal,kg,79016,55104CPRTV1605I,0.226796
2008,332813,Other disposal,kg,79016,60007MGNTC1401G,0.226796
2008,332813,Other disposal,kg,79016,60067RLNGT600SO,0.226796
2008,332813,Other disposal,kg,79016,60607NBRTP340NO,0.226796
2008,332813,Other disposal,kg,79016,61010QLTYM4THAN,0.226796
2008,332813,Other disposal,kg,79016,61109CHMPR3910L,0.226796
2008,332813,Other landfills,kg,7697372,06607CNNCT128LO,0.226796
2008,332813,Other landfills,kg,7697372,49203LMPLT1319S,0.226796
2008,332813,Other surface impoundment,kg,7697372,06607CNNCT128LO,0.226796
2008,332813,RCRA c surface impoundment,kg,7697372,06607CNNCT128LO,0.226796
2008,332813,RCRA subtitle c landfills,kg,7439921,54935SCHRM650OA,0.0453592
2008,332813,RCRA subtitle c landfills,kg,7697372,06607CNNCT128LO,0.226796
2008,332813,RCRA subtitle c landfills,kg,7697372,49203LMPLT1319S,0.226796
2008,332813,Underground injection to class i wells,kg,7697372,06607CNNCT128LO,0.226796
2008,332813,Underground injection to class ii-v wells,kg,7697372,06607CNNCT128LO,0.226796
2008,332911,Other disposal,kg,7440020,02322MSNLN85BOD,0.226796
2008,332911,Other disposal,kg,7440020,71309DRSSRHWY32,0.226796
2008,332911,Other disposal,kg,7440473,02322MSNLN85BOD,0.226796
2008,332911,Other disposal,kg,7440473,71309DRSSRHWY32,0.226796
2008,332813,Other disposal,kg,7697372,92621LCTRN537WE,0.226796
2008,332813,Other disposal,kg,7440508,60445MGPLT4704W,0.226796
2008,332813,Other disposal,kg,7440508,60101SWDNC910ST,0.226796
2008,332813,Other disposal,kg,7440508,53201LLNBR1602S,0.226796
2008,332721,RCRA subtitle c landfills,kg,7440473,17603VLLRB2599O,2.26796
2008,332722,Other disposal,kg,7439921,60177HDNCX201NO,0.0453592
2008,332722,Other disposal,kg,7439965,52101DRLLT13011,0.226796
2008,332722,Other disposal,kg,7440020,52101DRLLT13011,0.226796
2008,332722,Other disposal,kg,7440020,91320RPBLC13RAN,0.226796
2008,332722,Other disposal,kg,7440473,52101DRLLT13011,0.226796
2008,332722,Other disposal,kg,7440473,60131MRCNR11330,0.226796
2008,332722,Other disposal,kg,7440473,60178DRVLK114PA,0.226796
2008,332721,Other disposal,kg,7697372,85301GLBRT5310W,0.226796
2008,332722,Other disposal,kg,7440473,90745HCKMN900WA,0.226796
2008,332722,Other disposal,kg,7440508,52101DRLLT13011,0.226796
2008,332722,Other disposal,kg,7440508,60131MRCNR11330,0.226796
2008,332722,Other disposal,kg,7440508,60177HDNCX201NO,0.226796
2008,332722,Other disposal,kg,7632000,60007TPYPR1375L,0.226796
2008,332722,Other disposal,kg,7697372,52101DRLLT13011,0.226796
2008,332722,Other disposal,kg,7697372,90745HCKMN900WA,0.226796
2008,332722,Other disposal,kg,79016,60131MRCNR11330,0.226796
2008,332722,Other disposal,kg,79016,60177HDNCX201NO,0.226796
2008,332722,Other disposal,kg,7440508,16686CHCGRINDUS,0.226796
2008,332721,Other disposal,kg,7440508,6111WZNTHC52ZEN,0.226796
2008,332721,Other disposal,kg,7440508,38562TNRQP142NG,0.226796
2008,332721,Other disposal,kg,7440508,38562RQPCRHWY53,0.226796
2008,332710,Other disposal,kg,7440473,16161MSPCL100FI,0.226796
2008,332710,Other disposal,kg,7440473,7703WTMKNB1473Y,0.226796
2008,332710,Other disposal,kg,7440473,7703WTXSHN2ALDI,0.226796
2008,332710,Other disposal,kg,7440473,7758WTXSHN171MY,0.226796
2008,332710,Other disposal,kg,7440508,15846RBCNC650BR,0.226796
2008,332710,Other disposal,kg,7440508,16502MRCNH191RA,0.226796
2008,332710,Other disposal,kg,7440508,45885PRKRH1700E,23.133192
2008,332710,Other disposal,kg,7440508,7703WTMKNB1473Y,0.226796
2008,332710,Other surface impoundment,kg,7439965,7703WTXSHN2ALDI,0.226796
2008,332710,Other surface impoundment,kg,7440020,7703WTXSHN2ALDI,0.226796
2008,332710,Other surface impoundment,kg,7440473,7703WTXSHN2ALDI,0.226796
2008,332721,Other disposal,kg,7439921,38562RQPCRHWY53,0.0453592
2008,332721,Other disposal,kg,7439921,38562TNRQP142NG,0.0453592
2008,332721,Other disposal,kg,7439921,4950WMCRNM1722K,0.0453592
2008,332721,Other disposal,kg,7439921,85301GLBRT5310W,0.0453592
2008,332721,Other disposal,kg,7439965,38562RQPCRHWY53,0.226796
2008,332721,Other disposal,kg,7440020,38562RQPCRHWY53,0.226796
2008,332721,Other disposal,kg,7440473,60714SWSSP7550N,0.226796
2008,332721,Other disposal,kg,7440473,6111WZNTHC52ZEN,0.226796
2008,332811,Other disposal,kg,7439965,60164HTMPN75ELA,0.226796
2008,332811,Other disposal,kg,7440020,60164HTMPN75ELA,0.226796
2008,332811,Other disposal,kg,7440473,60164HTMPN75ELA,0.226796
2008,332811,Other disposal,kg,7440508,60164HTMPN75ELA,0.226796
2008,332813,Other disposal,kg,108883,48207JXMTL4651B,0.226796
2008,332813,Other disposal,kg,7439921,60007THRJS701LA,0.0453592
2008,332813,Other disposal,kg,7439921,60714MPCPR5600W,0.0453592
2008,332813,Other disposal,kg,7439921,92649TDZCN15701,0.0453592
2008,332813,Other disposal,kg,7439965,00613CRBGPZENOG,0.226796
2008,332813,Other disposal,kg,7439965,60101SWDNC910ST,0.226796
2008,332813,Other disposal,kg,7439965,60140LCTRM15NRW,0.226796
2008,332813,Other disposal,kg,7440020,00613CRBGPZENOG,0.226796
2008,332813,Other disposal,kg,7440020,17318CHSDSCONNE,0.226796
2008,332813,Other disposal,kg,7440020,49022WHRLP151NO,0.226796
2008,332813,Other disposal,kg,7440020,60101SWDNC910ST,0.226796
2008,332813,Other disposal,kg,7440020,60140LCTRM15NRW,0.226796
2008,332813,Other disposal,kg,7440473,17318CHSDSCONNE,0.226796
2008,332813,Other disposal,kg,7440473,60101SWDNC910ST,0.226796
2008,332813,Other disposal,kg,7440473,60140LCTRM15NRW,0.226796
2008,332813,Other disposal,kg,7440473,60614SCNTF2073N,0.226796
2008,332813,Other disposal,kg,7440508,00613CRBGPZENOG,0.226796
2008,332813,Other disposal,kg,7440508,16501RPLTN656W1,0.226796
2008,332813,Other disposal,kg,7440508,17318CHSDSCONNE,0.226796
2008,332813,Land treatment/application farming,kg,7697372,06607CNNCT128LO,0.226796
2008,332119,Other disposal,kg,7439965,35055CLLMN1909B,0.226796
2008,332812,Underground injection to class ii-v wells,kg,7697372,64116NNCRB1234A,0.226796
2008,332812,Other disposal,kg,95636,60608DRCNT1600S,0.226796
2008,332811,Other disposal,kg,7632000,53224FPMHT11200,0.226796
2008,332811,Other disposal,kg,7632000,60007FPMHT1501S,0.226796
2008,332811,Other disposal,kg,7664417,63110PLPRD5711W,0.226796
2008,332811,Other disposal,kg,7664417,64130PLPRD4827C,0.226796
2008,332811,Other disposal,kg,7664939,48089JXMTL22105,0.226796
2008,332811,Other disposal,kg,7697372,37130PLPRD1307R,0.226796
2008,332811,Other disposal,kg,7697372,60164HTMPN75ELA,0.226796
2008,332812,Other disposal,kg,1330207,60007CMFNS1595O,0.226796
2008,332812,Other disposal,kg,1330207,60608DRCNT1600S,0.226796
2008,332812,Other disposal,kg,71363,44483LCNRL390GR,0.226796
2008,332812,Other disposal,kg,71363,60608DRCNT1600S,0.226796
2008,332812,Other disposal,kg,7439921,07114NWJRS139HA,0.0453592
2008,332812,Other disposal,kg,7439921,39090CNTRLINDUS,15.422128
2008,332812,Other disposal,kg,7439921,45856PRTCC5000C,0.0453592
2008,332812,Other disposal,kg,7439921,7600WSBRLV8653E,0.0453592
2008,332812,Other disposal,kg,7439965,45365THSTL1501W,0.226796
2008,332812,Other disposal,kg,7440439,7600WSBRLV8653E,0.226796
2008,332812,Other disposal,kg,7440508,23150RNTRN5901L,0.226796
2008,332812,Other disposal,kg,7697372,90063GRGND4116W,0.226796
2008,332812,Underground injection to class i wells,kg,7697372,64116NNCRB1234A,0.226796
2008,332994,Other disposal,kg,191242,04072SCDFN291NO,0.0453592
2008,332119,Other disposal,kg,7439965,04210GNRLL135RO,0.226796
2008,332119,Other disposal,kg,7439921,35055CLLMN1909B,0.0453592
2008,331492,Other disposal,kg,7697372,75034GNBNCSOUTH,0.226796
2008,331492,Other landfills,kg,7439921,36081SNDRSHENDE,902932.4368248
2008,331492,Other landfills,kg,7440360,36081SNDRSHENDE,268531.453512
2008,331492,Other landfills,kg,7440360,75034GNBNCSOUTH,21147.366224
2008,331492,Other landfills,kg,7440382,36081SNDRSHENDE,54856.962888
2008,331492,Other landfills,kg,7440382,75034GNBNCSOUTH,1233.77024
2008,331492,Other landfills,kg,7440439,36081SNDRSHENDE,17052.337648
2008,331511,Land treatment/application farming,kg,108952,76448BBRNNR2LAK,112.037224
2008,331492,Other disposal,kg,7697372,55060JSTNS1900H,0.226796
2008,331511,Land treatment/application farming,kg,7439921,76430BRNNC5MILE,265.804912
2008,331511,Land treatment/application farming,kg,7439976,76430BRNNC5MILE,3.9916096000000003
2008,331511,Land treatment/application farming,kg,7439976,76448BBRNNR2LAK,8.5728888
2008,331511,Land treatment/application farming,kg,95636,76448BBRNNR2LAK,8851.84788
2008,331511,Other disposal,kg,108952,74361PRYRFHUNTS,0.226796
2008,331511,Other disposal,kg,108952,75110LCTYR909S1,2.26796
2008,331511,Other disposal,kg,108952,75902LFKNNDOUGL,0.226796
2008,331511,Other disposal,kg,108952,76448BBRNNR2LAK,5.896696
2008,331511,Other disposal,kg,121448,75710TYLRPHIGHW,0.226796
2008,331511,Land treatment/application farming,kg,7439921,76448BBRNNR2LAK,552.021464
2008,331492,Other disposal,kg,7440508,44094FSNNC4711T,0.226796
2008,331492,Other disposal,kg,7439921,90040DVDHF6009B,160.117976
2008,331492,Other disposal,kg,7439921,61104BHRPR1100S,0.0453592
2008,331420,Underground injection to class i wells,kg,7440020,40019HSSYCMULBE,2.26796
2008,331420,Other disposal,kg,7439921,52404PMXND5300W,0.0453592
