DISPOSAL ACTIVITY,REPORTING YEAR,UNIT OF MEASURE,TRIFID,PRIMARY NAICS CODE,TRI_CHEM_ID,FLOW
Other landfills,2007,kg,75691MRTNL8850F,221112,N458,30.390664
Other landfills,2007,kg,75691MRTNL8850F,221112,N450,613126.203096
Other landfills,2007,kg,75691MRTNL8850F,221112,N420,27459.552496
Other landfills,2007,kg,75691MRTNL8850F,221112,N100,109884.92996
Other landfills,2007,kg,75691MRTNL8850F,221112,N096,17776.724072
Other landfills,2007,kg,75691MRTNL8850F,221112,N090,55170.39496
Other landfills,2007,kg,75691MRTNL8850F,221112,N040,1158305.231776
Other landfills,2007,kg,75691MRTNL8850F,221112,N020,17373.027192
Other landfills,2007,kg,75840BGBRW11MIE,221112,N450,151366.371952
Other landfills,2007,kg,75840BGBRW11MIE,221112,N458,58.059776
Other landfills,2007,kg,75840BGBRW11MIE,221112,N495,10769.634856
Other landfills,2007,kg,75840BGBRW11MIE,221112,N725,2194.024504
Other landfills,2007,kg,76031TXSLM15865,327410,N420,6858.4924768
Other landfills,2007,kg,75903TXSFN1611N,331511,N120,2.26796
Other landfills,2007,kg,75903TXSFN1611N,331511,7440508,6780.293216
Other landfills,2007,kg,75903TXSFN1611N,331511,7439921,1931.848328
Other landfills,2007,kg,75903TXSFN1611N,331511,108952,24.493968
Other landfills,2007,kg,75846LMSTNFM39A,221112,N982,54431.04
Other landfills,2007,kg,75846LMSTNFM39A,221112,N770,99790.24
Other landfills,2007,kg,75846LMSTNFM39A,221112,N725,17690.088
Other landfills,2007,kg,75846LMSTNFM39A,221112,N495,28576.296
Other landfills,2007,kg,76804MCMPNCAMPB,326113,100414,54.431039999999996
Other landfills,2007,kg,75846LMSTNFM39A,221112,N458,394.398244
Other landfills,2007,kg,75846LMSTNFM39A,221112,N420,20148.8287952
Other landfills,2007,kg,75846LMSTNFM39A,221112,N100,77110.64
Other landfills,2007,kg,75846LMSTNFM39A,221112,N096,11793.392
Other landfills,2007,kg,75846LMSTNFM39A,221112,N090,40369.688
Other landfills,2007,kg,75846LMSTNFM39A,221112,N040,861824.8
Other landfills,2007,kg,75846LMSTNFM39A,221112,N020,12246.984
Other landfills,2007,kg,75840BGBRW11MIE,221112,N982,13380.056816
Other landfills,2007,kg,75840BGBRW11MIE,221112,N770,48970.245912
Other landfills,2007,kg,75840BGBRW11MIE,221112,N760,11686.344288
Other landfills,2007,kg,75846LMSTNFM39A,221112,N450,408232.8
Other landfills,2007,kg,76804MCMPNCAMPB,326113,108101,34.472992
Other landfills,2007,kg,76804MCMPNCAMPB,326113,108883,49.89512
Other landfills,2007,kg,76804MCMPNCAMPB,326113,1330207,140.61352
Other landfills,2007,kg,77541THDWCBUILD,325199,108907,1.814368
Other landfills,2007,kg,77541THDWCBUILD,325199,108101,84.821704
Other landfills,2007,kg,77541THDWCBUILD,325199,107186,108.86207999999999
Other landfills,2007,kg,77541THDWCBUILD,325199,106990,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325199,106898,97.975872
Other landfills,2007,kg,77541THDWCBUILD,325180,N982,166.468264
Other landfills,2007,kg,77541THDWCBUILD,325180,N230,3954.868648
Other landfills,2007,kg,77541THDWCBUILD,325180,N150,1.8086
Other landfills,2007,kg,77541THDWCBUILD,325180,N120,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325180,N090,1.814368
Other landfills,2007,kg,77541THDWCBUILD,325180,N040,21.318824
Other landfills,2007,kg,77541THDWCBUILD,325180,98862,3.175144
Other landfills,2007,kg,77541THDWCBUILD,325180,96184,21.318824
Other landfills,2007,kg,77541THDWCBUILD,325180,92524,4.53592
Other landfills,2007,kg,77541THDWCBUILD,325180,91087,121.562656
Other landfills,2007,kg,77541THDWCBUILD,325180,87683,0.453592
Other landfills,2007,kg,77541THDWCBUILD,325180,872504,47.627159999999996
Other landfills,2007,kg,77541THDWCBUILD,325180,85018,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325180,79345,0.453592
Other landfills,2007,kg,77541THDWCBUILD,325199,140885,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325199,50000,0.453592
Other landfills,2007,kg,77541THDWCBUILD,325199,542756,36.28736
Other landfills,2007,kg,77541THDWCBUILD,325199,62533,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325211,80057,4896.52564
Other landfills,2007,kg,77541THDWCBUILD,325211,79107,12.700576
Other landfills,2007,kg,77541THDWCBUILD,325211,75569,42.184056
Other landfills,2007,kg,77541THDWCBUILD,325211,75070,0.453592
Other landfills,2007,kg,77541THDWCBUILD,325211,75014,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325211,7439921,24.493968
Other landfills,2007,kg,77541THDWCBUILD,325211,630206,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325211,608935,3.45183512
Other landfills,2007,kg,77541THDWCBUILD,325211,540590,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325180,79016,40.369688
Other landfills,2007,kg,77541THDWCBUILD,325211,1330207,11.3398
Other landfills,2007,kg,77541THDWCBUILD,325211,110543,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325211,107062,5.896696
Other landfills,2007,kg,77541THDWCBUILD,325199,95501,5.896696
Other landfills,2007,kg,77541THDWCBUILD,325199,91203,8.164656
Other landfills,2007,kg,77541THDWCBUILD,325199,78875,0.453592
Other landfills,2007,kg,77541THDWCBUILD,325199,74851,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325199,7440224,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325199,71556,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325199,71432,1.814368
Other landfills,2007,kg,77541THDWCBUILD,325211,115071,0.226796
Other landfills,2007,kg,75670HNDRS1902N,327120,N420,1.07954896
Other landfills,2007,kg,77541THDWCBUILD,325180,79005,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325180,7664417,16.329312
Other landfills,2007,kg,77481WPRSHYUJON,221112,N770,45359.2
Other landfills,2007,kg,77481WPRSHYUJON,221112,N495,14061.351999999999
Other landfills,2007,kg,77481WPRSHYUJON,221112,N458,156.716036
Other landfills,2007,kg,77481WPRSHYUJON,221112,N450,104326.16
Other landfills,2007,kg,77481WPRSHYUJON,221112,N420,10448.945312
Other landfills,2007,kg,77481WPRSHYUJON,221112,N100,35833.768
Other landfills,2007,kg,77481WPRSHYUJON,221112,N096,5443.104
Other landfills,2007,kg,77481WPRSHYUJON,221112,N090,19050.864
Other landfills,2007,kg,77481WPRSHYUJON,221112,N040,997902.4
Other landfills,2007,kg,77481WPRSHYUJON,221112,N020,6350.288
Other landfills,2007,kg,77262GDYRT2000G,325212,N590,0.00453592
Other landfills,2007,kg,77262GDYRT2000G,325212,191242,0.00453592
Other landfills,2007,kg,76804MCMPNCAMPB,326113,N982,353.80176
Other landfills,2007,kg,76804MCMPNCAMPB,326113,N420,0.8618248
Other landfills,2007,kg,76804MCMPNCAMPB,326113,N230,11.3398
Other landfills,2007,kg,76804MCMPNCAMPB,326113,N040,680.388
Other landfills,2007,kg,76804MCMPNCAMPB,326113,95636,4.53592
Other landfills,2007,kg,76804MCMPNCAMPB,326113,872504,4.53592
Other landfills,2007,kg,76804MCMPNCAMPB,326113,71363,181.4368
Other landfills,2007,kg,77481WPRSHYUJON,221112,N982,34472.992
Other landfills,2007,kg,77541THDWCBUILD,325180,100414,52.616672
Other landfills,2007,kg,77541THDWCBUILD,325180,100425,91.625584
Other landfills,2007,kg,77541THDWCBUILD,325180,107051,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325180,7647010,49.89512
Other landfills,2007,kg,77541THDWCBUILD,325180,75354,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325180,75343,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325180,75218,23.586784
Other landfills,2007,kg,77541THDWCBUILD,325180,75092,0.453592
Other landfills,2007,kg,77541THDWCBUILD,325180,75003,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325180,74873,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325180,67721,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325180,67663,3.175144
Other landfills,2007,kg,77541THDWCBUILD,325180,77736,0.453592
Other landfills,2007,kg,77541THDWCBUILD,325180,67561,11.3398
Other landfills,2007,kg,77541THDWCBUILD,325180,56235,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325180,1918021,0.453592
Other landfills,2007,kg,77541THDWCBUILD,325180,127184,28.576296
Other landfills,2007,kg,77541THDWCBUILD,325180,123386,5955.66296
Other landfills,2007,kg,77541THDWCBUILD,325180,120821,0.226796
Other landfills,2007,kg,77541THDWCBUILD,325180,118741,75.0241168
Other landfills,2007,kg,77541THDWCBUILD,325180,108952,36.28736
Other landfills,2007,kg,77541THDWCBUILD,325180,108883,80.28578399999999
Other landfills,2007,kg,77541THDWCBUILD,325180,107211,47.173568
Other landfills,2007,kg,77541THDWCBUILD,325180,584849,483.529072
Other landfills,2007,kg,77541THDWCBUILD,325211,95636,0.226796
Other landfills,2007,kg,75652HNDRS1309K,327120,N450,2.26796
Other landfills,2007,kg,75650HWPRK2400F,221112,N982,23133.192
Other landfills,2007,kg,72734FLNTC21797,221112,N100,4354.4832
Other landfills,2007,kg,72734FLNTC21797,221112,N040,95254.31999999999
Other landfills,2007,kg,72562NRGYN555PO,221112,N982,11229.577144
Other landfills,2007,kg,72562NRGYN555PO,221112,N770,18722.0098
Other landfills,2007,kg,72562NRGYN555PO,221112,N495,6133.4710239999995
Other landfills,2007,kg,72562NRGYN555PO,221112,N458,0.0453592
Other landfills,2007,kg,72562NRGYN555PO,221112,N450,13413.622624
Other landfills,2007,kg,72562NRGYN555PO,221112,N420,3012.531268
Other landfills,2007,kg,72562NRGYN555PO,221112,N150,5.0000000000000004e-08
Other landfills,2007,kg,72562NRGYN555PO,221112,N100,17943.645927999998
Other landfills,2007,kg,72562NRGYN555PO,221112,N096,3866.8718
Other landfills,2007,kg,72562NRGYN555PO,221112,N090,6906.391792
Other landfills,2007,kg,72562NRGYN555PO,221112,N040,625465.719864
Other landfills,2007,kg,72503RKNSS600LI,327410,N420,10230.313968
Other landfills,2007,kg,72132NTRGY1100W,221112,N982,11303.059048
Other landfills,2007,kg,72132NTRGY1100W,221112,N770,14836.087136
Other landfills,2007,kg,72132NTRGY1100W,221112,N495,5620.0048799999995
Other landfills,2007,kg,72132NTRGY1100W,221112,N458,1.4514944
Other landfills,2007,kg,72132NTRGY1100W,221112,N450,13224.47476
Other landfills,2007,kg,72734FLNTC21797,221112,N420,1344.90028
Other landfills,2007,kg,72132NTRGY1100W,221112,N420,1930.2153967999998
Other landfills,2007,kg,72734FLNTC21797,221112,N450,8618.248
Other landfills,2007,kg,72734FLNTC21797,221112,N770,5443.104
Other landfills,2007,kg,74066NTRNT15031,331314,7439921,48.534344
Other landfills,2007,kg,74053NRTHSJCTHW,221112,N982,9071.84
Other landfills,2007,kg,74053NRTHSJCTHW,221112,N770,11339.8
Other landfills,2007,kg,74053NRTHSJCTHW,221112,N495,4535.92
Other landfills,2007,kg,74053NRTHSJCTHW,221112,N458,0.453592
Other landfills,2007,kg,74053NRTHSJCTHW,221112,N450,17236.496
Other landfills,2007,kg,74053NRTHSJCTHW,221112,N420,2809.095256
Other landfills,2007,kg,74053NRTHSJCTHW,221112,N100,8164.656
Other landfills,2007,kg,74053NRTHSJCTHW,221112,N090,4490.5608
Other landfills,2007,kg,74053NRTHSJCTHW,221112,N040,195044.56
Other landfills,2007,kg,74015MTRXS119WM,332313,7440473,0.226796
Other landfills,2007,kg,74015MTRXS119WM,332313,7440020,0.226796
Other landfills,2007,kg,74015MTRXS119WM,332313,7439965,0.226796
Other landfills,2007,kg,73763NTDSTHWY51,327420,7439976,0.41730464
Other landfills,2007,kg,73763NTDSTHWY51,327420,7439921,8.731646
Other landfills,2007,kg,72914PRCSN497CL,327390,7439976,0.0453592
Other landfills,2007,kg,72914PRCSN497CL,327390,7439921,0.0453592
Other landfills,2007,kg,72802JWLMN777TY,331315,7439921,0.0453592
Other landfills,2007,kg,72734FLNTC21797,221112,N982,4309.124
Other landfills,2007,kg,72734FLNTC21797,221112,N458,2.26796
Other landfills,2007,kg,72132NTRGY1100W,221112,N150,5.0000000000000004e-08
Other landfills,2007,kg,72132NTRGY1100W,221112,N100,13317.914712
Other landfills,2007,kg,72132NTRGY1100W,221112,N096,2767.818384
Other landfills,2007,kg,71836SHGRVPOBOX,327310,N090,374.66245608
Other landfills,2007,kg,71836SHGRVPOBOX,327310,N040,2725.1399127199998
Other landfills,2007,kg,71833WYRHSHIGHW,321113,N420,442.1161224
Other landfills,2007,kg,71833WYRHSHIGHW,321113,N150,1.653e-05
Other landfills,2007,kg,71822NKSPPHIGHW,322110,N982,4816.693448
Other landfills,2007,kg,71822NKSPPHIGHW,322110,N770,159.66438399999998
Other landfills,2007,kg,71822NKSPPHIGHW,322110,N511,6.350288
Other landfills,2007,kg,71822NKSPPHIGHW,322110,N458,1.360776
Other landfills,2007,kg,71822NKSPPHIGHW,322110,N450,193664.733136
Other landfills,2007,kg,71822NKSPPHIGHW,322110,N420,1716.392128
Other landfills,2007,kg,71822NKSPPHIGHW,322110,N150,0.00017
Other landfills,2007,kg,71822NKSPPHIGHW,322110,N100,7259.73996
Other landfills,2007,kg,71822NKSPPHIGHW,322110,N040,3930.37468
Other landfills,2007,kg,71822NKSPPHIGHW,322110,75070,1147.134168
Other landfills,2007,kg,71822NKSPPHIGHW,322110,67561,1147.134168
Other landfills,2007,kg,71822NKSPPHIGHW,322110,64186,0.14061352
Other landfills,2007,kg,71822NKSPPHIGHW,322110,50000,2.721552
Other landfills,2007,kg,71822NKSPPHIGHW,322110,1319773,0.9979024000000001
Other landfills,2007,kg,71822NKSPPHIGHW,322110,120809,0.453592
Other landfills,2007,kg,71836SHGRVPOBOX,327310,N100,818.45233296
Other landfills,2007,kg,71836SHGRVPOBOX,327310,N150,0.0017347
Other landfills,2007,kg,71836SHGRVPOBOX,327310,N420,2388.0031228
Other landfills,2007,kg,71836SHGRVPOBOX,327310,N450,3893.75166192
Other landfills,2007,kg,72132NTRGY1100W,221112,N090,5780.122856
Other landfills,2007,kg,72132NTRGY1100W,221112,N040,440703.18332
Other landfills,2007,kg,72117PRCSN315PH,327390,7439976,0.0453592
Other landfills,2007,kg,72117PRCSN315PH,327390,7439921,0.0453592
Other landfills,2007,kg,72110RKNSSHIGHW,322130,N982,6350.288
Other landfills,2007,kg,72110RKNSSHIGHW,322130,N458,1.7236496
Other landfills,2007,kg,72110RKNSSHIGHW,322130,N450,43091.24
Other landfills,2007,kg,72110RKNSSHIGHW,322130,N420,997.9024
Other landfills,2007,kg,72110RKNSSHIGHW,322130,N150,0.00011
Other landfills,2007,kg,74066NTRNT15031,331314,7440508,1713.670576
Other landfills,2007,kg,72110RKNSSHIGHW,322130,N040,11793.392
Other landfills,2007,kg,72110RKNSSHIGHW,322130,67561,4535.92
Other landfills,2007,kg,72110RKNSSHIGHW,322130,50000,0.5896696
Other landfills,2007,kg,72110RKNSSHIGHW,322130,120809,0.7711064
Other landfills,2007,kg,72110RKNSSHIGHW,322130,108952,20.41164
Other landfills,2007,kg,72006NBCNCHWY33,331529,7440508,54753.09032
Other landfills,2007,kg,72006NBCNCHWY33,331529,7439921,8273.064488
Other landfills,2007,kg,71836SHGRVPOBOX,327310,N982,8604.5495216
Other landfills,2007,kg,71836SHGRVPOBOX,327310,N495,291.00648351999996
Other landfills,2007,kg,71836SHGRVPOBOX,327310,N458,2.45393272
Other landfills,2007,kg,72110RKNSSHIGHW,322130,75070,54.431039999999996
Other landfills,2007,kg,74066NTRNT15031,331314,N982,1185.235896
Other landfills,2007,kg,74337GRNDR3MIEO,221112,N040,292055.641816
Other landfills,2007,kg,74337GRNDR3MIEO,221112,N090,5017.634704
Other landfills,2007,kg,75455MNTCLOFFFM,221112,N050,2708.397832
Other landfills,2007,kg,75455MNTCLOFFFM,221112,N040,794010.981632
Other landfills,2007,kg,75455MNTCLOFFFM,221112,N020,9506.834728
Other landfills,2007,kg,75229BLMNM11165,331529,7440508,0.226796
Other landfills,2007,kg,75182MRCNM359CL,327120,N982,1517.26524
Other landfills,2007,kg,75110LCTYR909S1,331511,N495,1137.608736
Other landfills,2007,kg,75110LCTYR909S1,331511,N450,382.831648
Other landfills,2007,kg,75110LCTYR909S1,331511,91203,4055.566072
Other landfills,2007,kg,75110LCTYR909S1,331511,7439921,73.481904
Other landfills,2007,kg,75110LCTYR909S1,331511,108952,107.954896
Other landfills,2007,kg,75038TCCRL1801H,334413,N420,0.0453592
Other landfills,2007,kg,75034GNBNCSOUTH,331492,N420,116854.37104
Other landfills,2007,kg,75034GNBNCSOUTH,331492,7440382,1298.180304
Other landfills,2007,kg,75034GNBNCSOUTH,331492,7440360,22257.759439999998
Other landfills,2007,kg,74945GLBLSHWY17,327410,N458,4.1276872
Other landfills,2007,kg,74820DLCMN1100W,327310,N982,10723.822064
Other landfills,2007,kg,74820DLCMN1100W,327310,N420,1191.586184
Other landfills,2007,kg,74820DLCMN1100W,327310,7439976,0.453592
Other landfills,2007,kg,74766WYRHSHC74B,321113,N420,380.8358432
Other landfills,2007,kg,75455MNTCLOFFFM,221112,N090,29320.640472
Other landfills,2007,kg,75455MNTCLOFFFM,221112,N096,8767.026176
Other landfills,2007,kg,75455MNTCLOFFFM,221112,N100,57439.262144
Other landfills,2007,kg,75455MNTCLOFFFM,221112,N420,15181.72424
Other landfills,2007,kg,75650HWPRK2400F,221112,N770,49895.12
Other landfills,2007,kg,75650HWPRK2400F,221112,N760,13607.76
Other landfills,2007,kg,75650HWPRK2400F,221112,N725,9071.84
Other landfills,2007,kg,75650HWPRK2400F,221112,N495,18597.272
Other landfills,2007,kg,75650HWPRK2400F,221112,N458,157.396424
Other landfills,2007,kg,75650HWPRK2400F,221112,N450,172364.96
Other landfills,2007,kg,75650HWPRK2400F,221112,N420,18235.759176
Other landfills,2007,kg,75650HWPRK2400F,221112,N100,23586.784
Other landfills,2007,kg,75650HWPRK2400F,221112,N096,8618.248
Other landfills,2007,kg,74766WYRHSHC74B,321113,N150,1.113e-05
Other landfills,2007,kg,75650HWPRK2400F,221112,N090,24040.376
Other landfills,2007,kg,75650HWPRK2400F,221112,N040,308442.56
Other landfills,2007,kg,75650HWPRK2400F,221112,N020,7257.472
Other landfills,2007,kg,75455MNTCLOFFFM,221112,N982,31247.95288
Other landfills,2007,kg,75455MNTCLOFFFM,221112,N770,88364.711112
Other landfills,2007,kg,75455MNTCLOFFFM,221112,N760,22128.032128
Other landfills,2007,kg,75455MNTCLOFFFM,221112,N725,3799.7401839999998
Other landfills,2007,kg,75455MNTCLOFFFM,221112,N495,22089.476808
Other landfills,2007,kg,75455MNTCLOFFFM,221112,N458,59.420552
Other landfills,2007,kg,75455MNTCLOFFFM,221112,N450,257592.62884
Other landfills,2007,kg,75650HWPRK2400F,221112,N050,7711.064
Other landfills,2007,kg,75652HNDRS1309K,327120,N420,30.51313384
Other landfills,2007,kg,74764WYRHSHIGHW,322130,N982,16976.587784
Other landfills,2007,kg,74764WYRHSHIGHW,322130,N495,1199.75084
Other landfills,2007,kg,74403FRTHW5600E,322121,N150,5.0000000000000004e-08
Other landfills,2007,kg,74403FRTHW5600E,322121,N040,0.226796
Other landfills,2007,kg,74403FRTHW5600E,322121,95636,0.226796
Other landfills,2007,kg,74403FRTHW5600E,322121,92524,0.226796
Other landfills,2007,kg,74403FRTHW5600E,322121,7439976,8.164656
Other landfills,2007,kg,74403FRTHW5600E,322121,67561,2766.9112
Other landfills,2007,kg,74362LKMMTCARBI,325180,7439921,757.49864
Other landfills,2007,kg,74361LNSTR5MILE,327310,N458,0.0453592
Other landfills,2007,kg,74361LNSTR5MILE,327310,N450,27.533034400000002
Other landfills,2007,kg,74361LNSTR5MILE,327310,N420,0.0453592
Other landfills,2007,kg,74361LNSTR5MILE,327310,N090,14.106711200000001
Other landfills,2007,kg,74361LNSTR5MILE,327310,7440473,0.226796
Other landfills,2007,kg,74337GRNDR3MIEO,221112,N982,6698.193064
Other landfills,2007,kg,74337GRNDR3MIEO,221112,N770,13600.502527999999
Other landfills,2007,kg,74337GRNDR3MIEO,221112,N495,3979.8162079999997
Other landfills,2007,kg,74337GRNDR3MIEO,221112,N458,43.09124
Other landfills,2007,kg,74337GRNDR3MIEO,221112,N450,10152.296144
Other landfills,2007,kg,74337GRNDR3MIEO,221112,N420,1501.38952
Other landfills,2007,kg,74337GRNDR3MIEO,221112,N100,11427.796848
Other landfills,2007,kg,74403FRTHW5600E,322121,N420,4989.512
Other landfills,2007,kg,74403FRTHW5600E,322121,N511,0.226796
Other landfills,2007,kg,74403FRTHW5600E,322121,N770,0.226796
Other landfills,2007,kg,74403GRNTP38PRT,331210,7439965,0.226796
Other landfills,2007,kg,74764WYRHSHIGHW,322130,N458,9.6615096
Other landfills,2007,kg,74764WYRHSHIGHW,322130,N450,72201.867376
Other landfills,2007,kg,74764WYRHSHIGHW,322130,N420,2864.9777904
Other landfills,2007,kg,74764WYRHSHIGHW,322130,N150,0.0125
Other landfills,2007,kg,74764WYRHSHIGHW,322130,N090,1683.733504
Other landfills,2007,kg,74764WYRHSHIGHW,322130,N040,13712.993344
Other landfills,2007,kg,74764WYRHSHIGHW,322130,75070,1.360776
Other landfills,2007,kg,74764WYRHSHIGHW,322130,67561,80.28578399999999
Other landfills,2007,kg,74764WYRHSHIGHW,322130,50000,0.453592
Other landfills,2007,kg,74764WYRHSHIGHW,322130,N590,21.9538528
Other landfills,2007,kg,74764WYRHSHIGHW,322130,191242,1.2246984
Other landfills,2007,kg,74764WYRHSHIGHW,322130,108952,1.814368
Other landfills,2007,kg,74603CNCPN1000S,324110,98828,0.226796
Other landfills,2007,kg,74603CNCPN1000S,324110,92524,0.226796
Other landfills,2007,kg,74603CNCPN1000S,324110,91203,0.226796
Other landfills,2007,kg,74603CNCPN1000S,324110,1330207,0.226796
Other landfills,2007,kg,74603CNCPN1000S,324110,110827,0.226796
Other landfills,2007,kg,74603CNCPN1000S,324110,108883,0.226796
Other landfills,2007,kg,74603CNCPN1000S,324110,100414,0.226796
Other landfills,2007,kg,74403GRNTP38PRT,331210,7440473,0.226796
Other landfills,2007,kg,74764WYRHSHIGHW,322130,120809,0.226796
Other landfills,2007,kg,71822NKSPPHIGHW,322110,108952,24.493968
Other landfills,2007,kg,77541THDWCBUILD,325211,98828,680.388
Other landfills,2007,kg,77630NLNDROLDHI,322130,108952,113.398
Other landfills,2007,kg,82713BHPLS3363H,221112,N040,35268.592368
Other landfills,2007,kg,82713BHPLS3363H,221112,7439976,0.26761927999999996
Other landfills,2007,kg,82710BNTNT554US,327999,N420,1.36531192
Other landfills,2007,kg,82637PCFCR1591T,221112,N982,16465.3896
Other landfills,2007,kg,82637PCFCR1591T,221112,N770,27941.2672
Other landfills,2007,kg,82637PCFCR1591T,221112,N495,9525.432
Other landfills,2007,kg,82637PCFCR1591T,221112,N458,111.44755439999999
Other landfills,2007,kg,82637PCFCR1591T,221112,N450,30572.1008
Other landfills,2007,kg,82637PCFCR1591T,221112,N420,4879.062348
Other landfills,2007,kg,82637PCFCR1591T,221112,N100,25718.6664
Other landfills,2007,kg,82637PCFCR1591T,221112,N090,11067.6448
Other landfills,2007,kg,82637PCFCR1591T,221112,N040,784714.16
Other landfills,2007,kg,82633NTLPC55MIL,212111,N458,0.0453592
Other landfills,2007,kg,82633NTLPC55MIL,212111,N420,0.0453592
