DISPOSAL ACTIVITY,TRIFID,PRIMARY NAICS CODE,REPORTING YEAR,TRI_CHEM_ID,UNIT OF MEASURE,FLOW
Other landfills,49507DVNCP1529S,332813,1989,7647010,kg,0.226796
Other landfills,49507DVNCP1529S,332813,1989,7697372,kg,0.226796
Other landfills,49507DVNCP1529S,332813,1989,7782505,kg,0.226796
Other landfills,49508DSLTC4232B,336310,1989,76131,kg,0.226796
Other landfills,49508STLCS11203,337214,1989,100414,kg,0.226796
Other landfills,49508STLCS11203,337214,1989,108101,kg,0.226796
Other landfills,49508STLCS11203,337214,1989,108883,kg,0.226796
Other landfills,49508STLCS11203,337214,1989,115071,kg,0.226796
Other landfills,49508STLCS11203,337214,1989,1330207,kg,0.226796
Other landfills,49503LSCNC549IO,332813,1989,7440473,kg,512.55896
Other landfills,49508STLCS11203,337214,1989,67561,kg,0.226796
Other landfills,49508STLCS11203,337214,1989,71363,kg,0.226796
Other landfills,49508STLCS11203,337214,1989,71556,kg,0.226796
Other landfills,49508STLCS11203,337214,1989,75092,kg,0.226796
Other landfills,49508STLCS11203,337214,1989,7647010,kg,0.226796
Other landfills,49508STLCS11203,337214,1989,7664382,kg,0.226796
Other landfills,49508STLCS11203,337214,1989,7697372,kg,0.226796
Other landfills,49508STLCS11203,337214,1989,78933,kg,0.226796
Other landfills,49508STLCS43805,337211,1989,108883,kg,0.226796
Other landfills,49508STLCS43805,337211,1989,1330207,kg,0.226796
Other landfills,49508STLCS43805,337214,1989,100414,kg,0.226796
Other landfills,49508STLCS11203,337214,1989,67641,kg,0.226796
Other landfills,49503HFFND738LA,332813,1989,7697372,kg,0.226796
Other landfills,49503HFFND738LA,332813,1989,7664939,kg,0.226796
Other landfills,49503HFFND738LA,332813,1989,7647010,kg,0.226796
Other landfills,49404LGHPR41164,332323,1989,1330207,kg,0.226796
Other landfills,49404LGHPR41164,332323,1989,67630,kg,0.226796
Other landfills,49404LGHPR41164,332323,1989,67641,kg,0.226796
Other landfills,49404LGHPR41164,332323,1989,7664382,kg,0.226796
Other landfills,49404LGHPR41164,332323,1989,78933,kg,0.226796
Other landfills,49424PRKDV188HO,325412,1989,108883,kg,0.226796
Other landfills,49424PRKDV188HO,325412,1989,110861,kg,0.226796
Other landfills,49424PRKDV188HO,325412,1989,1330207,kg,0.226796
Other landfills,49424PRKDV188HO,325412,1989,55210,kg,0.226796
Other landfills,49424PRKDV188HO,325412,1989,67561,kg,0.226796
Other landfills,49424PRKDV188HO,325412,1989,67641,kg,0.226796
Other landfills,49424PRKDV188HO,325412,1989,71432,kg,0.226796
Other landfills,49424PRKDV188HO,325412,1989,75058,kg,0.226796
Other landfills,49424PRKDV188HO,325412,1989,75092,kg,0.226796
Other landfills,49424PRKDV188HO,325412,1989,75445,kg,0.226796
Other landfills,49424PRKDV188HO,325412,1989,7664417,kg,0.226796
Other landfills,49424PRKDV188HO,325412,1989,7664939,kg,0.226796
Other landfills,49424PRKDV188HO,325412,1989,78933,kg,0.226796
Other landfills,49431GRTLK800NW,331511,1989,7439965,kg,56.245408
Other landfills,49441CWCCS2672H,331511,1989,7440020,kg,0.226796
Other landfills,49442MDWST1981P,333316,1989,7664417,kg,0.226796
Other landfills,49442MDWST1981P,334118,1989,7664417,kg,0.226796
Other landfills,49501RCHST2100B,336310,1989,76131,kg,0.226796
Other landfills,49501RCHST2100B,336310,1989,79016,kg,0.226796
Other landfills,49404LGHPR41164,332323,1989,108101,kg,0.226796
Other landfills,49508STLCS43805,337214,1989,108101,kg,0.226796
Other landfills,48503DPNTF1555J,325510,1989,141322,kg,0.226796
Other landfills,48503DPNTF1555J,325510,1989,108883,kg,0.226796
Other landfills,47348PPLDC1133G,326199,1989,1330207,kg,0.226796
Other landfills,47348PPLDC1133G,336612,1989,1330207,kg,0.226796
Other landfills,47348PRMXM1701W,326199,1989,100425,kg,0.226796
Other landfills,47348PRMXM1701W,336612,1989,100425,kg,0.226796
Other landfills,47348PRMXM1701W,326199,1989,1330207,kg,0.226796
Other landfills,47348PRMXM1701W,336612,1989,1330207,kg,0.226796
Other landfills,47348PRMXM1701W,326199,1989,7647010,kg,0.226796
Other landfills,47348PRMXM1701W,336612,1989,7647010,kg,0.226796
Other landfills,47348PRMXM1701W,326199,1989,78933,kg,0.226796
Other landfills,47348PRMXM1701W,336612,1989,78933,kg,0.226796
Other landfills,47362NTRNC1112S,336211,1989,108952,kg,0.226796
Other landfills,47362NTRNC1112S,336211,1989,1344281,kg,0.226796
Other landfills,47371TLDYNELAFA,332111,1989,7439965,kg,9979.024
Other landfills,47371TLDYNELAFA,332111,1989,7440020,kg,3356.5808
Other landfills,47371TLDYNELAFA,332111,1989,7440473,kg,4309.124
Other landfills,47327PRKND501SF,325510,1989,107211,kg,226.796
Other landfills,47374SLVCS2153W,331511,1989,7440020,kg,113.398
Other landfills,47591SSXGRESSEX,331420,1989,108952,kg,0.226796
Other landfills,47591SSXGRESSEX,331420,1989,1330207,kg,0.226796
Other landfills,47591SSXGRESSEX,331420,1989,95636,kg,0.226796
Other landfills,47591VNCNN2007O,332312,1989,7439965,kg,113.398
Other landfills,47591VNCNN2007O,332312,1989,7440020,kg,113.398
Other landfills,47591VNCNN2007O,332312,1989,7440473,kg,113.398
Other landfills,47710MLLRL3200N,332813,1989,76131,kg,0.226796
Other landfills,47710MLLRL3200N,332813,1989,7664939,kg,0.226796
Other landfills,47710MLLRL3200N,332813,1989,7697372,kg,0.226796
Other landfills,47918HRRSN900MO,331513,1989,7440393,kg,113.398
Other landfills,47542RSTKR1008N,337110,1989,108883,kg,113.398
Other landfills,47201VNTRC18042,336992,1989,1330207,kg,113.398
Other landfills,47172RNPGC840PE,332999,1989,78933,kg,2.26796
Other landfills,47172RNPGC840PE,332999,1989,1330207,kg,2.26796
Other landfills,46680NWNRG3201W,325199,1989,7664939,kg,0.226796
Other landfills,46725FRTWYRTE7C,331524,1989,101688,kg,59349.338056
Other landfills,46725FRTWYRTE7C,331524,1989,103231,kg,14700.463128
Other landfills,46725FRTWYRTE7C,331524,1989,71556,kg,113.398
Other landfills,46725FRTWYRTE7C,331524,1989,7429905,kg,16434.545344
Other landfills,46725FRTWYRTE7C,331524,1989,7440508,kg,113.398
Other landfills,46741GRBLL13805,337110,1989,1330207,kg,0.226796
Other landfills,46803VNGNR3805R,326199,1989,100425,kg,0.226796
Other landfills,46803VNGNR3805R,336612,1989,100425,kg,0.226796
Other landfills,46803VNGNR3805R,326199,1989,75092,kg,0.226796
Other landfills,46803VNGNR3805R,336612,1989,75092,kg,0.226796
Other landfills,46808MGNVX4624E,334220,1989,71556,kg,0.226796
Other landfills,46808MGNVX4624E,334515,1989,71556,kg,0.226796
Other landfills,46975LYMPCEAST4,326199,1989,67641,kg,113.398
Other landfills,46975LYMPCEAST4,336612,1989,67641,kg,113.398
Other landfills,46992THFRD775MA,331529,1989,7439921,kg,5186.82452
Other landfills,46992THFRD775MA,331529,1989,7440508,kg,28960.488424
Other landfills,47108HLSLNSTATE,332117,1989,7440020,kg,2.26796
Other landfills,47108HLSLNSTATE,332117,1989,7440473,kg,3.175144
Other landfills,47108HLSLNSTATE,332117,1989,7440508,kg,13.607759999999999
Other landfills,47150BLGRS895IN,325180,1989,7697372,kg,0.226796
Other landfills,47150BLGRS895IN,325998,1989,1330207,kg,0.226796
Other landfills,47150BLGRS895IN,325998,1989,7440508,kg,0.226796
Other landfills,47150BLGRS895IN,325998,1989,74873,kg,0.226796
Other landfills,47150BLGRS895IN,325998,1989,75092,kg,0.226796
Other landfills,47150BLGRS895IN,325998,1989,7647010,kg,0.226796
Other landfills,47150BLGRS895IN,325998,1989,7664939,kg,0.226796
Other landfills,47918HRRSN900MO,331513,1989,7440484,kg,676.305672
Other landfills,48503DPNTF1555J,325510,1989,1330207,kg,0.226796
Other landfills,47918HRRSN900MO,331513,1989,7440508,kg,3504.451792
Other landfills,47918HRRSN900MO,333511,1989,12185103,kg,340.194
Other landfills,48122MRTNF25401,331511,1989,7440473,kg,0.226796
Other landfills,48122MRTNF25401,331511,1989,7440508,kg,0.226796
Other landfills,48131DNDCM6211N,327310,1989,7440020,kg,572.433104
Other landfills,48131DNDCM6211N,327310,1989,7440473,kg,571.072328
Other landfills,48170PLYMT42200,332813,1989,7647010,kg,113.398
Other landfills,48174SLRMC29350,332721,1989,79016,kg,3309.407232
Other landfills,48184MCRPL38300,332813,1989,75092,kg,0.226796
Other landfills,48184MCRPL38300,332813,1989,7647010,kg,0.226796
Other landfills,48184MCRPL38300,332813,1989,7664939,kg,0.226796
Other landfills,48192DVRSY1626B,325612,1989,139139,kg,0.226796
Other landfills,48122MRTNF25401,331511,1989,7440020,kg,0.226796
Other landfills,48192DVRSY1626B,325612,1989,7664382,kg,0.226796
Other landfills,48192DVRSY1626B,325612,1989,7697372,kg,0.226796
Other landfills,48192DVRSY1626B,325612,1989,7782505,kg,0.226796
Other landfills,48204NVRTC8051W,325180,1989,7647010,kg,0.226796
Other landfills,48204PRKCH8074M,325998,1989,71556,kg,0.226796
Other landfills,48209JLSPC330SO,331110,1989,7439965,kg,0.226796
Other landfills,48212RMPRT17241,332813,1989,7440439,kg,0.226796
Other landfills,48212RMPRT17241,332813,1989,7647010,kg,0.226796
Other landfills,48227NLSNP12345,325612,1989,7664382,kg,0.226796
Other landfills,48227NLSNP12345,325612,1989,7697372,kg,0.226796
Other landfills,48503DPNTF1555J,325510,1989,100425,kg,0.226796
Other landfills,48192DVRSY1626B,325612,1989,7664939,kg,0.226796
Other landfills,48122MRTNF25401,331511,1989,7439965,kg,0.226796
Other landfills,48122MRTNF25401,331511,1989,1336363,kg,0.0453592
Other landfills,48105PRKDV2800P,325412,1989,7664939,kg,0.226796
Other landfills,47918HRRSN900MO,333511,1989,1344281,kg,18633.55936
Other landfills,47918HRRSN900MO,333511,1989,7429905,kg,340.194
Other landfills,47918HRRSN900MO,333511,1989,7439965,kg,52751.388824
Other landfills,47918HRRSN900MO,333511,1989,7440020,kg,113.398
Other landfills,47918HRRSN900MO,333511,1989,7440473,kg,2925.214808
Other landfills,47933RYBST1204D,332999,1989,1336363,kg,0.0453592
Other landfills,47995NDSTRSTRD2,335932,1989,100425,kg,0.226796
Other landfills,48015DVRSF26830,332812,1989,7664382,kg,0.226796
Other landfills,48043DPNTM400GR,325510,1989,141322,kg,0.226796
Other landfills,48043DPNTM400GR,325510,1989,79107,kg,0.226796
Other landfills,48043DPNTM400GR,325510,1989,80159,kg,0.226796
Other landfills,48045MTLCT41300,332812,1989,7647010,kg,0.226796
Other landfills,48045MTLCT41300,332812,1989,7664939,kg,0.226796
Other landfills,48060JMSRV218RI,322121,1989,7664417,kg,0.453592
Other landfills,48077CSHMM6640S,332813,1989,50000,kg,0.226796
Other landfills,48077CSHMM6640S,332813,1989,7440020,kg,0.226796
Other landfills,48077CSHMM6640S,332813,1989,7440473,kg,0.226796
Other landfills,48077CSHMM6640S,332813,1989,7647010,kg,0.226796
Other landfills,48077CSHMM6640S,332813,1989,7664939,kg,0.226796
Other landfills,48087MNPCR44225,332618,1989,7664939,kg,0.226796
Other landfills,48103THTFR7101J,325612,1989,50000,kg,0.226796
Other landfills,48103THTFR7101J,325612,1989,67561,kg,0.226796
Other landfills,48105PRKDV2800P,325412,1989,67663,kg,0.226796
Other landfills,47918HRRSN900MO,331513,1989,7440666,kg,113.398
Other landfills,46553HSKNS71103,331492,1989,7440473,kg,0.226796
Other landfills,49508STLCS43805,337214,1989,67641,kg,0.226796
Other landfills,49508STLCS43805,337214,1989,7664382,kg,0.226796
Other landfills,54455MSNPP100MA,322121,1989,120809,kg,0.226796
Other landfills,54455MSNPP100MA,322121,1989,50000,kg,0.226796
Other landfills,54455MSNPP100MA,322121,1989,67561,kg,0.226796
Other landfills,54455MSNPP100MA,322121,1989,67641,kg,0.226796
Other landfills,54455MSNPP100MA,322121,1989,7647010,kg,0.226796
Other landfills,54455MSNPP100MA,322121,1989,7664382,kg,0.226796
Other landfills,54455MSNPP100MA,322121,1989,7664417,kg,0.226796
Other landfills,54455MSNPP100MA,322121,1989,7664939,kg,0.226796
Other landfills,54455MSNPP100MA,322121,1989,7782505,kg,0.226796
Other landfills,54455MSNPP100MA,322121,1989,7783202,kg,0.226796
Other landfills,54220JGMNN1324S,332813,1989,7440508,kg,113.398
Other landfills,54457NKSMLMARKE,321113,1989,120809,kg,1.360776
Other landfills,54467RDFDS1701H,311411,1989,7439965,kg,3628.736
Other landfills,54469PRTDW100WI,322121,1989,67641,kg,385.5532
Other landfills,54481CNSLD2627W,322121,1989,67561,kg,1723.6496
Other landfills,54481CNSLD2627W,322121,1989,7664417,kg,7257.472
Other landfills,54481LLLBY1017T,337122,1989,108101,kg,0.226796
Other landfills,54481LLLBY1017T,337122,1989,108883,kg,0.226796
Other landfills,54481LLLBY1017T,337122,1989,1330207,kg,0.226796
Other landfills,54481LLLBY1017T,337122,1989,67630,kg,0.226796
Other landfills,54481LLLBY1017T,337122,1989,78933,kg,0.226796
Other landfills,54487NKSPCN9090,322130,1989,7440666,kg,1088620.8
Other landfills,54457NKSMLMARKE,322121,1989,67641,kg,38.55532
Other landfills,54220JGMNN1324S,332813,1989,7440473,kg,0.226796
Other landfills,54220JGMNN1324S,332813,1989,7440439,kg,113.398
Other landfills,54220JGMNN1324S,332813,1989,7440020,kg,113.398
Other landfills,53204WYNCH546SW,325998,1989,85449,kg,0.226796
Other landfills,53209STNLS5150N,331513,1989,7440020,kg,0.226796
Other landfills,53209STNLS5150N,331513,1989,7440473,kg,0.226796
Other landfills,53209STNLS5150N,331513,1989,7440508,kg,0.226796
Other landfills,53212SFWYN3372N,325611,1989,50000,kg,0.226796
Other landfills,53212SFWYN3372N,325611,1989,7664382,kg,0.226796
Other landfills,53212SFWYN3372N,325611,1989,7664939,kg,0.226796
Other landfills,53511WSCNS2710P,333515,1989,1344281,kg,25265.0744
Other landfills,53522RQSFNHWYMA,331511,1989,7439965,kg,34019.4
Other landfills,53522RQSFNHWYMA,331511,1989,7440020,kg,113.398
Other landfills,53522RQSFNHWYMA,331511,1989,7440473,kg,113.398
Other landfills,53522RQSFNHWYMA,331511,1989,7440508,kg,589.6696
Other landfills,53545CPTLC1530S,325613,1989,75218,kg,0.226796
Other landfills,53545CPTLC1530S,325613,1989,75569,kg,0.226796
Other landfills,53545CPTLC1530S,325613,1989,77781,kg,0.226796
Other landfills,53704RYVCC2317W,335912,1989,7439965,kg,0.226796
Other landfills,53704RYVCC2317W,335912,1989,7439976,kg,0.0453592
Other landfills,53716DRYQP1919S,333111,1989,7439965,kg,113.398
Other landfills,53716DRYQP1919S,333111,1989,7440020,kg,526.1667199999999
Other landfills,53716DRYQP1919S,333111,1989,7440473,kg,1069.569936
Other landfills,53950WLKRS625ST,332420,1989,71556,kg,0.226796
Other landfills,53950WLKRS625ST,332420,1989,7664382,kg,0.226796
Other landfills,54014MYRNDHIGHW,332312,1989,7439965,kg,8717.584648
Other landfills,54552FLMBP200NO,322110,1989,67561,kg,43196.473344
Other landfills,53204WYNCH546SW,325998,1989,7664939,kg,0.226796
Other landfills,54552FLMBP200NO,322110,1989,67663,kg,0.226796
Other landfills,54602THTRN1305S,333415,1989,67561,kg,0.226796
Other landfills,56002MCNCX1911L,336340,1989,75092,kg,0.226796
Other landfills,56002MCNCX1911L,336340,1989,75569,kg,0.226796
Other landfills,56002MCNCX1911L,336340,1989,76131,kg,0.226796
Other landfills,56649BSCSCSECON,322121,1989,120809,kg,3538.0176
Other landfills,56649BSCSCSECON,322121,1989,67561,kg,113.398
Other landfills,56649BSCSCSECON,322121,1989,67641,kg,11.3398
Other landfills,56649BSCSCSECON,322121,1989,67663,kg,0.453592
Other landfills,56649BSCSCSECON,322121,1989,7647010,kg,0.226796
Other landfills,56649BSCSCSECON,322121,1989,7664382,kg,0.226796
Other landfills,56649BSCSCSECON,322121,1989,7664417,kg,0.226796
Other landfills,56002MCNCX1911L,336340,1989,71363,kg,0.226796
Other landfills,56649BSCSCSECON,322121,1989,7664939,kg,0.226796
Other landfills,57042PRKND300SO,325510,1989,84742,kg,11.3398
Other landfills,57274MRNJHNORTH,332112,1989,50000,kg,0.453592
Other landfills,58271MTRCC552WS,336211,1989,107211,kg,0.226796
Other landfills,58554MCLCMNORTH,324110,1989,7440473,kg,210.466688
Other landfills,58554MCLCMNORTH,324110,1989,7664382,kg,21228.1056
Other landfills,59107WSTRN3020S,311313,1989,7647010,kg,0.226796
Other landfills,59806STNCNMULLA,322130,1989,120809,kg,4263.7648
Other landfills,60005WBRMR711WA,339940,1989,108883,kg,113.398
Other landfills,60007CMFNS1595O,332812,1989,1330207,kg,0.226796
Other landfills,60007CMFNS1595O,332812,1989,79016,kg,0.226796
Other landfills,56649BSCSCSECON,322121,1989,7782505,kg,0.226796
Other landfills,55923FCDVFHWY52,326199,1989,1163195,kg,181.890392
Other landfills,55923FCDVFHWY52,336612,1989,1163195,kg,181.890392
Other landfills,55708MNNSTCOUNT,325920,1989,7697372,kg,70.760352
Other landfills,55708MNNSTCOUNT,325920,1989,6484522,kg,786.98212
Other landfills,54602THTRN1305S,333415,1989,79016,kg,0.226796
Other landfills,54952WSCNS3RDAN,322121,1989,7664382,kg,0.226796
Other landfills,54956CNVRT830EH,325910,1989,67561,kg,0.226796
Other landfills,54956KMBRL249NO,322121,1989,7782505,kg,0.226796
Other landfills,54956NNHPP135NC,322121,1989,7782505,kg,0.226796
Other landfills,55104SPRTN630PI,326191,1989,100425,kg,0.226796
Other landfills,55104SPRTN630PI,326191,1989,67641,kg,0.226796
Other landfills,55104SPRTN630PI,326191,1989,78933,kg,0.226796
Other landfills,55119NRTHS1678R,331110,1989,7440393,kg,20411.64
Other landfills,55121GPHRS3385S,331410,1989,7439921,kg,14451.44112
Other landfills,55121GPHRS3385S,331492,1989,7440360,kg,1926.858816
Other landfills,55121GPHRS3385S,331492,1989,7440382,kg,577.876208
Other landfills,55164KCHRFPOBOX,324110,1989,7440393,kg,35.380176
Other landfills,55164KCHRFPOBOX,324110,1989,7440473,kg,26.308336
Other landfills,55303FDRLH900EH,332992,1989,7664382,kg,0.226796
Other landfills,55343DCPRD845EX,332322,1989,108883,kg,0.226796
Other landfills,55355LTCHFONEPR,333316,1989,7440508,kg,0.226796
Other landfills,55355LTCHFONEPR,334118,1989,7440508,kg,0.226796
Other landfills,55411PNRMT1717W,332813,1989,79016,kg,0.226796
Other landfills,55414TWNCT10703,331523,1989,7440508,kg,0.226796
Other landfills,55435MGNTC7801C,334112,1989,67641,kg,0.226796
Other landfills,55435MGNTC7801C,334112,1989,76131,kg,0.226796
Other landfills,55435MGNTC7801C,334112,1989,7647010,kg,0.226796
Other landfills,55435MGNTC7801C,334112,1989,7664939,kg,0.226796
Other landfills,54602THTRN1305S,333415,1989,111422,kg,0.226796
Other landfills,49508STLCS43805,337214,1989,71556,kg,0.226796
Other landfills,53204SDLTN602WO,316110,1989,7783202,kg,0.226796
Other landfills,53201WHBRD2230W,339950,1989,78933,kg,0.226796
Other landfills,49876CHMPNUSHIG,322220,1989,7647010,kg,0.226796
Other landfills,50112HRNSG4THAV,333111,1989,101688,kg,3175.144
Other landfills,50158DNHMB811EA,333414,1989,108883,kg,113.398
Other landfills,50158SWFTNNORTH,311611,1989,7782505,kg,2721.552
Other landfills,50321PRRMN3001M,336370,1989,71556,kg,0.226796
Other landfills,50321PRRMN3001M,336370,1989,7440020,kg,0.226796
Other landfills,50321PRRMN3001M,336370,1989,7664417,kg,0.226796
Other landfills,50322MDLNDHWY6X,327120,1989,7439965,kg,0.226796
Other landfills,50322MDLNDHWY6X,327120,1989,7440393,kg,0.226796
Other landfills,50441SBCRPHWY3W,331513,1989,7429905,kg,5390.033736
Other landfills,49876CHMPNUSHIG,322220,1989,67663,kg,20.865232
Other landfills,52001DMSCX100E4,333612,1989,7440508,kg,0.226796
Other landfills,52406SQRDC3700S,335313,1989,7440224,kg,113.398
Other landfills,52406SQRDC3700S,335313,1989,7440508,kg,113.398
Other landfills,52501MDLNDFORES,327120,1989,1344281,kg,0.226796
Other landfills,52501MDLNDFORES,327120,1989,7439965,kg,0.226796
Other landfills,52501MDLNDFORES,327120,1989,7440393,kg,0.226796
Other landfills,52556THDXT501NO,331511,1989,7440473,kg,0.453592
Other landfills,52641HTLTR1915W,333414,1989,108883,kg,113.398
Other landfills,52641HTLTR1915W,333414,1989,1330207,kg,113.398
Other landfills,52732CLLSN2005S,332618,1989,1330207,kg,0.226796
Other landfills,52732CLLSN2005S,332618,1989,7647010,kg,0.226796
Other landfills,52004JHNDRHWY38,333120,1989,7439965,kg,1315.4168
Other landfills,49876CHMPNUSHIG,322220,1989,67641,kg,45.3592
Other landfills,49876CHMPNUSHIG,322121,1989,67561,kg,65770.84
Other landfills,49829MDPBLCOUNT,322121,1989,7782505,kg,0.226796
Other landfills,49508STLCS43805,337214,1989,78933,kg,0.226796
Other landfills,49509DSLTC2300B,336390,1989,76131,kg,0.226796
Other landfills,49509DSLTC2300B,336390,1989,79016,kg,0.226796
Other landfills,49510STTPLPOBOX,332813,1989,7440020,kg,0.226796
Other landfills,49601TDHTT15156,332811,1989,7664417,kg,0.226796
Other landfills,49634PCKGN2245U,322121,1989,1336363,kg,0.0453592
Other landfills,49634PCKGN2245U,322121,1989,7647010,kg,0.226796
Other landfills,49634PCKGN2245U,322121,1989,7664382,kg,0.226796
Other landfills,49634PCKGN2245U,322121,1989,7664417,kg,0.226796
Other landfills,49634PCKGN2245U,322121,1989,7782505,kg,0.226796
Other landfills,49720DMCXX06342,333249,1989,7440473,kg,113.398
Other landfills,49720HSKNS05339,331491,1989,71556,kg,0.226796
Other landfills,49720HSKNS05339,331491,1989,7440020,kg,0.226796
Other landfills,49720HSKNS05339,331491,1989,7440473,kg,0.226796
Other landfills,49829MDPBLCOUNT,322121,1989,10049044,kg,0.226796
Other landfills,49829MDPBLCOUNT,322121,1989,120809,kg,1220.16248
Other landfills,49829MDPBLCOUNT,322121,1989,67561,kg,259518.12688
Other landfills,49829MDPBLCOUNT,322121,1989,67641,kg,673.58412
Other landfills,49829MDPBLCOUNT,322121,1989,67663,kg,113.398
Other landfills,49829MDPBLCOUNT,322121,1989,7647010,kg,0.226796
Other landfills,49829MDPBLCOUNT,322121,1989,7664382,kg,0.226796
Other landfills,49829MDPBLCOUNT,322121,1989,7664417,kg,0.226796
Other landfills,49829MDPBLCOUNT,322121,1989,7664939,kg,0.226796
Other landfills,52761BNDGNHWY61,337211,1989,1330207,kg,0.226796
Other landfills,53204CNMYB1560W,332999,1989,67561,kg,0.226796
Other landfills,52802KLPPN3742W,331523,1989,7440508,kg,113.398
Other landfills,53040MRGLD110FI,311511,1989,7664382,kg,0.226796
Other landfills,53186MTRCS1323S,331511,1989,7440508,kg,0.226796
Other landfills,53186MTRCS1323S,331511,1989,80159,kg,0.226796
Other landfills,53186PCRSN1415E,325991,1989,100425,kg,0.226796
Other landfills,53186PCRSN1415E,325991,1989,108952,kg,0.226796
Other landfills,53186PCRSN1415E,325991,1989,1330207,kg,0.226796
Other landfills,53186PCRSN1415E,325991,1989,7440360,kg,0.226796
Other landfills,53186PCRSN1415E,325991,1989,84742,kg,0.226796
Other landfills,53186PLYDY1606P,325211,1989,100425,kg,0.226796
Other landfills,53186PLYDY1606P,325991,1989,107211,kg,0.226796
Other landfills,53186PLYDY1606P,325991,1989,108883,kg,0.226796
Other landfills,53186MTRCS1323S,331511,1989,7440473,kg,0.226796
Other landfills,53186PLYDY1606P,325991,1989,1330207,kg,0.226796
Other landfills,53186PLYDY1606P,325991,1989,7429905,kg,0.226796
Other landfills,53186PLYDY1606P,325991,1989,7440360,kg,0.226796
Other landfills,53186PLYDY1606P,325991,1989,7440484,kg,0.226796
Other landfills,53186PLYDY1606P,325991,1989,7664417,kg,0.226796
