DISPOSAL ACTIVITY,REPORTING YEAR,UNIT OF MEASURE,TRIFID,PRIMARY NAICS CODE,TRI_CHEM_ID,FLOW
Other landfills,2003,kg,84330NCRST7285W,331110,N495,2081.080096
Other landfills,2003,kg,84330NCRST7285W,331110,N458,1.4514944
Other landfills,2003,kg,84330NCRST7285W,331110,N450,23052.452624
Other landfills,2003,kg,84330NCRST7285W,331110,N420,10.251179200000001
Other landfills,2003,kg,84330NCRST7285W,331110,N100,2858.536784
Other landfills,2003,kg,84330NCRST7285W,331110,N040,17.690088
Other landfills,2003,kg,84624NTRMN850BR,221112,N725,4535.92
Other landfills,2003,kg,84624NTRMN850BR,221112,N770,5443.104
Other landfills,2003,kg,84624NTRMN850BR,221112,N982,13607.76
Other landfills,2003,kg,86321CYPRS1MAIN,212230,N511,0.226796
Other landfills,2003,kg,86321CYPRS1MAIN,212230,N458,0.0453592
Other landfills,2003,kg,86321CYPRS1MAIN,212230,N420,0.0453592
Other landfills,2003,kg,86321CYPRS1MAIN,212230,N100,40.369688
Other landfills,2003,kg,86321CYPRS1MAIN,212230,N096,0.226796
Other landfills,2003,kg,86321CYPRS1MAIN,212230,7440473,0.453592
Other landfills,2003,kg,86321CYPRS1MAIN,212230,7440020,0.453592
Other landfills,2003,kg,86321CYPRS1MAIN,212230,7439965,13.607759999999999
Other landfills,2003,kg,86040NVJGN5MIOF,221112,N982,14308.55964
Other landfills,2003,kg,86040NVJGN5MIOF,221112,N770,15394.912479999999
Other landfills,2003,kg,86040NVJGN5MIOF,221112,N495,9533.143064
Other landfills,2003,kg,86040NVJGN5MIOF,221112,N458,173.272144
Other landfills,2003,kg,86040NVJGN5MIOF,221112,N450,57935.0382
Other landfills,2003,kg,86040NVJGN5MIOF,221112,N420,8731.192408
Other landfills,2003,kg,86040NVJGN5MIOF,221112,N100,27772.077384
Other landfills,2003,kg,86040NVJGN5MIOF,221112,N090,8109.771368
Other landfills,2003,kg,86040NVJGN5MIOF,221112,N050,2059.30768
Other landfills,2003,kg,87045PLNSSCOUNT,221112,N040,81192.968
Other landfills,2003,kg,86040NVJGN5MIOF,221112,N040,625776.883976
Other landfills,2003,kg,87045PLNSSCOUNT,221112,N096,9933.6648
Other landfills,2003,kg,87045PLNSSCOUNT,221112,N450,21727.0568
Other landfills,2003,kg,87413BLMFLNO50C,324110,1634044,0.226796
Other landfills,2003,kg,87413BLMFLNO50C,324110,1330207,0.226796
Other landfills,2003,kg,87413BLMFLNO50C,324110,115071,0.226796
Other landfills,2003,kg,87413BLMFLNO50C,324110,110827,0.226796
Other landfills,2003,kg,87413BLMFLNO50C,324110,110543,0.226796
Other landfills,2003,kg,87413BLMFLNO50C,324110,108883,0.226796
Other landfills,2003,kg,87413BLMFLNO50C,324110,100414,0.226796
Other landfills,2003,kg,87059RGRND11783,327310,7440473,113.398
Other landfills,2003,kg,87059RGRND11783,327310,7440020,113.398
Other landfills,2003,kg,87059RGRND11783,327310,7439976,0.2721552
Other landfills,2003,kg,87059RGRND11783,327310,7439965,340.194
Other landfills,2003,kg,87059RGRND11783,327310,7439921,151.499728
Other landfills,2003,kg,87045PLNSSCOUNT,221112,N982,6304.9288
Other landfills,2003,kg,87045PLNSSCOUNT,221112,N770,8527.5296
Other landfills,2003,kg,87045PLNSSCOUNT,221112,N590,0.680388
Other landfills,2003,kg,87045PLNSSCOUNT,221112,N495,4431.59384
Other landfills,2003,kg,87045PLNSSCOUNT,221112,N458,20.865232
Other landfills,2003,kg,87045PLNSSCOUNT,221112,N420,3265.8624
Other landfills,2003,kg,84050HLNMN6055E,327310,N458,1.360776
Other landfills,2003,kg,85938SPRNG12MIL,221112,N982,19755.292376
Other landfills,2003,kg,85938SPRNG12MIL,221112,7440508,13463.517744
Other landfills,2003,kg,85614CYPRS6200W,212230,N458,0.0453592
Other landfills,2003,kg,85614CYPRS6200W,212230,N420,0.0453592
Other landfills,2003,kg,85614CYPRS6200W,212230,N100,2.26796
Other landfills,2003,kg,85614CYPRS6200W,212230,N096,0.226796
Other landfills,2003,kg,85614CYPRS6200W,212230,7664417,0.226796
Other landfills,2003,kg,85614CYPRS6200W,212230,7440473,0.226796
Other landfills,2003,kg,85614CYPRS6200W,212230,7440020,2.26796
Other landfills,2003,kg,85614CYPRS6200W,212230,7439965,2.26796
Other landfills,2003,kg,85614CYPRS6200W,212230,1634044,0.226796
Other landfills,2003,kg,85614CYPRS6200W,212230,1313275,0.226796
Other landfills,2003,kg,85606RZNLCHWY19,221112,N450,26.308336
Other landfills,2003,kg,85606RZNLCHWY19,221112,N100,87.089664
Other landfills,2003,kg,85326BLKTR702N4,424690,1330207,0.226796
Other landfills,2003,kg,85202MRCNW222SD,325212,1717006,3230.028632
Other landfills,2003,kg,85040BRLDS3819E,334519,7439921,2.26796
Other landfills,2003,kg,85034LMLMN813EU,326130,100425,9025.573616
Other landfills,2003,kg,84657SGYPSHWY24,327420,N420,2.30926408752
Other landfills,2003,kg,85614CYPRS6200W,212230,N511,0.226796
Other landfills,2003,kg,85938SPRNG12MIL,221112,7440622,103507.42644
Other landfills,2003,kg,85614CYPRS6200W,212230,N590,0.0453592
Other landfills,2003,kg,85631MGMCPHIGHW,212230,N420,2041.164
Other landfills,2003,kg,85938SPRNG12MIL,221112,7440484,13670.809288
Other landfills,2003,kg,85938SPRNG12MIL,221112,7440473,41726.835264
Other landfills,2003,kg,85938SPRNG12MIL,221112,7440393,867438.9081839999
Other landfills,2003,kg,85938SPRNG12MIL,221112,7440382,9795.31924
Other landfills,2003,kg,85938SPRNG12MIL,221112,7440020,16568.354984
Other landfills,2003,kg,85938SPRNG12MIL,221112,7439965,207296.533512
Other landfills,2003,kg,85938SPRNG12MIL,221112,7439921,24728.021472
Other landfills,2003,kg,85937STNST277SP,322122,67561,3026.365824
Other landfills,2003,kg,85936CRNDG7MINE,221112,N982,11153.82728
Other landfills,2003,kg,85936CRNDG7MINE,221112,N770,72664.531216
Other landfills,2003,kg,85936CRNDG7MINE,221112,N458,1.360776
Other landfills,2003,kg,85936CRNDG7MINE,221112,N450,39912.467264
Other landfills,2003,kg,85936CRNDG7MINE,221112,N420,6017.351472
Other landfills,2003,kg,85936CRNDG7MINE,221112,N100,5612.293816
Other landfills,2003,kg,85936CRNDG7MINE,221112,N090,6455.067752
Other landfills,2003,kg,85936CRNDG7MINE,221112,N040,181889.484816
Other landfills,2003,kg,85631MGMCPHIGHW,212230,N458,3.175144
Other landfills,2003,kg,85631MGMCPHIGHW,212230,N100,226796.0
Other landfills,2003,kg,87413BLMFLNO50C,324110,71432,0.226796
Other landfills,2003,kg,84050HLNMN6055E,327310,N420,1235.131016
Other landfills,2003,kg,84022SRMYDSTEDP,928110,N590,0.0453592
Other landfills,2003,kg,82201LRMRV347GR,221112,N760,4989.512
Other landfills,2003,kg,82201LRMRV347GR,221112,N725,3810.1728
Other landfills,2003,kg,82201LRMRV347GR,221112,N495,31297.847999999998
Other landfills,2003,kg,82201LRMRV347GR,221112,N458,54.431039999999996
Other landfills,2003,kg,82201LRMRV347GR,221112,N450,68038.8
Other landfills,2003,kg,82201LRMRV347GR,221112,N420,15422.128
Other landfills,2003,kg,82201LRMRV347GR,221112,N100,30844.256
Other landfills,2003,kg,82201LRMRV347GR,221112,N982,8164.656
Other landfills,2003,kg,82201LRMRV347GR,221112,N096,5896.696
Other landfills,2003,kg,82201LRMRV347GR,221112,N050,1133.98
Other landfills,2003,kg,82201LRMRV347GR,221112,N040,861824.8
Other landfills,2003,kg,82201LRMRV347GR,221112,N020,3900.8912
Other landfills,2003,kg,82201LRMRV347GR,221112,N010,1950.4456
Other landfills,2003,kg,82201LRMRV347GR,221112,1313275,6803.88
Other landfills,2003,kg,81639PBLCS12795,221112,N982,20411.64
Other landfills,2003,kg,81639PBLCS12795,221112,N770,13154.168
Other landfills,2003,kg,82201LRMRV347GR,221112,N090,9525.432
Other landfills,2003,kg,82240HLLYSUSHIG,311313,7664417,509.38381599999997
Other landfills,2003,kg,82334SNCLREASTL,324110,100414,0.226796
Other landfills,2003,kg,82334SNCLREASTL,324110,108883,0.226796
Other landfills,2003,kg,82334SNCLREASTL,324110,N230,0.226796
Other landfills,2003,kg,82334SNCLREASTL,324110,N150,5.0000000000000004e-08
Other landfills,2003,kg,82334SNCLREASTL,324110,98828,0.226796
Other landfills,2003,kg,82334SNCLREASTL,324110,95636,0.226796
Other landfills,2003,kg,82334SNCLREASTL,324110,91203,0.226796
Other landfills,2003,kg,82334SNCLREASTL,324110,85018,0.226796
Other landfills,2003,kg,82334SNCLREASTL,324110,7664417,0.226796
Other landfills,2003,kg,82334SNCLREASTL,324110,71432,0.226796
Other landfills,2003,kg,82334SNCLREASTL,324110,67561,0.226796
Other landfills,2003,kg,82334SNCLREASTL,324110,191242,0.0453592
Other landfills,2003,kg,82334SNCLREASTL,324110,1330207,0.226796
Other landfills,2003,kg,82334SNCLREASTL,324110,1319773,0.226796
Other landfills,2003,kg,82334SNCLREASTL,324110,1313275,0.226796
Other landfills,2003,kg,82334SNCLREASTL,324110,127184,0.226796
Other landfills,2003,kg,82334SNCLREASTL,324110,110827,0.226796
Other landfills,2003,kg,82334SNCLREASTL,324110,110543,0.226796
Other landfills,2003,kg,82334SNCLREASTL,324110,108952,0.226796
Other landfills,2003,kg,81639PBLCS12795,221112,N590,0.0453592
Other landfills,2003,kg,81639PBLCS12795,221112,N458,49.89512
Other landfills,2003,kg,81639PBLCS12795,221112,N450,16329.312
Other landfills,2003,kg,81639PBLCS12795,221112,N420,8706.244848
Other landfills,2003,kg,81226HLNMN3500S,327310,N458,0.32205032
Other landfills,2003,kg,81226HLNMN3500S,327310,N420,3996.14552
Other landfills,2003,kg,81006PBLCS2005L,221112,N770,6350.288
Other landfills,2003,kg,81006PBLCS2005L,221112,N590,0.0453592
Other landfills,2003,kg,81006PBLCS2005L,221112,N458,46.266384
Other landfills,2003,kg,81006PBLCS2005L,221112,N450,19504.456
Other landfills,2003,kg,81006PBLCS2005L,221112,N420,2335.091616
Other landfills,2003,kg,81006PBLCS2005L,221112,N150,5.0000000000000004e-08
Other landfills,2003,kg,81006PBLCS2005L,221112,N100,7257.472
Other landfills,2003,kg,81006PBLCS2005L,221112,N040,172364.96
Other landfills,2003,kg,81006PBLCS2005L,221112,191242,0.0453592
Other landfills,2003,kg,81004CFSTL225CA,332312,7439976,0.0453592
Other landfills,2003,kg,81004CFSTL225CA,331110,N982,0.226796
Other landfills,2003,kg,81004CFSTL225CA,331110,N495,453.592
Other landfills,2003,kg,81004CFSTL225CA,331110,N450,2358.6784
Other landfills,2003,kg,81004CFSTL225CA,331110,N420,104.32616
Other landfills,2003,kg,81004CFSTL225CA,331110,N090,226.796
Other landfills,2003,kg,81226HLNMN3500S,327310,N982,2585.4744
Other landfills,2003,kg,82334SNCLREASTL,324110,N420,45.3592
Other landfills,2003,kg,81428BWN2MOLDST,212112,N420,1.3154168
Other landfills,2003,kg,81526PBLCS4MILE,221112,191242,0.0453592
Other landfills,2003,kg,81639PBLCS12795,221112,N150,5.0000000000000004e-08
Other landfills,2003,kg,81639PBLCS12795,221112,N040,335658.08
Other landfills,2003,kg,81639PBLCS12795,221112,191242,0.0453592
Other landfills,2003,kg,81625TRPPR65MIL,212111,N982,19549.8152
Other landfills,2003,kg,81625TRPPR65MIL,212111,N770,30254.5864
Other landfills,2003,kg,81625TRPPR65MIL,212111,N495,6622.4432
Other landfills,2003,kg,81625TRPPR65MIL,212111,N458,63.50288
Other landfills,2003,kg,81625TRPPR65MIL,212111,N450,80739.376
Other landfills,2003,kg,81625TRPPR65MIL,212111,N420,10886.208
Other landfills,2003,kg,81625TRPPR65MIL,212111,N100,12020.188
Other landfills,2003,kg,81625TRPPR65MIL,212111,N096,4626.6384
Other landfills,2003,kg,81625TRPPR65MIL,212111,N090,12564.4984
Other landfills,2003,kg,81625TRPPR65MIL,212111,N040,802857.84
Other landfills,2003,kg,81526PBLCS4MILE,221112,N590,0.0453592
Other landfills,2003,kg,81526PBLCS4MILE,221112,N458,5.896696
Other landfills,2003,kg,81526PBLCS4MILE,221112,N420,2746.953152
Other landfills,2003,kg,81526PBLCS4MILE,221112,N040,34472.992
Other landfills,2003,kg,81428BWN2MOLDST,212112,N458,0.0453592
Other landfills,2003,kg,82334SNCLREASTL,324110,N458,0.0453592
Other landfills,2003,kg,82334SNCLREASTL,324110,N495,1270.0576
Other landfills,2003,kg,82334SNCLREASTL,324110,N590,0.0453592
Other landfills,2003,kg,83861STMRSMILLR,321212,N420,231.785512
Other landfills,2003,kg,83861STMRSMILLR,321212,N150,4.2e-06
Other landfills,2003,kg,83854PSPHL2732N,324121,N590,6.5090452
Other landfills,2003,kg,83854PSPHL2732N,324121,191242,0.226796
Other landfills,2003,kg,83845LSNPCOLDHW,321113,N420,80.6032984
Other landfills,2003,kg,83501PSPHL313HA,324121,N590,6.50450928
Other landfills,2003,kg,83501PSPHL313HA,324121,191242,0.1360776
Other landfills,2003,kg,83415SDDHNLINCO,541713,N590,0.0453592
Other landfills,2003,kg,83415SDDHNLINCO,541714,N590,0.0453592
Other landfills,2003,kg,83415SDDHNLINCO,541715,N590,0.0453592
Other landfills,2003,kg,83415SDDHNLINCO,541713,91203,0.226796
Other landfills,2003,kg,83415SDDHNLINCO,541714,91203,0.226796
Other landfills,2003,kg,83415SDDHNLINCO,541715,91203,0.226796
Other landfills,2003,kg,83415SDDHNLINCO,541713,7439921,319.11104384
Other landfills,2003,kg,83415SDDHNLINCO,541714,7439921,319.11104384
Other landfills,2003,kg,83415SDDHNLINCO,541715,7439921,319.11104384
Other landfills,2003,kg,83415SDDHNLINCO,541713,108883,0.226796
Other landfills,2003,kg,83415SDDHNLINCO,541714,108883,0.226796
Other landfills,2003,kg,83415SDDHNLINCO,541715,108883,0.226796
Other landfills,2003,kg,83415SDDHNLINCO,336992,7697372,0.226796
Other landfills,2003,kg,83415SDDHNLINCO,336992,7440473,4454.27344
Other landfills,2003,kg,83415SDDHNLINCO,336992,115071,0.226796
Other landfills,2003,kg,83415SDDHNLINCO,336992,100414,0.226796
Other landfills,2003,kg,83201JRSMPDONSI,325312,N511,1427.907616
Other landfills,2003,kg,83201JRSMPDONSI,325312,N458,360.152048
Other landfills,2003,kg,84006KNNCT8362W,331410,1319773,0.226796
Other landfills,2003,kg,83201JRSMPDONSI,325312,N420,13077.05736
Other landfills,2003,kg,84006KNNCT8362W,331410,62566,0.226796
Other landfills,2003,kg,84006KNNCT8362W,331410,7697372,0.226796
Other landfills,2003,kg,84022SRMYDSTEDP,928110,N420,0.0453592
Other landfills,2003,kg,84022SRMYDSTEDP,928110,191242,0.0453592
Other landfills,2003,kg,84006KNNCT8362W,331410,N982,113.398
Other landfills,2003,kg,84006KNNCT8362W,331410,N770,2.26796
Other landfills,2003,kg,84006KNNCT8362W,331410,N760,2.26796
Other landfills,2003,kg,84006KNNCT8362W,331410,N740,0.226796
Other landfills,2003,kg,84006KNNCT8362W,331410,N725,0.226796
Other landfills,2003,kg,84006KNNCT8362W,331410,N511,0.226796
Other landfills,2003,kg,84006KNNCT8362W,331410,N495,2.26796
Other landfills,2003,kg,84006KNNCT8362W,331410,N458,0.0453592
Other landfills,2003,kg,84006KNNCT8362W,331410,N450,2.26796
Other landfills,2003,kg,84006KNNCT8362W,331410,N420,0.0453592
Other landfills,2003,kg,84006KNNCT8362W,331410,N100,2.26796
Other landfills,2003,kg,84006KNNCT8362W,331410,N090,0.226796
Other landfills,2003,kg,84006KNNCT8362W,331410,N078,0.226796
Other landfills,2003,kg,84006KNNCT8362W,331410,N020,0.226796
Other landfills,2003,kg,84006KNNCT8362W,331410,N010,2.26796
Other landfills,2003,kg,84006KNNCT8362W,331410,7664417,0.226796
Other landfills,2003,kg,84050HLNMN6055E,327310,N090,199.58048
Other landfills,2003,kg,82942JMBRD9MILE,221114,N760,7257.472
Other landfills,2003,kg,82942JMBRD9MILE,221115,N760,7257.472
Other landfills,2003,kg,82942JMBRD9MILE,221116,N760,7257.472
Other landfills,2003,kg,82942JMBRD9MILE,221117,N760,7257.472
Other landfills,2003,kg,82942JMBRD9MILE,221118,N760,7257.472
Other landfills,2003,kg,82942JMBRD9MILE,221111,N770,38101.728
Other landfills,2003,kg,82716NLSMP13151,221112,7439965,36026.998192
Other landfills,2003,kg,82716NLSMP13151,221112,7439921,10548.735552
Other landfills,2003,kg,82713BHPLS3363H,221112,N420,797.1244371199999
Other landfills,2003,kg,82713BHPLS3363H,221112,N040,36339.069488
Other landfills,2003,kg,82713BHPLS3363H,221112,7439976,0.38101727999999996
Other landfills,2003,kg,82710BNTNT554US,327999,N420,2.4947559999999998
Other landfills,2003,kg,82637PCFCR1591T,221112,N982,13607.76
Other landfills,2003,kg,82637PCFCR1591T,221112,N770,26308.336
Other landfills,2003,kg,82637PCFCR1591T,221112,N495,8618.248
Other landfills,2003,kg,82637PCFCR1591T,221112,N458,33.0214976
Other landfills,2003,kg,82637PCFCR1591T,221112,N450,32658.624
Other landfills,2003,kg,82637PCFCR1591T,221112,N420,7611.1376824
Other landfills,2003,kg,82637PCFCR1591T,221112,N100,28122.703999999998
Other landfills,2003,kg,82637PCFCR1591T,221112,N090,10432.616
Other landfills,2003,kg,82637PCFCR1591T,221112,N040,544310.4
Other landfills,2003,kg,82633NTLPC55MIL,212111,N458,0.0453592
Other landfills,2003,kg,82633NTLPC55MIL,212111,N420,0.0453592
Other landfills,2003,kg,82716NLSMP13151,221112,7439976,73.935496
Other landfills,2003,kg,82942JMBRD9MILE,221111,N982,15422.128
Other landfills,2003,kg,82716NLSMP13151,221112,7440020,9339.45928
Other landfills,2003,kg,82716NLSMP13151,221112,7440508,31777.748336
Other landfills,2003,kg,82942JMBRD9MILE,221111,N495,8618.248
Other landfills,2003,kg,82942JMBRD9MILE,221111,N458,37.1038256
Other landfills,2003,kg,82942JMBRD9MILE,221111,N450,81646.56
Other landfills,2003,kg,82942JMBRD9MILE,221111,N420,11647.0178616
Other landfills,2003,kg,82942JMBRD9MILE,221111,N100,24493.968
Other landfills,2003,kg,82942JMBRD9MILE,221111,N096,8164.656
Other landfills,2003,kg,82942JMBRD9MILE,221111,N090,19958.048
Other landfills,2003,kg,82942JMBRD9MILE,221111,N040,544310.4
Other landfills,2003,kg,82732KNNCT17MIL,212111,N458,0.0453592
Other landfills,2003,kg,82732KNNCT17MIL,212111,N420,0.0453592
Other landfills,2003,kg,82718TRTNC510RE,212111,N458,0.0453592
Other landfills,2003,kg,82718TRTNC510RE,212111,N420,0.0453592
Other landfills,2003,kg,82716NLSMP13151,221122,7664393,39715.154744
Other landfills,2003,kg,82716NLSMP13151,221122,7647010,12721.441232
Other landfills,2003,kg,82716NLSMP13151,221112,N040,478162.625048
Other landfills,2003,kg,82716NLSMP13151,221112,7440666,20360.384104
Other landfills,2003,kg,82716NLSMP13151,221112,7440622,30111.70492
Other landfills,2003,kg,82716NLSMP13151,221112,7440473,12721.441232
Other landfills,2003,kg,87413BLMFLNO50C,324110,95636,0.226796
Other landfills,2003,kg,87413BLMFLNO50C,324110,N590,0.0453592
Other landfills,2003,kg,87416BHPNV16MIL,212111,N020,3855.532
Other landfills,2003,kg,92324CLFRN695SO,327310,N420,1912.797464
Other landfills,2003,kg,92324CLFRN695SO,327310,N090,891.30828
Other landfills,2003,kg,92227NWMNT6502E,212221,N511,0.226796
Other landfills,2003,kg,92227NWMNT6502E,212221,N106,0.226796
Other landfills,2003,kg,92227NWMNT6502E,212221,7664417,0.226796
Other landfills,2003,kg,91744LTDNC17637,311512,111422,4535.92
Other landfills,2003,kg,91730SFTRN10655,334290,N420,0.0453592
Other landfills,2003,kg,92324CLFRN695SO,327310,N450,5007.65568
Other landfills,2003,kg,90810BRKCH22039,325998,1330207,0.226796
Other landfills,2003,kg,90509MBLLC3700W,324110,N982,145.14944
Other landfills,2003,kg,90509MBLLC3700W,324110,N590,0.0453592
Other landfills,2003,kg,90509MBLLC3700W,324110,N495,28.576296
Other landfills,2003,kg,90509MBLLC3700W,324110,N458,0.453592
Other landfills,2003,kg,90509MBLLC3700W,324110,N420,44.5427344
Other landfills,2003,kg,90509MBLLC3700W,324110,98828,0.226796
Other landfills,2003,kg,90509MBLLC3700W,324110,95636,1.360776
Other landfills,2003,kg,90810BRKCH22039,325998,100414,0.226796
Other landfills,2003,kg,92324CLFRN695SO,327310,N458,191.415824
Other landfills,2003,kg,92324CLFRN695SO,327310,N982,52591.72444
Other landfills,2003,kg,92345TPCNC8981S,326121,117817,4.53592
Other landfills,2003,kg,93239CHMCL35251,562211,191242,0.0453592
Other landfills,2003,kg,93239CHMCL35251,562211,1336363,0.0453592
Other landfills,2003,kg,93239CHMCL35251,562211,1332214,0.226796
Other landfills,2003,kg,93239CHMCL35251,562211,1313275,0.226796
Other landfills,2003,kg,93239CHMCL35251,562211,118741,0.0453592
Other landfills,2003,kg,93239CHMCL35251,562211,107211,0.226796
Other landfills,2003,kg,92616NVRSL2871L,331318,7440508,2.26796
Other landfills,2003,kg,92368RVRSD19409,327310,N982,28466.980328
Other landfills,2003,kg,92368RVRSD19409,327310,N770,3761.184864
Other landfills,2003,kg,92368RVRSD19409,327310,N495,4295.51624
Other landfills,2003,kg,92368RVRSD19409,327310,N458,63.956472
Other landfills,2003,kg,92368RVRSD19409,327310,N450,64907.200832
Other landfills,2003,kg,92368RVRSD19409,327310,N420,57686.923376
Other landfills,2003,kg,92368RVRSD19409,327310,N100,3781.596504
Other landfills,2003,kg,92368RVRSD19409,327310,N090,4587.175896
Other landfills,2003,kg,92368RVRSD19409,327310,N040,2248.001952
Other landfills,2003,kg,92345TPCNC8981S,327910,N120,0.226796
Other landfills,2003,kg,90509MBLLC3700W,324110,91203,0.226796
