REPORTING YEAR,PRIMARY NAICS CODE,DISPOSAL ACTIVITY,UNIT OF MEASURE,TRI_CHEM_ID,TRIFID,FLOW
2009,332813,Other disposal,kg,7697372,60067RLNGT600SO,0.226796
2009,332813,Other disposal,kg,7697372,60101SWDNC910ST,0.226796
2009,332813,Other disposal,kg,7697372,60131BLMNT3410N,0.226796
2009,332813,Other disposal,kg,7697372,60140LCTRM15NRW,0.226796
2009,332813,Other disposal,kg,7697372,60162CNDZN4161B,0.226796
2009,332813,Other disposal,kg,7697372,60164LLBRT1WLAK,0.226796
2009,332813,Other disposal,kg,7697372,60607NBRTP340NO,0.226796
2009,332813,Other disposal,kg,7697372,60607RLBLP1538W,0.226796
2009,332813,Other disposal,kg,7697372,60614WSTRN3636N,0.226796
2009,332813,Other disposal,kg,7697372,60624CHCGN4112W,0.226796
2009,332813,Other disposal,kg,7697372,60638NCKLC6454W,0.226796
2009,332813,Other disposal,kg,7697372,61010QLTYM4THAN,0.226796
2009,332813,Other disposal,kg,7697372,62832LLNSM1135I,0.226796
2009,332813,Other disposal,kg,7697372,85043PNRMT230S4,0.226796
2009,332813,Other disposal,kg,7697372,90061SPCTR22W14,0.226796
2009,332813,Other disposal,kg,7697372,60007PNDST1250M,0.226796
2009,332813,Other disposal,kg,7697372,60007CHMPL1990E,0.226796
2009,332813,Other disposal,kg,7697372,55447CRNNC2705C,0.226796
2009,332813,Other disposal,kg,7697372,55432SPCPL16083,0.226796
2009,332813,Other disposal,kg,75092,54729NDNHD1610P,0.226796
2009,332813,Other disposal,kg,7647010,48207JXMTL4651B,0.226796
2009,332813,Other disposal,kg,7697372,00613CRBGPZENOG,0.226796
2009,332813,Other disposal,kg,7697372,06607CNNCT128LO,0.226796
2009,332813,Other disposal,kg,7697372,08902BRNTC1010J,0.226796
2009,332813,Other disposal,kg,7697372,12533PNTGNHUDSN,0.226796
2009,332813,Other disposal,kg,7697372,16501RPLTN656W1,0.226796
2009,332813,Other disposal,kg,7697372,46360TRPLX1500E,0.226796
2009,332813,Other disposal,kg,7697372,92714LCTRL1121D,0.226796
2009,332813,Other disposal,kg,7697372,48066PLLPL15765,0.226796
2009,332813,Other disposal,kg,7697372,48846MRCNB14NOR,0.226796
2009,332813,Other disposal,kg,7697372,49010LLGNM1274L,0.226796
2009,332813,Other disposal,kg,7697372,49022WHRLP151NO,0.226796
2009,332813,Other disposal,kg,7697372,53201LLNBR1602S,0.226796
2009,332813,Other disposal,kg,7697372,53207ZCLNC3270S,0.226796
2009,332813,Other disposal,kg,7697372,53212RTSTC428WV,0.226796
2009,332813,Other disposal,kg,7697372,55104CPRTV1605I,0.226796
2009,332813,Other disposal,kg,7697372,55418HRDCH26312,0.226796
2009,332813,Other disposal,kg,7697372,48207JXMTL4651B,0.226796
2009,332813,Other disposal,kg,7697372,97202PCFCC8400S,0.226796
2009,332813,Other disposal,kg,7697372,97214STSDP1300S,0.226796
2009,332813,Other disposal,kg,79016,53207ZCLNC3270S,0.226796
2009,332919,Other disposal,kg,7440020,16701DRSSR41FIS,0.226796
2009,332919,Other disposal,kg,7440473,16438SNPTT201TI,0.226796
2009,332919,Other disposal,kg,7440508,16066GNDST925MA,0.226796
2009,332919,Other disposal,kg,7440508,16438SNPTT201TI,0.226796
2009,332991,Other disposal,kg,67561,03766SPLTBHIGHW,0.226796
2009,332991,Other disposal,kg,67561,27317THTMK3500T,0.226796
2009,332991,Other disposal,kg,67561,29379THTRRINDUS,0.226796
2009,332991,Other disposal,kg,67561,38478THTRRPOBOX,0.226796
2009,332919,Other disposal,kg,7439965,16701DRSSR41FIS,0.226796
2009,332991,Other disposal,kg,7439921,61081FRNTZ3201W,0.0453592
2009,332991,Other disposal,kg,7439965,28080THTMK1TIMK,0.226796
2009,332991,Other disposal,kg,7439965,29340THTMK100TI,0.226796
2009,332991,Other disposal,kg,7439965,29379THTRRINDUS,0.226796
2009,332991,Other disposal,kg,7439965,44706THTMK1835D,0.226796
2009,332991,Other disposal,kg,7439965,44820THTMK2325E,0.226796
2009,332991,Other disposal,kg,7440020,24517THTMK2097D,0.226796
2009,332991,Other disposal,kg,7440020,27317THTMK3500T,0.226796
2009,332991,Other disposal,kg,7440020,28080THTMK1TIMK,0.226796
2009,332991,Other disposal,kg,7439965,27317THTMK3500T,0.226796
2009,332813,Other disposal,kg,7440508,60657CRFTS1239W,0.226796
2009,332919,Other disposal,kg,7439921,16701DRSSR41FIS,0.0453592
2009,332913,Other disposal,kg,7440508,38305DLTFC3441R,0.226796
2009,332813,Other disposal,kg,79016,60007MGNTC1401G,0.226796
2009,332813,Other disposal,kg,79016,60067RLNGT600SO,0.226796
2009,332813,Other disposal,kg,79016,61010QLTYM4THAN,0.226796
2009,332813,Other disposal,kg,79016,61109CHMPR3910L,0.226796
2009,332813,Other landfills,kg,7697372,49203LMPLT1319S,0.226796
2009,332813,RCRA subtitle c landfills,kg,7697372,49203LMPLT1319S,0.226796
2009,332911,Other disposal,kg,7439965,71309DRSSRHWY32,0.226796
2009,332911,Other disposal,kg,7440020,02322MSNLN85BOD,0.226796
2009,332919,Other disposal,kg,7439921,16438SNPTT201TI,0.0453592
2009,332911,Other disposal,kg,7440020,71309DRSSRHWY32,0.226796
2009,332911,Other disposal,kg,7440473,71309DRSSRHWY32,0.226796
2009,332911,Other disposal,kg,7440473,89506TYCVL9025M,0.226796
2009,332911,Other disposal,kg,7440508,12586SPNCN150CO,113.398
2009,332912,Other disposal,kg,7439921,29642SRDNF1407P,0.0453592
2009,332912,Other disposal,kg,7439921,97124SRDNF385NE,0.0453592
2009,332912,Other disposal,kg,7440020,16509SNPTT8355H,0.226796
2009,332912,Other disposal,kg,7440473,16509SNPTT8355H,0.226796
2009,332913,Other disposal,kg,7439921,38305DLTFC3441R,0.0453592
2009,332911,Other disposal,kg,7440473,02322MSNLN85BOD,0.226796
2009,332813,Other disposal,kg,7440508,60651NBRTP1445N,0.226796
2009,332813,Other disposal,kg,7440508,60610WTRSV701WE,0.226796
2009,332813,Other disposal,kg,7440508,60607NBRTP340NO,0.226796
2009,332722,Other disposal,kg,7440020,52101DRLLT13011,0.226796
2009,332722,Other disposal,kg,7440020,91320RPBLC13RAN,0.226796
2009,332722,Other disposal,kg,7440473,52101DRLLT13011,0.226796
2009,332722,Other disposal,kg,7440473,60131MRCNR11330,0.226796
2009,332722,Other disposal,kg,7440473,60178DRVLK114PA,0.226796
2009,332722,Other disposal,kg,7440473,90745HCKMN900WA,0.226796
2009,332722,Other disposal,kg,7440473,91320RPBLC13RAN,0.226796
2009,332722,Other disposal,kg,7440508,16686CHCGRINDUS,0.226796
2009,332722,Other disposal,kg,7439965,52101DRLLT13011,0.226796
2009,332722,Other disposal,kg,7440508,52101DRLLT13011,0.226796
2009,332722,Other disposal,kg,7440508,60177HDNCX201NO,0.226796
2009,332722,Other disposal,kg,7632000,60007TPYPR1375L,0.226796
2009,332722,Other disposal,kg,7697372,52101DRLLT13011,0.226796
2009,332722,Other disposal,kg,7697372,90745HCKMN900WA,0.226796
2009,332722,Other disposal,kg,79016,60177HDNCX201NO,0.226796
2009,332811,Other disposal,kg,7439965,60164HTMPN75ELA,0.226796
2009,332811,Other disposal,kg,7440020,60164HTMPN75ELA,0.226796
2009,332811,Other disposal,kg,7440473,60164HTMPN75ELA,0.226796
2009,332722,Other disposal,kg,7440508,60131MRCNR11330,0.226796
2009,332811,Other disposal,kg,7440508,60164HTMPN75ELA,0.226796
2009,332722,Other disposal,kg,7439921,60177HDNCX201NO,0.0453592
2009,332721,Other disposal,kg,7697372,85301GLBRT5310W,0.226796
2009,332710,Other surface impoundment,kg,7440473,7703WTXSHN2ALDI,0.226796
2009,332721,Other disposal,kg,67561,29654THTRRBRICK,0.226796
2009,332721,Other disposal,kg,7439921,38562RQPCRHWY53,0.0453592
2009,332721,Other disposal,kg,7439921,38562TNRQP142NG,0.0453592
2009,332721,Other disposal,kg,7439921,4950WMCRNM1722K,0.0453592
2009,332721,Other disposal,kg,7439921,85301GLBRT5310W,0.0453592
2009,332721,Other disposal,kg,7439965,29654THTRRBRICK,0.226796
2009,332721,Other disposal,kg,7439965,38562RQPCRHWY53,0.226796
2009,332721,RCRA subtitle c landfills,kg,7440473,17603VLLRB2599O,2.26796
2009,332721,Other disposal,kg,7440020,29654THTRRBRICK,0.226796
2009,332721,Other disposal,kg,7440020,55379DCTLC1187P,0.226796
2009,332721,Other disposal,kg,7440473,29654THTRRBRICK,0.226796
2009,332721,Other disposal,kg,7440473,60714SWSSP7550N,0.226796
2009,332721,Other disposal,kg,7440473,6111WZNTHC52ZEN,0.226796
2009,332721,Other disposal,kg,7440508,38562RQPCRHWY53,0.226796
2009,332721,Other disposal,kg,7440508,38562TNRQP142NG,0.226796
2009,332721,Other disposal,kg,7440508,55379DCTLC1187P,0.226796
2009,332721,Other disposal,kg,7440508,6111WZNTHC52ZEN,0.226796
2009,332721,Other disposal,kg,7440020,38562RQPCRHWY53,0.226796
2009,332114,Other disposal,kg,7440020,18707NSNNG71CRE,0.226796
2009,332811,Other disposal,kg,7632000,53224FPMHT11200,0.226796
2009,332811,Other disposal,kg,7664417,63110PLPRD5711W,0.226796
2009,332813,Other disposal,kg,7440020,17318CHSDSCONNE,0.226796
2009,332813,Other disposal,kg,7440020,49022WHRLP151NO,0.226796
2009,332813,Other disposal,kg,7440020,60101SWDNC910ST,0.226796
2009,332813,Other disposal,kg,7440020,60140LCTRM15NRW,0.226796
2009,332813,Other disposal,kg,7440439,84660TLFLX1800N,2.26796
2009,332813,Other disposal,kg,7440473,17318CHSDSCONNE,0.226796
2009,332813,Other disposal,kg,7440473,46360TRPLX1500E,0.226796
2009,332813,Other disposal,kg,7440473,60101SWDNC910ST,0.226796
2009,332813,Other disposal,kg,7439965,60140LCTRM15NRW,0.226796
2009,332813,Other disposal,kg,7440473,60140LCTRM15NRW,0.226796
2009,332813,Other disposal,kg,7440473,84660TLFLX1800N,340.194
2009,332813,Other disposal,kg,7440508,00613CRBGPZENOG,0.226796
2009,332813,Other disposal,kg,7440508,16501RPLTN656W1,0.226796
2009,332813,Other disposal,kg,7440508,17318CHSDSCONNE,0.226796
2009,332813,Other disposal,kg,7440508,53201LLNBR1602S,0.226796
2009,332813,Other disposal,kg,7440508,60101SWDNC910ST,0.226796
2009,332813,Other disposal,kg,7440508,60445MGPLT4704W,0.226796
2009,332813,Other disposal,kg,7440508,60545PLNMTRTE34,0.226796
2009,332813,Other disposal,kg,7440473,60614SCNTF2073N,0.226796
2009,332811,Other disposal,kg,7632000,60007FPMHT1501S,0.226796
2009,332813,Other disposal,kg,7439965,60101SWDNC910ST,0.226796
2009,332813,Other disposal,kg,7439921,60007THRJS701LA,0.0453592
2009,332811,Other disposal,kg,7664417,64130PLPRD4827C,0.226796
2009,332811,Other disposal,kg,7664939,48089JXMTL22105,0.226796
2009,332811,Other disposal,kg,7697372,37130PLPRD1307R,0.226796
2009,332811,Other disposal,kg,7697372,60164HTMPN75ELA,0.226796
2009,332812,Other disposal,kg,1330207,60608DRCNT1600S,0.226796
2009,332812,Other disposal,kg,71363,60608DRCNT1600S,0.226796
2009,332812,Other disposal,kg,7439921,07114NWJRS139HA,0.0453592
2009,332812,Other disposal,kg,7439921,39090CNTRLINDUS,17.236496
2009,332813,Other disposal,kg,7439921,92649TDZCN15701,0.0453592
2009,332812,Other disposal,kg,7439921,45856PRTCC5000C,0.0453592
2009,332812,Other disposal,kg,7439965,45365THSTL1501W,0.226796
2009,332812,Other disposal,kg,7440439,7600WSBRLV8653E,0.226796
2009,332812,Other disposal,kg,7440508,23150RNTRN5901L,0.226796
2009,332812,Other disposal,kg,7440666,7600WSBRLV8653E,0.226796
2009,332812,Other disposal,kg,7697372,90063GRGND4116W,0.226796
2009,332813,Land treatment/application farming,kg,7440393,84660TLFLX1800N,113.398
2009,332813,Other disposal,kg,7439921,14901SRFCF215JU,0.0453592
2009,332813,Other disposal,kg,7439921,54935SCHRM650OA,0.0453592
2009,332812,Other disposal,kg,7439921,7600WSBRLV8653E,0.0453592
2009,332114,Other disposal,kg,7439965,4713WRLLFR125NR,0.226796
2009,332114,Other disposal,kg,7439921,4713WRLLFR125NR,0.0453592
2009,332112,Other disposal,kg,7440508,61032NCHRH600WE,0.226796
2009,331410,Other surface impoundment,kg,118741,84404WSTRN10000,4.082328
2009,331410,Other surface impoundment,kg,1336363,84074MXMGNROWLE,67.863713488
2009,331410,Other surface impoundment,kg,29082744,84074MXMGNROWLE,95.61716048778399
2009,331410,Other surface impoundment,kg,7439921,84074MXMGNROWLE,2.5174355999999998
2009,331410,Other surface impoundment,kg,7664393,84404WSTRN10000,0.226796
2009,331410,Other surface impoundment,kg,7664417,84404WSTRN10000,149685.36
2009,331410,Other surface impoundment,kg,7697372,84404WSTRN10000,0.226796
2009,331420,Other disposal,kg,7440020,40019HSSYCMULBE,2.26796
2009,331420,Other disposal,kg,7440508,02038HLXHT20FOR,0.226796
2009,331420,Other disposal,kg,7439921,52404PMXND5300W,0.0453592
2009,331420,Other disposal,kg,7439965,37742GRNBCBOX63,0.226796
2009,331420,Other disposal,kg,7439965,52404PMXND5300W,0.226796
2009,331420,Other disposal,kg,7440020,52404PMXND5300W,0.226796
2009,331420,Other disposal,kg,7440508,37742GRNBCBOX63,0.226796
2009,331420,Other disposal,kg,7440508,52404PMXND5300W,0.907184
2009,331491,Other disposal,kg,7439921,60609MSMTL4323S,0.0453592
2009,331491,Other disposal,kg,7439965,28658NCLLY1401B,0.226796
2009,331410,Other surface impoundment,kg,118741,84074MXMGNROWLE,618.9780288681758
2009,331410,Other surface impoundment,kg,108101,84404WSTRN10000,263.08335999999997
2009,331410,Other landfills,kg,1336363,84074MXMGNROWLE,0.022226008000000002
2009,331410,Other landfills,kg,1313275,52627CLMXMHWY61,29.029888
2009,331410,Land treatment/application farming,kg,7664417,84006KNNCT8362W,0.226796
2009,331410,Other disposal,kg,7440622,85235SRCNC64ASA,5945.230344
2009,331410,Other disposal,kg,7664939,84006KNNCT8362W,2540.1152
2009,331410,Other landfills,kg,7440622,85235SRCNC64ASA,0.226796
2009,331410,Other surface impoundment,kg,62566,84006KNNCT8362W,226.796
2009,331410,Other surface impoundment,kg,7647010,84006KNNCT8362W,0.49441528
2009,331410,Other surface impoundment,kg,7664417,84006KNNCT8362W,891.30828
2009,331410,Other surface impoundment,kg,7664939,84006KNNCT8362W,1.94590968
2009,331491,Other disposal,kg,7439965,61109WRTCH84039,0.226796
2009,331410,Other surface impoundment,kg,7697372,84006KNNCT8362W,1.41520704
2009,331410,Other disposal,kg,1313275,18848GTPRDHAWES,2.26796
2009,331410,Other disposal,kg,7429905,63048HRCLN881MA,700618.2032
2009,331410,Other disposal,kg,7632000,18848GTPRDHAWES,0.226796
2009,331410,Other disposal,kg,7647010,3605WDWCRN194HI,0.226796
2009,331410,Other disposal,kg,7664417,18848GTPRDHAWES,2.26796
2009,331410,Other disposal,kg,7664417,59701DVNCD11914,0.226796
2009,331410,Other disposal,kg,7697372,84120JHNSN4601W,0.226796
