DISPOSAL ACTIVITY,REPORTING YEAR,UNIT OF MEASURE,TRIFID,PRIMARY NAICS CODE,TRI_CHEM_ID,FLOW
Other landfills,1995,kg,42141NRTHM2601H,334416,107211,684.470328
Other landfills,1995,kg,42029GFCHMHIGHW,325199,100425,0.226796
Other landfills,1995,kg,41105RMCST4000E,324199,N106,113.398
Other landfills,1995,kg,41105RMCST4000E,324199,91203,113.398
Other landfills,1995,kg,39563MRTNT5724E,325211,107211,0.226796
Other landfills,1995,kg,39563MRTNT5724E,325211,107062,0.226796
Other landfills,1995,kg,39563MRTNT5724E,325211,106898,0.226796
Other landfills,1995,kg,39563MRTNT5724E,325199,N450,113.398
Other landfills,1995,kg,39563MRTNT5724E,325199,N230,0.226796
Other landfills,1995,kg,39563MRTNT5724E,325199,96333,0.226796
Other landfills,1995,kg,39563MRTNT5724E,325199,79107,0.226796
Other landfills,1995,kg,39563MRTNT5724E,325199,78933,38020.535032
Other landfills,1995,kg,39563MRTNT5724E,325199,7647010,0.226796
Other landfills,1995,kg,39563MRTNT5724E,325199,75218,0.226796
Other landfills,1995,kg,39563MRTNT5724E,325199,67561,0.226796
Other landfills,1995,kg,39563MRTNT5724E,325199,50000,0.226796
Other landfills,1995,kg,39563MRTNT5724E,325199,108883,47464.774064
Other landfills,1995,kg,39563MRTNT5724E,325199,106990,0.226796
Other landfills,1995,kg,39401RSNLL103DI,325211,N982,113.398
Other landfills,1995,kg,39401RSNLL103DI,325211,108316,340.194
Other landfills,1995,kg,39168GRGPCHIGHW,325211,50000,113.851592
Other landfills,1995,kg,39168GRGPCHIGHW,325211,108952,113.851592
Other landfills,1995,kg,39120NTRNT312LO,322121,78933,4.9895119999999995
Other landfills,1995,kg,39120NTRNT312LO,322121,7782505,0.226796
Other landfills,1995,kg,39120NTRNT312LO,322121,75070,0.453592
Other landfills,1995,kg,39120NTRNT312LO,322121,67663,9.979023999999999
Other landfills,1995,kg,39120NTRNT312LO,322121,67561,2857.6295999999998
Other landfills,1995,kg,39120NTRNT312LO,322121,50000,0.907184
Other landfills,1995,kg,39120NTRNT312LO,322121,120809,0.907184
Other landfills,1995,kg,39563MRTNT5724E,325211,111911,0.226796
Other landfills,1995,kg,39563MRTNT5724E,325211,7697372,0.226796
Other landfills,1995,kg,39571DPNTD7685K,325130,N040,190.50863999999999
Other landfills,1995,kg,39571DPNTD7685K,325130,N078,63.50288
Other landfills,1995,kg,41105RMCST4000E,324199,7664417,113.398
Other landfills,1995,kg,41105RMCST4000E,324199,71432,113.398
Other landfills,1995,kg,41105RMCST4000E,324199,1330207,2.26796
Other landfills,1995,kg,41105RMCST4000E,324199,108952,113.398
Other landfills,1995,kg,41105RMCST4000E,324199,108883,113.398
Other landfills,1995,kg,41105RMCSHUSROU,331110,N495,2.26796
Other landfills,1995,kg,41105RMCSHUSROU,331110,7429905,113.398
Other landfills,1995,kg,41045NRTHMUS42E,331221,N495,1181.153568
Other landfills,1995,kg,41045NRTHMUS42E,331221,N090,2648.97728
Other landfills,1995,kg,41008DYTNW5212H,336340,7440508,1179.3392
Other landfills,1995,kg,41008DWCRNUSHIG,325199,N100,5501.163776
Other landfills,1995,kg,41008DWCRNUSHIG,325199,7647010,0.226796
Other landfills,1995,kg,43055WNSCRCASEA,327993,50000,19846.464368
Other landfills,1995,kg,41008DWCRNUSHIG,325199,74873,0.226796
Other landfills,1995,kg,40601GNRLLRT3CH,326199,100425,978.851536
Other landfills,1995,kg,40601GNRLLRT3CH,336612,100425,978.851536
Other landfills,1995,kg,40383YMRCN105KU,332919,7664417,0.226796
Other landfills,1995,kg,40214RCCND6207S,312111,7664382,0.226796
Other landfills,1995,kg,40206DDWLL1901P,311999,7664417,0.226796
Other landfills,1995,kg,40201GLDNF2500S,311225,N495,2721.552
Other landfills,1995,kg,39654GRGPCSANDI,322130,N982,15240.6912
Other landfills,1995,kg,39571DPNTD7685K,325130,N982,498.9512
Other landfills,1995,kg,39571DPNTD7685K,325130,N495,312.97848
Other landfills,1995,kg,39571DPNTD7685K,325130,N450,9071.84
Other landfills,1995,kg,39571DPNTD7685K,325130,N420,254.01152
Other landfills,1995,kg,39571DPNTD7685K,325130,N096,122.46984
Other landfills,1995,kg,39571DPNTD7685K,325130,N090,997.9024
Other landfills,1995,kg,41008DWCRNUSHIG,325199,67561,41.276872
Other landfills,1995,kg,43055WNSCRCASEA,327993,7664417,19846.010776
Other landfills,1995,kg,43072KTHPR1111N,336211,7440508,230.424736
Other landfills,1995,kg,43125GRFFN3900B,331513,7439965,457991.8424
Other landfills,1995,kg,45042BYWST700CO,322121,N230,131.54167999999999
Other landfills,1995,kg,45042BYWST700CO,322121,7664382,0.226796
Other landfills,1995,kg,45005BFNDR835NM,331524,7440508,0.226796
Other landfills,1995,kg,44904NRMNF265MI,335932,7440666,0.226796
Other landfills,1995,kg,44870GCFND2806W,331511,7439965,4657.936248
Other landfills,1995,kg,44864MNSFL150FI,327110,N982,8234.96276
Other landfills,1995,kg,44846GRWRSLOCKW,325314,7664382,0.226796
Other landfills,1995,kg,44708GRGRY41001,332322,N982,0.226796
Other landfills,1995,kg,44706HRRSN1329H,325510,N982,11.3398
Other landfills,1995,kg,44706HRRSN1329H,325510,N230,77.11064
Other landfills,1995,kg,44706HRRSN1329H,325510,107211,22.6796
Other landfills,1995,kg,44663LRNMN2228R,326299,7632000,15875.72
Other landfills,1995,kg,44663LRNMN2228R,336612,7632000,15875.72
Other landfills,1995,kg,44481WRRNW1040P,331110,N982,8618.248
Other landfills,1995,kg,44481WRRNW1040P,331110,N495,1814.368
Other landfills,1995,kg,44481WRRNW1040P,331110,N450,263083.36
Other landfills,1995,kg,44481WRRNW1040P,331110,N420,771.1064
Other landfills,1995,kg,44481WRRNW1040P,331110,N090,15648.923999999999
Other landfills,1995,kg,44481WRRNW1040P,331110,7664417,208.65232
Other landfills,1995,kg,44408CLMBN501LI,331513,7440473,113.398
Other landfills,1995,kg,44408CLMBN501LI,331513,7440020,113.398
Other landfills,1995,kg,44241MSTRB9658S,327390,7632000,113.398
Other landfills,1995,kg,44203MLCPR361FA,325612,67561,0.226796
Other landfills,1995,kg,44202MCRMR1395D,325991,N010,0.226796
Other landfills,1995,kg,44202MCRMR1395D,325991,1163195,0.226796
Other landfills,1995,kg,44145MRCNM1000C,332812,95636,0.226796
Other landfills,1995,kg,45042SMRFT2205S,323120,7440508,49.89512
Other landfills,1995,kg,45043RMCNC1801C,331110,N090,20865.232
Other landfills,1995,kg,45043RMCNC1801C,331110,N100,544.3104
Other landfills,1995,kg,45043RMCNC1801C,331110,N420,22679.6
Other landfills,1995,kg,46018DLCRM2405C,336211,7440508,1854.284096
Other landfills,1995,kg,45891FDRLM150FI,339991,7440666,17444.694728
Other landfills,1995,kg,45891FDRLM150FI,339991,7440473,844.134712
Other landfills,1995,kg,45879LFRGCCOUNT,327310,7440473,3538.0176
Other landfills,1995,kg,45802WSTNG15011,335312,7440508,0.907184
Other landfills,1995,kg,45656PGRNRCOUNT,327120,7664382,1602.540536
Other landfills,1995,kg,45365STLLC2633C,332322,N495,0.226796
Other landfills,1995,kg,45365STLLC2633C,332322,N230,0.226796
Other landfills,1995,kg,45365STLLC2633C,332322,N090,0.226796
Other landfills,1995,kg,45365STLLC2633C,332322,N010,0.226796
Other landfills,1995,kg,45365STLLC2633C,332322,91203,0.226796
Other landfills,1995,kg,45365STLLC2633C,332322,78933,0.226796
Other landfills,1995,kg,44132NRTHC1121E,331420,N982,3628.736
Other landfills,1995,kg,45365STLLC2633C,332322,7440473,0.226796
Other landfills,1995,kg,45365STLLC2633C,332322,71363,0.226796
Other landfills,1995,kg,45365STLLC2633C,332322,1330207,0.226796
Other landfills,1995,kg,45365STLLC2633C,332322,108883,0.226796
Other landfills,1995,kg,45365DRSSRNMAIN,333912,7440508,2.26796
Other landfills,1995,kg,45365DRSSRNMAIN,333912,7440473,2.26796
Other landfills,1995,kg,45365DRSSRNMAIN,333912,7440020,2.26796
Other landfills,1995,kg,45365DRSSRNMAIN,333912,7439965,2.26796
Other landfills,1995,kg,45231PRKWY10293,326199,101144,0.226796
Other landfills,1995,kg,45231PRKWY10293,336612,101144,0.226796
Other landfills,1995,kg,45214PLSTC2181G,326199,108952,0.226796
Other landfills,1995,kg,45214PLSTC2181G,336612,108952,0.226796
Other landfills,1995,kg,45212MRSNL6000F,335931,N495,0.226796
Other landfills,1995,kg,45043RMCNC1801C,331110,N495,7711.064
Other landfills,1995,kg,45043RMCNC1801C,331110,N450,258547.44
Other landfills,1995,kg,45365STLLC2633C,332322,7439965,0.226796
Other landfills,1995,kg,39120NTRNT312LO,322121,108952,22.6796
Other landfills,1995,kg,44132NRTHC1121E,331420,N420,10.432616
Other landfills,1995,kg,44130MCNTR5909W,332813,N982,1047.343928
Other landfills,1995,kg,43512GMCXXSTATE,331511,N420,16782.904
Other landfills,1995,kg,43512GMCXXSTATE,331511,N120,3628.736
Other landfills,1995,kg,43512GMCXXSTATE,331511,N100,11793.392
Other landfills,1995,kg,43512GMCXXSTATE,331511,N090,16782.904
Other landfills,1995,kg,43512GMCXXSTATE,331511,91203,299.37072
Other landfills,1995,kg,43512GMCXXSTATE,331511,872504,122.46984
Other landfills,1995,kg,43512GMCXXSTATE,331511,7664417,0.226796
Other landfills,1995,kg,43512GMCXXSTATE,331511,7664382,26308.336
Other landfills,1995,kg,43512GMCXXSTATE,331511,7440020,2676.1928
Other landfills,1995,kg,43512GMCXXSTATE,331511,71432,0.226796
Other landfills,1995,kg,43512GMCXXSTATE,331511,67561,0.226796
Other landfills,1995,kg,43512GMCXXSTATE,331511,50000,4082.328
Other landfills,1995,kg,43512GMCXXSTATE,331511,1319773,0.226796
Other landfills,1995,kg,43512GMCXXSTATE,331511,121448,0.226796
Other landfills,1995,kg,43512GMCXXSTATE,331511,108952,2857.6295999999998
Other landfills,1995,kg,43512GMCXXSTATE,331511,108883,0.226796
Other landfills,1995,kg,43512GMCXXSTATE,331511,107211,24493.968
Other landfills,1995,kg,43416BRSHWSOUTH,331420,7440508,137891.968
Other landfills,1995,kg,43416BRSHWSOUTH,331420,7440417,9616.1504
Other landfills,1995,kg,43416BRSHWSOUTH,331420,7440020,4445.2016
Other landfills,1995,kg,43302WHRLP1300M,335220,N982,18697.515832
Other landfills,1995,kg,43302DRSSR617WE,333120,7440473,0.226796
Other landfills,1995,kg,43302DRSSR617WE,333120,7439965,0.226796
Other landfills,1995,kg,43160YSCRP151JA,336390,N982,0.226796
Other landfills,1995,kg,43138GDYRT1689E,313210,N982,0.226796
Other landfills,1995,kg,43512GMCXXSTATE,331511,N450,231331.91999999998
Other landfills,1995,kg,43512GMCXXSTATE,331511,N511,0.226796
Other landfills,1995,kg,43512GMCXXSTATE,331511,N982,1088620.8
Other landfills,1995,kg,43512MNVLLCARPE,327993,108952,0.226796
Other landfills,1995,kg,44130MCNTR5909W,332813,7440666,90.7184
Other landfills,1995,kg,44127TRMCN3361E,324122,N120,0.226796
Other landfills,1995,kg,44094KLCRC37721,325510,7440666,113.398
Other landfills,1995,kg,44060NTRNT7638S,335931,7440508,2.26796
Other landfills,1995,kg,44055SSLRN1807E,331110,N495,752.96272
Other landfills,1995,kg,44055SSLRN1807E,331110,N450,33837.9632
Other landfills,1995,kg,44055SSLRN1807E,331110,N420,3175.144
Other landfills,1995,kg,44055SSLRN1807E,331110,N090,635.0288
Other landfills,1995,kg,44055SSLRN1807E,331110,7429905,771.1064
Other landfills,1995,kg,44004LCPCH3509M,325180,7439976,395.07863199999997
Other landfills,1995,kg,43935LSCMR100PI,325320,94757,1950.4456
Other landfills,1995,kg,43935LSCMR100PI,325320,5598130,2721.552
Other landfills,1995,kg,44132NRTHC1121E,331420,N100,6803.88
Other landfills,1995,kg,43935LSCMR100PI,325320,25311711,4082.328
Other landfills,1995,kg,43935LSCMR100PI,325314,63252,362.8736
Other landfills,1995,kg,43935LSCMR100PI,325314,40487421,113.398
Other landfills,1995,kg,43935LSCMR100PI,325314,1582098,3628.736
Other landfills,1995,kg,43840THSTNNORTH,327120,7439965,4263.7648
Other landfills,1995,kg,43567MLTCS225EL,331524,7440508,2.26796
Other landfills,1995,kg,43515BNTNG200VA,331529,7440508,0.226796
Other landfills,1995,kg,43515BNTNG200VA,331529,7439921,0.0453592
Other landfills,1995,kg,43512MNVLLTHIRD,327993,67561,0.226796
Other landfills,1995,kg,43512MNVLLTHIRD,327993,50000,0.226796
Other landfills,1995,kg,43512MNVLLTHIRD,327993,108952,0.226796
Other landfills,1995,kg,43512MNVLLCARPE,327993,7664417,1007.427832
Other landfills,1995,kg,43512MNVLLCARPE,327993,50000,0.226796
Other landfills,1995,kg,43935LSCMR100PI,325314,82688,362.8736
Other landfills,1995,kg,46060NBLSV1600S,331511,7439965,1202.0188
Other landfills,1995,kg,39046MRSHLOLDFL,311615,7664417,0.226796
Other landfills,1995,kg,38901NWSPRPAPER,322122,N982,273.062384
Other landfills,1995,kg,36653CBGGYGEIGY,325998,62533,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325998,1330207,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325998,111422,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325998,108101,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325998,107211,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325998,106898,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325998,100414,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325320,N982,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325320,N230,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325320,95636,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325320,95487,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325320,834128,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325320,80057,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325320,78933,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325320,7287196,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325320,71363,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325320,62566,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325320,50000,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325320,41198087,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325320,333415,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325320,1912249,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325320,139139,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325320,108883,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325320,101779,0.226796
Other landfills,1995,kg,36652NTRNTPAPER,322121,N511,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325998,64186,0.226796
Other landfills,1995,kg,36652NTRNTPAPER,322121,78933,2.26796
Other landfills,1995,kg,36653CBGGYGEIGY,325998,67561,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325998,7632000,0.226796
Other landfills,1995,kg,36868MDCTDALABA,322121,7664417,39.462504
Other landfills,1995,kg,36868MDCTDALABA,322121,7647010,0.226796
Other landfills,1995,kg,36868MDCTDALABA,322121,75070,15.87572
Other landfills,1995,kg,36868MDCTDALABA,322121,67561,7711.064
Other landfills,1995,kg,36868MDCTDALABA,322121,50000,10.432616
Other landfills,1995,kg,36868MDCTDALABA,322121,120809,9.979023999999999
Other landfills,1995,kg,36868MDCTDALABA,322121,108952,7.711064
Other landfills,1995,kg,36732GLFSTHIGHW,322130,N511,113.398
Other landfills,1995,kg,36732GLFSTHIGHW,322130,75070,2.26796
Other landfills,1995,kg,36732GLFSTHIGHW,322130,67663,113.398
Other landfills,1995,kg,36732GLFSTHIGHW,322130,67561,1496.8536
Other landfills,1995,kg,36732GLFSTHIGHW,322130,120809,2.26796
Other landfills,1995,kg,36701HMMRMRIVER,322121,N982,0.226796
Other landfills,1995,kg,36701HMMRMRIVER,322121,7782505,0.226796
Other landfills,1995,kg,36701HMMRMRIVER,322121,7664382,0.226796
Other landfills,1995,kg,36701HMMRMRIVER,322121,67561,2.26796
Other landfills,1995,kg,36701HMMRMRIVER,322121,120809,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325998,N511,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325998,98953,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325998,96333,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325998,95476,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325998,872504,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325998,7782505,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325998,7664417,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325998,7647010,0.226796
Other landfills,1995,kg,36653CBGGYGEIGY,325998,75650,0.226796
Other landfills,1995,kg,36652NTRNTPAPER,322121,7697372,0.226796
Other landfills,1995,kg,36652NTRNTPAPER,322121,7664939,0.226796
Other landfills,1995,kg,36652NTRNTPAPER,322121,7664417,2.26796
Other landfills,1995,kg,36470LBMRVOFFHI,322110,1319773,2.26796
Other landfills,1995,kg,36470LBMRVOFFHI,322110,120809,2.26796
Other landfills,1995,kg,36470LBMRVOFFHI,322110,108952,113.398
Other landfills,1995,kg,36460MNRVLTEMPL,321219,50000,340.194
Other landfills,1995,kg,36426CNTNRHIGHW,322130,78933,2.26796
Other landfills,1995,kg,36426CNTNRHIGHW,322130,7782505,0.226796
Other landfills,1995,kg,36426CNTNRHIGHW,322130,7664417,0.226796
Other landfills,1995,kg,36426CNTNRHIGHW,322130,75070,2.26796
Other landfills,1995,kg,36426CNTNRHIGHW,322130,67663,2.26796
Other landfills,1995,kg,36426CNTNRHIGHW,322130,67561,453.592
Other landfills,1995,kg,36426CNTNRHIGHW,322130,50000,0.226796
Other landfills,1995,kg,36426CNTNRHIGHW,322130,108952,2.26796
Other landfills,1995,kg,36426CNTNRHIGHW,322130,10049044,0.226796
Other landfills,1995,kg,36201FMCCR2101W,332111,7440473,520.270024
Other landfills,1995,kg,36201FMCCR2101W,332111,7440020,806.0329839999999
Other landfills,1995,kg,36201FMCCR2101W,332111,7439965,1015.138896
Other landfills,1995,kg,36081SNDRSHENDE,331492,7664939,0.226796
Other landfills,1995,kg,36081SNDRSHENDE,331492,7440439,113.398
Other landfills,1995,kg,36081SNDRSHENDE,331492,7440382,2.26796
Other landfills,1995,kg,36081SNDRSHENDE,331492,7440360,2.26796
Other landfills,1995,kg,36081SNDRSHENDE,331492,7439921,340.194
Other landfills,1995,kg,36067CNTNN1BRID,333111,1330207,0.226796
Other landfills,1995,kg,36027FLMNF602ST,339920,N420,0.0453592
Other landfills,1995,kg,36027FLMNF602ST,339920,78933,0.226796
Other landfills,1995,kg,36027FLMNF602ST,339920,117817,0.226796
Other landfills,1995,kg,36470LBMRVOFFHI,322110,50000,0.226796
Other landfills,1995,kg,36470LBMRVOFFHI,322110,64186,0.226796
Other landfills,1995,kg,36470LBMRVOFFHI,322110,67561,4989.512
Other landfills,1995,kg,36470LBMRVOFFHI,322110,67663,113.398
Other landfills,1995,kg,36652NTRNTPAPER,322121,7664382,0.226796
Other landfills,1995,kg,36652NTRNTPAPER,322121,75070,2.26796
Other landfills,1995,kg,36652NTRNTPAPER,322121,74873,2.26796
Other landfills,1995,kg,36652NTRNTPAPER,322121,67663,2.26796
Other landfills,1995,kg,36652NTRNTPAPER,322121,67561,1133.98
Other landfills,1995,kg,36652NTRNTPAPER,322121,120809,0.226796
Other landfills,1995,kg,36652NTRNTPAPER,322121,108952,2.26796
Other landfills,1995,kg,36652NTRNTPAPER,322121,10049044,0.226796
Other landfills,1995,kg,36611NNCRBLINDE,325180,1313275,0.226796
Other landfills,1995,kg,36545BSCSC307WE,322121,N982,172.36496
Other landfills,1995,kg,36545BSCSC307WE,322121,N511,335.65808
Other landfills,1995,kg,36545BSCSC307WE,322121,7664382,0.226796
Other landfills,1995,kg,36868MDCTDALABA,322121,95476,0.453592
Other landfills,1995,kg,36545BSCSC307WE,322121,7647010,0.226796
Other landfills,1995,kg,36545BSCSC307WE,322121,64186,0.226796
Other landfills,1995,kg,36545BSCSC307WE,322121,533744,0.226796
Other landfills,1995,kg,36545BSCSC307WE,322121,120809,0.226796
Other landfills,1995,kg,36522NRTHM101IN,333992,1332214,1947.724048
Other landfills,1995,kg,36505CRTLDUSHIG,325220,N982,226796.0
Other landfills,1995,kg,36505CRTLDUSHIG,325220,N090,1465.10216
Other landfills,1995,kg,36470LBMRVOFFHI,322110,N511,2.26796
Other landfills,1995,kg,36470LBMRVOFFHI,322110,78933,113.398
Other landfills,1995,kg,36470LBMRVOFFHI,322110,7664417,0.226796
Other landfills,1995,kg,36470LBMRVOFFHI,322110,7664382,0.226796
Other landfills,1995,kg,36470LBMRVOFFHI,322110,7647010,0.226796
Other landfills,1995,kg,36470LBMRVOFFHI,322110,75070,113.398
Other landfills,1995,kg,36545BSCSC307WE,322121,75070,0.226796
Other landfills,1995,kg,36868MDCTDALABA,322121,N230,2.721552
Other landfills,1995,kg,36868MDCTDALABA,322130,100425,0.226796
Other landfills,1995,kg,36868MDCTDALABA,322130,107028,0.226796
Other landfills,1995,kg,38351DWYNS205NI,332813,7664939,4.53592
Other landfills,1995,kg,38326TNNSSHIGHW,322130,N982,8618.248
Other landfills,1995,kg,38326TNNSSHIGHW,322130,7664382,0.226796
Other landfills,1995,kg,38242PLMLYHENRY,326291,N982,5443.104
Other landfills,1995,kg,38242PLMLYHENRY,326299,N982,5443.104
Other landfills,1995,kg,38113CRGLL2330B,311221,N040,11.3398
Other landfills,1995,kg,38017GLSTLHIGHW,326199,100425,0.226796
Other landfills,1995,kg,38017GLSTLHIGHW,336612,100425,0.226796
Other landfills,1995,kg,38002PRSTF5885J,311412,79210,0.226796
Other landfills,1995,kg,38002PRSTF5885J,311412,7697372,0.226796
Other landfills,1995,kg,38002PRSTF5885J,311412,7664417,0.226796
Other landfills,1995,kg,37914DXCMN6212C,327310,N420,707.60352
Other landfills,1995,kg,37914DXCMN6212C,327310,N090,113.398
Other landfills,1995,kg,37862MCWLL1301C,327991,100425,0.226796
Other landfills,1995,kg,37778NTRCN4999E,325211,N010,2812.2704
Other landfills,1995,kg,37778NTRCN4999E,325211,107211,58966.96
Other landfills,1995,kg,37771YLSCRYALEA,332510,N495,2494.756
Other landfills,1995,kg,37662TNNSSEASTM,325220,7440622,49895.12
Other landfills,1995,kg,37662TNNSSEASTM,325220,7440020,453.592
Other landfills,1995,kg,37662TNNSSEASTM,325211,N982,17236.496
Other landfills,1995,kg,37662TNNSSEASTM,325211,N450,21318.824
Other landfills,1995,kg,37662TNNSSEASTM,325211,N100,38555.32
Other landfills,1995,kg,37662TNNSSEASTM,325211,N096,2041.164
Other landfills,1995,kg,37662TNNSSEASTM,325211,N090,2177.2416
Other landfills,1995,kg,37662TNNSSEASTM,325211,N040,299.37072
Other landfills,1995,kg,37662TNNSSEASTM,325211,N010,907.184
Other landfills,1995,kg,37662MDPPRPOBOX,322121,120809,2.26796
Other landfills,1995,kg,38351DWYNS205NI,332813,7697372,2.26796
Other landfills,1995,kg,38351LRYSM669BN,335312,7440508,113.398
Other landfills,1995,kg,38351YNGRDHWY22,336390,7440508,2.26796
Other landfills,1995,kg,38401CRCRBSANTA,335991,N590,3061.746
Other landfills,1995,kg,38868MTLLYRTE2B,331524,91203,3628.736
Other landfills,1995,kg,38868MTLLYRTE2B,331524,80159,1542.2128
Other landfills,1995,kg,38868MTLLYRTE2B,331524,7429905,340.194
Other landfills,1995,kg,38851HSTNFRT3BO,326150,108883,0.226796
