REPORTING YEAR,PRIMARY NAICS CODE,DISPOSAL ACTIVITY,UNIT OF MEASURE,TRI_CHEM_ID,TRIFID,FLOW
2013,332322,Other disposal,kg,7440473,16323SPCLT455AL,0.226796
2013,332321,Other disposal,kg,7440473,60921NCHLSRT24E,0.226796
2013,332322,Other disposal,kg,7440473,16511THVCT1651E,0.226796
2013,332321,Other disposal,kg,7440020,60921NCHLSRT24E,0.226796
2013,332313,Other disposal,kg,7440473,15009KMMNF685ST,0.226796
2013,332312,Other disposal,kg,7440473,0133WWHPPN37SUT,2.26796
2013,332312,Other disposal,kg,7440473,28726MNTMN305WK,0.226796
2013,332312,Other disposal,kg,7440473,51510PXTNV5THAV,0.226796
2013,332312,Other disposal,kg,7440473,54401HRTWG3526W,0.226796
2013,332312,Other disposal,kg,7440473,54703PDMBR2800M,0.226796
2013,332312,Other disposal,kg,7440473,60188BNNRS494EL,0.226796
2013,332312,Other disposal,kg,7440473,6044WLCKPR351SU,0.226796
2013,332312,Other disposal,kg,7440473,68701NCRCR1601W,0.226796
2013,332312,Other disposal,kg,7440473,70710SHWSS7012L,2.26796
2013,332312,Other disposal,kg,7440508,54401HRTWG3526W,0.226796
2013,332312,Other disposal,kg,7440508,54703PDMBR2800M,0.226796
2013,332312,Other disposal,kg,7440508,60188BNNRS494EL,0.226796
2013,332312,Other disposal,kg,7440508,70710SHWSS7012L,2.26796
2013,332312,Other disposal,kg,7440666,18014MCHLM723BE,2.26796
2013,332312,Other disposal,kg,7440666,7295WFCSTL6S28T,0.226796
2013,332312,Other disposal,kg,7440666,73106WWSTL1730W,0.226796
2013,332312,Other disposal,kg,7440666,8063WFCSTL31455,0.226796
2013,332312,Other surface impoundment,kg,7439921,40391CNTCH700TE,0.7257472
2013,332313,Other disposal,kg,7440020,15009KMMNF685ST,0.226796
2013,332321,Other disposal,kg,7439965,60921NCHLSRT24E,0.226796
2013,332722,Other disposal,kg,7439921,61125PRCSN1111S,0.0453592
2013,332322,Other disposal,kg,7440473,60638GMTHS6100S,0.226796
2013,332322,Other disposal,kg,7440508,1470WDWSNM825AL,0.226796
2013,332410,Other disposal,kg,7440508,90502RDMNQ198NR,0.226796
2013,332410,Other disposal,kg,7664393,24504BBCCKMTATH,0.226796
2013,332410,Other disposal,kg,7697372,37090LCHNV3MADD,0.226796
2013,332410,Other surface impoundment,kg,7664393,24504BBCCKMTATH,0.226796
2013,332410,Other surface impoundment,kg,7697372,24504BBCCKMTATH,0.226796
2013,332410,Underground injection to class i wells,kg,7440473,7570WLSTMP1293C,0.226796
2013,332420,Other disposal,kg,7439921,15317NCSNC30CUR,0.0453592
2013,332420,Other disposal,kg,7439965,15317NCSNC30CUR,0.226796
2013,332420,Other disposal,kg,7440020,15317NCSNC30CUR,0.226796
2013,332420,Other disposal,kg,7440473,15317NCSNC30CUR,0.226796
2013,332431,Other disposal,kg,100414,17604JLCLR303NO,30.54034936
2013,332431,Other disposal,kg,108101,17604JLCLR303NO,59.67456352
2013,332431,Other disposal,kg,1330207,17604JLCLR303NO,117.20363687999999
2013,332431,Other disposal,kg,71363,17604JLCLR303NO,61.75201487999999
2013,332431,Other disposal,kg,95636,17604JLCLR303NO,80.40825384
2013,332431,Underground injection to class ii-v wells,kg,7439921,96707RYNLD91320,0.0453592
2013,332439,Other disposal,kg,1330207,73449RLLFFRTE1B,0.226796
2013,332439,Other disposal,kg,7439965,15145STLDN200BR,0.226796
2013,332439,Other disposal,kg,7440020,15145STLDN200BR,0.226796
2013,332410,Other disposal,kg,7440473,90502RDMNQ198NR,0.226796
2013,332322,Other disposal,kg,7440473,9160WKLNND7323C,0.226796
2013,332410,Other disposal,kg,7440473,7570WLSTMP1293C,0.226796
2013,332410,Other disposal,kg,7440473,37402BBCMB911WM,0.226796
2013,332322,Other disposal,kg,7440508,9160WKLNND7323C,0.226796
2013,332322,Other disposal,kg,7697372,9191WDNCST1891N,340.194
2013,332322,Other disposal,kg,95636,55343DCPRD845EX,0.226796
2013,332323,Other disposal,kg,7439921,5513WMTRMN465KE,0.0453592
2013,332323,Other disposal,kg,7439965,43502BLJXN125TA,0.226796
2013,332323,Other disposal,kg,7439965,4470WHGRTN5299S,0.226796
2013,332323,Other disposal,kg,7439965,5513WMTRMN465KE,0.226796
2013,332323,Other disposal,kg,7440020,4470WHGRTN5299S,0.226796
2013,332323,Other disposal,kg,7440473,4470WHGRTN5299S,0.226796
2013,332323,Other disposal,kg,7440508,97055MDNBR16600,2.26796
2013,332323,Other landfills,kg,7440508,97055MDNBR16600,2.26796
2013,332410,Other disposal,kg,7439965,37402BBCMB911WM,0.226796
2013,332410,Other disposal,kg,7439965,5544WDLTKL13331,0.226796
2013,332410,Other disposal,kg,7439965,90502RDMNQ198NR,0.226796
2013,332410,Other disposal,kg,7440020,08518DCFBR801WF,0.226796
2013,332410,Other disposal,kg,7440020,37402BBCMB911WM,0.226796
2013,332410,Other disposal,kg,7440020,4101WLSTMP15JAM,0.226796
2013,332410,Other disposal,kg,7440020,90502RDMNQ198NR,0.226796
2013,332410,Other disposal,kg,7440473,08518DCFBR801WF,0.226796
2013,332410,Other disposal,kg,7440473,4101WLSTMP15JAM,0.226796
2013,332722,Other disposal,kg,7439965,06492GMDCL61BAR,0.226796
2013,332722,Other disposal,kg,7439965,52101DRLLT13011,0.226796
2013,332722,Other disposal,kg,7439965,5352WTWSHK43ENG,0.226796
2013,332813,Other disposal,kg,7440508,60007PRFNS2200E,0.226796
2013,332813,Other disposal,kg,7440508,60007THRJS701LA,0.226796
2013,332813,Other disposal,kg,7440508,60101SWDNC910ST,0.226796
2013,332813,Other disposal,kg,7440508,60445MGPLT4704W,0.226796
2013,332813,Other disposal,kg,7440508,60545PLNMTRTE34,0.226796
2013,332813,Other disposal,kg,7440508,60607NBRTP340NO,0.226796
2013,332813,Other disposal,kg,7440508,60651NBRTP1445N,0.226796
2013,332813,Other disposal,kg,7440508,60657CRFTS1239W,0.226796
2013,332813,Other disposal,kg,7440508,9250WMNSTL31JEF,0.226796
2013,332813,Other disposal,kg,7440508,98032PRTCT1215N,0.226796
2013,332813,Other disposal,kg,75092,54729NDNHD1610P,0.226796
2013,332813,Other disposal,kg,7632000,01013THMSP24MON,0.226796
2013,332813,Other disposal,kg,7647010,48207JXMTL4651B,0.226796
2013,332813,Other disposal,kg,7664417,60627RVRDL680WE,0.226796
2013,332813,Other disposal,kg,7664939,48207JXMTL4651B,0.226796
2013,332813,Other disposal,kg,7697372,06607CNNCT128LO,0.226796
2013,332813,Other disposal,kg,7697372,12533PNTGNHUDSN,0.226796
2013,332813,Other disposal,kg,7697372,38118DWPLT3855O,0.226796
2013,332813,Other disposal,kg,7697372,44111GRNTD3200W,0.226796
2013,332813,Other disposal,kg,7440508,55418HRDCH26312,0.226796
2013,332813,Other disposal,kg,7697372,46360TRPLX1500E,0.226796
2013,332813,Other disposal,kg,7440508,53201LLNBR1602S,0.226796
2013,332813,Other disposal,kg,7440508,1603WMNSTL6WHIT,0.226796
2013,332813,Other disposal,kg,7440020,3031WMNSTL761BE,0.226796
2013,332813,Other disposal,kg,7440020,60007PRFNS2200E,0.226796
2013,332813,Other disposal,kg,7440020,60101SWDNC910ST,0.226796
2013,332813,Other disposal,kg,7440020,6010WMNSTL82EAS,0.226796
2013,332813,Other disposal,kg,7440020,60140LCTRM15NRW,0.226796
2013,332813,Other disposal,kg,7440020,60614SCNTF2073N,0.226796
2013,332813,Other disposal,kg,7440020,9250WMNSTL31JEF,0.226796
2013,332813,Other disposal,kg,7440020,98032PRTCT1215N,0.226796
2013,332813,Other disposal,kg,7440473,1603WMNSTL6WHIT,0.226796
2013,332813,Other disposal,kg,7440473,17318CHSDSCONNE,0.226796
2013,332813,Other disposal,kg,7440473,3031WMNSTL761BE,0.226796
2013,332813,Other disposal,kg,7440473,46360TRPLX1500E,0.226796
2013,332813,Other disposal,kg,7440473,60007PRFNS2200E,0.226796
2013,332813,Other disposal,kg,7440473,60101SWDNC910ST,0.226796
2013,332813,Other disposal,kg,7440473,6010WMNSTL82EAS,0.226796
2013,332813,Other disposal,kg,7440473,60614SCNTF2073N,0.226796
2013,332813,Other disposal,kg,7440473,9250WMNSTL31JEF,0.226796
2013,332813,Other disposal,kg,7440473,98032PRTCT1215N,0.226796
2013,332813,Other disposal,kg,7440508,00613CRBGPZENOG,0.226796
2013,332813,Other disposal,kg,7440508,16354CYTMP710EA,4.082328
2013,332813,Other disposal,kg,7440020,17318CHSDSCONNE,0.226796
2013,332813,Other disposal,kg,7697372,48066PLLPL15765,0.226796
2013,332813,Other disposal,kg,7697372,49010LLGNM1274L,0.226796
2013,332813,Other disposal,kg,7697372,60650CJSPR3119S,0.226796
2013,332813,Other disposal,kg,7697372,61010QLTYM4THAN,0.226796
2013,332813,Other disposal,kg,7697372,61032MDRNP701SH,0.226796
2013,332813,Other disposal,kg,7697372,61109CHMPR3910L,0.226796
2013,332813,Other disposal,kg,7697372,61109JMPLT4500K,0.226796
2013,332813,Other disposal,kg,7697372,61125RCKNL53091,0.226796
2013,332813,Other disposal,kg,7697372,62832LLNSM1135I,0.226796
2013,332813,Other disposal,kg,7697372,90061SPCTR22W14,0.226796
2013,332813,Other disposal,kg,7697372,92621LCTRN537WE,0.226796
2013,332813,Other disposal,kg,7697372,95054CSLNC529AL,0.226796
2013,332813,Other disposal,kg,7697372,97202PCFCC8400S,0.226796
2013,332813,Other disposal,kg,7697372,97214STSDP1300S,0.226796
2013,332813,Other disposal,kg,7697372,98032PRTCT1215N,0.226796
2013,332813,Other disposal,kg,79016,60018TWRSR5341N,0.226796
2013,332813,Other disposal,kg,79016,60067RLNGT600SO,0.226796
2013,332813,Other disposal,kg,79016,61109CHMPR3910L,0.226796
2013,332813,Other disposal,kg,79016,98032PRTCT1215N,0.226796
2013,332911,Land treatment/application farming,kg,7439921,53578MLWKV1075W,25.854744
2013,332911,Land treatment/application farming,kg,7440020,53578MLWKV1075W,6.8038799999999995
2013,332813,Other disposal,kg,7697372,60650CCRTN3130S,0.226796
2013,332813,Other disposal,kg,7697372,48207JXMTL4651B,0.226796
2013,332813,Other disposal,kg,7697372,60646PRCSN4123W,0.226796
2013,332813,Other disposal,kg,7697372,60624CHCGN4112W,0.226796
2013,332813,Other disposal,kg,7697372,53132CHRMT10020,0.226796
2013,332813,Other disposal,kg,7697372,53201LLNBR1602S,0.226796
2013,332813,Other disposal,kg,7697372,53207ZCLNC3270S,0.226796
2013,332813,Other disposal,kg,7697372,53212RTSTC428WV,0.226796
2013,332813,Other disposal,kg,7697372,53959PLTCX1375I,0.226796
2013,332813,Other disposal,kg,7697372,55104CPRTV1605I,0.226796
2013,332813,Other disposal,kg,7697372,55418HRDCH26312,0.226796
2013,332813,Other disposal,kg,7697372,55421CFNSH5100I,0.226796
2013,332813,Other disposal,kg,7697372,55432SPCPL16083,0.226796
2013,332813,Other disposal,kg,7697372,60007PRFCT775MO,0.226796
2013,332813,Other disposal,kg,7697372,60067RLNGT600SO,0.226796
2013,332813,Other disposal,kg,7697372,60101MRGNH701FA,0.226796
2013,332813,Other disposal,kg,7697372,60101SWDNC910ST,0.226796
2013,332813,Other disposal,kg,7697372,60107LMNMC501EA,0.226796
2013,332813,Other disposal,kg,7697372,60140LCTRM15NRW,0.226796
2013,332813,Other disposal,kg,7697372,60162CNDZN4161B,0.226796
2013,332813,Other disposal,kg,7697372,60607NBRTP340NO,0.226796
2013,332813,Other disposal,kg,7697372,60607RLBLP1538W,0.226796
2013,332813,Other disposal,kg,7697372,60614WSTRN3636N,0.226796
2013,332813,Other disposal,kg,7697372,60638NCKLC6454W,0.226796
2013,332312,Other disposal,kg,7440020,70710SHWSS7012L,2.26796
2013,332813,Other disposal,kg,7440020,1603WMNSTL6WHIT,0.226796
2013,332813,Other disposal,kg,7439965,60007PRFNS2200E,0.226796
2013,332722,Other disposal,kg,7440508,5598WFSTNL181TH,0.226796
2013,332722,Other disposal,kg,7440508,6000WSKCHM95ANI,0.226796
2013,332722,Other disposal,kg,7440508,60177HDNCX201NO,0.226796
2013,332722,Other disposal,kg,7440508,6111WRCKFR58IND,0.226796
2013,332722,Other disposal,kg,7632000,60007TPYPR1375L,0.226796
2013,332722,Other disposal,kg,7664417,52101DRLLT13011,0.226796
2013,332722,Other disposal,kg,7697372,52101DRLLT13011,0.226796
2013,332722,Other disposal,kg,7697372,90745HCKMN900WA,0.226796
2013,332811,Other disposal,kg,67561,49508SPCLT3700E,0.226796
2013,332811,Other disposal,kg,7439921,49022SNDVK2235D,0.0453592
2013,332811,Other disposal,kg,7439921,5537WFLMMT1245I,0.0453592
2013,332811,Other disposal,kg,7439921,77530DLTTB4SSHE,0.0453592
2013,332811,Other disposal,kg,7439965,60164HTMPN75ELA,0.226796
2013,332811,Other disposal,kg,7439965,77530DLTTB4SSHE,0.226796
2013,332811,Other disposal,kg,7440020,60164HTMPN75ELA,0.226796
2013,332811,Other disposal,kg,7440473,49022SNDVK2235D,0.226796
2013,332811,Other disposal,kg,7440473,60164HTMPN75ELA,0.226796
2013,332811,Other disposal,kg,7632000,53224FPMHT11200,0.226796
2013,332811,Other disposal,kg,7632000,5537WFLMMT1245I,0.226796
2013,332722,Other disposal,kg,7440508,52101DRLLT13011,0.226796
2013,332811,Other disposal,kg,7632000,60007FPMHT1501S,0.226796
2013,332722,Other disposal,kg,7440508,06492GMDCL61BAR,0.226796
2013,332722,Other disposal,kg,7440473,91320RPBLC13RAN,0.226796
2013,332722,Other disposal,kg,7439965,5598WFSTNL181TH,0.226796
2013,332722,Other disposal,kg,7439965,60007PNRSC2700Y,0.226796
2013,332722,Other disposal,kg,7439965,60060MCLNF1000A,0.226796
2013,332722,Other disposal,kg,7439965,61104RCKFR707HA,0.226796
2013,332722,Other disposal,kg,7439965,6111WRCKFR58IND,0.226796
2013,332722,Other disposal,kg,7439965,61125PRCSN1111S,0.226796
2013,332722,Other disposal,kg,7440020,06492GMDCL61BAR,0.226796
2013,332722,Other disposal,kg,7440020,52101DRLLT13011,0.226796
2013,332722,Other disposal,kg,7440020,5598WFSTNL181TH,0.226796
2013,332722,Other disposal,kg,7440020,61104RCKFR707HA,0.226796
2013,332722,Other disposal,kg,7440020,6111WRCKFR58IND,0.226796
2013,332722,Other disposal,kg,7440020,91320RPBLC13RAN,0.226796
2013,332722,Other disposal,kg,7440020,91320VNPTT2517A,0.226796
2013,332722,Other disposal,kg,7440473,06492GMDCL61BAR,0.226796
2013,332722,Other disposal,kg,7440473,52101DRLLT13011,0.226796
2013,332722,Other disposal,kg,7440473,5598WFSTNL181TH,0.226796
2013,332722,Other disposal,kg,7440473,60178DRVLK114PA,0.226796
2013,332722,Other disposal,kg,7440473,6111WRCKFR58IND,0.226796
2013,332722,Other disposal,kg,7440473,90745HCKMN900WA,0.226796
2013,332722,Other disposal,kg,7440484,5598WFSTNL181TH,0.226796
2013,332813,Other disposal,kg,7439965,6010WMNSTL82EAS,0.226796
2013,332811,Other disposal,kg,7664393,03842BRZNC94TID,0.226796
2013,332811,Other disposal,kg,7664417,64130PLPRD4827C,0.226796
2013,332812,Other disposal,kg,7440020,7730WJYTMR3575P,0.226796
2013,332812,Other disposal,kg,7440473,26037WHLNGPENNM,340.194
2013,332812,Other disposal,kg,7697372,08902BRNTC1010J,0.226796
2013,332812,Other disposal,kg,7697372,54302NTHRN1731C,0.226796
2013,332812,Other disposal,kg,7697372,90063GRGND4116W,0.226796
2013,332813,Other disposal,kg,108883,48207JXMTL4651B,0.226796
2013,332813,Other disposal,kg,67561,61125RCKNL53091,0.226796
2013,332813,Other disposal,kg,67663,02916HNDYH231FE,2.26796
2013,332813,Other disposal,kg,71363,98032PRTCT1215N,0.226796
2013,332813,Other disposal,kg,7439921,14901SRFCF215JU,0.0453592
2013,332813,Other disposal,kg,7439921,1650WGRTLK1113W,0.0453592
2013,332813,Other disposal,kg,7439921,3031WMNSTL761BE,0.0453592
2013,332813,Other disposal,kg,7439921,60007PRFNS2200E,0.0453592
2013,332813,Other disposal,kg,7439921,60007THRJS701LA,0.0453592
2013,332813,Other disposal,kg,7439921,9250WMNSTL31JEF,0.0453592
2013,332813,Other disposal,kg,7439921,92649TDZCN15701,0.0453592
2013,332813,Other disposal,kg,7439921,97202PCFCC8400S,0.0453592
2013,332813,Other disposal,kg,7439965,1603WMNSTL6WHIT,0.226796
2013,332813,Other disposal,kg,7439965,3031WMNSTL761BE,0.226796
2013,332812,Other disposal,kg,7440020,48120DBLGL3000M,0.226796
2013,332811,Other disposal,kg,7664417,63110PLPRD5711W,0.226796
2013,332812,Other disposal,kg,7439965,7730WJYTMR3575P,0.226796
2013,332812,Other disposal,kg,7439921,7730WJYTMR3575P,0.0453592
2013,332811,Other disposal,kg,7664939,48089JXMTL22105,0.226796
2013,332811,Other disposal,kg,7697372,03842BRZNC94TID,0.226796
2013,332811,Other disposal,kg,7697372,37130PLPRD1307R,0.226796
2013,332811,Other disposal,kg,7697372,60164HTMPN75ELA,0.226796
2013,332812,Other disposal,kg,100414,77015PRCTM16402,252.197152
2013,332812,Other disposal,kg,100414,91730CLFRN9133C,0.226796
2013,332812,Other disposal,kg,107211,44483LCNRL390GR,0.226796
2013,332812,Other disposal,kg,108101,24060WLVRN201IN,0.226796
2013,332812,Other disposal,kg,108101,24060WLVRN3175S,0.226796
2013,332812,Other disposal,kg,108101,32748WLVRNPOBX3,0.226796
2013,332812,Other disposal,kg,108101,60608DRCNT1600S,0.226796
2013,332812,Other disposal,kg,108883,24060WLVRN201IN,0.226796
2013,332812,Other disposal,kg,108883,24060WLVRN3175S,0.226796
2013,332812,Other disposal,kg,108883,32748WLVRNPOBX3,0.226796
2013,332812,Other disposal,kg,108883,44483LCNRL390GR,0.226796
2013,332812,Other disposal,kg,50000,44483LCNRL390GR,0.226796
2013,332812,Other disposal,kg,71363,44483LCNRL390GR,0.226796
2013,332812,Other disposal,kg,7439921,07114NWJRS139HA,0.0453592
2013,332812,Other disposal,kg,7439921,45856PRTCC5000C,0.0453592
2013,332812,Other disposal,kg,7439965,45365THSTL1501W,0.226796
2013,332911,Land treatment/application farming,kg,7440508,53578MLWKV1075W,48.987936
2013,332312,Other disposal,kg,7440020,68701NCRCR1601W,0.226796
2013,332312,Other disposal,kg,7440020,60188BNNRS494EL,0.226796
2013,331511,Other surface impoundment,kg,7440508,54110BRLLN200PA,11.3398
2013,331511,RCRA subtitle c landfills,kg,7440508,46219NVSTR5565B,797.08814976
2013,331512,Other disposal,kg,7440020,13037GRYSY901EA,35.380176
2013,331512,Other disposal,kg,7440020,44094CNCRD34000,46.719976
2013,331512,Other disposal,kg,7440473,13037GRYSY901EA,17.690088
2013,331512,Other disposal,kg,7440473,44094CNCRD34000,13.154168
2013,331512,Other disposal,kg,7440473,5975WSCSTF1198X,2.26796
2013,331512,Other disposal,kg,7440484,13037GRYSY901EA,11.793392
2013,331511,Other surface impoundment,kg,7440473,54110BRLLN200PA,0.453592
2013,331512,Other disposal,kg,7440484,44094CNCRD34000,13.607759999999999
2013,331513,Other disposal,kg,7429905,66002RCKWL4THAN,62.142103999999996
2013,331513,Other disposal,kg,7439921,66002RCKWL4THAN,16.283952799999998
2013,331513,Other disposal,kg,7439921,70422MTFND13040,0.49895120000000004
2013,331513,Other disposal,kg,7439965,50613VKNGP711VI,0.226796
2013,331513,Other disposal,kg,7439965,66002RCKWL4THAN,949.368056
2013,331513,Other disposal,kg,7439965,70422MTFND13040,97.52228
2013,331513,Other disposal,kg,7439976,66002RCKWL4THAN,0.0453592
2013,331513,Other disposal,kg,7439976,70422MTFND13040,0.0907184
2013,331513,Other disposal,kg,108952,66002RCKWL4THAN,3.628736
2013,331511,Other surface impoundment,kg,7440020,54110BRLLN200PA,0.907184
