ID,NAT_AGG_PPV,YEAR,UNIT,Internal Tracking Number,Substance Name
110429,50000000,2013,lb,26641,"Decanoic acid, methyl ester"
110429,10000000,2012,lb,26641,"Decanoic acid, methyl ester"
110430,100000000,2015,lb,26658,2-Heptanone
110430,100000000,2014,lb,26658,2-Heptanone
110430,100000000,2013,lb,26658,2-Heptanone
110430,100000000,2012,lb,26658,2-Heptanone
110438250,25000,2015,lb,616417,"Titanium, [2,2-bis[(2-propen-1-yloxy-.kappa.O)methyl]-1-butanolato-.kappa.O]tris(dioctyl phosphato-.kappa.O'')-, (OC-6-32)-"
110438250,25000,2014,lb,616417,"Titanium, [2,2-bis[(2-propen-1-yloxy-.kappa.O)methyl]-1-butanolato-.kappa.O]tris(dioctyl phosphato-.kappa.O'')-, (OC-6-32)-"
110438250,100000,2013,lb,616417,"Titanium, [2,2-bis[(2-propen-1-yloxy-.kappa.O)methyl]-1-butanolato-.kappa.O]tris(dioctyl phosphato-.kappa.O'')-, (OC-6-32)-"
110438250,100000,2012,lb,616417,"Titanium, [2,2-bis[(2-propen-1-yloxy-.kappa.O)methyl]-1-butanolato-.kappa.O]tris(dioctyl phosphato-.kappa.O'')-, (OC-6-32)-"
110441,10000000,2015,lb,26666,"2,4-Hexadienoic acid, (2E,4E)-"
110441,10000000,2014,lb,26666,"2,4-Hexadienoic acid, (2E,4E)-"
110441,10000000,2013,lb,26666,"2,4-Hexadienoic acid, (2E,4E)-"
110441,10000000,2012,lb,26666,"2,4-Hexadienoic acid, (2E,4E)-"
110543,5000000000,2015,lb,26740,Hexane
110543,5000000000,2014,lb,26740,Hexane
110543,5000000000,2013,lb,26740,Hexane
110543,5000000000,2012,lb,26740,Hexane
110553270,10000000,2015,lb,616599,"Phenol, 2-methyl-4,6-bis[(octylthio)methyl]-"
110553270,10000000,2014,lb,616599,"Phenol, 2-methyl-4,6-bis[(octylthio)methyl]-"
110553270,10000000,2013,lb,616599,"Phenol, 2-methyl-4,6-bis[(octylthio)methyl]-"
110553270,10000000,2012,lb,616599,"Phenol, 2-methyl-4,6-bis[(octylthio)methyl]-"
110615479,50000000,2015,lb,616656,"D-Glucopyranose, oligomeric, C10-16-alkyl glycosides"
110615479,50000000,2014,lb,616656,"D-Glucopyranose, oligomeric, C10-16-alkyl glycosides"
110615479,50000000,2013,lb,616656,"D-Glucopyranose, oligomeric, C10-16-alkyl glycosides"
110615479,50000000,2012,lb,616656,"D-Glucopyranose, oligomeric, C10-16-alkyl glycosides"
110623,50000000,2015,lb,26815,Pentanal
110623,50000000,2014,lb,26815,Pentanal
110623,50000000,2013,lb,26815,Pentanal
110623,50000000,2012,lb,26815,Pentanal
110634,750000000,2015,lb,26823,"1,4-Butanediol"
110634,750000000,2014,lb,26823,"1,4-Butanediol"
110634,750000000,2013,lb,26823,"1,4-Butanediol"
110634,750000000,2012,lb,26823,"1,4-Butanediol"
110656,250000000,2015,lb,26849,"2-Butyne-1,4-diol"
110656,100000000,2014,lb,26849,"2-Butyne-1,4-diol"
110656,250000000,2013,lb,26849,"2-Butyne-1,4-diol"
110656,250000000,2012,lb,26849,"2-Butyne-1,4-diol"
110675268,25000,2015,lb,17006073,"Phenol, 2,4-bis[(dodecylthio)methyl]-6-methyl-"
110675268,25000,2014,lb,17006073,"Phenol, 2,4-bis[(dodecylthio)methyl]-6-methyl-"
11070443,10000000,2015,lb,172908,"1,3-Isobenzofurandione, tetrahydromethyl-"
11070443,10000000,2014,lb,172908,"1,3-Isobenzofurandione, tetrahydromethyl-"
11070443,10000000,2013,lb,172908,"1,3-Isobenzofurandione, tetrahydromethyl-"
11070443,10000000,2012,lb,172908,"1,3-Isobenzofurandione, tetrahydromethyl-"
110714,10000000,2015,lb,26906,"Ethane, 1,2-dimethoxy-"
110714,1000000,2014,lb,26906,"Ethane, 1,2-dimethoxy-"
110714,10000000,2013,lb,26906,"Ethane, 1,2-dimethoxy-"
110714,1000000,2012,lb,26906,"Ethane, 1,2-dimethoxy-"
110770,25000,2015,lb,26963,"Ethanol, 2-(ethylthio)-"
110770,25000,2014,lb,26963,"Ethanol, 2-(ethylthio)-"
110770,25000,2013,lb,26963,"Ethanol, 2-(ethylthio)-"
110770,25000,2012,lb,26963,"Ethanol, 2-(ethylthio)-"
110805,1000000,2015,lb,26989,"Ethanol, 2-ethoxy-"
110805,500000,2014,lb,26989,"Ethanol, 2-ethoxy-"
110805,1000000,2013,lb,26989,"Ethanol, 2-ethoxy-"
110805,1000000,2012,lb,26989,"Ethanol, 2-ethoxy-"
110816,500000,2015,lb,26997,"Disulfide, diethyl"
110816,1000000,2014,lb,26997,"Disulfide, diethyl"
110816,500000,2013,lb,26997,"Disulfide, diethyl"
110816,1000000,2012,lb,26997,"Disulfide, diethyl"
110827,5000000000,2015,lb,27003,Cyclohexane
110827,5000000000,2014,lb,27003,Cyclohexane
110827,5000000000,2013,lb,27003,Cyclohexane
110827,5000000000,2012,lb,27003,Cyclohexane
110850,50000000,2015,lb,27029,Piperazine
110850,50000000,2014,lb,27029,Piperazine
110850,50000000,2013,lb,27029,Piperazine
110850,50000000,2012,lb,27029,Piperazine
110861,50000000,2015,lb,27037,Pyridine
110861,50000000,2014,lb,27037,Pyridine
110861,50000000,2013,lb,27037,Pyridine
110861,50000000,2012,lb,27037,Pyridine
110872,25000,2015,lb,27045,"2H-Pyran, 3,4-dihydro-"
110872,25000,2014,lb,27045,"2H-Pyran, 3,4-dihydro-"
110872,100000,2013,lb,27045,"2H-Pyran, 3,4-dihydro-"
110872,25000,2012,lb,27045,"2H-Pyran, 3,4-dihydro-"
110894,10000000,2015,lb,27060,Piperidine
110894,10000000,2014,lb,27060,Piperidine
110894,10000000,2013,lb,27060,Piperidine
110894,10000000,2012,lb,27060,Piperidine
110918,50000000,2015,lb,27086,Morpholine
110918,50000000,2014,lb,27086,Morpholine
110918,50000000,2013,lb,27086,Morpholine
110918,50000000,2012,lb,27086,Morpholine
110930,25000,2015,lb,27094,"5-Hepten-2-one, 6-methyl-"
110930,25000,2014,lb,27094,"5-Hepten-2-one, 6-methyl-"
110930,25000,2013,lb,27094,"5-Hepten-2-one, 6-methyl-"
110930,25000,2012,lb,27094,"5-Hepten-2-one, 6-methyl-"
110941,50000000,2015,lb,27102,Pentanedioic acid
110941,100000000,2014,lb,27102,Pentanedioic acid
110941,100000000,2013,lb,27102,Pentanedioic acid
110941,50000000,2012,lb,27102,Pentanedioic acid
110974,50000000,2015,lb,27136,"2-Propanol, 1,1'-iminobis-"
110974,50000000,2014,lb,27136,"2-Propanol, 1,1'-iminobis-"
110974,50000000,2013,lb,27136,"2-Propanol, 1,1'-iminobis-"
110974,50000000,2012,lb,27136,"2-Propanol, 1,1'-iminobis-"
11097599,50000000,2015,lb,173039,"Aluminate (Al(OH)63-), (OC-6-11)-, magnesium carbonate hydroxide (2:6:1:4)"
11097599,50000000,2014,lb,173039,"Aluminate (Al(OH)63-), (OC-6-11)-, magnesium carbonate hydroxide (2:6:1:4)"
11097599,50000000,2013,lb,173039,"Aluminate (Al(OH)63-), (OC-6-11)-, magnesium carbonate hydroxide (2:6:1:4)"
11097599,250000000,2012,lb,173039,"Aluminate (Al(OH)63-), (OC-6-11)-, magnesium carbonate hydroxide (2:6:1:4)"
11099039,25000,2015,lb,173070,C.I. Solvent Black 5
11099039,100000,2014,lb,173070,C.I. Solvent Black 5
11099039,25000,2013,lb,173070,C.I. Solvent Black 5
11099039,25000,2012,lb,173070,C.I. Solvent Black 5
11099062,50000000,2015,lb,173088,"Silicic acid, ethyl ester"
11099062,50000000,2014,lb,173088,"Silicic acid, ethyl ester"
11099062,10000000,2013,lb,173088,"Silicic acid, ethyl ester"
11099062,10000000,2012,lb,173088,"Silicic acid, ethyl ester"
111035,500000,2015,lb,27185,"9-Octadecenoic acid (9Z)-, 2,3-dihydroxypropyl ester"
111035,25000,2014,lb,27185,"9-Octadecenoic acid (9Z)-, 2,3-dihydroxypropyl ester"
111035,25000,2013,lb,27185,"9-Octadecenoic acid (9Z)-, 2,3-dihydroxypropyl ester"
111035,25000,2012,lb,27185,"9-Octadecenoic acid (9Z)-, 2,3-dihydroxypropyl ester"
11103869,25000,2015,lb,173146,Potassium zinc chromate hydroxide (KZn2(CrO4)2(OH))
11103869,25000,2014,lb,173146,Potassium zinc chromate hydroxide (KZn2(CrO4)2(OH))
11103869,25000,2013,lb,173146,Potassium zinc chromate hydroxide (KZn2(CrO4)2(OH))
11103869,25000,2012,lb,173146,Potassium zinc chromate hydroxide (KZn2(CrO4)2(OH))
11104613,100000,2015,lb,173179,Cobalt oxide
11104613,100000,2014,lb,173179,Cobalt oxide
11104613,100000,2013,lb,173179,Cobalt oxide
11104613,500000,2012,lb,173179,Cobalt oxide
111057,100000,2015,lb,27193,"9-Octadecenamide, N-(2-hydroxypropyl)-, (9Z)-"
111057,100000,2014,lb,27193,"9-Octadecenamide, N-(2-hydroxypropyl)-, (9Z)-"
111057,500000,2013,lb,27193,"9-Octadecenamide, N-(2-hydroxypropyl)-, (9Z)-"
111057,500000,2012,lb,27193,"9-Octadecenamide, N-(2-hydroxypropyl)-, (9Z)-"
111083784,25000,2015,lb,616979,"Zirconium, tris(3-aminophenolato-.kappa.O)[2,2-bis[(2-propen-1-yloxy-.kappa.O)methyl]-1-butanolato-.kappa.O]-, (OC-6-22)-"
111083784,100000,2014,lb,616979,"Zirconium, tris(3-aminophenolato-.kappa.O)[2,2-bis[(2-propen-1-yloxy-.kappa.O)methyl]-1-butanolato-.kappa.O]-, (OC-6-22)-"
111083784,100000,2013,lb,616979,"Zirconium, tris(3-aminophenolato-.kappa.O)[2,2-bis[(2-propen-1-yloxy-.kappa.O)methyl]-1-butanolato-.kappa.O]-, (OC-6-22)-"
111083784,25000,2012,lb,616979,"Zirconium, tris(3-aminophenolato-.kappa.O)[2,2-bis[(2-propen-1-yloxy-.kappa.O)methyl]-1-butanolato-.kappa.O]-, (OC-6-22)-"
111109774,1000000,2015,lb,616987,"Propane, oxybis[methoxy-"
111109774,500000,2014,lb,616987,"Propane, oxybis[methoxy-"
111109774,500000,2013,lb,616987,"Propane, oxybis[methoxy-"
111109774,500000,2012,lb,616987,"Propane, oxybis[methoxy-"
11113750,500000,2015,lb,173286,Nickel sulfide
11113750,500000,2014,lb,173286,Nickel sulfide
11113750,500000,2013,lb,173286,Nickel sulfide
11113750,500000,2012,lb,173286,Nickel sulfide
111148,100000000,2015,lb,27276,Heptanoic acid
111148,100000000,2014,lb,27276,Heptanoic acid
111148,50000000,2013,lb,27276,Heptanoic acid
111148,50000000,2012,lb,27276,Heptanoic acid
111159,50000000,2015,lb,27284,"Ethanol, 2-ethoxy-, 1-acetate"
111159,50000000,2014,lb,27284,"Ethanol, 2-ethoxy-, 1-acetate"
111159,50000000,2013,lb,27284,"Ethanol, 2-ethoxy-, 1-acetate"
111159,50000000,2012,lb,27284,"Ethanol, 2-ethoxy-, 1-acetate"
1111677,100000,2015,lb,78147,"Thiocyanic acid, copper(1+) salt (1:1)"
1111677,25000,2014,lb,78147,"Thiocyanic acid, copper(1+) salt (1:1)"
1111677,25000,2013,lb,78147,"Thiocyanic acid, copper(1+) salt (1:1)"
1111677,25000,2012,lb,78147,"Thiocyanic acid, copper(1+) salt (1:1)"
11118573,100000,2015,lb,173369,Chromium oxide
11118573,100000,2014,lb,173369,Chromium oxide
11118573,500000,2013,lb,173369,Chromium oxide
11118573,100000,2012,lb,173369,Chromium oxide
11120255,50000000,2015,lb,173401,"Tungstate (W12(OH)2O4010-), ammonium (1:10)"
11120255,50000000,2014,lb,173401,"Tungstate (W12(OH)2O4010-), ammonium (1:10)"
11120255,50000000,2013,lb,173401,"Tungstate (W12(OH)2O4010-), ammonium (1:10)"
11120255,50000000,2012,lb,173401,"Tungstate (W12(OH)2O4010-), ammonium (1:10)"
111206,50000000,2015,lb,27334,Decanedioic acid
111206,50000000,2014,lb,27334,Decanedioic acid
111206,10000000,2013,lb,27334,Decanedioic acid
111206,50000000,2012,lb,27334,Decanedioic acid
111211406,100000,2015,lb,617134,"2,7-Naphthalenedisulfonic acid, 5-[[4-chloro-6-[[4-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]amino]-1,3,5-triazin-2-yl]amino]-4-hydroxy-3-[2-[4-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]diazenyl]-, sodium salt (1:4)"
111211406,100000,2014,lb,617134,"2,7-Naphthalenedisulfonic acid, 5-[[4-chloro-6-[[4-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]amino]-1,3,5-triazin-2-yl]amino]-4-hydroxy-3-[2-[4-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]diazenyl]-, sodium salt (1:4)"
111211406,100000,2013,lb,617134,"2,7-Naphthalenedisulfonic acid, 5-[[4-chloro-6-[[4-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]amino]-1,3,5-triazin-2-yl]amino]-4-hydroxy-3-[2-[4-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]diazenyl]-, sodium salt (1:4)"
111211406,25000,2012,lb,617134,"2,7-Naphthalenedisulfonic acid, 5-[[4-chloro-6-[[4-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]amino]-1,3,5-triazin-2-yl]amino]-4-hydroxy-3-[2-[4-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]diazenyl]-, sodium salt (1:4)"
111273,50000000,2015,lb,27391,1-Hexanol
111273,50000000,2014,lb,27391,1-Hexanol
111273,50000000,2013,lb,27391,1-Hexanol
111273,50000000,2012,lb,27391,1-Hexanol
111295,10000000,2015,lb,27417,"1,5-Pentanediol"
111295,10000000,2014,lb,27417,"1,5-Pentanediol"
111295,10000000,2013,lb,27417,"1,5-Pentanediol"
111295,10000000,2012,lb,27417,"1,5-Pentanediol"
11130215,25000,2015,lb,173476,Vanadium carbide
11130215,25000,2014,lb,173476,Vanadium carbide
11130215,25000,2013,lb,173476,Vanadium carbide
11130215,100000,2012,lb,173476,Vanadium carbide
11130248,25000,2015,lb,173484,Vanadium sulfide
11130248,25000,2014,lb,173484,Vanadium sulfide
11130248,25000,2013,lb,173484,Vanadium sulfide
11130248,500000,2012,lb,173484,Vanadium sulfide
111308,10000000,2015,lb,27425,Pentanedial
111308,10000000,2014,lb,27425,Pentanedial
111308,10000000,2013,lb,27425,Pentanedial
111308,10000000,2012,lb,27425,Pentanedial
111364,10000000,2015,lb,27466,"Butane, 1-isocyanato-"
111364,10000000,2014,lb,27466,"Butane, 1-isocyanato-"
111364,1000000,2013,lb,27466,"Butane, 1-isocyanato-"
111364,10000000,2012,lb,27466,"Butane, 1-isocyanato-"
11138479,500000,2015,lb,173542,"Perboric acid, sodium salt"
11138479,1000000,2014,lb,173542,"Perboric acid, sodium salt"
11138479,1000000,2013,lb,173542,"Perboric acid, sodium salt"
11138479,1000000,2012,lb,173542,"Perboric acid, sodium salt"
11138606,50000000,2015,lb,173559,"Decanoic acid, ester with 2-ethyl-2-(hydroxymethyl)-1,3-propanediol octanoate"
11138606,50000000,2014,lb,173559,"Decanoic acid, ester with 2-ethyl-2-(hydroxymethyl)-1,3-propanediol octanoate"
11138606,50000000,2013,lb,173559,"Decanoic acid, ester with 2-ethyl-2-(hydroxymethyl)-1,3-propanediol octanoate"
11138606,10000000,2012,lb,173559,"Decanoic acid, ester with 2-ethyl-2-(hydroxymethyl)-1,3-propanediol octanoate"
11138662,500000,2015,lb,173575,Xanthan gum
11138662,100000,2014,lb,173575,Xanthan gum
11138662,100000,2013,lb,173575,Xanthan gum
11138662,25000,2012,lb,173575,Xanthan gum
111400,250000000,2015,lb,27490,"1,2-Ethanediamine, N1-(2-aminoethyl)-"
111400,250000000,2014,lb,27490,"1,2-Ethanediamine, N1-(2-aminoethyl)-"
111400,250000000,2013,lb,27490,"1,2-Ethanediamine, N1-(2-aminoethyl)-"
111400,250000000,2012,lb,27490,"1,2-Ethanediamine, N1-(2-aminoethyl)-"
111411,50000000,2015,lb,27508,"Ethanol, 2-[(2-aminoethyl)amino]-"
111411,50000000,2014,lb,27508,"Ethanol, 2-[(2-aminoethyl)amino]-"
111411,50000000,2013,lb,27508,"Ethanol, 2-[(2-aminoethyl)amino]-"
111411,50000000,2012,lb,27508,"Ethanol, 2-[(2-aminoethyl)amino]-"
111422,10000000000,2015,lb,27516,"Ethanol, 2,2'-iminobis-"
111422,750000000,2014,lb,27516,"Ethanol, 2,2'-iminobis-"
111422,750000000,2013,lb,27516,"Ethanol, 2,2'-iminobis-"
111422,10000000000,2012,lb,27516,"Ethanol, 2,2'-iminobis-"
111444,10000000,2015,lb,27532,"Ethane, 1,1'-oxybis[2-chloro-"
111444,10000000,2014,lb,27532,"Ethane, 1,1'-oxybis[2-chloro-"
111444,10000000,2013,lb,27532,"Ethane, 1,1'-oxybis[2-chloro-"
111444,10000000,2012,lb,27532,"Ethane, 1,1'-oxybis[2-chloro-"
111466,1000000000,2015,lb,27557,"Ethanol, 2,2'-oxybis-"
111466,1000000000,2014,lb,27557,"Ethanol, 2,2'-oxybis-"
111466,1000000000,2013,lb,27557,"Ethanol, 2,2'-oxybis-"
111466,1000000000,2012,lb,27557,"Ethanol, 2,2'-oxybis-"
111497860,500000,2015,lb,617324,"2-Propenoic acid, 1,1'-[(1-methyl-1,2-ethanediyl)bis[oxy(methyl-2,1-ethanediyl)]] ester, reaction products with diethylamine"
111497860,500000,2014,lb,617324,"2-Propenoic acid, 1,1'-[(1-methyl-1,2-ethanediyl)bis[oxy(methyl-2,1-ethanediyl)]] ester, reaction products with diethylamine"
111497860,500000,2013,lb,617324,"2-Propenoic acid, 1,1'-[(1-methyl-1,2-ethanediyl)bis[oxy(methyl-2,1-ethanediyl)]] ester, reaction products with diethylamine"
111497860,500000,2012,lb,617324,"2-Propenoic acid, 1,1'-[(1-methyl-1,2-ethanediyl)bis[oxy(methyl-2,1-ethanediyl)]] ester, reaction products with diethylamine"
111499,10000000,2015,lb,27581,"1H-Azepine, hexahydro-"
111499,1000000,2014,lb,27581,"1H-Azepine, hexahydro-"
111499,10000000,2013,lb,27581,"1H-Azepine, hexahydro-"
111499,10000000,2012,lb,27581,"1H-Azepine, hexahydro-"
111557,10000000,2015,lb,27649,"1,2-Ethanediol, 1,2-diacetate"
111557,10000000,2014,lb,27649,"1,2-Ethanediol, 1,2-diacetate"
111557,10000000,2013,lb,27649,"1,2-Ethanediol, 1,2-diacetate"
111557,10000000,2012,lb,27649,"1,2-Ethanediol, 1,2-diacetate"
111579,10000000,2015,lb,27664,"Octadecanamide, N-(2-hydroxyethyl)-"
111579,10000000,2014,lb,27664,"Octadecanamide, N-(2-hydroxyethyl)-"
111579,10000000,2013,lb,27664,"Octadecanamide, N-(2-hydroxyethyl)-"
111579,10000000,2012,lb,27664,"Octadecanamide, N-(2-hydroxyethyl)-"
111591,100000,2015,lb,27680,"9-Octadecenoic acid (9Z)-, propyl ester"
111591,25000,2014,lb,27680,"9-Octadecenoic acid (9Z)-, propyl ester"
111591,100000,2013,lb,27680,"9-Octadecenoic acid (9Z)-, propyl ester"
111591,25000,2012,lb,27680,"9-Octadecenoic acid (9Z)-, propyl ester"
111626,100000,2015,lb,27714,"9-Octadecenoic acid (9Z)-, ethyl ester"
111626,25000,2014,lb,27714,"9-Octadecenoic acid (9Z)-, ethyl ester"
111626,500000,2013,lb,27714,"9-Octadecenoic acid (9Z)-, ethyl ester"
111626,25000,2012,lb,27714,"9-Octadecenoic acid (9Z)-, ethyl ester"
111659,750000000,2015,lb,27748,Octane
111659,500000000,2014,lb,27748,Octane
111659,750000000,2013,lb,27748,Octane
111659,250000000,2012,lb,27748,Octane
111660,750000000,2015,lb,27755,1-Octene
111660,750000000,2014,lb,27755,1-Octene
111660,500000000,2013,lb,27755,1-Octene
111660,500000000,2012,lb,27755,1-Octene
1116730,1000000,2015,lb,78477,"Aluminum, trihexyl-"
1116730,1000000,2014,lb,78477,"Aluminum, trihexyl-"
1116730,500000,2013,lb,78477,"Aluminum, trihexyl-"
1116730,1000000,2012,lb,78477,"Aluminum, trihexyl-"
111693,5000000000,2015,lb,27789,Hexanedinitrile
111693,5000000000,2014,lb,27789,Hexanedinitrile
111693,5000000000,2013,lb,27789,Hexanedinitrile
111693,5000000000,2012,lb,27789,Hexanedinitrile
111706,500000,2015,lb,27797,1-Heptanol
111706,1000000,2014,lb,27797,1-Heptanol
111706,500000,2013,lb,27797,1-Heptanol
111706,100000,2012,lb,27797,1-Heptanol
111717,100000000,2015,lb,27805,Heptanal
111717,50000000,2014,lb,27805,Heptanal
111717,50000000,2013,lb,27805,Heptanal
111717,50000000,2012,lb,27805,Heptanal
111762,750000000,2015,lb,27847,"Ethanol, 2-butoxy-"
111762,750000000,2014,lb,27847,"Ethanol, 2-butoxy-"
111762,750000000,2013,lb,27847,"Ethanol, 2-butoxy-"
111762,750000000,2012,lb,27847,"Ethanol, 2-butoxy-"
111773,100000000,2015,lb,27854,"Ethanol, 2-(2-methoxyethoxy)-"
111773,100000000,2014,lb,27854,"Ethanol, 2-(2-methoxyethoxy)-"
111773,100000000,2013,lb,27854,"Ethanol, 2-(2-methoxyethoxy)-"
111773,100000000,2012,lb,27854,"Ethanol, 2-(2-methoxyethoxy)-"
111808,25000,2015,lb,27888,"2-Nonynoic acid, methyl ester"
111808,25000,2014,lb,27888,"2-Nonynoic acid, methyl ester"
111808,25000,2013,lb,27888,"2-Nonynoic acid, methyl ester"
111808,25000,2012,lb,27888,"2-Nonynoic acid, methyl ester"
111820,250000000,2015,lb,27904,"Dodecanoic acid, methyl ester"
111820,100000000,2014,lb,27904,"Dodecanoic acid, methyl ester"
111820,100000000,2013,lb,27904,"Dodecanoic acid, methyl ester"
111820,250000000,2012,lb,27904,"Dodecanoic acid, methyl ester"
1118394,1000000,2015,lb,78642,"7-Octen-2-ol, 2-methyl-6-methylene-, 2-acetate"
111842,1000000,2015,lb,27920,Nonane
111842,500000,2014,lb,27920,Nonane
111842,500000,2013,lb,27920,Nonane
111842,100000,2012,lb,27920,Nonane
1118463,50000000,2015,lb,78659,"Stannane, butyltrichloro-"
1118463,50000000,2014,lb,78659,"Stannane, butyltrichloro-"
1118463,50000000,2013,lb,78659,"Stannane, butyltrichloro-"
1118463,50000000,2012,lb,78659,"Stannane, butyltrichloro-"
111853,1000000,2015,lb,27938,"Octane, 1-chloro-"
111853,1000000,2014,lb,27938,"Octane, 1-chloro-"
111853,1000000,2013,lb,27938,"Octane, 1-chloro-"
111853,1000000,2012,lb,27938,"Octane, 1-chloro-"
1118612,25000,2015,lb,78691,"2-Butenenitrile, 3-amino-"
1118612,25000,2014,lb,78691,"2-Butenenitrile, 3-amino-"
1118612,100000,2013,lb,78691,"2-Butenenitrile, 3-amino-"
1118612,25000,2012,lb,78691,"2-Butenenitrile, 3-amino-"
111864,10000000,2015,lb,27946,1-Octanamine
111864,10000000,2014,lb,27946,1-Octanamine
111864,10000000,2013,lb,27946,1-Octanamine
111864,10000000,2012,lb,27946,1-Octanamine
111875,250000000,2015,lb,27953,1-Octanol
111875,100000000,2014,lb,27953,1-Octanol
111875,250000000,2013,lb,27953,1-Octanol
111875,100000000,2012,lb,27953,1-Octanol
111879802,10000000,2015,lb,1714010,"Oxacyclohexadec-12-en-2-one, (12E)-"
111879802,10000000,2014,lb,1714010,"Oxacyclohexadec-12-en-2-one, (12E)-"
111879802,10000000,2013,lb,1714010,"Oxacyclohexadec-12-en-2-one, (12E)-"
111879802,10000000,2012,lb,1714010,"Oxacyclohexadec-12-en-2-one, (12E)-"
1118929,10000000,2015,lb,78725,"Octanamide, N,N-dimethyl-"
1118929,10000000,2014,lb,78725,"Octanamide, N,N-dimethyl-"
1118929,10000000,2013,lb,78725,"Octanamide, N,N-dimethyl-"
1118929,10000000,2012,lb,78725,"Octanamide, N,N-dimethyl-"
111900,100000000,2015,lb,27979,"Ethanol, 2-(2-ethoxyethoxy)-"
111900,100000000,2014,lb,27979,"Ethanol, 2-(2-ethoxyethoxy)-"
111900,100000000,2013,lb,27979,"Ethanol, 2-(2-ethoxyethoxy)-"
111900,100000000,2012,lb,27979,"Ethanol, 2-(2-ethoxyethoxy)-"
111922,10000000,2015,lb,27995,"1-Butanamine, N-butyl-"
111922,50000000,2014,lb,27995,"1-Butanamine, N-butyl-"
111922,50000000,2013,lb,27995,"1-Butanamine, N-butyl-"
111922,50000000,2012,lb,27995,"1-Butanamine, N-butyl-"
111937032,1000000,2015,lb,1732740,"Isononanoic acid, C16-18-alkyl esters"
1119400,100000000,2015,lb,78766,"Pentanedioic acid, 1,5-dimethyl ester"
1119400,50000000,2014,lb,78766,"Pentanedioic acid, 1,5-dimethyl ester"
1119400,100000000,2013,lb,78766,"Pentanedioic acid, 1,5-dimethyl ester"
1119400,100000000,2012,lb,78766,"Pentanedioic acid, 1,5-dimethyl ester"
111966,10000000,2015,lb,28027,"Ethane, 1,1'-oxybis[2-methoxy-"
111966,10000000,2014,lb,28027,"Ethane, 1,1'-oxybis[2-methoxy-"
111966,10000000,2013,lb,28027,"Ethane, 1,1'-oxybis[2-methoxy-"
111966,1000000,2012,lb,28027,"Ethane, 1,1'-oxybis[2-methoxy-"
111977,10000000,2015,lb,28035,"Propanenitrile, 3,3'-thiobis-"
111977,10000000,2014,lb,28035,"Propanenitrile, 3,3'-thiobis-"
111977,1000000,2013,lb,28035,"Propanenitrile, 3,3'-thiobis-"
111977,10000000,2012,lb,28035,"Propanenitrile, 3,3'-thiobis-"
112005,1000000,2015,lb,28043,"1-Dodecanaminium, N,N,N-trimethyl-, chloride (1:1)"
112005,10000000,2014,lb,28043,"1-Dodecanaminium, N,N,N-trimethyl-, chloride (1:1)"
112005,10000000,2013,lb,28043,"1-Dodecanaminium, N,N,N-trimethyl-, chloride (1:1)"
112005,10000000,2012,lb,28043,"1-Dodecanaminium, N,N,N-trimethyl-, chloride (1:1)"
1120214,100000000,2015,lb,78907,Undecane
1120214,250000000,2014,lb,78907,Undecane
1120214,250000000,2013,lb,78907,Undecane
1120214,100000000,2012,lb,78907,Undecane
1120247,10000000,2015,lb,78923,"1-Decanamine, N,N-dimethyl-"
1120247,10000000,2014,lb,78923,"1-Decanamine, N,N-dimethyl-"
1120247,10000000,2013,lb,78923,"1-Decanamine, N,N-dimethyl-"
1120247,10000000,2012,lb,78923,"1-Decanamine, N,N-dimethyl-"
112027,10000000,2015,lb,28050,"1-Hexadecanaminium, N,N,N-trimethyl-, chloride (1:1)"
112027,10000000,2014,lb,28050,"1-Hexadecanaminium, N,N,N-trimethyl-, chloride (1:1)"
112027,10000000,2013,lb,28050,"1-Hexadecanaminium, N,N,N-trimethyl-, chloride (1:1)"
112027,10000000,2012,lb,28050,"1-Hexadecanaminium, N,N,N-trimethyl-, chloride (1:1)"
1120281,25000,2015,lb,78931,"Eicosanoic acid, methyl ester"
1120281,25000,2014,lb,78931,"Eicosanoic acid, methyl ester"
1120281,25000,2013,lb,78931,"Eicosanoic acid, methyl ester"
1120281,100000,2012,lb,78931,"Eicosanoic acid, methyl ester"
1120361,500000000,2015,lb,78956,1-Tetradecene
1120361,500000000,2014,lb,78956,1-Tetradecene
1120361,500000000,2013,lb,78956,1-Tetradecene
1120361,250000000,2012,lb,78956,1-Tetradecene
112050,50000000,2015,lb,28084,Nonanoic acid
112050,50000000,2014,lb,28084,Nonanoic acid
112050,50000000,2013,lb,28084,Nonanoic acid
112050,50000000,2012,lb,28084,Nonanoic acid
112072,50000000,2015,lb,28100,"Ethanol, 2-butoxy-, 1-acetate"
112072,50000000,2014,lb,28100,"Ethanol, 2-butoxy-, 1-acetate"
112072,50000000,2013,lb,28100,"Ethanol, 2-butoxy-, 1-acetate"
112072,50000000,2012,lb,28100,"Ethanol, 2-butoxy-, 1-acetate"
